 Date,Price Target,Price Target - High,Price Target - Low,Price Target - StdDev,Price Target - Median,Open,Low,High,Close,Adj. Close,Rating,Price Target - #,Ticker,15-day Correlation,30-day Correlation,60-day Correlation,90-day Correlation,1-day Close Change,2-day Close Change,3-day Close Change,5-day Close Change,10-day Close Change,20-day Close Change,30-day Close Change,60-day Close Change,180-day Close Change,1-day Price Target - High Change,2-day Price Target - High Change,3-day Price Target - High Change,5-day Price Target - High Change,10-day Price Target - High Change,20-day Price Target - High Change,30-day Price Target - High Change,1-day Price Target - Low Change,2-day Price Target - Low Change,3-day Price Target - Low Change,5-day Price Target - Low Change,10-day Price Target - Low Change,20-day Price Target - Low Change,30-day Price Target - Low Change,1-day Price Target Count Change,2-day Price Target Count Change,3-day Price Target Count Change,5-day Price Target Count Change,10-day Price Target Count Change,20-day Price Target Count Change,30-day Price Target Count Change,5-day Avg Analyst Rating Change,10-day Avg Analyst Rating Change,20-day Avg Analyst Rating Change,30-day Avg Analyst Rating Change,60-day Avg Analyst Rating Change,5-day Avg Analyst Price Target Change,10-day Avg Analyst Price Target Change,20-day Avg Analyst Price Target Change,30-day Avg Analyst Price Target Change,60-day Avg Analyst Price Target Change,1-day Future Close Change,2-day Future Close Change,3-day Future Close Change,5-day Future Close Change,10-day Future Close Change,20-day Future Close Change,30-day Future Close Change,60-day Future Close Change
02-05-2013,73.86957,81.0,63.0,5.32675,76.0,53.51704425417,53.5054067409225,54.440286971805,69.88,54.21529504901999,4.18519,23,HON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005720823798628372,-0.006963194543129325,-0.00921593648093022,-0.007668276057938184,-0.006680881307746911,-0.019503297320050517,-0.0645247657295851,-0.05529268622414496
02-06-2013,73.86957,81.0,63.0,5.32675,76.0,53.943753073245,53.773069545615,54.308395155,69.92,54.24632841768,4.18519,23,HON,,,,,0.0005724098454493731,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.006394770498792113,-0.008648801928257455,-0.0024254529890141985,-0.0037047591906527177,0.0017191977077364307,-0.031176389081335687,-0.06260892881083258,-0.07070707070707061
02-07-2013,73.86957,81.0,63.0,5.32675,76.0,54.24632841768,53.98254478407,54.64976221025999,70.37,54.595453815105,4.18519,23,HON,,,,,0.006435926773455503,0.007012020606754543,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-0.002268538210690396,0.003994863746611621,-0.0007100255609201467,0.003994863746611621,0.006867935326942298,-0.04518317503392133,-0.06410426918473189,-0.0750525762355414
02-08-2013,73.86957,81.0,63.0,5.32675,76.0,54.52562873562,54.44804531397,54.925493690804096,70.53,54.719587289745,4.18519,23,HON,,,,,0.0022736961773481834,0.008724256292906185,0.009301659988551814,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.006277643030389468,0.0015620562340243893,0.004987175833570667,0.005990586221651606,0.022915155910079754,-0.04508529650690496,-0.05784130376703178,-0.08283485045513661
02-11-2013,73.86957,81.0,63.0,5.32675,76.0,54.63424552593,54.24632841768,54.66527889458999,70.09,54.378220234485,4.18519,23,HON,,,,,-0.006238480079398756,-0.0039789683103595985,0.0024313501144164196,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.004686168702073279,-0.0012824166429182826,0.0,-0.011842661779219,0.01403356481481488,-0.04756080989264844,-0.07140964493905666,-0.0953794527620031
02-12-2013,73.86957,81.0,63.0,5.32675,76.0,54.36270355015499,54.27736178634,54.746741487322495,70.42,54.63424552593,4.18519,23,HON,,,,,0.004708232272792046,-0.0015596200198496613,0.0007105300554213212,0.007727532913566204,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.0034197777144484576,0.004708232272792046,0.004421623163600064,0.0009950248756220859,0.0009950248756220859,-0.04773495605138611,-0.06319010243448187,-0.09462586783234761
02-13-2013,73.86957,81.0,63.0,5.32675,76.0,54.63424552593,54.223053391185,54.91354584387,70.18,54.44804531397,4.18519,23,HON,,,,,-0.0034081226924168595,0.001284063347125164,-0.0049624273358853666,0.003718535469107609,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.001284063347125164,0.0009984310369419713,-0.010573805160016936,0.005444126074498623,0.001141226818830443,-0.0491803278688524,-0.06861313868613128,-0.09724723437098004
02-14-2013,73.86957,81.0,63.0,5.32675,76.0,54.308395155,54.13771162737,54.6013501551504,70.09,54.378220234485,4.18519,23,HON,,,,,-0.0012824166429182826,-0.004686168702073279,0.0,-0.0039789683103595985,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,-0.0002852660105547855,-0.011842661779219,-0.0036958066808812085,0.002861639719559328,0.0005710206995004352,-0.04587530628913683,-0.05704291672272288,-0.09979450295402004
02-15-2013,73.86957,81.0,63.0,5.32675,76.0,54.60321215727,54.12995328520499,54.64976221025999,70.11,54.393736918814994,4.18519,23,HON,,,,,0.00028534741047225864,-0.0009974351667142445,-0.004402158477705198,-0.005954912803062595,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,-0.011560693641618602,-0.0034115138592749616,0.004441260744985742,0.016823785351704146,0.00588235294117645,-0.0511571254567601,-0.05524861878453036,-0.11432541687721065
02-19-2013,74.04348,81.0,63.0,5.19597,76.0,54.486837024795,54.331670181495,55.045437660675,70.93,55.02992097634501,4.18519,23,HON,,,,,0.011695906432748648,0.011984591239834641,0.010686805357651652,0.011984591239834641,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.008244491826581601,0.016189111747851204,0.014880526541708461,0.02618634259259256,0.0035370684776456773,-0.04187491557476686,-0.03272876039819983,-0.11215421204155707
