 Date,INTC Price Target,INTC Price Target - High,INTC Price Target - Low,INTC Price Target - StdDev,INTC Price Target - Median,INTC Open,INTC Low,INTC High,INTC Close,INTC Adj. Close,INTC Rating,INTC Price Target - #,Ticker
05-20-2015,34.87381,48.0,23.0,4.9929,36.0,26.365237450536,26.325362620756,26.7161359526,33.37,26.612461395172,3.62,42,INTC
05-21-2015,34.87381,48.0,23.0,4.9929,36.0,26.484861939876,26.373212416492,26.763985748336,33.55,26.756010782379995,3.62,42,INTC
05-22-2015,34.87381,48.0,23.0,4.9929,36.0,26.692211054732,26.572586565392,26.724110918556,33.45,26.67626112282,3.62,42,INTC
05-26-2015,34.87381,48.0,23.0,4.9929,36.0,26.532711735612,26.189788199504,26.548661667524,33.105,26.401124797338,3.62,42,INTC
05-27-2015,34.87381,48.0,23.0,4.9929,36.0,26.476886973920003,26.421062212228,26.99525976106,33.71,26.883610237676,3.62,42,INTC
05-28-2015,34.87381,48.0,23.0,4.9929,36.0,26.907535135544,26.859685339808,27.23450873974,34.01,27.122859216356,3.62,42,INTC
05-29-2015,34.87381,48.0,23.0,4.9929,36.0,27.306283433344,27.282358535476,27.7130066971,34.46,27.481732684376,3.62,42,INTC
06-01-2015,34.79756,48.0,23.0,5.00002,36.0,27.409957990772,26.859685339808,27.585407241804003,33.905,27.039122073818,3.61224,41,INTC
06-02-2015,34.67561,48.0,23.0,4.91234,36.0,26.827785475984,26.429037178184,26.9155101015,33.27,26.532711735612,3.57143,41,INTC
06-03-2015,34.67561,48.0,23.0,4.91234,36.0,26.452962076052,25.990414050604,26.508786837744,32.73,26.102063573988,3.57143,41,INTC
06-04-2015,34.67561,48.0,23.0,4.91234,36.0,25.926614322956,25.67939037832,26.094088608032,32.31,25.767115003836,3.57143,41,INTC
06-05-2015,34.67561,48.0,23.0,4.91234,36.0,25.743190105968,25.384316637948,25.755152554902,31.84,25.392291603904,3.57143,41,INTC
06-08-2015,34.67561,48.0,23.0,4.91234,36.0,25.368366706036,24.889868748676,25.48001622942,31.3,24.96164344228,3.57143,41,INTC
06-09-2015,34.67561,48.0,23.0,4.91234,36.0,24.985568340148,24.84201895294,25.248742216696,31.25,24.9217686125,3.57143,41,INTC
06-10-2015,34.67561,48.0,23.0,4.91234,36.0,25.089242897576,25.017468203972,25.643503031518,31.82,25.376341671992,3.57143,41,INTC
06-11-2015,34.67561,48.0,23.0,4.91234,36.0,25.48001622942,25.392291603904,25.59964071876,31.85,25.40026656986,3.57143,41,INTC
06-12-2015,34.67561,48.0,23.0,4.91234,36.0,25.296592012432,24.88189378272,25.59964071876,31.32,24.977593374192,3.57143,41,INTC
06-15-2015,34.60244,48.0,23.0,4.95888,36.0,24.818094055072,24.674544667864,25.129117727356,31.39,25.033418135884,3.57143,41,INTC
06-16-2015,34.5625,48.0,23.0,5.01396,35.5,24.929743578456,24.826069021028,25.324504393278,31.635,25.228804801806,3.58333,40,INTC
06-17-2015,34.5625,48.0,23.0,5.01396,35.5,25.3205169103,25.272667114564,25.591665752804,31.95,25.48001622942,3.58333,40,INTC
06-18-2015,34.5625,48.0,23.0,5.01396,35.5,25.583690786848,25.5198910592,25.9154493706176,32.38,25.822939765528,3.58333,40,INTC
06-19-2015,34.5625,48.0,23.0,5.01396,35.5,25.83888969744,25.4895861885672,25.974464118692,32.07,25.575715820892,3.58333,40,INTC
06-22-2015,34.5625,48.0,23.0,5.01396,35.5,25.727240174056,25.583690786848,25.826927248506,32.26,25.727240174056,3.58333,40,INTC
06-23-2015,34.5625,48.0,23.0,5.01396,35.5,25.763127520858,25.464066297508,25.791039901704,32.085,25.587678269826,3.58333,40,INTC
06-24-2015,34.5625,48.0,23.0,5.01396,35.5,25.63951554854,25.424191467728,25.63951554854,31.91,25.448116365596,3.58333,40,INTC
06-25-2015,34.5625,48.0,23.0,5.01396,35.5,25.535840991112,25.511916093244,25.775089969792,31.99,25.511916093244,3.58333,40,INTC
06-26-2015,34.4875,45.0,23.0,4.83152,35.5,25.129117727356,24.530995280656,25.145067659268,31.02,24.738344395512,3.58333,40,INTC
06-29-2015,34.4375,45.0,23.0,4.81558,35.0,24.48314548492,24.168134329658,24.706444531688,30.39,24.235921540284,3.58333,40,INTC
06-30-2015,34.4375,45.0,23.0,4.81558,35.0,24.427320723228,24.04452235734,24.475170518964,30.415,24.255858955174,3.58333,40,INTC
07-01-2015,34.3875,45.0,23.0,4.76771,35.0,24.315671199844,23.932872833956,24.36352099558,30.18,24.068447255208,3.58333,40,INTC
07-02-2015,34.3875,45.0,23.0,4.76771,35.0,24.068447255208,24.00464752756,24.658594735952,30.555,24.367508478558,3.58333,40,INTC
07-06-2015,34.3875,45.0,23.0,4.76771,35.0,24.116297050944,23.797298412704,24.28377133602,30.04,23.956797731824,3.58333,40,INTC
07-07-2015,34.225,45.0,23.0,4.72487,34.5,23.821223310572,23.199175966004,23.869073106308,29.9,23.84514820844,3.58333,40,INTC
07-08-2015,34.0875,45.0,23.0,4.76693,34.5,23.44639991064,23.24702576174,23.65941125132476,29.5,23.5261495702,3.58333,40,INTC
07-09-2015,34.0875,45.0,23.0,4.76693,34.5,23.701598821232,22.983851885192,23.837173242484,28.93,23.071576510708,3.58333,40,INTC
07-10-2015,33.9125,45.0,23.0,4.72214,34.5,23.28690059152,23.079551476664,23.40652508086,29.17,23.262975693652,3.58333,40,INTC
07-13-2015,33.7625,45.0,23.0,4.6904,34.0,23.342725353212,23.278925625564,23.781348480792,29.73,23.709573787188,3.58333,40,INTC
07-14-2015,33.62195,45.0,23.0,4.77899,34.0,23.653749025496,23.478299774464,24.012622493516,29.65,23.64577405954,3.55102,41,INTC
07-15-2015,33.37805,40.0,23.0,4.43487,34.0,23.64577405954,23.498237189354,23.916922902044,29.69,23.677673923364,3.55102,41,INTC
07-16-2015,33.79268,40.0,23.0,4.192,34.0,24.299721267932,23.20715093196,24.307696233888,29.9,23.84514820844,3.63265,41,INTC
07-17-2015,33.79268,40.0,23.0,4.192,34.0,23.653749025496,23.20715093196,23.76539854888,29.47,23.502224672332,3.63265,41,INTC
07-20-2015,33.77317,40.0,23.0,4.19285,33.2,23.621849161672,23.179238551114,23.621849161672,29.1,23.20715093196,3.65306,41,INTC
07-21-2015,33.77317,40.0,23.0,4.19285,33.2,23.095501408576,22.864227395852,23.334750387256,28.72,22.904102225632,3.65306,41,INTC
07-22-2015,33.77317,40.0,23.0,4.19285,33.2,22.784477736292,22.672828212908,23.00777678306,28.605,22.812390117138,3.65306,41,INTC
07-23-2015,33.77317,40.0,23.0,4.19285,33.2,22.856252429896,22.672828212908,23.103476374532,28.595,22.804415151182,3.65306,41,INTC
07-24-2015,33.77317,40.0,23.0,4.19285,33.2,22.752577872468,22.377754472536,22.840302497984,28.06,22.377754472536,3.65306,41,INTC
07-27-2015,33.77317,40.0,23.0,4.19285,33.2,22.385729438492,22.026855970472,22.660865763974,28.35,22.60902848526,3.65306,41,INTC
07-28-2015,33.77317,40.0,23.0,4.19285,33.2,22.736627940556,22.680803178864,23.270950659608,28.96,23.095501408576,3.65306,41,INTC
07-29-2015,33.77317,40.0,23.0,4.19285,33.2,23.08752644262,22.959926987324,23.231075829828,29.01,23.135376238356,3.65306,41,INTC
07-30-2015,33.77317,40.0,23.0,4.19285,33.2,23.20715093196,23.00777678306,23.48627474042,28.91,23.055626578796,3.65306,41,INTC
07-31-2015,33.77317,40.0,23.0,4.19285,33.2,23.223100863872,22.943977055412,23.223100863872,28.95,23.08752644262,3.65306,41,INTC
08-03-2015,33.77317,40.0,23.0,4.19285,33.2,23.1274012724,23.04765161284,23.40652508086,29.05,23.16727610218,3.65306,41,INTC
08-04-2015,33.77317,40.0,23.0,4.19285,33.2,23.111451340488,23.015751749016,23.24702576174,29.13,23.231075829828,3.65306,41,INTC
08-05-2015,33.77317,40.0,23.0,4.19285,33.2,23.472312341268,23.335611652744,23.633136680708,29.12,23.416023822464,3.65306,41,INTC
08-06-2015,33.77317,40.0,23.0,4.19285,33.2,23.448188690352,23.194890355734,23.504477209156,29.01,23.327570435772003,3.65306,41,INTC
08-07-2015,33.52927,40.0,23.0,4.11364,33.0,23.15870487936,23.070251492668003,23.287364350912004,28.88,23.223034615136,3.61224,41,INTC
08-10-2015,33.52927,40.0,23.0,4.11364,33.0,23.375817737604,23.367776520632,23.866331972896003,29.64,23.834167105008003,3.61224,41,INTC
08-11-2015,33.52927,40.0,23.0,4.11364,33.0,23.697466416484,23.287364350912004,23.705507633456,28.97,23.295405567884,3.61224,41,INTC
08-12-2015,33.52927,40.0,23.0,4.11364,33.0,23.046127841752,23.046127841752,23.777878586204,29.46,23.689425199512,3.61224,41,INTC
08-13-2015,33.52927,40.0,23.0,4.11364,33.0,23.64117789768,23.214993398164,23.68138398254,28.87,23.214993398164,3.61224,41,INTC
08-14-2015,33.52927,40.0,23.0,4.11364,33.0,23.255199483024004,23.174787313304,23.351694086688,29.02,23.335611652744,3.61224,41,INTC
08-17-2015,33.52927,40.0,23.0,4.11364,33.0,23.182828530276,23.086333926612003,23.48035355824,29.08,23.383858954576,3.61224,41,INTC
08-18-2015,33.52927,40.0,23.0,4.11364,33.0,23.27932313394,23.15870487936,23.359735303660003,28.91,23.247158266052,3.61224,41,INTC
08-19-2015,33.52927,40.0,23.0,4.11364,33.0,23.03808662478,22.740561596816,23.15581004125008,28.36,22.804891332592,3.61224,41,INTC
08-20-2015,33.52927,40.0,23.0,4.11364,33.0,22.539531172516003,22.137470323916,22.708396728928,27.53,22.137470323916,3.63265,41,INTC
08-21-2015,33.35854,40.0,23.0,4.31396,33.0,21.976645984476,21.357472277632,22.217882493636,26.56,21.357472277632,3.63265,41,INTC
08-24-2015,33.33415,40.0,23.0,4.33002,33.0,20.26386676944,19.998506609364,22.217882493636,26.25,21.1081945515,3.63265,41,INTC
08-25-2015,33.33415,40.0,23.0,4.33002,33.0,21.743450692288,20.802628306564003,21.83190407898,25.87,20.802628306564003,3.67347,41,INTC
08-26-2015,33.33415,40.0,23.0,4.33002,33.0,21.317266192772003,20.971493862976,21.984687201448,27.3,21.95252233356,3.67347,41,INTC
08-27-2015,33.33415,40.0,23.0,4.33002,33.0,22.290253446384,21.719327041372,22.443036568852,27.72,22.290253446384,3.67347,41,INTC
08-28-2015,33.06585,40.0,23.0,4.24871,33.0,22.250047361524004,22.07314058814,23.005921756892,28.42,22.853138634424003,3.63265,41,INTC
08-31-2015,33.06585,40.0,23.0,4.24871,33.0,22.780767681676,22.644066993152,23.424065039436,28.54,22.949633238088,3.67347,41,INTC
09-01-2015,33.06585,40.0,23.0,4.24871,33.0,22.443036568852,22.242006144552,22.652108210124,27.82,22.370665616104,3.67347,41,INTC
09-02-2015,33.06585,40.0,23.0,4.24871,33.0,22.796850115620003,22.627984559208,22.99788053992,28.6,22.99788053992,3.67347,41,INTC
09-03-2015,33.06585,40.0,23.0,4.24871,33.0,23.15870487936,23.070251492668003,23.657260331624,29.08,23.383858954576,3.67347,41,INTC
09-04-2015,33.06585,40.0,23.0,4.24871,33.0,22.973756889004,22.845097417452003,23.23911704908,28.52,22.933550804144,3.67347,41,INTC
09-08-2015,33.18333,40.0,23.0,4.26469,33.0,23.303446784856,23.27932313394,23.7215900674,29.5,23.7215900674,3.7,42,INTC
09-09-2015,33.20714,40.0,23.0,4.24401,33.0,23.898496840784,23.456229907324,24.220145519664,29.24,23.512518426128,3.7,42,INTC
09-10-2015,33.18333,40.0,23.0,4.23106,33.0,23.464271124296,23.235096440594003,23.850249538952003,29.27,23.536642077044,3.7,42,INTC
09-11-2015,33.33415,40.0,23.0,4.27332,33.2,23.383858954576,23.351694086688,23.737672501344,29.47,23.697466416484,3.71429,41,INTC
09-14-2015,33.33415,40.0,23.0,4.27332,33.2,23.697466416484,23.391900171548,23.745713718316,29.39,23.633136680708,3.71429,41,INTC
09-15-2015,33.33415,40.0,23.0,4.27332,33.2,23.769837369232,23.705507633456,24.071383005682,29.73,23.906538057756,3.71429,41,INTC
09-16-2015,33.33415,40.0,23.0,4.27332,33.2,23.818084671064003,23.64117789768,23.954785359588,29.77,23.938702925644,3.71429,41,INTC
09-17-2015,33.33415,40.0,23.0,4.27332,33.2,23.818084671064003,23.76179615226,24.28447525544,29.71,23.890455623812,3.71429,41,INTC
09-18-2015,33.33415,40.0,23.0,4.27332,33.2,23.496435992184,23.162725487846,23.657260331624,29.02,23.335611652744,3.71429,41,INTC
09-21-2015,33.30976,40.0,23.0,4.28371,33.2,23.391900171548,23.271281916968004,23.588909987362,29.16,23.448188690352,3.71429,41,INTC
09-22-2015,33.40732,40.0,23.0,4.13636,33.2,23.054169058724003,22.901385936256,23.23911704908,28.67,23.054169058724003,3.73469,41,INTC
09-23-2015,33.40732,40.0,23.0,4.13636,33.2,23.335611652744,22.989839322948,23.391900171548,28.74,23.110457577528,3.73469,41,INTC
09-24-2015,33.40732,40.0,23.0,4.13636,33.2,22.820973766536,22.410871700964,23.054169058724003,28.48,22.901385936256,3.73469,41,INTC
09-25-2015,33.5675,40.0,23.0,4.0602,33.6,23.271281916968004,23.022004190836,23.412003213978,28.81,23.166746096332,3.7551,40,INTC
09-28-2015,33.5675,40.0,23.0,4.0602,33.6,23.062210275696,23.030045407808,23.609013029792,28.76,23.126540011472,3.7551,40,INTC
09-29-2015,33.5675,40.0,23.0,4.0602,33.6,23.182828530276,23.126540011472,23.600971812820003,29.24,23.512518426128,3.7551,40,INTC
09-30-2015,33.5675,40.0,23.0,4.0602,33.6,23.769837369232,23.753754935288,24.380969859104,30.14,24.236227953608,3.7551,40,INTC
10-01-2015,33.5675,40.0,23.0,4.0602,33.6,24.292516472412,23.689425199512,24.348804991216003,30.0,24.123650916000003,3.7551,40,INTC
10-02-2015,33.5675,40.0,23.0,4.0602,33.6,23.858290755924003,23.745713718316,24.54581480703,30.51,24.533752981572004,3.7551,40,INTC
10-05-2015,33.5675,40.0,23.0,4.0602,33.6,24.710659754956,24.573959066432,25.229318249650003,31.21,25.096638169612003,3.7551,40,INTC
10-06-2015,33.5675,40.0,23.0,4.0602,33.6,25.056432084752,25.016225999892,25.611276055820003,31.74,25.522822669128,3.7551,40,INTC
10-07-2015,33.5675,40.0,23.0,4.0602,33.6,25.7318943104,25.506740235184,26.069625423224004,32.315,25.985192645018,3.7551,40,INTC
10-08-2015,33.705,40.0,23.0,4.09774,34.5,25.916842300756,25.715811876456,26.21436732872,32.52,26.150037592944003,3.7551,40,INTC
10-09-2015,33.705,40.0,23.0,4.09774,34.5,26.029419338364,25.683647008568,26.17416124386,32.14,25.844471348008003,3.7551,40,INTC
10-12-2015,33.855,40.0,23.0,4.05678,34.5,25.860553781952,25.7318943104,25.989213253504,32.21,25.900759866812,3.7551,40,INTC
10-13-2015,33.855,40.0,23.0,4.05678,34.5,25.75199735283,25.715811876456,26.117872725056,32.04,25.764059178288,3.7551,40,INTC
10-14-2015,34.455,40.0,24.0,3.80578,35.0,25.241380075108,24.807154358620004,26.479727488796,32.8,26.37519166816,3.79592,40,INTC
10-15-2015,34.505,40.0,24.0,3.78629,35.0,26.407356536048,26.101790291112003,26.584263309432004,32.75,26.3349855833,3.79592,40,INTC
10-16-2015,34.505,40.0,24.0,3.78629,35.0,26.3349855833,26.117872725056,26.69684034704,33.04,26.568180875488,3.79592,40,INTC
10-19-2015,34.78974,40.0,24.0,3.58886,35.0,26.439521403936,26.431480186964,27.034571459864,33.59,27.010447808948005,3.85417,39,INTC
10-20-2015,34.745,40.0,24.0,3.55471,35.0,26.85766468648,26.785293733732004,27.094880587154,33.44,26.889829554368,3.83673,40,INTC
10-21-2015,34.82,40.0,24.0,3.61159,35.0,27.074777544724004,26.793334950704,27.38034378966,33.37,26.833541035564,3.83673,40,INTC
10-22-2015,34.82,40.0,24.0,3.61159,35.0,27.098901195640003,27.010447808948005,27.7421985534,34.4,27.66178638368,3.83673,40,INTC
10-23-2015,34.82,40.0,24.0,3.61159,35.0,27.774363421288,27.66178638368,28.168383052916003,34.9,28.06384723228,3.81633,40,INTC
10-26-2015,34.82,40.0,24.0,3.61159,35.0,27.95931141164401,27.78240463826,28.112094534112003,34.59,27.814569506148004,3.81633,40,INTC
10-27-2015,34.82,40.0,24.0,3.61159,35.0,27.669827600652,27.589415430932004,27.78240463826,34.47,27.718074902484,3.81633,40,INTC
10-28-2015,34.82,40.0,24.0,3.61159,35.0,27.718074902484,27.436632308464,27.911064109812003,34.71,27.911064109812003,3.81633,40,INTC
10-29-2015,34.82,40.0,24.0,3.61159,35.0,27.500962044240005,27.155189714444003,27.573332996988,34.03,27.364261355716003,3.81633,40,INTC
10-30-2015,34.92,40.0,24.0,3.61519,35.5,27.42054987452,27.227560667192,27.573332996988,33.86,27.227560667192,3.83333,40,INTC
11-02-2015,34.92,40.0,24.0,3.61519,35.5,27.123024846556,27.050653893808,27.565291780016004,34.11,27.428591091492,3.83333,40,INTC
11-03-2015,34.99512,40.0,24.0,3.6023,36.0,27.3401377048,27.324055270856,27.669827600652,34.31,27.589415430932004,3.85714,41,INTC
11-04-2015,34.945,40.0,24.0,3.6329,35.5,27.751372666187,27.45175177659,27.751372666187,34.15,27.654198323615,3.85417,40,INTC
11-05-2015,34.945,40.0,24.0,3.6329,35.5,27.61370901421,27.314088124613,27.694687633020003,34.0,27.5327303954,3.85417,40,INTC
11-06-2015,34.945,40.0,24.0,3.6329,35.5,27.476045362233,27.054956544421,27.508436809757,33.84,27.403164605304003,3.85417,40,INTC
11-09-2015,34.86667,40.0,24.0,3.64567,35.0,27.208815920160003,26.787727102348,27.395066743423,33.35,27.006369373135,3.82979,39,INTC
11-10-2015,34.86667,40.0,24.0,3.64567,35.0,26.860607859277003,26.569084831561003,26.941586478087004,33.21,26.892999306801,3.82979,39,INTC
11-11-2015,34.86667,40.0,24.0,3.64567,35.0,26.852509997396,26.56098696968,27.030662958778,32.86,26.609574140966,3.82979,39,INTC
11-12-2015,34.86667,40.0,24.0,3.64567,35.0,26.488106212751003,26.228974632559,26.658161312252,32.4,26.23707249444,3.82979,39,INTC
11-13-2015,34.86667,40.0,24.0,3.64567,35.0,26.131800289987,25.880766571676,26.220876770678004,32.11,26.002234499891,3.82979,39,INTC
11-16-2015,34.86667,40.0,24.0,3.64567,35.0,25.986038776129003,25.856472986033,26.1196534971655,32.1,25.99413663801,3.82979,39,INTC
11-17-2015,34.86667,40.0,24.0,3.64567,35.0,26.034625947415,25.921255881081,26.625769864728003,32.64,26.431421179584003,3.82979,39,INTC
11-18-2015,34.86667,40.0,24.0,3.64567,35.0,26.504301936513,26.415225455822,26.91769778553805,33.16,26.852509997396,3.82979,39,INTC
11-19-2015,34.86667,40.0,24.0,3.64567,35.0,26.901097168682,26.828216411753004,28.123874312713,34.3,27.77566625183,3.85106,39,INTC
11-20-2015,35.795,45.0,24.0,3.96472,37.0,27.921427765688,27.921427765688,28.577354578049,34.66,28.067189279546,3.87234,40,INTC
11-23-2015,35.795,45.0,24.0,3.96472,37.0,28.067189279546,27.864742732521,28.221048655285003,34.48,27.921427765688,3.85106,40,INTC
11-24-2015,35.795,45.0,24.0,3.96472,37.0,27.799959837473,27.45175177659,27.889036318164,34.36,27.824253423116,3.85106,40,INTC
11-25-2015,35.795,45.0,24.0,3.96472,37.0,27.743274804306,27.646100461734,28.131972174594,34.45,27.897134180045004,3.85106,40,INTC
11-27-2015,35.795,45.0,24.0,3.96472,37.0,27.970014936974,27.85664487064,28.083385003308,34.46,27.905232041926,3.85106,40,INTC
11-30-2015,35.795,45.0,24.0,3.96472,37.0,27.978112798855,27.880938456283,28.26153796469,34.77,28.156265760237,3.85106,40,INTC
12-01-2015,35.795,45.0,24.0,3.96472,37.0,28.3425165835,28.107678588951,28.504473821120005,35.09,28.415397340429003,3.85106,40,INTC
12-02-2015,35.795,45.0,24.0,3.96472,37.0,28.415397340429003,28.1846082768205,28.674528920621,34.83,28.204852931523,3.85106,40,INTC
12-03-2015,35.795,45.0,24.0,3.96472,37.0,28.318222997857,27.5327303954,28.334418721619,34.04,27.565121842924,3.85106,40,INTC
12-04-2015,35.795,45.0,24.0,3.96472,37.0,27.621806876091,27.5327303954,28.3627612382025,34.935,28.289880481273503,3.85106,40,INTC
12-07-2015,35.795,45.0,24.0,3.96472,37.0,28.172461483999,28.140070036475,28.480180235477004,34.985,28.3303697906785,3.85106,40,INTC
12-08-2015,35.795,45.0,24.0,3.96472,37.0,28.075287141427,27.872840594402003,28.302027274095003,34.75,28.140070036475,3.85106,40,INTC
12-09-2015,36.02,45.0,24.0,4.05408,37.0,28.245342240928004,27.945721351331,28.520669544882,34.81,28.188657207761004,3.87234,40,INTC
12-10-2015,36.02,45.0,24.0,4.05408,37.0,28.221048655285003,28.067189279546,28.395152685726497,34.77,28.156265760237,3.87234,40,INTC
12-11-2015,36.02,45.0,24.0,4.05408,37.0,27.783764113711,27.694687633020003,28.059091417665,34.27,27.751372666187,3.87234,40,INTC
12-14-2015,36.02,45.0,24.0,4.05408,37.0,27.840449146878004,27.435556052828,27.921427765688,34.47,27.913329903807,3.87234,40,INTC
12-15-2015,36.02,45.0,24.0,4.05408,37.0,28.059091417665,28.046944624843498,28.625941749335,35.18,28.488278097358,3.87234,40,INTC
12-16-2015,36.02,45.0,24.0,4.05408,37.0,28.634039611216,28.156265760237,28.723116091907,35.3,28.58545243993,3.87234,40,INTC
12-17-2015,36.17,45.0,24.0,4.08743,37.0,28.601648163692,28.148167898356,28.642137473097,34.91,28.269635826571,3.87234,40,INTC
12-18-2015,36.17,45.0,24.0,4.08743,37.0,28.123874312713,27.419360329066,28.140070036475,33.865,27.4234092600065,3.87234,40,INTC
12-21-2015,36.17,45.0,24.0,4.08743,37.0,27.621806876091,27.382919950601497,27.77566625183,34.24,27.727079080544,3.87234,40,INTC
12-22-2015,36.17,45.0,24.0,4.08743,37.0,27.824253423116,27.751372666187,28.1603146911775,34.73,28.123874312713,3.87234,40,INTC
12-23-2015,36.17,45.0,24.0,4.08743,37.0,28.302027274095003,28.164363622118003,28.383005892905,35.0,28.3425165835,3.87234,40,INTC
12-24-2015,36.17,45.0,24.0,4.08743,37.0,28.399201616667,28.310125135976,28.553060992406,34.98,28.326320859738,3.87234,40,INTC
12-28-2015,36.195,45.0,24.0,4.09548,37.5,28.302027274095003,27.994308522617,28.3425165835,34.93,28.285831550333,3.87234,40,INTC
12-29-2015,36.195,45.0,24.0,4.09548,37.5,28.350614445381,28.350614445381,28.820290434479,35.44,28.698822506264,3.87234,40,INTC
12-30-2015,36.22,45.0,24.0,4.10336,38.0,28.650235334978003,28.2979783431545,28.706920368145003,34.99,28.334418721619,3.87234,40,INTC
12-31-2015,36.22,45.0,24.0,4.10336,38.0,28.196755069642,27.889036318164,28.310125135976,34.45,27.897134180045004,3.87234,40,INTC
01-04-2016,36.22,45.0,24.0,4.10336,38.0,27.435556052828,27.095445853826,27.540828257281,33.99,27.524632533519004,3.87234,40,INTC
01-05-2016,36.22,45.0,24.0,4.10336,38.0,27.500338947876003,27.152130886993003,27.5327303954,33.83,27.395066743423,3.87234,40,INTC
01-06-2016,36.22,45.0,24.0,4.10336,38.0,26.925390754325,26.56098696968,27.144033025112,33.08,26.787727102348,3.87234,40,INTC
01-07-2016,36.22,45.0,24.0,4.10336,38.0,26.139898151868003,25.783592229104,26.72917956094837,31.84,25.783592229104,3.89362,40,INTC
01-08-2016,36.22,45.0,24.0,4.10336,38.0,25.986038776129003,25.451579891983,26.091310980582,31.51,25.516362787031003,3.89362,40,INTC
01-11-2016,36.22,45.0,24.0,4.10336,38.0,25.759298643461,25.654026439008,26.091310980582,32.06,25.961745190486003,3.89362,40,INTC
01-12-2016,36.47073,45.0,24.0,4.01705,38.0,26.528595522156,26.131800289987,26.633867726609,32.68,26.463812627108,3.89583,41,INTC
01-13-2016,36.45952,45.0,24.0,3.98157,38.0,26.528595522156,25.775494367223,26.666259174133,31.91,25.840277262271,3.87755,42,INTC
01-14-2016,36.45952,45.0,24.0,3.98157,38.0,25.888864433557,25.75120078158,26.617672002847,32.74,26.512399798394004,3.87755,42,INTC
01-15-2016,36.35238,45.0,25.0,3.9648,37.0,24.074943372213003,23.848203239545,24.69847873705,29.76,24.099236957856004,3.87755,42,INTC
01-19-2016,36.35238,45.0,25.0,3.9648,37.0,24.277389919238,23.872496825188,24.342172814286,29.8,24.131628405380003,3.87755,42,INTC
01-20-2016,36.20714,45.0,25.0,3.90692,37.0,23.767224620735004,23.653854554401,24.188313438547,29.59,23.961573305879,3.87755,42,INTC
01-21-2016,36.20714,45.0,25.0,3.90692,37.0,24.010160477165,23.678148140044,24.317879228643,29.66,24.018258339046,3.87755,42,INTC
01-22-2016,36.20714,45.0,25.0,3.90692,37.0,24.390759985572,23.896790410831,24.487934328144,29.925,24.2328516788925,3.87755,42,INTC
01-25-2016,36.23095,45.0,25.0,3.89643,37.0,24.285487781119,23.945377582117,24.4676896734415,29.6,23.96967116776,3.91837,42,INTC
01-26-2016,36.23095,45.0,25.0,3.89643,37.0,23.977769029641,23.977769029641,24.334074952405,29.94,24.244998471714,3.91837,42,INTC
01-27-2016,36.23095,45.0,25.0,3.89643,37.0,24.196411300428,24.002062615284,24.471738604382,29.81,24.139726267261,3.91837,42,INTC
01-28-2016,36.23095,45.0,25.0,3.89643,37.0,24.309781366762,24.091139095975,24.439347156858,29.97,24.269292057357,3.91837,42,INTC
01-29-2016,36.23095,45.0,25.0,3.89643,37.0,24.463640742501003,24.37456426181,25.127665416743003,31.02,25.119567554862,3.91837,42,INTC
02-01-2016,36.23095,45.0,25.0,3.89643,37.0,24.876631698432,24.811848803384,25.200546173672,30.82,24.957610317242,3.91837,42,INTC
02-02-2016,36.37381,45.0,29.0,3.57911,37.0,24.657989427645,23.993964753403,24.690380875169,29.8,24.131628405380003,3.93878,42,INTC
02-03-2016,36.30238,45.0,29.0,3.6549,37.0,24.278672857728,23.298376510848,24.278672857728,29.34,23.968245681216,3.93878,42,INTC
02-04-2016,36.30238,45.0,29.0,3.6549,37.0,23.804862956736,23.780355548064,24.409379037312,29.77,24.319518538848,3.93878,42,INTC
02-05-2016,36.30238,45.0,29.0,3.6549,37.0,24.164304950592,23.616972823584,24.311349402624,29.04,23.723171594496,3.93878,42,INTC
02-08-2016,36.30238,45.0,29.0,3.6549,37.0,23.478097507776,23.11865551392,23.674156777152,28.82,23.543450597568,3.93878,42,INTC
02-09-2016,36.30238,45.0,29.0,3.6549,37.0,23.273869102176,23.208516012384,23.808947524848,28.81,23.535281461344,3.93878,42,INTC
02-10-2016,36.30238,45.0,29.0,3.6549,37.0,23.592465414912,23.028795015456,23.6904950496,28.23,23.061471560352,3.93878,42,INTC
02-11-2016,36.30238,45.0,29.0,3.6549,37.0,22.734706111392,22.612169068032,23.208516012384,28.22,23.053302424128,3.93878,42,INTC
02-12-2016,36.30238,45.0,29.0,3.6549,37.0,23.339222191968,22.987949334336,23.441336394768,28.64,23.396406145536,3.93878,42,INTC
02-16-2016,36.23095,45.0,29.0,3.65034,36.5,23.486266644,23.167670331264,23.64964936848,28.78,23.510774052672,3.93878,42,INTC
02-17-2016,36.13571,45.0,29.0,3.73247,36.5,23.576127142464,23.469928371552,24.19689980412576,29.47,24.074444452128,3.93878,42,INTC
02-18-2016,36.13571,45.0,29.0,3.73247,36.5,24.123459269472,24.000922226112,24.311349402624,29.42,24.033598771008,3.93878,42,INTC
02-19-2016,36.06429,45.0,29.0,3.72481,36.0,23.85387777408,23.453590099104,23.960076544992,28.71,23.453590099104,3.93878,42,INTC
02-22-2016,36.06429,45.0,29.0,3.72481,36.0,23.780355548064,23.6904950496,24.131628405696,29.35,23.97641481744,3.93878,42,INTC
02-23-2016,35.84634,41.0,29.0,3.49537,36.0,23.93556913632,23.36372960064,23.972330249328,28.8,23.52711232512,3.9375,41,INTC
