 Date,MET Price Target,MET Price Target - High,MET Price Target - Low,MET Price Target - StdDev,MET Price Target - Median,MET Open,MET Low,MET High,MET Close,MET Adj. Close,MET Rating,MET Price Target - #,Ticker
03-19-2013,43.42105,50.0,37.0,3.82947,44.0,25.437090299966,24.670175238984,25.462868957478,38.68,24.927961814104,4.08696,19,MET
03-20-2013,43.42105,50.0,37.0,3.82947,44.0,25.1341910742,24.818402519678,25.288863019272,38.55,24.84418117719,4.08696,19,MET
03-21-2013,43.42105,50.0,37.0,3.82947,44.0,24.670175238984,24.422055660431003,24.802290858733,38.05,24.52194795829,4.08696,19,MET
03-22-2013,43.42105,50.0,37.0,3.82947,44.0,24.657285910228,24.531614954857,24.760400540276,38.4,24.74751121152,4.08696,19,MET
03-25-2013,43.77778,50.0,37.0,3.6141,44.5,25.056855101664,24.45750131451,25.063299766042,38.2,24.61861792396,4.13636,18,MET
03-26-2013,43.77778,50.0,37.0,3.6141,44.5,24.760400540276,24.61861792396,24.889293827836,38.58,24.863515170324,4.13636,18,MET
03-27-2013,43.77778,50.0,37.0,3.6141,44.5,24.58639460207,24.267383715359003,24.631442806072226,38.16,24.592839266448,4.13636,18,MET
03-28-2013,43.77778,50.0,37.0,3.6141,44.5,24.52194795829,24.36083134884,24.61861792396,38.02,24.502613965156,4.13636,18,MET
04-01-2013,43.77778,50.0,37.0,3.6141,44.5,24.515503293912,24.1674914175,24.68306456774,37.64,24.257716718792,4.13636,18,MET
04-02-2013,44.05556,50.0,38.0,3.257,44.5,24.412388663864004,24.367276013218003,24.721732554008,38.16,24.592839266448,4.13636,18,MET
04-03-2013,44.11111,50.0,38.0,3.21263,44.5,24.560615944558,23.851702862978,24.579949937692,37.15,23.94192816427,4.13636,18,MET
04-04-2013,44.11111,50.0,38.0,3.21263,44.5,23.999930143672003,23.8452581986,24.154602088744,37.39,24.096600109342003,4.13636,18,MET
04-05-2013,44.11111,50.0,38.0,3.21263,44.5,23.155679110154,22.949449850058,23.613250280992,36.58,23.574582294724,4.13636,18,MET
04-08-2013,44.11111,50.0,38.0,3.21263,44.5,23.613250280992,23.2007917608,23.61969494537,36.39,23.452133671542,4.13636,18,MET
04-09-2013,44.11111,50.0,38.0,3.21263,44.5,23.535914308456004,23.39413169214,23.967706821782,36.99,23.838813534222,4.13636,18,MET
04-10-2013,44.27778,51.0,38.0,3.477,44.5,23.999930143672003,23.967706821782,24.612173259582,37.67,24.277050711926,4.13636,18,MET
04-11-2013,44.38889,51.0,40.0,3.30217,44.5,24.315718698194,24.03859812994,24.39305467073,37.38,24.090155444964,4.13636,18,MET
04-12-2013,44.38889,51.0,40.0,3.30217,44.5,23.871036856112,23.535914308456004,24.109489438098,36.8,23.71636491104,4.13636,18,MET
04-15-2013,44.5,51.0,40.0,3.2532,44.5,23.593916287858,23.207236425178,23.742143568552,36.04,23.226570418312,4.13636,18,MET
04-16-2013,44.5,51.0,40.0,3.2532,44.5,23.490801657810003,23.42635501403,23.800145547954,36.86,23.755032897308,4.13636,18,MET
04-17-2013,44.5,51.0,40.0,3.2532,44.5,23.5230249797,23.278127733336,23.722809575418,36.35,23.42635501403,4.13636,18,MET
04-18-2013,44.5,51.0,40.0,3.2532,44.5,23.477912329054,22.768999247474,23.477912329054,35.53,22.897892535034,4.13636,18,MET
04-19-2013,44.61111,51.0,40.0,3.12941,44.5,23.020341158216,22.768999247474,23.117011123886,35.6,22.94300518568,4.13636,18,MET
04-22-2013,44.61111,51.0,40.0,3.12941,44.5,23.065453808862,22.71744193245,23.175013103288,35.79,23.065453808862,4.13636,18,MET
04-23-2013,44.61111,51.0,40.0,3.12941,44.5,23.284572397714,23.026785822594,24.71528788963,37.74,24.322163362572,4.13636,18,MET
04-24-2013,44.61111,51.0,40.0,3.12941,44.5,24.58639460207,24.367276013218003,24.869959834702,38.32,24.695953896496,4.13636,18,MET
04-25-2013,44.61111,51.0,40.0,3.12941,44.5,24.824847184056,24.728177218386,25.29530768365,38.91,25.076189094798,4.13636,18,MET
04-26-2013,44.61111,51.0,40.0,3.12941,44.5,25.024631779774,24.6237736554624,25.114857081066,38.53,24.831291848434,4.13636,18,MET
04-29-2013,44.61111,51.0,40.0,3.12941,44.5,24.992408457884,24.8119578553,25.414533974643003,39.15,25.23086103987,4.13636,18,MET
04-30-2013,44.61111,51.0,40.0,3.12941,44.5,25.179303724846,24.953740471616,25.301752348028,38.99,25.127746409822,4.13636,18,MET
05-01-2013,44.61111,51.0,40.0,3.12941,44.5,25.114857081066,24.728177218386,25.19863771798,38.4,24.74751121152,4.13636,18,MET
05-02-2013,44.72222,51.0,40.0,3.22844,45.0,25.06974443042,24.805513190922003,25.849548820158,39.97,25.759323518866,4.13636,18,MET
05-03-2013,44.77778,51.0,40.0,3.15446,45.0,26.042888751498,25.984886772096,26.558461901738003,40.48,26.088001402144,4.13636,18,MET
05-06-2013,44.94444,51.0,40.0,3.18804,45.0,26.146003381546,26.03644408712,26.4231239498,40.75,26.26200734035,4.13636,18,MET
05-07-2013,45.55556,55.0,40.0,3.91893,45.0,26.563720330462,26.284716917123,26.661047102557003,40.78,26.459905106894,4.13636,18,MET
05-08-2013,45.55556,55.0,40.0,3.91893,45.0,26.388532140691,26.34311298038,26.790816132017,41.25,26.764862326125,4.13636,18,MET
05-09-2013,45.88889,55.0,41.0,3.68011,45.0,26.73242006876,26.180901693555,26.75026331031075,40.59,26.336624528907,4.13636,18,MET
05-10-2013,45.88889,55.0,41.0,3.68011,45.0,26.440439752475,26.285365762270303,26.712954714341,41.16,26.706466262868,4.13636,18,MET
05-13-2013,45.94444,55.0,41.0,3.67381,45.0,26.66753555403,26.635093296665,27.082796448302,41.6,26.99195812768,4.13636,18,MET
05-14-2013,45.94444,55.0,41.0,3.67381,45.0,26.875166001166,26.875166001166,27.757595401494,42.76,27.744618498548,4.13636,18,MET
05-15-2013,46.27778,55.0,41.0,3.84138,45.5,27.673245532345,27.387753667533,27.978202751576,43.04,27.926295139792,4.13636,18,MET
05-16-2013,46.27778,55.0,41.0,3.84138,45.5,27.874387528008,27.545423038326906,27.978202751576,42.57,27.621337920561,4.13636,18,MET
05-17-2013,46.61111,55.0,41.0,3.71392,46.0,27.718664692656,27.70568778971,28.179344747239,43.28,28.082017975144,4.13636,18,MET
05-20-2013,46.61111,55.0,41.0,3.71392,46.0,28.023621911887,27.861410625062,28.140414038401,43.3,28.09499487809,4.13636,18,MET
05-21-2013,46.61111,55.0,41.0,3.71392,46.0,28.069041072198,27.731641595602,28.361021388483,42.82,27.783549207386,4.13636,18,MET
05-22-2013,46.88889,55.0,41.0,3.74001,46.5,27.815991464751,27.264473089546,28.26362973187327,42.26,27.420195924898,4.13636,18,MET
05-23-2013,47.11111,55.0,42.0,3.49426,46.5,27.037377287991,26.8810056074917,27.634314823507,42.49,27.569430308777,4.13636,18,MET
05-24-2013,47.11111,55.0,42.0,3.49426,46.5,27.309892249857,26.959515870315,27.329357604276,42.04,27.277449992492,4.13636,18,MET
05-28-2013,47.38889,55.0,42.0,3.26835,47.0,27.725153144129,27.653780177926,28.140414038401,43.24,28.056064169252,4.13636,18,MET
05-29-2013,47.55556,55.0,42.0,3.21839,47.5,27.77057230444,27.686222435291,28.824945668802496,43.93,28.503767320889,4.13636,18,MET
05-30-2013,47.55556,55.0,42.0,3.21839,47.5,28.458348160578,28.4161732260035,29.13314711377,44.34,28.769793831282,4.13636,18,MET
05-31-2013,47.55556,55.0,42.0,3.21839,47.5,28.568651835619,28.451859709105,29.366731366798,44.21,28.685443962133,4.13636,18,MET
06-03-2013,47.83333,55.0,42.0,3.28718,48.0,28.983912729891,28.146902489874,29.074751050513,44.41,28.815212991593,4.22727,18,MET
06-04-2013,47.83333,55.0,42.0,3.28718,48.0,28.776282282755,28.34149114954927,29.211008531446,43.96,28.523232675308,4.22727,18,MET
06-05-2013,48.0,55.0,42.0,3.26599,48.0,28.48430196647,27.692710886764,28.588117190038,42.99,27.893852882427,4.22727,18,MET
06-06-2013,48.0,55.0,42.0,3.26599,48.0,27.9003413339,27.549964954358,28.373998291429,43.72,28.367509839956,4.22727,18,MET
06-07-2013,48.0,55.0,42.0,3.26599,48.0,28.665978607714,28.497278869416,29.295358400595,45.06,29.236962337338,4.22727,18,MET
06-10-2013,48.0,55.0,42.0,3.26599,48.0,29.412150527109,29.295358400595,29.820922969908,45.6,29.58733871688,4.22727,18,MET
06-11-2013,48.0,55.0,42.0,3.26599,48.0,29.126658662297,28.834678346012,29.360242915325,44.48,28.860632151904,4.22727,18,MET
06-12-2013,48.0,55.0,42.0,3.26599,48.0,29.120170210824,28.704909316552,29.269404594703,44.47,28.854143700431,4.22727,18,MET
06-13-2013,48.0,55.0,42.0,3.26599,48.0,28.756816928336,28.48430196647,29.223985434392,44.91,29.139635565243,4.22727,18,MET
06-14-2013,48.0,55.0,42.0,3.26599,48.0,29.042308793148,28.393463645848,29.113681759351,43.97,28.529721126781,4.22727,18,MET
06-17-2013,48.0,55.0,42.0,3.26599,48.0,28.87360905485,28.8229991333606,29.230473885865,44.9,29.13314711377,4.22727,18,MET
06-18-2013,48.0,55.0,42.0,3.26599,48.0,29.249939240284,29.113681759351,29.52245420215,45.41,29.464058138893,4.22727,18,MET
06-19-2013,48.0,55.0,42.0,3.26599,48.0,29.431615881528,29.0260876644655,29.950691999368,45.22,29.340777560906,4.22727,18,MET
06-20-2013,48.0,55.0,42.0,3.26599,48.0,28.983912729891,28.899562860742,29.937715096422,45.12,29.275893046176,4.22727,18,MET
06-21-2013,48.27778,55.0,42.0,3.37977,48.5,29.619780974245,28.795747637174,29.645734780137,45.04,29.223985434392,4.22727,18,MET
06-24-2013,48.27778,55.0,42.0,3.37977,48.5,28.789259185701,28.127437135455,28.87360905485,43.97,28.529721126781,4.22727,18,MET
06-25-2013,48.27778,55.0,42.0,3.37977,48.5,28.782770734228,28.4875461922065,29.26291614323,44.82,29.081239501986,4.22727,18,MET
06-26-2013,48.27778,55.0,42.0,3.37977,48.5,29.412150527109,28.983912729891,29.60998341252077,45.4,29.45756968742,4.22727,18,MET
06-27-2013,48.55556,55.0,42.0,3.30357,49.0,29.678177037502,29.535431105096,29.915005516266497,46.1,29.91176129053,4.22727,18,MET
06-28-2013,48.55556,55.0,42.0,3.30357,49.0,29.820922969908,29.593827168353,29.918249742003,45.76,29.691153940448,4.22727,18,MET
07-01-2013,49.0,55.0,42.0,2.90593,49.5,29.944203547895,29.937715096422,30.333510636275,46.54,30.197253155342,4.22727,18,MET
07-02-2013,49.27778,56.0,42.0,3.29656,49.5,30.093437931774,30.051262997199498,30.456791214262,46.57,30.216718509761,4.22727,18,MET
07-03-2013,49.38889,56.0,42.0,3.31895,50.0,29.937715096422,29.853365227273,30.125880189139,46.27,30.022064965571,4.22727,18,MET
07-05-2013,49.38889,56.0,42.0,3.31895,50.0,30.333510636275,30.333510636275,30.862319431324497,47.52,30.833121399696,4.22727,18,MET
07-08-2013,49.38889,56.0,42.0,3.31895,50.0,31.034263395359,30.852586754115,31.189986230711,48.05,31.177009327765,4.22727,18,MET
07-09-2013,50.33333,56.0,45.0,2.62467,50.5,31.462501192577,31.1283459417175,31.689596994132,48.78,31.650666285294,4.22727,18,MET
07-10-2013,50.33333,56.0,45.0,2.62467,50.5,31.546851061726,31.417082032266,31.799900669173,48.61,31.540362610253,4.22727,18,MET
07-11-2013,50.33333,56.0,45.0,2.62467,50.5,31.929669698633,31.157543973346,31.955623504525,48.56,31.507920352888,4.22727,18,MET
07-12-2013,50.33333,56.0,45.0,2.62467,50.5,31.546851061726,31.300289905752,31.845319829484,49.08,31.845319829484,4.22727,18,MET
07-15-2013,50.76471,56.0,45.0,2.73387,51.0,31.657154736767,31.462501192577,31.832342926538,48.54,31.494943449942,4.18182,17,MET
07-16-2013,50.82353,56.0,45.0,2.74902,51.0,31.507920352888,31.157543973346,31.741504605916,48.06,31.183497779238,4.18182,17,MET
07-17-2013,51.05882,56.0,45.0,2.8382,51.0,31.280824551333,30.813656045277,31.371662871955,47.83,31.034263395359,4.18182,17,MET
07-18-2013,51.94118,56.0,45.0,2.79644,52.0,31.177009327765,30.969378880629,31.747993057389,48.84,31.689596994132,4.18182,17,MET
07-19-2013,51.94118,56.0,45.0,2.79644,52.0,31.631200930875,31.105636361562,31.683108542659,48.64,31.559827964672,4.18182,17,MET
07-22-2013,51.94118,56.0,45.0,2.79644,52.0,31.696085445605,31.637689382348,32.039973373674,49.27,31.968600407471,4.18182,17,MET
07-23-2013,51.94118,56.0,45.0,2.79644,52.0,32.124323242823,31.942646601579,32.293022981121,49.35,32.020508019255,4.18182,17,MET
07-24-2013,52.29412,58.0,45.0,3.13922,53.0,32.195696209026,31.799900669173,32.351419044378,49.07,31.838831378011,4.18182,17,MET
07-25-2013,52.29412,58.0,45.0,3.13922,53.0,31.786923766227,31.417082032266,31.7966564434365,48.87,31.709062348551,4.18182,17,MET
07-26-2013,52.29412,58.0,45.0,3.13922,53.0,31.488454998469,31.33922061459,31.780435314754,48.93,31.747993057389,4.18182,17,MET
07-29-2013,52.29412,58.0,45.0,3.13922,53.0,31.670131639713,31.423570483739,31.786923766227,48.61,31.540362610253,4.18182,17,MET
07-30-2013,52.29412,58.0,45.0,3.13922,53.0,31.715550800024,31.095903684352496,31.747993057389,48.23,31.293801454279,4.18182,17,MET
07-31-2013,52.35294,58.0,45.0,3.17974,53.0,31.352197517536,31.306778357225,31.949135053052,48.42,31.417082032266,4.18182,17,MET
08-01-2013,53.58824,60.0,45.0,3.63089,54.0,31.838831378011,31.838831378011,33.512851858045,51.47,33.396059731531,4.18182,17,MET
08-02-2013,54.11765,60.0,45.0,3.70822,55.0,33.071637157881,32.799122196015,33.207894638814,50.8,32.96133348284,4.18182,17,MET
08-05-2013,54.35294,60.0,45.0,3.64516,55.0,32.83156445338,32.500653428257,33.117056318192,50.53,32.786145293069,4.18182,17,MET
08-06-2013,54.47059,60.0,45.0,3.59931,55.0,32.695306972447,32.091880985458,32.695306972447,49.58,32.169742403133995,4.18182,17,MET
08-07-2013,54.47059,60.0,45.0,3.59931,55.0,32.062085829774,31.768476985179,32.37742172886903,49.5,32.29697290545,4.18182,17,MET
08-08-2013,54.47059,60.0,45.0,3.59931,55.0,32.525335340135,31.990314778873003,32.812419543739004,49.76,32.466613571216,4.18182,17,MET
08-09-2013,54.47059,60.0,45.0,3.59931,55.0,32.316546828423,32.186054008603,32.5807947885585,49.77,32.473138212207004,4.18182,17,MET
08-12-2013,54.76471,60.0,45.0,3.74997,55.0,32.179529367612,31.859821959053,32.355694674369005,48.88,31.892445164008,4.18182,17,MET
08-13-2013,54.76471,60.0,45.0,3.74997,55.0,32.016413342837005,31.742378421215,32.394842520315,49.54,32.323071469414,4.18182,17,MET
08-14-2013,54.76471,60.0,45.0,3.74997,55.0,32.244775777522,31.735853780224,32.486187494189004,48.69,31.768476985179,4.18182,17,MET
08-15-2013,54.76471,60.0,45.0,3.74997,55.0,31.566213114458,31.102963604097003,31.566213114458,47.95,31.285653551845,4.18182,17,MET
08-16-2013,55.47059,60.0,47.0,2.87213,55.0,31.181259295989,31.161685373016,31.872871241035003,48.28,31.500966704548,4.18182,17,MET
08-19-2013,55.47059,60.0,47.0,2.87213,55.0,31.390047807701,31.037717194187003,31.592311678422003,47.61,31.063815758151,4.18182,17,MET
08-20-2013,55.47059,60.0,47.0,2.87213,55.0,31.076865040133004,30.737583708601,31.337850679773,47.88,31.239981064908005,4.18182,17,MET
08-21-2013,55.47059,60.0,47.0,2.87213,55.0,31.129062168061,30.881125810403,31.57926239644,47.83,31.207357859953,4.18182,17,MET
08-22-2013,55.47059,60.0,47.0,2.87213,55.0,31.324801397791,31.324801397791,31.951166932927,48.64,31.735853780224,4.18182,17,MET
08-23-2013,55.47059,60.0,47.0,2.87213,55.0,31.748903062206,31.363949243737,31.801100190134,48.26,31.487917422566,4.18182,17,MET
08-26-2013,55.47059,60.0,47.0,2.87213,55.0,31.533589909503,31.246505705899,31.618410242386,47.92,31.266079628872003,4.18182,17,MET
08-27-2013,55.47059,60.0,47.0,2.87213,55.0,30.841977964457005,29.876331097789,30.887650451394,45.85,29.915478943735003,4.18182,17,MET
08-28-2013,55.47059,60.0,47.0,2.87213,55.0,29.922003584726,29.700165791032003,30.156890660402,45.96,29.987249994636,4.18182,17,MET
08-29-2013,55.47059,60.0,47.0,2.87213,55.0,29.987249994636,29.915478943735003,30.54177923246109,46.44,30.300432762204,4.18182,17,MET
08-30-2013,55.47059,60.0,47.0,2.87213,55.0,30.365679172114,30.0133485586,30.417876300042,46.19,30.137316737429,4.18182,17,MET
09-03-2013,55.47059,60.0,47.0,2.87213,55.0,30.561418401844005,30.388515415582503,31.102963604097003,47.09,30.724534426619005,4.18182,17,MET
09-04-2013,55.70588,60.0,47.0,2.90567,56.0,31.324801397791,30.978995425268,31.957691573918,48.38,31.566213114458,4.22727,17,MET
09-05-2013,55.70588,60.0,47.0,2.90567,56.0,31.559688473467,31.494442063557003,31.938117650945003,48.4,31.57926239644,4.22727,17,MET
09-06-2013,55.70588,60.0,47.0,2.90567,56.0,31.690181293287,30.894175092385,31.709755216260003,47.98,31.305227474818,4.22727,17,MET
09-09-2013,55.70588,60.0,47.0,2.90567,56.0,31.324801397791,31.305227474818,31.664082729323,48.47,31.624934883377,4.22727,17,MET
09-10-2013,55.70588,60.0,47.0,2.90567,56.0,31.964216214909,31.90549444599,32.479662853198,49.62,32.375268597342,4.22727,17,MET
09-11-2013,55.70588,60.0,47.0,2.90567,56.0,32.342645392387,32.075135111756,32.479662853198,49.55,32.329596110405,4.22727,17,MET
09-12-2013,55.70588,60.0,47.0,2.90567,56.0,32.36221931536,32.042511906801,32.407891802297,49.28,32.153430803648,4.22727,17,MET
09-13-2013,55.70588,60.0,47.0,2.90567,56.0,32.179529367612,31.801100190134,32.186054008603,48.83,31.859821959053,4.22727,17,MET
09-16-2013,55.70588,60.0,47.0,2.90567,56.0,32.192578649594005,31.951166932927,32.440515007252,49.35,32.199103290585,4.22727,17,MET
09-17-2013,55.70588,60.0,47.0,2.90567,56.0,32.244775777522,32.055561188783,32.6134179935135,49.88,32.544909263108,4.22727,17,MET
09-18-2013,55.70588,60.0,47.0,2.90567,56.0,32.499236776171,31.500966704548,33.138651593289,48.63,31.729329139233,4.22727,17,MET
09-19-2013,55.70588,60.0,47.0,2.90567,56.0,31.781526267161,30.580992324817,31.807624831125,47.08,30.718009785628,4.22727,17,MET
09-20-2013,55.94118,60.0,47.0,2.91992,57.0,30.965946143286,30.868076528421003,31.318276756800003,47.49,30.985520066259003,4.22727,17,MET
09-23-2013,55.94118,60.0,47.0,2.91992,57.0,30.952896861304,30.763682272565,31.18778393698,47.36,30.900699733376,4.22727,17,MET
09-24-2013,55.94118,60.0,47.0,2.91992,57.0,30.855027246439,30.567943042835,31.129062168061,47.11,30.737583708601,4.22727,17,MET
09-25-2013,55.94118,60.0,47.0,2.91992,57.0,30.750632990583004,30.750632990583004,31.376998525719003,47.85,31.220407141935,4.22727,17,MET
09-26-2013,55.94118,60.0,47.0,2.91992,57.0,31.350899961755,30.939847579322,31.540114550494003,47.58,31.044241835178,4.22727,17,MET
09-27-2013,55.94118,60.0,47.0,2.91992,57.0,30.757157631574003,30.53531983788,30.939847579322,47.21,30.802830118511,4.22727,17,MET
09-30-2013,55.94118,60.0,47.0,2.91992,57.0,30.40482701806,30.248235634276,30.763682272565,46.95,30.633189452745004,4.22727,17,MET
10-01-2013,55.94118,60.0,47.0,2.91992,57.0,30.633189452745004,30.60056624779,31.037717194187003,47.43,30.946372220313,4.22727,17,MET
10-02-2013,55.94118,60.0,47.0,2.91992,57.0,30.6658126577,30.300432762204,30.737583708601,47.1,30.73105906761,4.22727,17,MET
10-03-2013,55.94118,60.0,47.0,2.91992,57.0,30.639714093736004,30.0883819299965,30.744108349592,46.92,30.613615529772,4.22727,17,MET
10-04-2013,55.94118,60.0,47.0,2.91992,57.0,30.678861939682005,30.541844478871003,31.142111450043,47.69,31.116012886079,4.22727,17,MET
10-07-2013,55.94118,60.0,47.0,2.91992,57.0,30.763682272565,30.430925582024003,30.900699733376,46.92,30.613615529772,4.22727,17,MET
10-08-2013,55.94118,60.0,47.0,2.91992,57.0,30.574467683826,30.182989224366,30.718009785628,46.45,30.306957403195003,4.22727,17,MET
10-09-2013,55.94118,60.0,47.0,2.91992,57.0,30.359154531123004,29.850232533825,30.411351659051,46.38,30.261284916258003,4.22727,17,MET
10-10-2013,55.88235,60.0,47.0,2.90805,56.0,30.763682272565,30.744108349592,31.390047807701,48.11,31.390047807701,4.22727,17,MET
10-11-2013,55.88235,60.0,47.0,2.90805,56.0,31.279128910854,31.174734654998,31.807624831125,48.74,31.801100190134,4.22727,17,MET
10-14-2013,55.88235,60.0,47.0,2.90805,56.0,31.57926239644,31.292178192836,31.898969804999,48.67,31.755427703197004,4.22727,17,MET
10-15-2013,55.88235,60.0,47.0,2.90805,56.0,31.703230575269004,31.51401598653,31.931593009954,48.34,31.540114550494003,4.22727,17,MET
10-16-2013,55.88235,60.0,47.0,2.90805,56.0,31.866346600044004,31.709755216260003,32.342645392387,49.3,32.16648008563,4.22727,17,MET
10-17-2013,55.88235,60.0,47.0,2.90805,56.0,31.990314778873003,31.820674113107003,32.349170033378,49.28,32.153430803648,4.22727,17,MET
10-18-2013,55.88235,60.0,47.0,2.90805,56.0,32.316546828423,31.846772677071,32.407891802297,49.45,32.264349700495,4.22727,17,MET
10-21-2013,56.05882,60.0,47.0,2.87935,57.0,32.310022187432004,32.088184393738004,32.381793238333,49.58,32.349170033378,4.22727,17,MET
10-22-2013,56.05882,60.0,47.0,2.87935,57.0,32.401367161306,31.9707408559,32.499236776171,49.16,32.075135111756,4.22727,17,MET
10-23-2013,56.05882,60.0,47.0,2.87935,57.0,31.879395882026,31.285653551845,31.944642291936,48.26,31.487917422566,4.22727,17,MET
10-24-2013,56.05882,60.0,47.0,2.87935,57.0,31.507491345539,31.266079628872003,31.729329139233,48.57,31.690181293287,4.22727,17,MET
10-25-2013,56.05882,60.0,47.0,2.87935,57.0,31.781526267161,31.631459524368,32.009888701846,48.63,31.729329139233,4.22727,17,MET
10-28-2013,56.05882,60.0,47.0,2.87935,57.0,31.742378421215,31.481392781575,31.814149472116,48.59,31.703230575269004,4.22727,17,MET
10-29-2013,56.05882,60.0,47.0,2.87935,57.0,31.788050908152,31.709755216260003,32.133856880675005,49.2,32.10123367572,4.22727,17,MET
10-30-2013,56.05882,60.0,47.0,2.87935,57.0,32.16648008563,31.703230575269004,32.23172649554,49.0,31.9707408559,4.22727,17,MET
10-31-2013,56.05882,60.0,47.0,2.87935,57.0,30.822404041484003,30.6658126577,31.507491345539,47.31,30.868076528421003,4.22727,17,MET
11-01-2013,56.05882,60.0,47.0,2.87935,57.0,30.939847579322,30.7343213881055,31.194308577971004,47.32,30.874601169412003,4.22727,17,MET
11-04-2013,56.05882,60.0,47.0,2.87935,57.0,30.959421502295005,30.868076528421003,31.363949243737,48.07,31.363949243737,4.22727,17,MET
11-05-2013,56.05882,60.0,47.0,2.87935,57.0,31.311752115809004,31.13206350291686,31.474868140584004,48.07,31.363949243737,4.22727,17,MET
11-06-2013,56.05882,60.0,47.0,2.87935,57.0,31.505036156477995,31.216300145046,31.774085621676,47.96,31.472225246088,4.22727,17,MET
