 Date,COST Price Target,COST Price Target - High,COST Price Target - Low,COST Price Target - StdDev,COST Price Target - Median,COST Open,COST Low,COST High,COST Close,COST Adj. Close,COST Rating,COST Price Target - #,Ticker
09-11-2015,154.38875,165,136.0,8.90412,156.165,122.07937850543,121.581807924464,123.25783514456,141.05,123.12689551799,4.0,24,COST
09-14-2015,154.38875,165,136.0,8.90412,156.165,123.240376527684,122.419821534512,123.436785967539,141.15,123.21418860237,4.0,24,COST
09-15-2015,154.38875,165,136.0,8.90412,156.165,123.36258684581598,122.419821534512,124.794193429648,142.43,124.331540082434,4.0,24,COST
09-16-2015,154.38875,165,136.0,8.90412,156.165,124.139495296798,123.7396929703376,125.579831189068,143.61,125.361598478118,4.0,24,COST
09-17-2015,154.38875,165,136.0,8.90412,156.165,125.61474842282,124.968779598408,126.60988958475198,143.35,125.13463645873,4.0,24,COST
09-18-2015,154.38875,165,136.0,8.90412,156.165,124.078390137732,123.69430056646,125.998837994092,141.81,123.790322959278,4.0,24,COST
09-21-2015,154.38875,165,136.0,8.90412,156.165,124.270434923368,124.034743595542,125.509996721564,143.21,125.012426140598,4.0,24,COST
09-22-2015,154.30542,165,136.0,8.91672,156.165,123.799052267716,122.917392115478,124.78546412120998,142.65,124.52358486807,4.0,24,COST
09-23-2015,154.30542,165,136.0,8.91672,156.165,125.230658851548,124.52358486807,127.124918782594,145.43,126.950332613834,4.0,24,COST
09-24-2015,154.30542,165,136.0,8.91672,156.165,126.025025919406,125.39651571187,126.941603305396,144.87,126.461491341306,4.0,24,COST
09-25-2015,154.30542,165,136.0,8.91672,156.165,127.40425665261,126.583701659438,128.23354095422,145.55,127.05508431509,4.0,24,COST
09-28-2015,154.30542,165,136.0,8.91672,156.165,126.91541538008198,125.082260608102,127.27331702604,143.55,125.30922262749,4.0,24,COST
09-29-2015,154.30542,165,136.0,8.91672,156.165,124.86402789715198,124.17441253055,125.81988717111298,143.72,125.457620870936,4.0,24,COST
09-30-2015,154.55542,165,136.0,8.93268,157.165,125.300493319052,124.733088270582,126.53132580880998,144.57,126.199612088166,4.03333,24,COST
10-01-2015,154.88458,165,136.0,8.79638,158.0,126.44403272443,124.3926452415,126.44403272443,144.56,126.190882779728,4.03333,24,COST
10-02-2015,155.30125,166,136.0,9.03506,159.0,125.04734337435,124.122036679922,127.369339418858,145.86,127.325692876668,4.03333,24,COST
10-05-2015,155.59292,166,136.0,9.13308,160.0,127.657406597312,127.45663250323798,129.381445013817,148.07,129.25487004146598,4.03333,24,COST
10-06-2015,155.59292,166,136.0,9.13308,160.0,129.32470450897,128.635089142368,129.80481647306,148.41,129.551666528358,4.03333,24,COST
10-07-2015,155.59292,166,136.0,9.13308,160.0,129.822275089936,128.696194301434,130.346033596216,147.96,129.158847648648,4.03333,24,COST
10-08-2015,155.59292,166,136.0,9.13308,160.0,128.853321853318,128.853321853318,132.42360900446,151.66,132.388691770708,4.03333,24,COST
10-09-2015,155.59292,166,136.0,9.13308,160.0,131.60305401128798,131.323716141272,134.658311964588,153.97,134.405162019886,4.03333,24,COST
10-12-2015,155.59292,166,136.0,9.13308,160.0,134.405162019886,133.636982877342,134.850356750224,153.63,134.108365532994,4.03333,24,COST
10-13-2015,155.92625,166,136.0,8.92039,160.0,133.75919319547398,132.877533043236,134.492455104266,152.28,132.929908893864,4.03333,24,COST
10-14-2015,155.92625,166,136.0,8.92039,160.0,132.956096819178,130.15398881058,133.357645007326,149.84,130.799957634992,4.03333,24,COST
10-15-2015,155.92625,166,136.0,8.92039,160.0,131.664159170354,131.131671355636,132.59819517322,151.77,132.484714163526,4.03333,24,COST
10-16-2015,156.55125,175,136.0,9.67729,160.0,132.964826127616,132.056978050064,133.532231176086,152.06,132.737864108228,4.03333,24,COST
10-19-2015,156.55125,175,136.0,9.67729,160.0,132.72913479979002,132.615653790096,133.89886213048197,153.22,133.750463887036,4.03333,24,COST
10-20-2015,156.67625,175,136.0,9.44042,160.0,134.186929308936,133.698088036408,135.199529087744,154.56,134.920191217728,4.03333,24,COST
10-21-2015,156.88458,175,136.0,9.56581,160.0,135.12969462024,134.701958506778,136.124835782172,155.21,135.487596266198,4.03333,24,COST
10-22-2015,156.88458,175,136.0,9.56581,160.0,135.679641051834,135.374115256504,138.219869807292,158.15,138.05401294697,4.03333,24,COST
10-23-2015,157.59292,175,136.0,9.51095,160.115,138.53412491106,135.225717013058,138.61792627206478,155.74,135.950249613412,4.03333,24,COST
10-26-2015,158.71792,180,136.0,10.45148,161.115,132.737864108228,132.039519433188,137.40804412255798,156.73,136.814451148774,4.1,24,COST
10-27-2015,158.71792,180,136.0,10.45148,161.115,137.285833804426,135.793122061528,138.18495257354002,157.76,137.71356991788798,4.1,24,COST
10-28-2015,158.71792,180,136.0,10.45148,161.115,137.48660789849998,135.74947551933798,137.861968161334,157.76,137.71356991788798,4.1,24,COST
10-29-2015,158.71792,180,136.0,10.45148,161.115,137.10251832722798,136.63986498001398,138.25478704104398,158.28,138.167493956664,4.1,24,COST
10-30-2015,158.71792,180,136.0,10.45148,161.115,137.9230733204,137.31202172974,139.14517650172,158.12,138.027825021656,4.1,24,COST
11-02-2015,159.25958,180,136.0,10.58083,162.0,138.787274855762,137.61754752507,139.066612725778,159.15,138.92694379077,4.06897,24,COST
11-03-2015,159.31435,180,136.0,10.80507,162.0,138.27224565792,137.381856197244,138.988048949836,158.8,138.62141799544,4.0,23,COST
11-04-2015,159.31435,180,136.0,10.80507,162.0,138.7960041642,136.96284939222,138.817827435295,157.15,137.18108210317,4.0,23,COST
11-05-2015,159.31435,180,136.0,10.80507,162.0,134.56228957177,134.448808562076,136.884285616278,156.27,136.412902960626,4.0,23,COST
11-06-2015,160.83609,185,136.0,11.65626,163.0,136.604947746262,135.889144454346,137.888156086648,157.55,137.53025444069002,4.0,23,COST
11-09-2015,161.48826,185,136.0,12.00563,165.0,136.884285616278,134.33532755238198,137.13743556097998,155.16,135.44394972400798,4.0,23,COST
11-10-2015,161.92625,185,136.0,11.93909,165.0,135.76776892805998,135.30391978519998,136.93176772052,156.41,136.88800836742,3.96667,24,COST
11-11-2015,161.92625,185,136.0,11.93909,165.0,136.51167793076,135.81152828116,137.78069917066,156.39,136.87050462617998,3.96667,24,COST
11-12-2015,161.92625,185,136.0,11.93909,165.0,136.63420411944,136.0009187613768,137.38686499276,156.0,136.529181672,3.96667,24,COST
11-13-2015,161.92625,185,136.0,11.93909,165.0,135.71525770434,134.10491351026,135.8727913755,153.67,134.48999581753998,3.96667,24,COST
11-16-2015,161.92625,185,136.0,11.93909,165.0,134.61252200622,134.11366538088,136.94051959114,156.45,136.9230158499,3.96667,24,COST
11-17-2015,162.59292,185,136.0,12.41755,165.0,137.71068420569998,137.42187247524,139.95991495503998,158.89,139.05847228117997,3.96667,24,COST
11-18-2015,162.59292,185,136.0,12.41755,165.0,139.05847228117997,138.12639806015,141.25519180679998,161.25,141.12391374749998,3.96667,24,COST
11-19-2015,162.59292,185,136.0,12.41755,165.0,141.50899605478,141.29019928928,142.83052851839997,162.83,142.50670930546,3.96667,24,COST
11-20-2015,162.59292,185,136.0,12.41755,165.0,143.67070809792,142.4366943405,143.94201608714,163.1,142.7430098122,3.96667,24,COST
11-23-2015,162.59292,185,136.0,12.41755,165.0,143.11934024886,142.41919059926,143.4431594618,163.45,143.04932528389998,3.96667,24,COST
11-24-2015,162.59292,185,136.0,12.41755,165.0,142.00785268011998,140.90511698199998,143.46066320304,162.19,141.94658958578,3.96667,24,COST
11-25-2015,162.59292,185,136.0,12.41755,165.0,141.81531152647997,141.02764317068,142.6516402829272,162.39,142.12162699817998,3.96667,24,COST
11-27-2015,162.59292,185,136.0,12.41755,165.0,142.75176168282002,142.20914570438,143.88950486342,163.58,143.16309960196,3.96667,24,COST
11-30-2015,163.05125,185,136.0,12.08237,165.0,143.67945996854,140.72132769898,143.91576047528,161.42,141.27269554804,3.96667,24,COST
12-01-2015,163.05125,185,136.0,12.08237,165.0,141.79780778524,140.67756834588,142.69049858847998,161.29,141.15892122998,3.96667,24,COST
12-02-2015,163.05125,185,136.0,12.08237,165.0,141.52649979602,140.58129776906,142.16538635127998,161.09,140.98388381758,3.96667,24,COST
12-03-2015,166.42625,200,136.0,14.49559,165.0,143.97702356961997,142.92679909522,145.3685709982,163.67,143.24186643753998,4.03333,24,COST
12-04-2015,168.17625,200,136.0,14.81782,168.5,143.63570061544,143.53943003862,146.36628424888,166.8,145.9812019416,4.03333,24,COST
12-07-2015,168.17625,200,136.0,14.81782,168.5,146.44505108446,144.8872181141,146.5937453662938,167.12,146.26126180144,4.03333,24,COST
12-08-2015,168.17625,200,136.0,14.81782,168.5,145.92869071788,145.16727797394,148.54550003326,168.87,147.79283915994,4.03333,24,COST
12-09-2015,168.63458,198,136.0,15.00515,169.0,142.41043872864,138.47209694964,143.43440759118,159.72,139.78487754264,4.03333,24,COST
12-10-2015,168.88458,198,136.0,14.51234,168.0,140.84385388766,140.56466921488197,143.01431780142,161.86,141.65777785532,4.03333,24,COST
12-11-2015,170.43958,198,136.0,14.5939,174.5,139.79362941326,139.46981020032,141.08015439439998,160.02,140.04743366124,4.03333,24,COST
12-14-2015,170.43958,198,136.0,14.5939,174.5,140.10869675557998,139.51356955341998,141.67528159655998,161.84,141.64027411408,4.03333,24,COST
12-15-2015,170.43958,198,136.0,14.5939,174.5,142.93555096583998,140.66006460463998,143.30312953188,161.29,141.15892122998,4.03333,24,COST
12-16-2015,170.60625,198,136.0,14.56506,174.5,141.7365446909,140.02992992,142.8767383952736,162.76,142.44544621112,4.03333,24,COST
12-17-2015,170.60625,198,136.0,14.56506,174.5,142.16538635127998,140.55504215719998,143.16309960196,160.68,140.62505712216,4.03333,24,COST
12-18-2015,170.60625,198,136.0,14.56506,174.5,139.84614063697998,137.92948097119998,140.62505712216,157.7,138.01699967739998,4.03333,24,COST
12-21-2015,170.60625,198,136.0,14.56506,174.5,138.98845731622,137.69318046446,139.53107329466,159.39,139.49606581217998,4.03333,24,COST
12-22-2015,170.60625,198,136.0,14.56506,174.5,139.9424112138,139.18099846986,141.24643993617997,161.23,141.10641000625998,4.03333,24,COST
12-23-2015,170.60625,198,136.0,14.56506,174.5,142.15663448066,140.71257582836,142.15663448066,161.71,141.52649979602,4.03333,24,COST
12-24-2015,170.60625,198,136.0,14.56506,174.5,141.6490259847,141.29019928928,142.06911577446002,161.75,141.5615072785,4.03333,24,COST
12-28-2015,170.60625,198,136.0,14.56506,174.5,140.9488763351,140.3800047448,142.00785268011998,161.16,141.04514691192,4.03333,24,COST
12-29-2015,170.60625,198,136.0,14.56506,174.5,141.6927853378,141.3603017729462,142.85678413026,162.66,142.35792750492,4.03333,24,COST
12-30-2015,170.60625,198,136.0,14.56506,174.5,142.62048362352,142.22664944561998,143.04932528389998,162.71,142.40168685802,4.03333,24,COST
12-31-2015,170.60625,198,136.0,14.56506,174.5,141.85031900896,141.342710513,143.53067816799998,161.5,141.342710513,4.03333,24,COST
01-04-2016,170.60625,198,136.0,14.56506,174.5,139.86364437822,138.16140554263,140.1174486262,159.54,139.62734387147998,4.03333,24,COST
01-05-2016,170.60625,198,136.0,14.56506,174.5,140.17871172053998,139.5485770359,141.104659632136,159.93,139.96866682566,4.03333,24,COST
01-06-2016,170.60625,198,136.0,14.56506,174.5,138.59462313832,137.95573658306,139.8548925076,158.45,138.6733899739,4.03333,24,COST
01-07-2016,170.60625,198,136.0,14.56506,174.5,135.52271655069998,134.3849733701,137.45687995772,154.82,135.49646093884,4.03333,24,COST
01-08-2016,170.31458,198,136.0,14.84198,174.5,135.89904698735998,132.86214788222,135.9165507286,152.11,133.12470400082,4.03333,24,COST
01-11-2016,170.31458,198,136.0,14.84198,174.5,133.29098954260002,133.13345587144,136.49417418952,154.72,135.40894223264,4.03333,24,COST
01-12-2016,170.54565,198,136.0,15.11888,175.0,136.27537742402,135.60148338628,136.90551210866,156.055,136.57731696041,4.06897,23,COST
01-13-2016,170.54565,198,136.0,15.11888,175.0,136.50292606014,132.92341097655998,136.54668541324,152.12,133.13345587144,4.06897,23,COST
01-14-2016,170.54565,198,136.0,15.11888,175.0,132.99342594152,132.44205809246,134.91883747792,153.18,134.06115415716,4.06897,23,COST
01-15-2016,170.54565,198,136.0,15.11888,175.0,130.65667648598,129.7464819415,132.60834363424,150.39,131.61938225417998,4.06897,23,COST
01-19-2016,170.54565,198,136.0,15.11888,175.0,132.84464414098,130.91048073396,133.028433424,150.47,131.68939721914,4.06897,23,COST
01-20-2016,170.54565,198,136.0,15.11888,175.0,129.93027122452,126.82335715442,131.2780593,148.82,130.24533856684,4.06897,23,COST
01-21-2016,170.54565,198,136.0,15.11888,175.0,130.37661662614,129.62395575282,132.36329125688,150.38,131.61063038356,4.06897,23,COST
01-22-2016,170.54565,198,136.0,15.11888,175.0,133.18596709516,132.7221179523,134.52500330002,153.69,134.50749955877998,4.06897,23,COST
01-25-2016,170.54565,198,136.0,15.11888,175.0,134.84007064233998,131.763350525879,135.19889733775997,150.78,131.96070520836,4.06897,23,COST
01-26-2016,170.54565,198,136.0,15.11888,175.0,131.96070520836,129.7903288133062,132.78338104664,148.5,129.96527870699998,4.06897,23,COST
01-27-2016,170.54565,198,136.0,15.11888,175.0,130.65667648598,128.40744573664,130.91923260458,147.73,129.29138466926,4.06897,23,COST
01-28-2016,170.54565,198,136.0,15.11888,175.0,130.0090380601,129.36139963422,131.25180368814,149.59,130.91923260458,4.06897,23,COST
01-29-2016,170.54565,198,136.0,15.11888,175.0,130.840465769,128.57373127841998,132.69586234044,151.12,132.25826880944,4.06897,23,COST
02-01-2016,170.54565,198,136.0,15.11888,175.0,132.01321643208,131.44434484177998,133.19471896578,151.25,132.3720431275,4.06897,23,COST
02-02-2016,170.54565,198,136.0,15.11888,175.0,131.26930742938,129.62395575282,131.96945707898,148.5,129.96527870699998,4.06897,23,COST
02-03-2016,170.54565,198,136.0,15.11888,175.0,130.64792461535998,127.29595816789998,131.26055555876,146.7,128.3899419954,4.06897,23,COST
02-04-2016,169.80652,198,135.0,15.916,174.0,126.90212399,124.09277352098,127.0227247671436,143.28,125.39680224336,4.06897,23,COST
02-05-2016,169.63261,198,135.0,16.11925,174.0,125.38805037274,124.6266376288,127.07716140239998,143.99,126.01818505738,4.1034500000000005,23,COST
02-08-2016,169.63261,198,135.0,16.11925,174.0,124.92420122988,123.94399172044,129.1338509981,147.02,128.67000185524,4.1034500000000005,23,COST
02-09-2016,168.80652,198,135.0,16.56009,174.0,127.98735594688,127.97860407625998,131.03300692264,147.94,129.47517395228,4.1034500000000005,23,COST
02-10-2016,168.80652,198,135.0,16.56009,174.0,131.081108401464,129.510276346576,131.783156247224,148.05,129.92272945596002,4.1034500000000005,23,COST
02-11-2016,168.80652,198,135.0,16.56009,174.0,129.115374433336,127.035557690272,130.221099790408,146.65,128.69414572588002,4.1034500000000005,23,COST
02-12-2016,167.71957,198,135.0,16.27961,170.0,129.861300269456,129.0012916584,130.993352420744,148.65,130.44926534028002,4.1034500000000005,23,COST
02-16-2016,167.71957,198,135.0,16.27961,170.0,131.06355720532,129.61558352344,132.1964869164152,149.11,130.85294285159202,4.1034500000000005,23,COST
02-17-2016,167.71957,198,135.0,16.27961,170.0,131.4145811282,130.677430890152,133.371539498256,150.91,132.432550504552,4.1034500000000005,23,COST
02-18-2016,167.71957,198,135.0,16.27961,170.0,130.870494047736,128.843330893104,131.49329824290584,148.65,130.44926534028002,4.1034500000000005,23,COST
02-19-2016,167.71957,198,135.0,16.27961,170.0,130.7564112728,128.86965768732,130.879269645808,148.7,130.49314333064,4.1034500000000005,23,COST
02-22-2016,167.71957,198,135.0,16.27961,170.0,131.309273951336,130.308855771128,131.791931845296,150.06,131.68662466843202,4.1034500000000005,23,COST
02-23-2016,167.71957,198,135.0,16.27961,170.0,131.53743950120798,130.861718449664,133.178476340672,150.36,131.94989261059203,4.1034500000000005,23,COST
02-24-2016,167.71957,198,135.0,16.27961,170.0,131.660297874216,131.3342844058412,135.5039220737713,153.87,135.030127533864,4.1034500000000005,23,COST
02-25-2016,167.71957,198,135.0,16.27961,170.0,135.749726575768,134.14379212859205,135.916462939136,154.72,135.776053369984,4.1034500000000005,23,COST
02-26-2016,167.71957,198,135.0,16.27961,170.0,134.345630884248,130.545796919072,134.626450022552,149.68,131.353151941696,4.03448,23,COST
02-29-2016,167.71957,198,135.0,16.27961,170.0,131.62519548192802,131.361927539768,133.65235863656002,150.03,131.660297874216,4.03448,23,COST
03-01-2016,167.58913,198,135.0,16.16023,170.0,131.98499500288,131.089883999536,132.68704284864,150.52,132.090302179744,4.03448,23,COST
03-02-2016,167.58913,198,135.0,16.16023,170.0,132.625613662136,131.976219404808,134.22277251124,152.79,134.082362942088,4.03448,23,COST
03-03-2016,167.19783,198,135.0,16.05778,170.0,130.370284957632,129.334764385136,133.3535495222084,151.6,133.03806677152,4.0,23,COST
03-04-2016,167.28478,198,136.0,14.58355,170.0,133.16092514452802,131.660297874216,133.18637437893682,150.9,132.42377490648002,4.0,23,COST
03-07-2016,166.12739,198,136.0,14.62049,165.0,131.598868687712,129.52782754272,132.414999308408,148.17,130.02803663282398,4.0,23,COST
03-08-2016,166.12739,198,136.0,14.62049,165.0,129.580481131152,129.08904763912,133.318885909824,150.95,132.46765289684,4.0,23,COST
03-09-2016,166.12739,198,136.0,14.62049,165.0,132.81867681972,132.783574427432,134.70543040520002,153.05,134.31052849196,4.0,23,COST
03-10-2016,166.12739,198,136.0,14.62049,165.0,134.45093806111203,132.55540887756,135.749726575768,152.87,134.15256772666402,4.0,23,COST
03-11-2016,166.12739,198,136.0,14.62049,165.0,135.01257633772,132.86255481008,135.14412255281928,152.71,134.012158157512,4.0,23,COST
03-14-2016,166.12739,198,136.0,14.62049,165.0,133.617256244272,133.08194476188,134.52991844376,152.67,133.977055765224,4.0,23,COST
03-15-2016,166.12739,198,136.0,14.62049,165.0,133.21357873296003,133.21357873296003,135.512785427824,154.18,135.302171074096,4.0,23,COST
03-16-2016,166.12739,198,136.0,14.62049,165.0,134.88094236664,133.941953372936,136.021770116,154.06,135.19686389723202,4.0,23,COST
03-17-2016,166.12739,198,136.0,14.62049,165.0,134.986249543504,134.784410787848,135.793604566128,153.84,135.003800739648,4.0,23,COST
03-18-2016,166.12739,198,136.0,14.62049,165.0,135.65319499697603,134.064811745944,135.75850217384,153.15,134.39828447268002,4.0,23,COST
03-21-2016,166.12739,198,136.0,14.62049,165.0,134.108689736304,133.801543803784,135.45135624132,153.94,135.091556720368,4.0,23,COST
03-22-2016,166.12739,198,136.0,14.62049,165.0,134.45093806111203,133.3890906944,134.973086146396,152.23,133.590929450056,4.0,23,COST
03-23-2016,166.12739,198,136.0,14.62049,165.0,133.547051459696,133.073169163808,135.082781122296,153.51,134.714206003272,4.0,23,COST
03-24-2016,166.12739,198,136.0,14.62049,165.0,134.477264855328,132.37989691612,135.214415093376,151.43,132.88888160429602,4.0,23,COST
03-28-2016,165.49682,198,136.0,14.64001,165.0,133.21357873296003,133.19602753681602,135.091556720368,152.67,133.977055765224,3.96429,22,COST
03-29-2016,165.49682,198,136.0,14.64001,165.0,134.064811745944,133.84542179414402,136.42544762731202,155.26,136.249935665872,3.96429,22,COST
03-30-2016,166.40591,198,136.0,14.88929,167.5,136.820349540552,136.59218399068,138.86506389132802,157.6,138.30342561472,3.96429,22,COST
03-31-2016,167.08773,198,136.0,14.92374,170.0,138.61934714531202,138.233220830144,140.23405719056,157.58,138.285874418576,3.96429,22,COST
04-01-2016,167.08773,198,136.0,14.92374,170.0,138.540366762664,137.7768897304,139.6083570480264,158.25,138.8738394894,3.96429,22,COST
04-04-2016,167.08773,198,136.0,14.92374,170.0,139.251190206496,137.30309519049274,139.523233746728,157.73,138.417508389656,3.96429,22,COST
04-05-2016,167.08773,198,136.0,14.92374,170.0,138.557917958808,136.649225378148,138.65444953760002,155.99,136.89055432512802,3.96429,22,COST
04-06-2016,167.08773,198,136.0,14.92374,170.0,136.732593559832,136.214833273584,138.136689251352,156.77,137.57505097474402,3.96429,22,COST
04-07-2016,167.08773,198,136.0,14.92374,170.0,135.512785427824,132.932759594656,135.65319499697603,152.03,133.415417488616,3.96429,22,COST
04-08-2016,167.26955,198,136.0,14.88496,170.0,134.249099305456,132.441326102624,134.249099305456,151.65,133.08194476188,3.96429,22,COST
04-11-2016,167.26955,198,136.0,14.88496,170.0,132.809901221648,130.725696679548,133.336437105968,149.05,130.80028926316,3.96429,22,COST
04-12-2016,167.26955,198,136.0,14.88496,170.0,131.28294715712,130.326406967272,132.230711748896,150.52,132.090302179744,3.96429,22,COST
04-13-2016,167.26955,198,136.0,14.88496,170.0,133.011739977304,132.151731366248,133.45929547897603,151.88,133.283783517536,3.96429,22,COST
04-14-2016,167.26955,198,136.0,14.88496,170.0,133.90685098064802,132.634389260208,134.187670118952,151.4,132.86255481008,3.96429,22,COST
04-15-2016,167.26955,198,136.0,14.88496,170.0,133.353988302112,133.24780356544082,134.977473945432,153.17,134.415835668824,3.96429,22,COST
04-18-2016,167.26955,198,136.0,14.88496,170.0,134.073587344016,133.62603184234402,134.88971796471202,153.3,134.52991844376,3.96429,22,COST
04-19-2016,167.26955,198,136.0,14.88496,170.0,134.95114715121602,133.819094999928,135.05645432808,153.68,134.86339117049602,3.96429,22,COST
04-20-2016,167.26955,198,136.0,14.88496,170.0,134.898493562784,133.91562657872,135.047678730008,152.74,134.038484951728,3.96429,22,COST
04-21-2016,167.315,198,136.0,14.84585,170.0,133.819094999928,132.239487346968,134.03409715269203,151.42,132.880106006224,3.96429,22,COST
04-22-2016,167.315,198,136.0,14.84585,170.0,132.55540887756,131.07233280339202,133.22235433103202,149.92,131.563766295424,3.96429,22,COST
04-25-2016,167.315,198,136.0,14.84585,170.0,131.616419883856,131.168864382184,133.108271556096,151.51,132.959086388872,4.0,22,COST
04-26-2016,167.315,198,136.0,14.84585,170.0,133.45929547897603,133.099495958024,134.66155241484,152.6,133.91562657872,4.0,22,COST
04-27-2016,167.315,198,136.0,14.84585,170.0,133.99484055795202,132.55138589088,134.2316023295632,151.77,133.581167574096,4.0,22,COST
04-28-2016,167.315,198,136.0,14.84585,170.0,133.792404842448,133.026669744672,135.23585950952005,151.44,133.29071633011202,4.0,22,COST
04-29-2016,167.47286,198,136.0,15.17716,170.0,132.032094272848,129.78769829660803,132.885844899104,148.13,130.377402337424,3.93103,21,COST
05-02-2016,167.54227,198,136.0,14.83162,170.0,130.931900166848,130.0429433292,133.273113224416,150.93,132.84183713486402,3.93333,22,COST
05-03-2016,167.54227,198,136.0,14.83162,170.0,132.09370514278402,131.67123060608,134.25008559054402,151.41,133.264311671568,3.93333,22,COST
05-04-2016,167.54227,198,136.0,14.83162,170.0,132.128911354176,131.530405760512,133.7836032896,151.51,133.352327200048,3.93333,22,COST
05-05-2016,167.22409,198,135.0,15.43882,170.0,131.125534329504,128.828329036176,132.357751728224,147.84,130.122157304832,3.93333,22,COST
05-06-2016,167.22409,198,135.0,15.43882,170.0,129.435636182688,127.393675921952,129.822904508,146.44,128.889939906112,3.93333,22,COST
05-09-2016,166.99682,198,135.0,15.43309,169.5,129.23320046718402,128.951550776048,131.1149724660864,148.59,130.78227376843202,3.93333,22,COST
05-10-2016,166.95348,198,135.0,15.09523,169.0,131.477596443424,130.923098614,132.005689614304,149.56,131.636024394688,3.93333,23,COST
05-11-2016,166.95348,198,135.0,15.09523,169.0,130.606242711472,129.013161645984,130.870289296912,147.12,129.48844549977602,3.93333,23,COST
05-12-2016,166.95348,198,135.0,15.09523,169.0,129.664476556736,128.784321271936,130.06054643489605,146.72,129.136383385856,3.93333,23,COST
05-13-2016,166.95348,198,135.0,15.09523,169.0,128.793122824784,127.00640759664002,129.136383385856,144.5,127.1824386536,3.93333,23,COST
05-16-2016,166.86652,196,135.0,14.92089,169.0,127.1824386536,126.21426784032,129.013161645984,145.79,128.317838970992,3.93333,23,COST
05-17-2016,166.86652,196,135.0,14.92089,169.0,128.0625939384,126.055839889056,128.713908849152,143.6,126.39029889728,3.93333,23,COST
05-18-2016,166.82304,196,135.0,14.95681,169.0,123.38016782326402,121.963117814736,124.682797644768,141.29,124.357140189392,3.93333,23,COST
05-19-2016,166.82304,196,135.0,14.95681,169.0,125.37812031976,124.471560376416,125.93261814918402,142.7,125.59815914096,3.93333,23,COST
05-20-2016,166.82304,196,135.0,14.95681,169.0,125.624563799504,124.99965354729602,126.3022833688,142.69,125.589357588112,3.93333,23,COST
05-23-2016,166.95348,196,135.0,14.96215,169.0,125.72138088083202,124.902836465968,126.7423610112,142.01,124.990851994448,3.93333,23,COST
05-24-2016,166.86652,196,135.0,14.93254,169.0,125.483738953936,125.316509449824,126.284680263104,142.57,125.483738953936,3.93333,23,COST
05-25-2016,166.86652,196,135.0,14.93254,169.0,125.527746718176,125.430929636848,128.221021889664,144.54,127.217644864992,3.93333,23,COST
05-26-2016,166.94905,196,135.0,15.66146,170.0,131.151938988048,129.99893556496,135.438295225024,149.71,131.76804768740803,3.93333,21,COST
05-27-2016,167.13318,196,135.0,15.2771,170.0,132.23452998835202,130.35979923172803,132.70101228929602,149.08,131.21354985798402,3.93333,22,COST
05-31-2016,167.08773,195,135.0,15.1924,170.0,131.644825947536,129.93732469502402,131.917674085824,148.77,130.94070171969602,3.93333,22,COST
06-01-2016,167.36045,195,135.0,15.27789,170.5,132.4633703624,132.304942411136,134.66375857440002,152.52,134.241284037696,3.96667,22,COST
06-02-2016,167.13636,195,135.0,15.19059,170.5,132.06730048424,130.74706755704003,133.352327200048,151.51,133.352327200048,3.96667,22,COST
06-03-2016,167.27273,195,135.0,14.95807,170.5,132.28733930544,132.260934646896,133.589969126944,151.71,133.52835825700802,3.96667,22,COST
06-06-2016,167.27273,195,135.0,14.95807,170.5,133.633976891184,133.52932642782127,134.21487937915202,152.24,133.99484055795202,3.96667,22,COST
06-07-2016,167.27273,195,135.0,14.95807,170.5,133.854015712384,133.6956757766485,135.41189056648,152.62,134.32929956617602,3.96667,22,COST
06-08-2016,167.27273,195,135.0,14.95807,170.5,134.382108883264,133.82761105384003,135.077431558256,153.37,134.989416029776,3.96667,22,COST
06-09-2016,167.27273,195,135.0,14.95807,170.5,134.66375857440002,134.593346151616,135.667135599072,154.05,135.58792162344002,3.96667,22,COST
06-10-2016,167.27273,195,135.0,14.95807,170.5,134.66375857440002,134.610949257312,136.55609243672,154.87,136.30964895697602,3.96667,22,COST
06-13-2016,167.27273,195,135.0,14.95807,170.5,136.212831875648,136.04137762616898,137.26901821740802,154.95,136.38006137976,3.96667,22,COST
06-14-2016,167.27273,195,135.0,14.95807,170.5,136.02799926584,135.165447086736,137.62108033132802,155.87,137.18980424177602,3.96667,22,COST
06-15-2016,167.27273,195,135.0,14.95807,170.5,137.04017784336,136.124816347168,137.990745550944,154.86,136.300847404128,3.96667,22,COST
06-16-2016,167.27273,195,135.0,14.95807,170.5,136.300847404128,135.64073094052802,137.7443020712,156.42,137.673889648416,3.96667,22,COST
06-17-2016,167.27273,195,135.0,14.95807,170.5,138.21078437214402,137.092987160448,138.40441853480002,155.89,137.207407347472,3.96667,22,COST
06-20-2016,167.27273,195,135.0,14.95807,170.5,138.518838721824,137.70029430696,139.398994006624,156.48,137.726698965504,3.96667,22,COST
06-21-2016,167.27273,195,135.0,14.95807,170.5,138.245990583536,137.885126916768,138.97651946992002,157.2,138.36041077056,3.96667,22,COST
06-22-2016,167.27273,195,135.0,14.95807,170.5,138.72127443732802,138.325204559168,139.434200218016,158.12,139.17015363257602,3.96667,22,COST
06-23-2016,167.27273,195,135.0,14.95807,170.5,139.59262816928,137.60347722563202,139.759857673392,157.03,138.21078437214402,3.96667,22,COST
