 Date,PM Price Target,PM Price Target - High,PM Price Target - Low,PM Price Target - StdDev,PM Price Target - Median,PM Open,PM Low,PM High,PM Close,PM Adj. Close,PM Rating,PM Price Target - #,Ticker
05-07-2015,86.53333,99.0,74.0,5.87499,87.0,56.40475051288801,56.061311845725,56.741455088538,84.01,56.573102800713,3.38889,15,PM
05-08-2015,86.73333,99.0,74.0,5.83628,87.0,57.132032396292,57.03775511511,57.738100632462,85.19,57.367725599247,3.44444,15,PM
05-11-2015,86.73333,99.0,74.0,5.83628,87.0,57.253246043526,56.573102800713,57.488939246481,84.13,56.653911898869,3.44444,15,PM
05-12-2015,86.9375,99.0,74.0,5.70601,87.5,56.236398225063006,56.108450486316,57.07142557267501,84.13,56.653911898869,3.42105,16,PM
05-13-2015,86.9375,99.0,74.0,5.70601,87.5,56.788593729129,56.47882551953101,57.1623358081005,84.53,56.923275559389005,3.42105,16,PM
05-14-2015,86.9375,99.0,74.0,5.70601,87.5,57.2397778605,57.179171036883,58.525989339483,86.79,58.445180241327,3.42105,16,PM
05-15-2015,86.9375,99.0,74.0,5.70601,87.5,58.371105234684,57.906452920287,58.431712058301,86.57,58.297030228041,3.42105,16,PM
05-18-2015,86.9375,99.0,74.0,5.70601,87.5,58.35090296014501,57.64382335128,58.391307509223,86.03,57.933389286339,3.42105,16,PM
05-19-2015,86.9375,99.0,74.0,5.70601,87.5,57.637089259767,57.253246043526,57.859314279696,85.66,57.684227900358,3.42105,16,PM
05-20-2015,86.9375,99.0,74.0,5.70601,87.5,57.610152893715,57.448534697403005,57.967059743904,85.41,57.515875612533,3.42105,16,PM
05-21-2015,86.9375,99.0,74.0,5.70601,87.5,57.515875612533,56.97041419998,57.515875612533,85.14,57.334055141682,3.42105,16,PM
05-22-2015,86.9375,99.0,74.0,5.70601,87.5,57.07142557267501,56.63370962433,57.145500579318,84.15,56.66738008189501,3.42105,16,PM
05-26-2015,86.9375,99.0,74.0,5.70601,87.5,56.546166434661,56.01417320513401,56.581857119679896,83.72,56.377814146836,3.42105,16,PM
05-27-2015,86.9375,99.0,74.0,5.70601,87.5,56.5663687092,56.310473231706005,56.815530095181,84.22,56.714518722486,3.42105,16,PM
05-28-2015,86.9375,99.0,74.0,5.70601,87.5,56.802061912155,56.337409597758,57.07815966418801,84.26,56.741455088538,3.42105,16,PM
05-29-2015,86.9375,99.0,74.0,5.70601,87.5,56.593305075252005,55.872757283361,56.593305075252005,83.07,55.94009819849099,3.42105,16,PM
06-01-2015,86.9375,99.0,74.0,5.70601,87.5,55.82561864277,55.55625498225,56.18252549295901,83.19,56.020907296647,3.42105,16,PM
06-02-2015,86.9375,99.0,74.0,5.70601,87.5,55.75827772764,55.435041335016,56.243132316576,82.95,55.859289100335005,3.42105,16,PM
06-03-2015,87.3125,99.0,79.0,4.99648,87.5,56.162323218420006,55.482179975607,56.18252549295901,82.42,55.502382250146,3.42105,16,PM
06-04-2015,87.3125,99.0,79.0,4.99648,87.5,55.495648158633,54.990591295158,55.785214093692005,81.83,55.105070850879,3.42105,16,PM
06-05-2015,87.3125,99.0,79.0,4.99648,87.5,54.88284583095,53.53602752835,54.997325386671,79.7,53.67070935861,3.42105,16,PM
06-08-2015,87.3125,99.0,79.0,4.99648,87.5,53.67070935861,53.455218430194,54.303713960832,80.15,53.973743476695006,3.42105,16,PM
06-09-2015,87.3125,99.0,79.0,4.99648,87.5,53.899668470052006,53.899668470052006,54.6841901313165,80.75,54.377788967475,3.42105,16,PM
06-10-2015,87.3125,99.0,79.0,4.99648,87.5,54.384523058988,54.384523058988,55.697670904023,82.29,55.41483906047701,3.42105,16,PM
06-11-2015,87.3125,99.0,79.0,4.99648,87.5,55.536052707711,55.199348132061,55.724607270075,82.25,55.387902694425,3.42105,16,PM
06-12-2015,87.3125,99.0,79.0,4.99648,87.5,54.88284583095,54.377788967475,55.158943582983,81.86,55.125273125418,3.42105,16,PM
06-15-2015,87.3125,99.0,79.0,4.99648,87.5,54.701025360099,54.573077621352006,55.051198118775,81.27,54.727961726151,3.42105,16,PM
06-16-2015,87.3125,99.0,79.0,4.99648,87.5,54.862643556411,54.5461412553,55.111804942392006,81.82,55.098336759366,3.42105,16,PM
06-17-2015,87.3125,99.0,79.0,4.99648,87.5,55.105070850879,54.633684444969,55.347498145347,81.83,55.105070850879,3.42105,16,PM
06-18-2015,87.3125,99.0,79.0,4.99648,87.5,55.387902694425,55.28689132173,56.283536865654,83.11,55.967034564543,3.42105,16,PM
06-19-2015,87.3125,99.0,79.0,4.99648,87.5,55.805416368231,55.549520890737,56.01417320513401,82.66,55.664000446458,3.42105,16,PM
06-22-2015,87.3125,99.0,79.0,4.99648,87.5,55.839086825796,55.77188059249626,56.337409597758,83.13,55.980502747569,3.42105,16,PM
06-23-2015,87.3125,99.0,79.0,4.99648,87.5,56.048663600016006,55.217101279792,56.09637619216,81.36,55.455664240512,3.42105,16,PM
06-24-2015,87.3125,99.0,79.0,4.99648,87.5,55.36705514081601,55.080779587952,55.728307624192006,80.81,55.080779587952,3.42105,16,PM
06-25-2015,87.3125,99.0,79.0,4.99648,87.5,55.305710379488005,55.135308264688,55.694227201232,81.3,55.41476773296,3.42105,16,PM
06-26-2015,87.3125,99.0,79.0,4.99648,87.5,55.428399902144,55.264813871936,55.67377894745601,81.35,55.44884815592,3.42105,16,PM
06-29-2015,87.3125,99.0,79.0,4.99648,87.5,55.169388687648,54.590021497328,55.435215986736,80.12,54.610469751104006,3.42105,16,PM
06-30-2015,87.3125,99.0,79.0,4.99648,87.5,55.019434826624,54.528676736,55.169388687648,80.17,54.644550174064,3.42105,16,PM
07-01-2015,87.3125,99.0,79.0,4.99648,87.5,54.774055781312,54.59683758192,55.442032071328,81.3,55.41476773296,3.42105,16,PM
07-02-2015,87.1875,97.0,79.0,4.71989,87.5,55.462480325104,55.176204772240006,55.714675455008,81.17,55.326158633264,3.42105,16,PM
07-06-2015,87.1875,97.0,79.0,4.71989,87.5,55.114860010912,55.019434826624,55.523825086432,81.2,55.34660688704,3.42105,16,PM
07-07-2015,87.1875,97.0,79.0,4.71989,87.5,55.435215986736,55.196653026016,56.259962222368,82.44,56.191801376448,3.42105,16,PM
07-08-2015,87.1875,97.0,79.0,4.71989,87.5,55.898709738992,55.5510894248,56.19861746104,81.57,55.598802016944,3.4,16,PM
07-09-2015,87.0,97.0,79.0,4.78278,87.5,56.178169207264006,55.353422971632,56.33493915288,81.24,55.373871225408,3.4,16,PM
07-10-2015,87.0,97.0,79.0,4.78278,87.5,55.898709738992,55.878261485216,56.450812590944,82.16,56.000951007872,3.4,16,PM
07-13-2015,86.9375,97.0,79.0,4.87941,87.5,56.178169207264006,55.902117781288,56.348571322064,82.38,56.150904868896,3.4,16,PM
07-14-2015,86.9375,97.0,79.0,4.87941,87.5,56.164537038080006,56.069111853792,56.416732167984,82.68,56.35538740665601,3.4,16,PM
07-15-2015,86.9375,97.0,79.0,4.87941,87.5,56.191801376448,55.898709738992,56.498525183088,82.67,56.348571322064,3.4,16,PM
07-16-2015,87.5,97.0,79.0,5.07445,88.0,56.832513328096,56.818881158912,58.82281002896,85.29,58.134385485168,3.4,16,PM
07-17-2015,87.875,97.0,79.0,4.98592,88.5,57.950351201184,57.820845593936,58.6183274912,85.83,58.502454053136,3.4,16,PM
07-20-2015,87.875,97.0,79.0,4.98592,88.5,58.58424706824,58.257075007824,58.638775744976,85.61,58.352500192112,3.4,16,PM
07-21-2015,87.875,97.0,79.0,4.98592,88.5,58.263891092416,58.127569400576,58.48200579936,85.54,58.30478759996801,3.4,16,PM
07-22-2015,87.875,97.0,79.0,4.98592,88.5,58.366132361296,57.977615539552005,58.563798814464,85.52,58.291155430784,3.4,16,PM
07-23-2015,87.875,97.0,79.0,4.98592,88.5,58.236626754048,57.943535116592,58.332051938336,85.43,58.22981066945601,3.4,16,PM
07-24-2015,87.875,97.0,79.0,4.98592,88.5,58.07304072384,57.439144856784,58.086672893024,84.65,57.69815607128,3.4,16,PM
07-27-2015,87.875,97.0,79.0,4.98592,88.5,57.555018294848,57.555018294848,58.55016664528001,85.53,58.297971515376005,3.4,16,PM
07-28-2015,87.875,97.0,79.0,4.98592,88.5,58.366132361296,58.22981066945601,58.962539763096,85.6,58.34568410752,3.4,16,PM
07-29-2015,87.875,97.0,79.0,4.98592,88.5,58.386580615072,58.134385485168,58.706936590896,85.45,58.24344283864,3.4,16,PM
07-30-2015,87.875,97.0,79.0,4.98592,88.5,58.120753315984,58.00487987792,58.4479253764,85.39,58.202546331088,3.4,16,PM
07-31-2015,87.875,97.0,79.0,4.98592,88.5,58.536534476096,58.209362415680005,58.6183274912,85.53,58.297971515376005,3.4,16,PM
08-03-2015,88.0,97.0,79.0,4.78278,88.5,58.2775232616,57.98449978498992,58.556982729872,85.66,58.386580615072,3.4,16,PM
08-04-2015,88.0,97.0,79.0,4.78278,88.5,58.386580615072,58.250258923232,58.625143575792,85.83,58.502454053136,3.4,16,PM
08-05-2015,88.0,97.0,79.0,4.78278,88.5,58.6183274912,58.434293207216,58.829626113552,85.89,58.543350560688005,3.4,16,PM
08-06-2015,88.0,97.0,79.0,4.78278,88.5,58.6183274912,58.335459980632,58.666040083344,85.76,58.454741460992,3.4,16,PM
08-07-2015,88.0,97.0,79.0,4.78278,88.5,58.35931627670401,57.779949086384,58.461557545584,85.09,57.998063793328,3.4,16,PM
08-10-2015,88.0,97.0,79.0,4.78278,88.5,58.325235853744,58.318419769152,58.850074367328006,85.87,58.529718391504005,3.4,16,PM
08-11-2015,88.0,97.0,79.0,4.78278,88.5,58.032144216288,57.704972155872,58.297971515376005,85.47,58.257075007824,3.4,16,PM
08-12-2015,88.0,97.0,79.0,4.78278,88.5,58.045776385472,57.370984010864,58.372948445888,85.64,58.372948445888,3.4,16,PM
08-13-2015,88.0,97.0,79.0,4.93964,89.0,58.31160368456,57.425512687600005,58.338868022928,84.66,57.704972155872,3.31579,15,PM
08-14-2015,88.0,97.0,79.0,4.93964,89.0,57.670891732912,57.173317557696,57.732236494240006,84.26,57.43232877219201,3.31579,15,PM
08-17-2015,88.0,97.0,79.0,4.93964,89.0,57.200581896064,56.893858089424,57.49367353352,84.3,57.45959311056,3.31579,15,PM
08-18-2015,88.0,97.0,79.0,4.93964,89.0,57.45959311056,57.173317557696,57.503897660408,84.02,57.268742741984,3.31579,15,PM
08-19-2015,88.0,97.0,79.0,4.93964,89.0,57.002915442896,56.716639890032,57.62999522536,83.74,57.077892373408,3.31579,15,PM
08-20-2015,88.0,97.0,79.0,4.93964,89.0,56.614398621152006,56.580318198192,57.660667606024,83.08,56.628030790336,3.31579,15,PM
08-21-2015,88.0,97.0,79.0,4.93964,89.0,56.396283914208,55.196653026016,56.655295128704005,80.98,55.196653026016,3.31579,15,PM
08-24-2015,88.0,97.0,79.0,4.93964,89.0,53.260885001888,52.170311467168005,54.331010282832,78.34,53.397206693728,3.31579,15,PM
08-25-2015,87.93333,97.0,79.0,4.99956,89.0,54.501412397632,52.72241431912,54.56275715896,77.39,52.749678657488005,3.31579,15,PM
08-26-2015,87.93333,97.0,79.0,4.99956,89.0,53.676666162,52.729230403712,54.412803297936,79.75,54.3582746212,3.31579,15,PM
08-27-2015,87.93333,97.0,79.0,4.99956,89.0,54.753607527536,53.935677376496,55.128492180096,80.78,55.060331334176,3.31579,15,PM
08-28-2015,87.93333,97.0,79.0,4.99956,89.0,54.637734089472,54.419619382528005,54.930825726928006,80.35,54.76723969672,3.31579,15,PM
08-31-2015,88.07143,97.0,79.0,5.14732,89.5,54.44006763630401,53.77890743088,54.603653666512,79.8,54.39235504416,3.33333,14,PM
09-01-2015,88.07143,97.0,79.0,5.14732,89.5,53.308597594032,52.68833389616,53.656217908224,77.78,53.015505956576,3.33333,14,PM
09-02-2015,87.92857,95.0,79.0,4.92028,89.5,53.499447962608,53.056402464128006,53.663033992816,78.7,53.64258573904,3.33333,14,PM
09-03-2015,87.92857,95.0,79.0,4.92028,89.5,53.956125630272,53.673871567317285,54.399171128752,79.45,54.15379208344,3.33333,14,PM
09-04-2015,87.92857,95.0,79.0,4.92028,89.5,53.410838862912,52.4838513584,53.519896216384,77.29,52.68151781156801,3.33333,14,PM
09-08-2015,87.92857,95.0,79.0,4.92028,89.5,53.717562669552,53.254068917296,54.385538959568,79.76,54.36509070579201,3.33333,14,PM
09-09-2015,87.42857,95.0,79.0,5.23333,89.5,54.569573243552,53.226804578928,54.692262766208,78.27,53.349494101584,3.33333,14,PM
09-10-2015,87.42857,95.0,79.0,5.23333,89.5,53.1654598176,53.1654598176,54.11971166048001,78.87,53.758459177104,3.33333,14,PM
09-11-2015,87.42857,95.0,79.0,5.23333,89.5,53.79935568465601,53.43810320128001,54.201504675584,79.47,54.167424252624,3.33333,14,PM
09-14-2015,87.42857,95.0,79.0,5.23333,89.5,54.31056202905601,53.765275261696,54.385538959568,79.35,54.08563123752,3.33333,14,PM
09-15-2015,87.42857,95.0,79.0,5.23333,89.5,54.201504675584,53.853884361392005,55.12931011024705,80.81,55.080779587952,3.33333,14,PM
09-16-2015,87.28571,95.0,79.0,5.18829,88.5,55.176204772240006,55.114860010912,56.225881799408,82.1,55.96005450032,3.33333,14,PM
09-17-2015,87.28571,95.0,79.0,5.18829,88.5,56.123640530528,55.5510894248,56.60758253656,82.08,55.946422331136,3.33333,14,PM
09-18-2015,87.28571,95.0,79.0,5.18829,88.5,55.407951648368005,55.053515249584,55.997542965576,81.22,55.360239056224,3.33333,14,PM
09-21-2015,87.28571,95.0,79.0,5.18829,88.5,55.680595032048,55.605618101536,56.205433545632,82.12,55.973686669504005,3.33333,14,PM
09-22-2015,87.28571,95.0,79.0,5.18829,88.5,55.285262125712,54.81836033116,55.571537678576,80.77,55.053515249584,3.33333,14,PM
09-23-2015,87.28571,95.0,79.0,5.18829,88.5,55.10804392632,54.487780228448,55.183020856832,80.43,54.821768373456,3.33333,14,PM
09-24-2015,87.28571,95.0,79.0,5.18829,88.5,54.528676736,54.378722874976,54.93764181152,80.41,54.808136204272,3.33333,14,PM
09-25-2015,87.28571,95.0,79.0,5.18829,88.5,55.046699164992006,54.76723969672,55.42206094347344,80.6,54.93764181152,3.33333,14,PM
09-28-2015,87.28571,95.0,79.0,5.18829,88.5,54.53033835867,54.350848702090005,55.45540043489,78.91,54.47511077203,3.33333,14,PM
09-29-2015,87.28571,95.0,79.0,5.18829,88.5,54.41297973706,53.86829766382301,54.70982801525,78.64,54.28871766712,3.33333,14,PM
09-30-2015,87.28571,95.0,79.0,5.18829,88.5,54.75815215356,54.385365943740005,54.94454525847001,79.33,54.765055601890005,3.33333,14,PM
10-01-2015,86.92857,95.0,79.0,4.87654,88.5,55.00667629344001,54.440593530380006,55.04809698342,79.46,54.85480043018,3.33333,14,PM
10-02-2015,86.92857,95.0,79.0,4.87654,88.5,54.41297973706,54.12993835553,55.19997284668,79.95,55.193069398350005,3.33333,14,PM
10-05-2015,86.92857,95.0,79.0,4.87654,88.5,55.50372457320001,55.227586640000006,56.515079753545,81.71,56.40807630443,3.33333,14,PM
10-06-2015,86.92857,95.0,79.0,4.87654,88.5,56.34594526946001,55.89031767968,56.52543492604,81.49,56.25620044117,3.33333,14,PM
10-07-2015,86.92857,95.0,79.0,4.87654,88.5,56.31142802781,56.29762113115,57.21577975904,82.67,57.07080734411001,3.33333,14,PM
10-08-2015,86.92857,95.0,79.0,4.87654,88.5,57.06390389578,56.884414239200005,58.189165973570006,84.15,58.09251769695,3.33333,14,PM
10-09-2015,87.07143,95.0,79.0,4.7729,88.5,58.04419355864,58.02348321365,58.38936597514,84.07,58.03729011031,3.33333,14,PM
10-12-2015,87.07143,95.0,79.0,4.7729,88.5,58.140841835260005,58.07180735196,58.603372873370006,84.66,58.44459356178,3.33333,14,PM
10-13-2015,87.07143,95.0,79.0,4.7729,88.5,58.35484873349,57.84399355707001,58.42388321679,84.41,58.27200735353,3.33333,14,PM
10-14-2015,87.07143,95.0,79.0,4.7729,88.5,58.44459356178,58.2376972153299,58.962352186530005,84.48,58.32033149184001,3.33333,14,PM
10-15-2015,88.14286,97.0,79.0,5.28957,89.5,59.08661425647001,58.8173797716,59.61817977788,86.07,59.41797977631,3.33333,14,PM
10-16-2015,88.4,97.0,79.0,5.2,90.0,59.62508322621001,59.29371770637,60.77795909732001,87.78,60.59846944074,3.31579,15,PM
10-19-2015,88.4,97.0,79.0,5.2,90.0,60.50872461245001,60.218779782590005,61.08861427217,88.42,61.040290133860005,3.26316,15,PM
10-20-2015,88.6,97.0,79.0,5.04381,90.0,61.17145565213001,60.94364185724,61.33713841205,88.72,61.24739358376,3.26316,15,PM
10-21-2015,88.6,97.0,79.0,5.04381,90.0,61.37165565370001,61.00577289221,61.91012462344001,88.98,61.42688324034,3.26316,15,PM
10-22-2015,88.6,97.0,79.0,5.04381,90.0,61.32333151539,61.18526254879,62.08961428002,89.55,61.82037979515,3.26316,15,PM
10-23-2015,88.6,97.0,79.0,5.04381,90.0,62.08961428002,61.27500737708001,62.08961428002,89.63,61.875607381790005,3.26316,15,PM
10-26-2015,88.6,97.0,79.0,5.04381,90.0,61.889414278450005,61.66850393189,62.18626255664,89.7,61.923931520100005,3.26316,15,PM
10-27-2015,88.6,97.0,79.0,5.04381,90.0,61.440690137,61.01267634054,61.66160048356,88.82,61.31642806706,3.26316,15,PM
10-28-2015,88.6,97.0,79.0,5.04381,90.0,61.6477935869,60.90912461559001,62.05509703837001,89.4,61.71682807020001,3.26316,15,PM
10-29-2015,88.6,97.0,79.0,5.04381,90.0,61.5097246203,60.8193797873,61.75824876018,89.26,61.62017979358001,3.26316,15,PM
10-30-2015,88.6,97.0,79.0,5.04381,90.0,61.66850393189,61.02648323720001,61.76515220851,88.4,61.02648323720001,3.26316,15,PM
11-02-2015,88.6,97.0,79.0,5.04381,90.0,61.25429703209001,60.88151082227,61.42688324034,88.81,61.30952461873001,3.26316,15,PM
11-03-2015,88.6,97.0,79.0,5.04381,90.0,61.01957978887,60.5432418541,61.10932461716,88.34,60.98506254722,3.26316,15,PM
11-04-2015,88.6,97.0,79.0,5.04381,90.0,60.86770392561001,60.49491771579,61.04719358219001,88.07,60.79866944231,3.26316,15,PM
11-05-2015,88.6,97.0,79.0,5.04381,90.0,60.77795909732001,60.59846944074,60.97125565056,88.16,60.86080047728,3.26316,15,PM
11-06-2015,88.6,97.0,79.0,5.04381,90.0,60.308524610880006,58.758700460795,60.308524610880006,86.37,59.62508322621001,3.26316,15,PM
11-09-2015,88.33333,97.0,79.0,4.85341,90.0,59.20397287808001,58.49291770009,59.25920046472001,85.25,58.85189701325,3.31579,15,PM
11-10-2015,88.33333,97.0,79.0,4.85341,90.0,58.87951080657001,58.489465975925,59.010676324840006,84.96,58.65169701168,3.31579,15,PM
11-11-2015,88.33333,97.0,79.0,4.85341,90.0,58.87260735824,58.67931080500001,59.25229701639,85.05,58.71382804665,3.31579,15,PM
11-12-2015,88.13333,97.0,79.0,5.00489,90.0,58.35484873349,57.82328321208001,58.62063149419501,84.02,58.00277286866,3.31579,15,PM
11-13-2015,88.13333,97.0,79.0,5.00489,90.0,57.89231769538,57.48501424391,58.28581425019001,83.4,57.57475907220001,3.31579,15,PM
11-16-2015,88.13333,97.0,79.0,5.00489,90.0,57.57475907220001,57.52643493389,58.234038387715,84.35,58.23058666355,3.31579,15,PM
11-17-2015,88.13333,97.0,79.0,5.00489,90.0,58.1960694219,57.67485907298501,58.43078666512,83.84,57.87851079872001,3.31579,15,PM
11-18-2015,87.8,93.0,79.0,4.54899,90.0,58.04419355864,57.93373838536,59.010676324840006,85.43,58.97615908319001,3.31579,15,PM
11-19-2015,87.8,93.0,79.0,4.54899,90.0,59.14874529144001,59.12113149812001,59.70792460617,86.25,59.54224184625,3.31579,15,PM
11-20-2015,87.86667,93.0,79.0,4.57335,90.0,59.852897021100006,59.25920046472001,60.50872461245001,85.99,59.36275218967,3.31579,15,PM
11-23-2015,87.86667,93.0,79.0,4.57335,90.0,59.52153150126,59.31442805136,59.89431771108001,86.59,59.77695908947,3.44444,15,PM
11-24-2015,87.86667,93.0,79.0,4.57335,90.0,59.431786672970006,59.33513839635,60.232586679250005,86.9,59.99096598770001,3.44444,15,PM
11-25-2015,87.86667,93.0,79.0,4.57335,90.0,59.797669434460005,59.59746943289,60.24639357591,87.17,60.17735909261,3.44444,15,PM
11-27-2015,87.86667,93.0,79.0,4.57335,90.0,60.14284185096001,59.94264184939,60.52943495744001,87.42,60.34994530086001,3.44444,15,PM
11-30-2015,88.4,93.0,79.0,4.06284,90.0,60.68821426903,60.198069437600005,60.96435220223,87.39,60.32923495587001,3.5,15,PM
12-01-2015,88.4,93.0,79.0,4.06284,90.0,60.36375219752,59.852897021100006,60.66750392404,87.78,60.59846944074,3.5,15,PM
12-02-2015,88.4,93.0,79.0,4.06284,90.0,60.43969012915,60.060000471,60.59846944074,87.3,60.2671039209,3.5,15,PM
12-03-2015,88.4,93.0,79.0,4.06284,90.0,60.44659357748001,60.20497288593,60.74344185567,87.34,60.294717714220006,3.5,15,PM
12-04-2015,88.4,93.0,79.0,4.06284,90.0,60.34304185253,60.34304185253,61.961900485915,89.7,61.923931520100005,3.5,15,PM
12-07-2015,88.4,93.0,79.0,4.06284,90.0,61.61327634525001,60.95399702973501,61.882510830120005,88.79,61.29571772207001,3.5,15,PM
12-08-2015,88.4,93.0,79.0,4.06284,90.0,61.136938410480006,60.79866944231,61.38822392969201,88.77,61.28191082541,3.5,15,PM
12-09-2015,88.4,93.0,79.0,4.06284,90.0,61.102421168830006,60.39136599084001,61.79966945016,88.02,60.76415220066,3.5,15,PM
12-10-2015,88.85714,93.0,79.0,3.81458,90.0,60.695117717360006,60.215328058425,60.97125565056,87.73,60.56395219909,3.52941,14,PM
12-11-2015,88.85714,93.0,79.0,3.81458,90.0,59.89431771108001,59.34204184468,60.18426254094001,86.32,59.59056598456,3.52941,14,PM
12-14-2015,88.85714,93.0,79.0,3.81458,90.0,59.63198667454,59.29371770637,60.34649357669501,87.16,60.17045564428,3.52941,14,PM
12-15-2015,88.85714,93.0,79.0,3.81458,90.0,60.49491771579,60.14974529929,61.00577289221,87.84,60.639890130720005,3.52941,14,PM
12-16-2015,88.85714,93.0,79.0,3.81458,90.0,60.77795909732001,60.75034530400001,62.317428074910005,90.15,62.23458669495001,3.52941,14,PM
12-17-2015,88.85714,93.0,79.0,3.81458,90.0,62.17935910831,61.41307634368,62.23458669495001,89.08,61.495917723640005,3.41176,14,PM
12-18-2015,88.85714,93.0,79.0,3.81458,90.0,61.25429703209001,60.00477288436001,61.25429703209001,86.92,60.00477288436001,3.41176,14,PM
12-21-2015,88.85714,93.0,79.0,3.81458,90.0,60.326102284816,59.89300613594399,60.535664937496,86.62,60.507723250472,3.41176,14,PM
12-22-2015,89.21429,97.0,79.0,4.29582,90.0,60.731256746664,60.242277223744,61.325017595924,87.66,61.234207113096,3.41176,14,PM
12-23-2015,89.21429,97.0,79.0,4.29582,90.0,61.415828078752,61.373915548216,62.295991220008005,89.08,62.226137002448,3.41176,14,PM
12-24-2015,89.21429,97.0,79.0,4.29582,90.0,61.9956180845,61.911793023428,62.330918328788,88.86,62.072457723816,3.41176,14,PM
12-28-2015,89.21429,97.0,79.0,4.29582,90.0,61.85590964938,61.534580248604,62.023559771524006,88.59,61.883851336404,3.41176,14,PM
12-29-2015,89.21429,97.0,79.0,4.29582,90.0,62.198195315424,62.058486880304,62.505553872688,89.36,62.421728811616,3.41176,14,PM
12-30-2015,89.21429,97.0,79.0,4.29582,90.0,62.44967049864,62.016574349768,62.505553872688,88.98,62.156282784888,3.41176,14,PM
12-31-2015,89.21429,97.0,79.0,4.29582,90.0,61.807011697088,61.373915548216,61.918778445184,87.91,61.40884265699599,3.41176,14,PM
01-04-2016,89.21429,97.0,79.0,4.29582,90.0,60.66838795086,59.906976979456005,60.80809638598,87.0,60.7731692772,3.41176,14,PM
01-05-2016,89.21429,97.0,79.0,4.29582,90.0,60.794125542468,60.66838795086,61.632376153188,87.87,61.380900969972,3.41176,14,PM
01-06-2016,89.21429,97.0,79.0,4.29582,90.0,60.794125542468,60.794125542468,61.61840530967599,87.85,61.36693012645999,3.41176,14,PM
01-07-2016,89.21429,97.0,79.0,4.29582,90.0,60.549635781008,60.549635781008,61.793040853576,87.25,60.9478048211,3.41176,14,PM
01-08-2016,89.21429,97.0,79.0,4.29582,90.0,61.178323739048,60.409927345888,61.227221691340006,86.71,60.57059204627599,3.41176,14,PM
01-11-2016,89.21429,97.0,79.0,4.29582,90.0,61.080527834464,61.05258614744,62.400772546348,89.17,62.289005798252,3.41176,14,PM
01-12-2016,89.5,97.0,79.0,4.53163,90.0,62.596364355516,61.583478200896,62.784970742928,89.09,62.233122424204,3.41176,14,PM
01-13-2016,89.35714,97.0,79.0,4.54513,90.0,62.1702536284,61.513623983336,62.30989220930244,88.31,61.688259527236,3.41176,14,PM
01-14-2016,89.57143,97.0,79.0,4.64011,90.0,61.744142901284,60.734749457542,62.212166158936,87.88,61.387886391728,3.41176,14,PM
01-15-2016,89.57143,97.0,79.0,4.64011,90.0,60.10955421038,59.452924565316,60.731256746664,86.29,60.277204332524,3.41176,14,PM
01-19-2016,89.57143,97.0,79.0,4.64011,90.0,60.381985658864,60.381985658864,61.352959282948,87.47,61.101484099732,3.41176,14,PM
01-20-2016,89.57143,97.0,79.0,4.64011,90.0,60.549635781008,58.998872151176,60.703315059640005,85.86,59.976831197016,3.41176,14,PM
01-21-2016,89.57143,97.0,79.0,4.64011,90.0,59.669472639752,59.159536851564,60.21433553672,85.8,59.93491866648,3.41176,14,PM
01-22-2016,89.57143,97.0,79.0,4.64011,90.0,60.5985337333,59.93491866648,60.891921447052,86.87,60.682358794372,3.41176,14,PM
01-25-2016,89.28571,97.0,79.0,4.84663,90.0,60.80809638598,60.430883611156005,61.19229458256,86.68,60.549635781008,3.41176,14,PM
01-26-2016,89.28571,97.0,79.0,4.84663,90.0,60.605519155056,60.605519155056,61.69524494899199,87.31,60.989717351636,3.41176,14,PM
01-27-2016,89.14286,97.0,79.0,4.91146,90.0,61.227221691340006,60.919863134076,62.43535038404019,88.09,61.534580248604,3.41176,14,PM
01-28-2016,88.95333,97.0,79.0,4.79762,90.0,62.023559771524006,61.199280004316,62.673203994832,89.06,62.212166158936,3.38889,15,PM
01-29-2016,88.95333,97.0,79.0,4.79762,90.0,62.072457723816,61.702230370748,63.036445926144,90.01,62.875781225756,3.38889,15,PM
02-01-2016,88.95333,97.0,79.0,4.79762,90.0,62.722101947124,62.400772546348,63.085343878436,89.41,62.456655920396,3.38889,15,PM
02-02-2016,89.01875,97.0,79.0,4.65218,90.0,61.827967962356,61.68127410547999,62.48459760742,89.35,62.41474338985999,3.36842,16,PM
02-03-2016,89.01875,97.0,79.0,4.65218,90.0,62.757029055904,61.807011697088,63.064387613168,89.79,62.722101947124,3.36842,16,PM
02-04-2016,89.26875,97.0,79.0,4.75088,90.0,61.248177956608,61.248177956608,63.11328556546,89.1,62.24010784596,3.31579,16,PM
02-05-2016,89.45625,98.0,79.0,4.79557,90.0,62.302976641764,61.066556990952,62.596364355516,89.55,62.55445182498,3.31579,16,PM
02-08-2016,89.45625,98.0,79.0,4.79557,90.0,62.365845437568,61.92576386694,63.071373034924,89.72,62.673203994832,3.31579,16,PM
02-09-2016,89.45625,98.0,79.0,4.79557,90.0,62.372830859324,62.121355676108,63.259979422336,90.02,62.88276664751199,3.31579,16,PM
02-10-2016,89.45625,98.0,79.0,4.79557,90.0,63.0434313479,62.19644895998499,63.141227252484,89.23,62.330918328788,3.31579,16,PM
02-11-2016,89.45625,98.0,79.0,4.79557,90.0,61.57649277914,61.122440365,61.9956180845,88.34,61.709215792504,3.31579,16,PM
