 Date,CVS Price Target,CVS Price Target - High,CVS Price Target - Low,CVS Price Target - StdDev,CVS Price Target - Median,CVS Open,CVS Low,CVS High,CVS Close,CVS Adj. Close,CVS Rating,CVS Price Target - #,Ticker
11-18-2015,115.77273,132.0,104.0,6.65331,115.0,77.54776632305,77.51471453133,78.79547146048,95.19,78.65500134567,4.44,22,CVS
11-19-2015,115.77273,132.0,104.0,6.65331,115.0,78.6632642936,76.12653927909,78.82026030427,92.49,76.42400540457,4.44,22,CVS
11-20-2015,115.77273,132.0,104.0,6.65331,115.0,76.94457112416,75.84559904947,77.00241175967,91.93,75.96128032049,4.44,22,CVS
11-23-2015,115.77273,132.0,104.0,6.65331,115.0,75.96954326842,74.44916084929999,76.11001338323,91.56,75.65555124708,4.44,22,CVS
11-24-2015,115.77273,132.0,104.0,6.65331,115.0,75.34982217366999,75.05235604818999,76.50002452552599,92.25,76.22569465424999,4.44,22,CVS
11-25-2015,115.77273,132.0,104.0,6.65331,115.0,76.44879424835999,76.4162382335158,78.04354319885,93.9,77.5890810627,4.44,22,CVS
11-27-2015,115.77273,132.0,104.0,6.65331,115.0,77.82870655267,77.67997348993,78.53932007464999,94.63,78.19227626159,4.44,22,CVS
11-30-2015,115.77273,132.0,104.0,6.65331,115.0,78.13443562608,77.671710542,79.29124833627999,94.09,77.74607707337,4.44,22,CVS
12-01-2015,115.77273,132.0,104.0,6.65331,115.0,78.22532805331,77.77912886508999,78.96899336700999,95.45,78.86983799185,4.44,22,CVS
12-02-2015,115.77273,132.0,104.0,6.65331,115.0,78.45669059535,78.0022284592,78.95246747115,94.5,78.0848579385,4.44,22,CVS
12-03-2015,115.77273,132.0,104.0,6.65331,115.0,78.18401331366,76.54794962352,78.65500134567,92.85,76.72147153005,4.44,22,CVS
12-04-2015,115.77273,132.0,104.0,6.65331,115.0,77.07677829104,77.0034033134216,79.04335989837999,95.46,78.87810093978,4.44,22,CVS
12-07-2015,115.77273,132.0,104.0,6.65331,115.0,79.1590411694,78.90288978356999,79.72918457656999,96.34,79.60524035762,4.44,22,CVS
12-08-2015,115.77273,132.0,104.0,6.65331,115.0,79.20861885698,78.42363880363,79.6548180452,95.66,79.04335989837999,4.44,22,CVS
12-09-2015,115.77273,132.0,104.0,6.65331,115.0,78.48147943914,77.76260296923,79.69613278485,94.98,78.48147943914,4.44,22,CVS
12-10-2015,115.77273,132.0,104.0,6.65331,115.0,78.42363880363,78.01875435506,78.95246747115,94.74,78.28316868882,4.44,22,CVS
12-11-2015,115.59091,132.0,104.0,6.86002,115.0,77.88654718818,76.46532014422,78.01875435506,93.24,77.04372649931999,4.44,22,CVS
12-14-2015,115.59091,132.0,104.0,6.86002,115.0,77.19245956206,76.32485002941,77.86175834439,94.11,77.76260296923,4.44,22,CVS
12-15-2015,115.59091,132.0,104.0,6.86002,115.0,78.47321649121,76.42400540457,78.86983799185,92.59,76.50663488387,4.44,22,CVS
12-16-2015,115.63636,132.0,104.0,6.81939,115.0,77.79565476095,77.22551135377999,80.81989370333,97.56,80.61332000508,4.44,22,CVS
12-17-2015,115.54545,132.0,104.0,7.00472,116.0,80.33237977546,78.25837984502999,80.46458694233999,94.71,78.25837984502999,4.4,22,CVS
12-18-2015,115.30435,132.0,104.0,6.94347,115.0,77.7543400213,77.28335198929,78.9111527315,94.86,78.38232406398,4.38462,23,CVS
12-21-2015,115.30435,132.0,104.0,6.94347,115.0,78.72110492911,78.53932007464999,79.59697740969,95.95,79.28298538835,4.36,23,CVS
12-22-2015,115.30435,132.0,104.0,6.94347,115.0,80.01012480618999,79.58871446175999,81.43961479808,98.27,81.19998930810999,4.38462,23,CVS
12-23-2015,115.30435,132.0,104.0,6.94347,115.0,81.48092953772999,81.03473034950999,81.87755103837,98.51,81.39830005843,4.38462,23,CVS
12-24-2015,115.30435,132.0,104.0,6.94347,115.0,81.34872237085,81.23304109983,82.01802115318,98.86,81.68750323598,4.38462,23,CVS
12-28-2015,115.30435,132.0,104.0,6.94347,115.0,81.31567057913,81.08430803709,81.78665861114,98.42,81.32393352705999,4.38462,23,CVS
12-29-2015,115.30435,132.0,104.0,6.94347,115.0,81.7205550277,81.39830005843,82.23285779935999,99.36,82.10065063248,4.38462,23,CVS
12-30-2015,115.30435,132.0,104.0,6.94347,115.0,82.10065063248,81.56355901702999,82.29896138279999,98.74,81.58834786082,4.38462,23,CVS
12-31-2015,115.30435,132.0,104.0,6.94347,115.0,81.48919248566,80.77031601575,81.57182196496,97.77,80.78684191161,4.38462,23,CVS
01-04-2016,115.30435,132.0,104.0,6.94347,115.0,79.46477024281,78.79960293444499,79.79528816000999,96.46,79.70439573277999,4.38462,23,CVS
01-05-2016,115.30435,132.0,104.0,6.94347,115.0,79.64655509727,79.24167064870001,80.27453913995001,96.74,79.93575827481999,4.38462,23,CVS
01-06-2016,115.43478,132.0,104.0,6.79403,115.0,78.93594157529,78.55584597050999,79.70439573277999,95.56,78.96073041908,4.38462,23,CVS
01-07-2016,115.43478,132.0,104.0,6.79403,115.0,78.0848579385,77.601475484595,79.06401726820499,94.18,77.82044360474,4.38462,23,CVS
01-08-2016,115.43478,132.0,104.0,6.79403,115.0,78.15922446987,77.07677829104,79.320168654035,93.56,77.30814083308,4.38462,23,CVS
01-11-2016,115.43478,132.0,104.0,6.79403,115.0,77.53124042719,77.33292967687,78.74589377289999,94.92,78.43190175156,4.38462,23,CVS
01-12-2016,115.43478,132.0,104.0,6.79403,115.0,79.02683400252,78.24185394917,79.48129613866999,95.69,79.06814874217,4.38462,23,CVS
01-13-2016,115.43478,132.0,104.0,6.79403,115.0,79.19209296112,77.63039580235,79.840734373625,94.11,77.76260296923,4.34615,23,CVS
01-14-2016,115.43478,132.0,104.0,6.79403,115.0,77.76260296923,77.76260296923,79.60524035762,95.51,78.91941567943,4.34615,23,CVS
01-15-2016,115.43478,132.0,104.0,6.79403,115.0,77.26682609343,76.80410100935,78.58889776222999,93.9,77.5890810627,4.34615,23,CVS
01-19-2016,115.43478,132.0,104.0,6.79403,115.0,78.39058701191,77.9545512496439,78.958251534701,95.06,78.54758302258,4.34615,23,CVS
01-20-2016,115.43478,132.0,104.0,6.79403,115.0,77.489325840864,76.65102015213999,78.85053507800001,94.12,78.120130121488,4.34615,23,CVS
01-21-2016,115.125,132.0,104.0,6.81489,114.5,78.47703254342,77.613826685724,79.107836824044,94.48,78.418932149152,4.37037,24,CVS
01-22-2016,115.125,132.0,104.0,6.81489,114.5,79.51453958392,78.335931585912,79.75524121731601,95.64,79.381738682736,4.37037,24,CVS
01-25-2016,115.125,132.0,104.0,6.81489,114.5,79.315338232144,78.012229389276,79.51453958392,94.07,78.078629839868,4.37037,24,CVS
01-26-2016,114.20833,125.0,104.0,5.90183,113.5,78.12843017781199,77.539126178808,78.44383231812401,94.04,78.053729670896,4.37037,24,CVS
01-27-2016,114.20833,125.0,104.0,5.90183,113.5,78.12843017781199,77.58892651675201,79.107836824044,94.34,78.30273136061601,4.37037,24,CVS
01-28-2016,114.20833,125.0,104.0,5.90183,113.5,79.074636598748,77.256924263792,79.074636598748,93.49,77.597226573076,4.37037,24,CVS
01-29-2016,114.20833,125.0,104.0,5.90183,113.5,78.19483062840399,77.364824996004,80.170244033516,96.59,80.170244033516,4.37037,24,CVS
02-01-2016,114.20833,125.0,104.0,5.90183,113.5,79.589240090836,79.315338232144,81.249251355636,97.32,80.776148145168,4.37037,24,CVS
02-02-2016,114.20833,125.0,104.0,5.90183,113.5,79.80504155526,78.626433557252,80.02283503320177,94.94,78.800734740056,4.37037,24,CVS
02-03-2016,114.2,125.0,104.0,5.78273,114.0,79.32363828846799,77.904328657064,79.705440879372,95.37,79.157637161988,4.39286,25,CVS
02-04-2016,114.2,125.0,104.0,5.78273,114.0,78.89203535962,77.945828938684,79.30703817582,94.63,78.543432994012,4.39286,25,CVS
02-05-2016,114.2,125.0,104.0,5.78273,114.0,78.47703254342,76.82532133494401,78.676233895196,93.1,77.27352437644,4.39286,25,CVS
02-08-2016,114.2,125.0,104.0,5.78273,114.0,76.543119419928,74.069702635376,76.675920321112,89.65,74.41000494466,4.39286,25,CVS
02-09-2016,112.1,123.0,102.0,6.41249,111.0,72.227090131448,71.7954872026,76.327317955504,90.51,75.12380978852401,4.42857,25,CVS
02-10-2016,111.54,123.0,102.0,6.07605,110.0,75.69651367488001,75.580312886344,78.31103141694,93.11,77.281824432764,4.42857,25,CVS
02-11-2016,111.54,123.0,102.0,6.07605,110.0,76.219417223292,75.928915251952,78.344231642236,93.87,77.912628713388,4.42857,25,CVS
02-12-2016,111.54,123.0,102.0,6.07605,110.0,78.57663321930801,78.045429614572,79.655640541428,95.86,79.564339921864,4.42857,25,CVS
02-16-2016,111.54,123.0,102.0,6.07605,110.0,80.460746004856,79.962742625416,81.033449891212,96.94,80.460746004856,4.39286,25,CVS
02-17-2016,111.54,123.0,102.0,6.07605,110.0,80.84254859576001,80.485646173828,81.5480533833,97.69,81.08325022915601,4.39286,25,CVS
02-18-2016,111.54,123.0,102.0,6.07605,110.0,80.925549159,79.995942850712,81.116450454452,96.89,80.419245723236,4.39286,25,CVS
02-19-2016,111.54,123.0,102.0,6.07605,110.0,80.01254296336,79.730341048344,81.058350060184,97.59,81.000249665916,4.39286,25,CVS
02-22-2016,111.54,123.0,102.0,6.07605,110.0,81.37375220049601,80.5105463428,81.996256424796,97.46,80.892348933704,4.39286,25,CVS
02-23-2016,111.54,123.0,102.0,6.07605,110.0,80.81764842678801,79.58509006267401,80.925549159,96.75,80.3030449347,4.39286,25,CVS
02-24-2016,111.54,123.0,102.0,6.07605,110.0,79.92124234379601,78.79243468373201,80.59354690604,96.88,80.410945666912,4.39286,25,CVS
02-25-2016,111.54,123.0,102.0,6.07605,110.0,80.80934837046401,80.59354690604,81.697454397132,98.4,81.67255422816001,4.39286,25,CVS
02-26-2016,111.54,123.0,102.0,6.07605,110.0,81.821955241992,80.00432590759925,81.987956368472,97.66,81.058350060184,4.39286,25,CVS
02-29-2016,111.54,123.0,102.0,6.07605,110.0,80.784448201492,80.626747131336,81.622753890216,97.17,80.651647300308,4.39286,25,CVS
03-01-2016,111.54,123.0,102.0,6.07605,110.0,81.473352876384,80.991949609592,81.705754453456,98.3,81.58955366492,4.39286,25,CVS
03-02-2016,111.54,123.0,102.0,6.07605,110.0,81.498253045356,81.249251355636,82.07925698803601,98.63,81.863455523612,4.39286,25,CVS
03-03-2016,111.54,123.0,102.0,6.07605,110.0,81.67255422816001,81.42355253843999,82.56896031115201,99.38,82.485959747912,4.39286,25,CVS
03-04-2016,111.54,123.0,102.0,6.07605,110.0,82.469359635264,81.88860469427372,82.7930618319,99.28,82.402959184672,4.39286,25,CVS
03-07-2016,111.54,123.0,102.0,6.07605,110.0,81.788755016696,81.44015265108801,82.311658565108,98.42,81.689154340808,4.39286,25,CVS
03-08-2016,111.54,123.0,102.0,6.07605,110.0,81.3405519752,81.3405519752,82.7930618319,99.04,82.203757832896,4.39286,25,CVS
03-09-2016,111.54,123.0,102.0,6.07605,110.0,82.519159973208,82.261858227164,83.49856661944,100.52,83.432166168848,4.39286,25,CVS
03-10-2016,111.74,123.0,102.0,6.10429,111.0,83.681167858568,81.846855410964,83.74756830916,99.34,82.452759522616,4.39286,25,CVS
03-11-2016,111.74,123.0,102.0,6.10429,111.0,83.00056324,82.66856098704,83.390665887228,100.36,83.299365267664,4.39286,25,CVS
03-14-2016,111.74,123.0,102.0,6.10429,111.0,83.274465098692,82.859462282492,84.025620196014,101.02,83.847168985048,4.39286,25,CVS
03-15-2016,111.74,123.0,102.0,6.10429,111.0,83.191464535452,83.12506408486001,84.32027219551601,101.18,83.97996988623201,4.39286,25,CVS
03-16-2016,111.54,123.0,102.0,5.90918,111.0,83.97996988623201,83.24956492972,84.12107084374,100.98,83.813968759752,4.39286,25,CVS
03-17-2016,111.54,123.0,102.0,5.90918,111.0,83.896969322992,83.033763465296,84.23901464410403,101.11,83.921869491964,4.39286,25,CVS
03-18-2016,111.54,123.0,102.0,5.90918,111.0,84.04637033682401,83.797368647104,85.216678278508,101.58,84.31197213919201,4.39286,25,CVS
03-21-2016,111.54,123.0,102.0,5.90918,111.0,83.963369773584,83.95506971726,85.025776983056,101.74,84.44477304037599,4.39286,25,CVS
03-22-2016,111.54,123.0,102.0,5.90918,111.0,83.97166982990801,83.78906859078,85.258178560128,101.94,84.610774166856,4.39286,25,CVS
03-23-2016,111.54,123.0,102.0,5.90918,111.0,84.38667264610801,83.45706633782,84.74357506804,100.74,83.614767407976,4.39286,25,CVS
03-24-2016,111.54,123.0,102.0,5.90918,111.0,83.573267126356,83.00056324,84.220671519628,101.43,84.18747129433201,4.39286,25,CVS
03-28-2016,111.54,123.0,102.0,5.90918,111.0,84.096170674768,83.946769660936,84.8506457946196,101.84,84.52777360361601,4.39286,25,CVS
03-29-2016,111.54,123.0,102.0,5.90918,111.0,84.44477304037599,83.83886892872401,85.357779236016,102.47,85.050677152028,4.39286,25,CVS
03-30-2016,111.54,123.0,102.0,5.90918,111.0,85.482280080876,85.2830787291,86.65258802256001,104.05,86.36208605122,4.39286,25,CVS
03-31-2016,111.54,123.0,102.0,5.90918,111.0,86.3205857696,85.98858351663999,86.65258802256001,103.73,86.09648424885201,4.39286,25,CVS
04-01-2016,111.54,123.0,102.0,5.90918,111.0,85.78938216486401,85.415879630284,87.150591402,104.82,87.001190388168,4.39286,25,CVS
04-04-2016,111.54,123.0,102.0,5.90918,111.0,86.229285150036,86.0558139728644,86.781238895582,104.48,86.71898847315201,4.39286,25,CVS
04-05-2016,111.54,123.0,102.0,5.90918,111.0,86.345485938572,85.44907985558001,86.494886952404,103.18,85.639981151032,4.39286,25,CVS
04-06-2016,111.54,123.0,102.0,5.90918,111.0,85.606780925736,85.274778672776,86.245885262684,103.39,85.814282333836,4.39286,25,CVS
04-07-2016,111.78,123.0,102.0,5.88231,112.0,85.606780925736,83.36883673909588,85.689781488976,100.94,83.780768534456,4.39286,25,CVS
04-08-2016,111.78,123.0,102.0,5.88231,112.0,84.44477304037599,83.95506971726,84.635674335828,101.47,84.220671519628,4.39286,25,CVS
04-11-2016,111.6875,123.0,102.0,5.98577,111.5,84.38667264610801,83.606467351652,84.45307309670001,100.77,83.639667576948,4.37037,24,CVS
04-12-2016,111.6875,123.0,102.0,5.98577,111.5,84.013170111528,83.340865549284,84.20407140698,101.23,84.021470167852,4.37037,24,CVS
04-13-2016,112.0,123.0,102.0,5.68624,111.5,84.32857225184,83.813968759752,84.610774166856,101.13,83.938469604612,4.37037,24,CVS
04-14-2016,112.0,123.0,102.0,5.68624,111.5,84.17917123800801,83.714368083864,84.34517236448801,101.11,83.921869491964,4.37037,24,CVS
04-15-2016,112.0,123.0,102.0,5.68624,111.5,83.78906859078,83.49026656311601,84.975976645112,102.24,84.859775856576,4.37037,24,CVS
04-18-2016,112.0,123.0,102.0,5.68624,111.5,84.82657563128001,84.635674335828,85.67733140449,102.5,85.075577321,4.37037,24,CVS
04-19-2016,112.0,123.0,102.0,5.68624,111.5,85.092177433648,85.083877377324,85.98858351663999,103.46,85.872382728104,4.37037,24,CVS
04-20-2016,112.0,123.0,102.0,5.68624,111.5,86.001564255905,85.3023171155745,86.05131998210015,102.51,85.434832366245,4.37037,24,CVS
04-21-2016,112.0,123.0,102.0,5.68624,111.5,85.434832366245,84.201357076985,85.734866896065,101.22,84.35970863438999,4.37037,24,CVS
04-22-2016,112.0,123.0,102.0,5.68624,111.5,84.451385851835,83.67629664980001,84.69308033419,101.44,84.54306306928,4.37037,24,CVS
04-25-2016,112.0,123.0,102.0,5.68624,111.5,84.1763541995,83.99299976461,85.00144915650499,101.95,84.968111986525,4.37037,24,CVS
04-26-2016,112.0,123.0,102.0,5.68624,111.5,84.968111986525,84.72641750416999,85.751535481055,102.85,85.71819831107499,4.37037,24,CVS
04-27-2016,112.0,123.0,102.0,5.68624,111.5,85.82654411351,84.93477481654499,86.1924195540405,102.7,85.59318392365,4.37037,24,CVS
04-28-2016,112.0,123.0,102.0,5.68624,111.5,85.00144915650499,84.1763541995,85.35148944129499,101.21,84.351374341895,4.37037,24,CVS
04-29-2016,112.0,123.0,102.0,5.80854,111.0,84.1763541995,83.234579147565,84.45972014433,100.5,83.75963957475,4.38462,23,CVS
05-02-2016,112.0,123.0,102.0,5.80854,111.0,83.75963957475,83.55961655487,84.951443401535,101.45,84.551397361775,4.38462,23,CVS
05-03-2016,112.78261,123.0,104.0,5.38885,114.0,84.85976618408999,83.77630815974,87.04335081778,103.92,86.60996760804,4.38462,23,CVS
05-04-2016,113.30435,123.0,104.0,5.14515,114.0,85.784872651035,85.784872651035,87.02668223279,103.9,86.59329902305001,4.38462,23,CVS
05-05-2016,113.30435,123.0,104.0,5.14515,114.0,86.59329902305001,86.484953220615,88.01846303969499,105.15,87.63508558492501,4.38462,23,CVS
05-06-2016,113.30435,123.0,104.0,5.14515,114.0,87.201702375185,86.96834218532499,87.92678582225,104.85,87.38505681007499,4.38462,23,CVS
05-09-2016,113.73913,123.0,104.0,4.83841,115.0,87.451731150035,87.34338534759999,88.901898044165,105.74,88.12680884212999,4.38462,23,CVS
05-10-2016,113.73913,123.0,104.0,4.83841,115.0,88.343500447,88.001794454705,88.63528402724994,106.1,88.42684337194999,4.38462,23,CVS
05-11-2016,113.73913,123.0,104.0,4.83841,115.0,88.24348893706,86.79332204293,88.24348893706,104.16,86.80999062791999,4.38462,23,CVS
05-12-2016,114.26087,123.0,104.0,5.04947,115.0,87.01001364780001,86.85999638288999,87.885114359775,104.85,87.38505681007499,4.38462,23,CVS
05-13-2016,114.26087,123.0,104.0,5.04947,115.0,86.99334506281,86.23492444576499,87.38505681007499,103.67,86.401610295665,4.38462,23,CVS
05-16-2016,114.26087,123.0,104.0,5.04947,115.0,86.401610295665,86.068238595865,87.31004817762,104.55,87.13502803522499,4.38462,23,CVS
05-17-2016,114.26087,123.0,104.0,5.04947,115.0,86.85999638288999,84.784757551635,87.12669374273,102.11,85.10146066644499,4.38462,23,CVS
05-18-2016,114.26087,123.0,104.0,5.04947,115.0,84.44305155933999,83.05122471267501,85.34040483227665,101.52,84.60973740924,4.38462,23,CVS
05-19-2016,114.26087,123.0,104.0,5.04947,115.0,84.65974316421,83.767973867245,85.10146066644499,100.95,84.134682737025,4.38462,23,CVS
05-20-2016,114.26087,123.0,104.0,5.04947,115.0,84.47638872931999,82.57617004046,84.47638872931999,99.46,82.89287315527,4.38462,23,CVS
05-23-2016,114.26087,123.0,104.0,5.04947,115.0,82.99288466521,81.62606069603,83.101230467645,98.07,81.73440649846499,4.38462,23,CVS
05-24-2016,114.26087,123.0,104.0,5.04947,115.0,82.167789708205,80.950983003935,82.37614702058,97.38,81.15934031631,4.38462,23,CVS
05-25-2016,114.26087,123.0,104.0,5.04947,115.0,81.351029043695,81.13433743882499,81.867755178385,97.55,81.30102328872499,4.38462,23,CVS
05-26-2016,114.26087,123.0,104.0,5.04947,115.0,81.23434894876499,80.55927125666999,81.676066451,96.95,80.800965739025,4.38462,23,CVS
05-27-2016,114.26087,123.0,104.0,5.04947,115.0,80.94264871144,80.59260842665,81.06757975594006,96.94,80.79263144653,4.38462,23,CVS
05-31-2016,114.26087,123.0,104.0,5.04947,115.0,80.8426372015,80.1758938019,80.99265446641,96.45,80.384251114275,4.38462,23,CVS
06-01-2016,114.26087,123.0,104.0,5.04947,115.0,80.39258540677,79.850856394595,80.600942719145,96.58,80.49259691671,4.38462,23,CVS
06-02-2016,114.26087,123.0,104.0,5.04947,115.0,80.434256869245,80.14255663191999,80.667617059105,96.4,80.34257965180001,4.38462,23,CVS
06-03-2016,114.26087,123.0,104.0,5.04947,115.0,80.22589955687,79.92586502705001,80.450925454235,96.24,80.20923097187999,4.38462,23,CVS
06-06-2016,114.26087,123.0,104.0,5.04947,115.0,80.44259116174,79.9967065132575,80.59260842665,96.31,80.267571019345,4.38462,23,CVS
06-07-2016,114.08333,123.0,104.0,5.01595,115.0,80.500931209205,80.284239604335,81.27602041124,96.62,80.52593408669,4.4074100000000005,24,CVS
06-08-2016,114.08333,123.0,104.0,5.01595,115.0,80.55093696417501,80.52601742961494,82.01777244329499,98.31,81.934429518345,4.4074100000000005,24,CVS
06-09-2016,114.08333,123.0,104.0,5.01595,115.0,81.676066451,80.634279889125,82.234464048165,96.99,80.83430290900499,4.4074100000000005,24,CVS
06-10-2016,114.08333,123.0,104.0,5.01595,115.0,80.22589955687,80.05921370697,81.417703383655,96.67,80.567605549165,4.4074100000000005,24,CVS
06-13-2016,114.08333,123.0,104.0,5.01595,115.0,80.42592257675,79.67583625219999,80.700954229085,95.78,79.82585351711,4.4074100000000005,24,CVS
06-14-2016,114.08333,123.0,104.0,5.01595,115.0,79.767513469645,79.53598682413389,80.60302629226875,96.39,80.334245359305,4.4074100000000005,24,CVS
06-15-2016,114.08333,123.0,104.0,5.01595,115.0,80.334245359305,79.967536489525,80.90931154146,96.02,80.02587653699,4.4074100000000005,24,CVS
06-16-2016,114.08333,123.0,104.0,5.01595,115.0,79.50915040230001,78.81740412521499,79.84252210209999,95.53,79.617496204735,4.4074100000000005,24,CVS
06-17-2016,114.08333,123.0,104.0,5.01595,115.0,79.71750771467501,78.73406120026499,79.74251059216,94.84,79.04243002258,4.4074100000000005,24,CVS
06-20-2016,113.79167,123.0,104.0,5.37726,115.0,79.10077007004499,77.65893746841,79.25912162744999,93.23,77.700608930885,4.37037,24,CVS
06-21-2016,113.79167,123.0,104.0,5.37726,115.0,77.90063195076499,77.37557152358,78.300677990525,93.21,77.683940345895,4.37037,24,CVS
06-22-2016,113.54167,123.0,99.0,5.89477,115.0,77.92563482825,77.700608930885,78.38402091547499,93.73,78.117323555635,4.37037,24,CVS
06-23-2016,113.16667,123.0,99.0,5.94886,114.5,78.70905832278,77.87562907328,78.75072978525499,94.02,78.35901803799,4.37037,24,CVS
06-24-2016,113.16667,123.0,99.0,5.94886,114.5,76.767168171445,76.467133641625,78.77573266274,93.54,77.95897199823,4.37037,24,CVS
06-27-2016,113.16667,123.0,99.0,5.94886,114.5,77.72561180837,77.25889142865,78.00897775319999,93.24,77.70894322337999,4.37037,24,CVS
06-28-2016,113.16667,123.0,99.0,5.94886,114.5,78.484032425415,77.350568646095,78.67572115280001,93.7,78.09232067815,4.37037,24,CVS
06-29-2016,113.16667,123.0,99.0,5.94886,114.5,78.57570964286,78.350683745495,78.88407846517501,94.41,78.68405544529499,4.37037,24,CVS
06-30-2016,113.16667,123.0,99.0,5.94886,114.5,79.00909285259999,78.64238398282,79.79251634712999,95.74,79.79251634712999,4.37037,24,CVS
07-01-2016,113.16667,123.0,99.0,5.94886,114.5,79.90919644206,78.94241851263999,80.04254512198,95.0,79.1757787025,4.37037,24,CVS
07-05-2016,113.16667,123.0,99.0,5.94886,114.5,78.75072978525499,78.69238973779,79.617496204735,94.98,79.15911011751,4.37037,24,CVS
07-06-2016,113.16667,123.0,99.0,5.94886,114.5,79.05076431507499,78.94241851263999,80.12588804693,96.06,80.05921370697,4.37037,24,CVS
07-07-2016,113.16667,123.0,99.0,5.94886,114.5,80.250902434355,79.350798844895,80.364248812287,95.5,79.59249332725,4.37037,24,CVS
07-08-2016,113.125,123.0,99.0,5.96736,114.5,80.29257389683,79.667501959705,80.69261993658999,96.74,80.62594559662999,4.37037,24,CVS
07-11-2016,112.79167,123.0,99.0,6.23818,114.5,80.584274134155,80.42592257675,81.017657343895,96.84,80.70928852158,4.37037,24,CVS
07-12-2016,112.69565,123.0,99.0,6.35497,114.0,80.700954229085,79.92586502705001,80.8426372015,96.46,80.39258540677,4.38462,23,CVS
07-13-2016,112.69565,123.0,99.0,6.35497,114.0,80.62594559662999,80.450925454235,81.417703383655,97.63,81.367697628685,4.38462,23,CVS
07-14-2016,112.69565,123.0,99.0,6.35497,114.0,81.851086593395,81.067663098865,81.87608947087999,97.46,81.22601465627,4.38462,23,CVS
07-15-2016,112.69565,123.0,99.0,6.35497,114.0,81.634394988525,80.76762856904499,81.634394988525,97.09,80.917645833955,4.38462,23,CVS
07-18-2016,112.69565,123.0,99.0,6.35497,114.0,81.20934607128,80.64569786984315,81.417703383655,96.87,80.734291399065,4.38462,23,CVS
07-19-2016,112.69565,123.0,99.0,6.35497,114.0,80.738476914345,80.62128265029101,81.131914800812,96.9,81.11517276309,4.38462,23,CVS
07-20-2016,112.69565,123.0,99.0,6.35497,114.0,81.416529442086,80.90589729156501,81.508610649557,97.0,81.1988829517,4.38462,23,CVS
07-21-2016,112.69565,123.0,99.0,6.35497,114.0,81.1988829517,80.822187102955,81.29933517803201,96.95,81.15702785739501,4.38462,23,CVS
07-22-2016,112.69565,123.0,99.0,6.35497,114.0,81.265851102588,80.52920144282001,81.316077215754,96.55,80.822187102955,4.38462,23,CVS
07-25-2016,112.69565,123.0,99.0,6.35497,114.0,80.15250559407501,78.46155978415301,80.54594348054201,94.04,78.721061368844,4.38462,23,CVS
07-26-2016,112.69565,123.0,99.0,6.35497,114.0,78.85499767062001,78.176945142879,79.064273142145,93.85,78.56201201048499,4.38462,23,CVS
07-27-2016,112.69565,123.0,99.0,6.35497,114.0,78.587125067068,77.59934484147,78.6875772934,92.73,77.62445789805301,4.38462,23,CVS
07-28-2016,112.69565,123.0,99.0,6.35497,114.0,77.574231784887,77.147309822976,78.453188765292,93.39,78.176945142879,4.38462,23,CVS
07-29-2016,112.69565,123.0,99.0,6.35497,114.0,78.22717125604501,77.314730200196,78.310881444655,92.72,77.616086879192,4.38462,23,CVS
08-01-2016,112.69565,123.0,99.0,6.35497,114.0,77.498892615138,77.239391030447,78.729432387705,93.49,78.260655331489,4.38462,23,CVS
08-02-2016,113.28261,123.0,104.0,5.52627,114.0,80.15250559407501,80.043682348882,82.5851236750816,98.06,82.086210950966,4.38462,23,CVS
08-03-2016,113.41304,123.0,104.0,5.4347,114.0,81.78485427197,81.16539887625599,82.027613818939,97.43,81.558836762723,4.38462,23,CVS
08-04-2016,113.06522,123.0,104.0,5.25503,114.0,81.416529442086,80.587798574847,81.97738770577301,96.97,81.173769895117,4.38462,23,CVS
08-05-2016,113.06522,123.0,104.0,5.25503,114.0,81.516981668418,81.131914800812,81.960645668051,97.37,81.508610649557,4.38462,23,CVS
08-08-2016,112.76087,123.0,104.0,5.33624,112.0,81.508610649557,81.073317668785,81.717886121082,97.18,81.34956129119801,4.38462,23,CVS
08-09-2016,112.76087,123.0,104.0,5.33624,112.0,81.583949819306,81.15702785739501,81.86856446058,97.45,81.575578800445,4.38462,23,CVS
08-10-2016,112.76087,123.0,104.0,5.33624,112.0,81.625804913611,81.15702785739501,81.99412974349501,97.11,81.290964159171,4.38462,23,CVS
08-11-2016,112.76087,123.0,104.0,5.33624,112.0,81.516981668418,81.03146257448,81.75974121538701,97.0,81.1988829517,4.38462,23,CVS
08-12-2016,112.76087,123.0,104.0,5.33624,112.0,81.46675555525199,81.106801744229,81.575578800445,97.43,81.558836762723,4.38462,23,CVS
08-15-2016,112.76087,123.0,104.0,5.33624,112.0,81.53372370614001,81.30352068746251,81.75974121538701,97.58,81.684402045638,4.38462,23,CVS
08-16-2016,112.76087,123.0,104.0,5.33624,112.0,81.265851102588,81.182140913978,81.910419554885,97.56,81.667660007916,4.38462,23,CVS
08-17-2016,112.76087,123.0,104.0,5.33624,112.0,81.53372370614001,81.332819253476,81.80234970138949,97.55,81.659288989055,4.38462,23,CVS
08-18-2016,112.76087,123.0,104.0,5.33624,112.0,81.634175932472,81.06494664992401,81.7345444486154,97.18,81.34956129119801,4.38462,23,CVS
08-19-2016,112.76087,123.0,104.0,5.33624,112.0,81.20725397056101,80.67150876345701,81.290964159171,97.0,81.1988829517,4.38462,23,CVS
