 Date,LMT Price Target,LMT Price Target - High,LMT Price Target - Low,LMT Price Target - StdDev,LMT Price Target - Median,LMT Open,LMT Low,LMT High,LMT Close,LMT Adj. Close,LMT Rating,LMT Price Target - #,Ticker
08-21-2015,218.06667,265,167,24.88498,220.0,170.73271864704,167.46639937487998,170.96193403456,204.68,167.55644827712,3.77778,15,LMT
08-24-2015,218.06667,265,167,24.88498,220.0,155.54719922383998,148.91632551344,166.40218507568,197.46,161.64596578464,3.77778,15,LMT
08-25-2015,218.06667,265,167,24.88498,220.0,168.227721912,162.53826854320002,168.23590817584,198.98,162.89027788832,3.77778,15,LMT
08-26-2015,218.06667,265,167,24.88498,220.0,166.36944002031998,161.14660369039998,166.36944002031998,202.12,165.46076473408,3.77778,15,LMT
08-27-2015,216.8,265,167,24.36719,220.0,166.93429222528,166.10747957744,169.40654390496,205.43,168.17041806512,3.77778,15,LMT
08-28-2015,216.8,265,167,24.36719,220.0,167.923023735334,166.067566271284,168.61985109405498,203.9,168.14567863102,3.77778,15,LMT
08-31-2015,216.8,265,167,24.36719,220.0,167.576671675378,165.820171942744,167.601411108232,201.18,165.902636718924,3.77778,15,LMT
09-01-2015,216.8,265,167,24.36719,220.0,163.173052627366,162.4688034387888,164.591446777662,197.62,162.966890686916,3.77778,15,LMT
09-02-2015,216.8,265,167,24.36719,220.0,164.673911553842,164.335805971504,168.322977899807,204.04,168.261129317672,3.77778,15,LMT
09-03-2015,216.8,265,167,24.36719,220.0,168.797150362842,168.49211315575218,170.256776901228,205.2,169.21772072136,3.77778,15,LMT
09-04-2015,216.8,265,167,24.36719,220.0,167.84880543677198,166.092305704138,168.508523646212,202.62,167.090129495916,3.77778,15,LMT
09-08-2015,216.8,265,167,24.36719,220.0,168.376580004324,168.2281434072,170.941234543522,207.01,170.71033317021798,3.77778,15,LMT
09-09-2015,216.8,265,167,24.36719,220.0,172.3513822162,168.65696024333602,172.549297679032,204.66,168.77241092998798,3.77778,15,LMT
09-10-2015,216.8,265,167,24.36719,220.0,167.988995556278,167.988995556278,170.941234543522,206.15,170.00113609507,3.77778,15,LMT
09-11-2015,216.8,265,167,24.36719,220.0,169.720755856058,169.32492493039402,170.669100782128,206.81,170.545403617858,3.77778,15,LMT
09-14-2015,216.8,265,167,24.36719,220.0,170.726826125454,169.514593915608,170.726826125454,206.0,169.8774389308,3.77778,15,LMT
09-15-2015,216.8,265,167,24.36719,220.0,170.190805080284,169.473361527518,171.972044245772,207.84,171.394790812512,3.77778,15,LMT
09-16-2015,216.8,265,167,24.36719,220.0,171.22986126015198,170.149572692194,171.683417529142,207.56,171.163889439208,3.77778,15,LMT
09-17-2015,216.8,265,167,24.36719,220.0,171.40303729013,170.809290901634,173.613093291754,207.6,171.19687534968,3.77778,15,LMT
09-18-2015,216.8,265,167,24.36719,220.0,169.8774389308,167.11486892877,169.9042399830585,203.31,167.659136451558,3.77778,15,LMT
09-21-2015,216.8,265,167,24.36719,220.0,168.51677012383,167.556055481333,169.704262900822,204.35,168.51677012383,3.77778,15,LMT
09-22-2015,216.8,265,167,24.36719,220.0,166.95818585402802,166.1665240027,168.203403974346,203.66,167.947763168188,3.77778,15,LMT
09-23-2015,217.26667,265,167,24.39526,220.0,168.335347616234,166.339700032678,169.044544691382,202.77,167.21382666018602,3.77778,15,LMT
09-24-2015,217.26667,265,167,24.39526,220.0,166.1665240027,164.566707344808,169.78672767700198,204.76,168.854875706168,3.77778,15,LMT
09-25-2015,217.26667,265,167,24.39526,220.0,170.48767827453202,167.4034956454,170.520664185004,203.89,168.137432153402,3.77778,15,LMT
09-28-2015,218.6,265,167,23.95774,220.0,167.03240415259,164.92955236,168.590988422392,200.22,165.11097486759598,3.77778,15,LMT
09-29-2015,219.8,265,167,22.66039,220.0,164.92955236,164.113151075818,167.3374413596798,202.47,166.966432331646,3.77778,15,LMT
09-30-2015,219.8,265,167,22.66039,220.0,168.508523646212,168.417812392414,171.287586603478,207.31,170.957727498758,3.77778,15,LMT
10-01-2015,219.8,265,167,22.66039,220.0,170.133079736958,167.250935809467,170.982466931612,204.75,168.84662922855,3.77778,15,LMT
10-02-2015,219.8,265,167,22.66039,220.0,166.587094361218,166.422164808858,170.38047406549802,206.61,170.38047406549802,3.77778,15,LMT
10-05-2015,219.8,265,167,22.66039,220.0,171.77412878294,171.28239132257866,174.70987481494802,211.73,174.602670605914,3.77778,15,LMT
10-06-2015,219.8,265,167,22.66039,220.0,174.57793117306,173.398684873686,175.36134654677,210.4,173.50588908272,3.77778,15,LMT
10-07-2015,219.8,265,167,22.66039,220.0,174.65214947162198,174.0320143547484,176.491113980436,212.95,175.60874087531,3.77778,15,LMT
10-08-2015,219.8,265,167,22.66039,220.0,175.056226874904,174.281057978812,177.0180639002262,214.37,176.779740697066,3.77778,15,LMT
10-09-2015,219.8,265,167,22.66039,220.0,176.837466040392,175.831395770996,178.34657144448602,213.26,175.864381681468,3.77778,15,LMT
10-12-2015,221.4375,265,167,22.30742,222.0,176.153008398098,175.452057800568,176.994149115134,214.33,176.746754786594,3.73684,16,LMT
10-13-2015,221.875,265,167,22.5773,222.0,175.831395770996,174.775846635892,176.77149421944802,211.98,174.808832546364,3.73684,16,LMT
10-14-2015,221.875,265,167,22.5773,222.0,174.86655788969,171.518487976782,175.311867681062,208.15,171.65043161867,3.73684,16,LMT
10-15-2015,221.875,265,167,22.5773,222.0,172.54105120141398,171.12265705111798,174.57793117306,209.18,172.499818813324,3.73684,16,LMT
10-16-2015,221.875,265,167,22.5773,222.0,173.50588908272,172.095741410042,174.0006777398,209.78,172.994607470404,3.73684,16,LMT
10-19-2015,221.875,265,167,22.5773,222.0,172.549297679032,171.9390583353,173.78008446351848,210.64,173.70380454555198,3.73684,16,LMT
10-20-2015,221.875,265,167,22.5773,222.0,171.015452842084,169.16824185565198,172.80081524638098,208.73,172.128727320514,3.73684,16,LMT
10-21-2015,220.8125,252,167,20.89025,223.5,172.978114515168,172.136973798132,175.777793666479,211.56,174.462480486408,3.73684,16,LMT
10-22-2015,220.8125,252,167,20.89025,223.5,175.006748009196,175.006748009196,178.940317832982,216.51,178.544486907318,3.73684,16,LMT
10-23-2015,221.4375,252,177,19.36482,223.5,179.7732120724,179.138233295814,180.944211894156,219.32,180.861747117976,3.73684,16,LMT
10-26-2015,221.9375,252,177,19.7309,223.5,180.861747117976,180.507148580402,182.53578207443,220.94,182.197676492092,3.73684,16,LMT
10-27-2015,221.9375,252,177,19.7309,223.5,181.397768163146,181.265824521258,185.66944356927,223.04,183.929436791872,3.73684,16,LMT
10-28-2015,222.75,252,177,20.30548,223.5,183.27796506005,180.07008526664802,185.083943658392,221.04,182.280141268272,3.73684,16,LMT
10-29-2015,222.75,252,177,20.30548,223.5,182.2471553578,179.583543087186,183.640810075242,218.25,179.97937401285,3.73684,16,LMT
10-30-2015,222.75,252,177,20.30548,223.5,180.5978598342,180.0417173836421,181.991514551642,219.83,181.282317476494,3.73684,16,LMT
11-02-2015,222.75,252,177,20.30548,223.5,181.331796342202,180.523641535638,182.2471553578,220.59,181.909049775462,3.73684,16,LMT
11-03-2015,222.75,252,177,20.30548,223.5,181.422507596,180.053592311412,181.801845566428,218.9,180.51539505802,3.73684,16,LMT
11-04-2015,222.75,252,177,20.30548,223.5,181.183359745078,180.193782430918,181.7127836081536,218.83,180.457669714694,3.73684,16,LMT
11-05-2015,222.75,252,177,20.30548,223.5,180.738049953706,179.781458550018,181.909049775462,218.6,180.26800072948,3.73684,16,LMT
11-06-2015,222.75,252,177,20.30548,223.5,179.7732120724,177.332254697472,180.17720701090585,216.63,178.643444638734,3.73684,16,LMT
11-09-2015,223.4375,252,177,19.83989,223.5,177.934247563586,176.5241823556842,178.4269746012615,214.7,177.05187445846,3.73684,16,LMT
11-10-2015,223.4375,252,177,19.83989,223.5,176.779740697066,175.344853591534,177.9062095396848,214.07,176.532346368526,3.73684,16,LMT
11-11-2015,223.4375,252,177,19.83989,223.5,176.779740697066,176.689029443268,178.556856623745,215.11,177.389980040798,3.73684,16,LMT
11-12-2015,223.4375,252,177,19.83989,223.5,176.88694490609998,175.369593024388,177.348747652708,213.58,176.12826896524402,3.73684,16,LMT
11-13-2015,223.4375,252,177,19.83989,223.5,176.0622971443,174.643902994004,177.15083218987598,213.16,175.781916905288,3.73684,16,LMT
11-16-2015,223.4375,252,177,19.83989,223.5,176.730261831358,176.540592846144,182.115211715912,220.67,181.975021596406,3.73684,16,LMT
11-17-2015,223.4375,252,177,19.83989,223.5,183.129528462926,182.090472283058,185.75190834545,222.39,183.393415746702,3.73684,16,LMT
11-18-2015,222.64706,252,177,19.50548,222.0,183.517112910972,182.016253984496,184.201570553266,223.22,184.077873388996,3.7,17,LMT
11-19-2015,222.64706,252,177,19.50548,222.0,185.116929568864,184.3087747623,185.9316815575224,224.0,184.7210986432,3.7,17,LMT
11-20-2015,222.64706,252,177,19.50548,222.0,185.91683789781,185.512760494528,187.178548973364,226.06,186.419873032508,3.7,17,LMT
11-23-2015,222.64706,252,177,19.50548,222.0,186.7827180477,185.929207614237,187.755802406624,226.03,186.395133599654,3.7,17,LMT
11-24-2015,222.64706,252,177,19.50548,222.0,185.512760494528,185.14175146649416,187.186795450982,226.43,186.724992704374,3.7,17,LMT
11-25-2015,222.64706,252,177,19.50548,222.0,186.766225092464,185.809633688776,187.945471391838,225.8,186.20546461444,3.7,17,LMT
11-27-2015,222.64706,252,177,19.50548,222.0,187.35185559638305,186.338379500841,187.933358274153,225.91,187.667528478601,3.7,17,LMT
11-30-2015,222.35294,252,177,19.65569,222.0,185.74856964196,181.536828818683,185.815027090848,219.16,182.060181228676,3.65,17,LMT
12-01-2015,222.35294,252,177,19.65569,222.0,182.807827528666,182.230810728696,185.33321058641,220.2,182.92412806422,3.65,17,LMT
12-02-2015,222.35294,252,177,19.65569,222.0,182.96566396977505,181.744508346458,183.547166647545,218.94,181.877423244234,3.65,17,LMT
12-03-2015,222.35294,252,177,19.65569,222.0,182.151560220897,178.34687127205902,182.558612095336,215.46,178.98652421760602,3.65,17,LMT
12-04-2015,222.58824,252,177,19.67399,225.0,179.43511199760002,179.43511199760002,182.67491263089,218.39,181.420528283129,3.65,17,LMT
12-07-2015,224.41176,252,177,19.20496,226.0,181.378992377574,180.7185714792495,182.442311559782,219.13,182.035259685343,3.65,17,LMT
12-08-2015,224.41176,252,177,19.20496,226.0,180.839025605359,180.51504554203,182.575226457558,218.81,181.769429889791,3.65,17,LMT
12-09-2015,224.41176,252,177,19.20496,226.0,181.11316258202203,179.941850045371,182.9698175603305,217.54,180.714417888694,3.65,17,LMT
12-10-2015,224.41176,252,177,19.20496,226.0,181.030090770912,180.2658301087,182.55113563233613,218.88,181.827580157568,3.65,17,LMT
12-11-2015,224.41176,252,177,19.20496,226.0,180.714417888694,180.01661467537,182.060181228676,217.2,180.43197373092,3.65,17,LMT
12-14-2015,224.41176,252,177,19.20496,226.0,179.426804816489,178.371792815392,180.739339432027,216.58,179.91692850203802,3.65,17,LMT
12-15-2015,224.41176,252,177,19.20496,226.0,180.2658301087,178.371792815392,180.465202455364,214.84,178.47147898872402,3.65,17,LMT
12-16-2015,225.29412,252,177,19.55314,229.0,179.43511199760002,178.396714358725,181.187927212021,217.5,180.68118916425,3.65,17,LMT
12-17-2015,225.29412,252,177,19.55314,229.0,180.980247684246,178.737308784276,181.7320475747915,215.22,178.787151870942,3.65,17,LMT
12-18-2015,225.29412,252,177,19.55314,229.0,177.565996247625,175.987631836535,178.745615965387,212.18,176.26176881319802,3.65,17,LMT
12-21-2015,225.88235,252,177,19.53543,230.0,177.60753215318002,177.374931082072,179.094517572049,215.47,178.994831398717,3.65,17,LMT
12-22-2015,225.88235,252,177,19.53543,230.0,179.568026895376,179.08621039093802,181.287613385353,217.58,180.747646613138,3.65,17,LMT
12-23-2015,225.88235,252,177,19.53543,230.0,181.0965482198,180.415359368698,181.38729955868504,217.93,181.03839795202305,3.65,17,LMT
12-24-2015,225.88235,252,177,19.53543,230.0,181.0965482198,180.66872839258352,181.9264356127889,218.56,181.561750362016,3.65,17,LMT
12-28-2015,225.88235,252,177,19.53543,230.0,181.163005668688,180.62303889647305,181.736201165347,218.41,181.437142645351,3.65,17,LMT
12-29-2015,225.88235,252,177,19.53543,230.0,182.226324850896,181.76112270868,183.879453891985,220.47,183.148421954217,3.65,17,LMT
12-30-2015,225.88235,252,177,19.53543,230.0,183.530552285323,182.442311559782,183.788074899764,219.8,182.59184081978003,3.65,17,LMT
12-31-2015,225.88235,252,177,19.53543,230.0,182.409082835338,179.252354013158,182.716448536445,217.15,180.390437825365,3.65,17,LMT
01-04-2016,225.94118,252,177,19.58832,230.0,177.77367577540002,175.605501505429,179.24404683204702,213.21,177.117408467631,3.65,17,LMT
01-05-2016,225.94118,252,177,19.58832,230.0,178.263799460949,177.790290137622,181.877423244234,218.26,181.312534928686,3.65,17,LMT
01-06-2016,227.70588,252,177,20.31159,230.0,180.95532614091303,179.651098706486,183.5887025531,217.63,180.789182518693,3.7,17,LMT
01-07-2016,227.70588,252,177,20.31159,230.0,177.61583933429102,176.228540088754,179.59294843870902,213.29,177.183865916519,3.7,17,LMT
01-08-2016,227.70588,252,177,20.31159,230.0,178.612701067611,176.41960525430702,179.725863336485,212.91,176.86819303430102,3.7,17,LMT
01-11-2016,227.70588,252,177,20.31159,230.0,178.662544154277,177.134022829853,179.82554950981702,215.35,178.895145225385,3.7,17,LMT
01-12-2016,227.70588,252,177,20.31159,230.0,179.460033540933,178.197342012061,181.1795369590989,217.96,181.063319495356,3.7,17,LMT
01-13-2016,227.70588,252,177,20.31159,230.0,182.143253039786,177.823518862066,182.442311559782,214.4,178.10596301984,3.7,17,LMT
01-14-2016,227.70588,252,177,20.31159,230.0,178.122577382062,176.33653344319703,180.373823463143,216.42,179.784013604262,3.7,17,LMT
01-15-2016,228.88235,252,177,19.68243,234.0,176.10393237208902,176.10393237208902,180.274137289811,215.99,179.426804816489,3.7,17,LMT
01-19-2016,230.05556,252,177,19.73005,235.0,180.008307494259,177.0842628149981,183.405944568658,215.29,178.845302138719,3.7619,18,LMT
01-20-2016,230.05556,252,177,19.73005,235.0,176.98449356985503,172.473694226582,179.60125561982,210.4,174.78309057544,3.7619,18,LMT
01-21-2016,230.05556,252,177,19.73005,235.0,175.44766506432,173.41240569212502,176.1122395532,210.79,175.10707063876902,3.7619,18,LMT
01-22-2016,230.05556,252,177,19.73005,235.0,177.532767523181,175.289828623211,177.532767523181,212.04,176.145468277644,3.7619,18,LMT
01-25-2016,230.05556,252,177,19.73005,235.0,175.97932465542402,174.450803331,176.735278136525,211.01,175.289828623211,3.7619,18,LMT
01-26-2016,230.05556,252,177,19.73005,235.0,167.33154911887303,166.534059732217,175.46427942654202,209.93,174.392653063223,3.7619,18,LMT
01-27-2016,228.52941,252,177,19.82013,230.0,174.359424338779,171.9586489977,175.813181033204,207.86,172.67306657324602,3.78947,17,LMT
01-28-2016,228.52941,252,177,19.82013,230.0,173.19641898323903,171.269152965487,173.977294007673,206.66,171.67620483992602,3.78947,17,LMT
01-29-2016,228.52941,252,177,19.82013,230.0,172.64814502991302,171.22761705993202,175.323057347655,211.0,175.2815214421,3.78947,17,LMT
02-01-2016,229.47059,252,190,17.60721,230.0,173.836071928786,173.5079382749015,175.56396559987402,209.8,174.28465970878003,3.84211,17,LMT
02-02-2016,229.47059,252,190,17.60721,230.0,174.03544427545,172.490308588804,175.264907079878,210.45,174.824626480995,3.84211,17,LMT
02-03-2016,229.47059,252,190,17.60721,230.0,176.1122395532,174.5579659673319,177.47461725540398,212.92,176.876500215412,3.78947,17,LMT
02-04-2016,229.47059,252,190,17.60721,230.0,176.52759860875,173.852686291008,177.258630546518,210.21,174.62525413433102,3.78947,17,LMT
02-05-2016,229.76471,252,190,17.8211,230.0,174.73324748877403,174.093594543227,176.585748876527,211.94,176.062396466534,3.78947,17,LMT
02-08-2016,229.76471,252,190,17.8211,230.0,173.89422219656302,173.86930065323003,178.72900160316502,214.53,178.213956374283,3.78947,17,LMT
02-09-2016,229.76471,252,190,17.8211,230.0,177.042643837632,176.311611899864,180.53996708536303,215.98,179.418497635378,3.78947,17,LMT
02-10-2016,229.76471,252,190,17.8211,230.0,179.443419178711,177.4613257656264,180.631346077584,213.95,177.732139869845,3.78947,17,LMT
02-11-2016,229.76471,252,190,17.8211,230.0,175.838102576537,169.175743325515,176.735278136525,207.18,172.10817825769803,3.78947,17,LMT
02-12-2016,229.76471,252,190,17.8211,230.0,173.046889723241,170.75410773660502,174.384345882112,206.08,171.194388335488,3.84211,17,LMT
02-16-2016,230.05882,252,190,17.53139,230.0,172.39062241547202,171.834041281035,174.02713709433905,209.0,173.6200852199,3.84211,17,LMT
02-17-2016,230.05882,252,190,17.53139,230.0,174.450803331,173.70315703101,176.918036120967,212.74,176.726970955414,3.84211,17,LMT
02-18-2016,230.05882,252,190,17.53139,230.0,176.319919080975,176.1122395532,179.01975294205002,214.2,177.93981939762,3.84211,17,LMT
02-19-2016,230.05882,252,190,17.53139,230.0,178.197342012061,176.69374223097,178.38840717761403,213.62,177.45800289318203,3.84211,17,LMT
02-22-2016,230.05882,252,190,17.53139,230.0,178.421635902058,178.172420468728,180.08307212425802,215.01,178.612701067611,3.84211,17,LMT
02-23-2016,230.05882,252,190,17.53139,230.0,178.463171807613,177.665682420957,179.2149716981585,215.15,178.72900160316502,3.78947,17,LMT
02-24-2016,230.05882,252,190,17.53139,230.0,177.42477416873805,177.35831671985002,180.257522927589,216.63,179.958464407593,3.78947,17,LMT
02-25-2016,230.05882,252,190,17.53139,230.0,180.2658301087,179.750784879818,182.874284977554,220.03,182.782905985333,3.78947,17,LMT
02-26-2016,230.05882,252,190,17.53139,230.0,183.485981553832,181.719922703916,183.9295887531,217.24,181.82873201694403,3.78947,17,LMT
02-29-2016,230.05882,252,190,17.53139,230.0,181.351645029052,180.564869996388,182.54854747236,215.79,180.615089679324,3.78947,17,LMT
03-01-2016,230.05882,252,190,17.53139,230.0,181.284685451804,179.853424488128,182.75779615126,218.13,182.573657313828,3.78947,17,LMT
03-02-2016,230.05882,252,190,17.53139,230.0,182.540177525204,180.606719732168,183.184663456216,217.2,181.79525222832,3.78947,17,LMT
03-03-2016,230.05882,252,190,17.53139,230.0,181.192616033088,180.405841000424,182.983784724472,218.52,182.900085252912,3.78947,17,LMT
03-04-2016,230.05882,252,190,17.53139,230.0,182.389518476396,182.096570325936,183.36880229364803,218.72,183.067484196032,3.78947,17,LMT
03-07-2016,230.05882,252,190,17.53139,230.0,182.046350643,180.20496226868,182.782905992728,215.84,180.656939415104,3.78947,17,LMT
03-08-2016,230.05882,252,190,17.53139,230.0,179.07501940262,176.52218552004,180.966627459876,215.34,180.238442057304,3.78947,17,LMT
03-09-2016,230.05882,252,190,17.53139,230.0,181.4186046063,180.573239943544,182.397888423552,216.41,181.134026402996,3.78947,17,LMT
03-10-2016,230.05882,252,190,17.53139,230.0,181.577633602264,180.514650313452,182.900085252912,216.56,181.259575610336,3.78947,17,LMT
03-11-2016,230.05882,252,190,17.53139,230.0,182.4648480008,180.757378780976,183.209773297684,217.05,181.66970302098,3.78947,17,LMT
03-14-2016,230.05882,252,190,17.53139,230.0,180.472800577672,180.472800577672,182.05463689068444,216.6,181.29305539896,3.78947,17,LMT
03-15-2016,230.05882,252,190,17.53139,230.0,180.238442057304,179.794834858036,181.895691594192,217.05,181.66970302098,3.78947,17,LMT
03-16-2016,230.05882,252,190,17.53139,230.0,181.745032545384,181.033587037124,183.251623033464,218.19,182.623876996764,3.78947,17,LMT
03-17-2016,231.16667,252,190,17.63913,232.0,182.699206521168,181.979391065752,184.08962214272276,219.25,183.5110913953,3.85,18,LMT
03-18-2016,231.16667,252,190,17.63913,232.0,184.138837432,182.774536045572,185.051161672004,220.91,184.900502623196,3.85,18,LMT
03-21-2016,231.16667,252,190,17.63913,232.0,184.482005265396,184.482005265396,186.808850574764,221.26,185.193450773656,3.85,18,LMT
03-22-2016,231.16667,252,190,17.63913,232.0,185.01768188338,184.5573347898,186.423833005588,220.73,184.749843574388,3.85,18,LMT
03-23-2016,231.16667,252,190,17.63913,232.0,184.883762728884,184.653589182094,186.264804009624,221.26,185.193450773656,3.85,18,LMT
03-24-2016,232.0,252,190,17.44515,234.5,185.01768188338,181.745032545384,185.3943295054,218.0,182.4648480008,3.85,18,LMT
03-28-2016,232.0,252,190,17.44515,234.5,183.142813720436,182.74942620410403,183.76218980998,219.06,183.352062399336,3.85,18,LMT
03-29-2016,232.0,252,190,17.44515,234.5,183.3018427164,182.824755728508,184.908872570352,220.76,184.774953415856,3.85,18,LMT
03-30-2016,232.0,252,190,17.44515,234.5,185.8128268632,185.637057972924,187.36963703421603,222.96,186.616341790176,3.85,18,LMT
03-31-2016,232.0,252,190,17.44515,234.5,186.35687342834,185.0551792466389,186.9259461354765,221.5,185.3943295054,3.85,18,LMT
04-01-2016,232.0,252,190,17.44515,234.5,184.105357643376,183.444131818052,187.043209095132,223.11,186.741890997516,3.85,18,LMT
04-04-2016,232.0,252,190,17.44515,234.5,186.833960416232,186.71678115604803,188.24011153844,224.13,187.595625607428,3.85,18,LMT
04-05-2016,232.0,252,190,17.44515,234.5,187.511926135868,186.499162529992,190.022910282668,225.62,188.842747733672,3.85,18,LMT
04-06-2016,232.0,252,190,17.44515,234.5,188.583279371836,188.583279371836,189.87225123386,226.63,189.688112396428,3.85,18,LMT
04-07-2016,232.55556,252,190,17.53163,235.0,189.1608057256,188.859487627984,190.340968274596,226.48,189.562563189088,3.85,18,LMT
04-08-2016,232.55556,252,190,17.53163,235.0,190.491627323404,188.99340678248,190.8347951568,226.3,189.41190414028003,3.85,18,LMT
04-11-2016,232.55556,252,190,17.53163,235.0,189.20265546138003,187.578885713116,189.755071973676,224.65,188.03086285954,3.85,18,LMT
04-12-2016,232.55556,252,190,17.53163,235.0,188.1145623311,187.63772644162268,189.888991128172,225.98,189.144065831288,3.85,18,LMT
04-13-2016,232.55556,252,190,17.53163,235.0,189.9978004412,188.265221379908,190.131719595696,226.38,189.478863717528,3.85,18,LMT
04-14-2016,232.55556,252,190,17.53163,235.0,189.822031550924,188.482840005964,189.822031550924,225.44,188.692088684864,3.85,18,LMT
04-15-2016,232.55556,252,190,17.53163,235.0,189.051996412572,188.00575301807203,189.093846148352,225.81,189.001776729636,3.85,18,LMT
04-18-2016,232.55556,252,190,17.53163,235.0,188.86785757514,188.57490942468,190.525107112028,227.14,190.114979701384,3.85,18,LMT
04-19-2016,232.55556,252,190,17.53163,235.0,190.131719595696,189.403534193124,190.742725738084,226.51,189.587673030556,3.85,18,LMT
04-20-2016,232.55556,252,190,17.53163,235.0,189.9978004412,189.2126993979672,190.935234522672,226.58,189.64626266064803,3.85,18,LMT
04-21-2016,232.55556,252,190,17.53163,235.0,189.420274087436,188.86785757514,190.25726880303603,226.07,189.219395355692,3.85,18,LMT
04-22-2016,232.55556,252,190,17.53163,235.0,189.66300255496,188.82600783936,190.721800870194,226.83,189.85551133954803,3.85,18,LMT
04-25-2016,232.55556,252,190,17.53163,235.0,189.194285514224,188.608389213304,189.98943049404403,226.3,189.41190414028003,3.85,18,LMT
04-26-2016,235.0,253,206,13.2665,235.0,190.70924594946,190.70924594946,194.366912856632,232.16,194.316693173696,3.75,17,LMT
04-27-2016,238.05882,265,206,15.11318,240.0,192.584114112404,192.475304799376,196.350590332604,233.65,195.56381529994,3.75,17,LMT
04-28-2016,238.05882,265,206,15.11318,240.0,194.35017296232,194.09907454764,196.258520913888,232.72,194.785410214432,3.75,17,LMT
04-29-2016,238.05882,265,206,15.11318,240.0,194.26647349076,193.195120254792,194.990473919754,232.38,194.500832011128,3.75,17,LMT
05-02-2016,238.64706,265,206,14.38112,240.0,194.80215010874403,194.542681746908,195.68936450728003,233.24,195.220647466544,3.75,17,LMT
05-03-2016,238.64706,265,206,14.38112,240.0,194.467352222504,193.651282374794,196.55146906434803,234.7,196.44265975132,3.75,17,LMT
05-04-2016,238.64706,265,206,14.38112,240.0,195.73121424306,195.095098259204,197.815331084904,236.01,197.539122828756,3.75,17,LMT
05-05-2016,238.64706,265,206,14.38112,240.0,197.61445235316,197.062035840864,199.338661467296,238.14,199.321921572984,3.75,17,LMT
05-06-2016,238.64706,265,206,14.38112,240.0,199.2047423128,199.02662983732037,201.2972291018,240.26,201.096350370056,3.75,17,LMT
05-09-2016,240.29412,273,206,16.4666,240.0,201.096350370056,200.476974280512,202.5527211752,240.32,201.146570052992,3.75,17,LMT
05-10-2016,240.29412,273,206,16.4666,240.0,201.975194821436,201.958454927124,204.68705769998,244.36,204.52802870401604,3.75,17,LMT
05-11-2016,240.29412,273,206,16.4666,240.0,204.201600764932,202.2347468827436,204.63683801704403,241.83,202.410432073548,3.75,17,LMT
05-12-2016,240.9375,273,206,16.7648,241.5,202.577831016668,202.1342238174,205.373393366772,244.94,205.013485639064,3.65,16,LMT
05-13-2016,240.9375,273,206,16.7648,241.5,202.870779167128,202.30162276052,204.6452079642,242.12,202.65316054107203,3.65,16,LMT
05-16-2016,240.9375,273,206,16.7648,241.5,201.891495349876,201.640396935196,204.2216886381064,242.97,203.364606049332,3.65,16,LMT
05-17-2016,240.9375,273,206,16.7648,241.5,203.3897158908,201.104720317212,203.833323090068,241.53,202.159333658868,3.65,16,LMT
05-18-2016,240.9375,273,206,16.7648,241.5,201.623657040884,200.987541057028,203.544559913186,241.58,202.201183394648,3.65,16,LMT
05-19-2016,240.9375,273,206,16.7648,241.5,200.610893435008,199.028973422524,201.774316089692,238.89,199.949667609684,3.6,16,LMT
05-20-2016,241.5625,273,206,17.4856,241.5,200.451864439044,199.531170251884,201.12983015868,240.07,200.937321374092,3.6,16,LMT
05-23-2016,241.5625,273,206,17.4856,241.5,201.238639471708,200.075216817024,201.31455489241293,239.52,200.476974280512,3.6,16,LMT
05-24-2016,241.5625,273,206,17.4856,241.5,201.21352963024,201.12983015868,202.3434724963,240.97,201.690616618132,3.6,16,LMT
05-25-2016,241.5625,273,206,17.4856,241.5,201.96682487428,201.2972291018,202.18435980086448,240.84,201.581807305104,3.6,16,LMT
05-26-2016,241.5625,273,206,17.4856,241.5,201.372558626204,200.970801162716,202.5527211752,241.54,202.167703606024,3.6,16,LMT
05-27-2016,241.5625,273,206,17.4856,241.5,202.260406296,201.594632458609,202.951462684178,240.09,202.336253948361,3.6,16,LMT
05-31-2016,242.1875,273,206,17.9486,241.5,202.041290855846,199.015812278335,202.77027107020447,236.23,199.08323241376695,3.5,16,LMT
06-01-2016,242.1875,273,206,17.9486,241.5,198.821979388968,198.350038440944,201.063698892082,238.08,200.642323045632,3.5,16,LMT
06-02-2016,242.1875,273,206,17.9486,241.5,200.684460630277,199.55525763696028,200.7813770749605,237.83,200.431635122407,3.5,16,LMT
06-03-2016,242.1875,273,206,17.9486,241.5,200.220947199182,199.08323241376695,201.9612294450205,238.92,201.350234467668,3.5,16,LMT
06-06-2016,242.1875,273,206,17.9486,241.5,201.013133790508,201.013133790508,202.57222442237295,239.4,201.75475528026,3.5,16,LMT
06-07-2016,242.1875,273,206,17.9486,241.5,202.42895663458,201.763182797189,203.406548598344,239.5,201.83903044955,3.5,16,LMT
06-08-2016,242.1875,273,206,17.9486,241.5,201.636770043254,201.61148749246695,202.89247006567496,240.38,202.580651939302,3.5,16,LMT
06-09-2016,242.1875,273,206,17.9486,241.5,202.302543880645,202.260406296,202.993600268823,240.67,202.82504993024295,3.5,16,LMT
06-10-2016,242.1875,273,206,17.9486,241.5,202.268833812929,202.041290855846,203.69308417393,240.58,202.749202277882,3.5,16,LMT
06-13-2016,242.1875,273,206,17.9486,241.5,202.268833812929,200.499055257839,202.85033248103,237.95,200.53276532555495,3.5,16,LMT
