 Date,EXC Price Target,EXC Price Target - High,EXC Price Target - Low,EXC Price Target - StdDev,EXC Price Target - Median,EXC Open,EXC Low,EXC High,EXC Close,EXC Adj. Close,EXC Rating,EXC Price Target - #,Ticker
04-05-2013,33.75,42.0,29,2.977,33.0,17.40330450705,17.362949018338,17.776592777636,35.14,17.726148416746,3.33333,20,EXC
04-08-2013,33.75,42.0,29,2.977,33.0,17.695881800211996,17.589948642342996,17.872437063327,35.43,17.872437063327,3.33333,20,EXC
04-09-2013,33.8,42.0,29,2.98915,33.0,17.882525935505,17.821992702436997,18.092878920416297,35.71,18.013681273819,3.33333,20,EXC
04-10-2013,33.825,42.0,29,3.03016,33.0,18.084303379065,18.023770145997,18.286080822625,36.14,18.230592025646,3.33333,20,EXC
04-11-2013,33.975,42.0,29,3.10836,33.0,18.265903078269,18.165014356489,18.286080822625,36.18,18.250769770002,3.33333,20,EXC
04-12-2013,33.975,42.0,29,3.10836,33.0,18.21041428129,18.180147664756,18.286080822625,36.22,18.270947514358,3.33333,20,EXC
04-15-2013,34.225,42.0,29,3.14036,33.5,18.180147664756,18.079258942976,18.306258566981,35.84,18.079258942976,3.33333,20,EXC
04-16-2013,34.225,42.0,29,3.14036,33.5,18.114569995599,17.983414657284996,18.165014356489,36.0,18.1599699204,3.29167,20,EXC
04-17-2013,34.575,42.0,29,3.07114,34.25,18.089347815154,18.064125634709,18.2532919880465,36.07,18.195280973023,3.29167,20,EXC
04-18-2013,34.575,42.0,29,3.07114,34.25,18.240680897824,18.139792176044,18.437413905295,36.46,18.392013980494,3.29167,20,EXC
04-19-2013,34.625,42.0,29,3.06951,34.75,18.427325033117,18.31130300307,18.538302627075,36.68,18.502991574452,3.29167,20,EXC
04-22-2013,34.625,42.0,29,3.06951,34.75,18.502991574452,18.437413905295,18.558480371431,36.67,18.497947138363,3.29167,20,EXC
04-23-2013,34.825,42.0,29,3.0384,35.0,18.533258190986,18.376880672227,18.598835860143,36.87,18.598835860143,3.29167,20,EXC
04-24-2013,34.975,42.0,29,2.96848,35.0,18.578658115787,18.558480371431,18.775391123258,37.16,18.745124506724,3.29167,20,EXC
04-25-2013,34.975,42.0,29,2.96848,35.0,18.76530225108,18.588746987965,18.871235408949,37.19,18.760257814991,3.29167,20,EXC
04-26-2013,34.975,42.0,29,2.96848,35.0,18.755213378902,18.750168942813,18.881324281127,37.33,18.830879920237,3.29167,20,EXC
04-29-2013,34.975,42.0,29,2.96848,35.0,18.886368717216,18.84606367286489,19.057879544242,37.78,19.057879544242,3.29167,20,EXC
04-30-2013,34.92105,42.0,29,3.03603,35.0,18.987257438996,18.770346687169,19.06796841642,37.51,18.921679769839,3.29167,19,EXC
05-01-2013,35.34211,42.0,30,2.72442,35.0,18.805657739792,18.442458341384,18.886368717216,36.75,18.538302627075,3.25,19,EXC
05-02-2013,35.81579,42.0,30,2.5506,36.0,18.472724957918,18.099436687332,18.472724957918,36.34,18.331480747426,3.16667,19,EXC
05-03-2013,35.81579,42.0,30,2.5506,36.0,18.386969544405,18.048992326442,18.5055137924965,35.81,18.064125634709,3.16667,19,EXC
05-06-2013,35.89474,42.0,30,2.53179,36.0,17.897659243771997,17.640393003232997,17.948103604662,35.25,17.781637213725,3.125,19,EXC
05-07-2013,35.89474,42.0,30,2.53179,36.0,17.827037138526,17.781637213725,17.943059168572997,35.51,17.912792552038997,3.125,19,EXC
05-08-2013,35.89474,42.0,30,2.53179,36.0,17.877481499415996,17.877481499415996,18.048992326442,35.71,18.013681273819,3.125,19,EXC
05-09-2013,35.89474,42.0,30,2.53179,36.0,17.983414657284996,17.887570371594,18.079258942976,35.6,17.95819247684,3.125,19,EXC
05-10-2013,36.26316,42.0,32,2.1236,36.0,17.927925860305997,17.882525935505,18.033859018175,35.75,18.033859018175,3.125,19,EXC
05-13-2013,36.26316,42.0,32,2.1236,36.0,18.01350477534,17.753988181119,18.059301821379,34.93,17.774342423803,3.125,19,EXC
05-14-2013,36.26316,42.0,32,2.1236,36.0,17.804873787829,17.764165302461,17.942264925946,35.0,17.8099623485,3.125,19,EXC
05-15-2013,36.26316,42.0,32,2.1236,36.0,17.789608105816,17.65730552837,18.084744624734,35.19,17.906645001248997,3.125,19,EXC
05-16-2013,36.26316,42.0,32,2.1236,36.0,17.850670833867998,17.647128407028,17.911733561920002,34.79,17.703102574408998,3.125,19,EXC
05-17-2013,36.26316,42.0,32,2.1236,36.0,17.764165302461,17.718368256422,17.957530607958997,35.15,17.886290758565,3.125,19,EXC
05-20-2013,36.26316,42.0,32,2.1236,36.0,17.916822122591,17.774342423803,18.003327653998,34.99,17.804873787829,3.125,19,EXC
05-21-2013,36.26316,42.0,32,2.1236,36.0,17.820139469842,17.759076741789997,17.952442047288,35.01,17.815050909171,3.16667,19,EXC
05-22-2013,36.26316,42.0,32,2.1236,36.0,17.799785227157997,17.560622875620997,18.044036139366,34.6,17.60641992166,3.16667,19,EXC
05-23-2013,36.26316,42.0,32,2.1236,36.0,17.514825829582,17.413054616162,17.774342423803,34.72,17.667482649712,3.16667,19,EXC
05-24-2013,36.26316,42.0,32,2.1236,36.0,17.586065678976,17.504648708239998,17.652216967698998,34.65,17.631862725014997,3.16667,19,EXC
05-28-2013,35.52632,42.0,30,2.5827,36.0,16.349545435923,16.245229942167498,16.665036197524998,32.04,16.303748389884,3.08333,19,EXC
05-29-2013,35.52632,42.0,30,2.5827,36.0,16.166357251767,15.983169067611,16.372443958942497,31.65,16.105294523715,3.08333,19,EXC
05-30-2013,35.52632,42.0,30,2.5827,36.0,16.212154297806,16.013700431636998,16.471670892027,31.5,16.02896611365,3.08333,19,EXC
05-31-2013,35.52632,42.0,30,2.5827,36.0,16.059497477675997,15.947549142914,16.257951343844997,31.34,15.947549142914,3.08333,19,EXC
06-03-2013,35.36842,42.0,30,2.45401,36.0,15.967903385598,15.901752096875,16.28598931314221,31.61,16.084940281031,3.08333,19,EXC
06-04-2013,35.36842,42.0,30,2.45401,36.0,16.039143234992,15.92719490023,16.110383084386,31.59,16.074763159689,3.08333,19,EXC
06-05-2013,35.36842,42.0,30,2.45401,36.0,15.998434749624,15.866132172177998,16.090028841702,31.41,15.983169067611,3.08333,19,EXC
06-06-2013,35.36842,42.0,30,2.45401,36.0,15.947549142914,15.901752096875,16.074763159689,31.5,16.02896611365,3.08333,19,EXC
06-07-2013,35.36842,42.0,30,2.45401,36.0,16.039143234992,15.799980883455,16.135825887741,31.36,15.957726264256,3.08333,19,EXC
06-10-2013,35.36842,42.0,30,2.45401,36.0,16.059497477675997,15.850866490164998,16.059497477675997,31.39,15.972991946269,3.08333,19,EXC
06-11-2013,35.36842,42.0,30,2.45401,36.0,15.871220732849,15.830512247481,16.120560205727998,31.2,15.87630929352,3.08333,19,EXC
06-12-2013,35.21053,42.0,30,2.50429,35.0,15.937372021572,15.459047318498,16.008611870966,30.4,15.469224439839998,3.08333,19,EXC
06-13-2013,35.21053,42.0,30,2.50429,35.0,15.509932925208,15.326744741052,15.626969820641,30.71,15.626969820641,3.08333,19,EXC
06-14-2013,35.21053,42.0,30,2.50429,35.0,15.632058381312,15.576084213931,15.7745380801,30.63,15.586261335273,3.08333,19,EXC
06-17-2013,35.10526,42.0,30,2.5525,35.0,15.657501184667,15.565907092589,15.738918155403,30.73,15.637146941983,3.08333,19,EXC
06-18-2013,35.10526,42.0,30,2.5525,35.0,15.642235502653998,15.611704138628,15.850866490164998,31.15,15.850866490164998,3.08333,19,EXC
06-19-2013,35.05263,42.0,30,2.56441,35.0,15.810158004797,15.606615577957,15.906840657546,30.68,15.611704138628,3.08333,19,EXC
06-20-2013,35.05263,42.0,30,2.56441,35.0,15.509932925208,15.184265042263998,15.576084213931,29.9,15.21479640629,3.08333,19,EXC
06-21-2013,35.05263,42.0,30,2.56441,35.0,15.326744741052,15.230062088303,15.560818531918,30.3,15.41833883313,3.08333,19,EXC
06-24-2013,35.0,42.0,30,2.61574,35.0,15.265682013,15.184265042263998,15.7465509964095,30.62,15.581172774602,3.08333,19,EXC
06-25-2013,35.0,42.0,30,2.61574,35.0,15.662589745338,15.423427393801,15.92719490023,31.08,15.815246565467998,3.08333,19,EXC
06-26-2013,35.0,42.0,30,2.61574,35.0,15.891574975533,15.8432336491585,16.02896611365,31.35,15.952637703585,3.08333,19,EXC
06-27-2013,34.85,42.0,30,2.63201,34.5,15.972991946269,15.7745380801,16.023877552979,31.09,15.820335126139,3.08,20,EXC
06-28-2013,34.85,42.0,30,2.63201,34.5,15.820335126139,15.693121109363998,15.901752096875,30.88,15.713475352048,3.08,20,EXC
07-01-2013,34.85,42.0,30,2.63201,34.5,15.749095276745,15.362364665749,15.789803762113,30.32,15.428515954472,3.08,20,EXC
07-02-2013,34.85,42.0,30,2.63201,34.5,15.403073151117,15.3394661427295,15.581172774602,30.22,15.377630347762,3.08,20,EXC
07-03-2013,34.85,42.0,30,2.63201,34.5,15.331833301722998,15.21479640629,15.362364665749,30.08,15.306390498367998,3.08,20,EXC
07-05-2013,34.85,42.0,30,2.63201,34.5,15.265682013,14.980722615424,15.296213377025998,29.74,15.133379435553998,3.08,20,EXC
07-08-2013,34.85,42.0,30,2.63201,34.5,15.148645117567,15.138467996225,15.494667243194998,30.45,15.494667243194998,3.08,20,EXC
07-09-2013,34.85,42.0,30,2.63201,34.5,15.515021485878998,15.509932925208,15.72365247339,30.81,15.677855427350998,3.08,20,EXC
07-10-2013,34.85,42.0,30,2.63201,34.5,15.626969820641,15.509932925208,15.642235502653998,30.57,15.555729971247,3.08,20,EXC
07-11-2013,34.85,42.0,30,2.63201,34.5,15.677855427350998,15.6295141009765,15.784715201442,31.0,15.7745380801,3.08,20,EXC
07-12-2013,34.85,42.0,30,2.63201,34.5,15.7745380801,15.637146941983,15.815246565467998,31.04,15.794892322784,3.08,20,EXC
07-15-2013,34.85,42.0,30,2.63201,34.5,15.754183837416,15.72365247339,16.105294523715,31.55,16.054408917005,3.08,20,EXC
07-16-2013,34.85,42.0,30,2.63201,34.5,16.044231795663,15.901752096875,16.064586038347,31.47,16.013700431636998,3.08,20,EXC
07-17-2013,34.85,42.0,30,2.63201,34.5,16.084940281031,15.942460582243,16.105294523715,31.43,15.993346188953,3.08,20,EXC
07-18-2013,34.95,42.0,30,2.67348,35.0,16.090028841702,16.077307440024498,16.263039904516,31.83,16.196888615793,3.16,20,EXC
07-19-2013,34.9,42.0,30,2.64386,35.0,16.201977176464,16.140914448411998,16.308836950554998,32.04,16.303748389884,3.16,20,EXC
07-22-2013,34.9,42.0,30,2.64386,35.0,16.2833941472,16.263039904516,16.451316649343,32.31,16.441139528001,3.16,20,EXC
07-23-2013,34.75,42.0,29,2.80847,35.0,16.400431042633,16.288482707870998,16.497113695382,32.1,16.33427975391,3.16,20,EXC
07-24-2013,34.6,42.0,29,2.92233,35.0,16.293571268542,15.815246565467998,16.308836950554998,31.18,15.866132172177998,3.16,20,EXC
07-25-2013,34.6,42.0,29,2.92233,35.0,15.830512247481,15.799980883455,16.054408917005,31.51,16.034054674321,3.16,20,EXC
07-26-2013,34.55,42.0,29,2.97447,35.0,15.983169067611,15.8941192558685,16.110383084386,31.65,16.105294523715,3.16,20,EXC
07-29-2013,34.55,42.0,29,2.97447,35.0,15.998434749624,15.95268858919171,16.242685661832,31.69,16.125648766399,3.16,20,EXC
07-30-2013,34.55,42.0,29,2.97447,35.0,16.212154297806,16.003523310294998,16.331735473574497,31.46,16.008611870966,3.16,20,EXC
07-31-2013,34.5,42.0,28,3.07409,35.0,15.978080506939998,15.433604515143,15.993346188953,30.59,15.565907092589,3.16,20,EXC
08-01-2013,32.9,42.0,28,3.09677,32.0,15.560818531918,15.44759805698825,15.688032548692998,30.8,15.67276686668,3.16,20,EXC
08-02-2013,32.9,42.0,28,3.09677,32.0,15.67276686668,15.499755803866,15.7261967537255,30.62,15.581172774602,3.16,20,EXC
08-05-2013,32.9,42.0,28,3.09677,32.0,15.565907092589,15.479401561182,15.749095276745,30.63,15.586261335273,3.16,20,EXC
08-06-2013,32.9,42.0,28,3.09677,32.0,15.540464289234,15.321656180381,15.581172774602,30.25,15.392896029775,3.16,20,EXC
08-07-2013,32.9,42.0,28,3.09677,32.0,15.352187544407,15.301301937697,15.72365247339,30.84,15.693121109363998,3.16,20,EXC
08-08-2013,32.9,42.0,28,3.09677,32.0,15.708386791377,15.657501184667,16.003523310294998,31.35,15.952637703585,3.16,20,EXC
08-09-2013,32.9,42.0,28,3.09677,32.0,15.906840657546,15.8330565278165,15.983169067611,31.26,15.906840657546,3.16,20,EXC
08-12-2013,32.9,42.0,28,3.09677,32.0,15.850866490164998,15.744006716074,15.87630929352,31.06,15.805069444125998,3.16,20,EXC
08-13-2013,32.9,42.0,28,3.09677,32.0,15.763950564794,15.589195325406,15.85646804447,30.42,15.635454065244,3.16,20,EXC
08-14-2013,32.9,42.0,28,3.09677,32.0,15.589195325406,15.424719805982,15.6765729451,30.44,15.645733785208002,3.16,20,EXC
08-15-2013,32.9,42.0,28,3.09677,32.0,15.54807644555,15.512097425676,15.686852665064,30.47,15.661153365154,3.16,20,EXC
08-16-2013,32.9,42.0,28,3.09677,32.0,15.671433085118,15.434999525946,15.72797154492,30.16,15.501817705712,3.16,20,EXC
08-19-2013,32.9,42.0,28,3.09677,32.0,15.434999525946,15.29108344645,15.563496025496,29.86,15.347621906252,3.16,20,EXC
08-20-2013,32.9,42.0,28,3.09677,32.0,15.342482046270002,15.285943586468,15.594335185388,30.12,15.481258265784,3.16,20,EXC
08-21-2013,32.9,42.0,28,3.09677,32.0,15.44527924591,15.249964566594002,15.460698825856,29.86,15.347621906252,3.16,20,EXC
08-22-2013,32.9,42.0,28,3.09677,32.0,15.363041486198,15.327062466324,15.866747764434,30.72,15.789649864704,3.16,20,EXC
08-23-2013,32.9,42.0,28,3.09677,32.0,15.851328184488,15.722831684938,15.9335659442,30.96,15.913006504272,3.16,20,EXC
08-26-2013,32.9,42.0,28,3.09677,32.0,15.88216734438,15.774230284758,15.91295510567218,30.7,15.77937014474,3.16,20,EXC
08-27-2013,32.9,42.0,28,3.09677,32.0,15.666293225136,15.609754765334,15.82326454898628,30.56,15.707412104992,3.16,20,EXC
08-28-2013,32.9,42.0,28,3.09677,32.0,15.70227224501,15.640593925226,15.846188324506,30.71,15.784510004722,3.16,20,EXC
08-29-2013,32.71429,42.0,28,3.13419,32.0,15.722831684938,15.584055465424,15.792219794695,30.42,15.635454065244,3.16,21,EXC
08-30-2013,32.71429,42.0,28,3.13419,32.0,15.640593925226,15.62517434528,15.774230284758,30.49,15.671433085118,3.16,21,EXC
09-03-2013,32.71429,42.0,28,3.13419,32.0,15.758810704812,15.434948127346182,15.80506944465,30.09,15.465838685838,3.16,21,EXC
09-04-2013,32.66667,42.0,28,3.13708,32.0,15.424719805982,15.26538414654,15.52237714564,30.09,15.465838685838,3.16,21,EXC
09-05-2013,32.66667,42.0,28,3.13708,32.0,15.44527924591,15.347621906252,15.506957565694002,30.05,15.44527924591,3.16,21,EXC
09-06-2013,32.66667,42.0,28,3.13708,32.0,15.517237285658002,15.506957565694002,15.740821194875,30.31,15.578915605442,3.16,21,EXC
09-09-2013,32.66667,42.0,28,3.13708,32.0,15.594335185388,15.440139385928,15.635454065244,30.25,15.54807644555,3.16,21,EXC
09-10-2013,32.66667,42.0,28,3.13708,32.0,15.640593925226,15.537796725586,15.810209304632002,30.73,15.794789724686,3.16,21,EXC
09-11-2013,32.66667,42.0,28,3.13708,32.0,15.77937014474,15.41449148461782,15.810209304632002,30.12,15.481258265784,3.16,21,EXC
09-12-2013,32.66667,42.0,28,3.13708,32.0,15.460698825856,15.36818134618,15.542936585568,30.02,15.429859665964,3.16,21,EXC
09-13-2013,32.66667,42.0,28,3.13708,32.0,15.465838685838,15.424719805982,15.527517005622,30.17,15.506957565694002,3.16,21,EXC
09-16-2013,32.66667,42.0,28,3.13708,32.0,15.635454065244,15.47097854582,15.763950564794,30.22,15.532656865604,3.16,21,EXC
09-17-2013,32.61905,42.0,28,3.18443,32.0,15.52237714564,15.47097854582,15.668863155127,30.34,15.594335185388,3.16,21,EXC
09-18-2013,32.57143,42.0,28,3.17087,32.0,15.49667784573,15.455558965874,16.031223283858,31.02,15.943845664164,3.12,21,EXC
09-19-2013,32.57143,42.0,28,3.17087,32.0,15.948985524146002,15.707412104992,16.026083423876,30.84,15.851328184488,3.12,21,EXC
09-20-2013,32.57143,42.0,28,3.17087,32.0,15.85646804447,15.476118405802,15.88216734438,30.13,15.486398125766,3.12,21,EXC
09-23-2013,32.57143,42.0,28,3.17087,32.0,15.450419105892,15.280803726486,15.774230284758,30.42,15.635454065244,3.12,21,EXC
09-24-2013,32.57143,42.0,28,3.17087,32.0,15.656013505172002,15.54807644555,15.748530984848,30.52,15.686852665064,3.12,21,EXC
09-25-2013,32.57143,42.0,28,3.17087,32.0,15.65087364519,15.527517005622,15.758810704812,30.31,15.578915605442,3.12,21,EXC
09-26-2013,32.57143,42.0,28,3.17087,32.0,15.609754765334,15.337342186288,15.65087364519,30.09,15.465838685838,3.12,21,EXC
09-27-2013,32.57143,42.0,28,3.17087,32.0,15.429859665964,15.203705826756,15.49667784573,29.74,15.285943586468,3.12,21,EXC
09-30-2013,32.57143,42.0,28,3.17087,32.0,15.249964566594002,15.12151946564382,15.352761766234002,29.64,15.234544986648,3.12,21,EXC
10-01-2013,32.47619,42.0,28,3.21631,32.0,15.249964566594002,15.142027506972,15.314212816369002,29.64,15.234544986648,3.12,21,EXC
10-02-2013,32.47619,42.0,28,3.21631,32.0,15.1625869469,15.085489047170002,15.363041486198,29.71,15.270524006522,3.12,21,EXC
10-03-2013,32.47619,42.0,28,3.21631,32.0,15.188286246810002,14.95699254762,15.193426106792,29.17,14.992971567494,3.12,21,EXC
10-04-2013,32.47619,42.0,28,3.21631,32.0,15.00839114744,14.962132407602,15.080349187188,29.23,15.023810727386,3.12,21,EXC
10-07-2013,32.47619,42.0,28,3.21631,32.0,14.941572967674,14.9055939478,15.13159359120854,29.08,14.946712827656,3.12,21,EXC
10-08-2013,32.47619,42.0,28,3.21631,32.0,14.915873667764,14.915873667764,15.203705826756,29.3,15.05978974726,3.12,21,EXC
10-09-2013,32.47619,42.0,28,3.21631,32.0,15.126607927026,15.085489047170002,15.414440086018,29.71,15.270524006522,3.12,21,EXC
10-10-2013,32.47619,42.0,28,3.21631,32.0,15.306503026396,15.126607927026,15.52237714564,30.15,15.49667784573,3.12,21,EXC
10-11-2013,32.47619,42.0,28,3.21631,32.0,15.512097425676,15.44527924591,15.722831684938,30.34,15.594335185388,3.12,21,EXC
10-14-2013,32.38095,42.0,28,3.25834,32.0,15.512097425676,15.213985546720002,15.52237714564,30.02,15.429859665964,3.12,21,EXC
10-15-2013,32.0,42.0,28,3.16228,32.0,15.373321206162,15.13688764699,15.39388064609,29.52,15.172866666864,3.12,21,EXC
10-16-2013,31.28571,42.0,21,3.80655,32.0,14.885034507872,14.694859688538,15.039230307332002,28.75,14.77709744825,3.0,21,EXC
10-17-2013,31.28571,42.0,21,3.80655,32.0,14.746258288358002,14.586922628916,15.11118834708,29.04,14.926153387728,3.0,21,EXC
10-18-2013,31.1,42.0,21,3.85876,31.0,14.936433107692,14.756538008322002,14.946712827656,28.75,14.77709744825,3.0,20,EXC
10-21-2013,31.1,42.0,21,3.85876,31.0,14.797656888178,14.581782768934,14.87989464789,28.58,14.689719828556,3.0,20,EXC
10-22-2013,31.1,42.0,21,3.85876,31.0,14.697429618529,14.499545009222,14.80279674816,28.69,14.746258288358002,3.0,20,EXC
10-23-2013,30.875,42.0,21,4.0984,31.0,14.586922628916,14.257971590068,14.64865234729982,27.97,14.376188369654,2.91667,20,EXC
10-24-2013,30.875,42.0,21,4.0984,31.0,14.335069489798,14.175733830356,14.463565989348,27.74,14.257971590068,2.91667,20,EXC
10-25-2013,30.875,42.0,21,4.0984,31.0,14.26311145005,14.201433130266,14.371048509672,27.96,14.371048509672,2.91667,20,EXC
10-28-2013,30.725,42.0,21,4.21745,31.0,14.21171285023,14.21171285023,14.484125429276,28.07,14.427586969474,2.875,20,EXC
10-29-2013,30.575,42.0,21,4.36255,31.0,14.427586969474,14.304230329906,14.57150304897,28.05,14.41730724951,2.875,20,EXC
10-30-2013,30.575,42.0,21,4.36255,31.0,14.653740808682,14.293950609942,14.85419534798,28.55,14.67430024861,2.91667,20,EXC
10-31-2013,30.135,42.0,21,4.20253,30.5,14.705139408502,14.458426129366,14.818216328106,28.54,14.669160388628,2.91667,20,EXC
11-01-2013,30.135,42.0,21,4.20253,30.5,14.72569884843,14.62290164879,14.792517028196,28.67,14.735978568394,2.91667,20,EXC
11-04-2013,30.185,42.0,21,4.15876,30.5,14.756538008322002,14.550943609042,14.771957588268,28.59,14.694859688538,2.91667,20,EXC
11-05-2013,30.185,42.0,21,4.15876,30.5,14.689719828556,14.52010444915,14.856765277971,28.25,14.52010444915,2.91667,20,EXC
11-06-2013,30.185,42.0,21,4.15876,30.5,14.607482068844002,14.550943609042,14.951852687638,29.01,14.910733807782002,2.91667,20,EXC
11-07-2013,29.93158,42.0,21,4.11353,30.0,14.926153387728,14.643461088718,14.977551987548,28.56,14.679440108592,2.82609,19,EXC
11-08-2013,29.93158,42.0,21,4.11353,30.0,14.576642908952,14.252831730086,14.586922628916,28.34,14.566363188988,2.82609,19,EXC
11-11-2013,29.94737,42.0,21,4.11318,30.0,14.509824729186,14.49440514924,14.849055487998,28.85,14.82849604807,2.82609,19,EXC
11-12-2013,29.94737,42.0,21,4.11318,30.0,14.67430024861,14.422447109492,14.761677868304,28.17,14.478985569294002,2.82609,19,EXC
