 Date,NVDA Price Target,NVDA Price Target - High,NVDA Price Target - Low,NVDA Price Target - StdDev,NVDA Price Target - Median,NVDA Open,NVDA Low,NVDA High,NVDA Close,NVDA Adj. Close,NVDA Rating,NVDA Price Target - #,Ticker
03-27-2013,3.60481,4.75,2.625,0.52678,3.5,2.892701052945,2.885730688962,2.955434328792,3.1625,2.9391701461650004,3.32432,26,NVDA
03-28-2013,3.60481,4.75,2.625,0.52678,3.5,2.932199782182,2.911288690233,2.983315784724,3.2075,2.980992330063,3.32432,26,NVDA
04-01-2013,3.629,4.75,2.625,0.52286,3.5,2.9740219660800005,2.862496142352,2.9740219660800005,3.1025,2.883407234301,3.33333,25,NVDA
04-02-2013,3.629,4.75,2.625,0.52286,3.5,2.885730688962,2.83461468642,2.892701052945,3.06875,2.8520405963775004,3.33333,25,NVDA
04-03-2013,3.629,4.75,2.625,0.52286,3.5,2.848555414386,2.797439411844,2.864819597013,3.0315,2.8174211219286,3.33333,25,NVDA
04-04-2013,3.629,4.75,2.625,0.52286,3.5,2.809056685149,2.799762866505,2.855525778369,3.06125,2.8450702323945,3.33333,25,NVDA
04-05-2013,3.629,4.75,2.625,0.52286,3.5,2.804409775827,2.797439411844,2.895024507606,3.115,2.895024507606,3.33333,25,NVDA
04-08-2013,3.629,4.75,2.625,0.52286,3.5,2.897347962267,2.8334529590895,2.897347962267,3.1075,2.888054143623,3.33333,25,NVDA
04-09-2013,3.629,4.75,2.625,0.52286,3.5,2.890377598284,2.869466506335,2.955434328792,3.1575,2.9345232368430003,3.33333,25,NVDA
04-10-2013,3.629,4.75,2.625,0.52286,3.5,2.9368466915040004,2.929876327521,2.985639239385,3.2075,2.980992330063,3.33333,25,NVDA
04-11-2013,3.629,4.75,2.625,0.52286,3.5,2.9391701461650004,2.8578492330300005,2.985639239385,3.1925,2.967051602097,3.33333,25,NVDA
04-12-2013,3.622,4.75,2.625,0.49771,3.5,2.980992330063,2.955434328792,3.073930516503,3.2725,3.041402151249,3.33333,25,NVDA
04-15-2013,3.622,4.75,2.625,0.49771,3.5,3.0321083326050005,2.9600812381140003,3.041402151249,3.205,2.978668875402,3.33333,25,NVDA
04-16-2013,3.622,4.75,2.625,0.49771,3.5,3.006550331334,2.990286148707,3.0321083326050005,3.24,3.011197240656,3.33333,25,NVDA
04-17-2013,3.622,4.75,2.625,0.49771,3.5,2.987962694046,2.953110874131,3.015844149978,3.19625,2.9705367840885,3.34286,25,NVDA
04-18-2013,3.622,4.75,2.625,0.49771,3.5,2.978668875402,2.913612144894,2.9972565126900004,3.135,2.913612144894,3.34286,25,NVDA
04-19-2013,3.622,4.75,2.625,0.49771,3.5,2.911288690233,2.874113415657,2.9287146001905,3.1425,2.920582508877,3.34286,25,NVDA
04-22-2013,3.622,4.75,2.625,0.49771,3.5,2.918259054216,2.895024507606,2.95078741947,3.1475,2.925229418199,3.34286,25,NVDA
04-23-2013,3.622,4.75,2.625,0.49771,3.5,2.95078741947,2.946140510148,3.0321083326050005,3.23,3.001903422012,3.34286,25,NVDA
04-24-2013,3.622,4.75,2.625,0.49771,3.5,3.011197240656,3.008873785995,3.129693428367,3.34,3.104135427096,3.34286,25,NVDA
04-25-2013,3.622,4.75,2.625,0.49771,3.5,3.120399609723,3.092518153791,3.1366637923500003,3.3675,3.129693428367,3.34286,25,NVDA
04-26-2013,3.622,4.75,2.625,0.49771,3.5,3.125046519045,3.0983267904435,3.129693428367,3.3525,3.115752700401,3.34286,25,NVDA
04-29-2013,3.602,4.75,2.625,0.48187,3.5,3.120399609723,3.106458881757,3.164545248282,3.3925,3.152927974977,3.34286,25,NVDA
04-30-2013,3.602,4.75,2.625,0.48187,3.5,3.15989833896,3.138987247011,3.199397068197,3.4425,3.199397068197,3.34286,25,NVDA
05-01-2013,3.602,4.75,2.625,0.48187,3.5,3.199397068197,3.16047920262525,3.220308160146,3.4125,3.1715156122650003,3.34286,25,NVDA
05-02-2013,3.602,4.75,2.625,0.48187,3.5,3.1691921576040003,3.150604520316,3.217984705485,3.4525,3.2086908868410005,3.34286,25,NVDA
05-03-2013,3.602,4.75,2.625,0.48187,3.5,3.2296019787900003,3.211014341502,3.245866161417,3.4675,3.222631614807,3.34286,25,NVDA
05-06-2013,3.602,4.75,2.625,0.48187,3.5,3.222631614807,3.194750158875,3.2400575247645,3.4575,3.213337796163,3.34286,25,NVDA
05-07-2013,3.602,4.75,2.625,0.48187,3.5,3.213337796163,3.141310701672,3.220308160146,3.4125,3.1715156122650003,3.34286,25,NVDA
05-08-2013,3.602,4.75,2.625,0.48187,3.5,3.176162521587,3.164545248282,3.248189616078,3.47475,3.2293696333239,3.34286,25,NVDA
05-09-2013,3.602,4.75,2.625,0.48187,3.5,3.1715156122650003,3.1668687029430003,3.245866161417,3.4775,3.2319254334510004,3.34286,25,NVDA
05-10-2013,3.71,4.75,2.625,0.48954,3.75,3.29930561862,3.29930561862,3.39224380506,3.635,3.378303077094,3.34286,25,NVDA
05-13-2013,3.71,4.75,2.625,0.48954,3.75,3.355068530484,3.294658709298,3.36900925845,3.56,3.308599437264,3.31429,25,NVDA
05-14-2013,3.71,4.75,2.625,0.48954,3.75,3.3480981665010003,3.3144080739165003,3.385273441077,3.6125,3.357391985145,3.31429,25,NVDA
05-15-2013,3.71,4.75,2.625,0.48954,3.75,3.341127802518,3.341127802518,3.427095624975,3.67375,3.4143166243395,3.31429,25,NVDA
05-16-2013,3.71,4.75,2.625,0.48954,3.75,3.410831442348,3.387596895738,3.445683262263,3.6575,3.399214169043,3.31429,25,NVDA
05-17-2013,3.71,4.75,2.625,0.48954,3.75,3.41547835167,3.389920350399,3.478211627517,3.7175,3.454977080907,3.31429,25,NVDA
05-20-2013,3.71,4.75,2.625,0.48954,3.75,3.4410363529410004,3.429419079636,3.4607857175595,3.71,3.448006716924,3.31429,25,NVDA
05-21-2013,3.67788,4.75,2.625,0.50618,3.625,3.467856399975,3.4269894053625003,3.49821473883,3.73,3.48420319782,3.25,26,NVDA
05-22-2013,3.67788,4.75,2.625,0.50618,3.625,3.49821473883,3.34875830139,3.49821473883,3.6,3.3627698424,3.25,26,NVDA
05-23-2013,3.68056,4.75,2.625,0.4969,3.75,3.323070476205,3.313729448865,3.4269894053625003,3.6575,3.4164807496050003,3.24324,27,NVDA
05-24-2013,3.68056,4.75,2.625,0.4969,3.75,3.397798694925,3.3580993287300003,3.425821776945,3.635,3.39546343809,3.24324,27,NVDA
05-28-2013,3.68056,4.75,2.625,0.4969,3.75,3.421151263275,3.360434585565,3.430492290615,3.6325,3.393128181255,3.24324,27,NVDA
05-29-2013,3.68056,4.75,2.625,0.4969,3.75,3.37211086974,3.3580993287300003,3.3931515338233496,3.61,3.37211086974,3.24324,27,NVDA
05-30-2013,3.68056,4.75,2.625,0.4969,3.75,3.36744035607,3.3580993287300003,3.4503419737125,3.6575,3.4164807496050003,3.24324,27,NVDA
05-31-2013,3.68056,4.75,2.625,0.4969,3.75,3.397798694925,3.379116640245,3.44683908846,3.6175,3.379116640245,3.24324,27,NVDA
06-03-2013,3.68056,4.75,2.625,0.4969,3.75,3.383787153915,3.304388421525,3.4094749791,3.6125,3.374446126575,3.24324,27,NVDA
06-04-2013,3.68056,4.75,2.625,0.4969,3.75,3.39546343809,3.3580993287300003,3.4561801158,3.6175,3.379116640245,3.24324,27,NVDA
06-05-2013,3.68056,4.75,2.625,0.4969,3.75,3.374446126575,3.29738265102,3.40013395176,3.54,3.30672367836,3.24324,27,NVDA
06-06-2013,3.68056,4.75,2.625,0.4969,3.75,3.30672367836,3.304388421525,3.35342881506,3.5625,3.327740989875,3.24324,27,NVDA
06-07-2013,3.68056,4.75,2.625,0.4969,3.75,3.351093558225,3.337082017215,3.39546343809,3.61125,3.3732784981575,3.24324,27,NVDA
06-10-2013,3.68056,4.75,2.625,0.4969,3.75,3.365105099235,3.346423044555,3.393128181255,3.61,3.37211086974,3.24324,27,NVDA
06-11-2013,3.68056,4.75,2.625,0.4969,3.75,3.327740989875,3.309058935195,3.374446126575,3.5425,3.309058935195,3.24324,27,NVDA
06-12-2013,3.68056,4.75,2.625,0.4969,3.75,3.32540573304,3.262353798495,3.3522611866425,3.5125,3.281035853175,3.24324,27,NVDA
06-13-2013,3.68056,4.75,2.625,0.4969,3.75,3.269359569,3.267024312165,3.37211086974,3.5925,3.355764071895,3.24324,27,NVDA
06-14-2013,3.68056,4.75,2.625,0.4969,3.75,3.36744035607,3.327740989875,3.3723443954235,3.5875,3.351093558225,3.24324,27,NVDA
06-17-2013,3.68056,4.75,2.625,0.4969,3.75,3.37678138341,3.3580993287300003,3.41414549277,3.6225,3.383787153915,3.24324,27,NVDA
06-18-2013,3.68056,4.75,2.625,0.4969,3.75,3.40013395176,3.33474676038,3.43749806112,3.6,3.3627698424,3.24324,27,NVDA
06-19-2013,3.68056,4.75,2.625,0.4969,3.75,3.393128181255,3.3814518970800003,3.61497758058,3.71,3.46552114314,3.24324,27,NVDA
06-20-2013,3.68056,4.75,2.625,0.4969,3.75,3.43749806112,3.3475906729725,3.44216857479,3.61,3.37211086974,3.24324,27,NVDA
06-21-2013,3.68056,4.75,2.625,0.4969,3.75,3.39079292442,3.31139419203,3.402469208595,3.60375,3.3662727276525,3.24324,27,NVDA
06-24-2013,3.68056,4.75,2.625,0.4969,3.75,3.318399962535,3.248342257485,3.360434585565,3.53,3.29738265102,3.24324,27,NVDA
06-25-2013,3.68056,4.75,2.625,0.4969,3.75,3.332411503545,3.285706366845,3.33941727405,3.555,3.32073521937,3.24324,27,NVDA
06-26-2013,3.68056,4.75,2.625,0.4969,3.75,3.3580993287300003,3.28804162368,3.3616022139825,3.535,3.30205316469,3.24324,27,NVDA
06-27-2013,3.68056,4.75,2.625,0.4969,3.75,3.31139419203,3.23666597331,3.3160647057,3.5025,3.271694825835,3.24324,27,NVDA
06-28-2013,3.68056,4.75,2.625,0.4969,3.75,3.271694825835,3.229660202805,3.31139419203,3.51,3.27870059634,3.24324,27,NVDA
07-01-2013,3.68056,4.75,2.625,0.4969,3.75,3.30205316469,3.2728391016841503,3.309058935195,3.525,3.29271213735,3.24324,27,NVDA
07-02-2013,3.68056,4.75,2.625,0.4969,3.75,3.27403008267,3.26001854166,3.33941727405,3.5225,3.290376880515,3.24324,27,NVDA
07-03-2013,3.68056,4.75,2.625,0.4969,3.75,3.262353798495,3.262353798495,3.33941727405,3.5325,3.2997179078550003,3.24324,27,NVDA
07-05-2013,3.68056,4.75,2.625,0.4969,3.75,3.309058935195,3.2868739952625,3.332411503545,3.56,3.32540573304,3.24324,27,NVDA
07-08-2013,3.68056,4.75,2.625,0.4969,3.75,3.33474676038,3.290376880515,3.351093558225,3.54125,3.3078913067775,3.24324,27,NVDA
07-09-2013,3.68056,4.75,2.625,0.4969,3.75,3.3160647057,3.30672367836,3.3458392303462503,3.56025,3.3256392587235,3.24324,27,NVDA
07-10-2013,3.68056,4.75,2.625,0.4969,3.75,3.32540573304,3.3160647057,3.379116640245,3.6075,3.369775612905,3.24324,27,NVDA
07-11-2013,3.68056,4.75,2.625,0.4969,3.75,3.388457667585,3.3814518970800003,3.421151263275,3.6575,3.4164807496050003,3.24324,27,NVDA
07-12-2013,3.68056,4.75,2.625,0.4969,3.75,3.4094749791,3.397798694925,3.45150960213,3.66,3.41881600644,3.24324,27,NVDA
07-15-2013,3.68056,4.75,2.625,0.4969,3.75,3.425821776945,3.3580993287300003,3.425821776945,3.6525,3.411810235935,3.24324,27,NVDA
07-16-2013,3.68056,4.75,2.625,0.4969,3.75,3.425821776945,3.4083073506825,3.449174345295,3.6725,3.430492290615,3.24324,27,NVDA
07-17-2013,3.68056,4.75,2.625,0.4969,3.75,3.430492290615,3.402469208595,3.44216857479,3.6525,3.411810235935,3.24324,27,NVDA
07-18-2013,3.68056,4.75,2.625,0.4969,3.75,3.407139722265,3.35342881506,3.41881600644,3.6375,3.397798694925,3.24324,27,NVDA
07-19-2013,3.68056,4.75,2.625,0.4969,3.75,3.37678138341,3.290376880515,3.393128181255,3.56,3.32540573304,3.24324,27,NVDA
07-22-2013,3.68056,4.75,2.625,0.4969,3.75,3.351093558225,3.309058935195,3.3814518970800003,3.5575,3.323070476205,3.24324,27,NVDA
07-23-2013,3.68056,4.75,2.625,0.4969,3.75,3.365105099235,3.30205316469,3.365105099235,3.5525,3.318399962535,3.24324,27,NVDA
07-24-2013,3.68056,4.75,2.625,0.4969,3.75,3.34875830139,3.313729448865,3.3580993287300003,3.5525,3.318399962535,3.24324,27,NVDA
07-25-2013,3.68056,4.75,2.625,0.4969,3.75,3.3160647057,3.29271213735,3.3732784981575,3.565,3.33007624671,3.24324,27,NVDA
07-26-2013,3.68056,4.75,2.625,0.4969,3.75,3.290376880515,3.290376880515,3.3359143887975,3.55,3.3160647057,3.24324,27,NVDA
07-29-2013,3.68056,4.75,2.625,0.4969,3.75,3.309058935195,3.2997179078550003,3.351093558225,3.5425,3.309058935195,3.24324,27,NVDA
07-30-2013,3.68056,4.75,2.625,0.4969,3.75,3.32073521937,3.318399962535,3.4094749791,3.6025,3.365105099235,3.24324,27,NVDA
07-31-2013,3.68056,4.75,2.625,0.4969,3.75,3.34875830139,3.346423044555,3.40480446543,3.60875,3.3709432413225,3.18919,27,NVDA
08-01-2013,3.68056,4.75,2.625,0.4969,3.75,3.383787153915,3.34408778772,3.425821776945,3.66,3.41881600644,3.18919,27,NVDA
08-02-2013,3.68056,4.75,2.625,0.4969,3.75,3.411810235935,3.388457667585,3.453844858965,3.69,3.44683908846,3.18919,27,NVDA
08-05-2013,3.68056,4.75,2.625,0.4969,3.75,3.43749806112,3.4199836348575,3.47486217048,3.7075,3.463185886305,3.18919,27,NVDA
08-06-2013,3.68056,4.75,2.625,0.4969,3.75,3.46552114314,3.40480446543,3.472526913645,3.6525,3.411810235935,3.18919,27,NVDA
08-07-2013,3.68981,4.75,2.625,0.49578,3.75,3.393128181255,3.39079292442,3.444503831625,3.65,3.4094749791,3.18919,27,NVDA
08-08-2013,3.68981,4.75,2.625,0.49578,3.75,3.42815703378,3.388457667585,3.4480067168775,3.67475,3.4325940217665,3.18919,27,NVDA
08-09-2013,3.76389,4.75,2.625,0.51295,3.75,3.29738265102,3.295047394185,3.435162804285,3.6225,3.383787153915,3.18919,27,NVDA
08-12-2013,3.76389,4.75,2.625,0.51295,3.75,3.24600700065,3.061521710685,3.40480446543,3.5925,3.355764071895,3.18919,27,NVDA
08-13-2013,3.76389,4.75,2.625,0.51295,3.75,3.360434585565,3.33941727405,3.3814518970800003,3.605,3.36744035607,3.18919,27,NVDA
08-14-2013,3.76389,4.75,2.625,0.51295,3.75,3.360434585565,3.3580993287300003,3.53090833452,3.7575,3.509891023005,3.18919,27,NVDA
08-15-2013,3.76389,4.75,2.625,0.51295,3.75,3.472526913645,3.458515372635,3.561266673375,3.78125,3.5320759629375,3.18919,27,NVDA
08-16-2013,3.76389,4.75,2.625,0.51295,3.75,3.52623782085,3.519232050345,3.5962955259,3.79725,3.5470216066815,3.18919,27,NVDA
08-19-2013,3.76389,4.75,2.625,0.51295,3.75,3.52623782085,3.48887371149,3.537914105025,3.7375,3.491208968325,3.18919,27,NVDA
08-20-2013,3.76389,4.75,2.625,0.51295,3.75,3.49003545276475,3.48534139028625,3.5322820150712504,3.7375,3.50881170267875,3.18919,27,NVDA
08-21-2013,3.76389,4.75,2.625,0.51295,3.75,3.4876884215255,3.4783002965685004,3.5322820150712504,3.72,3.492382484004,3.18919,27,NVDA
08-22-2013,3.76389,4.75,2.625,0.51295,3.75,3.49003545276475,3.49003545276475,3.5440171712675,3.74,3.511158733918,3.18919,27,NVDA
08-23-2013,3.76389,4.75,2.625,0.51295,3.75,3.5158527963965,3.50411764020025,3.5440171712675,3.74,3.511158733918,3.18919,27,NVDA
08-26-2013,3.76389,4.75,2.625,0.51295,3.75,3.5135057651572503,3.50411764020025,3.52758795259275,3.74875,3.519373343255375,3.18919,27,NVDA
08-27-2013,3.76389,4.75,2.625,0.51295,3.75,3.48534139028625,3.46187107789375,3.50881170267875,3.70125,3.474779749709625,3.18919,27,NVDA
08-28-2013,3.76389,4.75,2.625,0.51295,3.75,3.48064732780775,3.4595240466545003,3.5064646714395,3.7,3.4736062340900005,3.18919,27,NVDA
08-29-2013,3.76389,4.75,2.625,0.51295,3.75,3.46187107789375,3.4524829529367502,3.49942357772175,3.6925,3.46656514037225,3.18919,27,NVDA
08-30-2013,3.76389,4.75,2.625,0.51295,3.75,3.4689121716115,3.445441859219,3.4783002965685004,3.6875,3.46187107789375,3.18919,27,NVDA
09-03-2013,3.76389,4.75,2.625,0.51295,3.75,3.47125920285075,3.44309482797975,3.5135057651572503,3.69,3.464218109133,3.18919,27,NVDA
09-04-2013,3.76389,4.75,2.625,0.51295,3.75,3.464218109133,3.4595240466545003,3.5181998276357502,3.725,3.4970765464825,3.18919,27,NVDA
09-05-2013,3.76389,4.75,2.625,0.51295,3.75,3.4829943590470003,3.48064732780775,3.520546858875,3.735,3.5064646714395,3.18919,27,NVDA
09-06-2013,3.76389,4.75,2.625,0.51295,3.75,3.50881170267875,3.465391624752625,3.52758795259275,3.72,3.492382484004,3.18919,27,NVDA
09-09-2013,3.76389,4.75,2.625,0.51295,3.75,3.520546858875,3.511158733918,3.5510582649852505,3.78125,3.549884749365625,3.18919,27,NVDA
09-10-2013,3.76389,4.75,2.625,0.51295,3.75,3.576875608617,3.5604463899422503,3.628510295880501,3.8625,3.62616326464125,3.18919,27,NVDA
09-11-2013,3.76389,4.75,2.625,0.51295,3.75,3.62146920216275,3.5963559679027752,3.69657420181875,3.9275,3.6871860768617504,3.18919,27,NVDA
09-12-2013,3.76389,4.75,2.625,0.51295,3.75,3.6684098269477503,3.6684098269477503,3.7317796704075,3.925,3.6848390456225,3.18919,27,NVDA
09-13-2013,3.76389,4.75,2.625,0.51295,3.75,3.69657420181875,3.670756858187,3.72473857668975,3.95,3.708309358015,3.18919,27,NVDA
09-16-2013,3.76389,4.75,2.625,0.51295,3.75,3.73882076412525,3.69657420181875,3.764638107757,3.9525,3.7106563892542495,3.18919,27,NVDA
09-17-2013,3.76389,4.75,2.625,0.51295,3.75,3.72473857668975,3.708309358015,3.7529029515607504,3.965,3.7223915454505,3.18919,27,NVDA
09-18-2013,3.76389,4.75,2.625,0.51295,3.75,3.72473857668975,3.70596232677575,3.764638107757,3.99975,3.7550152796760754,3.18919,27,NVDA
09-19-2013,3.79167,5.0,2.625,0.55694,3.75,3.77167920147475,3.7223915454505,3.778720295192501,3.98125,3.737647248505626,3.18919,27,NVDA
09-20-2013,3.79167,5.0,2.625,0.55694,3.75,3.7482088890822505,3.698921233058,3.771444498350825,3.94875,3.7071358423953753,3.18919,27,NVDA
09-23-2013,3.79167,5.0,2.625,0.55694,3.75,3.7036152955365,3.6496335770337502,3.7341267016467503,3.91,3.670756858187,3.18919,27,NVDA
09-24-2013,3.79167,5.0,2.625,0.55694,3.75,3.67310388942625,3.651980608273,3.698921233058,3.925,3.6848390456225,3.18919,27,NVDA
09-25-2013,3.79167,5.0,2.625,0.55694,3.75,3.67779795190475,3.66136873323,3.717697482972,3.93125,3.690706623720625,3.18919,27,NVDA
09-26-2013,3.79167,5.0,2.625,0.55694,3.75,3.698921233058,3.6566746707515,3.70596232677575,3.9175,3.67779795190475,3.18919,27,NVDA
09-27-2013,3.79167,5.0,2.625,0.55694,3.75,3.6496335770337502,3.63555138959825,3.680144983144,3.895,3.6566746707515,3.18919,27,NVDA
09-30-2013,3.79167,5.0,2.625,0.55694,3.75,3.6191221709235,3.59799888977025,3.67779795190475,3.89,3.651980608273,3.18919,27,NVDA
10-01-2013,3.79167,5.0,2.625,0.55694,3.75,3.6566746707515,3.629683811500125,3.674277405045875,3.8875,3.6496335770337502,3.18919,27,NVDA
10-02-2013,3.79167,5.0,2.625,0.55694,3.75,3.61208107720575,3.61208107720575,3.66136873323,3.885,3.6472865457945,3.18919,27,NVDA
10-03-2013,3.79167,5.0,2.625,0.55694,3.75,3.6496335770337502,3.592131311672125,3.6829614206311,3.845,3.609734045966501,3.18919,27,NVDA
10-04-2013,3.79167,5.0,2.625,0.55694,3.75,3.605039983488,3.595651858531,3.689533108101,3.8975,3.65902170199075,3.18919,27,NVDA
10-07-2013,3.79167,5.0,2.625,0.55694,3.75,3.64493951455525,3.62616326464125,3.6848390456225,3.8975,3.65902170199075,3.18919,27,NVDA
10-08-2013,3.79167,5.0,2.625,0.55694,3.75,3.6496335770337502,3.6003459210095,3.70126826429725,3.865,3.628510295880501,3.18919,27,NVDA
10-09-2013,3.79167,5.0,2.625,0.55694,3.75,3.651980608273,3.5534052962245,3.65432763951225,3.805,3.5721815461385003,3.18919,27,NVDA
10-10-2013,3.79167,5.0,2.625,0.55694,3.75,3.59799888977025,3.5721815461385003,3.62146920216275,3.84625,3.610907561586125,3.18919,27,NVDA
10-11-2013,3.78241,5.0,2.625,0.55963,3.75,3.5557523274637504,3.5440171712675,3.6003459210095,3.815,3.5815696710955,3.13514,27,NVDA
10-14-2013,3.78241,5.0,2.625,0.55963,3.75,3.5721815461385003,3.5721815461385003,3.63555138959825,3.8725,3.63555138959825,3.13514,27,NVDA
10-15-2013,3.78241,5.0,2.625,0.55963,3.75,3.63555138959825,3.614428108445,3.656651200439108,3.8525,3.61677513968425,3.13514,27,NVDA
10-16-2013,3.78241,5.0,2.625,0.55963,3.75,3.6378984208375,3.633204358359,3.6754509206655,3.9,3.66136873323,3.13514,27,NVDA
10-17-2013,3.78241,5.0,2.625,0.55963,3.75,3.633204358359,3.633204358359,3.67779795190475,3.9075,3.6684098269477503,3.13514,27,NVDA
10-18-2013,3.78241,5.0,2.625,0.55963,3.75,3.66136873323,3.6472865457945,3.7223915454505,3.9525,3.7106563892542495,3.13514,27,NVDA
10-21-2013,3.78241,5.0,2.625,0.55963,3.75,3.7552499828,3.708309358015,3.7575970140392494,3.9625,3.72004451421125,3.13514,27,NVDA
10-22-2013,3.78241,5.0,2.625,0.55963,3.75,3.72004451421125,3.6684098269477503,3.7223915454505,3.9425,3.70126826429725,3.13514,27,NVDA
