 Date,ORCL Price Target,ORCL Price Target - High,ORCL Price Target - Low,ORCL Price Target - StdDev,ORCL Price Target - Median,ORCL Open,ORCL Low,ORCL High,ORCL Close,ORCL Adj. Close,ORCL Rating,ORCL Price Target - #,Ticker
10-26-2015,44.02857,52.0,31,4.97126,45.0,33.723188323552,33.723188323552,34.327610254496,38.37,34.105396309296,3.7561,35,ORCL
10-27-2015,44.02857,52.0,31,4.97126,45.0,34.069842078064,33.812073901632004,34.17650477176,38.34,34.078730635872006,3.7561,35,ORCL
10-28-2015,43.94286,52.0,31,4.94509,44.0,34.336498812304,34.105396309296,34.567601315312004,38.88,34.558712757504004,3.7561,35,ORCL
10-29-2015,43.94286,52.0,31,4.94509,44.0,34.247613234224005,34.24316895532,34.585378430928,38.86,34.540935641888,3.7561,35,ORCL
10-30-2015,43.94286,52.0,31,4.94509,44.0,34.594266988736,34.2209475608,34.700929682432005,38.84,34.523158526272006,3.7561,35,ORCL
11-02-2015,43.94286,52.0,31,4.94509,44.0,34.70981824024,34.57648987312,35.358682960224,39.75,35.3320172868,3.7561,35,ORCL
11-03-2015,43.94286,52.0,31,4.94509,44.0,35.278685939952,35.180911804064,35.794222292816,40.2,35.732002388160005,3.7561,35,ORCL
11-04-2015,43.94286,52.0,31,4.94509,44.0,35.865330755280006,35.607562578848004,36.060879027056,40.48,35.980882006784,3.73171,35,ORCL
11-05-2015,43.94286,52.0,31,4.94509,44.0,35.696448156928,35.68755959912,36.08754470048,40.35,35.865330755280006,3.68293,35,ORCL
11-06-2015,43.94286,52.0,31,4.94509,44.0,35.838665081856,35.669782483504,36.123098931712,40.62,36.105321816096,3.68293,35,ORCL
11-09-2015,43.94286,52.0,31,4.94509,44.0,35.918662102128,35.358682960224,35.9986591224,40.1,35.64311681008,3.68293,35,ORCL
11-10-2015,43.94286,52.0,31,4.94509,44.0,35.403125749264,35.367571518032,35.705336714736006,39.92,35.483122769536,3.68293,35,ORCL
11-11-2015,43.94286,52.0,31,4.94509,44.0,34.878700838592,34.647598335584,35.19868891968,39.04,34.700929682432005,3.65854,35,ORCL
11-12-2015,43.94286,52.0,31,4.94509,44.0,34.35427592792,34.229836118608,34.758705308184,38.63,34.336498812304,3.65854,35,ORCL
11-13-2015,43.94286,52.0,31,4.94509,44.0,34.203170445184,33.083212161376004,34.30983313888,37.3,33.15432062384,3.65854,35,ORCL
11-16-2015,44.0,52.0,31,4.96847,44.0,33.500974378352,33.385423126848,34.123173424912004,38.12,33.883182364096,3.65854,35,ORCL
11-17-2015,44.0,52.0,31,4.96847,44.0,33.980956499984,33.749853996976,34.234280397512,38.13,33.89207092190401,3.65854,35,ORCL
11-18-2015,44.0,52.0,31,4.96847,44.0,33.945402268752,33.90984803752,34.425384390384,38.7,34.398718716960005,3.65854,35,ORCL
11-19-2015,44.0,52.0,31,4.96847,44.0,34.372053043536006,34.327610254496,34.949809301056,39.02,34.683152566816005,3.65854,35,ORCL
11-20-2015,44.0,52.0,31,4.96847,44.0,34.8875893964,34.843146607360005,35.17646752516001,39.34,34.967586416672006,3.65854,35,ORCL
11-23-2015,44.0,52.0,31,4.96847,44.0,35.056471994752,34.70981824024,35.136469015024005,39.14,34.789815260512,3.68293,35,ORCL
11-24-2015,44.0,52.0,31,4.96847,44.0,34.469827179424,34.469827179424,35.216466035296,39.46,35.074249110368,3.68293,35,ORCL
11-25-2015,44.0,52.0,31,4.96847,44.0,35.083137668176,34.883145117496,35.19868891968,39.26,34.896477954208,3.68293,35,ORCL
11-27-2015,44.0,52.0,31,4.96847,44.0,34.789815260512,34.736483913664,34.967586416672006,39.18,34.825369491744,3.68293,35,ORCL
11-30-2015,44.0,52.0,31,4.96847,44.0,34.763149587088,34.638709777776,34.923143627632,38.97,34.638709777776,3.68293,35,ORCL
12-01-2015,44.0,52.0,31,4.96847,44.0,34.745372471472,34.585378430928,34.90981079092,39.23,34.869812280784,3.68293,35,ORCL
12-02-2015,44.0,52.0,31,4.96847,44.0,34.79870381832,34.35427592792,35.012029205712004,38.7,34.398718716960005,3.68293,35,ORCL
12-03-2015,44.0,52.0,31,4.96847,44.0,34.629821219968,33.5543057252,34.629821219968,37.81,33.60763707204801,3.68293,35,ORCL
12-04-2015,44.0,52.0,31,4.96847,44.0,33.794296786016005,33.6654126978,34.878700838592,39.16,34.807592376128,3.68293,35,ORCL
12-07-2015,44.0,52.0,31,4.96847,44.0,34.807592376128,34.2209475608,34.87861195301392,38.82,34.505381410656,3.68293,35,ORCL
12-08-2015,44.0,52.0,31,4.96847,44.0,34.034287846832,34.007622173408,34.549824199696,38.73,34.425384390384,3.68293,35,ORCL
12-09-2015,44.0,52.0,31,4.96847,44.0,34.336498812304,34.06539779916,34.976474974480006,38.58,34.292056023264,3.68293,35,ORCL
12-10-2015,44.0,52.0,31,4.96847,44.0,34.318721696688,33.874293806288,34.505381410656,38.19,33.945402268752,3.68293,35,ORCL
12-11-2015,43.97143,52.0,31,4.98275,44.0,33.438754473696,32.918773841928,33.643191303280005,37.21,33.074323603568004,3.68293,35,ORCL
12-14-2015,43.97143,52.0,31,4.98275,44.0,33.02099225672,32.754335522480005,33.492085820544,37.65,33.46542014712,3.68293,35,ORCL
12-15-2015,43.97143,52.0,31,4.98275,44.0,33.86540524848,33.73207688136,34.247613234224005,38.21,33.963179384368004,3.68293,35,ORCL
12-16-2015,43.97143,52.0,31,4.98275,44.0,34.372053043536006,34.083174914776,34.789815260512,38.91,34.585378430928,3.68293,35,ORCL
12-17-2015,43.85714,52.0,31,4.98651,44.0,33.856516690672,32.478790230432004,33.954290826560005,36.93,32.825443984944,3.675,35,ORCL
12-18-2015,43.8,52.0,31,5.04154,44.0,32.789889753712,32.27435340084801,32.958772352064,36.35,32.309907632080005,3.675,35,ORCL
12-21-2015,43.8,52.0,31,5.04154,44.0,32.638784270976004,32.08769368688,32.745446964672006,36.42,32.372127536736,3.675,35,ORCL
12-22-2015,43.8,52.0,31,5.04154,44.0,32.345461863312,32.221022054,32.629895713168004,36.59,32.523233019472,3.675,35,ORCL
12-23-2015,43.68571,52.0,31,5.05835,44.0,32.585452924128,32.57656436632,33.07876788247201,36.93,32.825443984944,3.675,35,ORCL
12-24-2015,43.68571,52.0,31,5.05835,44.0,32.647672828784,32.647672828784,33.08765644028,37.01,32.896552447408,3.675,35,ORCL
12-28-2015,43.68571,52.0,31,5.05835,44.0,32.736558406864,32.416570325776,32.763224080288005,36.79,32.701004175632,3.675,35,ORCL
12-29-2015,43.68571,52.0,31,5.05835,44.0,32.905441005216005,32.869886773984,33.074323603568004,37.04,32.923218120832004,3.675,35,ORCL
12-30-2015,43.68571,52.0,31,5.05835,44.0,32.958772352064,32.736558406864,33.029880814528,36.92,32.816555427136,3.675,35,ORCL
12-31-2015,43.68571,52.0,31,5.05835,44.0,32.745446964672006,32.381016094544,32.84322110056,36.53,32.469901672624005,3.675,35,ORCL
01-04-2016,43.68571,52.0,31,5.05835,44.0,32.139669027817,31.559530597712,32.139669027817,35.75,31.907613655775,3.675,35,ORCL
01-05-2016,43.68571,52.0,31,5.05835,44.0,32.005790928562,31.675558283733,32.237846300604,35.64,31.809436382988,3.675,35,ORCL
01-06-2016,43.68571,52.0,31,5.05835,44.0,31.68448349035,31.559530597712,32.251234110529495,35.82,31.970090102094,3.725,35,ORCL
01-07-2016,43.63889,52.0,31,4.99529,44.0,31.461353324925,31.131120680096004,31.845137209456,35.04,31.273923985968,3.70732,36,ORCL
01-08-2016,43.63889,52.0,31,4.99529,44.0,31.354250845521,30.890140101437,31.488128944776,34.65,30.925840927905,3.70732,36,ORCL
01-11-2016,43.63889,52.0,31,4.99529,44.0,31.015092994075,30.809813241884,31.345325638904,34.94,31.184671919798,3.70732,36,ORCL
01-12-2016,43.63889,52.0,31,4.99529,44.0,31.523829771244,31.224835349574494,31.729109523435,35.37,31.568455804329,3.70732,36,ORCL
01-13-2016,43.63889,52.0,31,4.99529,44.0,31.407802085223,30.229674811779,31.59523142418,34.08,30.417104150736,3.70732,36,ORCL
01-14-2016,43.63889,52.0,31,4.99529,44.0,30.515281423523,30.354627704417,31.318550019053003,34.79,31.050793820543,3.70732,36,ORCL
01-15-2016,43.63889,52.0,31,4.99529,44.0,30.16719836546,30.042245472822,30.800888035267,34.12,30.452804977204,3.70732,36,ORCL
01-19-2016,43.63889,52.0,31,4.99529,44.0,30.827663655118,30.559907456608,31.015092994075,34.55,30.836588861735,3.70732,36,ORCL
01-20-2016,43.63889,52.0,31,4.99529,44.0,30.238600018396003,29.569209522121003,30.550982249991,33.94,30.292151258098,3.70732,36,ORCL
01-21-2016,43.63889,52.0,31,4.99529,44.0,30.265375638247,29.979769026503003,30.845514068352003,34.12,30.452804977204,3.70732,36,ORCL
01-22-2016,43.63889,52.0,31,4.99529,44.0,30.836588861735,30.818738448501,31.229297952883,34.8,31.05971902716,3.70732,36,ORCL
01-25-2016,43.63889,52.0,31,4.99529,44.0,30.863364481586,30.61345869631,31.184671919798,34.34,30.649159522778003,3.70732,36,ORCL
01-26-2016,43.62857,52.0,31,5.06577,44.0,30.631309109544,30.452804977204,31.443502911691,35.23,31.443502911691,3.70732,35,ORCL
01-27-2016,43.62857,52.0,31,5.06577,44.0,31.264998779351,31.000723411421628,31.729109523435,34.91,31.157896299947,3.70732,35,ORCL
01-28-2016,43.62857,52.0,31,5.06577,44.0,31.389951671989003,31.184671919798,31.724646920126503,35.33,31.532754977861,3.70732,35,ORCL
01-29-2016,43.62857,52.0,31,5.06577,44.0,31.818361589605,31.693408696967,32.407425226327,36.31,32.407425226327,3.70732,35,ORCL
02-01-2016,43.62857,52.0,31,5.06577,44.0,32.04149175503,31.996865721945,32.612704978518,36.32,32.416350432944,3.70732,35,ORCL
02-02-2016,43.62857,52.0,31,5.06577,44.0,31.996865721945,31.461353324925,32.077192581498,35.35,31.550605391095,3.70732,35,ORCL
02-03-2016,43.62857,52.0,31,5.06577,44.0,31.738034730052004,31.184671919798,31.943314482243,35.69,31.854062416073,3.70732,35,ORCL
02-04-2016,43.62857,52.0,31,5.06577,44.0,31.862987622690003,31.827286796222,32.612704978518,36.45,32.532378118965,3.70732,35,ORCL
02-05-2016,43.62857,52.0,31,5.06577,44.0,32.246771507221005,31.568455804329,32.344948780008,35.7,31.862987622690003,3.70732,35,ORCL
02-08-2016,43.54286,52.0,31,5.05028,44.0,31.354250845521,30.769649812107502,31.862987622690003,35.61,31.782660763137,3.70732,35,ORCL
02-09-2016,43.54286,52.0,31,5.05028,44.0,31.354250845521,30.899065308054,31.782660763137,35.08,31.309624812436,3.70732,35,ORCL
02-10-2016,43.54286,52.0,31,5.05028,44.0,31.613081837414,31.363176052138,32.251234110529495,35.2,31.41672729184,3.70732,35,ORCL
02-11-2016,43.62857,52.0,31,5.03182,44.0,30.872289688203004,30.765187208799,31.336400432287,34.84,31.095419853628,3.73171,35,ORCL
02-12-2016,43.62857,52.0,31,5.03182,44.0,31.452428118308003,31.1534336966385,31.729109523435,35.54,31.720184316818,3.73171,35,ORCL
02-16-2016,43.54286,52.0,31,5.01622,44.0,31.916538862392,31.613081837414,32.050416961646995,35.7,31.862987622690003,3.73171,35,ORCL
02-17-2016,43.54286,52.0,31,5.01622,44.0,32.103968201349,32.103968201349,32.817984730709,36.63,32.693031838071,3.73171,35,ORCL
02-18-2016,43.4,52.0,31,5.12807,44.0,32.764433491007,32.4832894825715,32.907236796879,36.63,32.693031838071,3.73171,35,ORCL
02-19-2016,43.4,52.0,31,5.12807,44.0,32.594854565284,32.505602499114005,32.835835143943,36.78,32.826909937326,3.73171,35,ORCL
02-22-2016,43.4,52.0,31,5.12807,44.0,33.121441755687,32.93401241673,33.45631550795684,37.11,33.121441755687,3.73171,35,ORCL
02-23-2016,43.4,52.0,31,5.12807,44.0,33.121441755687,32.469901672646,33.121441755687,36.55,32.621630185135,3.73171,35,ORCL
02-24-2016,43.4,52.0,31,5.12807,44.0,32.211070680753004,31.925464069009003,32.782283904241,36.63,32.693031838071,3.73171,35,ORCL
02-25-2016,43.4,52.0,31,5.12807,44.0,32.835835143943,32.57700415205,33.29102068141,37.29,33.282095474793,3.73171,35,ORCL
02-26-2016,43.4,52.0,31,5.12807,44.0,33.407048367431,32.880461177028,33.603402913005,36.96,32.987563656432,3.73171,35,ORCL
02-29-2016,43.4,52.0,31,5.12807,44.0,33.0232644829,32.6885692347625,33.317796301261,36.78,32.826909937326,3.73171,35,ORCL
03-01-2016,43.28571,52.0,31,5.02321,44.0,33.157142582155,33.058965309368,33.906859937983,37.99,33.906859937983,3.73171,35,ORCL
03-02-2016,43.28571,52.0,31,5.02321,44.0,33.701580185792,33.407048367431,33.81751861974683,37.76,33.701580185792,3.73171,35,ORCL
03-03-2016,43.28571,52.0,31,5.02321,44.0,33.567702086537,33.375810144271504,33.835458285047,37.89,33.817607871813,3.73171,35,ORCL
03-04-2016,43.33333,52.0,31,4.96096,44.0,33.9157851446,33.71059464447517,34.058588450471994,37.89,33.817607871813,3.7619,36,ORCL
03-07-2016,43.33333,52.0,31,4.96096,44.0,33.505225640218,33.487375226984,34.317419442365,38.36,34.237092582812,3.7619,36,ORCL
03-08-2016,43.22222,52.0,28,5.24993,44.0,34.013962417387,33.862233904898,34.317419442365,38.15,34.049663243855,3.7381,36,ORCL
03-09-2016,43.22222,52.0,28,5.24993,44.0,34.299569029131,34.022887624004,34.460222748237,38.48,34.344195062215995,3.7381,36,ORCL
03-10-2016,43.22222,52.0,28,5.24993,44.0,34.603026054109,33.4739874170585,34.603026054109,38.05,33.960411177685,3.7381,36,ORCL
03-11-2016,43.22222,52.0,28,5.24993,44.0,34.317419442365,34.165690929876,34.781530186449,38.95,34.763679773215,3.7381,36,ORCL
03-14-2016,43.22222,52.0,28,5.24993,44.0,34.727978946746994,34.406671508535,34.754754566597995,38.7,34.540549607790005,3.7381,36,ORCL
03-15-2016,43.22222,52.0,28,5.24993,44.0,34.228167376195,34.031812830621,34.692278120279,38.74,34.576250434258,3.7381,36,ORCL
03-16-2016,43.69444,52.0,28,5.42023,44.0,35.299192170235,35.281341757001,36.5442584933065,40.22,35.897181013574,3.7381,36,ORCL
03-17-2016,43.69444,52.0,28,5.42023,44.0,35.834704567254995,35.763302914319,36.557646303232,40.61,36.245264071637,3.71429,36,ORCL
03-18-2016,43.69444,52.0,28,5.42023,44.0,36.477319443679,36.280964898105,37.030682253933,41.48,37.021757047316,3.71429,36,ORCL
03-21-2016,43.69444,52.0,28,5.42023,44.0,36.968205807614,36.923579774529,37.4858677914,41.61,37.137784733337,3.71429,36,ORCL
03-22-2016,43.69444,52.0,28,5.42023,44.0,36.878953741444,36.762926055422994,37.262737625975,41.38,36.932504981146,3.71429,36,ORCL
03-23-2016,43.6,52.0,28,5.46783,44.0,36.86110332821,36.209563245169,36.905729361295,40.75,36.370216964275,3.68293,35,ORCL
03-24-2016,43.6,52.0,28,5.46783,44.0,36.23633886502,36.004283492978004,36.6513609727105,40.97,36.566571509849,3.68293,35,ORCL
03-28-2016,43.6,52.0,28,5.46783,44.0,36.691524402487,36.1961754352435,36.691524402487,40.62,36.254189278254,3.68293,35,ORCL
03-29-2016,43.6,52.0,28,5.46783,44.0,36.06675993929699,36.031059112829,36.41484299736,40.7,36.32559093119,3.68293,35,ORCL
03-30-2016,43.6,52.0,28,5.46783,44.0,36.557646303232,36.455006427136496,36.691524402487,40.97,36.566571509849,3.68293,35,ORCL
03-31-2016,43.6,52.0,28,5.46783,44.0,36.709374815721,36.41484299736,36.807552088508,40.91,36.513020270147,3.68293,35,ORCL
04-01-2016,43.6,52.0,28,5.46783,44.0,36.307740517956,36.254189278254,36.789701675274,41.16,36.736150435572,3.68293,35,ORCL
04-04-2016,43.6,52.0,28,5.46783,44.0,36.727225228955,36.50409506353,36.843252914976,41.07,36.655823576019,3.68293,35,ORCL
04-05-2016,43.6,52.0,28,5.46783,44.0,36.459469030445,36.111385972382,36.646898369402,40.53,36.173862418701,3.68293,35,ORCL
04-06-2016,43.6,52.0,28,5.46783,44.0,36.05783473268,35.870405393723,36.405917790743,40.75,36.370216964275,3.68293,35,ORCL
04-07-2016,43.6,52.0,28,5.46783,44.0,36.227413658403,35.531247542277,36.227413658403,39.97,35.674050848149,3.68293,35,ORCL
04-08-2016,43.6,52.0,28,5.46783,44.0,35.816854154021,35.816854154021,36.182787625318,40.36,36.022133906212,3.68293,35,ORCL
04-11-2016,43.6,52.0,28,5.46783,44.0,36.227413658403,36.039984319446,36.664748782636,40.39,36.048909526063,3.68293,35,ORCL
04-12-2016,43.6,52.0,28,5.46783,44.0,36.111618864213,35.824947615477,36.299746871196,40.42,36.210162105966,3.68293,35,ORCL
04-13-2016,43.6,52.0,28,5.46783,44.0,36.568501166886,36.398290112949,37.079134328697,41.31,37.007466516513,3.68293,35,ORCL
04-14-2016,43.6,52.0,28,5.46783,44.0,37.007466516513,36.891006321714,37.141843664358,41.24,36.944757180852,3.68293,35,ORCL
04-15-2016,43.6,52.0,28,5.46783,44.0,36.837255462576,36.747670697346,37.070175852174,41.02,36.747670697346,3.68293,35,ORCL
04-18-2016,43.6,52.0,28,5.46783,44.0,36.586418119932,36.55058421384,36.953715657375,41.24,36.944757180852,3.68293,35,ORCL
04-19-2016,43.6,52.0,28,5.46783,44.0,37.09705128174299,36.6983990764695,37.168719093927,41.06,36.783504603438,3.68293,35,ORCL
04-20-2016,43.77778,52.0,28,5.49298,44.0,36.899964798236994,36.801421556484,37.079134328697,41.1,36.81933850953,3.71429,36,ORCL
04-21-2016,43.77778,52.0,28,5.49298,44.0,36.756629173869,36.622252026024,36.99850803998999,40.99,36.720795267777,3.71429,36,ORCL
04-22-2016,43.77778,52.0,28,5.49298,44.0,36.541625737317,36.434124019041,37.114968234789,40.7,36.46099944861,3.71429,36,ORCL
04-25-2016,43.77778,52.0,28,5.49298,44.0,36.36245620685701,36.254954488581,36.577459643409,40.78,36.532667260794,3.71429,36,ORCL
04-26-2016,43.77778,52.0,28,5.49298,44.0,36.568501166886,36.219120582489,36.595376596455,40.65,36.416207065995,3.71429,36,ORCL
04-27-2016,43.77778,52.0,28,5.49298,44.0,36.290788394672994,36.290788394672994,36.7297537443,40.85,36.595376596455,3.71429,36,ORCL
04-28-2016,43.77778,52.0,28,5.49298,44.0,36.156411246828,35.986200192891,36.702878314731,40.33,36.129535817259,3.71429,36,ORCL
04-29-2016,43.8,52.0,28,5.5693,44.0,35.986200192891,35.26952207105099,35.986200192891,39.86,35.708487420678,3.70732,35,ORCL
05-02-2016,43.8,52.0,28,5.5693,44.0,35.74432132677,35.681611991108994,36.219120582489,40.3,36.10266038769,3.70732,35,ORCL
05-03-2016,43.8,52.0,28,5.5693,44.0,35.860781521569,35.412857695419,35.932449333753,39.68,35.547234843264,3.70732,35,ORCL
05-04-2016,43.8,52.0,28,5.5693,44.0,35.287439024097,35.054518634499004,35.448691601511,39.29,35.197854258867,3.70732,35,ORCL
05-05-2016,43.8,52.0,28,5.5693,44.0,35.332231406712,35.0500393962375,35.350148359758,39.23,35.144103399729,3.70732,35,ORCL
05-06-2016,43.8,52.0,28,5.5693,44.0,34.911183010131,34.911183010131,35.318793691927496,39.41,35.305355977142995,3.70732,35,ORCL
05-09-2016,43.8,52.0,28,5.5693,44.0,35.242646641482004,35.135144923206,35.5875479876175,39.36,35.260563594528,3.70732,35,ORCL
05-10-2016,43.8,52.0,28,5.5693,44.0,35.457650078034,35.457650078034,35.887656951138,40.02,35.851823045046004,3.70732,35,ORCL
05-11-2016,43.8,52.0,28,5.5693,44.0,35.708487420678,35.511400937172,35.905573904184,39.65,35.520359413695,3.70732,35,ORCL
05-12-2016,43.8,52.0,28,5.5693,44.0,35.735362850247,35.466608554557,35.860781521569,39.82,35.672653514586,3.70732,35,ORCL
05-13-2016,43.8,52.0,28,5.5693,44.0,35.636819608494,35.394940742372995,35.905573904184,39.61,35.484525507603,3.70732,35,ORCL
05-16-2016,43.8,52.0,28,5.5693,44.0,35.627861131971,35.350148359758,35.92349085723,39.97,35.807030662431,3.70732,35,ORCL
05-17-2016,43.8,52.0,28,5.5693,44.0,35.65473656154,35.359106836281,35.851823045046004,39.6,35.47556703108,3.70732,35,ORCL
05-18-2016,43.8,52.0,28,5.5693,44.0,35.466608554557,35.08139406406799,35.65473656154,39.47,35.359106836281,3.70732,35,ORCL
05-19-2016,43.8,52.0,28,5.5693,44.0,35.08139406406799,34.543885472688004,35.153061876252,38.84,34.794722815332,3.70732,35,ORCL
05-20-2016,43.8,52.0,28,5.5693,44.0,35.009726251884,34.893266057085,35.457650078034,39.41,35.305355977142995,3.70732,35,ORCL
05-23-2016,43.8,52.0,28,5.5693,44.0,35.215771211913,35.063477111022,35.332231406712,39.18,35.099311017114,3.70732,35,ORCL
05-24-2016,43.8,52.0,28,5.5693,44.0,35.314314453666,35.162020352774995,35.9010946659225,39.9,35.74432132677,3.70732,35,ORCL
05-25-2016,43.8,52.0,28,5.5693,44.0,35.87869847461499,35.87869847461499,36.093701911167,40.13,35.950366286799,3.70732,35,ORCL
05-26-2016,43.8,52.0,28,5.5693,44.0,35.932449333753,35.7667175180775,36.01307562246,39.95,35.789113709385,3.70732,35,ORCL
05-27-2016,43.8,52.0,28,5.5693,44.0,35.681611991108994,35.65473656154,35.905573904184,40.07,35.896615427661,3.70732,35,ORCL
05-31-2016,43.8,52.0,28,5.5693,44.0,35.905573904184,35.789113709385,36.030992575506,40.2,36.01307562246,3.70732,35,ORCL
06-01-2016,43.8,52.0,28,5.5693,44.0,35.887656951138,35.672653514586,36.10266038769,40.26,36.066826481598,3.70732,35,ORCL
06-02-2016,43.8,52.0,28,5.5693,44.0,34.66930414401,34.1093993613225,34.982850822314994,38.66,34.633470237918,3.70732,35,ORCL
06-03-2016,43.62857,52.0,28,5.65223,44.0,34.705138050102,34.66034566748699,35.126186446683,39.1,35.02764320493,3.70732,35,ORCL
06-06-2016,43.62857,52.0,28,5.65223,44.0,35.108269493637,35.045560157976,35.511400937172,39.44,35.332231406712,3.70732,35,ORCL
06-07-2016,43.62857,52.0,28,5.65223,44.0,35.430774648465,34.982850822314994,35.605464940663495,39.13,35.054518634499004,3.70732,35,ORCL
06-08-2016,43.62857,52.0,28,5.65223,44.0,35.08139406406799,34.84847367447,35.242646641482004,39.28,35.188895782344,3.70732,35,ORCL
06-09-2016,43.62857,52.0,28,5.65223,44.0,35.108269493637,34.714096526625,35.126186446683,39.05,34.982850822314994,3.70732,35,ORCL
06-10-2016,43.62857,52.0,28,5.65223,44.0,34.740971956194,34.588677855303,34.929099963177,38.74,34.705138050102,3.70732,35,ORCL
06-13-2016,43.62857,52.0,28,5.65223,44.0,34.49013461355,34.382632895274,34.839515197947,38.62,34.597636331826,3.70732,35,ORCL
06-14-2016,43.62857,52.0,28,5.65223,44.0,34.606594808349,34.552843949210995,34.920141486654,38.83,34.785764338808995,3.70732,35,ORCL
06-15-2016,43.62857,52.0,28,5.65223,44.0,34.75888890924,34.409508324843,34.866390627516,38.44,34.436383754412,3.70732,35,ORCL
06-16-2016,43.62857,52.0,28,5.65223,44.0,34.364715942228,34.113878599584,34.75879932447477,38.64,34.615553284872,3.70732,35,ORCL
06-17-2016,43.77143,52.0,28,5.67242,44.0,35.377023789327,34.866390627516,35.798072185908,39.68,35.547234843264,3.70732,35,ORCL
06-20-2016,43.88571,52.0,28,5.57428,44.0,35.74432132677,35.56515179631,36.147452770305,39.73,35.592027225878994,3.70732,35,ORCL
06-21-2016,43.88571,52.0,28,5.57428,44.0,35.771196756338995,35.60770455979425,35.941407810276,39.99,35.824947615477,3.70732,35,ORCL
06-22-2016,43.88571,52.0,28,5.57428,44.0,35.968283239845,35.717445897201,36.138494293782,40.01,35.842864568523,3.70732,35,ORCL
06-23-2016,43.94444,52.0,28,5.50729,44.5,36.19224515292,36.066826481598,36.613293549501,40.83,36.577459643409,3.76744,36,ORCL
06-24-2016,43.97222,52.0,28,5.54019,44.5,35.278480547574,34.955975392746,35.735362850247,39.23,35.144103399729,3.76744,36,ORCL
06-27-2016,43.97222,52.0,28,5.54019,44.5,34.821598244901,34.203463364814,34.830556721424,38.48,34.47221766050399,3.76744,36,ORCL
06-28-2016,43.97222,52.0,28,5.54019,44.5,34.687221097056,34.561802425733994,35.108269493637,39.13,35.054518634499004,3.76744,36,ORCL
06-29-2016,43.97222,52.0,28,5.48982,44.5,35.618902655448,35.377023789327,36.46099944861,40.55,36.326622300765,3.7907,36,ORCL
06-30-2016,43.97222,52.0,28,5.48982,44.5,36.263912965104,36.254954488581,36.8686101304065,40.93,36.667044408639,3.7907,36,ORCL
07-01-2016,43.97222,52.0,28,5.48982,44.5,36.59511298157,36.586121553319,36.909812970355,40.86,36.738975833586,3.7907,36,ORCL
07-05-2016,43.97222,52.0,28,5.48982,44.5,36.262430136283,36.100584427765,36.487215842558,40.4,36.32537013404,3.7907,36,ORCL
07-06-2016,43.97222,52.0,28,5.48982,44.5,36.14554156902,35.983695860502,36.478224414307,40.53,36.44225870130301,3.7907,36,ORCL
07-07-2016,43.8,52.0,28,5.47096,44.0,36.550155840315,36.343352990542,36.712001548833,40.53,36.44225870130301,3.78571,35,ORCL
07-08-2016,43.8,52.0,28,5.47096,44.0,36.756958690088,36.631078694574,37.026701537618,40.87,36.747967261837,3.78571,35,ORCL
07-11-2016,43.8,52.0,28,5.47096,44.0,36.77494154659,36.640070122825,36.990735824614,40.78,36.667044407578,3.78571,35,ORCL
07-12-2016,43.85714,52.0,28,5.4936,44.0,37.071658678873,36.9143086844805,37.386358667658,41.42,37.242495815642,3.80952,35,ORCL
07-13-2016,43.85714,52.0,28,5.4936,44.0,37.368375811156,37.08739367831225,37.449298665415,41.46,37.278461528646,3.80952,35,ORCL
07-14-2016,43.94286,52.0,28,5.5185,45.0,37.377367239407,37.31442724165,37.647110086937,41.67,37.467281521917,3.80952,35,ORCL
07-15-2016,43.94286,52.0,28,5.5185,45.0,37.683075799940994,37.278461528646,37.683075799940994,41.77,37.557195804427,3.80952,35,ORCL
07-18-2016,43.94286,52.0,28,5.5185,45.0,37.503247234921,37.386358667658,37.6156400880585,41.64,37.440307237164,3.80952,35,ORCL
07-19-2016,43.82857,52.0,28,5.47454,44.0,37.13459867663,36.873847257351,37.26947010039501,41.08,36.936787255108,3.7619,35,ORCL
07-20-2016,43.82857,52.0,28,5.47454,44.0,37.296444385148,37.089641535375,37.31442724165,41.25,37.089641535375,3.7619,35,ORCL
07-21-2016,43.82857,52.0,28,5.47454,44.0,37.170564389634,36.810907259594,37.323418669901,41.07,36.927795826857,3.7619,35,ORCL
07-22-2016,43.82857,52.0,28,5.47454,44.0,36.972752968112,36.8154029737195,37.053675822371,41.08,36.936787255108,3.7619,35,ORCL
07-25-2016,43.82857,52.0,28,5.47454,44.0,36.783932974840994,36.765950118339,37.008718681116,41.16,37.008718681116,3.7619,35,ORCL
07-26-2016,43.82857,52.0,28,5.47454,44.0,36.918804398606,36.694018692331,37.080650107124,40.94,36.810907259594,3.78049,35,ORCL
07-27-2016,43.82857,52.0,28,5.47454,44.0,36.89183011385301,36.640070122825,36.9592658257355,40.93,36.801915831343,3.78049,35,ORCL
07-28-2016,43.82857,52.0,28,5.47454,44.0,37.179555817885,36.613095838072,37.22451295914,41.19,37.035692965869,3.8,35,ORCL
07-29-2016,43.82857,52.0,28,5.47454,44.0,37.152581533132,36.792924403092,37.206530102638,41.04,36.900821542104,3.78049,35,ORCL
08-01-2016,43.82857,52.0,28,5.47454,44.0,36.783932974840994,36.783932974840994,37.107624391877,41.15,36.999727252865,3.78049,35,ORCL
08-02-2016,43.97143,52.0,31,5.11293,44.0,36.972752968112,36.487215842558,36.972752968112,40.71,36.604104409821,3.80488,35,ORCL
