 Date,SO Price Target,SO Price Target - High,SO Price Target - Low,SO Price Target - StdDev,SO Price Target - Median,SO Open,SO Low,SO High,SO Close,SO Adj. Close,SO Rating,SO Price Target - #,Ticker
05-14-2013,47.76667,53.5,41.0,3.27041,48.0,29.793396704925,29.793396704925,30.190641994324,46.26,30.125519815734,2.90909,15,SO
05-15-2013,47.76667,53.5,41.0,3.27041,48.0,30.119007597875,30.034348765708,30.639985026595,46.66,30.386008530094,2.90909,15,SO
05-16-2013,47.76667,53.5,41.0,3.27041,48.0,30.340423005081004,30.125519815734,30.405545183671,46.3,30.15156868717,2.90909,15,SO
05-17-2013,47.76667,53.5,41.0,3.27041,48.0,30.242739737196,30.027836547849,30.34693522294,46.6,30.34693522294,2.90909,15,SO
05-20-2013,47.76667,53.5,41.0,3.27041,48.0,30.294837480068004,30.119007597875,30.392520747953,46.4,30.21669086576,2.90909,15,SO
05-21-2013,47.76667,53.5,41.0,3.27041,48.0,30.171105340747,30.034348765708,30.333910787222,46.44,30.242739737196,2.90909,15,SO
05-22-2013,47.76667,53.5,41.0,3.27041,48.0,30.229715301478,29.669664565604,30.522765105133,45.76,29.799908922784,2.95455,15,SO
05-23-2013,47.76667,53.5,41.0,3.27041,48.0,29.682689001322,29.3049803655,29.786884487066,45.52,29.643615694168,2.95455,15,SO
05-24-2013,47.76667,53.5,41.0,3.27041,48.0,29.56546907986,29.318004801218,29.604542387014,45.2,29.43522472268,2.95455,15,SO
05-28-2013,47.76667,53.5,41.0,3.27041,48.0,29.558956862001,29.142174919025,29.656640129886,44.89,29.233345969051,2.95455,15,SO
05-29-2013,47.76667,53.5,41.0,3.27041,48.0,29.090077176153,28.464904261689,29.090077176153,44.26,28.823076243934,2.95455,15,SO
05-30-2013,47.76667,53.5,41.0,3.27041,48.0,28.927271729678,28.731905193908,29.2691631672755,44.13,28.738417411767003,2.95455,15,SO
05-31-2013,47.76667,53.5,41.0,3.27041,48.0,28.660270797459,28.58863640101,29.1324065922365,43.9,28.58863640101,3.0,15,SO
06-03-2013,47.76667,53.5,41.0,3.27041,48.0,28.647246361741,28.165342240175,28.93371882535841,44.09,28.712368540331003,3.0,15,SO
06-04-2013,47.76667,53.5,41.0,3.27041,48.0,28.660270797459,28.445367608112,28.78400293678,43.95,28.621197490305004,3.0,15,SO
06-05-2013,47.76667,53.5,41.0,3.27041,48.0,28.562587529574,28.367220993804,28.608173054587,43.69,28.451879825971,3.0,15,SO
06-06-2013,47.76667,53.5,41.0,3.27041,48.0,28.556075311715,28.458392043830003,29.005418343986,44.43,28.933783947537,3.0,15,SO
06-07-2013,47.76667,53.5,41.0,3.27041,48.0,29.018442779704003,28.770978501062,29.213874437652592,44.44,28.940296165396,3.0,15,SO
06-10-2013,47.76667,53.5,41.0,3.27041,48.0,28.959832818973,28.770978501062,29.057516086858,44.4,28.91424729396,3.0,15,SO
06-11-2013,47.76667,53.5,41.0,3.27041,48.0,28.78400293678,28.69726019489812,29.051003868999,44.26,28.823076243934,3.0,15,SO
06-12-2013,47.76667,53.5,41.0,3.27041,48.0,28.953320601114,28.52351422242,29.037979433281,43.92,28.601660836728,3.0,15,SO
06-13-2013,47.76667,53.5,41.0,3.27041,48.0,28.595148618869,28.510489786702003,29.083564958294,44.65,29.077052740435,3.0,15,SO
06-14-2013,47.26667,51.0,41.0,2.90899,48.0,29.037979433281,28.901222858242,29.148687136884,44.49,28.972857254691004,2.90909,15,SO
06-17-2013,47.26667,51.0,41.0,2.90899,48.0,29.142174919025,28.901222858242,29.344053672654,44.52,28.992393908268003,2.90909,15,SO
06-18-2013,47.26667,51.0,41.0,2.90899,48.0,29.064028304717,28.946808383255004,29.233345969051,44.75,29.142174919025,2.90909,15,SO
06-19-2013,47.26667,51.0,41.0,2.90899,48.0,29.135662701166,28.367220993804,29.142174919025,43.57,28.373733211663,2.90909,15,SO
06-20-2013,47.26667,51.0,41.0,2.90899,48.0,28.276049943778,27.559705979288,28.3444282312975,42.48,27.663901465032,2.90909,15,SO
06-21-2013,47.26667,51.0,41.0,2.90899,48.0,28.100220061585,27.566218197147,28.386757647381003,43.1,28.06765897229,3.0,15,SO
06-24-2013,47.26667,51.0,41.0,2.90899,48.0,27.898341307956,27.657389247173,28.217439983047,42.94,27.963463486546,3.0,15,SO
06-25-2013,47.26667,51.0,41.0,2.90899,48.0,28.087195625867004,27.943926832969,28.536538658138,43.56,28.367220993804,3.0,15,SO
06-26-2013,47.26667,51.0,41.0,2.90899,48.0,28.52351422242,28.44543273029059,28.764466283203003,44.03,28.673295233177,3.0,15,SO
06-27-2013,47.125,51.0,41.0,2.86956,47.5,28.751441847485,28.614685272446,28.972857254691004,44.0,28.6537585796,3.0,16,SO
06-28-2013,47.125,51.0,41.0,2.86956,47.5,28.510489786702003,28.341172122368004,28.803539590357,44.13,28.738417411767003,3.0,16,SO
07-01-2013,47.125,51.0,41.0,2.86956,47.5,28.810051808216,28.425830954535,28.940296165396,43.81,28.530026440279,3.0,16,SO
07-02-2013,47.125,51.0,41.0,2.86956,47.5,28.399782083099,28.308611033073,28.585380292080504,43.61,28.399782083099,3.0,16,SO
07-03-2013,47.125,51.0,41.0,2.86956,47.5,28.295586597355,28.178366675893,28.341172122368004,43.4,28.26302550806,3.0,16,SO
07-05-2013,47.125,51.0,41.0,2.86956,47.5,28.334659904509,27.956951268687,28.373733211663,43.14,28.093707843726,3.0,16,SO
07-08-2013,47.125,51.0,41.0,2.86956,47.5,28.256513290201003,28.145805586598,28.58863640101,43.85,28.556075311715,3.0,16,SO
07-09-2013,47.125,51.0,41.0,2.86956,47.5,28.634221926023,28.503977568843,28.757954065344,44.12,28.731905193908,3.0,16,SO
07-10-2013,47.125,51.0,41.0,2.86956,47.5,28.699344104613,28.5567265335009,28.836100679652,44.23,28.803539590357,3.0,16,SO
07-11-2013,47.125,51.0,41.0,2.86956,47.5,29.200784879756004,28.98881218844555,29.298468147641003,44.96,29.278931494064,3.0,16,SO
07-12-2013,47.125,51.0,41.0,2.86956,47.5,29.272419276205003,29.064028304717,29.324517019077003,44.99,29.298468147641003,3.0,16,SO
07-15-2013,47.125,51.0,41.0,2.86956,47.5,29.291955929782,29.213809315474,29.767347833489,45.55,29.663152347745,3.0,16,SO
07-16-2013,47.125,51.0,41.0,2.86956,47.5,29.689201219181005,29.409175851244,29.734786744194,45.25,29.467785811975,3.0,16,SO
07-17-2013,47.125,51.0,41.0,2.86956,47.5,29.63059125845,29.311492583359,29.643615694168,45.26,29.474298029834,3.0,16,SO
07-18-2013,47.125,51.0,41.0,2.86956,47.5,29.585005733437,29.487322465552,29.793396704925,45.62,29.708737872758,3.0,16,SO
07-19-2013,47.125,51.0,41.0,2.86956,47.5,29.708737872758,29.545932426283,29.767347833489,45.56,29.669664565604,3.0,16,SO
07-22-2013,47.125,51.0,41.0,2.86956,47.5,29.637103476309,29.571981297719,29.728274526335,45.51,29.637103476309,3.0,16,SO
07-23-2013,47.125,51.0,41.0,2.86956,47.5,29.669664565604,29.571981297719,29.754323397771,45.62,29.708737872758,3.0,16,SO
07-24-2013,47.125,51.0,41.0,2.86956,47.5,29.689201219181005,29.194272661897,29.689201219181005,45.04,29.331029236936,3.0,16,SO
07-25-2013,47.125,51.0,41.0,2.86956,47.5,29.259394840487,29.207297097615,29.422200286962,45.14,29.396151415526003,3.0,16,SO
07-26-2013,47.125,51.0,41.0,2.86956,47.5,29.259394840487,29.1773408954636,29.545932426283,45.34,29.526395772706003,3.08696,16,SO
07-29-2013,47.125,51.0,41.0,2.86956,47.5,29.448249158398,29.402663633385,29.669664565604,45.4,29.56546907986,3.08696,16,SO
07-30-2013,47.125,51.0,41.0,2.86956,47.5,29.682689001322,29.461273594116,29.793396704925,45.42,29.578493515578003,3.08696,16,SO
07-31-2013,46.75,51.0,41.0,2.77263,46.5,29.337541454795,28.78400293678,29.519883554847,44.84,29.200784879756004,3.08696,16,SO
08-01-2013,46.3125,51.0,41.0,2.66268,46.5,29.284766157582,28.975188107783,29.297939691616,44.35,29.212311720395004,3.09091,16,SO
08-02-2013,46.25,51.0,41.0,2.58602,46.5,29.192551419344003,28.988361641817,29.232072021446005,44.34,29.205724953378,3.09091,16,SO
08-05-2013,46.125,51.0,41.0,2.54644,46.0,29.126683749174,28.93243998984267,29.126683749174,44.07,29.027882243919,3.09091,16,SO
08-06-2013,46.125,51.0,41.0,2.54644,46.0,29.021295476902004,28.790758631307003,29.027882243919,43.77,28.830279233409005,3.09091,16,SO
08-07-2013,46.125,51.0,41.0,2.54644,46.0,28.731477728154,28.678783592018,29.093749914089003,44.14,29.073989613038,3.09091,16,SO
08-08-2013,46.125,51.0,41.0,2.54644,46.0,29.126683749174,28.863213068494,29.146444050225,44.04,29.008121942868,3.09091,16,SO
08-09-2013,46.125,51.0,41.0,2.54644,46.0,28.948841039715003,28.8533329179685,29.047642544970003,43.87,28.896146903579,3.09091,16,SO
08-12-2013,46.125,51.0,41.0,2.54644,46.0,28.823692466392,28.6030357713225,28.8335726169175,43.56,28.691957126052003,3.09091,16,SO
08-13-2013,46.125,51.0,41.0,2.54644,46.0,28.71830419412,28.593155620797,28.85003953446,43.78,28.836866000426003,3.09091,16,SO
08-14-2013,46.125,51.0,41.0,2.54644,46.0,28.757824796222,28.553635018695,28.803932165341,43.61,28.724890961137,3.09091,16,SO
08-15-2013,46.125,51.0,41.0,2.54644,46.0,28.514114416593,28.20756627962182,28.65243652395,42.9,28.25723050293,3.09091,16,SO
08-16-2013,46.125,51.0,41.0,2.54644,46.0,28.178189298726004,27.756636209638003,28.283577570998,42.39,27.921305385063,3.09091,16,SO
08-19-2013,46.125,51.0,41.0,2.54644,46.0,27.848850947876,27.651247937366,28.023400273826503,42.05,27.697355306485,3.09091,16,SO
08-20-2013,46.125,51.0,41.0,2.54644,46.0,27.651247937366,27.611727335264003,28.112321628556,42.25,27.829090646825,3.09091,16,SO
08-21-2013,46.125,51.0,41.0,2.54644,46.0,27.763222976655,27.368016955635,27.789570044723,41.67,27.447058159839003,3.09091,16,SO
08-22-2013,46.125,51.0,41.0,2.54644,46.0,27.453644926856,27.447058159839003,27.7401692920955,41.93,27.618314102281,3.09091,16,SO
08-23-2013,46.125,51.0,41.0,2.54644,46.0,27.6644214714,27.565619966145004,27.934478919097,42.23,27.815917112791,3.09091,16,SO
08-26-2013,46.125,51.0,41.0,2.54644,46.0,27.835677413842,27.565619966145004,27.861958614239832,41.9,27.59855380123,3.09091,16,SO
08-27-2013,46.125,51.0,41.0,2.54644,46.0,27.466818460890003,27.381190489669,27.651247937366,41.68,27.453644926856,3.09091,16,SO
08-28-2013,46.125,51.0,41.0,2.54644,46.0,27.466818460890003,27.26921545038,27.572206733162,41.64,27.427297858788,3.09091,16,SO
08-29-2013,45.94118,51.0,41.0,2.57752,46.0,27.374603722652004,27.229694848278005,27.414124324754,41.44,27.295562518448,3.09091,17,SO
08-30-2013,45.94118,51.0,41.0,2.57752,46.0,27.335083120550003,27.209934547227004,27.447058159839003,41.62,27.414124324754,3.09091,17,SO
09-03-2013,45.82353,51.0,41.0,2.57214,46.0,27.539272898077,26.979397701632003,27.624900869298,41.09,27.065025672853004,3.09091,17,SO
09-04-2013,45.82353,51.0,41.0,2.57214,46.0,27.051852138819,26.775207924105,27.065025672853004,40.89,26.933290332513003,3.09091,17,SO
09-05-2013,45.82353,51.0,41.0,2.57214,46.0,26.893769730411,26.762034390071005,27.0057447697,40.75,26.841075594275,3.09091,17,SO
09-06-2013,45.82353,51.0,41.0,2.57214,46.0,26.992571235666,26.992571235666,27.335083120550003,41.12,27.084785973904,3.09091,17,SO
09-09-2013,45.82353,51.0,41.0,2.57214,46.0,27.111133041972,27.0057447697,27.209934547227004,41.23,27.157240411091,3.09091,17,SO
09-10-2013,45.82353,51.0,41.0,2.57214,46.0,27.216521314244,27.1078396584635,27.288975751431,41.41,27.275802217397,3.09091,17,SO
09-11-2013,45.82353,51.0,41.0,2.57214,46.0,27.275802217397,26.870716045851506,27.288975751431,41.02,27.018918303734004,3.09091,17,SO
09-12-2013,45.82353,51.0,41.0,2.57214,46.0,27.045265371802003,26.808141759190004,27.209934547227004,40.76,26.847662361292,3.09091,17,SO
09-13-2013,45.82353,51.0,41.0,2.57214,46.0,26.893769730411,26.893769730411,27.084785973904,40.96,26.979397701632003,3.09091,17,SO
09-16-2013,45.82353,51.0,41.0,2.57214,46.0,27.236281615295,26.913530031462003,27.400950790720003,40.94,26.966224167598,3.09091,17,SO
09-17-2013,45.82353,51.0,41.0,2.57214,46.0,26.93987709953,26.93987709953,27.17034807745483,41.15,27.104546274955,3.09091,17,SO
09-18-2013,45.82353,51.0,41.0,2.57214,46.0,27.117719808989,27.0057447697,28.296751105032,42.63,28.079387793471003,3.09091,17,SO
09-19-2013,45.82353,51.0,41.0,2.57214,46.0,28.099148094522,27.697355306485,28.214416517319503,42.3,27.86202448191,3.09091,17,SO
09-20-2013,45.82353,51.0,41.0,2.57214,46.0,27.86202448191,27.473405227907,27.914718618046003,41.78,27.519512597026,3.13636,17,SO
09-23-2013,45.82353,51.0,41.0,2.57214,46.0,27.354843421601004,27.344963271075503,27.947652453131003,42.17,27.776396510689004,3.13636,17,SO
09-24-2013,45.82353,51.0,41.0,2.57214,46.0,27.789570044723,27.62127814743865,27.868611248927003,42.08,27.717115607536,3.13636,17,SO
09-25-2013,45.82353,51.0,41.0,2.57214,46.0,27.657834704383003,27.479991994924,27.802743578757003,41.72,27.479991994924,3.13636,17,SO
09-26-2013,45.82353,51.0,41.0,2.57214,46.0,27.512925830009003,27.216521314244,27.605140568247,41.53,27.354843421601004,3.13636,17,SO
09-27-2013,45.82353,51.0,41.0,2.57214,46.0,27.275802217397,27.078265074557173,27.414124324754,41.23,27.157240411091,3.13636,17,SO
09-30-2013,45.76471,51.0,41.0,2.64641,46.0,27.0057447697,26.985984468649,27.229694848278005,41.18,27.124306576006003,3.13636,17,SO
10-01-2013,45.76471,51.0,41.0,2.64641,46.0,27.20334778021,27.038678604785,27.262562815692828,41.28,27.190174246176003,3.13636,17,SO
10-02-2013,45.76471,51.0,41.0,2.64641,46.0,27.130893343023,26.972810934615005,27.236281615295,41.33,27.223108081261,3.13636,17,SO
10-03-2013,45.67647,51.0,41.0,2.69499,46.0,27.084785973904,26.709340253935,27.084785973904,40.56,26.715927020952,3.13636,17,SO
10-04-2013,45.26471,51.0,39.0,2.81862,45.0,26.748860856037,26.617125515697,26.841075594275,40.66,26.781794691122,3.13636,17,SO
10-07-2013,44.91176,51.0,39.0,3.06899,45.0,26.689579952884003,26.584191680612,26.821315293224,40.49,26.669819651833,3.13636,17,SO
10-08-2013,44.91176,51.0,39.0,3.06899,45.0,26.669819651833,26.669819651833,27.20334778021,41.01,27.012331536717,3.13636,17,SO
10-09-2013,44.91176,51.0,39.0,3.06899,45.0,27.084785973904,27.032157705438173,27.591967034213003,41.27,27.183587479159005,3.13636,17,SO
10-10-2013,44.91176,51.0,39.0,3.06899,45.0,27.308736052482,26.801554992173,27.394364023703005,41.57,27.381190489669,3.13636,17,SO
10-11-2013,44.91176,51.0,39.0,3.06899,45.0,27.354843421601004,27.249455149329,27.486578761941,41.69,27.460231693873,3.13636,17,SO
10-14-2013,44.79412,51.0,39.0,2.98555,45.0,27.348256654584,26.890476346902503,27.354843421601004,41.35,27.236281615295,3.13636,17,SO
10-15-2013,44.67647,49.0,39.0,2.77033,45.0,27.216521314244,26.854249128309004,27.249455149329,40.85,26.906943264445,3.13636,17,SO
10-16-2013,44.55882,49.0,39.0,2.75405,45.0,26.962930784089504,26.906943264445,27.190174246176003,41.28,27.190174246176003,3.13636,17,SO
10-17-2013,44.55882,49.0,39.0,2.75405,45.0,27.150653644074,26.985984468649,27.657834704383003,41.91,27.605140568247,3.13636,17,SO
10-18-2013,44.55882,49.0,39.0,2.75405,45.0,27.723702374553003,27.512925830009003,27.796156811740005,41.94,27.624900869298,3.13636,17,SO
10-21-2013,44.55882,49.0,39.0,2.75405,45.0,27.578793500179,27.321909586516,27.605140568247,41.76,27.506339062992,3.13636,17,SO
10-22-2013,44.55882,49.0,39.0,2.75405,45.0,27.59855380123,27.499752295975,28.03143612958724,42.28,27.848850947876,3.13636,17,SO
10-23-2013,44.44118,49.0,39.0,2.68921,45.0,27.815917112791,27.796156811740005,28.283577570998,42.29,27.855437714893,3.13636,17,SO
10-24-2013,44.44118,49.0,39.0,2.68921,45.0,27.941065686114,27.59855380123,27.967412754182003,42.01,27.671008238417,3.13636,17,SO
10-25-2013,44.44118,49.0,39.0,2.68921,45.0,27.644661170349,27.565619966145004,27.99375982225,42.46,27.967412754182003,3.13636,17,SO
10-28-2013,44.44118,49.0,39.0,2.75405,45.0,27.941065686114,27.829090646825,28.085974560488,42.44,27.954239220148,3.13636,17,SO
10-29-2013,44.44118,49.0,39.0,2.75405,45.0,28.039867191369,27.769809743672,28.05962749242,42.39,27.921305385063,3.13636,17,SO
10-30-2013,44.55882,49.0,39.0,2.77532,45.0,27.796156811740005,27.545859665094003,27.980586288216,41.9,27.59855380123,3.13636,17,SO
10-31-2013,43.79412,48.0,39.0,2.52667,44.0,27.590219397602,27.076819954969,27.60355444806,40.91,27.276845711839,3.04545,17,SO
11-01-2013,43.79412,48.0,39.0,2.52667,44.0,27.363523539816,27.216837984778,27.483538993938,41.02,27.350188489358,3.04545,17,SO
11-04-2013,43.79412,48.0,39.0,2.52667,44.0,27.543546720999,27.343520964129,27.663562175121,41.49,27.663562175121,3.04348,17,SO
11-05-2013,43.79412,48.0,39.0,2.52667,44.0,27.636892074205,27.396861165961003,27.943598234739,41.1,27.40352869119,3.04348,17,SO
11-06-2013,43.79412,48.0,39.0,2.52667,44.0,27.516876620083,27.47020394348,27.850252881533,41.77,27.850252881533,3.04348,17,SO
