 Date,FDX Price Target,FDX Price Target - High,FDX Price Target - Low,FDX Price Target - StdDev,FDX Price Target - Median,FDX Open,FDX Low,FDX High,FDX Close,FDX Adj. Close,FDX Rating,FDX Price Target - #,Ticker
03-18-2013,112.48,130,93,10.17102,114.0,97.066586176502,96.18440816989,97.588691527354,107.29,96.580488091226,4.0,25,FDX
03-19-2013,113.44,130,95,9.3897,115.0,96.67950807156,95.4192537764,97.201613422412,106.46,95.833337330524,3.96552,25,FDX
03-20-2013,114.04,130,98,8.75662,115.0,91.8185272188,88.955949605508,92.2686180385,99.13,89.23500591372199,4.03333,25,FDX
03-21-2013,113.48,127,97,8.42909,115.0,88.91994233993199,85.78731023482,89.10898048420599,96.5,86.86752820209999,4.03333,25,FDX
03-22-2013,113.12,127,97,8.46319,115.0,87.335622654588,87.308617205406,89.02796413666,98.48,88.649887848112,4.03333,25,FDX
03-25-2013,113.12,127,97,8.46319,115.0,88.676893297294,86.48945191355199,88.811920543204,97.02,87.335622654588,4.03333,25,FDX
03-26-2013,113.12,127,97,8.46319,115.0,87.61467896280199,87.461648084104,88.50585878580799,97.72,87.96574980216799,4.03333,25,FDX
03-27-2013,113.12,127,97,8.46319,115.0,87.578671697226,86.975549998828,87.92965251842806,97.65,87.90273708741,4.03333,25,FDX
03-28-2013,113.57692,127,97,8.60757,115.0,87.569669880832,87.49765534968,88.60487876614201,98.2,88.39783698907999,4.06452,26,FDX
04-01-2013,113.57692,127,97,8.60757,115.0,88.586875133354,87.82172073986399,89.595078569482,97.78,88.019760700532,4.06452,26,FDX
04-02-2013,113.57692,127,97,8.60757,115.0,88.03776433332,87.15558632670799,88.415840621868,97.12,87.425640818528,4.06452,26,FDX
04-03-2013,114.11538,131,97,9.22091,115.0,87.45264626771,86.48945191355199,87.911738903804,96.28,86.66948824143199,4.06452,26,FDX
04-04-2013,114.11538,131,97,9.22091,115.0,86.894533651282,86.38143011682399,87.54266443165,95.98,86.399433749612,4.06452,26,FDX
04-05-2013,114.07692,131,97,9.17741,115.0,85.436239395454,84.79711043148,86.28241013648999,95.5,85.9673465627,4.06452,26,FDX
04-08-2013,114.03846,131,97,9.15877,115.0,85.904333847942,85.56226482496999,86.444442831582,95.25,85.74230115284999,4.06452,26,FDX
04-09-2013,114.03846,131,97,9.15877,115.0,85.77830841842601,85.220195801998,86.250903779111,95.34,85.823317500396,4.06452,26,FDX
04-10-2013,114.03846,131,97,9.15877,115.0,85.958344746306,85.91333566433599,88.424842438262,97.95,88.17279157923,4.06452,26,FDX
04-11-2013,114.30769,134,97,9.62676,115.0,88.100777048078,86.921539100464,88.2178006612,96.66,87.01155726440399,4.06452,26,FDX
04-12-2013,114.73077,134,100,9.0832,115.0,86.84052275291799,86.29141195288399,87.26270794179659,96.33,86.714497323402,4.06452,26,FDX
04-15-2013,114.73077,134,100,9.0832,115.0,86.048362910246,84.851121329844,86.498453729946,94.71,85.25620306757399,4.06452,26,FDX
04-16-2013,114.73077,134,100,9.0832,115.0,85.868326582366,85.25620306757399,86.11137562500399,95.14,85.643281172516,4.06452,26,FDX
04-17-2013,114.73077,134,100,9.0832,115.0,85.013154024936,84.24799963144599,85.548762100379,94.12,84.725095900328,4.06452,26,FDX
04-18-2013,114.23077,134,87,10.17277,115.0,83.878925159292,81.56545834603399,84.338017795386,91.87,82.699687211678,4.03226,26,FDX
04-19-2013,114.23077,134,87,10.17277,115.0,83.167781664166,82.54665633297999,83.6025693959962,92.39,83.167781664166,4.03226,26,FDX
04-22-2013,113.80769,131,87,9.81372,114.5,83.419832523198,81.87152010343,83.58186521828999,92.5,83.26680164449999,4.03226,26,FDX
04-23-2013,113.80769,131,87,9.81372,114.5,83.66288156583599,82.843716273982,83.887926975686,93.17,83.86992334289799,4.03226,26,FDX
04-24-2013,113.57692,131,87,9.82608,114.5,85.24720125118,84.97714675936,86.55246462831,94.46,85.031157657724,4.03226,26,FDX
04-25-2013,113.57692,131,87,9.82608,114.5,85.16618490363399,83.923934241262,85.463244844636,94.3,84.88712859542,4.03226,26,FDX
04-26-2013,113.57692,131,87,9.82608,114.5,85.13017763805799,84.60807228720599,85.314714874135,94.18,84.779106798692,4.03226,26,FDX
04-29-2013,113.57692,131,87,9.82608,114.5,85.02215584133,84.1669832839,85.13917945445199,93.75,84.39202869374999,4.03226,26,FDX
04-30-2013,113.57692,131,87,9.82608,114.5,84.473045041296,83.797908811746,85.004152208542,94.01,84.626075919994,4.03226,26,FDX
05-01-2013,113.57692,131,87,9.82608,114.5,84.311012346204,82.672681762496,84.635077736388,92.0,82.8167108248,4.03226,26,FDX
05-02-2013,113.57692,131,87,9.82608,114.5,83.023752601862,82.978743519892,83.81591244453399,92.29,83.077763500226,4.03226,26,FDX
05-03-2013,113.57692,131,87,9.82608,114.5,83.698888831412,83.698888831412,85.643281172516,94.52,85.085168556088,4.03226,26,FDX
05-06-2013,113.52,131,87,10.01647,114.0,85.445241211848,85.28320851675599,87.13758269392,96.23,86.624479159462,4.0,25,FDX
05-07-2013,113.57692,131,87,9.82608,114.5,86.98455181522199,86.876530018494,89.65809128423999,99.52,89.586076753088,4.0,26,FDX
05-08-2013,113.57692,131,87,9.82608,114.5,89.180995015358,88.93794597271999,91.899543566346,101.95,91.77351813683,4.0,26,FDX
05-09-2013,113.57692,131,87,9.82608,114.5,91.431449113858,90.22439555358652,91.90854538274,100.43,90.405242044942,4.0,26,FDX
05-10-2013,113.57692,131,87,9.82608,114.5,90.15319118591,89.676094917028,91.062374641704,100.12,90.126185736728,4.0,26,FDX
05-13-2013,113.57692,131,87,9.82608,114.5,89.874134877696,88.865931441568,89.97315485803,98.8,88.93794597271999,4.0,26,FDX
05-14-2013,113.57692,131,87,9.82608,114.5,89.02796413666,89.009960503872,90.666294720368,100.68,90.630287454792,4.0,26,FDX
05-15-2013,113.57692,131,87,9.82608,114.5,90.495260208882,89.829125795726,90.8022221479174,100.28,90.270214799032,4.0,26,FDX
05-16-2013,113.57692,131,87,9.82608,114.5,90.234207533456,88.874933257962,90.729307435126,98.94,89.06397140223599,4.0,26,FDX
05-17-2013,113.57692,131,87,9.70794,115.0,89.52306403832999,88.991956871084,90.090178471152,100.05,90.06317302196999,4.0,26,FDX
05-20-2013,113.57692,131,87,9.70794,115.0,90.072174838364,89.65809128423999,91.4215471158246,101.18,91.080378274492,4.0,26,FDX
05-21-2013,113.42308,131,87,9.49159,115.0,91.269416418766,91.14339098925,92.76371794017,102.17,91.971558097498,4.0,26,FDX
05-22-2013,113.42308,131,87,9.49159,115.0,91.890541749952,89.11798230059999,92.62869069426,99.65,89.70310036621,4.0,26,FDX
05-23-2013,113.42308,131,87,9.49159,115.0,88.784915094022,88.2178006612,89.757111264574,99.1,89.20800046453999,4.0,26,FDX
05-24-2013,113.42308,131,87,9.49159,115.0,88.820922359598,87.63268259558998,88.820922359598,97.82,88.055767966108,4.0,26,FDX
05-28-2013,113.42308,131,87,9.49159,115.0,88.955949605508,86.390431933218,89.20800046453999,96.53,86.894533651282,4.0,26,FDX
05-29-2013,113.42308,131,87,9.49159,115.0,86.849524569312,86.48900182273229,87.7677098415,96.55,86.91253728407,4.0,26,FDX
05-30-2013,113.42308,131,87,9.49159,115.0,87.09257361195,86.30941558567199,87.40763718573999,96.52,86.885531834888,4.0,26,FDX
05-31-2013,113.42308,131,87,9.49159,115.0,86.64248279225,86.525459179128,88.19079521201799,96.34,86.723499139796,4.0,26,FDX
06-03-2013,113.55556,131,87,9.33862,115.0,86.876530018494,86.43544101518799,87.95674798577399,97.7,87.94774616938,4.03226,27,FDX
06-04-2013,113.55556,131,87,9.23894,115.0,87.893735271016,87.72270075953,89.11798230059999,98.38,88.55986968417199,4.03226,27,FDX
06-05-2013,113.55556,131,87,9.23894,115.0,88.2178006612,86.579470077492,88.39783698907999,97.09,87.398635369346,4.03226,27,FDX
06-06-2013,113.55556,131,87,9.23894,115.0,87.326620838194,86.09337199221599,87.78571347428799,96.84,87.173589959496,4.03226,27,FDX
06-07-2013,113.55556,131,87,9.23894,115.0,87.98375343495599,87.749706208712,89.874134877696,99.78,89.820123979332,4.03226,27,FDX
06-10-2013,113.55556,131,87,9.23894,115.0,89.89213851048399,88.703898746476,90.000160307212,98.66,88.811920543204,4.03226,27,FDX
06-11-2013,113.55556,131,87,9.23894,115.0,87.866729821834,87.41663900213399,88.928944156326,98.04,88.253807926776,4.03226,27,FDX
06-12-2013,113.74074,131,87,9.01272,115.0,88.73990601205199,87.569669880832,89.02796413666,97.49,87.75870802510599,4.03226,27,FDX
06-13-2013,114.15385,131,87,8.93004,115.5,87.821817840546,87.54233150926,90.02164573841,99.58,89.77822215954801,4.13333,26,FDX
06-14-2013,113.96154,131,87,8.87729,115.0,89.71511234280601,89.00287298243201,90.82918092206442,99.12,89.36350050667201,4.13333,26,FDX
06-17-2013,113.96154,131,87,8.87729,115.0,90.274085005378,88.06524141940801,90.3335885468776,98.41,88.723386651146,4.1,26,FDX
06-18-2013,113.96154,131,87,8.87729,115.0,88.91271610137201,88.570119953344,90.499477208028,99.48,89.68806527848801,4.1,26,FDX
06-19-2013,114.15385,128,95,7.81366,115.0,91.022387118176,89.48972014015601,93.285324832782,100.54,90.643728217724,4.1,26,FDX
06-20-2013,114.04,128,95,8.03731,115.0,88.209492429104,85.802303704802,88.326696374482,95.71,86.289150862526,4.03333,25,FDX
06-21-2013,114.04,128,95,8.03731,115.0,87.0013902229,85.351519299502,87.47922169251801,96.46,86.965327470476,4.03333,25,FDX
06-24-2013,114.24,128,95,8.04627,116.0,85.98261746692201,85.28840948276,87.18170398502001,95.9,86.46044893654,4.03333,25,FDX
06-25-2013,114.07692,128,95,7.93203,115.5,87.49725306873,87.16367260880801,88.6296234948436,97.19,87.623472702214,4.06452,26,FDX
06-26-2013,114.07692,128,95,7.93203,115.5,88.416853255542,88.344727750694,89.57086133311,98.37,88.68732389872201,4.06452,26,FDX
06-27-2013,114.07692,128,95,7.93203,115.5,89.39054757099001,89.01188867053801,89.733143719018,99.37,89.58889270932201,4.06452,26,FDX
06-28-2013,113.92308,128,95,7.81479,115.5,89.174171056446,88.876653348948,89.78723784765401,98.58,88.876653348948,4.06452,26,FDX
07-01-2013,113.92308,128,95,7.81479,115.5,89.00287298243201,88.84960628463,89.91336732425694,98.89,89.156139680234,4.06452,26,FDX
07-02-2013,113.92308,128,95,7.81479,115.5,89.03893573485601,88.299649310164,89.633971149852,98.27,88.597167017662,4.06452,26,FDX
07-03-2013,113.92308,128,95,7.81479,115.5,88.245555181528,87.93902178592401,88.57913564145001,97.77,88.146382612362,4.06452,26,FDX
07-05-2013,113.92308,128,95,7.81479,115.5,88.885669037054,88.51602582470801,89.43562601152001,98.96,89.219249496976,4.06452,26,FDX
07-08-2013,113.88462,128,95,7.84625,115.5,89.417594635308,88.921731789478,89.7060966547,98.83,89.102045551598,4.06452,26,FDX
07-09-2013,113.88462,128,95,7.84625,115.5,89.7060966547,89.606924085534,95.88184300731,103.15,92.99682281339,4.06452,26,FDX
07-10-2013,113.88462,128,95,7.84625,115.5,92.573085472408,91.96903436930602,95.990031264582,103.0,92.8615874918,4.06452,26,FDX
07-11-2013,114.03704,128,95,7.79592,116.0,93.7631563024,93.682015109446,95.548262547388,104.4,94.12378382664,4.09375,27,FDX
07-12-2013,114.25,128,95,7.73501,116.5,92.023128497942,91.58126962386694,93.141073823086,102.29,92.221473636274,4.12121,28,FDX
07-15-2013,114.25,128,95,7.73501,116.5,92.212457948168,92.086238314684,93.700046485658,103.7,93.49268565922,4.12121,28,FDX
07-16-2013,114.07407,128,95,7.82175,116.0,93.204183639828,92.81650905127,93.74503476930694,103.51,93.321387585206,4.09375,27,FDX
07-17-2013,114.07407,128,95,7.82175,116.0,93.40252877816,92.915681620436,94.61964667247,104.26,93.997564193156,4.09375,27,FDX
07-18-2013,114.07407,128,95,7.82175,116.0,93.691030797552,93.62792098081,98.252968979188,108.66,97.964466959796,4.09375,27,FDX
07-19-2013,113.96154,128,95,7.94927,115.5,97.77513750957,96.765380441698,97.77513750957,108.03,97.396478609118,4.09677,26,FDX
07-22-2013,113.96154,128,95,7.94927,115.5,97.432541361542,97.05388246109,98.162812098128,107.75,97.14403934215,4.09677,26,FDX
07-23-2013,113.96154,128,95,7.94927,115.5,97.315337416164,95.97199988837,97.3694315448,106.79,96.278533283974,4.09677,26,FDX
07-24-2013,113.96154,128,95,7.94927,115.5,96.386721541246,95.367948785268,96.64817649632,105.88,95.458105666328,4.09677,26,FDX
07-25-2013,113.96154,128,95,7.94927,115.5,95.467121354434,91.91494024067,95.665466492766,104.87,94.547521167622,4.09677,26,FDX
07-26-2013,113.96154,128,95,7.94927,115.5,94.385238781714,93.889375935884,94.917164379968,104.58,94.286066212548,4.09677,26,FDX
07-29-2013,113.96154,128,95,7.94927,115.5,93.85331318346,93.068948318238,94.27623911251249,103.39,93.213199327934,4.09677,26,FDX
07-30-2013,113.96154,128,95,7.94927,115.5,93.880360247778,93.150089511192,94.12378382664,103.56,93.366466025736,4.09677,26,FDX
07-31-2013,113.96154,128,95,7.94927,115.5,91.9600186812,91.9600186812,96.431799981776,106.0,95.5662939236,4.09677,26,FDX
08-01-2013,113.96154,128,95,7.94927,115.5,96.278533283974,96.053141081324,99.470086873498,110.0,99.172569166,4.09677,26,FDX
08-02-2013,113.96154,128,95,7.94927,115.5,98.032084620591,98.00052971222,99.244694670848,109.15,98.40623567699,4.09677,26,FDX
08-05-2013,113.96154,128,95,7.94927,115.5,98.2710003554,98.041100308697,98.920129899032,109.42,98.649659255852,4.09677,26,FDX
08-06-2013,113.96154,128,95,7.94927,115.5,98.568518062898,97.693996316616,99.03733384441,108.77,98.063639528962,4.09677,26,FDX
08-07-2013,113.96154,128,95,7.94927,115.5,97.387462921012,96.945694203818,97.856278702524,107.98,97.351400168588,4.09677,26,FDX
08-08-2013,113.96154,128,95,7.94927,115.5,97.883325766842,97.8202159501,98.532455310474,109.08,98.343125860248,4.09677,26,FDX
08-09-2013,113.96154,128,95,7.94927,115.5,97.847263014418,97.297306039952,98.433282741308,108.22,97.567776683132,4.09677,26,FDX
08-12-2013,113.96154,128,95,7.94927,115.5,96.990772644348,96.891600075182,98.545978842633,109.04,98.307063107824,4.09677,26,FDX
08-13-2013,113.96154,128,95,7.94927,115.5,98.162812098128,97.54974530692,98.929145587138,108.61,97.919388519266,4.09677,26,FDX
08-14-2013,113.96154,128,95,7.94927,115.5,97.919388519266,97.116992277832,98.3503384107328,108.63,97.937419895478,4.09677,26,FDX
08-15-2013,113.96154,128,95,7.94927,115.5,97.3694315448,96.774396129804,97.757106133358,108.04,97.405494297224,4.09677,26,FDX
08-16-2013,113.96154,128,95,7.94927,115.5,97.41450998533,96.855537322758,98.234937602976,108.68,97.982498336008,4.09677,26,FDX
08-19-2013,113.96154,128,95,7.94927,115.5,97.666949252298,97.405494297224,98.45131411752,108.67,97.973482647902,4.09677,26,FDX
08-20-2013,113.96154,128,95,7.94927,115.5,97.91037283116,97.396478609118,99.08241228494,109.21,98.460329805626,4.09677,26,FDX
08-21-2013,113.96154,128,95,7.94927,115.5,98.261984667294,96.927662827606,98.31607879593,108.07,97.432541361542,4.09677,26,FDX
08-22-2013,113.96154,128,95,7.94927,115.5,97.576792371238,97.473111958019,99.88480852637402,110.61,99.722526140466,4.09677,26,FDX
08-23-2013,113.96154,128,95,7.94927,115.5,99.722526140466,98.920129899032,99.974965407434,110.69,99.794651645314,4.09677,26,FDX
08-26-2013,113.96154,128,95,7.94927,115.5,99.89382421448,99.84874577395,102.183808993404,112.04,101.011769539624,4.09677,26,FDX
08-27-2013,113.96154,128,95,7.94927,115.5,99.6233535713,97.09896090162,100.182326233872,108.45,97.77513750957,4.09677,26,FDX
08-28-2013,113.96154,128,95,7.94927,115.5,97.77513750957,97.306321728058,98.58654943911,108.5,97.8202159501,4.09677,26,FDX
08-29-2013,113.96154,128,95,7.94927,115.5,97.8202159501,97.603839435556,98.7217847607,108.58,97.892341454948,4.09677,26,FDX
08-30-2013,113.96154,128,95,7.94927,115.5,98.054623840856,96.323611724504,98.081670905174,107.36,96.792427506016,4.09677,26,FDX
09-03-2013,113.96154,128,95,7.94927,115.5,97.77513750957,96.269517595868,98.027576776538,107.6,97.00880402056,4.09677,26,FDX
09-04-2013,113.96154,128,95,7.94927,115.5,96.864553010864,96.57605099147202,97.27927466374,107.61,97.017819708666,4.09677,26,FDX
09-05-2013,113.96154,128,95,7.94927,115.5,96.891600075182,96.891600075182,98.694737696382,109.05,98.31607879593,4.09677,26,FDX
09-06-2013,113.96154,128,95,7.94927,115.5,98.71331548694,96.9618628434,99.11958027539,108.16,97.64799893056,4.09677,26,FDX
09-09-2013,113.96154,128,95,7.94927,115.5,97.8646734844,97.16950929083,98.57789389079,109.1,98.4966409331,4.09677,26,FDX
09-10-2013,113.96154,128,95,7.94927,115.5,99.11055216898,99.07443974334,100.6633864715,110.59,99.84182878819,4.06452,26,FDX
09-11-2013,113.96154,128,95,7.94927,115.5,99.78766014973,98.87582140232,99.91405363947,110.25,99.53487317025,4.06452,26,FDX
09-12-2013,113.96154,128,95,7.94927,115.5,99.39945157409998,97.26881846134,99.41750778692,108.39,97.85564537799,4.06452,26,FDX
09-13-2013,113.96154,128,95,7.94927,115.5,98.15357288952,96.04099598958,98.3160788049,107.24,96.81741314084,4.06452,26,FDX
09-16-2013,114.80769,135,95,8.88395,115.5,98.27093827285,98.00912318696,100.211981151,109.57,98.92096193436998,4.06452,26,FDX
09-17-2013,115.0,135,95,8.72221,115.5,99.20986133949,99.11958027539,100.64533025868,110.68,99.92308174588,4.06452,26,FDX
09-18-2013,117.80769,135,102,9.08092,120.0,102.1981645612,101.5661971125,105.58370446495,116.25,104.95173701625,4.06452,26,FDX
09-19-2013,120.88462,140,102,9.85794,122.0,103.48918377783,103.40793082014,105.97191304058,116.83,105.47536718803,4.03226,26,FDX
09-20-2013,120.88462,140,102,9.85794,122.0,106.06219410468,105.36702991111,106.81152693671,116.83,105.47536718803,4.03226,26,FDX
09-23-2013,120.6,140,102,9.94786,122.0,103.97670152397,103.02875035092,104.726034356,114.91,103.74197075731,3.96774,25,FDX
09-24-2013,120.6,140,102,9.94786,122.0,103.68780211885,103.45307135219,104.61769707908,114.72,103.57043673552,3.96774,25,FDX
09-25-2013,120.6,140,102,9.94786,122.0,103.85933614064,101.94537758172,103.94058909833,113.57,102.53220449837,3.96774,25,FDX
09-26-2013,120.6,140,102,9.94786,122.0,102.89332875477,101.90023704967,103.583978895135,113.56,102.52317639196,3.96774,25,FDX
09-27-2013,119.8,140,102,10.58678,122.0,102.03565864582,101.94537758172,102.85721632913,113.77,102.71276662657,3.96774,25,FDX
09-30-2013,120.11538,140,102,10.50028,122.0,101.62939385737,101.51202847404,103.59752105475,114.11,103.01972224451,3.96774,26,FDX
10-01-2013,120.11538,140,102,10.50028,122.0,103.13708762784,102.80304769067,104.11212312012,115.26,104.05795448166,3.96774,26,FDX
10-02-2013,120.61538,140,102,10.88074,123.0,103.38084650091,102.84818822272,104.14823554576,115.28,104.07601069448,3.96774,26,FDX
10-03-2013,120.61538,140,102,10.88074,123.0,103.70585833167,100.9342296638,103.97670152397,113.55,102.51414828555,3.96774,26,FDX
10-04-2013,120.61538,140,102,10.88074,123.0,102.41483911504,102.04468675223,103.80516750218,114.73,103.57946484193,3.96774,26,FDX
10-07-2013,120.61538,140,102,10.88074,123.0,102.69471041375,101.669117525574,103.24542490476,113.69,102.64054177529,3.96774,26,FDX
10-08-2013,120.61538,140,102,10.88074,123.0,102.54123260478,101.07867936636,102.920413074,112.08,101.18701664328,3.96774,26,FDX
10-09-2013,120.61538,140,102,10.88074,123.0,101.41271930353,100.43768381125,102.14399592274,112.58,101.63842196378,3.96774,26,FDX
10-10-2013,120.61538,140,102,10.88074,123.0,102.8301320099,102.21622077402,103.92253288551,115.06,103.87739235346,3.96774,26,FDX
10-11-2013,121.38462,140,102,10.22469,123.0,103.33570596886,102.92944118041,104.62672518549,115.87,104.60866897267,3.96774,26,FDX
10-14-2013,121.38462,140,102,10.22469,123.0,104.08503880089,103.21834058553,104.25657282268,115.37,104.15726365217,3.96774,26,FDX
10-15-2013,121.96154,140,102,10.81836,123.0,105.54759203931,105.49342340085,110.5943035225,120.08,108.40950177128,3.96774,26,FDX
10-16-2013,124.11538,146,102,11.30462,124.0,108.21991153667,108.0664337277,112.26450320835,123.26,111.28043960966,3.90323,26,FDX
10-17-2013,124.11538,146,102,11.30462,124.0,110.12484198918,109.75468962637,113.09508899807,125.19,113.02286414679,3.90323,26,FDX
10-18-2013,124.11538,146,102,11.30462,124.0,113.09508899807,112.58951503911,114.32291146983,126.44,114.15137744804,3.90323,26,FDX
10-21-2013,124.11538,146,102,11.30462,124.0,113.95275910702,113.68191591472,115.440591043388,127.41,115.02710376981,3.90323,26,FDX
10-22-2013,124.84615,153,102,12.47364,124.0,116.34520730567,116.33617919926,119.4418478043,129.69,117.08551203129,3.93548,26,FDX
10-23-2013,125.53846,153,102,12.79192,124.5,116.16464517746998,115.7902496046473,117.4556643941,129.82,117.20287741462,3.93548,26,FDX
10-24-2013,126.07692,153,102,13.09117,124.5,117.79873243768,117.42704529678028,119.16197650559,131.57,118.78279603637,3.93548,26,FDX
10-25-2013,126.07692,153,102,13.09117,124.5,119.13489218636,118.42167177996998,119.66755046455,132.06,119.22517325046,3.93548,26,FDX
10-28-2013,126.73077,153,102,13.29418,125.0,118.64737444022,118.47584041842998,120.65161406324,132.53,119.64949425173,3.93548,26,FDX
10-29-2013,126.73077,153,102,13.29418,125.0,120.33563033888998,119.171004612,120.42591140298998,133.14,120.20020874274,3.93548,26,FDX
10-30-2013,126.73077,153,102,13.29418,125.0,120.11895578505,119.27934188892,120.83217619144,132.81,119.90228123121,3.93548,26,FDX
10-31-2013,126.73077,153,102,13.29418,125.0,119.18906082482,117.19384930821,119.67657857096,131.0,118.268193971,3.93548,26,FDX
11-01-2013,126.73077,153,102,13.29418,125.0,118.96335816457,118.79182414278,121.64470576834,134.65,121.56345281065,3.93548,26,FDX
11-04-2013,126.73077,153,102,13.29418,125.0,121.56345281065,121.05787885169,122.83641581446,135.12,121.98777381192,3.93548,26,FDX
11-05-2013,126.73077,153,102,13.29418,125.0,121.31066583117,120.788841280672,123.58574864649,136.23,122.98989362343,3.93548,26,FDX
11-06-2013,126.73077,153,102,13.29418,125.0,123.51352379521,119.09877976071998,123.66700160418,132.77,119.86616880557,3.93548,26,FDX
11-07-2013,126.73077,153,102,13.29418,125.0,120.11895578505,117.59108599025,120.3897086962859,130.55,117.86192918255,3.93548,26,FDX
11-08-2013,126.73077,153,102,13.29418,125.0,117.62719841589,117.61817030948,119.83005637993,132.57,119.68560667737,3.93548,26,FDX
11-11-2013,126.73077,153,102,13.29418,125.0,119.15294839918,118.8098803556,120.22729306197,132.52,119.64046614532,3.93548,26,FDX
11-12-2013,127.46154,153,102,13.26137,126.5,118.9904424838,118.09665994921,122.8725282401,134.63,121.54539659783,3.87097,26,FDX
11-13-2013,127.46154,153,102,13.26137,126.5,121.08496317092,120.37174276453,122.68293800549,135.29,122.14125162089,3.87097,26,FDX
11-14-2013,127.46154,153,102,13.26137,126.5,122.24958889781,121.91554896064,123.2336524965,136.44,123.17948385804,3.87097,26,FDX
11-15-2013,128.03846,161,102,14.3379,126.5,125.00316135286,124.48855928748998,126.33932110154,138.65,125.17469537465,3.87097,26,FDX
11-18-2013,128.03846,161,102,14.3379,126.5,125.12052673619,123.49546758239,126.18584329257,137.14,123.81145130673998,3.87097,26,FDX
11-19-2013,128.03846,161,102,14.3379,126.5,123.83853562596998,120.91342914913,123.97395722212,134.0,120.976625894,3.87097,26,FDX
