 Date,WBA Price Target,WBA Price Target - High,WBA Price Target - Low,WBA Price Target - StdDev,WBA Price Target - Median,WBA Open,WBA Low,WBA High,WBA Close,WBA Adj. Close,WBA Rating,WBA Price Target - #,Ticker
11-18-2015,95.725,105.0,70,8.34487,99.0,66.67806807419099,66.509303529228,68.164803351246,84.58,67.97192958557399,3.78261,20,WBA
11-19-2015,95.725,105.0,70,8.34487,99.0,67.947820364865,65.77799050105499,68.092475689119,82.83,66.565558377549,3.78261,20,WBA
11-20-2015,95.275,105.0,70,8.12631,96.5,67.128106860759,65.617262362995,67.128106860759,81.83,65.761917687249,3.78261,20,WBA
11-23-2015,95.275,105.0,70,8.12631,96.5,65.593153142286,64.77343963818,66.21999288072,81.91,65.82620894247299,3.78261,20,WBA
11-24-2015,95.275,105.0,70,8.12631,96.5,65.19936920403899,64.77343963818,66.798614177736,82.93,66.64592244657901,3.78261,20,WBA
11-25-2015,95.275,105.0,70,8.12631,96.5,66.64592244657901,66.62181322587,67.5058179852,83.4,67.02363357102,3.78261,20,WBA
11-27-2015,95.275,105.0,70,8.12631,96.5,67.07185201243799,67.07185201243799,68.47018681356,84.18,67.650473309454,3.78261,20,WBA
11-30-2015,95.275,105.0,70,8.12631,96.5,67.58618205423,67.320980626431,67.92371114415599,84.03,67.529927205909,3.78261,20,WBA
12-01-2015,95.275,105.0,70,8.12631,96.5,67.85138348202901,66.99148794340799,68.06033006150699,83.99,67.497781578297,3.78261,20,WBA
12-02-2015,95.275,105.0,70,8.12631,96.5,67.537963612812,66.726286515609,67.58883406850799,83.31,66.951305908893,3.78261,20,WBA
12-03-2015,95.275,105.0,70,8.12631,96.5,67.176325302177,65.697626432025,67.65850971635699,81.94,65.850318163182,3.78261,20,WBA
12-04-2015,95.275,105.0,70,8.12631,96.5,65.91460941840599,65.8985366046,68.092475689119,84.62,68.004075213186,3.78261,20,WBA
12-07-2015,95.275,105.0,70,8.12631,96.5,67.87549270273799,67.44956313687901,68.41393196523899,84.87,68.204985385761,3.78261,20,WBA
12-08-2015,95.275,105.0,70,8.12631,96.5,67.714764564678,67.055779198632,68.221058199567,83.66,67.232580150498,3.78261,20,WBA
12-09-2015,95.275,105.0,70,8.12631,96.5,66.742359329415,66.18784725310799,67.5058179852,83.34,66.975415129602,3.78261,20,WBA
12-10-2015,95.275,105.0,70,8.12631,96.5,67.04774279172901,66.501267122325,67.52189079900599,83.42,67.039706384826,3.78261,20,WBA
12-11-2015,95.275,105.0,70,8.12631,96.5,65.96282785982399,65.119005135009,66.613776818967,81.71,65.665480804413,3.78261,20,WBA
12-14-2015,95.275,105.0,70,8.12631,96.5,65.73780846653999,65.215442017845,66.613776818967,82.56,66.348575391168,3.78261,20,WBA
12-15-2015,94.525,105.0,70,7.88269,95.0,67.02363357102,65.930682232212,67.47367235758799,82.11,65.986937080533,3.78261,20,WBA
12-16-2015,94.525,105.0,70,7.88269,95.0,66.64592244657901,66.26821132213799,68.27731304788799,84.71,68.076402875313,3.78261,20,WBA
12-17-2015,94.325,105.0,70,7.94398,95.0,68.397859151433,66.935233095087,68.566623696396,83.34,66.975415129602,3.78261,20,WBA
12-18-2015,94.325,105.0,70,7.94398,95.0,66.485194308519,66.011046301242,67.055779198632,82.51,66.308393356653,3.78261,20,WBA
12-21-2015,94.325,105.0,70,7.94398,95.0,66.710213701803,66.46936258692008,68.32553148930599,84.89,68.221058199567,3.78261,20,WBA
12-22-2015,94.325,105.0,70,7.94398,95.0,68.317495082403,67.690655343969,69.386337200502,86.01,69.121135772703,3.78261,20,WBA
12-23-2015,94.325,105.0,70,7.94398,95.0,69.362227979793,68.880043565613,69.51491971095,86.05,69.153281400315,3.78261,20,WBA
12-24-2015,94.325,105.0,70,7.94398,95.0,69.40241001430799,69.056844517479,69.876558021585,86.46,69.48277408333799,3.78261,20,WBA
12-28-2015,94.325,105.0,70,7.94398,95.0,69.105062958897,68.646987765426,69.4385738453715,85.84,68.984516855352,3.78261,20,WBA
12-29-2015,94.325,105.0,70,7.94398,95.0,69.44259204882299,69.289900317666,69.956922090615,86.82,69.772084731846,3.78261,20,WBA
12-30-2015,94.325,105.0,70,7.94398,95.0,69.772084731846,69.386337200502,69.9167400561,86.39,69.426519235017,3.78261,20,WBA
12-31-2015,94.325,105.0,70,7.94398,95.0,69.048808110576,68.132657723634,69.145244993412,85.155,68.4340229824965,3.78261,20,WBA
01-04-2016,94.325,105.0,70,7.94398,95.0,67.26472577811,65.994973487436,67.320980626431,83.05,66.742359329415,3.78261,20,WBA
01-05-2016,94.325,105.0,70,7.94398,95.0,66.533412749937,64.958276996949,66.76646855012399,80.87,64.990422624561,3.78261,20,WBA
01-06-2016,94.275,105.0,70,7.79659,95.0,64.725221196762,63.833180030529,65.303842493778,79.63,63.993908168589,3.86957,20,WBA
01-07-2016,94.05,105.0,70,7.85159,95.0,66.21999288072,63.511723754409,66.21999288072,81.17,65.231514831651,3.86957,20,WBA
01-08-2016,93.7,102.0,70,7.40338,95.0,65.802099721764,65.030604659076,66.7021772949,81.05,65.135077948815,3.86957,20,WBA
01-11-2016,93.7,102.0,70,7.40338,95.0,65.713699245831,64.17874552735799,66.17981084620499,81.02,65.11096872810599,3.86957,20,WBA
01-12-2016,93.7,102.0,70,7.40338,95.0,65.56100751467399,64.942204183143,65.882463790794,81.82,65.753881280346,3.86957,20,WBA
01-13-2016,93.7,102.0,70,7.40338,95.0,65.761917687249,63.985871761686,66.05323743748275,79.93,64.23500037567901,3.86957,20,WBA
01-14-2016,93.7,102.0,70,7.40338,95.0,64.291255224,64.114454272134,66.49315035135297,81.87,65.794063314861,3.86957,20,WBA
01-15-2016,93.7,102.0,70,7.40338,95.0,63.873362065044,63.447432499185,64.893985741725,79.93,64.23500037567901,3.86957,20,WBA
01-19-2016,93.7,102.0,70,7.40338,95.0,65.030604659076,64.17874552735799,65.609225956092,80.7,64.85380370721,3.86957,20,WBA
01-20-2016,93.7,102.0,70,7.40338,95.0,63.64834267176,61.8803331531,64.468056175866,79.45,63.849252844335,3.86957,20,WBA
01-21-2016,93.80952,102.0,70,7.24154,95.0,63.849252844335,63.109903409259,64.2277676094663,78.98,63.471541719894,3.91667,21,WBA
01-22-2016,93.80952,102.0,70,7.24154,95.0,64.79754885888899,63.977835354783,65.167223576427,80.84,64.966313403852,3.91667,21,WBA
01-25-2016,93.80952,102.0,70,7.24154,95.0,64.789512451986,63.134012629968,65.046677472882,78.71,63.254558733512994,3.91667,21,WBA
01-26-2016,93.80952,102.0,70,7.24154,95.0,63.32688639564,63.32688639564,64.13052708593999,79.44,63.841216437432,3.91667,21,WBA
01-27-2016,93.80952,102.0,70,7.24154,95.0,64.275182410194,62.659864622691,64.66092994153799,78.45,63.045612154035,3.91667,21,WBA
01-28-2016,93.80952,102.0,70,7.24154,95.0,63.367068430154994,61.574949690786,63.43127932130997,77.61,62.370553974183,3.91667,21,WBA
01-29-2016,93.80952,102.0,70,7.24154,95.0,63.150085443774,61.992842849742,64.08230864452199,79.72,64.066235830716,3.91667,21,WBA
02-01-2016,93.80952,102.0,70,7.24154,95.0,63.399214057767,62.94113886429599,64.861840114113,80.07,64.34751007232099,3.91667,21,WBA
02-02-2016,93.80952,102.0,70,7.24154,95.0,63.559942195827,62.450918043212994,63.720670333887,78.0,62.6839738434,3.91667,21,WBA
02-03-2016,93.54545,102.0,70,7.17779,95.0,63.029539340229,61.116874497315,63.24652232661,76.81,61.727641421943,3.88,22,WBA
02-04-2016,93.54545,102.0,70,7.17779,95.0,61.687459387428,60.361452248433,62.143123658828095,77.19,62.033024884257,3.88,22,WBA
02-05-2016,93.30435,102.0,70,7.11052,95.0,61.550840470077,60.104287227537,62.193753022317,75.2,60.43377991056,3.92308,23,WBA
02-08-2016,93.30435,102.0,70,7.11052,95.0,59.614066406454,57.46030935645,59.614066406454,72.91,58.593442729773,3.96154,23,WBA
02-09-2016,93.30435,102.0,70,7.11052,95.0,58.304132081265,57.974639398242,60.827563848807,74.93,60.216796924179,3.96154,23,WBA
02-10-2016,93.30435,102.0,70,7.11052,95.0,60.803454628098,60.2730517725,62.28617170170149,76.01,61.084728869703,3.96154,23,WBA
02-11-2016,93.30435,102.0,70,7.11052,95.0,60.152505668954994,59.372974199364,61.1699147828748,75.53,60.698981338359,3.96154,23,WBA
02-12-2016,93.30435,102.0,70,7.11052,95.0,61.550840470077,60.948109952352,61.968733629033,77.08,61.944624408324,3.96154,23,WBA
02-16-2016,93.30435,102.0,70,7.11052,95.0,63.13959369662,61.500547977897,63.13959369662,76.55,61.807364417855,3.96154,23,WBA
02-17-2016,93.30435,102.0,70,7.11052,95.0,62.324107895679,61.871957352583,63.171890163984,78.16,63.107297229256,3.96154,23,WBA
02-18-2016,93.30435,102.0,70,7.11052,95.0,62.57440551775,61.718549132604,62.970037242959,76.55,61.807364417855,3.96154,23,WBA
02-19-2016,93.30435,102.0,70,7.11052,95.0,61.718549132604,61.322917407395,62.647072569319,77.57,62.63092433563699,3.96154,23,WBA
02-22-2016,93.30435,102.0,70,7.11052,95.0,63.301076033440005,62.776258438775,63.688633641808,78.8,63.62404070708,3.96154,23,WBA
02-23-2016,93.30435,102.0,70,7.11052,95.0,63.35759485132699,62.73185079614949,63.737078342854,78.73,63.567521889193,3.96154,23,WBA
02-24-2016,93.30435,102.0,70,7.11052,95.0,63.018481944005,62.905444308231,64.132710068063,79.43,64.132710068063,3.96154,23,WBA
02-25-2016,93.30435,102.0,70,7.11052,95.0,64.173080652268,63.430261902896,64.544490026954,79.92,64.528341793272,3.96154,23,WBA
02-26-2016,93.30435,102.0,70,7.11052,95.0,64.592934728,63.680559524967,64.633305312205,79.57,64.245747703837,3.96154,23,WBA
02-29-2016,93.30435,102.0,70,7.11052,95.0,64.068117133335,63.615966590239005,64.536415910113,78.94,63.737078342854,3.96154,23,WBA
03-01-2016,93.34783,102.0,70,7.08709,95.0,64.528341793272,64.20537711963199,65.037011154255,80.35,64.875528817435,4.03846,23,WBA
03-02-2016,93.34783,102.0,70,7.08709,95.0,64.83515823322999,63.486780720783,64.98606347698829,79.46,64.156932418586,4.03846,23,WBA
03-03-2016,93.34783,102.0,70,7.08709,95.0,64.076191250176,63.244557215552994,64.57274943589749,79.92,64.528341793272,4.03846,23,WBA
03-04-2016,93.34783,102.0,70,7.08709,95.0,64.592934728,63.817819511264005,64.665601779569,79.45,64.148858301745,4.03846,23,WBA
03-07-2016,93.34783,102.0,70,7.08709,95.0,63.688633641808,63.470632487101,64.617157078523,79.15,63.906634796515,4.03846,23,WBA
03-08-2016,93.34783,102.0,70,7.08709,95.0,63.737078342854,63.55137365551099,65.763681669945,80.39,64.907825284799,4.03846,23,WBA
03-09-2016,93.34783,102.0,70,7.08709,95.0,65.351901711054,65.101604088983,67.09591094871,81.6,65.88479342256,4.03846,23,WBA
03-10-2016,93.13043,102.0,70,7.52563,95.0,65.88479342256,64.165006535427,66.0842241085327,80.66,65.125826439506,4.03846,23,WBA
03-11-2016,93.13043,102.0,70,7.52563,95.0,65.755607553104,65.255012308962,65.86864518887799,81.41,65.731385202581,4.03846,23,WBA
03-14-2016,93.13043,102.0,70,7.52563,95.0,65.497235814192,65.40034641209999,66.094720460426,81.52,65.820200487832,4.03846,23,WBA
03-15-2016,92.78261,102.0,70,7.38363,95.0,65.327679360531,65.31960524369,66.062423993062,81.32,65.658718151012,4.03846,23,WBA
03-16-2016,92.78261,102.0,70,7.38363,95.0,65.569902865761,65.351901711054,66.385388666702,82.1,66.28849926461,4.03846,23,WBA
03-17-2016,92.78261,102.0,70,7.38363,95.0,65.731385202581,65.731385202581,67.37043092130399,83.3,67.25739328553,4.03846,23,WBA
03-18-2016,92.78261,102.0,70,7.38363,95.0,67.628802660216,67.063614481346,68.290880241178,83.94,67.774136763354,4.03846,23,WBA
03-21-2016,93.08696,106.0,70,7.73424,95.0,67.709543828626,67.410801505509,67.86723133053073,83.55,67.459246206555,4.03846,23,WBA
03-22-2016,93.08696,106.0,70,7.73424,95.0,67.144355649756,66.417685134066,67.2856526944735,82.8,66.85368744348,4.03846,23,WBA
03-23-2016,93.08696,106.0,70,7.73424,95.0,66.86983567716199,66.272351030928,67.05554036450499,82.34,66.482278068794,4.03846,23,WBA
03-24-2016,93.08696,106.0,70,7.73424,95.0,66.40153690038399,65.981682824652,66.482278068794,82.33,66.474203951953,4.03846,23,WBA
03-28-2016,93.08696,106.0,70,7.73424,95.0,66.474203951953,66.256202797246,67.192800350802,82.79,66.845613326639,4.03846,23,WBA
03-29-2016,93.08696,106.0,70,7.73424,95.0,66.950576845572,66.1608474773538,67.063614481346,83.02,67.03131801398199,4.03846,23,WBA
03-30-2016,93.08696,106.0,70,7.73424,95.0,67.41887562235,67.039392130823,67.70914012278395,83.63,67.52383914128299,4.03846,23,WBA
03-31-2016,93.08696,106.0,70,7.73424,95.0,67.68532147810299,67.58035795917,68.202064955927,84.24,68.016360268584,4.03846,23,WBA
04-01-2016,93.08696,106.0,70,7.73424,95.0,68.016360268584,67.83872969808199,70.115630647244,86.7,70.00259301147,4.03846,23,WBA
04-04-2016,93.08696,106.0,70,7.73424,95.0,69.954148310424,68.484659045362,70.075260063039,86.31,69.687702454671,4.03846,23,WBA
04-05-2016,93.04348,106.0,70,7.72617,95.0,69.25170014525699,66.65183452245499,69.4374048326,83.36,67.305837986576,3.92308,23,WBA
04-06-2016,93.08696,103.0,70,7.54069,95.0,67.289689752894,67.112059182392,68.71073431690999,83.69,67.572283842329,3.92308,23,WBA
04-07-2016,93.08696,103.0,70,7.54069,95.0,67.321986220258,65.56182874892,67.451172089714,81.3,65.64256991733,3.92308,23,WBA
04-08-2016,93.08696,103.0,70,7.54069,95.0,65.852496955196,65.545680515238,66.256202797246,81.37,65.699088735217,3.92308,23,WBA
04-11-2016,93.22727,103.0,70,7.58546,95.0,65.981682824652,65.4124575873615,66.320795731974,81.15,65.521458164715,3.88,22,WBA
04-12-2016,93.22727,103.0,70,7.58546,95.0,65.610273449966,65.3236423021105,65.96553459097,81.31,65.650644034171,3.88,22,WBA
04-13-2016,93.18182,103.0,70,7.58369,95.0,66.167387511995,65.255012308962,66.2077580962,81.08,65.46493934682799,3.96,22,WBA
04-14-2016,93.18182,103.0,70,7.58369,95.0,65.39227229525899,65.20253054949549,65.691014618376,81.26,65.610273449966,3.96,22,WBA
04-15-2016,93.18182,103.0,70,7.58369,95.0,66.02205340885699,65.497235814192,66.070498109903,81.44,65.755607553104,3.96,22,WBA
04-18-2016,93.18182,103.0,70,7.58369,95.0,65.545680515238,65.287308776326,65.779829903627,81.25,65.602199333125,3.96,22,WBA
04-19-2016,93.18182,103.0,70,7.58369,95.0,65.61834756680699,65.15812290687,66.17546162883599,81.84,66.078572226744,3.96,22,WBA
04-20-2016,93.18182,103.0,70,7.58369,95.0,66.280425147769,65.45686522998699,66.35309219933801,81.13,65.505309931033,3.96,22,WBA
04-21-2016,93.18182,103.0,70,7.58369,95.0,65.440716996305,65.012788803732,65.79597813730899,80.56,65.045085271096,3.96,22,WBA
04-22-2016,93.18182,103.0,70,7.58369,95.0,65.028937037414,64.36685945645199,65.489161697351,80.14,64.705972363774,3.96,22,WBA
04-25-2016,93.18182,103.0,70,7.58369,95.0,64.60908296168199,64.35878533961099,64.91589940164,80.39,64.907825284799,3.96,22,WBA
04-26-2016,93.18182,103.0,70,7.58369,95.0,65.255012308962,64.8917577922854,65.72331108574001,81.31,65.650644034171,3.96,22,WBA
04-27-2016,93.18182,103.0,70,7.58369,95.0,65.779829903627,65.440716996305,66.18353574567699,81.56,65.852496955196,3.96,22,WBA
04-28-2016,93.18182,103.0,70,7.58369,95.0,65.489161697351,64.722120597456,65.70716285205799,80.345,64.8714917590145,3.96,22,WBA
04-29-2016,93.18182,103.0,70,7.58369,95.0,64.253821820678,63.204186631348,64.399155923816,79.28,64.011598315448,3.96,22,WBA
05-02-2016,93.18182,103.0,70,7.58369,95.0,63.86626421230999,63.801671277582,65.230789958439,80.56,65.045085271096,3.96,22,WBA
05-03-2016,93.18182,103.0,70,7.58369,95.0,64.479897092226,64.318414755406,66.143165161472,81.46,65.77175578678599,3.96,22,WBA
05-04-2016,93.18182,103.0,70,7.58369,95.0,65.432642879464,65.271160542644,65.98571988307249,81.49,65.79597813730899,3.96,22,WBA
05-05-2016,93.18182,103.0,70,7.58369,95.0,65.674866384694,65.40842052894101,66.04627575938,81.46,65.77175578678599,3.96,22,WBA
05-06-2016,93.18182,103.0,70,7.58369,95.0,63.7855230439,63.171890163984,64.18922888595,79.43,64.132710068063,3.96,22,WBA
05-09-2016,93.18182,103.0,70,7.58369,95.0,64.18922888595,64.10848771754,65.6466069757505,80.89,65.311531126849,3.96,22,WBA
05-10-2016,93.18182,103.0,70,7.58369,95.0,65.376124061577,65.117752322665,65.602199333125,80.92,65.335753477372,3.96,22,WBA
05-11-2016,93.18182,103.0,70,7.58369,95.0,65.359975827895,64.1286730096425,65.359975827895,80.23,64.778639415343,3.96,22,WBA
05-12-2016,93.18182,103.0,70,7.58369,95.0,64.891677051117,64.334562989088,65.05315938793699,79.87,64.487971209067,3.96,22,WBA
05-13-2016,93.18182,103.0,70,7.58369,95.0,64.261895937519,63.422187786055,64.62523119536401,78.61,63.470632487101,3.96,22,WBA
05-16-2016,93.18182,103.0,70,7.58369,95.0,63.600412696858,63.275962179338,64.265536257774,78.87,63.973530792006,3.96,22,WBA
05-17-2016,93.18182,103.0,70,7.58369,95.0,63.016401765322,62.026827686886,63.259739653462,76.48,62.034938949824,3.96,22,WBA
05-18-2016,93.18182,103.0,70,7.58369,95.0,62.043050212762,61.52392938473,62.472947148476,76.54,62.083606527452005,3.96,22,WBA
05-19-2016,93.18182,103.0,70,7.58369,95.0,61.661820854676,61.430649860943,62.440502096724,76.21,61.815934850498,3.96,22,WBA
05-20-2016,93.18182,103.0,70,7.58369,95.0,61.921381268692,61.88893621694,62.886621558314005,77.22,62.635172407236,3.96,22,WBA
05-23-2016,93.18182,103.0,70,7.58369,95.0,62.472947148476,61.970048846320005,62.667617458988005,76.53,62.075495264514,3.96,22,WBA
05-24-2016,93.18182,103.0,70,7.58369,95.0,62.229609260336,62.221497997398,62.98395671357,77.15,62.57839356667,3.96,22,WBA
05-25-2016,93.18182,103.0,70,7.58369,95.0,62.708173773678006,62.61894988136,63.202960812896,77.63,62.967734187694,3.96,22,WBA
05-26-2016,93.18182,103.0,70,7.58369,95.0,62.829842717748,62.245831786212,62.886621558314005,76.78,62.278276837964,3.96,22,WBA
05-27-2016,93.18182,103.0,70,7.58369,95.0,62.52972598904201,62.09171779039,62.724396299554,77.0,62.4567246226,3.96,22,WBA
05-31-2016,93.18182,103.0,70,7.58369,95.0,62.408057044972,62.17283041977001,62.935289135942,77.4,62.781175140120006,3.96,22,WBA
06-01-2016,93.18182,103.0,70,7.58369,95.0,62.797397665996,62.635172407236,63.446298701036,78.1,63.34896354578,3.96,22,WBA
06-02-2016,93.18182,103.0,70,7.58369,95.0,63.43007617516,63.28812907374501,64.4845403571,79.1,64.16008983958,3.96,22,WBA
06-03-2016,93.18182,103.0,70,7.58369,95.0,64.192534891332,63.397631123408,64.192534891332,78.68,63.81941679618401,3.96,22,WBA
06-06-2016,93.18182,103.0,70,7.58369,95.0,63.81941679618401,63.600412696858,64.249313731898,78.66,63.803194270308,3.96,22,WBA
06-07-2016,93.21739,103.0,70,7.41887,95.0,64.249313731898,64.0789772102,64.87793660959301,79.12,64.176312365456,4.0,23,WBA
06-08-2016,93.21739,103.0,70,7.41887,95.0,64.062754684324,64.054643421386,64.65487687879799,79.44,64.43587277947199,4.0,23,WBA
06-09-2016,93.21739,103.0,70,7.41887,95.0,64.395316464782,63.79508300737,64.711655719364,79.01,64.08708847313801,4.0,23,WBA
06-10-2016,93.21739,103.0,70,7.41887,95.0,63.811305533246,63.79508300737,67.712823006424,82.47,66.893585449686,4.0,23,WBA
06-13-2016,93.21739,103.0,70,7.41887,95.0,66.9179192385,66.561023669228,68.49961551141,84.36,68.426614144968,4.0,23,WBA
06-14-2016,93.21739,103.0,70,7.41887,95.0,68.045384786882,67.03958818257,68.491504248472,84.34,68.41039161909201,4.0,23,WBA
06-15-2016,93.21739,103.0,70,7.41887,95.0,68.32116772677401,67.396483751842,68.856511080682,83.21,67.49381890709799,4.0,23,WBA
06-16-2016,93.21739,103.0,70,7.41887,95.0,66.5123560916,65.968901474754,67.591154062354,83.15,67.44515132947001,4.0,23,WBA
06-17-2016,93.21739,103.0,70,7.41887,95.0,67.745268058176,66.342019569902,67.777713109928,82.65,67.03958818257,4.0,23,WBA
06-20-2016,93.21739,103.0,70,7.41887,95.0,67.623599114106,67.13692333782599,68.507726774348,82.93,67.266703544834,4.0,23,WBA
06-21-2016,93.21739,103.0,70,7.41887,95.0,67.40459501478,67.209924704268,67.639821639982,83.2,67.48570764416,4.0,23,WBA
06-22-2016,93.21739,103.0,70,7.41887,95.0,67.28292607071,67.24236975602001,67.97238342044,83.74,67.923715842812,4.0,23,WBA
06-23-2016,93.21739,103.0,70,7.41887,95.0,68.37794656734,67.899382053998,69.018736339442,85.06,68.994402550628,4.0,23,WBA
06-24-2016,93.21739,103.0,70,7.41887,95.0,66.277129466398,66.1067929447,67.299148596586,81.78,66.333908306964,4.0,23,WBA
06-27-2016,93.21739,103.0,70,7.41887,95.0,65.652562220172,64.08708847313801,65.99015298365156,79.39,64.395316464782,4.0,23,WBA
06-28-2016,93.21739,103.0,70,7.41887,95.0,64.65487687879799,64.07086594726199,64.873880978124,79.88,64.79276834874399,4.0,23,WBA
06-29-2016,93.21739,103.0,70,7.41887,95.0,65.165886443892,64.914437292814,67.59926532529201,83.19,67.477596381222,4.0,23,WBA
06-30-2016,93.21739,103.0,70,7.41887,95.0,67.639821639982,66.682692613298,67.68848921761,83.27,67.542486484726,4.0,23,WBA
07-01-2016,93.21739,103.0,70,7.41887,95.0,67.899382053998,67.20181344133,68.069718575696,83.06,67.37214996302801,4.0,23,WBA
07-05-2016,93.17391,103.0,70,7.41123,95.0,67.226147230144,67.08014449726001,68.921401184186,83.52,67.745268058176,4.0,23,WBA
07-06-2016,93.0,103.0,70,7.38388,95.0,66.63402503567,65.360556754404,67.19362106576263,81.55,66.14734925939,4.0,23,WBA
07-07-2016,92.56522,102.0,70,7.32373,95.0,66.123015470576,65.198331495644,66.488022302786,80.5,65.2956666509,4.0,23,WBA
07-08-2016,92.56522,102.0,70,7.32373,95.0,65.709341060738,65.401113069094,66.35013083284,81.8,66.35013083284,4.0,23,WBA
07-11-2016,92.56522,102.0,70,7.32373,95.0,66.374464621654,66.24476552727539,66.763805242678,82.01,66.520467354538,4.0,23,WBA
07-12-2016,92.56522,102.0,70,7.32373,95.0,66.43124346222001,65.74178611249,67.01525439375601,81.22,65.879677582436,4.0,23,WBA
07-13-2016,92.56522,102.0,70,7.32373,95.0,66.260906940522,65.871566319498,66.698915139174,81.77,66.325797044026,4.0,23,WBA
07-14-2016,92.56522,102.0,70,7.32373,95.0,67.047699445508,66.78002776855399,68.288722675022,83.78,67.95616089456401,4.0,23,WBA
07-15-2016,92.56522,102.0,70,7.32373,95.0,68.41039161909201,66.71513766505,68.442836670844,82.51,66.926030501438,4.0,23,WBA
07-18-2016,92.56522,102.0,70,7.32373,95.0,66.990920604942,66.78002776855399,67.777713109928,82.78,67.145034600764,4.0,23,WBA
07-19-2016,92.56522,102.0,70,7.32373,95.0,67.347816174214,66.49613356572401,67.481652012691,82.21,66.682692613298,4.0,23,WBA
07-20-2016,92.56522,102.0,70,7.32373,95.0,66.812472820306,66.63402503567,67.031476919632,82.51,66.926030501438,4.0,23,WBA
07-21-2016,92.56522,102.0,70,7.32373,95.0,66.87736292381,66.098681681762,67.12070081195,81.7,66.26901820346,4.0,23,WBA
07-22-2016,92.56522,102.0,70,7.32373,95.0,66.78002776855399,65.887788845374,66.844917872058,81.35,65.98512400063,4.0,23,WBA
07-25-2016,92.56522,102.0,70,7.32373,95.0,66.033791578258,65.530893276102,66.196016837018,81.57,66.163571785266,4.0,23,WBA
07-26-2016,92.56522,102.0,70,7.32373,95.0,65.98512400063,65.786398058649,66.79625029443,81.33,65.968901474754,4.0,23,WBA
07-27-2016,92.56522,102.0,70,7.32373,95.0,65.360556754404,64.52509667179,65.37677928027999,79.94,64.841435926372,4.0,23,WBA
07-28-2016,92.40909,102.0,70,7.46299,94.5,64.703544456426,64.111422261952,64.825213400496,79.46,64.452095305348,3.96,22,WBA
07-29-2016,92.40909,102.0,70,7.46299,94.5,64.476429094162,63.91675195144,64.537263566197,79.25,64.28175878365,3.96,22,WBA
08-01-2016,92.40909,102.0,70,7.46299,94.5,63.981642054944,63.30840723109,64.476429094162,79.27,64.297981309526,3.96,22,WBA
08-02-2016,92.40909,102.0,70,7.46299,94.5,64.56565298647999,63.608523959796,65.003661185132,78.95,64.03842089551,3.96,22,WBA
08-03-2016,92.40909,102.0,70,7.46299,94.5,64.095199736076,63.9540637609548,64.906326029876,79.6,64.56565298647999,3.96,22,WBA
08-04-2016,92.40909,102.0,70,7.46299,94.5,64.76843455993,64.614320564108,65.12533012920201,79.85,64.76843455993,3.96,22,WBA
08-05-2016,92.40909,102.0,70,7.46299,94.5,65.09288507745,64.825213400496,65.936456423002,80.53,65.32000043971401,3.96,22,WBA
08-08-2016,92.40909,102.0,70,7.46299,94.5,65.230776547396,65.141552655078,65.53900453904,80.63,65.401113069094,3.96,22,WBA
08-09-2016,92.40909,102.0,70,7.46299,94.5,65.555227064916,65.287555387962,65.83912126774601,80.89,65.61200590548201,3.96,22,WBA
08-10-2016,92.40909,102.0,70,7.46299,94.5,65.749897375428,65.717452323676,67.24236975602001,82.5,66.9179192385,3.96,22,WBA
08-11-2016,92.40909,102.0,70,7.46299,94.5,67.274814807772,66.828695346182,67.510041432974,82.91,67.250481018958,3.96,22,WBA
08-12-2016,92.40909,102.0,70,7.46299,94.5,67.031476919632,66.9179192385,67.615487851168,83.32,67.58304279941599,3.96,22,WBA
08-15-2016,92.40909,102.0,70,7.46299,94.5,67.56682027354,67.047699445508,68.03719241131462,83.61,67.818269424618,3.96,22,WBA
08-16-2016,92.40909,102.0,70,7.46299,94.5,67.64793290292,67.13692333782599,67.7290455323,82.8,67.16125712664,3.96,22,WBA
08-17-2016,92.40909,102.0,70,7.46299,94.5,67.287553696654,66.594959598299,67.540146838407,82.52,67.238664701476,3.96,22,WBA
08-18-2016,92.40909,102.0,70,7.46299,94.5,67.344590857695,66.84755274005201,67.556443170133,82.65,67.344590857695,3.96,22,WBA
08-19-2016,92.40909,102.0,70,7.46299,94.5,67.07570138421599,66.8271823253945,67.4871837602975,82.59,67.295701862517,3.96,22,WBA
08-22-2016,92.40909,102.0,70,7.46299,94.5,67.352739023558,66.99421972558599,67.6297766629,82.74,67.41792435046199,3.96,22,WBA
08-23-2016,92.40909,102.0,70,7.46299,94.5,67.6297766629,67.03496055490099,67.686813823941,82.38,67.124590379394,3.96,22,WBA
08-24-2016,92.40909,102.0,70,7.46299,94.5,66.863849071778,66.203847636875,67.173479374572,81.47,66.383107285861,3.96,22,WBA
08-25-2016,92.40909,102.0,70,7.46299,94.5,66.269032963779,65.02643766967151,66.51347793966899,80.18,65.331993889534,3.96,22,WBA
08-26-2016,92.40909,102.0,70,7.46299,94.5,65.437920045753,63.971250190413,65.53569803610901,79.39,64.68828878635699,3.96,22,WBA
08-29-2016,92.40909,102.0,70,7.46299,94.5,65.02236358674,64.94911157563162,65.886069168218,80.35,65.470512709205,3.96,22,WBA
08-30-2016,92.45455,102.0,70,7.4695,94.5,65.519401704383,65.169030572274,65.63347602646499,80.52,65.60903152887599,3.96,22,WBA
