 Date,AVGO Price Target,AVGO Price Target - High,AVGO Price Target - Low,AVGO Price Target - StdDev,AVGO Price Target - Median,AVGO Open,AVGO Low,AVGO High,AVGO Close,AVGO Adj. Close,AVGO Rating,AVGO Price Target - #,Ticker
01-07-2016,171.6,185,136,10.99818,171.0,106.466387062986,103.936685382714,108.460959541662,129.05,104.63397494843,4.61538,25,AVGO
01-08-2016,169.92,185,136,12.36097,170.0,105.428560732618,103.831281146036,108.209610977276,128.2,103.94479340091998,4.61538,25,AVGO
01-11-2016,169.92,185,136,12.36097,170.0,104.9988357677,101.690764339652,105.379912623382,128.04,103.815065109624,4.61538,25,AVGO
01-12-2016,169.92,185,136,12.36097,170.0,105.290724423116,102.854264952213,106.758275718402,129.92,105.339372532352,4.61538,25,AVGO
01-13-2016,170.30769,185,136,12.27496,170.0,103.57993258165,99.793488079448,105.388020641588,123.31,99.979972498186,4.62963,26,AVGO
01-14-2016,170.30769,185,136,12.27496,170.0,100.693478100314,97.531350999974,102.71229355342594,125.19,101.504279920914,4.62963,26,AVGO
01-15-2016,170.30769,185,136,12.27496,170.0,97.466486854326,96.72865719758,100.369157372074,119.97,97.271894417382,4.62963,26,AVGO
01-19-2016,170.30769,185,136,12.27496,170.0,99.534031496856,96.493524669606,101.18806721088,120.07,97.352974599442,4.62963,26,AVGO
01-20-2016,170.30769,185,136,12.27496,170.0,95.536778521298,95.001649319702,101.820492630948,123.83,100.401589444898,4.62963,26,AVGO
01-21-2016,170.30769,185,136,12.27496,170.0,101.18806721088,100.01240457101,102.1610293956,124.53,100.969150719318,4.62963,26,AVGO
01-22-2016,170.30769,185,136,12.27496,170.0,102.550214269488,100.725910173138,102.550214269488,124.51,100.952934682906,4.62963,26,AVGO
01-25-2016,170.30769,185,136,12.27496,170.0,100.888070537258,100.5394257544,101.334011538588,124.49,100.936718646494,4.62963,26,AVGO
01-26-2016,170.30769,185,136,12.27496,170.0,101.350227575,100.5394257544,102.5725113195545,124.39,100.855638464434,4.62963,26,AVGO
01-27-2016,170.11538,185,136,12.0809,170.0,100.25564511719,97.369190635854,101.682656321446,122.35,99.20160275041,4.62963,26,AVGO
01-28-2016,170.11538,185,136,12.0809,170.0,99.679975824564,98.9178221132,102.60697039693,126.37,102.461026069222,4.62963,26,AVGO
01-29-2016,170.11538,185,136,12.0809,170.0,104.950187658464,103.871821237066,108.923116579404,133.71,108.412311432426,4.62963,26,AVGO
02-01-2016,170.40741,185,136,11.80163,175.0,108.112314758804,107.804210066976,112.450104499014,137.68,111.631194660208,4.64286,27,AVGO
02-02-2016,169.96429,185,136,12.24302,172.5,109.466353799206,106.78259977301998,111.558222496354,133.24,108.031234576744,4.62069,28,AVGO
02-03-2016,169.96429,185,136,12.24302,172.5,111.28254987735,105.639369205974,111.574438532766,131.36,106.506927154016,4.62069,28,AVGO
02-04-2016,169.96429,185,136,12.24302,172.5,106.53935922684,105.8096375883,111.298765913762,136.12,110.366343820072,4.62069,28,AVGO
02-05-2016,169.96429,185,136,12.24302,172.5,111.0798494222,102.955615179788,111.0798494222,128.36,104.074521692216,4.62069,28,AVGO
02-08-2016,169.96429,185,136,12.24302,172.5,102.963723197994,96.663793051932,102.963723197994,121.86,98.804309858316,4.62069,28,AVGO
02-09-2016,169.96429,185,136,12.24302,172.5,97.158382162498,96.298932232662,101.934004885832,119.71,97.061085944026,4.62069,28,AVGO
02-10-2016,170.59259,185,136,12.01622,175.0,99.315115005294,96.20163601419,100.271861153602,119.2,96.64757701552,4.67857,27,AVGO
02-11-2016,170.59259,185,136,12.01622,175.0,94.4584120999,92.63410800355,95.382726175384,116.31,94.304359753986,4.67857,27,AVGO
02-12-2016,170.44444,185,136,11.93604,175.0,95.480022393856,93.834094698038,99.185386713998,121.66,98.642149494196,4.67857,27,AVGO
02-16-2016,168.06667,185,130,14.42205,170.0,99.947540425362,99.68808384277,102.801562833874,126.24,102.355621832544,4.58065,30,AVGO
02-17-2016,168.06667,185,130,14.42205,170.0,102.9718312162,102.752914724638,106.069094170892,130.68,105.955581916008,4.58065,30,AVGO
02-18-2016,168.73333,185,130,13.54482,170.0,106.83124788225598,102.225893541248,107.0185431028146,127.07,103.028587343642,4.58065,30,AVGO
02-19-2016,168.73333,185,130,13.54482,170.0,103.01237130723,101.350227575,104.42316647507398,128.67,104.325870256602,4.58065,30,AVGO
02-22-2016,168.73333,185,130,13.54482,170.0,105.404236678,104.990727749494,107.374485102058,130.64,105.92314984318398,4.58065,30,AVGO
02-23-2016,168.86207,185,130,13.75832,170.0,105.533964969296,103.831281146036,105.8096375883,128.16,103.912361328096,4.6,29,AVGO
02-24-2016,168.34483,185,130,13.64899,170.0,102.574538324106,101.682656321446,106.41773895375,130.34,105.679909297004,4.6,29,AVGO
02-25-2016,168.34483,185,130,13.64899,170.0,106.036662098068,104.342086293014,107.423133211294,132.47,107.406917174882,4.6,29,AVGO
02-26-2016,168.56667,185,130,13.47265,170.0,108.80960432451998,107.22854077435,109.433921726382,133.11,107.925830340066,4.6129,30,AVGO
02-29-2016,168.86667,185,130,13.06071,170.0,108.112314758804,107.75556195774,111.825787097152,133.97,108.623119905782,4.6129,30,AVGO
03-01-2016,168.86667,185,130,13.06071,170.0,109.758242454622,109.150141089172,112.40956440798398,138.43,112.239296025658,4.6129,30,AVGO
03-02-2016,168.86667,185,130,13.06071,170.0,111.76903096971,109.49878587203,112.085243679744,136.97,111.055525367582,4.6129,30,AVGO
03-03-2016,168.86667,185,130,13.06071,170.0,111.68795078765,108.89068450658,112.57983279031,137.33,111.347414022998,4.6129,30,AVGO
03-04-2016,177.16667,200,136,13.25414,180.0,118.3770658076,114.906834015432,119.885157193916,146.06,118.425713916836,4.6129,30,AVGO
03-07-2016,177.16667,200,136,13.25414,180.0,117.37167155005598,113.974411921742,118.56355022633798,143.51,116.35816927430598,4.6129,30,AVGO
03-08-2016,177.16667,200,136,13.25414,180.0,115.368991053174,113.033881809846,115.79871601809198,139.63,113.21225821037798,4.6129,30,AVGO
03-09-2016,177.16667,200,136,13.25414,180.0,114.12035624945,113.8941425415026,115.563583490118,141.96,115.101426452376,4.6129,30,AVGO
03-10-2016,177.16667,200,136,13.25414,180.0,116.317629183276,115.1338585252,118.21490544348,144.42,117.09599893105198,4.6129,30,AVGO
03-11-2016,177.16667,200,136,13.25414,180.0,118.368957789394,118.17436535245,121.636489126412,148.82,120.66352694169198,4.6129,30,AVGO
03-14-2016,176.89655,200,136,13.39929,180.0,119.277055828466,119.1878676282,120.963523615314,148.14,120.112181703684,4.6,29,AVGO
03-15-2016,176.89655,200,136,13.39929,180.0,120.4040703591,118.441929953248,121.60405705358798,148.47,120.379746304482,4.6,29,AVGO
03-16-2016,176.89655,200,136,13.39929,180.0,119.956733269208,119.46050644638,121.429144005796,148.63,120.908512585124,4.6,29,AVGO
03-17-2016,176.89655,200,136,13.39929,180.0,119.883519475676,119.883519475676,123.422186163056,151.55,123.28389344194,4.6,29,AVGO
03-18-2016,176.89655,200,136,13.39929,180.0,123.601153213912,122.730722557476,124.4634490044,152.49,124.048570841052,4.6,29,AVGO
03-21-2016,176.89655,200,136,13.39929,180.0,124.129919500532,122.698183093684,124.4634490044,152.89,124.37396547897198,4.6,29,AVGO
03-22-2016,176.89655,200,136,13.39929,180.0,123.97535704752,123.28389344194,126.586649016828,154.76,125.895185411248,4.6,29,AVGO
03-23-2016,177.32143,200,136,13.44314,180.0,125.943994606936,123.926547851832,126.350737904336,152.99,124.455314138452,4.58621,28,AVGO
03-24-2016,177.32143,200,136,13.44314,180.0,123.454725626848,122.934094206176,124.69936011689198,153.0,124.4634490044,4.58621,28,AVGO
03-28-2016,177.32143,200,136,13.44314,180.0,124.691225250944,123.70690647123598,124.8701923018,153.1,124.54479766388,4.58621,28,AVGO
03-29-2016,177.32143,200,136,13.44314,180.0,124.683090384996,123.796389996664,126.033478132364,154.13,125.38268885652398,4.58621,28,AVGO
03-30-2016,177.32143,200,136,13.44314,180.0,126.090422194,125.716218360392,127.945171630144,156.93,127.660451321964,4.58621,28,AVGO
03-31-2016,177.32143,200,136,13.44314,180.0,127.733665115496,125.64300456686,128.018385423676,154.5,125.6836788966,4.58621,28,AVGO
04-01-2016,177.32143,200,136,13.44314,180.0,125.309475062992,122.966633669968,128.465803050816,157.8,128.36818465944,4.58621,28,AVGO
04-04-2016,177.32143,200,136,13.44314,180.0,128.5308819784,126.627323346568,128.7977055814944,156.01,126.912043654748,4.55172,28,AVGO
04-05-2016,177.32143,200,136,13.44314,180.0,125.64300456686,125.64300456686,127.75806971334,155.03,126.114826791844,4.55172,28,AVGO
04-06-2016,177.32143,200,136,13.44314,180.0,125.84637621556,125.041024486708,128.343780061596,157.54,128.15667814479198,4.55172,28,AVGO
04-07-2016,177.32143,200,136,13.44314,180.0,128.107868949104,125.838241349612,128.49020764865998,154.97,126.066017596156,4.55172,28,AVGO
04-08-2016,177.32143,200,136,13.44314,180.0,127.131685035344,125.79756701987198,127.63604672412,156.15,127.02593177802,4.55172,28,AVGO
04-11-2016,177.32143,200,136,13.44314,180.0,128.067194619364,126.57851415087998,128.36818465944,155.61,126.586649016828,4.55172,28,AVGO
04-12-2016,177.32143,200,136,13.44314,180.0,126.912043654748,124.4634490044,127.204898828876,155.43,126.440221429764,4.55172,28,AVGO
04-13-2016,177.32143,200,136,13.44314,180.0,127.286247488356,126.58673036548748,129.87313485982,159.48,129.73484213870398,4.55172,28,AVGO
04-14-2016,177.32143,200,136,13.44314,180.0,127.95330649609198,126.9039087888,129.433852098628,158.82,129.197940986136,4.55172,28,AVGO
04-15-2016,177.32143,200,136,13.44314,180.0,128.636635235724,125.699948628496,128.807467420632,155.49,126.489030625452,4.55172,28,AVGO
04-18-2016,177.75862,200,136,13.41038,180.0,126.37514250217998,125.122373146188,127.22930342672,155.9,126.82256012932,4.56667,29,AVGO
04-19-2016,177.75862,200,136,13.41038,180.0,127.26997775645998,122.66515553793512,127.52687682309784,151.07,122.89341987643598,4.56667,29,AVGO
04-20-2016,177.75862,200,136,13.41038,180.0,123.210679648408,122.34895329853636,125.35820291002052,153.23,124.650550921204,4.56667,29,AVGO
04-21-2016,177.5,200,136,13.5765,180.0,124.38210034492,122.38564154396182,124.691225250944,151.35,123.12119612298,4.55172,28,AVGO
04-22-2016,177.5,200,136,13.5765,180.0,122.34838385792,120.989861244604,124.414639808712,150.33,122.291439796284,4.55172,28,AVGO
04-25-2016,177.5,200,136,13.5765,180.0,122.2263608687,121.022400708396,122.722587691528,149.1,121.29085128468,4.55172,28,AVGO
04-26-2016,177.5,200,136,13.5765,180.0,123.235084246252,122.055528683792,125.366419124628,150.76,122.641239032048,4.58621,28,AVGO
04-27-2016,177.5,200,136,13.5765,180.0,119.753361620508,119.1757861382,124.756304178528,151.53,123.267623710044,4.58621,28,AVGO
04-28-2016,177.5,200,136,13.5765,180.0,122.340248991972,119.850980011884,125.293205331096,147.99,120.387881164452,4.58621,28,AVGO
04-29-2016,177.5,200,136,13.5765,180.0,119.021223685188,116.5319547051,120.22518384549198,145.75,118.5656711921,4.58621,28,AVGO
05-02-2016,177.35714,200,136,13.62302,180.0,118.899200695968,117.544745515626,119.444236714484,146.08,118.834121768384,4.58621,28,AVGO
05-03-2016,177.35714,200,136,13.62302,180.0,118.03690490548,115.783547037884,118.760907974852,143.2,116.49128037536,4.58621,28,AVGO
05-04-2016,177.35714,200,136,13.62302,180.0,115.929974624948,114.921251247396,117.483734021016,142.07,115.57204052323598,4.58621,28,AVGO
05-05-2016,177.35714,200,136,13.62302,180.0,116.995642064136,115.588310255132,117.87420758652,142.58,115.986918686584,4.58621,28,AVGO
05-06-2016,177.0,200,136,13.14751,180.0,115.319859678848,113.221064264264,115.92224650229738,141.89,115.425612936172,4.58621,28,AVGO
05-09-2016,177.0,200,136,13.14751,180.0,115.5150964616,114.913116381448,117.07699072361598,142.4,115.84049109952,4.58621,28,AVGO
05-10-2016,177.0,200,136,13.14751,180.0,115.921839759,115.1083531642,118.06944436927198,144.61,117.638296474028,4.58621,28,AVGO
05-11-2016,177.0,200,136,13.14751,180.0,117.215283444732,116.743461219748,118.948009891656,143.85,117.02004666198,4.58621,28,AVGO
05-12-2016,177.0,200,136,13.14751,180.0,117.199013712836,113.497649706496,117.73591486540398,141.04,114.734149330592,4.58621,28,AVGO
05-13-2016,177.0,200,136,13.14751,180.0,114.652800671112,113.578998365976,116.434336313724,140.05,113.92879760174,4.58621,28,AVGO
05-16-2016,176.58621,200,136,13.10309,180.0,114.595856609476,114.449429022412,116.832944745176,142.65,116.04386274822,4.56667,29,AVGO
05-17-2016,176.58621,200,136,13.10309,180.0,115.929974624948,113.79050488062398,116.320448190452,141.17,114.839902587916,4.56667,29,AVGO
05-18-2016,176.58621,200,136,13.10309,180.0,114.319271167244,114.156573848284,117.99623057574,143.88,117.044451259824,4.56667,29,AVGO
05-19-2016,176.58621,200,136,13.10309,180.0,116.352987654244,114.799228258176,117.678970803768,142.74,116.117076541752,4.56667,29,AVGO
05-20-2016,176.58621,200,136,13.10309,180.0,117.247822908524,116.906158538708,120.12756545411598,146.73,119.362888055004,4.56667,29,AVGO
05-23-2016,176.7931,200,136,13.26489,180.0,120.550578483412,120.298397639024,122.295507229258,148.1,120.47736468988,4.56667,29,AVGO
05-24-2016,176.7931,200,136,13.26489,180.0,120.88410798728,120.68073633858,123.389646699264,151.42,123.17814018461598,4.56667,29,AVGO
05-25-2016,176.7931,200,136,13.26489,180.0,123.519804554432,122.421597651452,125.2769355992,153.57,124.927136363436,4.56667,29,AVGO
05-26-2016,176.7931,200,136,13.26489,180.0,125.089833682396,123.50353482253598,125.4803072479,153.02,124.479718736296,4.56667,29,AVGO
05-27-2016,176.7931,200,136,13.26489,180.0,124.4634490044,124.024166243208,125.219991537564,153.3,124.70749498284,4.56667,29,AVGO
05-31-2016,176.7931,200,136,13.26489,180.0,125.2769355992,124.70749498284,126.04974786425998,154.36,125.569790773328,4.56667,29,AVGO
06-01-2016,177.31034,200,136,13.28235,180.0,124.796978508268,124.740034446632,126.350737904336,154.77,125.903320277196,4.56667,29,AVGO
06-02-2016,176.73333,200,136,13.42369,180.0,126.261254378908,124.7782683165876,126.513435223296,154.91,126.017208400468,4.58065,30,AVGO
06-03-2016,189.06667,211,150,14.3479,190.0,134.851672819996,131.13403908176,135.0387747368,162.56,132.24038085068798,4.58065,30,AVGO
06-06-2016,189.06667,211,150,14.3479,190.0,132.92370959032,130.987611494696,133.362992351512,162.84,132.468157097232,4.58065,30,AVGO
06-07-2016,189.06667,211,150,14.3479,190.0,132.874900394632,132.44375249938798,134.99810040705998,164.84,134.095130286832,4.58065,30,AVGO
06-08-2016,189.06667,211,150,14.3479,190.0,133.485015340732,132.874900394632,133.916163235976,163.7,133.16775556876,4.58065,30,AVGO
06-09-2016,189.06667,211,150,14.3479,190.0,131.898716480872,131.882446748976,134.26596247174,164.14,133.525689670472,4.58065,30,AVGO
06-10-2016,189.06667,211,150,14.3479,190.0,131.92312107871598,130.157855168,132.58204522050397,160.82,130.82491417573598,4.58065,30,AVGO
06-13-2016,190.41379,211,150,13.64202,190.0,130.27174329127195,129.860932560898,131.9882000063,160.01,130.165990033948,4.56667,29,AVGO
06-14-2016,190.41379,211,150,13.64202,190.0,129.564009953796,128.636635235724,130.5889217145845,158.99,129.336233707252,4.56667,29,AVGO
06-15-2016,190.41379,211,150,13.64202,190.0,129.60553118661,129.08325729189,130.66640003526,158.4,129.2627889432,4.56667,29,AVGO
06-16-2016,190.41379,211,150,13.64202,190.0,128.161117446525,126.9778406538,129.62185224582,158.63,129.450481124115,4.56667,29,AVGO
06-17-2016,190.41379,211,150,13.64202,190.0,129.727939130685,126.431085170265,130.364460439875,156.0,127.304261838,4.56667,29,AVGO
06-20-2016,190.41379,211,150,13.64202,190.0,129.2627889432,127.867338380745,130.24205249579998,156.93,128.063191091265,4.56667,29,AVGO
06-21-2016,190.41379,211,150,13.64202,190.0,128.618107104405,126.986001183405,129.2627889432,155.81,127.149211775505,4.56667,29,AVGO
06-22-2016,189.9,211,150,13.69513,190.0,127.083927538665,126.3249982854,128.259043801785,155.14,126.60245629197,4.54839,30,AVGO
06-23-2016,189.9,211,150,13.69513,190.0,128.40593333467498,127.279780249185,129.450481124115,158.62,129.44232059451,4.54839,30,AVGO
06-24-2016,189.9,211,150,13.69513,190.0,124.040049996,121.1022593382,126.382121992635,148.72,121.36339628556,4.54839,30,AVGO
06-27-2016,191.27586,211,151,11.7147,190.0,119.55175871325,116.099854690335,120.163798433625,143.63,117.209686716615,4.6,29,AVGO
06-28-2016,191.27586,211,151,11.7147,190.0,119.71496930534998,119.61704295009,122.350820367765,149.77,122.220251894085,4.6,29,AVGO
06-29-2016,191.27586,211,151,11.7147,190.0,124.048210525605,123.04446538419,127.018643301825,155.0,126.4882088775,4.6,29,AVGO
06-30-2016,191.27586,211,151,11.7147,190.0,126.4882088775,125.810884920285,128.3153514560595,155.4,126.8146300617,4.6,29,AVGO
07-01-2016,191.27586,211,151,11.7147,190.0,126.055700808435,125.36205579201,127.198174953135,154.22,125.85168756831,4.6,29,AVGO
07-05-2016,191.10345,211,151,11.8419,190.0,123.69730775259,122.024399183565,123.803394637455,150.76,123.02814432498,4.6,29,AVGO
07-06-2016,191.10345,211,151,11.8419,190.0,121.88567018028,120.09035366718,123.444331334835,150.63,122.922057440115,4.6,29,AVGO
07-07-2016,191.10345,211,151,11.8419,190.0,122.52219148947,122.52219148947,124.8561029565,150.99,123.215836505895,4.6,29,AVGO
07-08-2016,190.82143,211,151,11.95543,190.0,124.570484420325,123.9870065535675,126.6930381705855,155.14,126.60245629197,4.58621,28,AVGO
07-11-2016,190.82143,211,151,11.95543,190.0,128.20192009455,127.53275666694,129.319912650435,157.36,128.41409386428,4.58621,28,AVGO
07-12-2016,190.82143,211,151,11.95543,190.0,129.40967847609,129.140380999125,131.311081874055,158.59,129.417839005695,4.58621,28,AVGO
07-13-2016,190.82143,211,151,11.95543,190.0,129.678975953055,128.39777280507,130.87857380499,157.41,128.454896512305,4.58621,28,AVGO
07-14-2016,190.82143,211,151,11.95543,190.0,130.20124984777502,129.63817330503,131.43348981813,160.79,131.213155518795,4.58621,28,AVGO
07-15-2016,190.82143,211,151,11.95543,190.0,131.47429246615502,130.29101567343,131.84967682798498,161.16,131.51509511418,4.58621,28,AVGO
07-18-2016,190.82143,211,151,11.95543,190.0,132.54332184440997,132.159776952975,133.58378936904748,162.33,132.469877077965,4.58621,28,AVGO
07-19-2016,190.82143,211,151,11.95543,190.0,131.768071531935,130.397102558295,132.200579601,160.53,131.000981749065,4.58621,28,AVGO
07-20-2016,190.82143,211,151,11.95543,190.0,131.8741584168,131.315978191818,133.644993341085,162.67,132.747335084535,4.58621,28,AVGO
07-21-2016,190.82143,211,151,11.95543,190.0,133.02479309110498,130.42158414711,133.40833798254,160.41,130.903055393805,4.58621,28,AVGO
07-22-2016,190.82143,211,151,11.95543,190.0,130.233891966195,127.867338380745,130.81328956815,159.67,130.299176203035,4.58621,28,AVGO
07-25-2016,190.82143,211,151,11.95543,190.0,130.27469461421998,129.97275501883502,131.13971075235,159.78,130.38894202869,4.58621,28,AVGO
07-26-2016,190.82143,211,151,11.95543,190.0,131.719108354305,130.870413275385,133.42465904175,163.44,133.37569586412,4.58621,28,AVGO
07-27-2016,190.82143,211,151,11.95543,190.0,135.41582826536998,132.779977202955,136.7704761798,165.66,135.18733343642998,4.58621,28,AVGO
07-28-2016,190.82143,211,151,11.95543,190.0,134.6487384825,133.7649531262785,136.2522825498825,164.23,134.020377702915,4.58621,28,AVGO
07-29-2016,190.82143,211,151,11.95543,190.0,133.775561814765,131.46613193655,134.363119946325,161.98,132.18425854179,4.58621,28,AVGO
08-01-2016,190.82143,211,151,11.95543,190.0,132.83710091019,132.11897430495,133.73475916674,163.51,133.432819571355,4.58621,28,AVGO
08-02-2016,190.82143,211,151,11.95543,190.0,133.09823785755,132.420913900335,133.822892886474,162.89,132.92686673584498,4.58621,28,AVGO
08-03-2016,190.82143,211,151,11.95543,190.0,132.10265324574,131.61326628532817,133.955093466075,164.11,133.922451347655,4.58621,28,AVGO
08-04-2016,190.82143,211,151,11.95543,190.0,134.053019821335,133.99597771939605,136.2808444035,166.99,136.272683873895,4.58621,28,AVGO
08-05-2016,190.82143,211,151,11.95543,190.0,137.05609471597498,136.46853658441498,138.89221387709998,170.12,138.82692964026,4.58621,28,AVGO
08-08-2016,191.0,211,151,11.90438,190.0,138.729003285,136.9785696847275,139.732748426415,168.35,137.38251590017498,4.58621,28,AVGO
08-09-2016,191.0,211,151,11.90438,190.0,137.86398714687,137.66813443635,140.49983820928497,171.17,139.683785248785,4.58621,28,AVGO
08-10-2016,191.0,211,151,11.90438,190.0,139.72458789681,138.59843481132,140.50799873889,171.85,140.238701261925,4.58621,28,AVGO
08-11-2016,191.48276,211,151,11.97302,190.0,140.418232913235,139.46345094945,141.3036503753775,172.09,140.434553972445,4.6,29,AVGO
08-12-2016,191.48276,211,151,11.97302,190.0,140.467196090865,139.8510761056875,140.86706204151,172.47,140.744654097435,4.6,29,AVGO
08-15-2016,191.48276,211,151,11.97302,190.0,141.479101761885,140.76913568625,143.470270985505,175.54,143.24993668617,4.56667,29,AVGO
08-16-2016,191.48276,211,151,11.97302,190.0,142.654218025005,140.44271450205,142.801107557895,172.4,140.6875303902,4.56667,29,AVGO
08-17-2016,191.48276,211,151,11.97302,190.0,140.565122446125,140.16525649547998,141.40565699543998,173.03,141.201643755315,4.56667,29,AVGO
08-18-2016,191.48276,211,151,11.97302,190.0,141.03027263361,140.88338310071998,142.14010465989,173.93,141.936091419765,4.56667,29,AVGO
08-19-2016,191.48276,211,151,11.97302,190.0,142.14010465989,141.528064939515,142.8541510003275,174.93,142.752144380265,4.56667,29,AVGO
08-22-2016,191.48276,211,151,11.97302,190.0,142.8092680875,142.04217830463,143.878297465755,175.93,143.568197340765,4.56667,29,AVGO
08-23-2016,191.48276,211,151,11.97302,190.0,144.21287917956,143.72324740326,144.824918899935,177.34,144.71883201507,4.56667,29,AVGO
08-24-2016,191.48276,211,151,11.97302,190.0,144.906524195985,142.2910744575825,145.004450551245,175.3,143.05408397565,4.56667,29,AVGO
08-25-2016,191.48276,211,151,11.97302,190.0,143.23361562696002,142.556291669745,144.55562142296998,176.04,143.65796316642,4.56667,29,AVGO
08-26-2016,191.96552,211,165,10.52577,190.0,144.302645005215,142.91535497236498,145.787861393325,177.16,144.57194248218,4.6,29,AVGO
08-29-2016,193.17241,211,165,10.35264,192.0,144.68618989665,144.35976871245,145.81234298214,177.4,144.7677951927,4.6,29,AVGO
08-30-2016,194.23333,211,165,10.14457,197.5,145.38799544268,143.57635787037,146.41622217290998,177.0,144.4413740085,4.6129,30,AVGO
08-31-2016,195.23333,211,165,9.49275,200.0,144.52297930455,143.094886623675,145.51856391636,176.42,143.96806329140998,4.6129,30,AVGO
09-01-2016,195.86207,211,165,9.73697,200.0,144.34344765324,142.66237855461,144.988129492035,177.09,144.514818774945,4.6129,29,AVGO
09-02-2016,201.83333,220,165,11.05165,203.0,144.4413740085,137.7497397324,144.71883201507,173.11,141.26692799215502,4.6129,30,AVGO
09-06-2016,202.63333,220,165,9.85388,203.0,141.68311500201,138.43522421921998,141.99321512699998,171.1,139.62666154155,4.6129,30,AVGO
09-07-2016,202.63333,220,165,9.85388,203.0,139.88779848891,136.860242005455,140.361109206,168.9,137.83134502845,4.6129,30,AVGO
09-08-2016,202.63333,220,165,9.85388,203.0,137.41515801859498,135.92178110088,137.774221321215,168.38,137.40699748899,4.6129,30,AVGO
09-09-2016,202.63333,220,165,9.85388,203.0,135.73408891996502,131.115229163535,136.32164705152502,160.78,131.20499498919,4.6129,30,AVGO
09-12-2016,202.63333,220,165,9.85388,203.0,129.858507604365,129.54848908467105,134.444725242375,164.48,134.22439094304,4.6129,30,AVGO
09-13-2016,202.63333,220,165,9.85388,203.0,134.22439094304,134.07750141015,136.57462346928,165.24,134.84459119302,4.6129,30,AVGO
09-14-2016,202.63333,220,165,9.85388,203.0,134.836430663415,134.689541130525,138.6710635248045,169.61,138.410742630405,4.6129,30,AVGO
09-15-2016,201.96667,220,165,10.65359,203.0,138.599000884036,137.67407989544,141.6029478116,172.72,141.373763849824,4.6129,30,AVGO
09-16-2016,201.96667,220,165,10.65359,203.0,141.128209605064,139.02462824161998,141.594762670108,171.24,140.162362909008,4.6129,30,AVGO
09-19-2016,201.90323,220,165,10.4861,201.0,140.41610229526,138.65629687448,142.077686018136,170.73,139.744920692916,4.625,31,AVGO
09-20-2016,201.90323,220,165,10.4861,201.0,140.95632163373202,137.649524470964,140.95632163373202,168.23,137.69863531991598,4.625,31,AVGO
09-21-2016,201.90323,220,165,10.4861,201.0,137.82959758378797,137.19115654741202,139.163775646984,169.83,139.008257958636,4.625,31,AVGO
09-22-2016,201.90323,220,165,10.4861,201.0,139.941364088724,137.567673056044,140.1705480505,168.84,138.197928950928,4.625,31,AVGO
09-23-2016,201.90323,220,165,10.4861,201.0,138.08333697004,135.472276834092,138.353446639276,166.65,136.40538296418,4.625,31,AVGO
09-26-2016,201.90323,220,165,10.4861,201.0,135.13668603291998,133.221362923792,136.880121170716,166.69,136.438123530148,4.625,31,AVGO
09-27-2016,201.84375,220,165,10.32627,200.5,136.601826359988,135.88562647943797,139.867697815296,170.86,139.851327532312,4.60606,32,AVGO
09-28-2016,201.84375,220,165,10.32627,200.5,140.604360549576,138.967332251176,141.365578708332,170.7,139.72036526844,4.60606,32,AVGO
09-29-2016,201.84375,220,165,10.32627,200.5,139.147405364,138.729963147908,142.413276819308,172.46,141.160950171032,4.60606,32,AVGO
09-30-2016,201.84375,220,165,10.32627,200.5,141.6029478116,141.144579888048,142.95349615778,172.52,141.210061019984,4.60606,32,AVGO
10-03-2016,201.84375,220,165,10.32627,200.5,141.61113295309198,138.918221402224,142.329379119015,170.07,139.20470135444398,4.60606,32,AVGO
10-04-2016,202.24242,220,165,10.41569,201.0,139.646698995012,137.575858197536,139.88406809828,169.05,138.36981692226,4.61765,33,AVGO
10-05-2016,202.24242,220,165,10.41569,201.0,140.37517658779998,139.703994985456,142.511498517212,173.48,141.995834603216,4.57143,33,AVGO
10-06-2016,202.24242,220,165,10.41569,201.0,141.84850205636002,140.178733191992,142.95349615778,174.19,142.576979649148,4.57143,33,AVGO
10-07-2016,202.24242,220,165,10.41569,201.0,143.141754412096,141.103654180588,143.19905040254,174.21,142.593349932132,4.57143,33,AVGO
10-10-2016,202.63636,220,165,10.75292,201.0,143.018977289716,142.220925994246,143.97663884428,174.77,143.05171785568402,4.57143,33,AVGO
10-11-2016,202.63636,220,165,10.75292,201.0,143.477345213268,138.762703713876,143.645140613854,171.17,140.10506691856398,4.57143,33,AVGO
10-12-2016,202.63636,220,165,10.75292,201.0,139.7612909759,137.83778272528,140.015030362152,170.47,139.532107014124,4.57143,33,AVGO
10-13-2016,202.63636,220,165,10.75292,201.0,138.140632960484,136.52816008656,139.06555394908,168.94,138.27978036584798,4.57143,33,AVGO
10-14-2016,202.63636,220,165,10.75292,201.0,139.131035081016,138.607186025528,141.30828271788798,170.09,139.221071637428,4.57143,33,AVGO
10-17-2016,202.63636,220,165,10.75292,201.0,138.90185111923998,138.107892394516,139.92499380574,168.88,138.230669516896,4.57143,33,AVGO
10-18-2016,202.63636,220,165,10.75292,201.0,139.67943956098,139.589403004568,141.496540972204,172.17,140.923581067764,4.57143,33,AVGO
10-19-2016,202.63636,220,165,10.75292,201.0,140.10506691856398,139.23801488031646,141.013617624176,171.87,140.678026823004,4.57143,33,AVGO
10-20-2016,202.63636,220,165,10.75292,201.0,140.506138851672,139.982289796184,142.89620016733602,173.41,141.938538612772,4.57143,33,AVGO
