 Date,GILD Price Target,GILD Price Target - High,GILD Price Target - Low,GILD Price Target - StdDev,GILD Price Target - Median,GILD Open,GILD Low,GILD High,GILD Close,GILD Adj. Close,GILD Rating,GILD Price Target - #,Ticker
04-16-2013,54.29167,76.0,40.0,9.6111,54.0,39.584174696499,39.4258997635405,40.186391514585,52.01,40.155508600837,4.32258,24,GILD
04-17-2013,54.66667,76.0,40.0,9.61191,55.0,39.91616601929,39.167255360901,40.30220244114,51.94,40.101463501778,4.32258,24,GILD
04-18-2013,55.33333,76.0,40.0,9.41925,55.0,40.055139131156,39.012840792161,40.194112243022,50.86,39.267624830582,4.32258,24,GILD
04-19-2013,55.91667,76.0,40.0,8.86903,55.0,39.11321026184199,39.11321026184199,41.676492102926,53.17,41.051113099529,4.32258,24,GILD
04-22-2013,59.79167,97.0,40.0,12.01728,59.0,41.784582301044,41.143761840773,41.877231042288,54.05,41.730537201984994,4.32258,24,GILD
04-23-2013,61.08333,97.0,40.0,11.93705,60.0,42.00076269728,40.595590121746,42.587538058492,53.33,41.174644754521,4.32258,24,GILD
04-24-2013,61.08333,97.0,40.0,11.93705,60.0,41.058833827966,38.935633507791,41.321338594824,50.57,39.043723705909,4.32258,24,GILD
04-25-2013,61.08333,97.0,40.0,11.93705,60.0,39.60733688180999,39.306228472767,40.024256217408,51.43,39.707706351491,4.32258,24,GILD
04-26-2013,61.08333,97.0,40.0,11.93705,60.0,39.754030722113,39.599616153373,40.340806083325,51.38,39.669102709306,4.32258,24,GILD
04-29-2013,61.375,97.0,40.0,11.87017,61.0,39.653661252432,39.198138274649,39.862120920231,51.09,39.445201584633,4.32258,24,GILD
04-30-2013,61.375,97.0,40.0,11.87017,61.0,39.182696817775,38.163560664090994,39.290787015893,50.64,39.097768804968,4.32258,24,GILD
05-01-2013,61.375,97.0,40.0,11.87017,61.0,38.951074964665,38.495551986882,39.1016291691865,50.14,38.711732383118,4.32258,24,GILD
05-02-2013,61.69565,97.0,40.0,12.02329,62.0,40.726842505175,40.109184230215,41.081996013277,52.18,40.286760984266,4.36667,23,GILD
05-03-2013,64.21739,88.0,40.0,10.3628,65.0,42.116573623835,42.093411438524,43.506304742495,55.15,42.57981733005499,4.4,23,GILD
05-06-2013,64.21739,88.0,40.0,10.3628,65.0,42.60305672265037,41.784582301044,43.00245000469638,54.43,42.023924882591,4.4,23,GILD
05-07-2013,64.5,88.0,40.0,10.23474,65.0,41.977600511968994,40.780887604234,42.15517726602,53.13,41.020230185781,4.3871,24,GILD
05-08-2013,64.5,88.0,40.0,10.23474,65.0,41.020230185781,40.140067143963,41.236410582016994,52.38,40.441175553006,4.3871,24,GILD
05-09-2013,64.47826,88.0,40.0,10.45433,65.0,40.595590121746,40.340806083325,41.089716741714,52.79,40.757725418923,4.4,23,GILD
05-10-2013,64.47826,88.0,40.0,10.45433,65.0,40.742283962049,40.294481712703,41.03760182476425,52.88,40.827211974856,4.4,23,GILD
05-13-2013,64.65217,88.0,40.0,10.39485,65.0,41.012509457344,40.865815617041,42.533492959433,54.47,42.054807796339,4.4,23,GILD
05-14-2013,64.65217,88.0,40.0,10.39485,65.0,42.070249253213,42.00076269728,43.444538914999,56.25,43.429097458125,4.4,23,GILD
05-15-2013,64.65217,88.0,40.0,10.39485,65.0,43.498584014058,42.533492959433,44.08535937527,56.36,43.514025470932,4.4,23,GILD
05-16-2013,64.65217,88.0,40.0,10.39485,65.0,43.69932295342,41.84634812854,43.730205867168,54.96,42.433123489752,4.4,23,GILD
05-17-2013,65.34783,88.0,40.0,10.61012,67.0,42.834601368476,42.193780908205,43.568070569991,56.3,43.46770110031,4.4,23,GILD
05-20-2013,65.34783,88.0,40.0,10.61012,67.0,43.305565803133,42.626141700677,43.838296065286,55.74,43.035340307838,4.4,23,GILD
05-21-2013,65.66667,88.0,40.0,10.49868,67.0,43.344169445318,43.050781764712,43.892341164345,56.47,43.598953483739,4.4,24,GILD
05-22-2013,65.66667,88.0,40.0,10.49868,67.0,44.0081520909,42.94269156659399,44.8304096694405,55.93,43.182034148141,4.4,24,GILD
05-23-2013,65.66667,88.0,40.0,10.49868,67.0,42.379078390693,41.81546521479199,43.282403617822,55.48,42.834601368476,4.4,24,GILD
05-24-2013,65.66667,88.0,40.0,10.49868,67.0,42.69562825660999,42.38679911913,43.506304742495,55.81,43.089385406897,4.4,24,GILD
05-28-2013,65.66667,88.0,40.0,10.49868,67.0,43.761088780916,42.934970838157,43.869178979034,56.18,43.375052359066,4.4,24,GILD
05-29-2013,65.66667,88.0,40.0,10.49868,67.0,43.18975487657799,42.348195476945,43.382773087503,55.63,42.950412295031,4.4,24,GILD
05-30-2013,65.66667,88.0,40.0,10.49868,67.0,43.043061036275,42.811439183165,43.869178979034,55.8,43.08166467846,4.4,24,GILD
05-31-2013,66.16667,88.0,40.0,9.55539,67.0,43.398214544377,42.06252852477599,43.398214544377,54.48,42.06252852477599,4.4,24,GILD
06-03-2013,66.16667,88.0,40.0,9.55539,67.0,42.124294352272,39.645940523995,42.186060179768,53.12,41.012509457344,4.4,24,GILD
06-04-2013,66.16667,88.0,40.0,9.55539,67.0,41.0163698215625,40.086022044904,41.452590978253,52.32,40.394851182384,4.4,24,GILD
06-05-2013,66.16667,88.0,40.0,9.55539,67.0,39.83895873492,38.032308280662,40.657355949242,50.12,38.696290926244,4.4,24,GILD
06-06-2013,66.16667,88.0,40.0,9.55539,67.0,38.897029865606,38.341137418142,39.900724562416,51.35,39.645940523995,4.4,24,GILD
06-07-2013,66.16667,88.0,40.0,9.55539,67.0,40.055139131156,40.001094032097,41.236410582016994,52.892,40.8364768489804,4.4,24,GILD
06-10-2013,66.75,88.0,40.0,10.23576,67.0,41.34450078013499,40.232715885207,41.352221508572,52.44,40.48749992362799,4.4,24,GILD
06-11-2013,66.75,88.0,40.0,10.23576,67.0,40.07058058803,39.6760513648993,40.904419259226,52.44,40.48749992362799,4.4,24,GILD
06-12-2013,66.75,88.0,40.0,10.23576,67.0,40.788608332671,39.483805226818,40.962324722503496,51.17,39.506967412129,4.4,24,GILD
06-13-2013,66.75,88.0,40.0,10.23576,67.0,39.568733239625,39.128651718716,40.22499515677,51.95,40.109184230215,4.46667,24,GILD
06-14-2013,66.75,88.0,40.0,10.23576,67.0,40.062859859593,40.031976945845,40.757725418923,52.23,40.325364626451,4.46667,24,GILD
06-17-2013,66.75,88.0,40.0,10.23576,67.0,40.742283962049,39.236741916834,41.120599655462,51.03,39.398877214011,4.46667,24,GILD
06-18-2013,66.75,88.0,40.0,10.23576,67.0,39.275345559018994,39.275345559018994,40.186391514585,51.94,40.101463501778,4.46667,24,GILD
06-19-2013,66.75,88.0,40.0,10.23576,67.0,40.008814760534,39.043723705909,40.186391514585,50.6,39.06688589122,4.46667,24,GILD
06-20-2013,66.75,88.0,40.0,10.23576,67.0,38.75033602530299,37.847010798174,38.951074964665,49.35,38.101794836595,4.46667,24,GILD
06-21-2013,66.75,88.0,40.0,10.23576,67.0,38.317975232831,37.121262325096,38.549597085941,48.83,37.700316957871,4.46667,24,GILD
06-24-2013,66.75,88.0,40.0,10.23576,67.0,37.21391106634,36.05580180079,38.379741060327,48.93,37.777524242241,4.46667,24,GILD
06-25-2013,66.75,88.0,40.0,10.23576,67.0,38.14811920721699,38.070911922847,39.283066287456,49.78,38.433786159386,4.46667,24,GILD
06-26-2013,66.75,88.0,40.0,10.23576,67.0,38.927912779354,38.83526403811,39.862120920231,51.31,39.615057610247,4.46667,24,GILD
06-27-2013,66.75,88.0,40.0,10.23576,67.0,39.91616601929,39.14409317559,40.109184230215,51.005,39.3795753929185,4.46667,24,GILD
06-28-2013,66.75,88.0,40.0,10.23576,67.0,39.337111386515,39.082327348094,39.846679463357,51.27,39.584174696499,4.46667,24,GILD
07-01-2013,66.75,88.0,40.0,10.23576,67.0,40.124625687088994,39.784913635861,40.76544614736,51.655,39.8814227413235,4.46667,24,GILD
07-02-2013,66.75,88.0,40.0,10.23576,67.0,39.91616601929,39.699985623054,40.665076677679,52.23,40.325364626451,4.46667,24,GILD
07-03-2013,66.68,88.0,40.0,10.03482,67.0,40.155508600837,39.862120920231,40.410292639258,51.98,40.132346415526,4.46667,25,GILD
07-05-2013,66.68,88.0,40.0,10.03482,67.0,40.45661700988,40.356247540199,41.298176409513,53.32,41.166924026084,4.46667,25,GILD
07-08-2013,66.68,88.0,40.0,10.03482,67.0,41.38310442232,41.081996013277,41.661050646052,53.32,41.166924026084,4.46667,25,GILD
07-09-2013,66.68,88.0,40.0,10.03482,67.0,41.707375016674,41.190086211395,42.30959183475999,54.38,41.985321240406,4.46667,25,GILD
07-10-2013,66.68,88.0,40.0,10.03482,67.0,41.993041968843,41.83862740010299,42.85004282535,55.33,42.718790441920994,4.46667,25,GILD
07-11-2013,66.68,88.0,40.0,10.03482,67.0,43.259241432511,42.765114812543,43.429097458125,55.85,43.120268320645,4.46667,25,GILD
07-12-2013,66.68,88.0,40.0,10.03482,67.0,43.2360792472,43.050781764712,44.672134736482,57.339,44.2698847849143,4.46667,25,GILD
07-15-2013,66.68,88.0,40.0,10.03482,67.0,44.16256665964,43.869178979034,44.56234597810786,57.66,44.51772016774199,4.46667,25,GILD
07-16-2013,66.68,88.0,40.0,10.03482,67.0,44.432792154934994,43.838296065286,44.5987878163305,57.14,44.116242289018,4.46667,25,GILD
07-17-2013,66.76,88.0,40.0,9.99712,67.0,44.29381904306899,44.09416100568818,44.602648180549,57.75,44.587206723675,4.46667,25,GILD
07-18-2013,66.76,88.0,40.0,9.99712,67.0,44.664414008045,44.440512883372,45.119936985828,58.22,44.950080960214,4.46667,25,GILD
07-19-2013,66.76,88.0,40.0,9.99712,67.0,45.228027183946,44.386467784313,46.718127772287,60.1,46.40157790637,4.46667,25,GILD
07-22-2013,66.76,88.0,40.0,9.99712,67.0,46.100469497327,45.251189369257,46.679524130102,59.71,46.100469497327,4.46667,25,GILD
07-23-2013,66.76,88.0,40.0,9.99712,67.0,46.316649893563,45.590901420485,46.440181548555,59.12,45.64494651954399,4.46667,25,GILD
07-24-2013,66.76,88.0,40.0,9.99712,67.0,46.100469497327,45.590901420485,46.424740091681,59.88,46.231721880756,4.46667,25,GILD
07-25-2013,66.76,88.0,40.0,9.99712,67.0,46.417019363244,45.405603937997,47.204533663818,60.86,46.988353267582,4.46667,25,GILD
07-26-2013,72.32,89.0,40.0,9.07621,73.0,49.273688884934,47.544245715046,49.443544910548,62.57,48.308597830309,4.46667,25,GILD
07-29-2013,72.32,89.0,40.0,9.07621,73.0,48.33176001562,47.536524986609,48.501616041234,62.02,47.883957766274,4.46667,25,GILD
07-30-2013,72.32,89.0,40.0,9.07621,73.0,47.8685163094,47.451596973802,48.084696705636,61.73,47.660056641601,4.46667,25,GILD
07-31-2013,72.32,89.0,40.0,9.07621,73.0,47.94572359377,47.374389689432,48.02293087814,61.4,47.40527260318,4.46667,25,GILD
08-01-2013,72.32,89.0,40.0,9.07621,73.0,47.907119951585,47.073281280389,48.02293087814,62.0,47.8685163094,4.46667,25,GILD
08-02-2013,72.32,89.0,40.0,9.07621,73.0,47.760426111282,47.312623861936,47.829912667215,61.75,47.675498098475,4.46667,25,GILD
08-05-2013,72.32,89.0,40.0,9.07621,73.0,47.675498098475,46.656361944790994,47.79130902503,60.95,47.057839823515,4.46667,25,GILD
08-06-2013,72.32,89.0,40.0,9.07621,73.0,47.034677638204,45.691270890166,47.034677638204,59.98,46.308929165126,4.46667,25,GILD
08-07-2013,72.32,89.0,40.0,9.07621,73.0,46.424740091681,45.70671234704,46.687244858539,60.22,46.494226647614,4.46667,25,GILD
08-08-2013,72.32,89.0,40.0,9.07621,73.0,46.71040704385,45.77619890297299,46.926587440086,59.3,45.78391963141,4.46667,25,GILD
08-09-2013,72.32,89.0,40.0,9.07621,73.0,45.413324666434,45.220306455509,46.50194737605099,59.21,45.714433075477,4.46667,25,GILD
08-12-2013,72.32,89.0,40.0,9.07621,73.0,45.444207580182,45.027288244584,45.660387976418,58.9,45.47509049393,4.46667,25,GILD
08-13-2013,72.32,89.0,40.0,9.07621,73.0,45.62950506267,44.95154789861703,45.899730557965,58.93,45.498252679241,4.46667,25,GILD
08-14-2013,72.32,89.0,40.0,9.07621,73.0,45.637225791107,44.888315132718,45.984658570772,58.17,44.911477318029,4.46667,25,GILD
08-15-2013,72.32,89.0,40.0,9.07621,73.0,44.29381904306899,43.205196333452,44.509999439305,56.89,43.923224078093,4.46667,25,GILD
08-16-2013,72.32,89.0,40.0,9.07621,73.0,43.822854608412,43.429097458125,44.56929463370116,56.91,43.938665534966994,4.46667,25,GILD
08-19-2013,72.32,89.0,40.0,9.07621,73.0,43.884620435908,43.815133879975,44.880594404281,57.34,44.270656857758,4.46667,25,GILD
08-20-2013,72.32,89.0,40.0,9.07621,73.0,44.247494672447,44.247494672447,45.204864998635,58.0,44.7802249346,4.46667,25,GILD
08-21-2013,72.32,89.0,40.0,9.07621,73.0,44.54860308149,44.3393713408473,45.96913990661363,58.69,45.312955196753,4.46667,25,GILD
08-22-2013,72.32,89.0,40.0,9.07621,73.0,45.359279567375,45.32067592519,46.308929165126,59.93,46.270325522941,4.46667,25,GILD
08-23-2013,72.32,89.0,40.0,9.07621,73.0,46.316649893563,45.915172014838994,46.417019363244,59.64,46.046424398268,4.46667,25,GILD
08-26-2013,72.32,89.0,40.0,9.07621,73.0,46.185397510134,46.01554148452,47.088722737263,60.42,46.648641216354,4.46667,25,GILD
08-27-2013,72.32,89.0,40.0,9.07621,73.0,46.16995605326,45.220306455509,46.193118238571,58.74,45.351558838938,4.46667,25,GILD
08-28-2013,72.32,89.0,40.0,9.07621,73.0,45.421045394870994,45.16626135645,47.12732637944799,60.44,46.664082673228,4.46667,25,GILD
08-29-2013,72.32,89.0,40.0,9.07621,73.0,46.424740091681,46.25488406606699,47.314554044045245,60.93,47.042398366641,4.46667,25,GILD
08-30-2013,72.32,89.0,40.0,9.07621,73.0,47.21997512069199,46.293487708252,47.21997512069199,60.27,46.532830289799,4.46667,25,GILD
09-03-2013,72.32,89.0,40.0,9.07621,73.0,47.01923618133,46.517388832925,47.55968717192,60.92,47.034677638204,4.46667,25,GILD
09-04-2013,72.32,89.0,40.0,9.07621,73.0,46.94202889696,46.602316845732,47.451596973802,61.11,47.181371478507,4.46667,25,GILD
09-05-2013,72.32,89.0,40.0,9.07621,73.0,47.24313730600299,46.71820497957137,47.32806531881,61.07,47.150488564758994,4.46667,25,GILD
09-06-2013,72.32,89.0,40.0,9.07621,73.0,47.366668960995,45.876568372654,47.46703843067599,61.12,47.189092206944,4.46667,25,GILD
09-09-2013,72.32,89.0,40.0,9.07621,73.0,47.158209293196,47.158209293196,48.378084386242,62.66,48.378084386242,4.46667,25,GILD
09-10-2013,72.32,89.0,40.0,9.07621,73.0,48.764120808092,48.215949089065,49.072949945572,62.86,48.532498954982,4.46667,25,GILD
09-11-2013,72.32,89.0,40.0,9.07621,73.0,48.73323789434399,48.007489421266,48.87221100621,62.93,48.586544054041,4.46667,25,GILD
09-12-2013,72.32,89.0,40.0,9.07621,73.0,48.6405891531,48.084696705636,49.018904846513,63.185,48.7834226291845,4.46667,25,GILD
09-13-2013,72.32,89.0,40.0,9.07621,73.0,49.049787760261,48.4205483926455,49.119274316194,63.53,49.049787760261,4.46667,25,GILD
09-16-2013,72.32,89.0,40.0,9.07621,73.0,49.474427824296,48.315546485902296,49.57479729397699,63.02,48.656030609974,4.46667,25,GILD
09-17-2013,72.68,89.0,40.0,9.27241,73.0,48.56338186873,48.146462533132,48.933976833706,62.69,48.401246571553,4.46667,25,GILD
09-18-2013,73.0,89.0,40.0,8.92637,73.0,48.509336769671,48.316318558746,49.81413987552399,64.28,49.628842393036,4.46667,25,GILD
09-19-2013,73.0,89.0,40.0,8.92637,73.0,49.891347159894,49.134715773068,49.983995901138,64.32,49.65972530678399,4.46667,25,GILD
09-20-2013,73.0,89.0,40.0,8.92637,73.0,49.729211862716994,49.25824742806,49.783256961776,63.86,49.304571798682,4.46667,25,GILD
09-23-2013,73.0,89.0,40.0,8.92637,73.0,48.972580475891,48.123300347820994,49.17934158343386,62.58,48.316318558746,4.46667,25,GILD
09-24-2013,72.95833,89.0,40.0,9.10805,72.5,48.354922200931,48.146462533132,48.764120808092,62.74,48.439850213738,4.48276,24,GILD
09-25-2013,72.95833,89.0,40.0,9.10805,72.5,48.354922200931,47.644615184727,48.439850213738,61.73,47.660056641601,4.48276,24,GILD
09-26-2013,72.95833,89.0,40.0,9.10805,72.5,48.138741804695,47.907197158869366,48.79500372184,62.8,48.48617458435999,4.48276,24,GILD
09-27-2013,72.95833,89.0,40.0,9.10805,72.5,48.146462533132,47.98432723595499,49.358616897740994,63.54,49.057508488698,4.48276,24,GILD
09-30-2013,72.95833,89.0,40.0,9.10805,72.5,47.98440444323937,47.8685163094,49.18096293640563,62.87,48.540219683419,4.48276,24,GILD
10-01-2013,72.95833,89.0,40.0,9.10805,72.5,48.656030609974,48.10013816250999,48.918535376832,62.8,48.48617458435999,4.48276,24,GILD
10-02-2013,72.95833,89.0,40.0,9.10805,72.5,48.161903990006,47.79130902503,48.401246571553,62.4,48.17734544688,4.48276,24,GILD
10-03-2013,72.95833,89.0,40.0,9.10805,72.5,48.092417434073,47.382110417868994,48.40896729999,61.71,47.644615184727,4.48276,24,GILD
10-04-2013,72.95833,89.0,40.0,9.10805,72.5,47.582849357231,47.582849357231,48.686913523722,63.04,48.671472066848,4.48276,24,GILD
10-07-2013,72.95833,89.0,40.0,9.10805,72.5,47.98432723595499,47.60601154254199,48.293156373435,61.77,47.690939555349,4.48276,24,GILD
10-08-2013,72.95833,89.0,40.0,9.10805,72.5,47.744984654408,45.78391963141,47.775867568156,59.38,45.845685458906,4.48276,24,GILD
10-09-2013,72.95833,89.0,40.0,9.10805,72.5,46.177676781697,45.405603937997,46.509668104488,58.9,45.47509049393,4.48276,24,GILD
10-10-2013,73.125,89.0,40.0,9.1802,72.5,47.582849357231,47.212254392255,48.48617458435999,62.74,48.439850213738,4.48276,24,GILD
10-11-2013,73.125,89.0,40.0,9.1802,72.5,48.59426478247799,48.161903990006,49.011184118076,62.69,48.401246571553,4.48276,24,GILD
10-14-2013,73.41667,89.0,40.0,9.18748,73.0,48.2275301817205,47.721822469097,49.320013255556,63.87,49.312292527119,4.48276,24,GILD
10-15-2013,73.41667,89.0,40.0,9.18748,73.0,48.988021932765,48.972580475891,49.97241480848249,63.6,49.10383285932,4.48276,24,GILD
10-16-2013,73.41667,89.0,40.0,9.18748,73.0,49.458986367422,49.296851070245,50.756068744838,65.65,50.686582188905,4.48276,24,GILD
10-17-2013,73.41667,89.0,40.0,9.18748,73.0,50.72518583109,50.385473779862,52.02226820850599,67.36,52.006826751632,4.48276,24,GILD
10-18-2013,73.41667,89.0,40.0,9.18748,73.0,51.937340195698994,51.335123377612994,52.848386151265,68.21,52.66308866877699,4.48276,24,GILD
10-21-2013,73.41667,89.0,40.0,9.18748,73.0,52.585881384407,51.443213575730994,52.77117886689499,66.99,51.721159799463,4.48276,24,GILD
10-22-2013,73.41667,89.0,40.0,9.18748,73.0,51.736601256337,51.450934304168,52.693971582525,68.09,52.570439927533,4.48276,24,GILD
10-23-2013,73.41667,89.0,40.0,9.18748,73.0,52.85610687970199,52.524115556911,53.543251710594994,69.01,53.280746943737,4.48276,24,GILD
10-24-2013,73.41667,89.0,40.0,9.18748,73.0,53.612738266528,53.23527185324306,54.149328892899504,69.83,53.913846675570994,4.48276,24,GILD
10-25-2013,73.41667,89.0,40.0,9.18748,73.0,54.137747800244,52.65536794034,54.27672091211,69.68,53.798035749016,4.48276,24,GILD
10-28-2013,73.83333,89.0,40.0,9.24962,74.0,54.045099059,52.971917806257,54.35392819648,68.731,53.06533862034469,4.48276,24,GILD
10-29-2013,73.83333,89.0,40.0,9.24962,74.0,53.110890918123005,52.678530125651,53.705387007772,69.5,53.65906263715,4.48276,24,GILD
10-30-2013,77.91667,96.0,40.0,10.5748,80.0,55.504316733593,55.149163225491,56.51573215884,72.67,56.106533551679,4.4482800000000005,24,GILD
10-31-2013,78.20833,96.0,40.0,10.53162,80.0,56.176020107612,54.794009717389,56.18374083604899,71.175,54.95228465034749,4.4482800000000005,24,GILD
11-01-2013,78.34783,96.0,40.0,10.7364,80.0,55.118280311743,54.369369653354,55.1985758874878,70.97,54.794009717389,4.46429,23,GILD
11-04-2013,78.34783,96.0,40.0,10.7364,80.0,54.917541372381,53.52008952528399,55.010190113624994,69.34,53.535530982158,4.46429,23,GILD
