 Date,MSFT Price Target,MSFT Price Target - High,MSFT Price Target - Low,MSFT Price Target - StdDev,MSFT Price Target - Median,MSFT Open,MSFT Low,MSFT High,MSFT Close,MSFT Adj. Close,MSFT Rating,MSFT Price Target - #,Ticker
06-26-2015,49.06452,60.0,37.0,6.5003,50.0,40.3869399208,39.83842069296,40.94430623296,45.26,40.04190363232,3.48649,31,MSFT
06-29-2015,49.06452,60.0,37.0,6.5003,50.0,39.84726777728,39.24566604352,40.01536237936,44.37,39.25451312784,3.44444,31,MSFT
06-30-2015,49.06452,60.0,37.0,6.5003,50.0,39.55531399472,38.87408850208,39.56416107904,44.15,39.0598772728,3.44444,31,MSFT
07-01-2015,49.06452,60.0,37.0,6.5003,50.0,39.33413688672,39.0156418512,40.01536237936,44.445,39.32086626024,3.44444,31,MSFT
07-02-2015,49.06452,60.0,37.0,6.5003,50.0,39.35183105536,38.980253513920005,39.590702332,44.4,39.2810543808,3.44444,31,MSFT
07-06-2015,49.06452,60.0,37.0,6.5003,50.0,38.891782670720005,38.8829355864,39.35183105536,44.39,39.272207296480005,3.44444,31,MSFT
07-07-2015,49.06452,60.0,37.0,6.5003,50.0,39.227971874880005,38.32556927424,39.360678139680005,44.3,39.1925835376,3.44444,31,MSFT
07-08-2015,49.4,60.0,37.0,6.51971,51.5,39.31644271808,38.95371226096,39.7234085968,44.24,39.139501031680005,3.45714,30,MSFT
07-09-2015,49.43333,60.0,37.0,6.46366,51.5,39.590702332,39.369525224,40.00651529504,44.52,39.387219392640006,3.45714,30,MSFT
07-10-2015,49.5,60.0,37.0,6.47945,52.0,39.82072652432,39.431454814240006,39.93573862048,44.61,39.46684315152,3.45714,30,MSFT
07-13-2015,49.5,60.0,37.0,6.47945,52.0,39.7897617292,39.7677324892432,40.36039866784,45.54,40.28962199328,3.45714,30,MSFT
07-14-2015,49.5,60.0,37.0,6.47945,52.0,40.2099982344,40.08613905392001,40.661199534720005,45.62,40.36039866784,3.45714,30,MSFT
07-15-2015,50.06667,60.0,37.0,6.36623,52.5,40.413481173760005,40.19230406576,40.59926994448,45.76,40.48425784832,3.51429,30,MSFT
07-16-2015,50.06667,60.0,37.0,6.36623,52.5,40.70543495632,40.66562307688,41.30703669008,46.66,41.28049543712,3.51429,30,MSFT
07-17-2015,50.06667,60.0,37.0,6.36623,52.5,41.1831775096,40.92661206432,41.38666044896,46.62,41.24510709984,3.51429,30,MSFT
07-20-2015,50.06667,60.0,37.0,6.36623,52.5,41.2716483528,41.08585958208,41.69630840016001,46.92,41.510519629440005,3.51429,30,MSFT
07-21-2015,50.06667,60.0,37.0,6.36623,52.5,41.38666044896,41.12124791936,41.87325008656,47.28,41.829014664960006,3.51429,30,MSFT
07-22-2015,49.83333,60.0,37.0,6.30916,51.5,40.20115115008,39.991475251696,41.51936671376,45.54,40.28962199328,3.51429,30,MSFT
07-23-2015,49.86667,60.0,37.0,6.24357,51.5,40.05075071664,39.900350283200005,40.90007081136,46.11,40.793905799520005,3.51429,30,MSFT
07-24-2015,49.86667,60.0,37.0,6.24357,51.5,40.61696411312,40.5196461856,40.97969457024,45.94,40.64350536608,3.51429,30,MSFT
07-27-2015,49.86667,60.0,37.0,6.24357,51.5,40.64350536608,40.033056548000005,40.70543495632,45.35,40.1215273912,3.51429,30,MSFT
07-28-2015,49.76667,60.0,37.0,6.28057,51.5,40.32501033056,39.62609066928,40.377208128048,45.34,40.11268030688,3.51429,30,MSFT
07-29-2015,49.76667,60.0,37.0,6.28057,51.5,40.1657628128,40.04190363232,41.38666044896,46.29,40.95315331728,3.51429,30,MSFT
07-30-2015,49.76667,60.0,37.0,6.28057,51.5,40.92661206432,40.63465828176,41.9351796768,46.88,41.47513129216001,3.51429,30,MSFT
07-31-2015,49.76667,60.0,37.0,6.28057,51.5,41.83786174928,41.138942088,41.90863842384,46.7,41.31588377440001,3.51429,30,MSFT
08-03-2015,49.76667,60.0,37.0,6.28057,51.5,41.56360213536,41.09470666640001,41.581296304000006,46.81,41.41320170192,3.51429,30,MSFT
08-04-2015,49.76667,60.0,37.0,6.28057,51.5,41.360119196,41.29818960576,42.209439290720006,47.54,42.05903885728,3.51429,30,MSFT
08-05-2015,49.76667,60.0,37.0,6.28057,51.5,42.44831056736,42.05903885728,42.82873519312,47.58,42.09442719456,3.51429,30,MSFT
08-06-2015,49.76667,60.0,37.0,6.28057,51.5,42.209439290720006,40.98854165456,42.26252179664,46.62,41.24510709984,3.51429,30,MSFT
08-07-2015,49.76667,60.0,37.0,6.28057,51.5,41.041624160480005,40.92661206432,41.38666044896,46.74,41.35127211168,3.51429,30,MSFT
08-10-2015,49.76667,60.0,37.0,6.28057,51.5,41.537060882400006,41.43974295488,42.01480343568,47.33,41.87325008656,3.51429,30,MSFT
08-11-2015,49.76667,60.0,37.0,6.28057,51.5,41.422048786240005,40.6081170288,41.52821379808,46.41,41.05931832912,3.51429,30,MSFT
08-12-2015,49.76667,60.0,37.0,6.28057,51.5,40.86468247408,40.43559888456,41.4928254608,46.74,41.35127211168,3.51429,30,MSFT
08-13-2015,49.93548,60.0,37.0,6.24725,52.0,41.63437880992,41.130095003680005,41.669767147200005,46.73,41.34242502736,3.57143,31,MSFT
08-14-2015,49.93548,60.0,37.0,6.24725,52.0,41.16548334096,41.156636256640006,41.669767147200005,47.0,41.581296304000006,3.57143,31,MSFT
08-17-2015,49.93548,60.0,37.0,6.24725,52.0,41.41320170192,41.200871678240006,41.9794150984,47.32,41.86440300224,3.57143,31,MSFT
08-18-2015,49.93548,60.0,37.0,6.24725,52.0,41.713010774944,41.58833482472001,42.238430850888,47.27,42.095944050632006,3.57143,31,MSFT
08-19-2015,49.93548,60.0,37.0,6.24725,52.0,41.659578224848005,41.23211782408,41.926740975328,46.61,41.508185999576,3.57143,31,MSFT
08-20-2015,49.93548,60.0,37.0,6.24725,52.0,41.027293048712,40.662170623056,41.383510049352,45.66,40.662170623056,3.57143,31,MSFT
08-21-2015,49.93548,60.0,37.0,6.24725,52.0,40.34157532248,38.355665543912,40.501872972768,43.07,38.355665543912,3.57143,31,MSFT
08-24-2015,49.93548,60.0,37.0,6.24725,52.0,36.022444189720005,35.372348163552,38.569395744296,41.68,37.117811466688,3.57143,31,MSFT
08-25-2015,49.93548,60.0,37.0,6.24725,52.0,37.905941580604,35.969011639624,38.507057769184,40.47,36.040255039752,3.6,31,MSFT
08-26-2015,49.93548,60.0,37.0,6.24725,52.0,37.411690492216,36.565675115696,38.15084076854401,42.71,38.035070243336,3.6,31,MSFT
08-27-2015,49.93548,60.0,37.0,6.24725,52.0,38.498152344168,38.22653688118,39.13934294532,43.9,39.09481582024,3.6,31,MSFT
08-28-2015,49.93548,60.0,37.0,6.24725,52.0,38.64954456944,38.640639144424,39.31745144564,43.93,39.121532095288,3.6,31,MSFT
08-31-2015,49.93548,60.0,37.0,6.24725,52.0,38.792031369696005,38.382381818960006,39.121532095288,43.52,38.756409669632006,3.6,31,MSFT
09-01-2015,49.93548,60.0,37.0,6.24725,52.0,37.554177292472005,37.100000616656,37.928205143144005,41.82,37.242487416912,3.6,31,MSFT
09-02-2015,49.93548,60.0,37.0,6.24725,52.0,37.723380367776,37.295919967008,38.631733719408,43.36,38.613922869376005,3.6,31,MSFT
09-03-2015,49.93548,60.0,37.0,6.24725,52.0,38.658449994456,38.542679469248,39.166059220368,43.5,38.7385988196,3.6,31,MSFT
09-04-2015,49.93548,60.0,37.0,6.24725,52.0,38.124124493496005,37.576440855012,38.328949268864,42.61,37.946015993176,3.6,31,MSFT
09-08-2015,49.93548,60.0,37.0,6.24725,52.0,38.56049031928,38.47143606912,39.183870070400005,43.89,39.085910395224005,3.6,31,MSFT
09-09-2015,49.93548,60.0,37.0,6.24725,52.0,39.370883995736,38.213178743656,39.54008707104,43.07,38.355665543912,3.6,31,MSFT
09-10-2015,49.93548,60.0,37.0,6.24725,52.0,38.400192668992,38.066239230892,38.996856145064,43.29,38.551584894264,3.6,31,MSFT
09-11-2015,49.93548,60.0,37.0,6.24725,52.0,38.418003519024005,38.23980596445384,38.81874764474401,43.48,38.720787969568,3.6,31,MSFT
09-14-2015,49.93548,60.0,37.0,6.24725,52.0,38.676260844488,38.168651618576,38.685166269504,43.04,38.328949268864,3.6,31,MSFT
09-15-2015,49.93548,60.0,37.0,6.24725,52.0,38.462530644104,38.364570968928,39.442127395864,43.98,39.166059220368,3.6,31,MSFT
09-16-2015,49.93548,60.0,37.0,6.24725,52.0,39.157153795352,39.041383270144,39.522276221008006,44.3,39.45103282088,3.6,31,MSFT
09-17-2015,49.93548,60.0,37.0,6.24725,52.0,39.442127395864,39.255113470528,40.074412572,44.25,39.4065056958,3.6,31,MSFT
09-18-2015,49.93548,60.0,37.0,6.24725,52.0,38.7385988196,38.587206594328,39.174964645384,43.48,38.720787969568,3.6,31,MSFT
09-21-2015,49.93548,60.0,37.0,6.24725,52.0,38.845463919792,38.82765306976,39.602425046152,44.11,39.281829745576005,3.6,31,MSFT
09-22-2015,49.93548,60.0,37.0,6.24725,52.0,38.631733719408,38.569395744296,39.22839719548,43.9,39.09481582024,3.6,31,MSFT
09-23-2015,49.93548,60.0,37.0,6.24725,52.0,39.121532095288,38.747504244616,39.335262295672,43.87,39.068099545192,3.6,31,MSFT
09-24-2015,49.93548,60.0,37.0,6.24725,52.0,38.694071694520005,38.533774044232,39.299640595608,43.91,39.103721245256,3.6,31,MSFT
09-25-2015,49.93548,60.0,37.0,6.24725,52.0,39.611330471168,38.970139870016,39.833966096568,43.94,39.130437520304,3.6,31,MSFT
09-28-2015,49.93548,60.0,37.0,6.24725,52.0,39.032477845128,38.475888781628,39.259566183036,43.29,38.551584894264,3.6,31,MSFT
09-29-2015,49.93548,60.0,37.0,6.24725,52.0,38.622828294392,38.33785469388,38.800936794712,43.44,38.685166269504,3.6,31,MSFT
09-30-2015,49.93548,60.0,37.0,6.24725,52.0,39.077004970208,38.881085619856,39.45103282088,44.26,39.415411120816,3.6,31,MSFT
10-01-2015,50.16129,60.0,37.0,5.96818,52.0,39.851776946600005,38.961234445,39.851776946600005,44.61,39.727100996376,3.62857,31,MSFT
10-02-2015,50.16129,60.0,37.0,5.96818,52.0,39.424316545832006,39.112626670272,40.582021797912,45.57,40.582021797912,3.62857,31,MSFT
10-05-2015,50.16129,60.0,37.0,5.96818,52.0,40.737866735692,40.697792323120005,41.757537900024005,46.63,41.525996849608006,3.62857,31,MSFT
10-06-2015,50.16129,60.0,37.0,5.96818,52.0,41.258834099128,41.160874423952,42.01134251298,46.75,41.6328619498,3.62857,31,MSFT
10-07-2015,50.16129,60.0,37.0,5.96818,52.0,41.94455182536,40.92042794852001,42.16718745076,46.8,41.67738907488,3.62857,31,MSFT
10-08-2015,50.16129,60.0,37.0,5.96818,52.0,41.463658874496005,41.4102263244,42.314126963524,47.45,42.25624170092001,3.62857,31,MSFT
10-09-2015,50.16129,60.0,37.0,5.96818,52.0,42.25624170092001,41.784254175072,42.336390526064,47.11,41.953457250376005,3.62857,31,MSFT
10-12-2015,50.19355,60.0,37.0,5.96452,52.0,41.837686725168,41.4102263244,41.917835550312,47.0,41.855497575200005,3.62857,31,MSFT
10-13-2015,50.19355,60.0,37.0,5.96452,52.0,41.463658874496005,41.463658874496005,41.97117904615784,46.89,41.757537900024005,3.62857,31,MSFT
10-14-2015,50.19355,60.0,37.0,5.96452,52.0,41.54380769964,41.436942599448,41.94455182536,46.68,41.570523974688,3.62857,31,MSFT
10-15-2015,50.19355,60.0,37.0,5.96452,52.0,41.864403000216,41.436942599448,41.882213850248,47.01,41.864403000216,3.62857,31,MSFT
10-16-2015,50.19355,60.0,37.0,5.96452,52.0,41.873308425232,41.7637716975352,42.336390526064,47.51,42.309674251016,3.62857,31,MSFT
10-19-2015,50.19355,60.0,37.0,5.96452,52.0,42.229525425872005,41.873308425232,42.639174976608,47.62,42.407633926192,3.62857,31,MSFT
10-20-2015,50.19355,60.0,37.0,5.96452,52.0,42.247336275904,41.873308425232,42.576837001496,47.77,42.541215301432,3.62857,31,MSFT
10-21-2015,50.19355,60.0,37.0,5.96452,52.0,42.674796676672,41.953457250376005,42.737134651784,47.2,42.033606075520005,3.62857,31,MSFT
10-22-2015,50.19355,60.0,37.0,5.96452,52.0,42.327485101048005,41.935646400344005,43.59205545332001,48.03,42.772756351848,3.62857,31,MSFT
10-23-2015,53.3871,63.0,38.0,6.32291,55.0,46.57537283368,46.530845708600005,48.151633061512,52.87,47.082982059592,3.65714,31,MSFT
10-26-2015,53.96774,65.0,39.0,6.5917,55.0,46.780197609048,46.753481334,48.374268686912,54.25,48.3119307118,3.65714,31,MSFT
10-27-2015,53.96774,65.0,39.0,6.5917,55.0,48.080389661384,47.715267235728,48.418795811992,53.69,47.813226910904,3.65714,31,MSFT
10-28-2015,53.96774,65.0,39.0,6.5917,55.0,47.679645535664,47.074076634576,48.071484236368,53.98,48.071484236368,3.65714,31,MSFT
10-29-2015,53.96774,65.0,39.0,6.5917,55.0,47.679645535664,47.394671935152,47.937902861128,53.36,47.519347885376,3.65714,31,MSFT
10-30-2015,53.96774,65.0,39.0,6.5917,55.0,47.483726185312,46.860346434192,48.080389661384,52.64,46.878157284224,3.65714,31,MSFT
11-02-2015,53.96774,65.0,39.0,6.5917,55.0,47.065171209560006,46.860346434192,47.519347885376,53.24,47.412482785184,3.65714,31,MSFT
11-03-2015,53.96774,65.0,39.0,6.5917,55.0,47.136414609688,47.10969833464,48.436606662024005,54.15,48.22287646164,3.65714,31,MSFT
11-04-2015,53.96774,65.0,39.0,6.5917,55.0,48.249592736688,48.142727636496005,48.872972487808006,54.4,48.44551208704,3.65714,31,MSFT
11-05-2015,54.16129,65.0,39.0,6.44128,55.0,48.525660912184,48.0892950864,48.712674837520005,54.38,48.427701237008,3.65714,31,MSFT
11-06-2015,54.16129,65.0,39.0,6.44128,55.0,48.164991199036,48.0572355563424,48.962026737968,54.92,48.908594187872005,3.65714,31,MSFT
11-09-2015,54.16129,65.0,39.0,6.44128,55.0,48.57909346228,47.69745638569601,48.864067062792,54.16,48.231781886656,3.65714,31,MSFT
11-10-2015,54.51613,65.0,39.0,6.66658,55.0,48.151633061512,47.439199060232006,48.205065611608006,53.51,47.652929260616,3.65714,31,MSFT
11-11-2015,54.70968,65.0,39.0,6.73553,56.0,47.82213233592,47.608402135536,48.26740358672001,53.65,47.77760521084,3.65714,31,MSFT
11-12-2015,54.70968,65.0,39.0,6.73553,56.0,47.626212985568,47.367955660104,48.07068274811657,53.32,47.483726185312,3.65714,31,MSFT
11-13-2015,54.96774,65.0,39.0,6.96759,56.0,47.261090559912,46.780197609048,47.457009910264,52.84,47.056265784544,3.65714,31,MSFT
11-16-2015,54.96774,65.0,39.0,6.96759,56.0,47.269995984928,47.065171209560006,47.991335411224,53.765,47.880017598524006,3.65714,31,MSFT
11-17-2015,54.96774,65.0,39.0,6.96759,56.0,47.669329387173,47.382434796165,47.992085802057005,52.97,47.490020267793,3.65714,31,MSFT
11-18-2015,54.96774,65.0,39.0,6.96759,56.0,47.5169166357,47.49889606920231,48.395531320662,53.85,48.278980393065005,3.65714,31,MSFT
11-19-2015,54.96774,65.0,39.0,6.96759,56.0,48.404496776631,48.2171187468789,49.005182326554,53.94,48.359669496786,3.65714,31,MSFT
11-20-2015,54.96774,65.0,39.0,6.96759,56.0,48.637598631825,47.7545012188785,48.68242591167,54.19,48.583805896011,3.65714,31,MSFT
11-23-2015,55.58065,65.0,39.0,7.28132,58.0,48.637598631825,48.189325833375,48.825873207174,54.19,48.583805896011,3.65714,31,MSFT
11-24-2015,55.58065,65.0,39.0,7.28132,58.0,48.341738584848,48.036913081902,48.807942295236,54.25,48.637598631825,3.65714,31,MSFT
11-25-2015,55.58065,65.0,39.0,7.28132,58.0,48.494151336321,48.135533097561,48.619667719887,53.69,48.135533097561,3.65714,31,MSFT
11-27-2015,55.58065,65.0,39.0,7.28132,58.0,48.23415311322,48.225187657251,48.485185880352,53.93,48.350704040817,3.65714,31,MSFT
11-30-2015,55.78125,65.0,39.0,7.25316,58.0,48.897596854926,48.41337257804031,49.274146005624,54.35,48.72725319151501,3.71429,32,MSFT
12-01-2015,55.78125,65.0,39.0,7.25316,58.0,48.781045927329,48.68242591167,49.516213316787,55.22,49.507247860818,3.71429,32,MSFT
12-02-2015,55.78125,65.0,39.0,7.25316,58.0,49.596902420508,49.363800565314,50.170691602524,55.21,49.498282404849,3.71429,32,MSFT
12-03-2015,55.78125,65.0,39.0,7.25316,58.0,49.749315171981,48.350704040817,50.000347939113006,54.2,48.592771351980005,3.71429,32,MSFT
12-04-2015,55.78125,65.0,39.0,7.25316,58.0,48.521047704228,48.50311679229,50.412758913687,55.91,50.125864322679,3.71429,32,MSFT
12-07-2015,55.78125,65.0,39.0,7.25316,58.0,50.018278851051,49.570006052601,50.179657058493,55.81,50.036209762989,3.73529,32,MSFT
12-08-2015,55.78125,65.0,39.0,7.25316,58.0,49.731384260043,49.30104237353101,50.29620798609,55.79,50.018278851051,3.73529,32,MSFT
12-09-2015,55.9375,65.0,39.0,7.39484,58.0,49.641729700353,48.870700487019,50.090002498803,54.98,49.292076917562,3.73529,32,MSFT
12-10-2015,56.0,65.0,39.0,7.3951,58.0,49.659660612291,49.318973285469,49.8972451954695,55.27,49.55207514066301,3.73529,32,MSFT
12-11-2015,56.0,65.0,39.0,7.3951,58.0,49.050009606399,48.422427688569,49.399662389190006,54.06,48.467254968414,3.73529,32,MSFT
12-14-2015,56.0625,65.0,39.0,7.45376,58.0,48.709322279577,48.126567641592,49.498282404849,55.14,49.435524213066,3.73529,32,MSFT
12-15-2015,56.0625,65.0,39.0,7.45376,58.0,49.901727923454,49.390696933221,50.11689886671,55.2,49.48931694888,3.73529,32,MSFT
12-16-2015,56.21875,65.0,39.0,7.5859,58.0,49.794142451826,49.094836886244,50.4262070976405,56.13,50.323104353997,3.73529,32,MSFT
12-17-2015,56.21875,65.0,39.0,7.5859,58.0,50.529309841284,49.78948041472212,50.914824447951,55.7,49.93758974733,3.73529,32,MSFT
12-18-2015,56.59375,65.0,39.0,7.31377,58.0,50.000347939113006,48.44035860050701,50.2065534264,54.13,48.530013160197,3.76471,32,MSFT
12-21-2015,56.59375,65.0,39.0,7.31377,58.0,49.202422357872,48.61626084661878,49.623798788415,54.83,49.157595078027,3.76471,32,MSFT
12-22-2015,56.59375,65.0,39.0,7.31377,58.0,49.30104237353101,48.86173503105,49.740349716012,55.35,49.623798788415,3.76471,32,MSFT
12-23-2015,56.59375,65.0,39.0,7.31377,58.0,49.93758974733,49.704487892136,50.098967954772,55.82,50.045175218958,3.76471,32,MSFT
12-24-2015,56.59375,65.0,39.0,7.31377,58.0,50.081037042834,49.695522436167,50.170691602524,55.67,49.910693379423,3.76471,32,MSFT
12-28-2015,56.59375,65.0,39.0,7.31377,58.0,49.623798788415,49.292076917562,50.16172614655501,55.95,50.16172614655501,3.76471,32,MSFT
12-29-2015,56.59375,65.0,39.0,7.31377,58.0,50.466551649501,50.260346162214006,50.968617183765005,56.55,50.699653504695,3.76471,32,MSFT
12-30-2015,56.59375,65.0,39.0,7.31377,58.0,50.627929856943,50.46431028550875,50.905858991982,56.31,50.484482561439,3.76471,32,MSFT
12-31-2015,56.59375,65.0,39.0,7.31377,58.0,50.242415250276,49.686556980198006,50.376897089811,55.48,49.740349716012,3.76471,32,MSFT
01-04-2016,56.59375,65.0,39.0,7.31377,58.0,48.700356823608,47.86656941849101,49.13069871012,54.8,49.13069871012,3.76471,32,MSFT
01-05-2016,56.59375,65.0,39.0,7.31377,58.0,49.247249637717,48.897596854926,49.659660612291,55.05,49.354835109345,3.76471,32,MSFT
01-06-2016,57.03125,65.0,39.0,7.46025,60.0,48.700356823608,48.090705817716,48.77217012591969,54.05,48.458289512445,3.76471,32,MSFT
01-07-2016,57.24242,65.0,39.0,7.44283,60.0,47.24795295663,46.683129230583,47.9517412501965,52.17,46.772783790273,3.77143,33,MSFT
01-08-2016,57.24242,65.0,39.0,7.44283,60.0,46.952092909653,46.754852878335,47.767949402832,52.33,46.916231085777,3.77143,33,MSFT
01-11-2016,57.21212,65.0,39.0,7.51466,60.0,47.077609293219,46.136236416474,47.382434796165,52.3,46.88933471787,3.77143,33,MSFT
01-12-2016,57.21212,65.0,39.0,7.51466,60.0,47.301745692444,46.674163774614,47.60657119539,52.78,47.319676604382,3.77143,33,MSFT
01-13-2016,57.48485,66.0,39.0,7.66385,60.0,48.23415311322,45.99619599423822,48.476220424383,51.64,46.297614623916,3.8,33,MSFT
01-14-2016,57.57576,66.0,39.0,7.62782,60.0,46.6203710388,46.234856432133,47.89014856768947,53.11,47.615536651359,3.8,33,MSFT
01-15-2016,57.57576,66.0,39.0,7.62782,60.0,46.001754576939,45.132105347946,46.593474670893,50.99,45.714859985931,3.8,33,MSFT
01-19-2016,57.57576,66.0,39.0,7.62782,60.0,46.154167328412,44.881072580814006,46.333476447792,50.56,45.329345379264005,3.8,33,MSFT
01-20-2016,57.57576,66.0,39.0,7.62782,60.0,44.809348933062,44.02038880779,46.064512768722,50.79,45.535550866551,3.8,33,MSFT
01-21-2016,57.57576,66.0,39.0,7.62782,60.0,45.7238254419,45.09624352407,46.243821888102,50.48,45.257621731512,3.8,33,MSFT
01-22-2016,57.57576,66.0,39.0,7.62782,60.0,46.091409136629,45.956927297094,46.916231085777,52.29,46.880369261901,3.8,33,MSFT
01-25-2016,57.75,66.0,39.0,7.68115,60.0,46.566578302986,46.306580079885,47.203125676785,51.79,46.432096463451,3.8,32,MSFT
01-26-2016,57.75,66.0,39.0,7.68115,60.0,46.432096463451,46.216925520195,47.014851101436,52.17,46.772783790273,3.8,32,MSFT
01-27-2016,57.75,66.0,39.0,7.68115,60.0,46.629336494769,45.741846008397694,46.79968015818,51.22,45.921065473218,3.8,32,MSFT
01-28-2016,57.6875,66.0,39.0,7.67071,60.0,46.494854655234,45.947961841125,46.808645614149,52.055,46.6696810466295,3.8,32,MSFT
01-29-2016,58.16667,67.0,39.0,7.72311,60.0,49.067940518337,48.4134622326,49.390696933221,55.09,49.390696933221,3.80556,33,MSFT
02-01-2016,58.59091,70.0,40.0,7.75325,60.0,49.202422357872,48.8572523030655,49.390696933221,54.71,49.050009606399,3.80556,33,MSFT
02-02-2016,58.5303,70.0,40.0,7.74982,60.0,48.565874984073005,47.203125676785,48.646564087794,53.0,47.5169166357,3.77778,33,MSFT
02-03-2016,58.5,70.0,39.0,7.82382,60.0,47.741053034925,45.956927297094,47.86656941849101,52.16,46.763818334304,3.77778,33,MSFT
02-04-2016,58.5,70.0,39.0,7.82382,60.0,46.71002559849,46.055547312753,47.346572972289,52.0,46.6203710388,3.77778,33,MSFT
02-05-2016,58.5,70.0,39.0,7.82382,60.0,46.566578302986,44.432799782364,46.6203710388,50.16,44.970727140504,3.77778,33,MSFT
02-08-2016,58.5,70.0,39.0,7.82382,60.0,44.423834326395,43.204532314611,44.441765238333,49.41,44.298317942828994,3.77778,33,MSFT
02-09-2016,58.5,70.0,39.0,7.82382,60.0,43.948665160038,43.63487420112301,45.042450788256005,49.28,44.181767015232005,3.77778,33,MSFT
02-10-2016,58.5,70.0,39.0,7.82382,60.0,44.728659829341,44.396937958488,45.17693262779101,49.71,44.567281621899,3.77778,33,MSFT
02-11-2016,58.35938,70.0,39.0,7.90395,60.0,43.643839657092,43.491426905619,44.925899860659,49.69,44.549350709961,3.74286,32,MSFT
02-12-2016,58.35938,70.0,39.0,7.90395,60.0,45.051416244225,44.60314344577501,45.436930850892,50.5,45.27555264345,3.74286,32,MSFT
02-16-2016,58.23438,70.0,39.0,7.81323,60.0,45.96181949617,45.266522816169,46.13338620941701,51.09,46.13338620941701,3.74286,32,MSFT
02-17-2016,58.23438,70.0,39.0,7.81323,60.0,46.494579289937,46.45845998188501,47.650397147601005,52.42,47.334353202146005,3.74286,32,MSFT
02-18-2016,58.17188,70.0,37.0,7.97321,60.0,47.253084759029,47.04539873773,47.812934033835006,52.19,47.126667180847,3.74286,32,MSFT
02-19-2016,58.17188,70.0,37.0,7.97321,60.0,46.928010986561,46.530698597989,47.207935623964005,51.82,46.792563581366,3.74286,32,MSFT
02-22-2016,58.17188,70.0,37.0,7.97321,60.0,47.207935623964005,47.207935623964005,47.8580831689,52.65,47.542039223445,3.74286,32,MSFT
02-23-2016,58.17188,70.0,37.0,7.97321,60.0,47.262114586042,46.034058112274,47.289204067081,51.18,46.214654652534,3.74286,32,MSFT
02-24-2016,58.17188,70.0,37.0,7.97321,60.0,45.772193128897,45.32973160526,46.50360911695,51.36,46.377191538768,3.74286,32,MSFT
02-25-2016,58.17188,70.0,37.0,7.97321,60.0,46.711295138249,45.699954512793,47.04539873773,52.1,47.04539873773,3.74286,32,MSFT
02-26-2016,58.17188,70.0,37.0,7.97321,60.0,47.496890088380006,46.14241603643,47.569128704484,51.3,46.32301257669,3.74286,32,MSFT
02-29-2016,58.17188,70.0,37.0,7.97321,60.0,46.368161711755,45.745103647858,46.639056522145,50.88,45.943759842144,3.74286,32,MSFT
03-01-2016,58.17188,70.0,37.0,7.97321,60.0,46.025028285261,45.97978885192587,47.48786026136701,52.58,47.478830434354,3.74286,32,MSFT
03-02-2016,58.17188,70.0,37.0,7.97321,60.0,47.325323375133,47.095062786301504,47.821963860848,52.95,47.812934033835006,3.74286,32,MSFT
03-03-2016,58.17188,70.0,37.0,7.97321,60.0,47.830993687861,46.756444273314,47.830993687861,52.35,47.271144413055005,3.74286,32,MSFT
03-04-2016,58.01515,70.0,37.0,7.90137,60.0,47.31629354812,46.693235484223,47.36144268318501,52.03,46.98218994863901,3.72222,33,MSFT
03-07-2016,58.01515,70.0,37.0,7.90137,60.0,46.557788079028,45.672865031754,46.77450392734,51.03,46.079207247339,3.72222,33,MSFT
03-08-2016,58.16667,70.0,37.0,8.07978,60.0,45.87152122604,45.6864097722735,47.072488218769,51.65,46.639056522145,3.75,33,MSFT
03-09-2016,58.16667,70.0,37.0,8.07978,60.0,46.85577237045701,46.8241679759115,47.722635763705,52.84,47.713605936692005,3.75,33,MSFT
03-10-2016,58.16667,70.0,37.0,8.07978,60.0,47.794874379809,46.196594998508,47.803904206822,52.05,47.000249602665,3.75,33,MSFT
03-11-2016,58.16667,70.0,37.0,8.07978,60.0,47.8580831689,47.298233894094,47.921291957991,53.07,47.921291957991,3.75,33,MSFT
03-14-2016,58.16667,70.0,37.0,8.07978,60.0,47.596218185523,47.523979569419005,48.390842962667,53.17,48.011590228121,3.75,33,MSFT
03-15-2016,58.16667,70.0,37.0,8.07978,60.0,47.632337493575,47.623307666562006,48.390842962667,53.59,48.390842962667,3.75,33,MSFT
03-16-2016,58.16667,70.0,37.0,8.07978,60.0,48.264425384485,48.21927624942,49.30285549098,54.35,49.077109815655,3.75,33,MSFT
03-17-2016,58.34848,70.0,37.0,8.09647,60.0,48.950692237473,48.7610658702,49.6640485715,54.66,49.357034453058,3.75,33,MSFT
03-18-2016,58.34848,70.0,37.0,8.09647,60.0,49.591809955396,48.2599104709785,49.636959090461,53.49,48.300544692537,3.75,33,MSFT
03-21-2016,58.34848,70.0,37.0,8.09647,60.0,48.083828844225,47.794874379809,48.69767648456874,53.86,48.634648292018,3.75,33,MSFT
03-22-2016,58.34848,70.0,37.0,8.09647,60.0,48.408902616693,48.273455211498,48.986811545525,54.07,48.824274659291,3.75,33,MSFT
03-23-2016,58.34848,70.0,37.0,8.09647,60.0,48.860393967343,48.526290367862,48.977781718512006,53.97,48.733976389161,3.75,33,MSFT
03-24-2016,58.34848,70.0,37.0,8.09647,60.0,48.616588637992,48.517260540849,49.059050161629,54.21,48.950692237473,3.75,33,MSFT
