 Date,EMR Price Target,EMR Price Target - High,EMR Price Target - Low,EMR Price Target - StdDev,EMR Price Target - Median,EMR Open,EMR Low,EMR High,EMR Close,EMR Adj. Close,EMR Rating,EMR Price Target - #,Ticker
08-10-2015,56.22727,70,49,5.30807,55.5,39.775391930532,39.775391930532,40.264367929678,50.02,40.096031929972,3.26923,22,EMR
08-11-2015,55.77273,65,49,4.47144,55.5,39.6791999307,39.094031931722,39.75935993056,48.93,39.222287931498,3.26923,22,EMR
08-12-2015,55.77273,65,49,4.47144,55.5,39.04422554232,38.71238200019,39.79694382081,49.08,39.72410011644,3.26923,22,EMR
08-13-2015,55.77273,65,49,4.47144,55.5,39.70791262658,39.5784127077,40.18544357745,49.41,39.99119369913,3.26923,22,EMR
08-14-2015,55.77273,65,49,4.47144,55.5,39.86978752518,39.86978752518,40.24209979196,49.6,40.1449748528,3.26923,22,EMR
08-17-2015,55.77273,65,49,4.47144,55.5,39.95072497448,39.83741254546,40.84913066171,50.34,40.74391197762,3.26923,22,EMR
08-18-2015,55.77273,65,49,4.47144,55.5,40.46872465,40.29875600647,40.64678703846,50.11,40.55775584423,3.26923,22,EMR
08-19-2015,55.77273,65,49,4.47144,55.5,40.26638102675,39.83741254546,40.5496620993,49.73,40.25019353689,3.26923,22,EMR
08-20-2015,55.77273,65,49,4.47144,55.5,39.91025624983,39.571128337263,40.116646745545,49.07,39.71600637151,3.26923,22,EMR
08-21-2015,55.77273,65,49,4.47144,55.5,39.40035031924,38.80950693935,39.80503756574,47.96,38.81760068428,3.26923,22,EMR
08-24-2015,55.77273,65,49,4.47144,55.5,36.8265394315,35.63675892679,38.89044438865,46.36,37.52260149548,3.26923,22,EMR
08-25-2015,55.54545,65,49,4.57987,55.0,39.1737254612,36.5027896343,39.2546629105,45.16,36.55135210388,3.26923,22,EMR
08-26-2015,54.86364,65,49,4.71261,53.0,37.37691408674,36.7456019822,37.62782017957,46.41,37.56307022013,3.26923,22,EMR
08-27-2015,54.86364,65,49,4.71261,53.0,38.00822619128,37.74113260859,38.68000702047,47.64,38.55860084652,3.26923,22,EMR
08-28-2015,54.86364,65,49,4.71261,53.0,38.51813212187,38.45338216243,39.00375681767,48.05,38.89044438865,3.26923,22,EMR
08-31-2015,54.86364,65,49,4.71261,53.0,38.55050710159,38.19438232467,38.8600119077132,47.72,38.62335080596,3.26923,22,EMR
09-01-2015,54.86364,65,49,4.71261,53.0,37.77350758831,37.24741416786,38.11344487537,46.27,37.44975779111,3.26923,22,EMR
09-02-2015,54.86364,65,49,4.71261,53.0,37.92728874198,37.37691408674,38.08916364058,46.79,37.87063252747,3.26923,22,EMR
09-03-2015,54.54545,65,42,5.29775,53.0,37.04507054461,37.03697679968,37.85444503761,46.43,37.57925770999,3.23077,22,EMR
09-04-2015,54.54545,65,42,5.29775,53.0,37.02078930982,36.9213981220796,37.36882034181,45.82,37.08553926926,3.23077,22,EMR
09-08-2015,54.08696,65,42,5.60988,53.0,37.61163268971,37.4740390259,37.91919499705,46.85,37.91919499705,3.22222,23,EMR
09-09-2015,54.08696,65,42,5.60988,53.0,38.34006973341,37.575210837525,38.41291343778,46.52,37.65210141436,3.22222,23,EMR
09-10-2015,54.08696,65,42,5.60988,53.0,37.59544519985,37.20694544321,37.83016380282,46.37,37.53069524041,3.22222,23,EMR
09-11-2015,54.08696,65,42,5.60988,53.0,37.44975779111,37.0693517794,37.5549764752,46.04,37.26360165772,3.22222,23,EMR
09-14-2015,54.08696,65,42,5.60988,53.0,37.16647671856,36.75369572713,37.25550791279,45.52,36.84272692136,3.22222,23,EMR
09-15-2015,54.08696,65,42,5.60988,53.0,36.95603935038,36.903430008335,37.56307022013,46.32,37.49022651576,3.22222,23,EMR
09-16-2015,54.08696,65,42,5.60988,53.0,37.62782017957,37.50641400562,38.16200734495,47.06,38.08916364058,3.22222,23,EMR
09-17-2015,54.08696,65,42,5.60988,53.0,38.02441368114,37.82207005789,38.69619451033,46.85,37.91919499705,3.22222,23,EMR
09-18-2015,54.08696,65,42,5.60988,53.0,37.15838297363,36.33282099077,37.27978914758,45.11,36.51088337923,3.22222,23,EMR
09-21-2015,53.95652,65,42,5.61425,53.0,36.65657078797,36.43803967486,36.83463317643,45.12,36.51897712416,3.22222,23,EMR
09-22-2015,53.47826,65,42,5.71702,53.0,36.0171649385,35.80672757032,36.43803967486,44.65,36.13857111245,3.22222,23,EMR
09-23-2015,53.26087,65,42,5.51849,53.0,36.23569605161,35.147087358525,36.30044601105,43.67,35.34538410931,3.22222,23,EMR
09-24-2015,53.26087,65,42,5.51849,53.0,34.98116558746,34.641228300399995,35.47488402819,43.66,35.33729036438,3.22222,23,EMR
09-25-2015,53.26087,65,42,5.51849,53.0,35.60438394707,35.26444666001,35.612477692,43.78,35.43441530354,3.22222,23,EMR
09-28-2015,53.26087,65,42,5.51849,53.0,35.07829052662,34.693837642445,35.14304048606,43.04,34.835478178719995,3.22222,23,EMR
09-29-2015,53.26087,65,42,5.51849,53.0,34.98116558746,34.803103199,35.34538410931,43.46,35.17541546578,3.22222,23,EMR
09-30-2015,53.26087,65,42,5.51849,53.0,35.5315402427,35.19160295563999,35.80672757032,44.17,35.75007135581,3.22222,23,EMR
10-01-2015,51.95652,63,42,5.41719,52.0,35.56391522242,34.51172838152,35.81482131525,42.78,34.62504081054,3.25926,23,EMR
10-02-2015,51.95652,63,42,5.41719,52.0,34.34175973799,34.159650477065,35.78244633553,44.19,35.766258845669995,3.25926,23,EMR
10-05-2015,51.65217,63,42,5.54514,51.0,36.10619613273,36.03335242836,37.4740390259,46.02,37.24741416786,3.25926,23,EMR
10-06-2015,51.65217,63,42,5.54514,51.0,37.33644536209,37.24741416786,37.69257013901,46.2,37.3931015766,3.25926,23,EMR
10-07-2015,50.82609,62,42,5.4426,50.0,37.72494511873,36.984367457635,38.12963236523,46.35,37.51450775055,3.25926,23,EMR
10-08-2015,50.82609,62,42,5.4426,50.0,37.49022651576,37.36072659688,38.538366484195,47.52,38.46147590736,3.25926,23,EMR
10-09-2015,50.69565,62,42,5.32782,50.0,38.53431961173,37.97585121156,38.7690382147,47.15,38.16200734495,3.25926,23,EMR
10-12-2015,50.69565,62,42,5.32782,50.0,38.19438232467,37.83825754775,38.38053845806,46.95,38.00013244635,3.25926,23,EMR
10-13-2015,50.65217,62,42,5.2965,50.0,37.89491376226,37.53878898534,38.15391360002,46.49,37.62782017957,3.25926,23,EMR
10-14-2015,50.65217,62,42,5.2965,50.0,37.69257013901,37.19075795335,37.818023185425,46.27,37.44975779111,3.25926,23,EMR
10-15-2015,50.65217,62,42,5.2965,50.0,37.6359139245,36.99650807503,37.91110125212,46.82,37.89491376226,3.25926,23,EMR
10-16-2015,50.6087,62,42,5.35471,50.0,38.32388224355,36.32472724584,38.32388224355,45.27,36.64038329811,3.25926,23,EMR
10-19-2015,50.6087,62,42,5.35471,50.0,36.44613341979,36.44613341979,36.8932318897232,45.48,36.81035194163999,3.25926,23,EMR
10-20-2015,50.6087,62,42,5.35471,50.0,36.6646645329,36.51088337923,37.56307022013,46.12,37.32835161716,3.25926,23,EMR
10-21-2015,50.6087,62,42,5.35471,50.0,37.52260149548,37.30407038237,38.156341723499,46.29,37.46594528097,3.25926,23,EMR
10-22-2015,50.6087,62,42,5.35471,50.0,37.57925770999,37.43357030125,38.90663187851,47.78,38.67191327554,3.25926,23,EMR
10-23-2015,50.6087,62,42,5.35471,50.0,38.89044438865,38.39672594792,38.99566307274,48.18,38.99566307274,3.25926,23,EMR
10-26-2015,50.6087,62,42,5.35471,50.0,38.98756932781,38.65572578568,39.06041303218,48.01,38.85806940893,3.25926,23,EMR
10-27-2015,50.6087,62,42,5.35471,50.0,38.5262258668,37.88682001733,38.55050710159,46.89,37.95156997677,3.25926,23,EMR
10-28-2015,50.6087,62,42,5.35471,50.0,38.17819483481,37.88682001733,38.62335080596,47.41,38.37244471313,3.25926,23,EMR
10-29-2015,50.6087,62,42,5.35471,50.0,38.22675730439,38.07297615072,38.47766339722,47.18,38.18628857974,3.25926,23,EMR
10-30-2015,50.6087,62,42,5.35471,50.0,38.40481969285,37.98394495649,38.45338216243,47.23,38.22675730439,3.25926,23,EMR
11-02-2015,50.6087,62,42,5.35471,50.0,38.21056981453,38.08106989565,39.27085040036,48.35,39.13325673655,3.25926,23,EMR
11-03-2015,51.04545,62,42,5.28701,50.0,39.01994430753,38.849975664,40.66297452832,49.64,40.17734983252,3.22222,22,EMR
11-04-2015,51.22727,62,42,5.435,50.5,40.40397469056,40.1291111127372,40.68725576311,49.68,40.20972481224,3.22222,22,EMR
11-05-2015,51.04545,62,42,5.33835,50.5,40.00738118899,39.28703789022,40.29066226154,49.15,39.78075633095,3.14815,22,EMR
11-06-2015,51.08696,62,42,5.22463,51.0,39.50556900333,39.20610044092,39.99928744406,49.23,39.84550629039,3.14815,23,EMR
11-09-2015,51.08696,62,42,5.22463,51.0,39.76456884109,38.75285072484,39.9830999542,48.32,39.10897550176,3.14815,23,EMR
11-10-2015,51.08696,62,42,5.22463,51.0,38.965928774619,38.549049738012,39.252022231114005,47.79,39.064017959703,3.14815,23,EMR
11-11-2015,51.17391,62,42,5.22246,52.0,39.2356740336,38.802446799479,39.464548798796,47.97,39.211151737329,3.14815,23,EMR
11-12-2015,51.17391,62,42,5.22246,52.0,38.82696909575,38.508179244227,39.341937317441,47.25,38.622616626825,3.14815,23,EMR
11-13-2015,51.17391,62,42,5.22246,52.0,38.4182641579,38.4182641579,39.178455342301,47.69,38.982276972133,3.14815,23,EMR
11-16-2015,51.17391,62,42,5.22246,52.0,38.982276972133,38.974102873376,39.97134292173,48.85,39.930472427945,3.14815,23,EMR
11-17-2015,51.17391,62,42,5.22246,52.0,39.946820625459,39.570812082637,40.102128501842,48.68,39.791512749076,3.14815,23,EMR
11-18-2015,51.17391,62,42,5.22246,52.0,39.914124230431,39.758816354048,40.9236254269205,50.01,40.878667883757,3.14815,23,EMR
11-19-2015,51.17391,62,42,5.22246,52.0,40.95223477257,40.78875279743,41.1279778958455,50.14,40.984931167598,3.14815,23,EMR
11-20-2015,51.17391,62,42,5.22246,52.0,41.123890846467,40.8582326368645,41.33641741414901,50.16,41.001279365112,3.14815,23,EMR
11-23-2015,51.17391,62,42,5.22246,52.0,41.03397576014,40.764230501159,41.15658724149501,50.02,40.88684198251401,3.14815,23,EMR
11-24-2015,51.21739,62,42,5.26644,52.0,40.772404599916,40.633444921047,42.072086302279,50.07,40.927712476299,3.14815,23,EMR
11-25-2015,51.21739,62,42,5.26644,52.0,40.854145587486,40.756056402402,41.246502327822,50.24,41.066672155168,3.14815,23,EMR
11-27-2015,51.21739,62,42,5.26644,52.0,40.95223477257,40.674315414832,41.213805932794,50.29,41.107542648953,3.14815,23,EMR
11-30-2015,51.21739,62,42,5.26644,52.0,41.172935439009,40.837797389972,41.205631834037,50.0,40.870493785,3.14815,23,EMR
12-01-2015,51.21739,62,42,5.26644,52.0,41.050323957654,40.012213415515,41.230154130308,49.62,40.559878032234,3.14815,23,EMR
12-02-2015,51.21739,62,42,5.26644,52.0,40.38004785958,39.88960193416,40.911364278785,48.91,39.979517020487,3.14815,23,EMR
12-03-2015,51.21739,62,42,5.26644,52.0,40.04490981054301,39.38893838529375,40.0530839093,48.58,39.709771761506,3.14815,23,EMR
12-04-2015,51.21739,62,42,5.26644,52.0,39.619856675179,39.546289786366,40.294219822631504,49.17,40.192043588169,3.14815,23,EMR
12-07-2015,51.21739,62,42,5.26644,52.0,40.04490981054301,39.538115687609,40.126650798113005,48.51,39.652553070207,3.14815,23,EMR
12-08-2015,51.21739,62,42,5.26644,52.0,39.325589119927,38.548967997024434,39.521767490095,47.28,38.647138923096,3.14815,23,EMR
12-09-2015,51.21739,62,42,5.26644,52.0,38.491831046713,38.262956281517,39.18254239167951,47.14,38.532701540498,3.14815,23,EMR
12-10-2015,51.21739,62,42,5.26644,52.0,38.737054009423,38.320174972816005,38.90871008332,46.97,38.393741861629,3.14815,23,EMR
12-11-2015,51.21739,62,42,5.26644,52.0,38.00955922005,37.11040835678,38.050429713835,45.48,37.175801146836,3.14815,23,EMR
12-14-2015,51.17391,62,42,5.23909,52.0,37.143104751808,36.4769157031125,37.29015678844643,44.99,36.775270307743,3.14815,23,EMR
12-15-2015,51.04348,62,42,5.40916,52.0,37.159452949322,36.70170341893,37.159452949322,45.22,36.963274579154,3.14815,23,EMR
12-16-2015,51.04348,62,42,5.40916,52.0,37.167627048079,36.758922110229,37.797032652368,46.1,37.682595269770005,3.14815,23,EMR
12-17-2015,51.04348,62,42,5.40916,52.0,37.625376578471,36.758922110229,37.895121837452,45.0,36.7834444065,3.14815,23,EMR
12-18-2015,50.95652,62,42,5.44121,52.0,36.652658826388006,36.44830635746301,37.061363764238,44.59,36.44830635746301,3.14815,23,EMR
12-21-2015,50.73913,62,42,5.43113,51.0,36.857011295313,36.816140801528,37.568157887172,45.88,37.502765097116,3.14815,23,EMR
12-22-2015,50.73913,62,42,5.43113,51.0,37.6008542822,37.6008542822,38.459134651685,46.85,38.29565267654501,3.14815,23,EMR
12-23-2015,50.73913,62,42,5.43113,51.0,38.491831046713,38.393741861629,39.56263798388,48.33,39.505419292581,3.14815,23,EMR
12-24-2015,50.73913,62,42,5.43113,51.0,39.382807811226,39.268370428628,39.66890126772101,48.26,39.448200601282,3.14815,23,EMR
12-28-2015,50.73913,62,42,5.43113,51.0,39.31741502117,38.965928774619,39.538115687609,48.26,39.448200601282,3.14815,23,EMR
12-29-2015,50.73913,62,42,5.43113,51.0,39.64437897145,39.227499934843,39.995865218001,48.49,39.636204872693,3.14815,23,EMR
12-30-2015,50.73913,62,42,5.43113,51.0,39.521767490095,39.423678305011,39.938646526702,48.53,39.66890126772101,3.14815,23,EMR
12-31-2015,50.73913,62,42,5.43113,51.0,39.464548798796,39.088540255974,39.88960193416,47.83,39.096714354731,3.14815,23,EMR
01-04-2016,50.73913,62,42,5.43113,51.0,38.679835318124,38.025907417564,38.696183515638005,47.3,38.66348712061,3.14815,23,EMR
01-05-2016,50.73913,62,42,5.43113,51.0,38.892361885806,38.115822503891,38.965928774619,46.99,38.410090059143,3.14815,23,EMR
01-06-2016,50.73913,62,42,5.43113,51.0,37.837903146153,37.535461492144,38.140344800162,46.45,37.968688726265,3.14815,23,EMR
01-07-2016,50.73913,62,42,5.43113,51.0,37.27389033192,36.39918002393343,37.43737230706,44.61,36.464654554977,3.14815,23,EMR
01-08-2016,50.73913,62,42,5.43113,51.0,36.775270307743,35.974208629557,36.873359492827,44.1,36.04777551837,3.14815,23,EMR
01-11-2016,50.6087,62,42,5.45925,49.0,36.113168308426,35.352977124025,36.260302086052,43.8,35.80255255566,3.14815,23,EMR
01-12-2016,50.6087,62,42,5.45925,49.0,36.194909295996,35.663592876791,36.587266036332,44.22,36.145864703454,3.14815,23,EMR
01-13-2016,50.6087,62,42,5.45925,49.0,36.431958159949,35.279410235212,36.562743740061,43.26,35.361151222782,3.14815,23,EMR
01-14-2016,50.6087,62,42,5.45925,49.0,35.581851889221,35.034187272502,36.07229781464101,43.83,35.827074851931,3.14815,23,EMR
01-15-2016,50.6087,62,42,5.45925,49.0,34.903401692390005,34.470174458269,35.42523615703688,43.09,35.222191543913006,3.14815,23,EMR
01-19-2016,50.65217,62,42,5.42625,49.0,35.647244679277,34.7848772604135,35.72081156809,43.14,35.263062037698,3.14815,23,EMR
01-20-2016,50.34783,62,42,5.2553,49.0,34.584611840867005,33.718157372625,35.124102358829,42.64,34.854357099848,3.14815,23,EMR
01-21-2016,49.95833,62,41,5.47326,48.5,34.617308235895,34.159558705503,35.467414506623,42.94,35.099580062558,3.10714,24,EMR
01-22-2016,49.95833,62,41,5.47326,48.5,35.876119444473,34.690875124708,35.941512234529,43.17,35.287584333969,3.10714,24,EMR
01-25-2016,49.95833,62,41,5.47326,48.5,35.140450556343005,34.478348557026,35.23036564267,42.29,34.568263643353,3.10714,24,EMR
01-26-2016,49.95833,62,41,5.47326,48.5,34.887053494876,34.7717987024023,35.549155494193,43.1,35.23036564267,3.10714,24,EMR
01-27-2016,49.95833,62,41,5.47326,48.5,35.238539741427,34.887053494876,36.219431592267,43.38,35.459240407866005,3.10714,24,EMR
01-28-2016,49.95833,62,41,5.47326,48.5,36.055949617127,35.614548284249004,36.513699147519,44.6,36.45648045622,3.10714,24,EMR
01-29-2016,49.95833,62,41,5.47326,48.5,36.595440135089,36.472828653734,37.584506084686,45.98,37.584506084686,3.10714,24,EMR
02-01-2016,49.95833,62,41,5.47326,48.5,37.11040835678,36.816140801528,37.396501813275,45.5,37.19214934435,3.10714,24,EMR
02-02-2016,49.79167,62,41,5.21999,48.5,36.7834444065,36.652658826388006,38.573572034283,45.84,37.47006870208801,3.07143,24,EMR
02-03-2016,49.125,62,41,5.1665,48.5,37.764336257340005,36.579091937575,37.985036923779,46.09,37.674421171013,3.07143,24,EMR
02-04-2016,49.125,62,41,5.1665,48.5,37.862425442424,37.764336257340005,39.472722897553,46.87,38.312000874059,3.07143,24,EMR
02-05-2016,49.125,62,41,5.1665,48.5,38.123996602648,37.91964413372301,38.58174613304,46.91,38.344697269087,3.07143,24,EMR
02-08-2016,49.125,62,41,5.1665,48.5,37.968688726265,37.5804190353075,38.69005294157025,47.06,38.467308750442,3.07143,24,EMR
02-09-2016,49.125,62,41,5.1665,48.5,38.00955922005,37.764336257340005,38.671661219367,46.91,38.344697269087,3.07143,24,EMR
02-10-2016,49.125,62,41,5.1665,48.5,38.340568409571,37.729497536793,38.555268986493,45.77,37.795559252769,3.07143,24,EMR
02-11-2016,49.08333,62,41,5.17137,48.0,37.035849519045,36.91198380159,37.828590110757006,45.43,37.514796959871,3.07143,24,EMR
02-12-2016,49.0,62,41,5.17204,48.0,37.547827817859,37.456992958392,38.224960406613,46.02,38.002002115194,3.07143,24,EMR
02-16-2016,49.0,62,41,5.17204,48.0,38.580042129984,37.836847825254,38.662619274954,46.62,38.497464985014,3.07143,24,EMR
02-17-2016,49.04167,62,41,5.208,48.0,38.852546708385,38.794742706906,39.810441590037,47.76,39.438844437672,3.07143,24,EMR
02-18-2016,49.04167,62,41,5.208,48.0,39.661802729091,39.579225584121005,40.277002459117504,48.34,39.91779187849801,3.07143,24,EMR
02-19-2016,49.16667,62,41,5.28888,48.0,39.79392616104301,39.314978720217,39.89301873500701,48.06,39.686575872582,3.07143,24,EMR
02-22-2016,49.04167,62,41,5.41971,48.0,40.04991531045,40.041657595953005,40.850913616659,49.28,40.694017041216,3.07143,24,EMR
02-23-2016,49.04167,62,41,5.41971,48.0,40.636213039737,39.91779187849801,40.933490761629,48.46,40.016884452462,3.07143,24,EMR
02-24-2016,49.04167,62,41,5.41971,48.0,39.47187529566,38.959896996846005,39.9797247372255,48.36,39.934307307492,3.07143,24,EMR
02-25-2016,49.04167,62,41,5.41971,48.0,39.950822736486,39.5668390123755,40.173781027905,48.63,40.157265598911,3.07143,24,EMR
02-26-2016,49.04167,62,41,5.41971,48.0,40.446285606306,40.322419888851,41.1275470523085,49.38,40.776594186186,3.07143,24,EMR
02-29-2016,49.04167,62,41,5.41971,48.0,40.79310961518,40.29764674536,40.89220218914401,48.83,40.322419888851,3.07143,24,EMR
03-01-2016,49.04167,62,41,5.41971,48.0,40.867429045653004,40.586666752755,41.55661789757262,49.97,41.263799341509,3.07143,24,EMR
03-02-2016,49.04348,62,41,5.53627,48.0,41.197737625533,40.941748476126,41.64365420837101,50.41,41.627138779377,3.07407,23,EMR
03-03-2016,49.04348,62,41,5.53627,48.0,41.627138779377,41.495015347425,41.9863493599965,50.79,41.940931930263005,3.07407,23,EMR
03-04-2016,49.04348,62,41,5.53627,48.0,41.94918964476,41.808478189731126,42.52722965955,51.26,42.329044511622,3.07407,23,EMR
03-07-2016,49.04348,62,41,5.53627,48.0,42.196921079670005,42.1143439347,42.8781825256725,51.91,42.865795953927,3.07407,23,EMR
03-08-2016,49.04348,62,41,5.53627,48.0,42.477683372568,41.817066212808,42.85753823943,50.73,41.891385643281,3.07407,23,EMR
03-09-2016,49.04348,62,41,5.53627,48.0,42.064797647718,41.288572485,42.221694223161,50.06,41.338118771982,3.07407,23,EMR
03-10-2016,49.04348,62,41,5.53627,48.0,41.71797363884401,41.12341819506,41.808808498311,50.55,41.742746782335,3.07407,23,EMR
03-11-2016,49.04348,62,41,5.53627,48.0,42.015251360736,41.899643357778,42.494198801562,51.26,42.329044511622,3.07407,23,EMR
03-14-2016,49.08696,62,41,5.57879,48.0,42.03176678973,41.998735931742,42.461167943574,51.24,42.312529082628,3.07407,23,EMR
03-15-2016,49.08696,62,41,5.57879,48.0,41.858354785293,41.346376486479,41.98222050274801,50.79,41.940931930263005,3.07407,23,EMR
03-16-2016,49.08696,62,41,5.57879,48.0,42.1143439347,41.808808498311,42.609806804520005,51.45,42.48594108706501,3.07407,23,EMR
03-17-2016,49.3913,62,41,5.70079,48.0,42.659353091502,42.576775946532,45.574326308943,54.74,45.202729156578,3.07407,23,EMR
03-18-2016,49.3913,62,41,5.70079,48.0,45.376141161015006,44.773328002734,45.4174297335,54.64,45.120152011608006,3.07407,23,EMR
03-21-2016,49.3913,62,41,5.70079,48.0,45.153182869596,45.037574866638,45.458718305985,54.99,45.409172019003,3.07407,23,EMR
03-22-2016,49.3913,62,41,5.70079,48.0,45.08712115362,45.06325635872367,45.863346316338,55.32,45.681676597404,3.07407,23,EMR
03-23-2016,49.3913,62,41,5.70079,48.0,45.400914304506,44.954997721668,45.483491449476,54.6,45.08712115362,3.07407,23,EMR
03-24-2016,49.45455,62,41,5.82102,48.0,44.732039430249,44.459534851848005,44.971513150662005,54.39,44.913709149183006,3.07692,22,EMR
03-28-2016,49.59091,62,41,5.67818,48.0,44.938482292674,44.558627425812006,45.09950772536551,54.33,44.864162862201,3.07692,22,EMR
03-29-2016,49.59091,62,41,5.67818,48.0,44.665977714273005,44.28612284741101,45.029317152141004,54.45,44.96325543616501,3.07692,22,EMR
03-30-2016,49.59091,62,41,5.67818,48.0,45.4174297335,44.83526086146151,45.491749163973004,54.56,45.054090295632,3.07692,22,EMR
03-31-2016,49.59091,62,41,5.67818,48.0,45.037574866638,44.7031374295095,45.177956013087005,54.38,44.90545143468601,3.07692,22,EMR
04-01-2016,49.59091,62,41,5.67818,48.0,43.856721693567,43.79090770902591,45.235760014566,54.75,45.210986871075,3.07692,22,EMR
04-04-2016,49.59091,62,41,5.67818,48.0,45.235760014566,44.22542864585805,45.285306301548005,54.11,44.682493143267,3.07692,22,EMR
04-05-2016,49.68182,62,41,5.77917,48.0,44.624689141788,43.914525695046,44.765070288237006,53.51,44.187030273447,3.07692,22,EMR
04-06-2016,49.68182,62,41,5.77917,48.0,44.376957706878,43.435578254220005,44.385215421375,53.22,43.947556553034005,3.07692,22,EMR
04-07-2016,49.77273,62,41,5.76771,48.5,43.757629119603,43.59247482966301,44.28612284741101,52.87,43.658536545639,3.07692,22,EMR
04-08-2016,49.77273,62,41,5.76771,48.5,44.170514844453,44.071422270489,44.92196686368,53.84,44.459534851848005,3.07692,22,EMR
04-11-2016,49.77273,62,41,5.76771,48.5,44.533854282321,44.409988564866005,45.021059437644006,53.78,44.409988564866005,3.07692,22,EMR
04-12-2016,49.95455,62,41,5.95801,48.5,44.484307995339,44.41824627936301,45.334852588530005,54.53,45.029317152141004,3.07692,22,EMR
04-13-2016,49.95455,62,41,5.95801,48.5,45.409172019003,45.070605724626,45.838573172847,55.47,45.80554231485901,3.07692,22,EMR
04-14-2016,50.0,62,41,6.0,48.5,46.028500606278,45.39265659000901,46.028500606278,55.07,45.475233734979,3.07692,22,EMR
04-15-2016,50.31818,62,41,6.37742,48.5,45.52478002196101,45.4223843621982,45.90463488882301,55.32,45.681676597404,3.07692,22,EMR
04-18-2016,50.63636,62,41,6.37855,49.5,45.268790872554,44.96325543616501,45.714707455392,55.22,45.599099452434,3.07692,22,EMR
04-19-2016,50.63636,62,41,6.37855,49.5,45.90463488882301,45.599099452434,46.32577832817,55.65,45.954181175805005,3.07692,22,EMR
04-20-2016,51.0,62,42,6.03776,49.5,46.177139467224,45.44220287699101,46.234943468703,55.07,45.475233734979,3.07692,22,EMR
04-21-2016,51.0,62,42,6.03776,49.5,45.508264592967,45.46697602048201,45.846830887344005,55.17,45.557810879949,3.07692,22,EMR
04-22-2016,51.0,62,42,6.03776,49.5,45.706449740895,45.50000687847,46.16252331256431,55.47,45.80554231485901,3.07692,22,EMR
04-25-2016,50.7619,62,42,6.0781,49.0,45.747738313380005,45.4174297335,45.93766574681101,55.31,45.67341888290701,3.04,21,EMR
04-26-2016,50.7619,62,42,6.0781,49.0,45.93766574681101,45.871604030835,46.36706690065501,56.11,46.334036042667,3.04,21,EMR
04-27-2016,50.7619,62,42,6.0781,49.0,46.433128616631,46.210170325212005,46.920333771954006,56.29,46.482674903613,3.04,21,EMR
04-28-2016,51.19048,62,42,6.11492,50.0,46.334036042667,45.26053315805701,46.334036042667,55.02,45.433945162494005,3.04,21,EMR
04-29-2016,51.19048,62,42,6.11492,50.0,45.367883446518,44.888936005692,45.67275826574724,54.63,45.11189429711101,3.04,21,EMR
05-02-2016,51.19048,62,42,6.11492,50.0,45.00454400865,44.75681257374001,45.640388024919005,55.21,45.590841737937005,3.04,21,EMR
05-03-2016,51.52381,62,43,6.07586,50.0,45.813800029356,44.740297144746,46.020242891781,54.67,45.144925155099,3.04,21,EMR
05-04-2016,52.66667,62,43,5.8255,52.0,44.83938971871,43.245650820789,44.97977086515901,52.78,43.584217115166005,3.04,21,EMR
05-05-2016,53.2381,62,43,5.38874,53.0,43.87323712256101,43.377774252741006,44.09619541398,52.98,43.749371405106,3.04,21,EMR
05-06-2016,53.7619,62,43,4.98478,55.0,43.72459826161501,43.485124541202,44.0838088422345,53.31,44.021875983507,3.04,21,EMR
05-09-2016,53.7619,62,43,4.98478,55.0,44.05490684149501,43.2580373925345,44.063164555992,52.62,43.452093683214,3.04,21,EMR
05-10-2016,53.7619,62,43,4.98478,55.0,43.57595940066901,43.476866826705,44.195287987944006,53.5,44.17877255895,3.04,21,EMR
05-11-2016,53.7619,62,43,4.98478,55.0,44.399562277167,43.941319468902,44.549532650781,52.86,44.041299717978,3.12,21,EMR
05-12-2016,53.7619,62,43,4.98478,55.0,44.33290877778301,43.808012470134,44.524537588512,52.91,44.082958155093,3.12,21,EMR
05-13-2016,53.7619,62,43,4.98478,55.0,43.932987781479,43.033165539795,44.091289842516005,51.81,43.166472538563006,3.12,21,EMR
05-16-2016,53.7619,62,43,4.98478,55.0,43.324774599600005,43.291447849908,44.141279967054,52.81,43.999641280863,3.12,21,EMR
05-17-2016,53.7619,62,43,4.98478,55.0,43.94965115632501,43.4372523798105,44.274586965822,52.35,43.616383659405,3.12,21,EMR
05-18-2016,53.7619,62,43,4.98478,55.0,43.258121100216,42.108348235842,43.324774599600005,50.8,42.32497210884,3.12,21,EMR
05-19-2016,53.7619,62,43,4.98478,55.0,42.108348235842,41.225189369004,42.141674985534,50.14,41.775080738922,3.12,21,EMR
05-20-2016,53.71429,62,43,5.04402,55.0,42.033363049035,41.950046174805,42.366630545955005,50.65,42.19999679749501,3.12,21,EMR
05-23-2016,53.71429,62,43,5.04402,55.0,42.133343298111,41.841734238306,42.458279107608,50.69,42.233323547187,3.12,21,EMR
05-24-2016,53.71429,62,43,5.04402,55.0,42.358298858532,42.191665110072,42.82420681922616,51.17,42.633244543491,3.12,21,EMR
05-25-2016,53.71429,62,43,5.04402,55.0,42.724893105144005,42.641576230914005,43.533066785175,52.09,43.399759786407,3.12,21,EMR
05-26-2016,53.71429,62,43,5.04402,55.0,43.483076660637,43.208130975678,43.708032221058005,52.02,43.341437974446,3.12,21,EMR
