 Date,BABA Price Target,BABA Price Target - High,BABA Price Target - Low,BABA Price Target - StdDev,BABA Price Target - Median,BABA Open,BABA Low,BABA High,BABA Close,BABA Adj. Close,BABA Rating,BABA Price Target - #,Ticker
12-23-2016,117.62866110895138,137.30494003138816,87.63639295638777,11.051256245230588,119.11537298604811,86.62,86.62,87.68,86.79,86.79,4.5,40,BABA
12-27-2016,117.55757104827686,137.2219584142744,87.58342902367077,11.04457730771998,119.04338441614506,86.72,86.71,87.94,87.54,87.54,4.5,40,BABA
12-28-2016,117.44265485962364,137.08781967425213,87.49781349280508,11.033780889265843,118.9270157986286,88.3,87.22,88.75,87.37,87.37,4.5,40,BABA
12-29-2016,117.48318785142148,137.1351328031752,87.52801161937904,11.037588978846404,118.96806108802257,87.82,87.16,88.2,87.33,87.33,4.5,40,BABA
12-30-2016,117.69882766368065,137.342512313852,87.66037388023159,11.059640809977822,119.63101650488234,87.57,87.2,88.1,87.81,87.81,4.5,40,BABA
01-03-2017,117.56306356803056,140.0,87.47769298207791,11.04119777519079,119.05143793385936,89.0,88.08,89.0,88.6,88.6,4.5122,41,BABA
01-04-2017,118.00723970804606,140.51091942416988,87.7969362144073,11.04960043850792,119.48590716325766,88.985,88.58,90.89,90.51,90.51,4.5122,41,BABA
01-05-2017,119.01878812525418,141.47824318828793,88.40135943763434,11.10690756985999,120.64224713879044,91.91,91.64,94.81,94.37,94.37,4.5,42,BABA
01-06-2017,118.45157415437988,140.80745880312227,87.98222607690083,11.070005782017924,120.0702515177797,94.4,93.0,94.5,93.89,93.89,4.5,42,BABA
01-09-2017,118.13395467520112,140.4298936078194,87.74630798950494,11.04032234812444,119.74829167027072,94.16,93.31,95.65,94.72,94.72,4.5,42,BABA
01-10-2017,118.48223144079556,140.7993177613321,87.97713922294172,11.090320016188716,120.22375115633672,96.4,95.55,97.904,96.75,96.75,4.5,42,BABA
01-11-2017,118.1473655379204,140.42382043852442,87.74251322636913,10.940076979630671,119.73186870215802,96.92,95.6,97.45,96.94,96.94,4.51163,43,BABA
01-12-2017,118.95096234795484,141.39199349725666,88.34746712340697,11.019215025981945,120.55737800098704,96.85,94.8,96.85,95.9,95.9,4.51163,43,BABA
01-13-2017,118.56577871822373,141.17887474999276,88.21430186382213,10.984780718281687,120.00202904432012,95.95,95.76,97.38,96.27,96.27,4.51163,43,BABA
01-17-2017,119.32826274217804,142.21978888353553,88.86470734235614,10.933663294059247,120.75876366928009,96.32,95.0,96.59,96.12,96.12,4.52273,44,BABA
01-18-2017,119.53278479901702,142.48815165876775,89.03239131706745,10.948806389327714,120.98663039026388,96.27,95.26,96.27,96.0,96.0,4.52273,44,BABA
01-19-2017,118.98022974783063,140.0,88.61758779337254,10.95613534447615,120.4229514879739,96.42,95.58,96.7,96.17,96.17,4.52273,44,BABA
01-20-2017,118.96618072832554,139.9001935023933,88.55441200005818,10.973413062139,120.335210161058,96.45,95.6707,97.15,96.06,96.06,4.52273,44,BABA
01-23-2017,119.2842289617327,140.33918094515312,88.83228348755071,11.047905659826617,120.712805394203,96.48,96.26,98.67,98.41,98.41,4.52273,44,BABA
01-24-2017,120.52536209688006,147.99997666243672,88.77915955600284,11.958817952420542,121.51227409968055,103.15,99.94,103.19,101.43,101.43,4.52273,44,BABA
01-25-2017,123.25010898628229,150.0,94.6452917926064,11.895335387119276,123.98526505463846,102.46,101.9,104.27,104.06,104.06,4.52273,44,BABA
01-26-2017,123.6079843540976,150.09596928982725,94.70584540219858,12.039857790961438,124.6129238643634,103.92,102.17,104.57,102.75,102.75,4.52273,44,BABA
01-27-2017,123.6079843540976,150.09596928982725,94.70584540219858,12.039857790961438,124.6129238643634,102.25,101.29,102.7,102.07,102.07,4.52273,44,BABA
01-30-2017,123.61643110568254,150.09596928982725,94.70584540219858,12.037193916128658,124.6129238643634,101.2,100.09,101.46,101.02,101.02,4.52273,44,BABA
01-31-2017,123.63582775008356,150.0196200967925,94.65767145784586,12.157919979071895,124.54953711104976,100.24,100.06,102.09,101.31,101.31,4.51163,43,BABA
02-01-2017,123.63762462575936,150.02180042438158,94.65904717611836,12.158096677615324,124.55134726622676,102.07,100.87,102.38,101.57,101.57,4.51163,43,BABA
02-02-2017,124.29801868885968,150.71397284275076,95.09578624616732,12.278925390567968,125.12600379617464,101.28,100.56,101.47,100.84,100.84,4.51163,43,BABA
02-03-2017,124.00109680426486,150.35394878666938,94.8686223672328,12.249593614356046,124.82710402889852,101.5,100.3,101.56,100.39,100.39,4.51163,43,BABA
02-06-2017,124.5559194799137,150.46352982333391,94.93776456183312,11.761308378520202,125.11122383534487,100.17,100.02,101.706,100.9,100.9,4.51163,43,BABA
02-07-2017,124.1652742462768,149.9803850345078,94.63291536505632,11.722465673810389,124.7094863784962,101.04,100.5,101.6,100.83,100.83,4.51163,43,BABA
02-08-2017,124.3787901723335,150.24452724732186,94.79958081043316,11.74366994643689,124.92912203074056,101.55,101.16,103.99,103.57,103.57,4.51163,43,BABA
02-09-2017,124.41515367703798,150.2904648894195,94.82856602070382,11.74746152614184,124.9673194240205,103.325,102.56,104.18,103.34,103.34,4.51163,43,BABA
02-10-2017,124.24677881330057,150.08069323485367,94.6962066909958,11.730462786606376,124.79289317960423,103.88,102.31,103.94,102.36,102.36,4.51163,43,BABA
02-13-2017,124.2531346321605,150.07851119511486,94.69482989241058,11.727317534166907,124.7910788019773,102.82,102.62,104.44,103.1,103.1,4.51163,43,BABA
02-14-2017,124.48298836176131,150.3561388431678,94.8700042241417,11.7490116965027,125.02192766521492,103.14,100.896,103.6,101.59,101.59,4.51163,43,BABA
02-15-2017,124.40317749119386,150.24890105091555,94.80234054321564,11.741355419056214,124.93275887164856,102.06,100.11,102.13,101.55,101.55,4.51163,43,BABA
02-16-2017,124.73179171348929,150.64578742283388,95.0527633864071,11.772370514148946,125.26277199690604,101.86,100.5,102.1,100.82,100.82,4.51163,43,BABA
02-17-2017,124.47021189834705,150.32986237530037,94.8534245976844,11.74768222529673,125.0000786426855,100.69,100.3,101.73,100.52,100.52,4.51163,43,BABA
02-21-2017,124.16453276390524,149.94552664836365,94.91175317034906,11.708086750628258,124.6805014453596,101.03,100.91,102.54,102.12,102.12,4.51163,43,BABA
02-22-2017,124.30319475344996,150.1025171225407,95.01112419840337,11.718508339513445,124.8110398580756,102.48,102.42,105.2,104.2,104.2,4.51163,43,BABA
02-23-2017,124.49146435593096,150.32986237530037,95.15502803466104,11.736257190708512,125.0000786426855,104.72,101.82,104.86,102.46,102.46,4.51163,43,BABA
02-24-2017,124.46442331493805,150.30359509005928,95.13840150268648,11.733037261382997,124.97823725555862,101.39,101.3,103.0,102.95,102.95,4.51163,43,BABA
02-27-2017,124.37243401332827,150.19643220906207,95.07057008992228,11.725851933765968,124.88913075109856,102.5,102.2201,103.825,103.6,103.6,4.51163,43,BABA
02-28-2017,124.46195267564616,150.30797233345467,95.14117218784128,11.735625773571169,124.98187695668,103.89,102.03,103.99,102.9,102.9,4.51163,43,BABA
03-01-2017,124.2394342858804,150.03924532689905,94.97107474054478,11.714644321055845,124.75842902409954,103.68,103.21,104.99,104.04,104.04,4.51163,43,BABA
03-02-2017,124.1354425601115,149.87803461493786,94.86903240794516,11.70353990010454,124.62438146126146,103.8,102.77,104.58,103.19,103.19,4.51163,43,BABA
03-03-2017,124.0050175469126,149.69111633168015,94.75071782824328,11.694673569419066,124.46895791641288,102.99,102.44,103.42,103.31,103.31,4.51163,43,BABA
03-06-2017,124.01747560144436,149.68894560535972,95.00413869110632,11.683880276686148,124.4671529459534,102.76,102.1,103.25,102.31,102.31,4.51163,43,BABA
03-07-2017,123.91505013330244,149.56531818708706,94.9256752057494,11.674230613191144,124.36435609134114,102.3,102.11,103.3078,102.63,102.63,4.51163,43,BABA
03-08-2017,123.7466354153103,149.34675984200706,94.78696123963717,11.65824326866039,124.1826236671152,102.63,102.54,104.29,103.22,103.22,4.51163,43,BABA
03-09-2017,123.85848458532352,149.4051237516283,94.82400347372992,11.617064698219714,124.23115356781013,102.97,102.76,103.75,103.24,103.24,4.51163,43,BABA
03-10-2017,123.92693544182812,149.48301329394386,94.87343817881656,11.621782952471978,124.29591913574885,103.43,102.63,103.7,103.39,103.39,4.51163,43,BABA
03-13-2017,123.67408382644425,149.34243840333338,94.78421852168,11.714211721813104,124.08317828672288,103.52,103.47,106.25,105.18,105.18,4.5,42,BABA
03-14-2017,123.64725026759626,149.31003558307054,94.76365319524402,11.711670089970204,124.05625596667342,104.61,103.8221,106.0,104.25,104.25,4.5,42,BABA
03-15-2017,123.64367333950476,149.30571626938212,94.76091182596625,11.711331289053462,124.05266720666516,104.37,102.6,104.49,103.69,103.69,4.5,42,BABA
03-16-2017,123.97002349392348,149.6997998665777,95.01102764161614,11.742242654523304,124.38009687617831,105.25,104.301,105.65,105.63,105.63,4.5,42,BABA
03-17-2017,123.87812445655324,149.59132803895426,94.94218306185148,11.73441104863486,124.28997159584952,105.17,104.86,106.5,105.61,105.61,4.5,42,BABA
03-20-2017,124.23593419642596,149.48301329394386,94.87343817881656,11.202458945173342,124.19997682972746,106.23,105.94,108.2,107.25,107.25,4.5,42,BABA
03-21-2017,125.27165644884796,149.96077519830317,99.9738501322021,10.266294273178952,124.59693174884504,108.46,104.7,108.7,105.09,105.09,4.54762,42,BABA
03-22-2017,125.55957493203856,150.05887569233454,100.03925046155636,10.23719344662664,124.77475177717368,104.64,103.98,106.12,106.09,106.09,4.55814,43,BABA
03-23-2017,125.45678388310311,149.9324589306724,99.95497262044825,10.351823608871848,124.5734047961422,106.95,106.44,108.83,108.25,108.25,4.54762,42,BABA
03-24-2017,125.51969276381764,150.0196200967925,100.01308006452832,10.362371561033036,124.64582382606422,108.4,107.23,109.13,108.04,108.04,4.54762,42,BABA
03-27-2017,125.66762942699997,150.19643220906207,100.13095480604136,10.374584582254167,124.7927305532113,106.65,106.51,108.19,108.08,108.08,4.54762,42,BABA
03-28-2017,125.65165355933188,150.05451294500733,100.03634196333822,10.265180038086378,124.77112412960996,108.23,107.4601,108.95,107.8,107.8,4.53488,43,BABA
03-29-2017,125.8446013614526,149.8236497960724,99.8824331973816,10.161007010464898,125.8443763879414,107.97,107.69,109.74,109.51,109.51,4.53488,43,BABA
03-30-2017,125.87323800537128,149.8497495826377,99.89983305509182,10.163838281193293,125.86629890397036,109.729,108.66,110.45,108.85,108.85,4.53488,43,BABA
03-31-2017,125.9221844639045,149.90633032719035,99.9375535514602,10.16684384031136,125.9138239010151,108.5,107.78,109.1186,107.83,107.83,4.53488,43,BABA
04-03-2017,125.96268086466384,149.95641815329188,99.97094543552792,10.170695566273462,125.9558951711314,108.85,107.52,109.47,108.09,108.09,4.53488,43,BABA
04-04-2017,125.891355353902,149.87150635208712,99.91433756805807,10.164936479128857,125.88457350272232,107.87,106.88,108.26,107.52,107.52,4.53488,43,BABA
04-05-2017,125.8018556671116,149.76495850502002,99.84330567001334,10.157709941384711,125.79507863733966,108.36,107.32,108.82,107.44,107.44,4.53488,43,BABA
04-06-2017,125.7995577787444,149.66507177033495,99.7767145135566,10.15005654632449,125.7187182833116,107.59,107.15,108.42,108.04,108.04,4.53488,43,BABA
04-07-2017,125.79825171783943,149.6390362703314,99.75935751355426,10.146184511901655,125.69684845321969,107.88,106.76,109.07,108.99,108.99,4.53488,43,BABA
04-10-2017,125.72534843962796,149.55231665266146,99.70154443510764,10.140304540581264,125.62400394077252,109.0,108.84,111.88,111.7,111.7,4.53488,43,BABA
04-11-2017,125.9098428681282,149.76713143653063,99.8447542910204,10.156397719193883,125.80444844246476,111.4,109.46,111.79,110.44,110.44,4.53488,43,BABA
04-12-2017,125.97821580979476,149.83017389032426,99.88678259354953,10.178342090748108,125.85740412808082,110.5,110.31,111.7,110.63,110.63,4.53488,43,BABA
04-13-2017,126.019625693295,149.8736823765136,99.91578825100908,10.183144582861456,125.89395127333972,110.72,109.82,111.45,110.21,110.21,4.53488,43,BABA
04-17-2017,126.12767129259608,150.00217975732036,100.0014531715469,10.191875317881276,126.00188912301095,110.91,110.3,111.87,111.76,111.76,4.53488,43,BABA
04-18-2017,126.49990840626909,150.07414730598123,100.0494315373208,10.286492105492716,126.19326567997442,111.2,110.8674,112.2,111.23,111.23,4.54545,44,BABA
04-19-2017,126.3492782876394,149.89544609665427,99.93029739776952,10.274243436338288,126.04300069702602,111.99,110.57,112.2,110.76,110.76,4.54545,44,BABA
04-20-2017,126.41006480297573,149.98256422178312,99.9883761478554,10.271507032430549,125.98447053353482,111.53,111.48,113.6,112.96,112.96,4.54545,44,BABA
04-21-2017,126.35779330176898,149.91721613849597,99.9448107589973,10.267195805617684,125.96065878525576,112.8,112.3,113.17,113.11,113.11,4.54545,44,BABA
04-24-2017,126.61354075881704,149.93899250479345,99.95932833652896,10.25236186160014,126.89849514845156,114.04,114.02,115.16,114.86,114.86,4.53333,45,BABA
04-25-2017,126.61905840995918,149.94552664836365,99.9636844322424,10.252808646010372,126.90402521753025,115.54,114.8,115.82,115.48,115.48,4.53333,45,BABA
04-26-2017,126.47338043904068,149.76713143653063,99.8447542910204,10.247116347228063,126.75304325116434,115.37,114.6223,115.75,114.97,114.97,4.53333,45,BABA
04-27-2017,126.66770250282764,149.682433804124,99.78828920274933,10.12394072097677,126.78634610365128,115.0,114.83,115.96,115.43,115.43,4.53333,45,BABA
04-28-2017,126.77432514803203,149.80842911877397,99.87228607918264,10.132462556600489,126.89306861720657,115.9,115.0,115.99,115.5,115.5,4.53333,45,BABA
05-01-2017,127.44838180657148,149.80842911877397,103.47933356554049,9.41727621037966,127.3954371299199,115.63,115.5,117.24,116.68,116.68,4.56818,44,BABA
05-02-2017,127.35781329311271,149.70197090771975,103.40579815236468,9.410584020999812,127.30490624048264,117.07,117.0,118.69,118.09,118.09,4.56818,44,BABA
05-03-2017,127.3024266848354,149.6368670542018,103.36082803009438,9.406491454416306,127.24954264094052,117.95,115.12,118.0,116.57,116.57,4.56818,44,BABA
05-04-2017,127.33743166625582,149.6802633296115,103.3908037643374,9.413369487986312,127.39049055290518,115.94,115.15,116.41,115.86,115.86,4.56818,44,BABA
05-05-2017,127.25537703730532,149.54581673306774,103.29793553060486,9.391333574791744,127.2760651937704,116.05,114.8,116.15,116.04,116.04,4.56818,44,BABA
05-08-2017,127.2790687232964,149.50249837062785,103.26801361430952,9.432473024838872,127.2391976247375,116.9,116.2,117.51,116.86,116.86,4.56818,44,BABA
05-09-2017,127.73387582532146,149.46136916483263,103.23960384570834,9.77318284489749,127.71639638596086,118.62,118.07,120.0,120.0,120.0,4.56818,44,BABA
05-10-2017,127.91368324978994,149.54365021875816,103.29643902297686,9.851763103758003,127.78670645843596,120.01,119.1,120.33,119.98,119.98,4.56818,44,BABA
05-11-2017,128.0919632639462,149.528486376081,103.28596468355714,9.884049657410223,127.88869091593877,120.13,118.25,120.5,120.16,120.16,4.55814,43,BABA
05-12-2017,128.16453501855287,149.6173469387755,103.34734461966605,9.889239332096476,127.96469155844156,120.37,119.51,120.4677,120.34,120.34,4.55814,43,BABA
05-15-2017,128.72447229838534,149.74974974974975,103.43880111996054,9.450949500224862,129.72276624450538,121.03,120.031,121.49,121.4,121.4,4.55814,43,BABA
05-16-2017,130.08969844866655,155.0,111.95442449596187,9.451286967636976,130.0,121.98,121.74,124.34,124.02,124.02,4.55814,43,BABA
05-17-2017,129.9529823745659,155.05180104909837,111.99183970009152,9.473166620653576,129.98677729181497,123.25,120.5,123.89,120.72,120.72,4.57143,42,BABA
05-18-2017,133.10434788920506,160.013936472911,112.0097555310377,11.28141222925498,130.10568491957497,116.31,114.0,122.63,121.27,121.27,4.57143,42,BABA
05-19-2017,136.1249861986809,160.13016823081617,113.67027922247726,10.13624662230874,139.11308946160327,123.96,123.07,126.4,123.22,123.22,4.5814,43,BABA
05-22-2017,137.46095864552476,160.05111227275367,113.61416042283788,9.404954405529416,139.9634082592786,124.98,123.555,125.59,124.75,124.75,4.5814,43,BABA
05-23-2017,137.40833297046228,159.98838812685972,113.56963495173817,9.401868060091443,139.90855649902025,124.67,122.85,125.675,122.93,122.93,4.5814,43,BABA
05-24-2017,137.40434416592885,159.9837438495145,113.56633815695892,9.40159513476639,139.90449511589765,123.07,121.95,123.684,122.81,122.81,4.5814,43,BABA
05-25-2017,137.8465126099365,160.49857300949384,113.9317956782573,9.431849554429494,140.35470906867025,123.74,122.31,124.45,123.63,123.63,4.5814,43,BABA
05-26-2017,138.14220403041048,160.84285484977164,114.17618818310495,9.452081600490304,140.65578076434795,123.93,123.1,124.65,123.99,123.99,4.5814,43,BABA
05-30-2017,138.14220403041048,160.84285484977164,114.17618818310495,9.452081600490304,140.65578076434795,124.08,123.53,124.88,123.91,123.91,4.5814,43,BABA
05-31-2017,139.0083565827729,161.85134063610468,114.89207365422456,9.511346215970162,141.53769345981027,123.64,122.0,124.1753,122.46,122.46,4.5814,43,BABA
06-01-2017,139.07983457475723,161.93456447323962,114.95115107173814,9.516236943012032,141.6104720349068,122.82,122.26,124.0,123.97,123.97,4.5814,43,BABA
06-02-2017,139.03489697307936,161.88224235926506,114.9140096050757,9.513162184787555,141.56471676775985,123.72,123.24,124.53,124.13,124.13,4.5814,43,BABA
06-05-2017,139.62367492724226,162.01311109151305,115.0069083105506,9.540346003468851,141.6791604197901,124.02,123.87,125.56,125.37,125.37,4.5814,43,BABA
06-06-2017,139.79216358606075,162.2086178478926,115.14569107605368,9.551858664939957,141.8501295031787,125.61,124.27,126.2,124.62,124.62,4.5814,43,BABA
06-07-2017,139.75357547572443,162.21577948167007,115.15077484584025,9.537279430160856,141.85639229422063,125.08,124.11,125.91,125.64,125.64,4.5814,43,BABA
06-08-2017,142.85135894343617,179.01579551136862,115.07456540282963,13.388725475777274,141.7625084566285,142.51,135.21,143.7,142.34,142.34,4.57143,42,BABA
06-09-2017,143.49859513371973,179.05793050692873,115.10165053399628,13.79024831563153,141.79587513607345,144.57,137.01,148.29,139.44,139.44,4.57143,42,BABA
06-12-2017,150.59567065815412,179.05793050692873,115.10165053399628,16.802683221042102,147.41938862573187,139.17,136.05,142.2,139.08,139.08,4.57143,42,BABA
06-13-2017,154.27640950209604,190.0111848201809,115.08979922041628,18.41659189527101,159.98823269838937,141.88,135.9,142.244,136.6,136.6,4.60465,43,BABA
06-14-2017,155.61917604430568,190.2714664467095,115.24745183526778,18.063334413480234,160.20738820479588,137.8,135.26,139.25,136.67,136.67,4.60465,43,BABA
06-15-2017,156.78492176595904,189.78785572614416,114.95452875927424,18.47724821861456,160.8202512304415,135.64,133.1,135.67,135.08,135.08,4.60465,43,BABA
06-16-2017,157.69365354400082,189.68752881749165,114.89376073772776,17.691383386440727,160.76122230216882,136.28,133.55,136.5,134.87,134.87,4.60465,43,BABA
06-19-2017,158.3986609761821,189.45662325472253,114.75390120849468,17.189359673823773,161.56282998944033,137.81,137.4,140.4,139.47,139.47,4.60465,43,BABA
06-20-2017,158.9660003807348,189.16531798679145,114.57745757003325,16.924046332498644,163.27959114937985,140.08,137.93,140.63,138.38,138.38,4.60465,43,BABA
06-21-2017,158.9729842134552,189.1736285622236,114.58249128664734,16.924789854435755,163.28676449052514,138.82,138.02,143.5,143.29,143.29,4.60465,43,BABA
06-22-2017,158.91765747570545,189.0573469148812,114.5120594778129,16.94747833977286,163.1863950357101,142.05,140.88,144.68,142.27,142.27,4.60465,43,BABA
06-23-2017,159.4135759118641,188.9992596819266,114.47687603329967,16.76647792945032,163.2742249337957,142.1,141.6,143.34,143.01,143.01,4.59524,42,BABA
06-26-2017,160.59994735764633,190.00000000000003,114.41493873014946,16.95388383587284,164.0059427368175,144.03,141.27,145.36,142.73,142.73,4.5814,43,BABA
06-27-2017,162.18571596382006,190.0390579114296,114.88869963585104,16.717875602020438,165.94767414542463,143.9,141.1,144.38,141.53,141.53,4.59091,44,BABA
06-28-2017,162.46327440136494,190.3632994057775,115.0847208330882,16.74662734600224,166.23081131964466,142.65,141.48,144.37,143.95,143.95,4.59091,44,BABA
06-29-2017,162.8006146453629,190.76734862331236,115.32899003596488,16.77799363245092,166.5836389363835,143.16,137.52,143.56,140.81,140.81,4.59091,44,BABA
06-30-2017,162.86834257565926,190.87988909208897,115.39702672408708,16.77317414901776,166.6819125715297,141.03,139.92,142.38,140.9,140.9,4.59091,44,BABA
07-03-2017,164.37136806811662,200.991161894678,115.06271966588726,17.206210202791137,167.97775326833428,141.75,139.495,142.49,140.99,140.99,4.59091,44,BABA
07-05-2017,164.35021833419097,200.94979048739248,115.03903550687347,17.207377784312282,167.9431772403146,141.16,140.33,145.0,144.87,144.87,4.59091,44,BABA
07-06-2017,164.36230113218642,200.9645640347008,115.04749301573295,17.2086428466402,167.95552418761943,143.01,141.83,143.62,142.2,142.2,4.59091,44,BABA
07-07-2017,164.41356495157473,200.86709874638092,114.99169642725924,17.026165806916215,168.86586423291152,142.65,141.831,143.3785,142.43,142.43,4.57778,45,BABA
07-10-2017,164.96412318094957,200.90548287520213,115.01367043951198,16.870180802587097,169.2978862266647,143.0,142.25,144.16,143.81,143.81,4.56818,44,BABA
07-11-2017,165.00293027906017,200.95274502308348,115.04072690916576,16.874149439821213,169.33771282383037,144.29,143.26,145.87,145.81,145.81,4.56818,44,BABA
07-12-2017,165.2286404691391,201.38207429017663,115.28650783126317,17.415547599051113,169.69949756147872,147.38,146.85,149.3,149.0,149.0,4.56522,46,BABA
07-13-2017,166.6544122416487,201.48598048176427,115.3459916855854,16.03977946162691,169.68681192322433,149.52,148.0,150.0,149.52,149.52,4.56522,46,BABA
07-14-2017,166.85508893645286,201.75068270721087,115.4975274928039,16.05339729869363,169.9097379880434,150.12,149.69,152.25,151.83,151.83,4.56522,46,BABA
07-17-2017,166.95253330969894,201.89075009601464,115.5777127832432,16.059472953410733,170.0276994889066,153.53,150.42,153.7,151.23,151.23,4.56522,46,BABA
07-18-2017,167.55396338299607,202.61804165740125,115.9940701208213,16.1173256244904,170.64020754577126,151.08,150.48,154.6,153.75,153.75,4.56522,46,BABA
07-19-2017,167.3456536872195,202.4319800939023,115.8875542455974,15.954986151635886,170.18143578654264,155.14,152.64,156.41,153.15,153.15,4.57447,47,BABA
07-20-2017,167.5100230858022,202.2612247314056,115.7898008109628,16.17951135051943,170.03788439340573,153.96,151.84,154.12,152.11,152.11,4.57447,47,BABA
07-21-2017,167.26752922399396,201.98324146186476,115.6306619179216,16.170348914537367,169.80418815670856,151.79,150.31,152.15,151.89,151.89,4.57447,47,BABA
07-24-2017,168.00726456468914,202.5069637883008,115.93048064955846,16.399346589225388,170.84884727078764,152.77,151.6,153.23,152.26,152.26,4.57447,47,BABA
07-25-2017,168.64798885909423,202.48596275500375,115.9184580512304,16.487503518570644,171.01527430036,152.36,150.85,152.75,152.44,152.44,4.57447,47,BABA
07-26-2017,169.16678857515137,202.37203310777792,115.85323600396818,17.0898396434547,170.9190517790248,152.53,152.36,156.0,155.79,155.79,4.57447,47,BABA
07-27-2017,169.75782626754088,202.74127035927256,116.06461565846855,17.05198920105616,171.2395822826119,157.85,151.33,160.39,154.15,154.15,4.58333,48,BABA
07-28-2017,170.24299349820384,202.88572870587532,116.14731466912092,17.089634236855385,171.54945224594007,153.96,152.82,158.96,157.56,157.56,4.58333,48,BABA
07-31-2017,170.52396847818005,203.2205783956583,116.33900825217457,17.117839565831535,171.8325834510445,158.9,153.5,159.39,154.95,154.95,4.58333,48,BABA
08-01-2017,170.71180095562735,203.44442625146996,116.467155892291,17.136694898855332,172.0218573703875,156.25,153.8,156.61,154.73,154.73,4.58333,48,BABA
08-02-2017,170.6016897469842,203.29917148849452,116.38400095197014,17.14472772166773,171.89903761769474,155.47,149.1,155.75,151.91,151.91,4.58333,48,BABA
08-03-2017,170.75154086645824,203.47774304004764,116.48622897126693,17.159787107339586,172.0500282864374,152.1,149.6,153.8,153.32,153.32,4.58333,48,BABA
08-04-2017,170.4381265235745,201.02696949878117,116.3026933824841,17.05061834829657,171.77894642963315,154.32,152.16,154.32,153.33,153.33,4.58333,48,BABA
08-07-2017,171.35111068128728,201.22138340450223,116.41517013584084,15.843010816681792,171.9450744669771,154.83,154.37,158.99,158.84,158.84,4.625,48,BABA
08-08-2017,171.69824168940983,201.69553040132436,116.68948443768362,15.821348783797893,172.35023638017688,158.56,156.8,159.84,157.5,157.5,4.625,48,BABA
08-09-2017,172.95041814039925,202.69004256339548,117.2648522270847,16.06664468557041,173.46629698459324,156.05,155.2,157.71,157.49,157.49,4.625,48,BABA
08-10-2017,173.77516207150703,203.4247913000316,117.68993577305476,16.386734954800474,174.0951100281275,156.2,151.25,156.5,151.77,151.77,4.625,48,BABA
08-11-2017,173.42821694487813,203.01865017413235,117.45496577398823,16.354018554101117,173.7475261198511,150.51,147.5,152.57,151.7,151.7,4.625,48,BABA
08-14-2017,173.29864315806833,202.76601448297572,117.3088052294637,16.407054078771793,173.98011964197366,154.77,153.1,155.08,154.61,154.61,4.625,48,BABA
08-15-2017,173.6425885203967,202.31103531840415,117.0455803377762,16.025484300438304,174.17792337955694,155.74,154.0,158.32,157.75,157.75,4.63265,49,BABA
08-16-2017,173.499841564032,202.14472079397345,116.9493602774124,16.012310175774243,174.03473633863445,160.0,158.535,160.35,159.5,159.5,4.63265,49,BABA
08-17-2017,180.29509095813228,220.0428567147181,117.24728024695057,20.53916294542512,182.66933197470556,166.12,163.51,168.0,163.92,163.92,4.625,48,BABA
08-18-2017,187.4299431894833,220.1121220751578,117.28418748969467,20.97916597964415,190.75997781541832,165.36,164.1,169.5,167.5,167.5,4.64,50,BABA
08-21-2017,188.8125138759713,220.28051963637452,117.3739161741322,20.391752422669587,192.17605832408267,168.29,166.98,170.6,169.25,169.25,4.64,50,BABA
08-22-2017,191.61281604708427,220.4723440033632,117.47612755990632,19.118479370608373,194.9175785238124,170.02,169.64,174.77,174.46,174.46,4.68,50,BABA
08-23-2017,194.08704279512716,220.57500788607996,147.89104291529597,16.35747975906148,197.37280879635887,172.9,172.75,176.23,175.8,175.8,4.71429,49,BABA
08-24-2017,193.9501155809066,220.4193935755028,147.78670669468627,16.34593965776043,197.2335634944461,177.0,174.3,177.0,175.0,175.0,4.71429,49,BABA
08-25-2017,194.3059445396854,220.82378417396012,148.05784234112306,16.37592859935637,197.59541640350088,174.8,171.11,174.94,171.74,171.74,4.71429,49,BABA
08-28-2017,195.42224221076663,221.98884336875844,148.83899076327685,16.36405387836551,198.63792347578956,171.15,167.06,171.34,168.3,168.3,4.71429,49,BABA
08-29-2017,195.8423295583754,222.6215490971938,149.26320704658815,16.351441003016934,199.20407513530725,165.15,164.35,169.23,167.41,167.41,4.71429,49,BABA
08-30-2017,196.51271199296136,222.75325384545368,149.35151239343466,15.895840538818604,199.321925912442,169.15,169.15,172.39,171.25,171.25,4.71429,49,BABA
08-31-2017,197.1216566502762,222.8546712802768,149.4195107145025,15.583084441206823,199.77766648455048,172.54,170.25,172.9,171.74,171.74,4.70833,48,BABA
09-01-2017,198.19892763438887,223.9968881566905,150.18534382817745,15.58072945268168,200.8016047348832,171.99,170.65,172.3863,171.04,171.04,4.70833,48,BABA
09-05-2017,198.74432125762692,224.55522762375176,150.55969905035707,15.761096753475142,200.5677977765204,169.47,168.7378,171.93,169.92,169.92,4.70833,48,BABA
09-06-2017,198.95987428133384,225.133614411652,150.9474955921809,15.676041395170564,200.7819885013415,170.17,167.0,171.11,168.14,168.14,4.70833,48,BABA
09-07-2017,200.81643273591015,226.49134713267733,151.85782768300584,15.671777153962427,202.29709720208533,169.26,168.0,170.97,170.48,170.48,4.70833,48,BABA
09-08-2017,200.9931395402689,226.69064637139724,151.99145375673464,15.685567408185005,202.47510690522876,169.99,168.92,171.22,169.0,169.0,4.70833,48,BABA
