 Date,GE Price Target,GE Price Target - High,GE Price Target - Low,GE Price Target - StdDev,GE Price Target - Median,GE Open,GE Low,GE High,GE Close,GE Adj. Close,GE Rating,GE Price Target - #,Ticker
06-22-2015,241.06667,264.0,216.0,13.66,240.0,144.60504340464,144.552074524272,145.66442101200002,219.36,145.24066996905603,3.95,15,GE
06-23-2015,241.06667,264.0,216.0,13.66,240.0,145.24066996905603,145.08176332795202,146.19410981568,220.4,145.92926541384003,3.95,15,GE
06-24-2015,241.06667,264.0,216.0,13.66,240.0,145.92926541384003,144.3401990028,146.14114093531202,218.08,144.39316788316802,3.95,15,GE
06-25-2015,241.06667,264.0,216.0,13.66,240.0,144.49910564390402,143.12191475433602,144.86988780648002,216.32,143.22785251507202,3.95,15,GE
06-26-2015,241.06667,264.0,216.0,13.66,240.0,143.22785251507202,142.53925707028802,143.70457243838402,216.72,143.49269691691202,3.95,15,GE
06-29-2015,241.06667,264.0,216.0,13.66,240.0,142.48628818992,140.526439616304,142.857070352496,213.12,141.109097300352,3.95,15,GE
06-30-2015,241.06667,264.0,216.0,13.66,240.0,142.062537146976,140.52696930510768,142.80410147212802,212.56,140.738315137776,3.95,15,GE
07-01-2015,241.06667,264.0,216.0,13.66,240.0,141.26800394145602,140.208626334096,142.32685186001234,213.28,141.215035061088,3.95,15,GE
07-02-2015,241.06667,264.0,216.0,13.66,240.0,141.42691058256,140.89722177888,142.115506027344,214.24,141.85066162550402,3.95,15,GE
07-06-2015,241.06667,264.0,216.0,13.66,240.0,140.526439616304,138.77846656416,141.109097300352,210.48,139.361124248208,3.95,15,GE
07-07-2015,241.06667,264.0,216.0,13.66,240.0,139.731906410784,137.34830679422402,140.63237737704,211.76,140.208626334096,3.95,15,GE
07-08-2015,241.06667,264.0,216.0,13.66,240.0,138.195808880112,137.083462392384,138.990342085632,207.12,137.13643127275202,3.95,15,GE
07-09-2015,241.06667,264.0,216.0,13.66,240.0,138.61955992305602,137.772057837168,139.83784417152,208.16,137.82502671753602,4.0,15,GE
07-10-2015,243.2,272.0,216.0,16.21193,240.0,139.78487529115202,137.93096447827202,140.04971969299203,210.16,139.149248726736,4.0,15,GE
07-13-2015,243.2,272.0,216.0,16.21193,240.0,140.314564094832,138.990342085632,140.526439616304,211.76,140.208626334096,4.0,15,GE
07-14-2015,243.2,272.0,216.0,16.21193,240.0,139.57299976968002,139.57299976968002,141.585817223664,213.28,141.215035061088,4.0,15,GE
07-15-2015,243.2,272.0,216.0,16.21193,240.0,140.950190659248,140.89722177888,141.903630505872,214.16,141.797692745136,4.0,15,GE
07-16-2015,243.2,272.0,216.0,16.21193,240.0,142.91003923286402,142.168474907712,143.22785251507202,216.32,143.22785251507202,4.0,15,GE
07-17-2015,243.2,272.0,216.0,16.21193,240.0,144.39316788316802,143.17488363470403,144.763950045744,217.92,144.287230122432,4.0,15,GE
07-20-2015,243.2,272.0,216.0,16.21193,240.0,143.651603558016,143.06894587396803,144.128323481328,217.12,143.757541318752,4.0,15,GE
07-21-2015,243.2,272.0,216.0,16.21193,240.0,143.06894587396803,141.95659938624,143.81051019912002,214.8,142.22144378808002,4.0,15,GE
07-22-2015,243.2,272.0,216.0,16.21193,240.0,142.380350429184,140.738315137776,142.80410147212802,213.04,141.056128419984,4.0,15,GE
07-23-2015,243.2,272.0,216.0,16.21193,240.0,140.791284018144,138.77846656416,140.89722177888,210.08,139.09627984636802,4.0,15,GE
07-24-2015,243.2,272.0,216.0,16.21193,240.0,139.361124248208,135.97111590465602,139.414093128576,206.0,136.3948669476,4.0,15,GE
07-27-2015,243.2,272.0,216.0,16.21193,240.0,135.28252045987202,135.17658269913602,137.61315119606402,207.6,137.45424455496,4.0,15,GE
07-28-2015,243.2,272.0,216.0,16.21193,240.0,138.24877776048,137.45424455496,138.990342085632,208.8,138.24877776048,3.94737,15,GE
07-29-2015,243.2,272.0,216.0,16.21193,240.0,138.195808880112,137.98393335864,139.20221760710402,210.08,139.09627984636802,3.94737,15,GE
07-30-2015,243.2,272.0,216.0,16.21193,240.0,138.937373205264,137.772057837168,138.990342085632,208.96,138.354715521216,3.94737,15,GE
07-31-2015,243.2,272.0,216.0,16.21193,240.0,138.937373205264,137.98393335864,139.2710771515824,208.8,138.24877776048,3.94737,15,GE
08-03-2015,242.66667,272.0,216.0,15.6404,240.0,138.354715521216,135.60033374208,138.3811999614,206.96,137.03049351201602,3.94737,15,GE
08-04-2015,242.66667,272.0,216.0,15.6404,240.0,137.13643127275202,136.818617990544,138.036902239008,207.2,137.18940015312,3.94737,15,GE
08-05-2015,242.66667,272.0,216.0,15.6404,240.0,138.195808880112,137.877995597904,139.467062008944,208.8,138.24877776048,3.94737,15,GE
08-06-2015,242.66667,272.0,216.0,15.6404,240.0,138.51362216232,137.50721343532803,138.672528803424,208.24,137.877995597904,3.94737,15,GE
08-07-2015,242.66667,272.0,216.0,15.6404,240.0,137.45424455496,135.653302622448,138.036902239008,206.32,136.606742469072,3.94737,15,GE
08-10-2015,242.66667,272.0,216.0,15.6404,240.0,137.18940015312,137.18940015312,139.30815536784002,209.92,138.990342085632,3.94737,15,GE
08-11-2015,242.66667,272.0,216.0,15.6404,240.0,137.877995597904,135.812209263552,137.877995597904,205.68,136.182991426128,3.94737,15,GE
08-12-2015,242.66667,272.0,216.0,15.6404,240.0,135.28252045987202,134.27611173288005,137.083462392384,206.88,136.977524631648,3.94737,15,GE
08-13-2015,242.66667,272.0,216.0,15.6404,240.0,136.500804708336,135.706271502816,137.24236903348802,206.32,136.606742469072,3.94737,15,GE
08-14-2015,242.66667,272.0,216.0,15.6404,240.0,135.86517814392,135.706271502816,138.24877776048,208.64,138.142839999744,3.94737,15,GE
08-17-2015,242.66667,272.0,216.0,15.6404,240.0,137.45424455496,136.65971134944002,138.990342085632,209.68,138.831435444528,3.94737,15,GE
08-18-2015,242.66667,272.0,216.0,15.6404,240.0,138.61955992305602,137.40127567459203,138.831435444528,208.56,138.089871119376,3.94737,15,GE
08-19-2015,242.66667,272.0,216.0,15.6404,240.0,137.18940015312,135.67978706263202,137.85151115772,205.84,136.288929186864,3.94737,15,GE
08-20-2015,242.66667,272.0,216.0,15.6404,240.0,135.123613818768,133.375640766624,135.812209263552,201.52,133.42860964699202,3.94737,15,GE
08-21-2015,242.66667,272.0,216.0,15.6404,240.0,131.89251211632,130.09157018380802,133.110796364784,196.72,130.250476824912,3.94737,15,GE
08-24-2015,242.66667,272.0,216.0,15.6404,240.0,120.98092276051202,102.60072127281602,129.138130337184,190.96,126.436717438416,3.94737,15,GE
08-25-2015,242.66667,272.0,216.0,15.6404,240.0,130.992041150064,123.258584616336,131.045010030432,186.16,123.258584616336,3.94737,15,GE
08-26-2015,242.66667,272.0,216.0,15.6404,240.0,126.33077967768,123.258584616336,127.49609504577602,192.08,127.17828176356802,3.94737,15,GE
08-27-2015,242.66667,272.0,216.0,15.6404,240.0,129.40297473902402,129.138130337184,132.475169800368,200.08,132.475169800368,3.94737,15,GE
08-28-2015,242.66667,272.0,216.0,15.6404,240.0,131.99844987705603,131.25688555190402,133.32267188625602,201.28,133.269703005888,3.94737,15,GE
08-31-2015,242.66667,272.0,216.0,15.6404,240.0,132.31626315926405,130.197507944544,132.31626315926405,198.56,131.46876107337602,3.94737,15,GE
09-01-2015,242.66667,272.0,216.0,15.6404,240.0,128.396566012032,125.430308711424,129.032192576448,191.04,126.489686318784,3.94737,15,GE
09-02-2015,242.66667,272.0,216.0,15.6404,240.0,127.866877208352,126.224841916944,130.197507944544,196.56,130.144539064176,3.94737,15,GE
09-03-2015,242.66667,272.0,216.0,15.6404,240.0,131.15094779116802,129.19109921755202,132.15735651816,196.08,129.826725781968,3.94737,15,GE
09-04-2015,242.66667,272.0,216.0,15.6404,240.0,128.078752729824,126.33077967768,128.078752729824,192.0,127.1253128832,3.94737,15,GE
09-08-2015,241.6,272.0,216.0,16.83172,240.0,129.826725781968,128.555472653136,132.31626315926405,199.68,132.21032539852803,3.94737,15,GE
09-09-2015,241.6,272.0,216.0,16.83172,240.0,133.48157852736,129.66781914086403,133.587516288096,196.4,130.03860130344,3.94737,15,GE
09-10-2015,239.46667,264.0,216.0,14.74163,240.0,130.09157018380802,129.77375690160002,131.680636594848,197.44,130.727196748224,3.94737,15,GE
09-11-2015,239.46667,264.0,216.0,14.74163,240.0,131.045010030432,129.77375690160002,132.21032539852803,199.6,132.15735651816,3.94737,15,GE
09-14-2015,239.46667,264.0,216.0,14.74163,240.0,132.263294278896,130.30344570528,132.31626315926405,198.16,131.203916671536,3.94737,15,GE
09-15-2015,239.46667,264.0,216.0,14.74163,240.0,131.89251211632,130.83313450896,134.80580053656,202.4,134.01126733104002,3.94737,15,GE
09-16-2015,241.14286,264.0,216.0,13.8092,240.0,135.229551579504,134.64689389545603,137.877995597904,207.44,137.34830679422402,3.94737,14,GE
09-17-2015,241.14286,264.0,216.0,13.8092,240.0,136.2794483664,135.050261185056,138.577493966304,202.8,135.47780455248,3.94737,14,GE
09-18-2015,241.14286,264.0,216.0,13.8092,240.0,134.40894613391998,132.057457613088,134.702882199024,198.4,132.53844390144,3.94737,14,GE
09-21-2015,241.14286,264.0,216.0,13.8092,240.0,133.019430189792,132.75168115594272,134.67616073856,200.72,134.088288608352,3.94737,14,GE
09-22-2015,241.14286,264.0,216.0,13.8092,240.0,132.324672217728,131.46958548288,134.462389054848,200.88,134.195174450208,3.94737,14,GE
09-23-2015,241.14286,264.0,216.0,13.8092,240.0,133.660745240928,133.500416478144,135.37091871062398,201.12,134.355503212992,3.94737,14,GE
09-24-2015,241.14286,264.0,216.0,13.8092,240.0,132.912544347936,131.73680008751998,136.01223376176,199.28,133.126316031648,3.94737,14,GE
09-25-2015,241.14286,264.0,216.0,13.8092,240.0,133.60730232,132.859101427008,133.821074003712,199.36,133.179758952576,3.94737,14,GE
09-28-2015,241.14286,264.0,216.0,13.8092,240.0,131.950571771232,129.919740775968,132.21778637587198,194.48,129.919740775968,3.94737,14,GE
09-29-2015,241.14286,264.0,216.0,13.8092,240.0,130.02662661782398,129.65252617132802,131.46958548288,196.56,131.309256720096,3.94737,14,GE
09-30-2015,241.14286,264.0,216.0,13.8092,240.0,132.164343454944,131.950571771232,134.88993242227198,201.76,134.783046580416,3.94737,14,GE
10-01-2015,240.57143,264.0,216.0,14.33136,240.0,134.40894613391998,132.48500098051198,135.264032868768,201.52,134.622717817632,3.94737,14,GE
10-02-2015,240.57143,264.0,216.0,14.33136,240.0,132.912544347936,132.69877266422398,136.226005445472,203.76,136.119119603616,3.94737,14,GE
10-05-2015,238.85714,264.0,216.0,13.8092,240.0,140.928982487136,140.127338673216,145.36474492416,214.56,143.333913928896,3.94737,14,GE
10-06-2015,238.85714,264.0,216.0,13.8092,240.0,144.242443584672,144.082114821888,146.487046263648,218.32,145.845731212512,3.94737,14,GE
10-07-2015,238.85714,264.0,216.0,13.8092,240.0,146.968032552,146.006059975296,148.410991417056,222.16,148.410991417056,3.89474,14,GE
10-08-2015,238.85714,264.0,216.0,13.8092,240.0,147.66279052406398,146.593932105504,150.70903701696,224.24,149.800507361184,3.89474,14,GE
10-09-2015,238.85714,264.0,216.0,13.8092,240.0,149.533292756544,149.0736836365632,150.548708254176,224.56,150.014279044896,3.89474,14,GE
10-12-2015,238.85714,264.0,216.0,13.8092,240.0,149.533292756544,149.159192310048,150.548708254176,224.72,150.12116488675198,3.89474,14,GE
10-13-2015,241.14286,264.0,216.0,13.13043,240.0,149.479849835616,148.94542062633602,151.13658038438402,222.96,148.94542062633602,4.0,14,GE
10-14-2015,241.71429,264.0,224.0,12.16217,240.0,148.250662654272,146.861146710144,148.785091863552,220.8,147.50246176128002,4.0,14,GE
10-15-2015,241.71429,264.0,224.0,12.16217,240.0,148.57132017984,147.716233444992,150.548708254176,224.24,149.800507361184,4.0,14,GE
10-16-2015,240.0,256.0,224.0,10.86986,240.0,152.900196775008,150.789201398352,155.999886188832,231.84,154.877584849344,3.94444,13,GE
10-19-2015,244.57143,272.0,216.0,15.91816,252.0,153.91561227264,153.648397668,157.977274263168,231.92,154.93102777027198,3.94444,14,GE
10-20-2015,245.14286,272.0,216.0,16.45278,252.0,154.022498114496,153.38118306336,154.9844706912,230.24,153.808726430784,3.94444,14,GE
10-21-2015,245.14286,272.0,216.0,16.45278,252.0,153.862169351712,153.808726430784,156.267100793472,230.8,154.18282687728,3.94444,14,GE
10-22-2015,245.14286,272.0,216.0,16.45278,252.0,154.71725608655998,154.503484402848,158.939246839872,236.64,158.08416010502398,3.94444,14,GE
10-23-2015,245.14286,272.0,216.0,16.45278,252.0,158.72547515616,157.229073370176,159.420233128224,236.08,157.710059658528,3.94444,14,GE
10-26-2015,245.14286,272.0,216.0,16.45278,252.0,157.763502579456,157.175630449248,158.511703472448,236.4,157.92383134224,3.94444,14,GE
10-27-2015,245.14286,272.0,216.0,16.45278,252.0,157.175630449248,156.213657872544,158.404817630592,235.68,157.442845053888,3.94444,14,GE
10-28-2015,245.14286,272.0,216.0,16.45278,252.0,156.748087081824,155.78611450512,158.08416010502398,235.12,157.068744607392,3.94444,14,GE
10-29-2015,245.14286,272.0,216.0,16.45278,252.0,155.893000346976,155.305128216768,157.015301686464,234.72,156.801530002752,3.94444,14,GE
10-30-2015,244.8,272.0,216.0,15.94658,248.0,156.16021495161598,154.503484402848,156.72136562136,231.36,154.556927323776,3.89474,15,GE
11-02-2015,244.8,272.0,216.0,15.94658,248.0,154.663813165632,154.343155640064,157.12218752831998,235.2,157.12218752831998,3.89474,15,GE
11-03-2015,244.8,272.0,216.0,15.94658,248.0,156.106772030688,155.946443267904,159.206461444512,236.72,158.137603025952,3.89474,15,GE
11-04-2015,244.8,272.0,216.0,15.94658,248.0,157.92383134224,157.442845053888,159.179739984048,236.32,157.870388421312,3.89474,15,GE
11-05-2015,244.8,272.0,216.0,15.94658,248.0,157.496287974816,156.64120123996798,158.939246839872,237.12,158.404817630592,3.89474,15,GE
11-06-2015,244.8,272.0,216.0,15.94658,248.0,157.335959212032,156.3205437144,160.06154817936,239.36,159.901219416576,3.89474,15,GE
11-09-2015,244.8,272.0,216.0,15.94658,248.0,159.046132681728,157.015301686464,160.06154817936,238.0,158.9926897608,3.89474,15,GE
11-10-2015,244.8,272.0,216.0,15.94658,248.0,158.351374709664,158.244488867808,161.771721649056,240.96,160.970077835136,3.89474,15,GE
11-11-2015,244.8,272.0,216.0,15.94658,248.0,161.39762120256,161.39762120256,164.711082300096,245.36,163.909438486176,3.89474,15,GE
11-12-2015,244.8,272.0,216.0,15.94658,248.0,162.519922542048,160.916634914208,165.13862566752,241.28,161.183849518848,3.89474,15,GE
11-13-2015,244.8,272.0,216.0,15.94658,248.0,159.580561891008,159.313347286368,162.947465909472,242.24,161.825164569984,3.89474,15,GE
11-16-2015,244.8,272.0,216.0,15.94658,248.0,159.687447732864,159.099575602656,163.53533803968,242.88,162.252707937408,3.89474,15,GE
11-17-2015,245.86667,272.0,216.0,15.58575,248.0,163.375009276896,160.328762784,164.3369818536,242.56,162.038936253696,3.89474,15,GE
11-18-2015,247.0,272.0,216.0,15.71623,252.0,161.504507044416,160.86319199328,163.375009276896,244.16,163.107794672256,3.95,16,GE
11-19-2015,247.0,272.0,216.0,15.71623,252.0,162.359593779264,161.6648358072,163.054351751328,242.16,161.771721649056,3.95,16,GE
11-20-2015,247.0,272.0,216.0,15.71623,252.0,161.718278728128,161.451064123488,165.619611955872,245.28,163.855995565248,3.95,16,GE
11-23-2015,248.5,272.0,216.0,16.84488,256.0,163.481895118752,161.718278728128,164.711082300096,244.72,163.481895118752,3.95,16,GE
11-24-2015,249.5,272.0,216.0,17.71299,256.0,162.092379174624,161.825164569984,164.978296904736,245.28,163.855995565248,3.95,16,GE
11-25-2015,249.5,272.0,216.0,17.71299,256.0,163.749109723392,161.93205041184,163.80255264432,242.88,162.252707937408,3.95,16,GE
11-27-2015,249.5,272.0,216.0,17.71299,256.0,161.771721649056,161.344178281632,162.3328723188,242.88,162.252707937408,3.95,16,GE
11-30-2015,250.5,272.0,216.0,18.48648,256.0,162.092379174624,160.008105258432,162.73369422576,239.52,160.008105258432,3.95,16,GE
12-01-2015,250.5,272.0,216.0,18.48648,256.0,160.275319863072,159.634004811936,161.6648358072,241.36,161.237292439776,3.95,16,GE
12-02-2015,250.5,272.0,216.0,18.48648,256.0,160.809749072352,159.687447732864,161.557949965344,239.76,160.168434021216,3.95,16,GE
12-03-2015,250.5,272.0,216.0,18.48648,256.0,160.809749072352,160.14171256075198,161.6648358072,240.24,160.489091546784,3.95,16,GE
12-04-2015,253.5,304.0,216.0,22.57764,256.0,160.702863230496,160.114991100288,163.107794672256,243.92,162.947465909472,3.95,16,GE
12-07-2015,253.5,304.0,216.0,22.57764,256.0,162.573365462976,160.970077835136,162.680251304832,242.96,162.306150858336,3.95,16,GE
12-08-2015,254.5,304.0,216.0,23.70127,256.0,160.702863230496,159.847776495648,162.359593779264,241.52,161.344178281632,3.95,16,GE
12-09-2015,254.5,304.0,216.0,23.70127,256.0,160.435648625856,160.114991100288,163.481895118752,243.76,162.840580067616,3.95,16,GE
12-10-2015,254.5,304.0,216.0,23.70127,256.0,162.680251304832,162.306150858336,165.298954430304,245.2,163.80255264432,3.95,16,GE
12-11-2015,254.5,304.0,216.0,23.70127,256.0,162.038936253696,161.13040659792,163.588780960608,242.08,161.718278728128,3.95,16,GE
12-14-2015,254.5,304.0,216.0,23.70127,256.0,161.718278728128,159.099575602656,162.787137146688,242.08,161.718278728128,3.95,16,GE
12-15-2015,254.5,304.0,216.0,23.70127,256.0,162.46647962112,161.504507044416,163.588780960608,242.56,162.038936253696,3.95,16,GE
12-16-2015,254.5,304.0,216.0,23.70127,256.0,162.787137146688,162.573365462976,166.902242058144,247.84,165.566169034944,3.95,16,GE
12-17-2015,254.5,304.0,216.0,23.70127,256.0,166.5891795204,164.3816305998,167.181448743,244.4,164.48931591299998,3.95,16,GE
12-18-2015,254.5,304.0,216.0,23.70127,256.0,163.6278334074,163.0355641848,164.6508438828,242.24,163.0355641848,3.95,16,GE
12-21-2015,254.5,304.0,216.0,23.70127,256.0,163.7893613772,162.335609649,164.75852919599998,243.2,163.681676064,3.95,16,GE
12-22-2015,254.5,304.0,216.0,23.70127,256.0,164.16625997339997,162.3894523056,164.9200571658,243.92,164.16625997339997,3.95,16,GE
12-23-2015,254.5,304.0,216.0,23.70127,256.0,164.32778794319998,164.32778794319998,166.91223545999998,247.6,166.64302217699998,3.95,16,GE
12-24-2015,254.5,304.0,216.0,23.70127,256.0,166.37380889399998,165.2431131054,166.53533686379998,246.64,165.9969102978,3.95,16,GE
12-28-2015,254.5,304.0,216.0,23.70127,256.0,165.51232638839997,164.7854505243,166.91223545999998,247.2,166.37380889399998,3.95,16,GE
12-29-2015,254.5,304.0,216.0,23.70127,256.0,166.9660781166,166.91223545999998,169.4966829768,250.24,168.4198298448,3.95,16,GE
12-30-2015,254.5,304.0,216.0,23.70127,256.0,168.4198298448,166.9660781166,169.25439102209998,248.4,167.181448743,3.95,16,GE
12-31-2015,254.5,304.0,216.0,23.70127,256.0,166.1584382676,165.7815396714,169.5505256334,249.2,167.71987530899997,3.95,16,GE
01-04-2016,257.0,304.0,224.0,21.51743,256.0,164.48931591299998,162.874036215,165.6200117016,245.68,165.3507984186,3.95,16,GE
01-05-2016,258.0,304.0,224.0,21.81742,260.0,165.1892704488,163.950889347,166.0507529544,245.92,165.51232638839997,3.95,16,GE
01-06-2016,258.0,304.0,224.0,21.81742,260.0,162.98172152819998,161.797183083,165.3777197469,242.0,162.874036215,3.95,16,GE
01-07-2016,258.0,304.0,224.0,21.81742,260.0,159.64347681899997,155.336064291,161.28567784529997,231.76,155.98217617019998,3.95,16,GE
01-08-2016,258.0,304.0,224.0,21.81742,260.0,157.22055727199998,152.59008880439998,157.758983838,227.6,153.182358027,3.95,16,GE
01-11-2016,258.5,304.0,224.0,21.30141,260.0,153.66694193639998,152.105504895,161.0972285472,228.64,153.88231256279997,3.95,16,GE
01-12-2016,258.5,304.0,224.0,21.30141,260.0,154.8514803816,152.59008880439998,155.47067093249998,229.12,154.2053685024,3.95,16,GE
01-13-2016,258.5,304.0,224.0,21.30141,260.0,155.6591202306,151.836291612,156.4667600796,225.92,152.05166223839998,3.95,16,GE
01-14-2016,258.5,304.0,224.0,21.30141,260.0,152.42856083459998,152.32087552139998,157.48977055499998,232.48,156.4667600796,3.95,16,GE
01-15-2016,258.13333,304.0,224.0,21.95106,256.0,151.5132356724,151.297865046,154.8514803816,227.92,153.39772865339998,3.89474,15,GE
01-19-2016,258.5,304.0,224.0,21.30141,260.0,154.63610975519998,151.836291612,155.550896490834,227.92,153.39772865339998,3.95,16,GE
01-20-2016,257.0,304.0,224.0,21.14237,256.0,150.38253988379998,147.9596203368,153.0746727138,224.0,150.75943848,3.95,16,GE
01-21-2016,258.82353,304.0,224.0,21.76947,256.0,151.45939301579998,151.45939301579998,156.08986148339997,228.72,153.93615521939998,4.0,17,GE
01-22-2016,258.82353,304.0,224.0,21.76947,256.0,153.720784593,149.1980014386,153.77462724959997,225.92,152.05166223839998,4.0,17,GE
01-25-2016,257.41176,304.0,224.0,21.29639,256.0,152.4824034912,150.75943848,153.39772865339998,224.32,150.9748091064,4.0,17,GE
01-26-2016,257.41176,304.0,224.0,21.29639,256.0,151.1363370762,151.028651763,153.66694193639998,226.48,152.42856083459998,4.0,17,GE
01-27-2016,257.41176,304.0,224.0,21.29639,256.0,151.836291612,149.7902706612,153.8553912345,224.0,150.75943848,4.0,17,GE
01-28-2016,257.41176,304.0,224.0,21.29639,256.0,151.9439769252,150.38253988379998,152.643931461,225.68,151.8901342686,4.0,17,GE
01-29-2016,257.41176,304.0,224.0,21.29639,256.0,153.2362006836,152.59008880439998,156.7359733626,232.8,156.682130706,4.0,17,GE
02-01-2016,257.41176,304.0,224.0,21.29639,256.0,156.1975467966,153.77462724959997,156.3052321098,229.12,154.2053685024,4.0,17,GE
02-02-2016,257.41176,304.0,224.0,21.29639,256.0,152.2131902082,150.3286972272,152.32087552139998,225.92,152.05166223839998,4.0,17,GE
02-03-2016,257.41176,304.0,224.0,21.29639,256.0,152.85930208739998,150.0594839442,154.4745817854,229.36,154.3668964722,4.0,17,GE
02-04-2016,257.41176,304.0,224.0,21.29639,256.0,154.259211159,153.39772865339998,158.6204663436,233.44,157.1128719588,4.0,17,GE
02-05-2016,257.41176,304.0,224.0,21.29639,256.0,156.95134398899998,152.374718178,157.22055727199998,228.32,153.66694193639998,4.0,17,GE
02-08-2016,257.41176,304.0,224.0,21.29639,256.0,151.9439769252,149.4672147216,152.2131902082,225.36,151.6747636422,4.0,17,GE
02-09-2016,257.41176,304.0,224.0,21.29639,256.0,149.41337206499998,149.41337206499998,153.66694193639998,226.24,152.2670328648,4.0,17,GE
02-10-2016,257.41176,304.0,224.0,21.29639,256.0,152.7516167742,152.105504895,154.528424442,226.4,152.374718178,4.0,17,GE
02-11-2016,257.41176,304.0,224.0,21.29639,256.0,149.41337206499998,145.913599386,150.9209664498,219.6,147.79809236699998,4.0,17,GE
02-12-2016,257.41176,304.0,224.0,21.29639,256.0,148.4442042462,147.3135084576,152.1593475516,226.08,152.1593475516,4.0,17,GE
02-16-2016,257.41176,304.0,224.0,21.29639,256.0,153.88231256279997,153.0208300572,156.3052321098,230.88,155.3899069476,4.0,17,GE
02-17-2016,257.41176,304.0,224.0,21.29639,256.0,156.8975013324,156.7898160192,159.42810619259998,234.72,157.9743544644,4.0,17,GE
02-18-2016,257.41176,304.0,224.0,21.29639,256.0,157.758983838,156.08986148339997,158.00127579269997,232.64,156.5744453928,4.0,17,GE
02-19-2016,257.88235,304.0,224.0,21.17124,256.0,155.8206482004,154.4207391288,156.8436586758,232.16,156.25138945319998,4.0,17,GE
02-22-2016,257.88235,304.0,224.0,21.17124,256.0,157.48977055499998,157.22055727199998,158.7550729851,235.28,158.3512530606,4.0,17,GE
02-23-2016,257.88235,304.0,224.0,21.17124,256.0,157.2743999286,156.5744453928,158.0820397776,233.76,157.32824258519997,4.0,17,GE
02-24-2016,257.88235,304.0,224.0,21.17124,256.0,155.60527757399998,152.913144744,156.41291742299998,231.68,155.9283335136,4.0,17,GE
02-25-2016,257.88235,304.0,224.0,21.17124,256.0,156.30824938752002,156.199701992112,158.913386877312,233.84,158.64201838879202,4.0,17,GE
02-26-2016,257.88235,304.0,224.0,21.17124,256.0,159.02193427272002,158.967660575016,160.433050413024,235.2,159.56467124976,4.0,17,GE
02-29-2016,257.88235,304.0,224.0,21.17124,256.0,159.78176604057603,158.045007714048,160.37877671532002,233.12,158.15355510945602,4.0,17,GE
03-01-2016,257.88235,304.0,224.0,21.17124,256.0,159.618944947464,159.076207970424,162.658272018888,239.04,162.169808739552,4.0,17,GE
03-02-2016,259.0,304.0,224.0,21.33073,260.0,161.627071762512,161.51852436710402,163.798019670672,241.44,163.798019670672,4.05,16,GE
03-03-2016,259.0,304.0,224.0,21.33073,260.0,163.90656706608002,163.146735298224,164.99204102016,241.76,164.015114461488,4.05,16,GE
03-04-2016,259.0,304.0,224.0,21.33073,260.0,164.015114461488,164.015114461488,166.023241276536,243.68,165.317683206384,4.05,16,GE
03-07-2016,259.0,304.0,224.0,21.33073,260.0,164.23220925230402,163.526651182152,165.26340950868,242.32,164.39503034541602,4.05,16,GE
03-08-2016,259.0,304.0,224.0,21.33073,260.0,163.255282693632,162.658272018888,164.015114461488,240.48,163.146735298224,4.05,16,GE
03-09-2016,259.0,304.0,224.0,21.33073,260.0,163.68947227526402,162.658272018888,163.90656706608002,240.4,163.09246160052,4.05,16,GE
03-10-2016,259.0,304.0,224.0,21.33073,260.0,163.743745972968,161.70196946534352,164.39503034541602,239.52,162.49545092577603,4.05,16,GE
03-11-2016,259.0,304.0,224.0,21.33073,260.0,163.580924879856,163.580924879856,165.968967578832,242.72,164.666398833936,4.05,16,GE
03-14-2016,259.0,304.0,224.0,21.33073,260.0,164.015114461488,163.255282693632,164.82921992704803,242.16,164.286482950008,4.05,16,GE
03-15-2016,259.0,304.0,224.0,21.33073,260.0,162.98391420511203,162.98391420511203,164.82921992704803,242.24,164.34075664771203,4.05,16,GE
03-16-2016,259.0,304.0,224.0,21.33073,260.0,164.123661856896,163.17387214707605,164.503577740824,241.36,163.743745972968,4.05,16,GE
03-17-2016,259.0,304.0,224.0,21.33073,260.0,164.015114461488,163.77088282182,168.845473557144,247.68,168.03136809158403,4.05,16,GE
03-18-2016,259.0,304.0,224.0,21.33073,260.0,168.73692616173602,167.70572590536,169.06256834796,247.36,167.814273300768,4.05,16,GE
03-21-2016,259.0,304.0,224.0,21.33073,260.0,167.43435741684002,167.108715230616,169.33393683648,248.72,168.73692616173602,4.05,16,GE
03-22-2016,259.0,304.0,224.0,21.33073,260.0,168.139915486992,168.08564178928802,169.551031627296,248.48,168.574105068624,4.05,16,GE
03-23-2016,259.0,304.0,224.0,21.33073,260.0,168.465557673216,168.302736580104,169.551031627296,248.56,168.628378766328,4.05,16,GE
03-24-2016,259.0,304.0,224.0,21.33073,260.0,167.75999960306402,167.271536323728,168.845473557144,248.88,168.845473557144,4.05,16,GE
03-28-2016,259.0,304.0,224.0,21.33073,260.0,169.008294650256,168.76406301058802,172.04762172168,251.92,170.907874069896,4.05,16,GE
03-29-2016,259.0,304.0,224.0,21.33073,260.0,170.74505297678402,169.76812641811202,171.396337349232,251.84,170.853600372192,4.05,16,GE
03-30-2016,259.0,304.0,224.0,21.33073,260.0,172.37326390790403,172.210442814792,173.40446416428,254.64,172.753179791832,4.05,16,GE
03-31-2016,260.0,304.0,224.0,21.54066,264.0,173.07882197805603,172.37326390790403,173.94720114132,254.32,172.536085001016,4.05,16,GE
