 Date,MMM Price Target,MMM Price Target - High,MMM Price Target - Low,MMM Price Target - StdDev,MMM Price Target - Median,MMM Open,MMM Low,MMM High,MMM Close,MMM Adj. Close,MMM Rating,MMM Price Target - #,Ticker
10-10-2014,150.4,164,131,9.36518,149.0,108.548618757898,104.255911592492,108.75896919976,133.83,104.26370234959802,3.55556,15,MMM
10-13-2014,150.4,164,131,9.36518,149.0,104.598704905156,102.066708845706,105.44789742971,132.9,103.53916193874,3.55556,15,MMM
10-14-2014,150.33333,164,131,9.41394,149.0,104.12346872169,103.780675409026,105.907552098964,134.18,104.536378848308,3.55556,15,MMM
10-15-2014,150.33333,164,131,9.41394,149.0,103.274276197136,101.74728780436,104.894753675184,134.22,104.567541876732,3.55556,15,MMM
10-16-2014,150.33333,164,131,9.41394,149.0,103.944281308252,103.4238587335712,105.930924370282,135.05,105.21417471653,3.55556,15,MMM
10-17-2014,150.33333,164,131,9.41394,149.0,105.75952771395,105.75952771395,107.39558670621,137.4,107.04500263644,3.55556,15,MMM
10-20-2014,150.33333,164,131,9.41394,149.0,106.85023370879,106.546394181656,107.31767913515,137.6,107.20081777856,3.55556,15,MMM
10-21-2014,150.33333,164,131,9.41394,149.0,107.82407834704,107.777333804404,109.92758276566,140.93,109.795139894858,3.55556,15,MMM
10-22-2014,150.33333,164,131,9.41394,149.0,109.77176762354,108.05780106022,109.919792008554,138.95,108.25256998787,3.55556,15,MMM
10-23-2014,150.4,164,131,9.37941,149.0,110.566424848352,110.566424848352,115.240879111952,145.05,113.00493182253,3.55556,15,MMM
10-24-2014,153.46667,167,131,9.09847,156.0,112.965978037,112.817953651986,115.918674980174,148.59,115.762859838054,3.55556,15,MMM
10-27-2014,153.53333,167,131,9.0249,156.0,115.373321982754,114.789015199804,116.635424633926,149.56,116.518563277336,3.55556,15,MMM
10-28-2014,153.53333,167,131,9.0249,156.0,116.72891371919802,116.518563277336,117.741712142978,151.06,117.687176843236,3.55556,15,MMM
10-29-2014,153.53333,167,131,9.0249,156.0,117.944271827734,117.01717173212,118.209157569338,151.01,117.648223057706,3.55556,15,MMM
10-30-2014,153.53333,167,131,9.0249,156.0,117.243103688194,116.86135659,118.73113829544,152.1,118.49741558226,3.55556,15,MMM
10-31-2014,153.53333,167,131,9.0249,156.0,119.845216561598,119.268700535754,120.320452745064,153.77,119.79847201896202,3.55556,15,MMM
11-03-2014,153.93333,167,131,9.34143,156.0,119.307654321284,119.183002207588,120.281498959534,153.3,119.43230643498,3.55556,15,MMM
11-04-2014,153.93333,167,131,9.34143,156.0,119.915333375552,119.385561892344,120.935922556438,155.05,120.79568892853,3.55556,15,MMM
11-05-2014,153.93333,167,131,9.34143,156.0,121.286506626208,120.086730031884,121.722789024144,155.69,121.294297383314,3.55556,15,MMM
11-06-2014,153.93333,167,131,9.34143,156.0,121.294297383314,120.920341042226,122.065582336808,156.05,121.57476463913,3.55556,15,MMM
11-07-2014,153.93333,167,131,9.34143,156.0,121.65267221019,121.126796105535,122.018837794172,156.55,121.96430249443002,3.55556,15,MMM
11-10-2014,153.93333,167,131,9.34143,156.0,121.73057978125,121.57476463913,122.868030318726,157.66,122.829076533196,3.55556,15,MMM
11-11-2014,153.93333,167,131,9.34143,156.0,123.05500848927,122.04221006549,123.0939622748,157.11,122.400584892366,3.55556,15,MMM
11-12-2014,153.93333,167,131,9.34143,156.0,122.04221006549,121.9253487089,122.992682432422,157.68,122.844658047408,3.55556,15,MMM
11-13-2014,153.93333,167,131,9.34143,156.0,123.0939622748,122.688842905288,123.927573285142,158.35,123.36663877351,3.55556,15,MMM
