 Date,CMCSA Price Target,CMCSA Price Target - High,CMCSA Price Target - Low,CMCSA Price Target - StdDev,CMCSA Price Target - Median,CMCSA Open,CMCSA Low,CMCSA High,CMCSA Close,CMCSA Adj. Close,CMCSA Rating,CMCSA Price Target - #,Ticker
03-12-2013,22.92321,28.5,19.0,1.85532,23.0,16.8832665581085,16.651003455957753,16.8832665581085,20.36,16.739386760316,4.2,28,CMCSA
03-13-2013,22.97679,30.0,19.0,2.0291,23.0,16.7681627198745,16.5790635570615,16.780495273971,20.295,16.685945692564502,4.2,28,CMCSA
03-14-2013,22.97679,30.0,19.0,2.0291,23.0,16.7681627198745,16.673613138468003,16.953151031322,20.58,16.920264220398,4.2,28,CMCSA
03-15-2013,22.97679,30.0,19.0,2.0291,23.0,16.801049530798497,16.685945692564502,16.953151031322,20.355,16.735275908950502,4.2,28,CMCSA
03-18-2013,22.97679,30.0,19.0,2.0291,23.0,16.5461767461375,16.38215377665405,16.648948030275,20.185,16.595506962523498,4.2,28,CMCSA
03-19-2013,22.97679,30.0,19.0,2.0291,23.0,16.587285259792502,16.2501954478215,16.624282922082,20.065,16.4968465297515,4.2,28,CMCSA
03-20-2013,22.97679,30.0,19.0,2.0291,23.0,16.6530588816405,16.628393773447502,16.891488260839502,20.49,16.846268895818998,4.2,28,CMCSA
03-21-2013,22.97679,30.0,19.0,2.0291,23.0,16.7599410171435,16.509179083848,16.813382084895,20.2,16.60783951662,4.2,28,CMCSA
03-22-2013,22.97679,30.0,19.0,2.0291,23.0,16.706499949392,16.6530588816405,16.949040179956498,20.61,16.944929328590998,4.2,28,CMCSA
03-25-2013,22.98621,30.0,19.0,1.97815,23.0,17.027146355901,16.9654835854185,17.191580410521002,20.8575,17.148416471183253,4.1875,29,CMCSA
03-26-2013,22.98621,30.0,19.0,1.97815,23.0,17.232688924176,16.981926990880503,17.2655757351,20.735,17.0477006127285,4.1875,29,CMCSA
03-27-2013,22.98621,30.0,19.0,1.97815,23.0,16.9737052881495,16.9161533690325,17.166915302328,20.875,17.1628044509625,4.1875,29,CMCSA
03-28-2013,22.98621,30.0,19.0,1.97815,23.0,17.1299176400385,17.068254869556,17.2696865864655,20.99,17.257354032368998,4.1875,29,CMCSA
04-01-2013,22.98621,30.0,19.0,1.97815,23.0,17.123127873309,16.966186517982,17.37299503113225,20.69,17.090087587977,4.1875,29,CMCSA
04-02-2013,23.12857,30.0,19.5,1.86147,23.25,17.1189978376425,17.110737766309498,17.494831083294,21.148,17.4683988550284,4.22581,28,CMCSA
04-03-2013,23.12857,30.0,19.5,1.86147,23.25,17.461790797962,17.160298194307497,17.5980819749565,20.91,17.271809157303,4.22581,28,CMCSA
04-04-2013,23.08966,30.0,19.5,1.84065,23.0,17.255289014637,17.1933384796395,17.470050869294997,21.06,17.395710227297997,4.1875,29,CMCSA
04-05-2013,23.08966,30.0,19.5,1.84065,23.0,17.094217623643498,16.9042359829845,17.197468515306,20.78,17.164428229974,4.1875,29,CMCSA
04-08-2013,23.08966,30.0,19.5,1.84065,23.0,17.18094837264,17.044657195645502,17.2263787649715,20.815,17.1933384796395,4.1875,29,CMCSA
04-09-2013,23.08966,30.0,19.5,1.84065,23.0,17.1933384796395,16.900105947318,17.271809157303,20.64,17.048787231312,4.1875,29,CMCSA
04-10-2013,23.08966,30.0,19.5,1.84065,23.0,17.048787231312,17.015746945980002,17.255289014637,20.8075,17.18714342613975,4.1875,29,CMCSA
04-11-2013,23.08966,30.0,19.5,1.84065,23.0,17.26354908597,17.2015985509725,17.329629656634,20.905,17.2676791216365,4.1875,29,CMCSA
04-12-2013,23.08966,30.0,19.5,1.84065,23.0,17.2924593356355,17.2511589789705,17.395710227297997,21.0,17.3461497993,4.1875,29,CMCSA
04-15-2013,23.08966,30.0,19.5,1.84065,23.0,17.2924593356355,16.974446589315,17.2924593356355,20.575,16.9950967676475,4.1875,29,CMCSA
04-16-2013,23.08966,30.0,19.5,1.84065,23.0,17.131387944641997,17.032267088646,17.1933384796395,20.705,17.102477694976496,4.1875,29,CMCSA
04-17-2013,23.08966,30.0,19.5,1.84065,23.0,16.982706660648,16.7390345563245,17.048787231312,20.3075,16.77413985948975,4.1875,29,CMCSA
04-18-2013,23.08966,30.0,19.5,1.84065,23.0,16.817505233987998,16.4994924876675,16.834025376653997,19.995,16.5160126303335,4.1875,29,CMCSA
04-19-2013,23.08966,30.0,19.5,1.84065,23.0,16.462322166669,16.379721453339,16.7720748416565,20.28,16.751424663324002,4.1875,29,CMCSA
04-22-2013,23.12414,30.0,19.5,1.85731,23.0,16.7225144136585,16.6233935576625,16.776204877323,20.235,16.7142543423255,4.1875,29,CMCSA
04-23-2013,23.12414,30.0,19.5,1.85731,23.0,16.842285447987,16.635783664662,16.9042359829845,20.45,16.891845875985,4.1875,29,CMCSA
04-24-2013,23.12414,30.0,19.5,1.85731,23.0,16.9537964109825,16.743164591991,17.048787231312,20.335,16.7968550556555,4.1875,29,CMCSA
04-25-2013,23.12414,30.0,19.5,1.85731,23.0,16.825765305321,16.7720748416565,16.941406303983,20.375,16.8298953409875,4.1875,29,CMCSA
04-26-2013,23.12414,30.0,19.5,1.85731,23.0,16.850545519319997,16.784464948655998,17.1520381229745,20.685,17.0859575523105,4.1875,29,CMCSA
04-29-2013,23.15862,30.0,19.5,1.86395,23.5,17.189208443972998,17.048787231312,17.2181186936385,20.745,17.1355179803085,4.1875,29,CMCSA
04-30-2013,23.15862,30.0,19.5,1.86395,23.5,17.205728586638998,16.9868366963145,17.213988657972,20.65,17.057047302645,4.1875,29,CMCSA
05-01-2013,23.22759,30.0,19.5,1.87527,23.5,17.337889727967,17.205728586638998,17.5402614756255,20.93,17.288329299969,4.1875,29,CMCSA
05-02-2013,23.38276,30.0,19.5,1.86146,24.0,17.2263787649715,17.2015985509725,17.42875051263,21.055,17.391580191631498,4.1875,29,CMCSA
05-03-2013,23.4,30.0,19.5,1.86015,24.0,17.403970298631,17.403970298631,17.6559024742875,21.27,17.569171725291,4.1875,29,CMCSA
05-06-2013,23.45172,30.0,19.5,1.85526,24.0,17.536131439959,17.48450599412775,17.693072795286,21.39,17.668292581286998,4.1875,29,CMCSA
05-07-2013,23.45172,30.0,19.5,1.85526,24.0,17.746763258950498,17.688942759619497,17.8624042576125,21.525,17.779803544282498,4.1875,29,CMCSA
05-08-2013,23.45172,30.0,19.5,1.85526,24.0,17.734373151950997,17.721983044951497,17.907834649944,21.6375,17.872729346778748,4.1875,29,CMCSA
05-09-2013,23.45172,30.0,19.5,1.85526,24.0,17.8293639722805,17.6559024742875,17.8789244002785,21.48,17.742633223284,4.1875,29,CMCSA
05-10-2013,23.45172,30.0,19.5,1.85526,24.0,17.7963236869485,17.721983044951497,17.905769632110747,21.54,17.792193651282,4.1875,29,CMCSA
05-13-2013,23.45172,30.0,19.5,1.85526,24.0,17.792193651282,17.5815618322905,17.84175407928,21.595,17.8376240436135,4.1875,29,CMCSA
05-14-2013,23.48621,30.0,19.5,1.8651,24.0,17.874794364612,17.775673508616,18.023475648606,21.665,17.8954445429445,4.1875,29,CMCSA
05-15-2013,23.48621,30.0,19.5,1.8651,24.0,17.945004970942502,17.74882827678375,18.064776005271,21.8645,18.060232966037848,4.1875,29,CMCSA
05-16-2013,23.53793,30.0,19.5,1.78686,24.0,17.965655149275,17.6559024742875,18.060645969604497,21.435,17.705462902285497,4.1875,29,CMCSA
05-17-2013,23.53793,30.0,19.5,1.78686,24.0,17.8293639722805,17.41512139493055,17.8376240436135,21.32,17.610472081956,4.1875,29,CMCSA
05-20-2013,23.53793,30.0,19.5,1.78686,24.0,17.5402614756255,17.0611773383115,17.577431796624,20.76,17.147908087308,4.1875,29,CMCSA
05-21-2013,23.53793,30.0,19.5,1.78686,24.0,17.1850784083065,17.15410314080775,17.515481261626498,21.115,17.441140619629497,4.1875,29,CMCSA
05-22-2013,23.53793,30.0,19.5,1.78686,24.0,17.321369585301,17.156168158640998,17.610472081956,20.89,17.255289014637,4.1875,29,CMCSA
05-23-2013,23.53793,30.0,19.5,1.78686,24.0,17.1768183369735,17.0859575523105,17.2924593356355,20.91,17.271809157303,4.1875,29,CMCSA
05-24-2013,23.53793,30.0,19.5,1.78686,24.0,17.106607730643,17.06737239181125,17.325499620967502,20.975,17.325499620967502,4.1875,29,CMCSA
05-28-2013,23.53793,30.0,19.5,1.78686,24.0,17.4494006909625,17.147908087308,17.544391511291998,20.91,17.271809157303,4.1875,29,CMCSA
05-29-2013,23.53793,30.0,19.5,1.78686,24.0,17.247028943304,16.838898818740468,17.2594190503035,20.395,16.846415483653498,4.1875,29,CMCSA
05-30-2013,23.53793,30.0,19.5,1.78686,24.0,16.900105947318,16.891845875985,17.0363971243125,20.475,16.9124960543175,4.1875,29,CMCSA
05-31-2013,23.53793,30.0,19.5,1.78686,24.0,16.8877158403185,16.582093200997498,16.8877158403185,20.0825,16.58828825449725,4.1875,29,CMCSA
06-03-2013,23.53793,30.0,19.5,1.78686,24.0,16.6233935576625,16.3177709183415,16.710124306659,20.23,16.710124306659,4.1875,29,CMCSA
06-04-2013,23.53793,30.0,19.5,1.78686,24.0,16.734904520658002,16.6481737716615,16.9785766249815,20.46,16.900105947318,4.1875,29,CMCSA
06-05-2013,23.53793,30.0,19.5,1.78686,24.0,16.916626089984,16.544922879999,16.9207561256505,20.095,16.598613343663498,4.1875,29,CMCSA
06-06-2013,23.53793,30.0,19.5,1.78686,24.0,16.627523593329,16.3590712750065,16.660563878661,20.12,16.619263521996,4.1875,29,CMCSA
06-07-2013,23.53793,30.0,19.5,1.78686,24.0,16.734904520658002,16.6564338429945,17.048787231312,20.59,17.007486874647,4.1875,29,CMCSA
06-10-2013,23.53793,30.0,19.5,1.78686,24.0,17.007486874647,16.726644449325,17.0198769816465,20.335,16.7968550556555,4.1875,29,CMCSA
06-11-2013,23.53793,30.0,19.5,1.78686,24.0,16.7142543423255,16.489167398501248,16.75761971682375,20.08,16.586223236663997,4.1875,29,CMCSA
06-12-2013,23.53793,30.0,19.5,1.78686,24.0,16.668823949994,16.214520026678997,16.6812140569935,19.76,16.321900954008,4.1875,29,CMCSA
06-13-2013,23.53793,30.0,19.5,1.78686,24.0,16.272340526009998,16.069968778351498,16.47677729150175,19.875,16.4168917743375,4.1875,29,CMCSA
06-14-2013,23.53793,30.0,19.5,1.78686,24.0,16.3590712750065,16.164959598681,16.470582238002,19.87,16.412761738671,4.1875,29,CMCSA
06-17-2013,23.53793,30.0,19.5,1.78686,24.0,16.5903532723305,16.396241596005,16.759684734657,20.04,16.553182951331998,4.21875,29,CMCSA
06-18-2013,23.53793,30.0,19.5,1.78686,24.0,16.611003450663,16.586223236663997,16.8133751983215,20.195,16.6812140569935,4.21875,29,CMCSA
06-19-2013,23.53793,30.0,19.5,1.78686,24.0,16.7307744849915,16.5738331296645,16.858805590653,20.105,16.6068734149965,4.21875,29,CMCSA
06-20-2013,23.53793,30.0,19.5,1.78686,24.0,16.4334119170035,16.0038882076875,16.4334119170035,19.455,16.069968778351498,4.21875,29,CMCSA
06-21-2013,23.53793,30.0,19.5,1.78686,24.0,16.197999884012997,16.0617087070185,16.445802024003,19.885,16.425151845670502,4.21875,29,CMCSA
06-24-2013,23.53793,30.0,19.5,1.78686,24.0,16.259950419010497,16.243430276344498,16.520142665999998,19.89,16.429281881337,4.21875,29,CMCSA
06-25-2013,23.53793,30.0,19.5,1.78686,24.0,16.5325327729995,16.3921115603385,16.6564338429945,20.085,16.5903532723305,4.21875,29,CMCSA
06-26-2013,23.53793,30.0,19.5,1.78686,24.0,16.7225144136585,16.561443022665,16.7803349129895,20.095,16.598613343663498,4.21875,29,CMCSA
06-27-2013,23.53793,30.0,19.5,1.78686,24.0,16.7472946276575,16.627523593329,16.879455768985498,20.15,16.644043735994998,4.21875,29,CMCSA
06-28-2013,23.53793,30.0,19.5,1.78686,24.0,16.561443022665,16.561443022665,17.342019763633502,20.875,17.2428989076375,4.21875,29,CMCSA
07-01-2013,23.53793,30.0,19.5,1.78686,24.0,17.3819043507915,16.859077912930502,17.3985020154855,20.33,16.871526161450998,4.21875,29,CMCSA
07-02-2013,23.53793,30.0,19.5,1.78686,24.0,16.780239005633998,16.705549514511,17.103893467167,20.375,16.9088709070125,4.21875,29,CMCSA
07-03-2013,23.53793,30.0,19.5,1.78686,24.0,16.771940173287,16.7677907571135,17.128789964208,20.575,17.074847553952498,4.21875,29,CMCSA
07-05-2013,23.65862,30.0,19.5,1.95779,24.0,17.327961940536,17.112192299514,17.394352599312,20.85,17.303065443495,4.21875,29,CMCSA
07-08-2013,23.65862,30.0,19.5,1.95779,24.0,17.406800847832503,17.361157269924004,17.6391681535485,21.205,17.597673991813497,4.21875,29,CMCSA
07-09-2013,23.65862,30.0,19.5,1.95779,24.0,17.7885471357945,17.693110563804,17.875684875438,21.335,17.7055588123245,4.21875,29,CMCSA
07-10-2013,23.65862,30.0,19.5,1.95779,24.0,17.7221564770185,17.626719905028,17.8549377945705,21.455,17.8051448004885,4.21875,29,CMCSA
07-11-2013,23.65862,30.0,19.5,1.95779,24.0,18.033362690031,17.9545237827345,18.525068506590756,22.23,18.448304307381,4.21875,29,CMCSA
07-12-2013,23.67586,30.0,19.5,1.9673,24.0,18.4358560588605,18.2947759089615,18.547890295545,22.34,18.539591463198,4.21875,29,CMCSA
07-15-2013,23.67586,30.0,19.5,1.9673,24.0,18.489798469116003,18.274028828094,18.520919090417248,22.075,18.3196724060025,4.21875,29,CMCSA
07-16-2013,23.67586,30.0,19.5,1.9673,24.0,18.323821822176,18.1536957590625,18.398511313299004,21.995,18.253281747226502,4.21875,29,CMCSA
07-17-2013,23.72759,30.0,19.5,1.92876,24.0,18.3196724060025,18.11842572158775,18.357017151564,21.935,18.203488753144494,4.21875,29,CMCSA
07-18-2013,23.72759,30.0,19.5,1.92876,24.0,18.2781782442675,18.274028828094,18.518844382330503,22.17,18.398511313299004,4.21875,29,CMCSA
07-19-2013,23.72759,30.0,19.5,1.92876,24.0,18.456603139728,18.3113735736555,18.51984024221214,22.285,18.4939478852895,4.21875,29,CMCSA
07-22-2013,23.72759,30.0,19.5,1.92876,24.0,18.784407017434503,18.4690513882485,18.859096508557503,22.465,18.6433268675355,4.21875,29,CMCSA
07-23-2013,23.72759,30.0,19.5,1.92876,24.0,18.6516256998825,18.58938445728,18.8424988438635,22.57,18.730464607179,4.21875,29,CMCSA
07-24-2013,23.77931,30.0,19.5,1.94203,24.0,18.730464607179,18.522993798504,18.93171129159375,22.48,18.655775116056,4.21875,29,CMCSA
07-25-2013,23.77931,30.0,19.5,1.94203,24.0,18.543740879371494,18.2449829148795,18.593533873453502,22.085,18.3279712383495,4.21875,29,CMCSA
07-26-2013,23.84828,30.0,19.5,1.9837,24.0,18.178592256103503,18.0126156091635,18.215937001665,21.865,18.1453969267155,4.21875,29,CMCSA
07-29-2013,23.84828,30.0,19.5,1.9837,24.0,18.0458109385515,17.9794202797755,18.116351013501,21.7,18.00846619299,4.21875,29,CMCSA
07-30-2013,23.88667,30.0,19.5,1.96129,24.0,17.9628226150815,17.701409396151,18.049960354725,21.355,17.7221564770185,4.2121200000000005,30,CMCSA
07-31-2013,24.47,30.0,19.5,2.22042,24.0,18.361166567737506,18.2283852501855,18.8342000115165,22.54,18.705568110138,4.2121200000000005,30,CMCSA
08-01-2013,25.32,30.0,19.5,2.23989,25.5,18.9918778261095,18.95872399088324,19.222170423738756,22.92,19.020923739324,4.27273,30,CMCSA
08-02-2013,25.32,30.0,19.5,2.23989,25.5,19.041670820191506,18.8342000115165,19.041670820191506,22.86,18.971130745242,4.27273,30,CMCSA
08-05-2013,25.32,30.0,19.5,2.23989,25.5,18.896441254119,18.896441254119,19.070716733406,22.815,18.933785999680502,4.27273,30,CMCSA
08-06-2013,25.32,30.0,19.5,2.23989,25.5,18.8507976762105,18.5520397117185,18.933785999680502,22.495,18.6682233645765,4.27273,30,CMCSA
08-07-2013,25.32,30.0,19.5,2.23989,25.5,18.576936208759506,18.518844382330503,18.8010046821285,22.59,18.747062271873,4.27273,30,CMCSA
08-08-2013,25.32,30.0,19.5,2.23989,25.5,18.896441254119,18.622579786668,18.97523866725377,22.47,18.647476283709,4.27273,30,CMCSA
08-09-2013,25.32,30.0,19.5,2.23989,25.5,18.581085624933,18.481499636769,18.713866942485,22.31,18.514694966157,4.27273,30,CMCSA
08-12-2013,25.32,30.0,19.5,2.23989,25.5,18.415108977993,18.3694654000845,18.6184303704945,22.39,18.581085624933,4.27273,30,CMCSA
08-13-2013,25.32,30.0,19.5,2.23989,25.5,18.531292630851,18.39228718903875,18.67237278075,22.425,18.610131538147503,4.27273,30,CMCSA
08-14-2013,25.32,30.0,19.5,2.23989,25.5,18.5852350411065,18.1702934237565,18.58938445728,21.93,18.199339336971,4.27273,30,CMCSA
08-15-2013,25.59483,30.0,19.5,2.01761,25.5,18.1287992620215,17.684811731457,18.132948678195003,21.5025,17.844564254136753,4.28125,29,CMCSA
08-16-2013,25.59483,30.0,19.5,2.01761,25.5,17.7968459681415,17.56132510613364,17.809294216662,21.27,17.651616402069,4.28125,29,CMCSA
08-19-2013,25.59483,30.0,19.5,2.01761,25.5,17.668214066763,17.477340922782,17.742903557886,21.095,17.5063868359965,4.28125,29,CMCSA
08-20-2013,25.59483,30.0,19.5,2.01761,25.5,17.597673991813497,17.4897891713025,17.7719494711005,21.345,17.7138576446715,4.28125,29,CMCSA
08-21-2013,25.59483,30.0,19.5,2.01761,25.5,17.618421072681002,17.145387628902,17.6225704888545,20.915,17.3570078537505,4.28125,29,CMCSA
08-22-2013,25.5431,30.0,19.5,2.01296,25.5,17.410950264006,17.3736055184445,17.498088003649503,21.01,17.435846761047003,4.28125,29,CMCSA
08-23-2013,25.5431,30.0,19.5,2.01296,25.5,17.4275479287,17.23045066045875,17.4897891713025,20.93,17.369456102271002,4.28125,29,CMCSA
08-26-2013,25.5431,30.0,19.5,2.01296,25.5,17.406800847832503,17.1329393803815,17.464892674261502,20.72,17.195180622984,4.28125,29,CMCSA
08-27-2013,25.5431,30.0,19.5,2.01296,25.5,17.0831463862995,17.037502808391,17.5063868359965,20.9,17.34455960523,4.28125,29,CMCSA
08-28-2013,25.5431,30.0,19.5,2.01296,25.5,17.3321113567095,17.199330039157502,17.5146856683435,20.96,17.394352599312,4.28125,29,CMCSA
08-29-2013,25.5431,30.0,19.5,2.01296,25.5,17.352858437577,17.311364275842,17.7221564770185,21.22,17.610122240334,4.28125,29,CMCSA
08-30-2013,25.5431,30.0,19.5,2.01296,25.5,17.664064650589502,17.406800847832503,17.664064650589502,21.045,17.464892674261502,4.28125,29,CMCSA
09-03-2013,25.5431,30.0,19.5,2.01296,25.5,17.6806623152835,17.61219694842075,17.908880204825998,21.37,17.734604725539,4.28125,29,CMCSA
09-04-2013,25.5431,30.0,19.5,2.01296,25.5,17.792696551968003,17.6723634829365,17.942075534214002,21.53,17.867386043091003,4.28125,29,CMCSA
09-05-2013,25.5431,30.0,19.5,2.01296,25.5,17.834190713703,17.560329246252,17.92755257760675,21.27,17.651616402069,4.28125,29,CMCSA
09-06-2013,25.5431,30.0,19.5,2.01296,25.5,17.7553518064065,17.47941563086875,17.7885471357945,21.24,17.626719905028,4.28125,29,CMCSA
09-09-2013,25.5431,30.0,19.5,2.01296,25.5,17.659915234416,17.46281796617475,17.718007060845,21.1475,17.549955705818252,4.28125,29,CMCSA
09-10-2013,25.5431,30.0,19.5,2.01296,25.5,17.6142716565075,17.597673991813497,17.776098887274003,21.42,17.776098887274003,4.28125,29,CMCSA
09-11-2013,25.5431,30.0,19.5,2.01296,25.5,17.7304553093655,17.7304553093655,18.2117875854915,21.9,18.17444283993,4.28125,29,CMCSA
09-12-2013,25.5431,30.0,19.5,2.01296,25.5,18.1951899207975,18.0126156091635,18.2283852501855,21.745,18.0458109385515,4.28125,29,CMCSA
09-13-2013,25.5431,30.0,19.5,2.01296,25.5,18.1122015973275,18.066558019419,18.3113735736555,21.985,18.2449829148795,4.28125,29,CMCSA
09-16-2013,25.5431,30.0,19.5,2.01296,25.5,18.502246717636503,18.3528677353905,18.543740879371494,22.21,18.431706642687,4.28125,29,CMCSA
09-17-2013,25.5431,30.0,19.5,2.01296,25.5,18.4939478852895,18.42340781034,18.576936208759506,22.225,18.444154891207504,4.28125,29,CMCSA
09-18-2013,25.52679,30.0,19.5,2.04671,25.5,18.464901972075,18.1951899207975,18.481499636769,22.135,18.3694654000845,4.28125,28,CMCSA
09-19-2013,25.52679,30.0,19.5,2.04671,25.5,18.4690513882485,18.3528677353905,18.581085624933,22.205,18.4275572265135,4.28125,28,CMCSA
09-20-2013,25.52679,30.0,19.5,2.04671,25.5,18.452453723554505,18.3943618971255,18.597683289627,22.2,18.42340781034,4.28125,28,CMCSA
09-23-2013,25.52679,30.0,19.5,2.04671,25.5,18.290626492788,18.132948678195003,18.398511313299004,21.97,18.232534666359,4.28125,28,CMCSA
09-24-2013,25.52679,30.0,19.5,2.04671,25.5,18.307224157482,18.0956039326335,18.4026607294725,21.845,18.1287992620215,4.28125,28,CMCSA
09-25-2013,25.52679,30.0,19.5,2.04671,25.5,18.1702934237565,17.92340316143325,18.1951899207975,21.625,17.9462249503875,4.28125,28,CMCSA
09-26-2013,25.52679,30.0,19.5,2.04671,25.5,18.025063857684,17.991868528296,18.3113735736555,22.05,18.298925325135,4.28125,28,CMCSA
09-27-2013,25.52679,30.0,19.5,2.04671,25.5,18.265729995747,18.232534666359,18.6184303704945,22.37,18.564487960239003,4.28125,28,CMCSA
09-30-2013,25.52679,30.0,19.5,2.04671,25.5,18.433209168508498,18.433209168508498,18.8833078775745,22.5575,18.80204005510425,4.28125,28,CMCSA
10-01-2013,25.52679,30.0,19.5,2.04671,25.5,18.816626587342498,18.770783200308,19.070849006352,22.805,19.008335296759498,4.28125,28,CMCSA
10-02-2013,25.5625,30.0,19.5,2.05464,25.5,18.879140296935,18.795788684145,18.9416540065275,22.725,18.9416540065275,4.28125,28,CMCSA
10-03-2013,25.5625,30.0,19.5,2.05464,25.5,18.816626587342498,18.595744813449,18.879140296935,22.505,18.7582804583895,4.28125,28,CMCSA
10-04-2013,25.5625,30.0,19.5,2.05464,25.5,18.716604651994498,18.6499233617625,19.1083572321075,22.82,19.020838038678,4.28125,28,CMCSA
10-07-2013,25.5625,30.0,19.5,2.05464,25.5,18.8082914260635,18.7749507809475,19.12294376434575,22.55,18.795788684145,4.28125,28,CMCSA
10-08-2013,25.5625,30.0,19.5,2.05464,25.5,18.7749507809475,18.570739329612,18.8082914260635,22.3075,18.59366102312925,4.28125,28,CMCSA
10-09-2013,25.5625,30.0,19.5,2.05464,25.5,18.687431587518,18.3748630395555,18.8249617486215,22.165,18.4748849749035,4.28125,28,CMCSA
10-10-2013,25.5625,30.0,19.5,2.05464,25.5,18.662426103681,18.595744813449,18.92706747428925,22.675,18.899978200132495,4.28125,28,CMCSA
10-11-2013,25.5625,30.0,19.5,2.05464,25.5,18.820794167982,18.804123845424,19.2667252964085,23.0275,19.19379263521725,4.28125,28,CMCSA
10-14-2013,25.5625,30.0,19.5,2.05464,25.5,19.1500330385025,19.095854490189,19.39900430590623,23.23,19.362579651117,4.28125,28,CMCSA
10-15-2013,25.5625,30.0,19.5,2.05464,25.5,19.3584120704775,19.191708844897494,19.53136666701675,23.195,19.3334065866405,4.28125,28,CMCSA
10-16-2013,25.5625,30.0,19.5,2.05464,25.5,19.475104328383495,19.360495860797247,19.6418075539635,23.49,19.579293844371,4.28125,28,CMCSA
10-17-2013,25.5625,30.0,19.5,2.05464,25.5,19.5417856186155,19.495942231581,19.796008037625,23.735,19.783505295706497,4.28125,28,CMCSA
10-18-2013,25.5625,30.0,19.5,2.05464,25.5,19.704321263556,19.566791102452505,19.791423698921548,23.5175,19.60221553788825,4.28125,28,CMCSA
