 Date,MO Price Target,MO Price Target - High,MO Price Target - Low,MO Price Target - StdDev,MO Price Target - Median,MO Open,MO Low,MO High,MO Close,MO Adj. Close,MO Rating,MO Price Target - #,Ticker
09-01-2015,58.5,63.0,54.0,2.80179,59.0,33.640015803368,32.98916572523,33.640015803368,52.03,33.199734868157,3.91667,10,MO
09-02-2015,58.5,63.0,54.0,2.80179,59.0,33.544302556583006,33.474112842274,33.946298193080004,53.13,33.901632011247,3.91667,10,MO
09-03-2015,58.5,63.0,54.0,2.80179,59.0,34.07391585546,34.01010702427,34.41203885193581,53.59,34.195152634721005,3.91667,10,MO
09-04-2015,58.5,63.0,54.0,2.80179,59.0,33.8186805307,33.269924582466004,33.866537154092505,52.38,33.423065777322,3.91667,10,MO
09-08-2015,58.5,63.0,54.0,2.80179,59.0,33.793156998224,33.59209537114431,34.13772468665,53.49,34.131343803531,3.91667,10,MO
09-09-2015,58.5,63.0,54.0,2.80179,59.0,34.444007076362,33.729348167034004,34.552482089385,53.02,33.83144229693801,3.91667,10,MO
09-10-2015,58.5,63.0,54.0,2.80179,59.0,33.805918764462,33.703824634558,34.124962920412,53.27,33.990964374913005,3.91667,10,MO
09-11-2015,58.5,63.0,54.0,2.80179,59.0,33.981290442044,33.66527540472,34.258609760512,52.59,33.916797577284,3.91667,10,MO
09-14-2015,58.5,63.0,54.0,2.80179,59.0,34.000638301472,33.63302897234,34.052168100415244,52.45,33.82650756662,3.91667,10,MO
09-15-2015,58.5,63.0,54.0,2.80179,59.0,33.981290442044,33.710420410052,34.95513269992,54.11,34.897089121636,3.91667,10,MO
09-16-2015,59.0,63.0,55.0,2.49444,59.0,35.7935399418,35.354988461432,35.896728525416,55.36,35.703249931136,4.0,9,MO
09-17-2015,59.0,63.0,55.0,2.49444,59.0,35.612959920472,35.08411842944,35.703249931136,54.69,35.271147737244,4.0,9,MO
09-18-2015,59.0,63.0,55.0,2.49444,59.0,34.8261469704,34.748755532688,35.625858493424005,54.05,34.85839340278,4.0,9,MO
09-21-2015,59.0,63.0,55.0,2.49444,59.0,35.142162007724004,35.006726991728,35.445278472096,54.79,35.335640602004,4.0,9,MO
09-22-2015,59.0,63.0,55.0,2.49444,59.0,34.948683413444,34.755204819164,35.18085772658,54.2,34.95513269992,4.0,9,MO
09-23-2015,59.0,63.0,55.0,2.49444,59.0,34.871291975732,34.8261469704,35.142162007724004,54.4,35.08411842944,4.0,9,MO
09-24-2015,59.0,63.0,55.0,2.49444,59.0,34.916436981064,34.851944116304,35.332415958766,54.61,35.219553445436,4.0,9,MO
09-25-2015,59.0,63.0,55.0,2.49444,59.0,35.322742029052,35.206654872484,35.703249931136,54.79,35.335640602004,4.0,9,MO
09-28-2015,59.0,63.0,55.0,2.49444,59.0,35.045422710584006,35.01962556468,35.7935399418,54.63,35.232452018388,4.0,9,MO
09-29-2015,59.0,63.0,55.0,2.49444,59.0,35.238901304864,34.742306246212,35.354988461432,54.23,34.974480559348,4.0,9,MO
09-30-2015,59.0,63.0,55.0,2.49444,59.0,35.354988461432,34.839045543352,35.432379899144,54.4,35.08411842944,4.0,9,MO
10-01-2015,59.0,63.0,55.0,2.49444,59.0,35.122814148296,34.6649148085,35.174408440104,54.22,34.968031272872,4.0,9,MO
10-02-2015,59.0,63.0,55.0,2.49444,59.0,34.710059813832004,34.619769803168,35.387234893812,54.86,35.380785607336,4.0,9,MO
10-05-2015,59.0,63.0,55.0,2.49444,59.0,35.625858493424005,35.477524904476,35.9547721037,55.73,35.941873530748,4.0,9,MO
10-06-2015,59.0,63.0,55.0,2.49444,59.0,35.851583520084006,35.6323077799,36.090207119696,55.41,35.735496363516,4.0,9,MO
10-07-2015,59.0,63.0,55.0,2.49444,59.0,35.735496363516,35.690351358184,36.05151140084,55.9,36.05151140084,4.0,9,MO
10-08-2015,59.0,63.0,55.0,2.49444,59.0,36.032163541412,35.722597790564,36.361077151688,56.37,36.354627865212,4.0,9,MO
10-09-2015,59.0,63.0,55.0,2.49444,59.0,36.50296145416,36.4384685894,37.083397237,56.81,36.638396470156,4.0,9,MO
10-12-2015,59.0,63.0,55.0,2.49444,59.0,36.66419361606,36.638396470156,37.193035107092,57.46,37.057600091096,4.0,9,MO
10-13-2015,59.88889,64.0,55.0,3.03478,60.0,37.11564366938,36.864121496816,37.257527971852,57.62,37.160788674712,4.0,9,MO
10-14-2015,59.88889,64.0,55.0,3.03478,60.0,37.038252231668,37.031802945192005,37.35749191223,57.55,37.11564366938,4.0,9,MO
10-15-2015,59.88889,64.0,55.0,3.03478,60.0,37.386513701372,37.222056896234,37.612238728032,57.87,37.322020836612,4.0,9,MO
10-16-2015,59.88889,64.0,55.0,3.03478,60.0,37.579992295652005,37.43810799318,38.128181646112,58.72,37.870210187072,3.90909,9,MO
10-19-2015,59.88889,64.0,55.0,3.03478,60.0,37.837963754692005,37.676731592792,38.515138834672,59.66,38.476443115816,3.90909,9,MO
10-20-2015,59.88889,64.0,55.0,3.03478,60.0,38.482892402292,38.289413808012,38.657023137144,59.74,38.528037407624005,3.90909,9,MO
10-21-2015,59.88889,64.0,55.0,3.03478,60.0,38.528037407624005,38.2900587366596,38.91035110992128,59.84,38.592530272384,3.90909,9,MO
10-22-2015,60.0,64.0,55.0,3.16228,60.0,38.760211720760005,38.753762434284006,39.708256832732005,61.4,39.59861896264,3.90909,9,MO
10-23-2015,60.0,64.0,55.0,3.16228,60.0,39.669561113876,38.837603158472,39.714706119208,61.05,39.37289393598,3.90909,9,MO
10-26-2015,60.0,64.0,55.0,3.16228,60.0,39.572821816736,39.301951784744,39.714706119208,61.4,39.59861896264,3.90909,9,MO
10-27-2015,60.0,64.0,55.0,3.16228,60.0,39.379343222456,39.089125331036,39.521227524928,61.06,39.379343222456,3.90909,9,MO
10-28-2015,60.5,64.0,55.0,3.0,61.0,39.553473957308,39.06326369226724,39.624416108544,61.44,39.624416108544,4.0,8,MO
10-29-2015,62.25,66.0,56.0,2.94746,62.5,39.637314681496,39.037531039228,39.817894702824,61.53,39.682459686828,4.0,8,MO
10-30-2015,62.625,66.0,56.0,3.07967,63.5,39.46963323312,38.985936747420006,39.53412609788,60.47,38.998835320372,3.8,8,MO
11-02-2015,62.75,66.0,56.0,3.15238,64.0,39.224560347032,38.689269569524,39.269705352364,60.5,39.0181831798,3.8,8,MO
11-03-2015,63.0,66.0,56.0,3.0,64.0,38.657023137144,37.231730825948,38.695718856,57.85,37.30912226366,3.7,8,MO
11-04-2015,63.0,66.0,56.0,3.0,64.0,37.334919409564,37.257527971852,37.554195149748,58.03,37.425209420228,3.8,8,MO
11-05-2015,63.0,66.0,56.0,3.0,64.0,37.66383301984,37.257527971852,37.702528738696,58.05,37.43810799318,3.8,8,MO
11-06-2015,63.0,66.0,56.0,3.0,64.0,37.2446293989,36.34172929226,37.270426544804,57.09,36.818976491484,3.8,8,MO
11-09-2015,63.0,66.0,56.0,3.0,64.0,36.619048610728,36.490062881208,37.006005799288005,57.08,36.812527205008,3.8,8,MO
11-10-2015,63.0,66.0,56.0,3.0,64.0,36.767382199676,36.573903605396005,36.947962221004,56.79,36.625497897204,3.8,8,MO
11-11-2015,63.0,66.0,56.0,3.0,64.0,36.7609329132,36.7609329132,37.238180112424,57.21,36.896367929196,3.8,8,MO
11-12-2015,63.0,66.0,56.0,3.0,64.0,36.85767221034,36.496512167684,37.01890437224,56.76,36.606150037776,3.8,8,MO
11-13-2015,63.0,66.0,56.0,3.0,64.0,36.606150037776,36.283685713976,36.786730059104,56.28,36.296584286928,3.8,8,MO
11-16-2015,63.0,66.0,56.0,3.0,64.0,36.296584286928,36.2772364275,36.709338621392,56.77,36.612599324252,3.8,8,MO
11-17-2015,63.0,66.0,56.0,3.0,64.0,36.66419361606,36.441693232638,36.82542577796,56.68,36.554555745968,3.8,8,MO
11-18-2015,63.0,66.0,56.0,3.0,64.0,36.689990761964005,36.399772870544,36.85767221034,57.06,36.799628632056,3.8,8,MO
11-19-2015,63.375,66.0,59.0,2.17586,64.0,36.902817215672,36.902817215672,37.425209420228,57.46,37.057600091096,3.8,8,MO
11-20-2015,63.375,66.0,59.0,2.17586,64.0,37.11564366938,36.812527205008,37.650934446888,57.13,36.844773637388,3.8,8,MO
11-23-2015,63.375,66.0,59.0,2.17586,64.0,36.967310080432,36.851222923864,37.302672977184,57.62,37.160788674712,3.8,8,MO
11-24-2015,63.375,66.0,59.0,2.17586,64.0,37.012455085764,36.767382199676,37.296223690708,57.57,37.128542242332,3.8,8,MO
11-25-2015,63.375,66.0,59.0,2.17586,64.0,37.147890101760005,36.8647664254636,37.231730825948,57.5,37.083397237,3.8,8,MO
11-27-2015,63.375,66.0,59.0,2.17586,64.0,37.141440815284,37.083397237,37.425209420228,57.75,37.2446293989,3.8,8,MO
11-30-2015,63.375,66.0,59.0,2.17586,64.0,37.380064414896005,37.083397237,37.7283258846,57.6,37.147890101760005,3.8,8,MO
12-01-2015,63.375,66.0,59.0,2.17586,64.0,37.186585820616,36.935063648052,37.380064414896005,57.89,37.334919409564,3.8,8,MO
12-02-2015,63.375,66.0,59.0,2.17586,64.0,37.334919409564,37.2446293989,37.66383301984,57.84,37.302672977184,3.8,8,MO
12-03-2015,63.375,66.0,59.0,2.17586,64.0,37.21238296652,36.670642902536,37.4058615608,57.09,36.818976491484,3.8,8,MO
12-04-2015,63.375,66.0,59.0,2.17586,64.0,37.057600091096,37.038252231668,37.773470889932,58.51,37.734775171076,3.8,8,MO
12-07-2015,63.375,66.0,59.0,2.17586,64.0,37.786369462884,37.451006566132,37.992746630116,58.27,37.579992295652005,3.8,8,MO
12-08-2015,63.375,66.0,59.0,2.17586,64.0,37.521948717368,37.247854042138,37.638035873936,58.23,37.554195149748,3.8,8,MO
12-09-2015,63.375,66.0,59.0,2.17586,64.0,37.418760133752,36.79317934558,37.70891353230724,57.33,36.973759366908,3.8,8,MO
12-10-2015,63.375,66.0,59.0,2.17586,64.0,37.070498664048,36.651295043108,37.186585820616,57.18,36.877020069768,3.8,8,MO
12-11-2015,63.375,66.0,59.0,2.17586,64.0,36.580352891872,36.270787141024,36.818976491484,56.46,36.412671443496,3.8,8,MO
12-14-2015,63.375,66.0,59.0,2.17586,64.0,36.367526438164,36.225642135692,37.138216172046,57.52,37.096295809952,3.8,8,MO
12-15-2015,63.375,66.0,59.0,2.17586,64.0,37.263977258328005,36.860896853578005,37.560644436224,57.34,36.980208653384,3.8,8,MO
12-16-2015,63.375,66.0,59.0,2.17586,64.0,37.225281539472,37.02167756542468,38.14752950554,58.95,38.01854377602,3.8,8,MO
12-17-2015,63.375,66.0,59.0,2.17586,64.0,37.915355192404,37.62507280811924,38.01854377602,58.43,37.683180879268,3.8,8,MO
12-18-2015,63.375,66.0,59.0,2.17586,64.0,37.489702284988006,36.831875064436,37.528398003844,57.13,36.844773637388,3.8,8,MO
12-21-2015,63.375,66.0,59.0,2.17586,64.0,37.038252231668,36.528758600064,37.225281539472,57.44,37.044701518144,3.8,8,MO
12-22-2015,63.375,66.0,59.0,2.17586,64.0,37.236845464021,36.963284591275,37.705806960157,57.77,37.627646710801,3.8,8,MO
12-23-2015,63.375,66.0,59.0,2.17586,64.0,37.738373730722,37.57000352690095,38.096608206937,58.43,38.057528082259,3.8,8,MO
12-24-2015,63.375,66.0,59.0,2.17586,64.0,37.985881187016,37.940287708225,38.155228393954,58.29,37.966341124676994,3.8,8,MO
12-28-2015,63.375,66.0,59.0,2.17586,64.0,37.849100750643,37.666726835479,38.064041436372,58.27,37.953314416451,3.8,8,MO
12-29-2015,63.375,66.0,59.0,2.17586,64.0,38.161741748067,38.005421249355,38.422275912587,58.92,38.376682433796,3.8,8,MO
12-30-2015,63.375,66.0,59.0,2.17586,64.0,38.41576255847399,38.181281810406,38.516198478896456,58.8,38.29852218444,3.8,8,MO
12-31-2015,63.375,66.0,59.0,2.17586,64.0,38.10963491516299,37.84258739653,38.23078330166479,58.21,37.914234291773,3.8,8,MO
01-04-2016,63.375,66.0,59.0,2.17586,64.0,37.47783956620199,36.839530863128,37.503892982654,57.39,37.380139254507,3.8,8,MO
01-05-2016,63.375,66.0,59.0,2.17586,64.0,37.43875944152399,37.399679316846,38.259442059762,58.55,38.13568833161499,3.8,8,MO
01-06-2016,63.375,66.0,59.0,2.17586,64.0,37.810020625965,37.7774538554,38.734916910011,59.17,38.539516286620994,3.8,8,MO
01-07-2016,63.375,66.0,59.0,2.17586,64.0,37.725347022496,37.666726835479,38.62418989009,58.14,37.868640812982,3.8,8,MO
01-08-2016,63.375,66.0,59.0,2.17586,64.0,37.97285447879,37.796993917739,38.578596411299,58.24,37.933774354112,3.8,8,MO
01-11-2016,63.375,66.0,59.0,2.17586,64.0,38.220361935084,38.220361935084,38.910777471062,59.46,38.728403555898,3.8,8,MO
01-12-2016,63.375,66.0,59.0,2.17586,64.0,39.054071261548,38.376682433796,39.132231510904,59.38,38.676296722994,3.8,8,MO
01-13-2016,63.25,66.0,59.0,2.22205,63.5,38.656756660655,37.582118365551125,38.656756660655,57.78,37.634160064914,3.8,8,MO
01-14-2016,63.25,66.0,59.0,2.22205,63.5,37.58205323201,37.458299503863,38.23338864331,58.22,37.920747645886,3.8,8,MO
01-15-2016,63.25,66.0,59.0,2.22205,63.5,37.15868521466499,37.01539142417899,37.875154167095,57.2,37.25638552636,3.8,8,MO
01-19-2016,63.25,66.0,59.0,2.22205,63.5,37.634160064914,37.57553987789699,38.200821872745,58.4,38.03798801991999,3.8,8,MO
01-20-2016,63.25,66.0,59.0,2.22205,63.5,37.497379628541,36.573134679906296,37.868640812982,57.22,37.269412234586,3.8,8,MO
01-21-2016,63.25,66.0,59.0,2.22205,63.5,37.43875944152399,36.9711006162106,37.608106648462,57.45,37.419219379185,3.8,8,MO
01-22-2016,63.25,66.0,59.0,2.22205,63.5,37.875154167095,37.464812857976,38.044501374033,58.28,37.959827770564,3.8,8,MO
01-25-2016,64.0,71.0,59.0,3.39116,63.5,38.096608206937,37.953314416451,38.519976224282,58.4,38.03798801991999,3.8,8,MO
01-26-2016,64.0,71.0,59.0,3.39116,63.5,38.239901997423,38.005421249355,38.88472405461,58.96,38.402735850248,3.8,8,MO
01-27-2016,64.125,71.0,59.0,3.33307,64.0,38.422275912587,38.10963491516299,39.15828492735599,58.96,38.402735850248,3.8,8,MO
01-28-2016,64.125,71.0,59.0,3.33307,64.0,37.849100750643,37.790480563626,39.008477782757,59.63,38.839130575819,3.8,8,MO
01-29-2016,64.375,71.0,59.0,3.23796,64.5,39.223418468486,39.093151386226,39.848700463334,61.11,39.803106984543,3.8,8,MO
02-01-2016,64.375,71.0,59.0,3.23796,64.5,39.555599528249,39.53605946591,39.978967545594,60.94,39.69237996462199,3.8,8,MO
02-02-2016,64.375,71.0,59.0,3.23796,64.5,39.366712258972,39.112691448565,39.60119300704,60.49,39.399279029537,3.8,8,MO
02-03-2016,64.375,71.0,59.0,3.23796,64.5,39.40579238365,38.5167195472255,39.744486797526,59.84,38.975911012192,3.8,8,MO
02-04-2016,64.375,71.0,59.0,3.23796,64.5,38.656756660655,38.344115663230994,39.054071261548,59.48,38.74143026412399,3.8,8,MO
02-05-2016,64.375,71.0,59.0,3.23796,64.5,38.94985759573999,38.324575600892,39.080124678,59.8,38.94985759573999,3.8,8,MO
02-08-2016,64.375,71.0,59.0,3.23796,64.5,38.50043616194299,38.4287892667,39.353685550746,60.12,39.15828492735599,3.8,8,MO
02-09-2016,64.375,71.0,59.0,3.23796,64.5,39.177824989695,38.904264116948994,39.816133692769,60.45,39.373225613085,3.8,8,MO
02-10-2016,64.375,71.0,59.0,3.23796,64.5,39.477439278892994,39.0247611680395,39.783566922204,60.05,39.112691448565,3.8,8,MO
02-11-2016,64.375,71.0,59.0,3.23796,64.5,38.800050451141,38.546029640734,39.27552530139,59.99,39.073611323887,3.8,8,MO
02-12-2016,64.375,71.0,59.0,3.23796,64.5,39.295065363729,38.760970326463,39.496979341232,59.97,39.06058461566099,3.8,8,MO
02-16-2016,64.375,71.0,59.0,3.23796,64.5,39.249471884938,38.904264116948994,39.431845800102,60.3,39.27552530139,3.8,8,MO
02-17-2016,64.375,71.0,59.0,3.23796,64.5,39.386252321311,38.982424366305,39.568626236475,60.4,39.34065884251999,3.8,8,MO
02-18-2016,64.375,71.0,59.0,3.23796,64.5,39.288552009616,39.22993182259899,39.53605946591,60.62,39.483952633006,3.8,8,MO
02-19-2016,64.375,71.0,59.0,3.23796,64.5,39.483952633006,39.099664740338994,39.685866610509,60.56,39.444872508328,3.8,8,MO
02-22-2016,64.375,71.0,59.0,3.23796,64.5,39.744486797526,39.542572820023,39.965940837368,61.21,39.868240525673,3.8,8,MO
02-23-2016,64.375,71.0,59.0,3.23796,64.5,39.874753879786,39.757513505752,40.232988356001,61.52,40.070154503176,3.8,8,MO
02-24-2016,64.375,71.0,59.0,3.23796,64.5,39.86172717156,39.490465987119,40.005020962046,61.36,39.965940837368,3.8,8,MO
02-25-2016,64.375,71.0,59.0,3.23796,64.5,40.05712779495,39.978967545594,40.6726397586285,62.38,40.630302956894,3.8,8,MO
02-26-2016,64.22222,71.0,59.0,3.08321,64.0,40.728003268589,39.913834004464,40.728003268589,61.54,40.08318121140199,3.72727,9,MO
02-29-2016,64.22222,71.0,59.0,3.08321,64.0,40.063641149063,39.907320650351,40.539115999312,61.57,40.102721273741,3.72727,9,MO
03-01-2016,64.22222,71.0,59.0,3.08321,64.0,40.467469104069,39.939887420916,40.57168276987699,61.73,40.206934939548994,3.72727,9,MO
03-02-2016,64.22222,71.0,59.0,3.08321,64.0,40.04410108672399,39.751000151639,40.18088152309699,61.5,40.05712779495,3.72727,9,MO
03-03-2016,64.22222,71.0,59.0,3.08321,64.0,40.05712779495,39.835673755108,40.568426092820495,62.23,40.53260264519899,3.72727,9,MO
03-04-2016,64.22222,71.0,59.0,3.08321,64.0,40.480495812295,40.301378574187495,41.07646771363449,62.98,41.02110420367399,3.72727,9,MO
03-07-2016,64.22222,71.0,59.0,3.08321,64.0,40.942943954318,40.12226133608,41.086237744804,61.81,40.259041772453,3.63636,9,MO
03-08-2016,64.22222,71.0,59.0,3.08321,64.0,40.232988356001,40.024561024385,40.636816311007,62.3,40.57819612399,3.63636,9,MO
03-09-2016,64.22222,71.0,59.0,3.08321,64.0,40.799650163832,40.64339479866113,40.962484016656994,62.81,40.910377183753,3.63636,9,MO
03-10-2016,64.22222,71.0,59.0,3.08321,64.0,40.975510724882994,40.656356373346,41.13183122359499,63.0,41.03413091189999,3.63636,9,MO
03-11-2016,64.22222,71.0,59.0,3.08321,64.0,41.27401972152,40.574070183249,41.313453498324,62.01,40.754808326934,3.63636,9,MO
03-14-2016,64.22222,71.0,59.0,3.08321,64.0,40.840248176676,40.465627297038,40.94540491482,62.01,40.754808326934,3.63636,9,MO
03-15-2016,64.22222,71.0,59.0,3.08321,64.0,40.544494850646,40.5339791768316,40.787669807604,61.86,40.656223884924,3.63636,9,MO
03-16-2016,64.22222,71.0,59.0,3.08321,64.0,40.636506996522,40.275030709152,40.892826545748,62.07,40.794242103738,3.63636,9,MO
03-17-2016,64.22222,71.0,59.0,3.08321,64.0,40.794242103738,40.754808326934,41.195152167912,62.33,40.965121803222,3.63636,9,MO
03-18-2016,64.22222,71.0,59.0,3.08321,64.0,41.004555580026,40.347325966626,41.037417060696,61.54,40.445910408636,3.63636,9,MO
03-21-2016,64.22222,71.0,59.0,3.08321,64.0,40.38675974343,40.130440194204,40.7482360308,61.72,40.564211739048,3.63636,9,MO
03-22-2016,64.22222,71.0,59.0,3.08321,64.0,40.38675974343,39.939843606318,40.524777962244,61.0,40.0910064174,3.72727,9,MO
03-23-2016,64.22222,71.0,59.0,3.08321,64.0,39.998994271524,39.650662576422,40.603645515852,61.41,40.360470558894,3.72727,9,MO
03-24-2016,64.22222,71.0,59.0,3.08321,64.0,39.966132790854,39.768963906834,40.281603005286,60.88,40.012138863792,3.54545,9,MO
03-28-2016,64.22222,71.0,59.0,3.08321,64.0,40.00556656765799,39.99242197539,40.64965158879,61.63,40.505061073842,3.54545,9,MO
03-29-2016,64.44444,71.0,59.0,3.20108,64.0,40.656223884924,40.40647663183199,41.129429206572,62.03,40.767952919202,3.54545,9,MO
03-30-2016,64.44444,71.0,59.0,3.20108,64.0,40.853392768944,40.767952919202,41.27401972152,62.58,41.129429206572,3.54545,9,MO
03-31-2016,64.44444,71.0,59.0,3.20108,64.0,41.129429206572,40.991410987758,41.402179496133,62.66,41.18200757564399,3.54545,9,MO
04-01-2016,64.44444,71.0,59.0,3.20108,64.0,40.97826639549,40.820531288274,41.50405008621,63.06,41.444899421004,3.54545,9,MO
04-04-2016,64.44444,71.0,59.0,3.20108,64.0,41.425182532602,41.188579871778,41.60263452822,63.23,41.556628455282,3.54545,9,MO
04-05-2016,64.44444,71.0,59.0,3.20108,64.0,41.431754828736,41.267447425386,41.582917639818,62.93,41.359459571262,3.54545,9,MO
04-06-2016,64.44444,71.0,59.0,3.20108,64.0,41.4054656442,41.352887275128,41.826092596776,63.56,41.773514227704,3.54545,9,MO
04-07-2016,65.0,71.0,59.0,3.49603,65.0,41.550056159148,41.293736609922,41.872098669714,63.41,41.674929785694,3.54545,9,MO
04-08-2016,65.0,71.0,59.0,3.49603,65.0,41.681502081828,41.681502081828,42.036406073064,63.8,41.93124933492,3.54545,9,MO
04-11-2016,65.0,71.0,59.0,3.49603,65.0,42.134990515074,41.550056159148,42.167851995744,63.31,41.609206824354,3.54545,9,MO
04-12-2016,65.0,71.0,59.0,3.49603,65.0,41.79980341224,41.622351416622,42.049550665332,63.82,41.944393927188,3.54545,9,MO
04-13-2016,65.0,71.0,59.0,3.49603,65.0,42.134990515074,40.110723305802,42.134990515074,62.07,40.794242103738,3.54545,9,MO
04-14-2016,65.0,71.0,59.0,3.49603,65.0,40.873109657346,40.4196212241,41.18200757564399,61.59,40.478771889306,3.54545,9,MO
04-15-2016,64.25,69.0,59.0,2.94746,64.0,40.557639442914,39.99242197539,40.58392862745,61.68,40.537922554512,3.5,8,MO
04-18-2016,64.25,69.0,59.0,2.94746,64.0,40.505061073842,40.472199593172,41.02361523881459,62.17,40.859965065078,3.5,8,MO
04-19-2016,64.25,69.0,59.0,2.94746,64.0,40.741663734666,40.176446267142,40.807386696006,61.71,40.557639442914,3.5,8,MO
04-20-2016,64.25,69.0,59.0,2.94746,64.0,40.465627297038,40.229024636214,40.695657661728,61.48,40.40647663183199,3.5,8,MO
04-21-2016,64.25,69.0,59.0,2.94746,64.0,40.32103678209,39.492927469206,40.36697713206666,60.18,39.552078134412,3.5,8,MO
04-22-2016,64.25,69.0,59.0,2.94746,64.0,39.591511911216,39.092017405032,39.801825387504,60.52,39.775536202968,3.5,8,MO
04-25-2016,64.25,69.0,59.0,2.94746,64.0,39.7623916107,39.558650430546,40.242169228482,61.22,40.235596932348,3.5,8,MO
04-26-2016,64.25,69.0,59.0,2.94746,64.0,40.268458413018,39.952988198586,40.439338112502,61.35,40.32103678209,3.5,8,MO
04-27-2016,64.25,69.0,59.0,2.94746,64.0,40.380187447296,40.077861825132,40.735091438532,61.55,40.45248270477,3.5,8,MO
04-28-2016,64.25,69.0,59.0,2.94746,64.0,40.48534418544,40.459055000904,41.139287650773,62.19,40.873109657346,3.5,8,MO
04-29-2016,64.75,69.0,59.0,2.90474,65.5,40.932260322552,40.91254343415,41.490905493942,62.71,41.214869056314,3.5,8,MO
05-02-2016,64.75,69.0,59.0,2.90474,65.5,41.293736609922,41.14257379884,41.681502081828,63.12,41.484333197808,3.4,8,MO
05-03-2016,64.75,69.0,59.0,2.90474,65.5,41.43832712486999,41.260875129252,41.707791266364,63.2,41.53691156688,3.4,8,MO
05-04-2016,64.75,69.0,59.0,2.90474,65.5,41.366031867396,41.201724464046,41.79329683906734,63.23,41.556628455282,3.4,8,MO
05-05-2016,64.75,69.0,59.0,2.90474,65.5,41.188579871778,41.132715354639,41.786658819972,62.84,41.300308906056,3.4,8,MO
05-06-2016,64.75,69.0,59.0,2.90474,65.5,41.221441352448,41.18200757564399,41.543483863014,62.93,41.359459571262,3.4,8,MO
05-09-2016,64.75,69.0,59.0,2.90474,65.5,41.510622382344,41.352887275128,41.918104742652,63.66,41.839237189044,3.6,8,MO
05-10-2016,64.75,69.0,59.0,2.90474,65.5,42.049550665332,41.872098669714,42.48989450631,64.6,42.45703302564,3.6,8,MO
05-11-2016,64.75,69.0,59.0,2.90474,65.5,42.411026952702,42.273665963501394,42.6364567100982,64.61,42.463605321774,3.6,8,MO
05-12-2016,64.75,69.0,59.0,2.90474,65.5,42.496466802444,42.29272562228999,42.877659978216,65.02,42.733069463268,3.6,8,MO
05-13-2016,64.75,69.0,59.0,2.90474,65.5,42.52275598698,42.305870214558,43.068256566102,64.58,42.443888433372,3.6,8,MO
05-16-2016,64.75,69.0,59.0,2.90474,65.5,42.25986414162,41.8366082705904,42.673918798062,64.76,42.562189763784,3.6,8,MO
05-17-2016,64.75,69.0,59.0,2.90474,65.5,42.35844858363,41.7340804509,42.384737768166,63.88,41.983827703992,3.6,8,MO
05-18-2016,64.75,69.0,59.0,2.90474,65.5,41.872098669714,41.17543527951,41.891815558116,62.99,41.398893348066,3.6,8,MO
05-19-2016,64.75,69.0,59.0,2.90474,65.5,41.326598090592,41.122856910438,41.655212897292,63.35,41.63549600889,3.6,8,MO
05-20-2016,64.75,69.0,59.0,2.90474,65.5,41.793231116106,41.247730536984,41.86552637358,62.96,41.379176459664,3.6,8,MO
05-23-2016,64.75,69.0,59.0,2.90474,65.5,41.398893348066,41.280592017654,41.63549600889,63.24,41.563200751416,3.6,8,MO
05-24-2016,64.75,69.0,59.0,2.90474,65.5,41.793231116106,41.740652747034,42.1428772704348,63.79,41.924677038786,3.6,8,MO
05-25-2016,64.75,69.0,59.0,2.90474,65.5,41.924677038786,41.826092596776,42.16127969961,63.92,42.010116888528,3.6,8,MO
05-26-2016,64.75,69.0,59.0,2.90474,65.5,41.96411081559,41.833650737330096,42.121845922806,64.0,42.0626952576,3.6,8,MO
05-27-2016,64.75,69.0,59.0,2.90474,65.5,42.102129034404,41.84587520813934,42.240147253218,63.96,42.036406073064,3.6,8,MO
05-31-2016,64.75,69.0,59.0,2.90474,65.5,42.141562811208,41.563200751416,42.253291845486,63.64,41.826092596776,3.6,8,MO
06-01-2016,64.75,69.0,59.0,2.90474,65.5,41.852381781312,41.839237189044,42.3913100643,64.35,42.29272562228999,3.6,8,MO
06-02-2016,64.75,69.0,59.0,2.90474,65.5,42.233574957084,42.010116888528,42.299297918424,64.31,42.266436437754,3.6,8,MO
06-03-2016,64.75,69.0,59.0,2.90474,65.5,42.3913100643,42.319014806826,43.0485396777,65.3,42.91709375502,3.6,8,MO
06-06-2016,64.75,69.0,59.0,2.90474,65.5,43.022250493164,42.641057317392,43.14712411971,65.2,42.85137079368,3.6,8,MO
06-07-2016,64.75,69.0,59.0,2.90474,65.5,42.864515385948,42.696921834531,43.009105900896,65.1,42.78564783234,3.6,8,MO
06-08-2016,64.75,69.0,59.0,2.90474,65.5,42.733069463268,42.634485021258,43.166841008112,65.62,43.127407231308,3.6,8,MO
06-09-2016,64.75,69.0,59.0,2.90474,65.5,43.0485396777,42.88423227435,43.3771544844,65.86,43.285142338524,3.6,8,MO
06-10-2016,64.75,69.0,59.0,2.90474,65.5,43.087973454504,43.061684269968,43.50202811094599,66.13,43.462594334142,3.6,8,MO
06-13-2016,64.75,69.0,59.0,2.90474,65.5,43.4195062768,42.962109951136,43.684663567040005,64.84,42.981996747904,3.6,8,MO
06-14-2016,65.77778,74.0,59.0,3.99382,66.0,43.068172867232,42.769870915712,43.346588021984,65.3,43.28692763168,3.72727,9,MO
