 Date,WFC Price Target,WFC Price Target - High,WFC Price Target - Low,WFC Price Target - StdDev,WFC Price Target - Median,WFC Open,WFC Low,WFC High,WFC Close,WFC Adj. Close,WFC Rating,WFC Price Target - #,Ticker
03-25-2013,39.61938,46.5,35.0,2.60718,39.0,28.055809061775005,27.748584807256503,28.0933670391,37.21,27.950646725265003,3.77143,32,WFC
03-26-2013,39.61938,46.5,35.0,2.60718,39.0,28.115901825495,27.845484388755,28.132051755744754,37.3,28.01825108445,3.77143,32,WFC
03-27-2013,39.61938,46.5,35.0,2.60718,39.0,27.86050757968501,27.6426713112,27.91308874794,36.98,27.77788002957,3.77143,32,WFC
03-28-2013,39.61938,46.5,35.0,2.60718,39.0,27.815438006895004,27.665206097595,27.82294960236,36.99,27.785391625035004,3.77143,32,WFC
04-01-2013,39.61938,46.5,35.0,2.60718,39.0,27.807926411430003,27.605113333875003,27.86050757968501,36.93,27.740322052245,3.77143,32,WFC
04-02-2013,39.61938,46.5,35.0,2.60718,39.0,27.815438006895004,27.620136524805005,27.8642633774175,36.88,27.702764074920005,3.77143,32,WFC
04-03-2013,39.68188,46.5,35.0,2.54284,39.0,27.695252479455,27.454881424575,27.755345243175004,36.67,27.545020570155003,3.77143,32,WFC
04-04-2013,39.83812,46.5,35.0,2.55143,39.5,27.620136524805005,27.605113333875003,28.15345980282,37.42,28.108390230030004,3.77143,32,WFC
04-05-2013,39.83812,46.5,35.0,2.55143,39.5,27.650182906665005,27.50746259283,27.943135129800005,37.15,27.905577152475,3.77143,32,WFC
04-08-2013,40.02562,46.5,35.0,2.55643,40.0,27.875530770615,27.50746259283,27.875530770615,37.02,27.807926411430003,3.77143,32,WFC
04-09-2013,40.08812,46.5,35.0,2.57939,40.0,27.905577152475,27.77788002957,28.281156925725,37.45,28.130925016425003,3.77143,32,WFC
04-10-2013,40.12323,46.5,35.0,2.61313,40.0,28.206040971075,27.943135129800005,28.43161418288895,37.57,28.221064162005003,3.76471,31,WFC
04-11-2013,40.12323,46.5,35.0,2.61313,40.0,28.236087352935005,27.905577152475,28.476458407815,37.51,28.175994589215,3.76471,31,WFC
04-12-2013,40.18774,46.5,35.0,2.58444,40.0,27.740322052245,27.492439401900004,28.108390230030004,37.21,27.950646725265003,3.76471,31,WFC
04-15-2013,40.67161,46.5,35.0,2.70704,41.0,27.807926411430003,27.44736982911,28.108390230030004,36.57,27.469904615505,3.76471,31,WFC
04-16-2013,40.82484,46.5,37.0,2.48702,41.0,27.680229288525,27.605113333875003,27.961914118462506,37.06,27.837972793290003,3.76471,31,WFC
04-17-2013,40.82484,46.5,37.0,2.48702,41.0,27.650182906665005,27.229533560625,27.702764074920005,36.56,27.462393020040004,3.76471,31,WFC
04-18-2013,40.82484,46.5,37.0,2.48702,41.0,27.484927806435003,27.184463987835,27.522485783760004,36.27,27.24455675155501,3.76471,31,WFC
04-19-2013,40.82484,46.5,37.0,2.48702,41.0,27.349719088065,27.259579942485,27.590090142945,36.69,27.560043761085,3.76471,31,WFC
04-22-2013,40.82484,46.5,37.0,2.48702,41.0,27.650182906665005,27.3422074926,27.687740883990003,36.73,27.590090142945,3.76471,31,WFC
04-23-2013,40.82484,46.5,37.0,2.48702,41.0,27.680229288525,27.575066952015003,27.898065557010003,37.13,27.890553961545,3.76471,31,WFC
04-24-2013,40.82484,46.5,37.0,2.48702,41.0,27.943135129800005,27.898065557010003,28.130925016425003,37.34,28.048297466310004,3.76471,31,WFC
04-25-2013,40.82484,46.5,37.0,2.48702,41.0,28.145948207355,28.040785870845,28.3938308577,37.64,28.273645330260003,3.76471,31,WFC
04-26-2013,40.82484,46.5,37.0,2.48702,41.0,28.21355256654,28.138436611890004,28.453923621420003,37.88,28.453923621420003,3.76471,31,WFC
04-29-2013,40.82484,46.5,37.0,2.48702,41.0,28.50650478967501,28.36378447584,28.52903957607,37.88,28.453923621420003,3.76471,31,WFC
04-30-2013,40.82484,46.5,37.0,2.48702,41.0,28.514016385140003,28.19852937561,28.57410914886,37.98,28.52903957607,3.76471,31,WFC
05-01-2013,40.82484,46.5,37.0,2.48702,41.0,28.46894681235,28.010739488985003,28.514016385140003,37.46,28.138436611890004,3.76471,31,WFC
05-02-2013,40.82484,46.5,37.0,2.48702,41.0,28.175994589215,28.078343848170004,28.281156925725,37.41,28.100878634565,3.76471,31,WFC
05-03-2013,40.84097,47.0,37.0,2.52511,41.0,28.348761284910005,28.243598948400003,28.483970003280003,37.74,28.348761284910005,3.76471,31,WFC
05-06-2013,41.00226,47.0,37.0,2.62399,41.0,28.43890043049,28.348761284910005,28.536551171535,37.9,28.46894681235,3.76471,31,WFC
05-07-2013,41.00226,47.0,37.0,2.62399,41.0,28.559085957930005,28.476458407815,28.964712113040004,38.4,28.8445265856,3.76471,31,WFC
05-08-2013,41.00226,47.0,37.0,2.62399,41.0,28.874809553204,28.80667287623,29.276058873162,38.45,29.10950255167,3.76471,31,WFC
05-09-2013,41.00226,47.0,37.0,2.62399,41.0,29.101931809784,28.602262845308,29.15258007300134,37.89,28.685541006054,3.76471,31,WFC
05-10-2013,41.00226,47.0,37.0,2.62399,41.0,28.799102134344,28.632545812852,28.889951036976,38.03,28.791531392458,3.76471,31,WFC
05-13-2013,41.00226,47.0,37.0,2.62399,41.0,28.799102134344,28.640116554738,28.988370681494,38.2,28.92023400452,3.76471,31,WFC
05-14-2013,41.00226,47.0,37.0,2.62399,41.0,28.965658455836,28.927804746406,29.366907775794,38.76,29.344195550136,3.76471,31,WFC
05-15-2013,41.14548,47.0,37.0,2.51168,41.0,29.29877109882,29.230634421846,29.813581547068,39.3,29.75301561198,3.76471,31,WFC
05-16-2013,41.14548,47.0,37.0,2.51168,41.0,29.737874128208,29.594030032374,30.086128254964,39.26,29.722732644436,3.76471,31,WFC
05-17-2013,41.14548,47.0,37.0,2.51168,41.0,29.843864514612,29.775727837638,30.214830867025995,39.88,30.192118641368,3.76471,31,WFC
05-20-2013,41.14548,47.0,37.0,2.51168,41.0,30.20726012514,30.16940641571,30.502519058694,40.2,30.434382381720003,3.76471,31,WFC
05-21-2013,41.14548,47.0,37.0,2.51168,41.0,30.532802026238,30.411670156062,30.88862689488,40.68,30.797777992248,3.76471,31,WFC
05-22-2013,41.14548,47.0,37.0,2.51168,41.0,30.828060959792,30.275396802114,31.115824858878856,40.1,30.35867496286,3.76471,31,WFC
05-23-2013,41.17774,48.0,37.0,2.5918,41.0,29.82872303084,29.82872303084,30.616080186984,40.01,30.290538285886,3.76471,31,WFC
05-24-2013,41.33903,48.0,37.0,2.49294,41.0,29.919571933472003,29.9044304497,30.51008980058,40.24,30.464665349264,3.76471,31,WFC
05-28-2013,41.33903,48.0,37.0,2.49294,41.0,30.88862689488,30.593367961325995,31.024900248828,40.52,30.676646122072,3.76471,31,WFC
05-29-2013,41.33903,48.0,37.0,2.49294,41.0,30.555514251896,30.441953123606,30.96433431374,40.75,30.85077318545,3.76471,31,WFC
05-30-2013,41.40355,48.0,37.0,2.53474,41.0,30.881056152994,30.812919476020003,31.486715503874,41.25,31.22931027975,3.76471,31,WFC
05-31-2013,41.40355,48.0,37.0,2.53474,41.0,31.236881021636,30.69935834773,31.30501769861,40.55,30.69935834773,3.76471,31,WFC
06-03-2013,41.40355,48.0,37.0,2.53474,41.0,30.911339120538,30.275396802114,31.009758765056,40.73,30.835631701678,3.76471,31,WFC
06-04-2013,41.40355,48.0,37.0,2.53474,41.0,30.88862689488,30.600938703212,31.168744344662,40.44,30.616080186984,3.76471,31,WFC
06-05-2013,41.53258,48.0,37.0,2.45887,42.0,30.464665349264,30.025562319875995,30.69935834773,39.82,30.146694190052,3.76471,31,WFC
06-06-2013,41.53258,48.0,37.0,2.45887,42.0,30.05584528742,29.98013786856,30.858343927336,40.72,30.828060959792,3.76471,31,WFC
06-07-2013,41.53258,48.0,37.0,2.45887,42.0,31.214168795978,30.896197636766,31.327729924268,41.25,31.22931027975,3.76471,31,WFC
06-10-2013,41.53258,48.0,37.0,2.45887,42.0,31.4185788269,31.168744344662,31.562422922734,41.27,31.244451763522,3.76471,31,WFC
06-11-2013,41.53258,48.0,37.0,2.45887,42.0,30.873485411108,30.729641315274,31.19145657032,40.66,30.782636508476,3.76471,31,WFC
06-12-2013,41.5971,48.0,37.0,2.36348,42.0,30.881056152994,30.373816446632,31.00218802317,40.27,30.487377574922,3.70588,31,WFC
06-13-2013,41.5971,48.0,37.0,2.36348,42.0,30.502519058694,30.434382381720003,31.032470990714,40.94,30.994617281284,3.70588,31,WFC
06-14-2013,41.66161,48.0,37.0,2.40061,42.0,30.918909862424,30.35867496286,31.085466183916,40.16,30.404099414175995,3.64706,31,WFC
06-17-2013,41.66161,48.0,37.0,2.40061,42.0,30.729641315274,30.540372768124,30.820490217906,40.61,30.744782799046,3.64706,31,WFC
06-18-2013,41.66161,48.0,37.0,2.40061,42.0,30.828060959792,30.759924282818,31.017329506942,40.84,30.918909862424,3.64706,31,WFC
06-19-2013,41.66161,48.0,37.0,2.40061,42.0,30.873485411108,30.752353540931995,31.176315086548,40.66,30.782636508476,3.61765,31,WFC
06-20-2013,41.66161,48.0,37.0,2.40061,42.0,30.502519058694,30.267826060228,30.782636508476,40.09,30.351104220974,3.61765,31,WFC
06-21-2013,41.75839,48.0,37.0,2.51056,42.0,30.767495024704,30.39652867229,31.19145657032,40.96,31.009758765056,3.64706,31,WFC
06-24-2013,41.75839,48.0,37.0,2.51056,42.0,30.646363154528,29.82872303084,30.6615046383,39.8,30.13155270628,3.64706,31,WFC
06-25-2013,41.75839,48.0,37.0,2.51056,42.0,30.404099414175995,30.199689383254,30.684216863958,40.3,30.51008980058,3.64706,31,WFC
06-26-2013,41.95194,48.0,37.0,2.59732,42.0,30.835631701678,30.835631701678,31.26716398918,41.02,31.055183216372,3.64706,31,WFC
06-27-2013,42.01645,48.0,37.0,2.67118,42.0,31.327729924268,31.15360286089,31.600276632164,41.56,31.464003278216,3.64706,31,WFC
06-28-2013,42.01645,48.0,37.0,2.67118,42.0,31.464003278216,31.07789544203,31.509427729532,41.27,31.244451763522,3.64706,31,WFC
07-01-2013,42.01645,48.0,37.0,2.67118,42.0,31.464003278216,31.244451763522,31.766832953656,41.36,31.312588440496,3.61765,31,WFC
07-02-2013,42.21,48.0,37.0,2.8615,42.0,31.19145657032,31.047612474486,31.479144761988,41.22,31.206598054092,3.61765,31,WFC
07-03-2013,42.21,48.0,37.0,2.8615,42.0,31.024900248828,30.8825703013712,31.26716398918,41.22,31.206598054092,3.61765,31,WFC
07-05-2013,42.21,48.0,37.0,2.8615,42.0,31.388295859356,31.365583633698,31.850111114402,42.07,31.850111114402,3.61765,31,WFC
07-08-2013,42.33903,48.0,37.0,2.89403,42.0,32.069662629096,32.016667435894,32.531477884142,42.83,32.425487497738,3.61765,31,WFC
07-09-2013,42.69387,50.0,37.0,3.21927,42.0,32.51633640037,31.971242984578,32.614756044888,42.7,32.32706785322,3.58824,31,WFC
07-10-2013,42.83903,50.0,37.0,3.23103,43.0,32.21350672493,31.600276632164,32.236218950588,42.07,31.850111114402,3.58824,31,WFC
07-11-2013,42.83903,50.0,37.0,3.23103,43.0,32.152940789842,31.373154375584,32.187009128329,41.89,31.713837760454,3.58824,31,WFC
07-12-2013,43.25839,50.0,37.0,3.08671,43.5,32.25136043436,31.94853075892,32.59204381923,42.63,32.274072660018,3.55882,31,WFC
07-15-2013,44.78156,51.0,37.0,3.29234,45.5,32.539048626028,32.531477884142,32.826736817696,43.35,32.81916607581,3.57143,32,WFC
07-16-2013,44.78156,51.0,37.0,3.29234,45.5,32.81916607581,32.44062898151,32.89487349467,43.02,32.569331593572,3.57143,32,WFC
07-17-2013,44.78156,51.0,37.0,3.29234,45.5,32.70560494752,32.682892721862,33.220415395768,43.51,32.940297945986,3.57143,32,WFC
07-18-2013,44.78156,51.0,37.0,3.29234,45.5,33.099283525592,33.061505523580855,33.757938069674005,44.41,33.621664715726,3.57143,32,WFC
07-19-2013,44.90656,51.0,37.0,3.22156,45.5,33.629235457612,33.409683942918,33.886640681736,44.45,33.65194768327,3.57143,32,WFC
07-22-2013,45.00032,51.0,37.0,3.22985,46.0,33.674659908928,33.515674329322,33.901782165508,44.63,33.788221037218,3.55882,31,WFC
07-23-2013,45.00032,51.0,37.0,3.22985,46.0,33.80336252099,33.6898013927,33.905567536450995,44.57,33.742796585902,3.55882,31,WFC
07-24-2013,45.22613,51.0,39.0,2.88939,46.0,33.826074746648,33.50053284555,33.863928456078,44.31,33.545957296866,3.55882,31,WFC
07-25-2013,45.29065,51.0,39.0,2.88361,46.0,33.477820619892,32.872161269012,33.477820619892,43.65,33.04628833239,3.55882,31,WFC
07-26-2013,45.29065,51.0,39.0,2.88361,46.0,32.97058091353,32.70560494752,33.08414204182,43.51,32.940297945986,3.55882,31,WFC
07-29-2013,45.48419,54.0,39.0,3.23849,46.0,32.864590527126,32.713175689406,32.9327272041,43.25,32.74345865695,3.55882,31,WFC
07-30-2013,45.48419,54.0,39.0,3.23849,46.0,32.925156462214,32.698034205633995,33.038717590504,43.26,32.751029398836,3.55882,31,WFC
07-31-2013,45.48419,54.0,39.0,3.23849,46.0,32.78131236638,32.78131236638,33.34911800782999,43.5,32.9327272041,3.55882,31,WFC
08-01-2013,45.60033,54.0,39.0,3.22789,46.0,33.455108394234,33.402113201031995,33.871499197964,44.26,33.508103587436,3.54545,30,WFC
08-02-2013,45.60033,54.0,39.0,3.22789,46.0,33.492962103664,33.34911800782999,33.727655102129994,44.49,33.682230650814,3.54545,30,WFC
08-05-2013,45.767,54.0,39.0,3.32035,46.0,33.667089167042,33.477820619892,33.727655102129994,44.34,33.568669522524004,3.54545,30,WFC
08-06-2013,45.767,54.0,39.0,3.32035,46.0,33.515674329322,33.288552072742,33.553528038752,44.03,33.333976524058,3.54545,30,WFC
08-07-2013,45.767,54.0,39.0,3.32035,46.0,33.03669203419201,32.983333279176,33.162466242444005,43.27,32.983333279176,3.54545,30,WFC
08-08-2013,45.92533,54.0,39.0,3.12576,46.0,33.166277582088,32.769898259112004,33.212013657816,43.22,32.945219882736,3.54545,30,WFC
08-09-2013,45.92533,54.0,39.0,3.12576,46.0,32.937597203448,32.7775209384,33.067182751344006,43.23,32.952842562024,3.54545,30,WFC
08-12-2013,45.92533,54.0,39.0,3.12576,46.0,32.81563433484,32.663180749080006,33.105296147784,43.2,32.92997452416,3.54545,30,WFC
08-13-2013,45.95867,54.0,39.0,3.1317,46.0,32.9680879206,32.823257014128004,33.051937392768004,43.32,33.021446675616005,3.54545,30,WFC
08-14-2013,45.95867,54.0,39.0,3.1317,46.0,33.120541506360006,32.85374773128,33.181522940664,43.1,32.85374773128,3.54545,30,WFC
08-15-2013,46.05867,54.0,39.0,3.11542,46.0,32.70129414552,32.63269003192801,32.868993089856,42.99,32.769898259112004,3.54545,30,WFC
08-16-2013,46.05867,54.0,39.0,3.11542,46.0,32.533595201184,32.503104484032,32.914729165584,42.75,32.586953956200006,3.54545,30,WFC
08-19-2013,46.05867,54.0,39.0,3.11542,46.0,32.747030221248004,32.365896256848,32.762275579824,42.49,32.388764294712004,3.54545,30,WFC
08-20-2013,46.05867,54.0,39.0,3.11542,46.0,32.373518936136,32.137215878208,32.525972521896,42.59,32.464991087592004,3.54545,30,WFC
08-21-2013,46.05867,54.0,39.0,3.11542,46.0,32.358273577560006,32.114347840344,32.52978386154,42.36,32.289669463968,3.54545,30,WFC
08-22-2013,46.05867,54.0,39.0,3.11542,46.0,32.327782860408,32.152461236784,32.495481804744,42.48,32.381141615424,3.54545,30,WFC
08-23-2013,46.05867,54.0,39.0,3.11542,46.0,32.533595201184,32.282046784680006,32.647935390504,42.76,32.594576635488,3.54545,30,WFC
08-26-2013,46.05867,54.0,39.0,3.11542,46.0,32.54884055976,32.297292143256,32.647935390504,42.39,32.312537501832004,3.54545,30,WFC
08-27-2013,46.05867,54.0,39.0,3.11542,46.0,31.931403537432004,31.283475797952,31.946648896008,41.11,31.336834552968,3.54545,30,WFC
08-28-2013,46.05867,54.0,39.0,3.11542,46.0,31.321589194392004,31.237739722224,31.693575943646405,41.25,31.443552063,3.54545,30,WFC
08-29-2013,46.05867,54.0,39.0,3.11542,46.0,31.298721156528003,31.275853118664003,31.756081913808,41.25,31.443552063,3.54545,30,WFC
08-30-2013,46.05867,54.0,39.0,3.11542,46.0,31.535024214456,31.192003646496005,31.573137610896005,41.08,31.313966515104,3.54545,30,WFC
09-03-2013,46.05867,54.0,39.0,3.11542,46.0,31.74845923452,31.298721156528003,31.90091282028,41.39,31.550269573032004,3.54545,30,WFC
09-04-2013,46.05867,54.0,39.0,3.11542,46.0,31.527401535168,31.443552063,31.8246860274,41.5,31.6341190452,3.54545,30,WFC
09-05-2013,46.05867,54.0,39.0,3.11542,46.0,31.67223244164,31.6341190452,32.0152530096,41.82,31.878044782416,3.54545,30,WFC
09-06-2013,46.05867,54.0,39.0,3.11542,46.0,32.022875688888,31.40543866656001,32.030498368176005,41.43,31.580760290184003,3.54545,30,WFC
09-09-2013,46.05867,54.0,39.0,3.11542,46.0,31.649364403776005,31.169135608632004,31.801817989536,41.72,31.801817989536,3.54545,30,WFC
09-10-2013,46.12533,54.0,40.0,2.9822,46.0,32.106725161056,31.93902621672,32.365896256848,42.45,32.358273577560006,3.54545,30,WFC
09-11-2013,46.12533,54.0,40.0,2.9822,46.0,32.388764294712004,32.2058199918,32.419255011864,42.5,32.396386974,3.54545,30,WFC
09-12-2013,46.12533,54.0,40.0,2.9822,46.0,32.411632332576005,32.068611764616,32.518349842608,42.26,32.213442671088,3.54545,30,WFC
09-13-2013,46.12533,54.0,40.0,2.9822,46.0,32.106725161056,32.068611764616,32.312537501832004,42.19,32.160083916072,3.54545,30,WFC
09-16-2013,46.12533,54.0,40.0,2.9822,46.0,32.602199314776,32.556463239048,32.830879693416,42.89,32.693671466232004,3.54545,30,WFC
09-17-2013,46.12533,54.0,40.0,2.9822,46.0,32.754652900536,32.449745729016,32.81563433484,42.85,32.663180749080006,3.54545,30,WFC
09-18-2013,46.17533,54.0,40.0,2.95017,46.0,32.62506735264,32.586953956200006,33.402580640016005,43.31,33.01382399632801,3.54545,30,WFC
09-19-2013,46.13742,54.0,40.0,2.90962,46.0,33.410203319304,32.579331276912,33.410203319304,42.96,32.747030221248004,3.52941,31,WFC
09-20-2013,46.13742,54.0,40.0,2.90962,46.0,32.747030221248004,32.396386974,32.85374773128,42.85,32.663180749080006,3.52941,31,WFC
09-23-2013,46.13742,54.0,40.0,2.90962,46.0,32.335405539696005,32.060989085328,32.411632332576005,42.31,32.25155606752801,3.52941,31,WFC
09-24-2013,46.13742,54.0,40.0,2.90962,46.0,32.068611764616,31.78657263096001,32.24393338824,41.73,31.809440668824,3.52941,31,WFC
09-25-2013,46.13742,54.0,40.0,2.90962,46.0,31.885667461704,31.474042780152,31.984762292448004,41.81,31.870422103128003,3.52941,31,WFC
09-26-2013,46.29871,54.0,41.0,2.69564,46.0,31.954271575296005,31.565514931608,32.16770659536,41.61,31.717968517368,3.52941,31,WFC
09-27-2013,46.16968,51.0,41.0,2.40386,46.0,31.687477800216,31.641741724488,31.839931385976005,41.59,31.702723158792004,3.52941,31,WFC
09-30-2013,46.16968,51.0,41.0,2.40386,46.0,31.298721156528003,31.17675828792,31.664609762352,41.32,31.496910818016,3.52941,31,WFC
10-01-2013,46.16968,51.0,41.0,2.40386,46.0,31.535024214456,31.321589194392004,31.68740157342312,41.49,31.626496365912004,3.52941,31,WFC
10-02-2013,46.29871,51.0,41.0,2.49685,46.0,31.40543866656001,31.2529850808,31.451174742288,41.26,31.451174742288,3.52941,31,WFC
10-03-2013,46.29871,51.0,41.0,2.49685,46.0,31.420684025136,30.978568626432004,31.420684025136,41.0,31.2529850808,3.55882,31,WFC
10-04-2013,46.29871,51.0,41.0,2.49685,46.0,31.2529850808,31.192003646496005,31.48166545944,41.3,31.48166545944,3.55882,31,WFC
10-07-2013,46.35188,51.0,41.0,2.47529,46.0,31.092908815752,30.963323267856,31.172946948276003,40.62,30.963323267856,3.57143,32,WFC
10-08-2013,46.25812,51.0,41.0,2.50559,46.0,30.90996451284,30.650793417048003,31.077663457176005,40.24,30.673661454912004,3.51429,32,WFC
10-09-2013,46.16438,51.0,41.0,2.41844,46.0,30.818492361384003,30.544075907016,30.90996451284,40.36,30.765133606368,3.51429,32,WFC
10-10-2013,46.16438,51.0,41.0,2.41844,46.0,31.222494363648003,30.818492361384003,31.611251007336,41.44,31.588382969472,3.51429,32,WFC
10-11-2013,46.13312,51.0,41.0,2.4139,46.0,30.826115040672,30.71939753064,31.641741724488,41.43,31.580760290184003,3.54286,32,WFC
10-14-2013,46.16438,51.0,41.0,2.51969,46.0,31.359702590832004,31.32921187368,31.93902621672,41.75,31.8246860274,3.54286,32,WFC
10-15-2013,46.16438,51.0,41.0,2.51969,46.0,31.908535499568,31.573137610896005,32.000007651024,41.54,31.664609762352,3.54286,32,WFC
10-16-2013,46.16438,51.0,41.0,2.51969,46.0,31.946648896008,31.8246860274,32.495481804744,42.21,32.175329274648,3.54286,32,WFC
10-17-2013,46.16438,51.0,41.0,2.51969,46.0,32.045743726752,32.0152530096,32.594576635488,42.68,32.533595201184,3.54286,32,WFC
10-18-2013,46.16438,51.0,41.0,2.51969,46.0,32.564085918336,32.304914822544006,32.73170863587912,42.68,32.533595201184,3.54286,32,WFC
10-21-2013,46.16438,51.0,41.0,2.51969,46.0,32.503104484032,32.411632332576005,32.670803428368,42.62,32.487859125456,3.54286,32,WFC
10-22-2013,46.16438,51.0,41.0,2.51969,46.0,32.586953956200006,32.449745729016,32.81563433484,42.94,32.731784862672,3.54286,32,WFC
10-23-2013,46.16438,51.0,41.0,2.51969,46.0,32.708916824808,32.54884055976,32.754652900536,42.76,32.594576635488,3.54286,32,WFC
10-24-2013,46.16438,51.0,41.0,2.51969,46.0,32.724162183384,32.43450037044,32.762275579824,42.69,32.541217880472,3.54286,32,WFC
10-25-2013,46.16438,51.0,41.0,2.51969,46.0,32.503104484032,32.449745729016,32.724162183384,42.86,32.670803428368,3.54286,32,WFC
10-28-2013,46.16438,51.0,41.0,2.51969,46.0,32.647935390504,32.449745729016,32.769898259112004,42.83,32.647935390504,3.54286,32,WFC
10-29-2013,46.16438,51.0,41.0,2.51969,46.0,32.785143617688,32.525972521896,32.823257014128004,42.96,32.747030221248004,3.54286,32,WFC
10-30-2013,46.16438,51.0,41.0,2.51969,46.0,32.861370410568,32.792766296976005,33.08242810992,43.1,32.85374773128,3.54286,32,WFC
10-31-2013,46.16438,51.0,41.0,2.51969,46.0,32.808011655552,32.533595201184,32.952842562024,42.69,32.541217880472,3.54286,32,WFC
