 Date,USB Price Target,USB Price Target - High,USB Price Target - Low,USB Price Target - StdDev,USB Price Target - Median,USB Open,USB Low,USB High,USB Close,USB Adj. Close,USB Rating,USB Price Target - #,Ticker
02-05-2013,36.77742,41.0,32.0,2.26811,37.0,24.794944697754,24.742524095856,24.89978590155,33.13,24.809922012582,3.55263,31,USB
02-06-2013,36.77742,41.0,32.0,2.26811,37.0,24.697592151372,24.697592151372,25.184354883282,33.61,25.169377568454,3.55263,31,USB
02-07-2013,36.77742,41.0,32.0,2.26811,37.0,25.16188891104,24.952206503448,25.266805001410138,33.54,25.116956966556,3.55263,31,USB
02-08-2013,36.80968,41.0,32.0,2.27814,37.0,25.139422938798,25.094490994314,25.229286827766,33.65,25.19933219811,3.55263,31,USB
02-11-2013,36.87812,41.0,32.0,2.27441,37.0,25.334128031561995,25.266730114836,25.708560902262,34.09,25.528833124326,3.60526,32,USB
02-12-2013,36.87812,41.0,32.0,2.27441,37.0,25.53632178174,25.491389837256,25.76098150416,34.31,25.693583587434,3.60526,32,USB
02-13-2013,36.87812,41.0,32.0,2.27441,37.0,25.72353821709,25.307917730613,25.731026874504,33.93,25.409014605702,3.60526,32,USB
02-14-2013,36.87812,41.0,32.0,2.27441,37.0,25.266730114836,25.266730114836,25.506367152084,33.99,25.453946550186,3.60526,32,USB
02-15-2013,36.80968,41.0,32.0,2.27814,37.0,25.521344466912,25.251752800008,25.57376506881,33.91,25.394037290874,3.56757,31,USB
02-19-2013,36.80968,41.0,32.0,2.27814,37.0,25.326639374148,25.244264142594,25.57376506881,34.08,25.521344466912,3.56757,31,USB
02-20-2013,36.80968,41.0,32.0,2.27814,37.0,25.453946550186,25.3097898949665,25.506367152084,33.85,25.34910534639,3.56757,31,USB
02-21-2013,36.80968,41.0,32.0,2.27814,37.0,25.326639374148,25.19933219811,25.438969235358,33.77,25.289196087078,3.56757,31,USB
02-22-2013,36.80968,41.0,32.0,2.27814,37.0,25.356594003804,25.116956966556,25.42399192053,33.88,25.371571318632,3.58333,31,USB
02-25-2013,36.80968,41.0,32.0,2.27814,37.0,25.438969235358,24.967183818276,25.53632178174,33.34,24.967183818276,3.58333,31,USB
02-26-2013,36.80968,41.0,32.0,2.27814,37.0,25.109468309142,24.978416804397,25.394037290874,33.79,25.304173401906,3.58333,31,USB
02-27-2013,36.80968,41.0,32.0,2.27814,37.0,25.281707429664,25.184354883282,25.491389837256,34.03,25.483901179842,3.58333,31,USB
02-28-2013,36.80968,41.0,32.0,2.27814,37.0,25.506367152084,25.315406388027,25.570020740103,33.98,25.446457892772,3.58333,31,USB
03-01-2013,36.80968,41.0,32.0,2.27814,37.0,25.27421877225,25.169377568454,25.57376506881,34.01,25.468923865014,3.58333,31,USB
03-04-2013,36.80968,41.0,32.0,2.27814,37.0,25.453946550186,25.356594003804,25.678606272606,34.28,25.671117615192,3.58333,31,USB
03-05-2013,36.80968,41.0,32.0,2.27814,37.0,25.790936133816,25.146911596212,26.008107198822,33.81,25.319150716734,3.58333,31,USB
03-06-2013,36.80968,41.0,32.0,2.27814,37.0,25.371571318632,25.034581735002,25.401525948288,33.74,25.266730114836,3.58333,31,USB
03-07-2013,36.80968,41.0,32.0,2.27814,37.0,25.296684744492,25.266730114836,25.596231041052,34.15,25.57376506881,3.58333,31,USB
03-08-2013,36.83667,41.0,32.0,2.31091,37.0,25.64865164295,25.476412522428,25.731026874504,34.23,25.633674328121995,3.6,30,USB
03-11-2013,36.83667,41.0,32.0,2.31091,37.0,25.64865164295,25.61120835588,25.907010323733,34.41,25.768470161574,3.6,30,USB
03-12-2013,36.83667,41.0,32.0,2.31091,37.0,25.738515531918,25.626185670708,25.746004189332,34.34,25.716049559676,3.6,30,USB
03-13-2013,36.83667,41.0,32.0,2.31091,37.0,25.693583587434,25.521344466912,25.697327916141,34.22,25.626185670708,3.6,30,USB
03-14-2013,36.83667,41.0,32.0,2.31091,37.0,25.693583587434,25.364082661218,25.72353821709,34.06,25.506367152084,3.6,30,USB
03-15-2013,36.87,41.0,32.0,2.30581,37.0,25.334128031561995,25.319150716734,25.68609493002,34.22,25.626185670708,3.6,30,USB
03-18-2013,36.87,41.0,32.0,2.30581,37.0,25.364082661218,25.31166205932,25.622441342001,34.13,25.558787753982,3.6,30,USB
03-19-2013,36.87,41.0,32.0,2.30581,37.0,25.596231041052,25.296684744492,25.656140300364,33.95,25.42399192053,3.6,30,USB
03-20-2013,36.87,41.0,32.0,2.30581,37.0,25.551299096567995,25.379059976046,25.644907314243,33.93,25.409014605702,3.6,30,USB
03-21-2013,36.87,41.0,32.0,2.30581,37.0,25.296684744492,25.0870023369,25.364082661218,33.55,25.12444562397,3.6,30,USB
03-22-2013,36.87,41.0,32.0,2.30581,37.0,25.154400253626,25.042070392416,25.27421877225,33.57,25.139422938798,3.6,30,USB
03-25-2013,36.87,41.0,32.0,2.30581,37.0,25.289196087078,25.053303378537,25.326639374148,33.67,25.214309512938,3.6,30,USB
03-26-2013,36.87,41.0,32.0,2.30581,37.0,25.361188985587003,25.255737056333,25.421447230875,33.68,25.368721266248,3.6,30,USB
03-27-2013,36.87,41.0,32.0,2.30581,37.0,25.218075653028,25.15781740774,25.489237756824004,33.76,25.428979511536,3.6,30,USB
03-28-2013,36.87,41.0,32.0,2.30581,37.0,25.391318108231,25.391318108231,25.579625124756003,33.93,25.557028282773,3.6,30,USB
04-01-2013,36.87,41.0,32.0,2.30581,37.0,25.557028282773,25.489237756824004,25.639883370044,33.99,25.602221966739,3.6,30,USB
04-02-2013,36.87,41.0,32.0,2.30581,37.0,25.632351089383,25.564560563434,25.707673895993004,34.1,25.68507705401,3.6,30,USB
04-03-2013,36.87,41.0,32.0,2.30581,37.0,25.654947931366003,25.248204775672004,25.692609334671,33.67,25.361188985587003,3.6,30,USB
04-04-2013,36.97,41.0,32.0,2.28752,37.0,25.421447230875,25.346124424265,25.572092844095003,33.82,25.474173195502,3.6,30,USB
04-05-2013,36.97,41.0,32.0,2.28752,37.0,25.255737056333,24.992107233198,25.255737056333,33.36,25.127688285096,3.6,30,USB
04-08-2013,37.03667,41.0,32.0,2.22838,37.0,25.127688285096,25.037300917164004,25.376253546909,33.69,25.376253546909,3.6,30,USB
04-09-2013,37.07,41.0,32.0,2.22008,37.0,25.406382669553,25.270801617655,25.564560563434,33.69,25.376253546909,3.6,30,USB
04-10-2013,37.14138,41.0,32.0,2.22393,37.0,25.398850388892,25.391318108231,25.828190386569,34.19,25.752867579959,3.61765,29,USB
04-11-2013,37.14138,41.0,32.0,2.22393,37.0,25.775464421942,25.647415650705,25.933642315823,34.2,25.760399860620005,3.61765,29,USB
04-12-2013,37.14138,41.0,32.0,2.22393,37.0,25.564560563434,25.504302318146,25.677544773349005,34.08,25.670012492688,3.61765,29,USB
04-15-2013,37.14138,41.0,32.0,2.22393,37.0,25.594689686078,25.067430039808,25.617286528061,33.31,25.090026881791005,3.61765,29,USB
04-16-2013,37.14138,41.0,32.0,2.04628,37.0,25.007171794520005,24.344331096352,25.007171794520005,32.72,24.645622322792,3.61765,29,USB
04-17-2013,37.1069,41.0,32.0,2.05677,37.0,24.397057060979,24.269008289742,24.638090042131,32.38,24.389524780318,3.61765,29,USB
04-18-2013,37.1069,41.0,32.0,2.05677,37.0,24.434718464284,24.095765834539,24.434718464284,32.27,24.306669693047,3.61765,29,USB
04-19-2013,37.1069,41.0,32.0,2.05677,37.0,24.412121622301,24.238879167098,24.517573551555,32.51,24.487444428911,3.61765,29,USB
04-22-2013,37.1069,41.0,32.0,2.05677,37.0,24.502508990233004,24.253943728420005,24.517573551555,32.47,24.457315306267,3.61765,29,USB
04-23-2013,37.1069,41.0,32.0,2.05677,37.0,24.577831796843004,24.430952323953505,24.743541971385003,32.82,24.720945129402,3.61765,29,USB
04-24-2013,37.07241,41.0,32.0,2.04988,37.0,24.766138813368,24.690816006758,25.022236355842,33.15,24.969510391215,3.61765,29,USB
04-25-2013,37.07241,41.0,32.0,2.04988,37.0,25.052365478486,24.984574952537,25.218075653028,33.31,25.090026881791005,3.61765,29,USB
04-26-2013,37.07241,41.0,32.0,2.04988,37.0,25.097559162452,24.946913549232,25.135220565757,33.13,24.954445829893004,3.61765,29,USB
04-29-2013,37.07241,41.0,32.0,2.04988,37.0,24.999639513859,24.969510391215,25.203011091706003,33.29,25.074962320469,3.61765,29,USB
04-30-2013,37.07241,41.0,32.0,2.04988,37.0,25.059897759147,24.946913549232,25.105091443113,33.28,25.067430039808,3.61765,29,USB
05-01-2013,37.07241,41.0,32.0,2.04988,37.0,25.022236355842,24.638090042131,25.029768636503,32.81,24.713412848741005,3.61765,29,USB
05-02-2013,37.02069,41.0,32.0,2.05735,37.0,24.803800216673,24.502508990233004,24.803800216673,32.58,24.540170393538,3.61765,29,USB
05-03-2013,37.02069,41.0,32.0,2.05735,37.0,24.720945129402,24.615493200148,24.788735655351,32.77,24.683283726097,3.61765,29,USB
05-06-2013,36.98621,41.0,32.0,2.01507,37.0,24.698348287419,24.623025480809,24.826397058656003,32.89,24.773671094029,3.61765,29,USB
05-07-2013,36.98621,41.0,32.0,2.01507,37.0,24.894187584605,24.773671094029,25.052365478486,33.15,24.969510391215,3.61765,29,USB
05-08-2013,36.98621,41.0,32.0,2.01507,37.0,24.894187584605,24.871590742622004,25.112623723774004,33.33,25.105091443113,3.61765,29,USB
05-09-2013,36.98621,41.0,32.0,2.01507,37.0,25.120156004435003,24.969510391215,25.278333898316003,33.31,25.090026881791005,3.61765,29,USB
05-10-2013,36.98621,41.0,32.0,2.01507,37.0,25.135220565757,25.052365478486,25.270801617655,33.49,25.225607933689,3.61765,29,USB
05-13-2013,36.98621,41.0,32.0,2.01507,37.0,25.142752846418,25.08249460113,25.383785827570005,33.5,25.23314021435,3.61765,29,USB
05-14-2013,36.98621,41.0,32.0,2.01507,37.0,25.255737056333,25.240672495011,25.55363875647555,33.89,25.526899160129,3.61765,29,USB
05-15-2013,37.02069,41.0,32.0,1.98917,37.0,25.504302318146,25.406382669553,25.888448631857,34.34,25.865851789874004,3.61765,29,USB
05-16-2013,37.02069,41.0,32.0,1.98917,37.0,25.865851789874004,25.752867579959,25.97137904193461,34.31,25.843254947891005,3.61765,29,USB
05-17-2013,37.02069,41.0,32.0,1.98917,37.0,25.873384070535003,25.83572266723,26.197272138958,34.67,26.114417051687003,3.61765,29,USB
05-20-2013,37.02069,41.0,32.0,1.98917,37.0,26.06169108706,26.031561964416003,26.656741259279,35.13,26.460901962093004,3.61765,29,USB
05-21-2013,37.02069,41.0,32.0,1.98917,37.0,26.475966523415,26.445837400771,26.649208978618,35.29,26.581418452669,3.61765,29,USB
05-22-2013,37.02069,41.0,32.0,1.98917,37.0,26.295191787551,26.295191787551,27.04088757299,35.37,26.641676697957,3.61765,29,USB
05-23-2013,37.02069,41.0,32.0,1.98917,37.0,26.378046874822004,26.3629823135,26.626612136635003,35.22,26.528692488042,3.61765,29,USB
05-24-2013,37.05517,41.0,32.0,1.97983,37.0,26.393111436144,26.317788629534,26.73959634655,35.41,26.671805820601,3.61765,29,USB
05-28-2013,37.05517,41.0,32.0,1.97983,37.0,26.995693889024004,26.73959634655,27.063484414973,35.54,26.769725469194,3.61765,29,USB
05-29-2013,37.05517,41.0,32.0,1.97983,37.0,26.58895073333,26.491031084737003,26.724531785228,35.33,26.611547575313,3.61765,29,USB
05-30-2013,37.08966,41.0,32.0,1.98726,37.0,26.679338101262,26.581418452669,26.973097047041,35.53,26.762193188533,3.61765,29,USB
05-31-2013,37.17857,41.0,32.0,1.96493,37.0,26.686870381923,26.408175997466003,26.897774240431,35.06,26.408175997466003,3.60606,28,USB
06-03-2013,37.17857,41.0,32.0,1.96493,37.0,26.423240558788,26.295191787551,26.573886172008,35.27,26.566353891347003,3.60606,28,USB
06-04-2013,37.17857,41.0,32.0,1.96493,37.0,26.596483013991,26.513627926720005,26.777257749855,35.26,26.558821610686,3.60606,28,USB
06-05-2013,37.25,41.0,32.0,1.92029,37.0,26.475966523415,26.23764516330096,26.604015294652,35.01,26.370514594161,3.60606,28,USB
06-06-2013,37.25,41.0,32.0,1.92029,37.0,26.242465822924004,26.21233670028,26.698168802914505,35.38,26.649208978618,3.60606,28,USB
06-07-2013,37.25,41.0,32.0,1.92029,37.0,26.777257749855,26.671805820601,27.048419853651,35.87,27.018290731007,3.60606,28,USB
06-10-2013,37.25,41.0,32.0,1.92029,37.0,27.108678098939,26.784790030516003,27.1162103796,35.59,26.80738687249901,3.60606,28,USB
06-11-2013,37.25,41.0,32.0,1.92029,37.0,26.641676697957,26.536224768703,26.792322311177003,35.41,26.671805820601,3.60606,28,USB
06-12-2013,37.30357,41.0,33.5,1.78955,37.0,26.701934943245003,26.513627926720005,26.762193188533,35.4,26.66427353994,3.54545,28,USB
06-13-2013,37.30357,41.0,33.5,1.78955,37.0,26.626612136635003,26.423240558788,26.754660907872005,35.46,26.709467223906003,3.54545,28,USB
06-14-2013,37.33929,41.0,33.5,1.81292,37.0,26.679338101262,26.347917752178,26.694402662584,35.01,26.370514594161,3.51515,28,USB
06-17-2013,37.33929,41.0,33.5,1.81292,37.0,26.536224768703,26.408175997466003,26.671805820601,35.23,26.536224768703,3.51515,28,USB
06-18-2013,37.33929,41.0,33.5,1.81292,37.0,26.528692488042,26.4646681024235,26.6831042415925,35.35,26.626612136635003,3.51515,28,USB
06-19-2013,37.33929,41.0,33.5,1.81292,37.0,26.66427353994,26.460901962093004,26.837515995143004,35.19,26.506095646059,3.51515,28,USB
06-20-2013,37.33929,41.0,33.5,1.81292,37.0,26.332853190856003,26.249998103585003,26.594072684179483,35.06,26.408175997466003,3.51515,28,USB
06-21-2013,37.33929,41.0,33.5,1.81292,37.0,26.649208978618,26.475966523415,26.909072661422503,35.57,26.792322311177003,3.51515,28,USB
06-24-2013,37.33929,41.0,33.5,1.81292,37.0,26.521160207381,26.468434242754,26.882709679109,35.39,26.656741259279,3.51515,28,USB
06-25-2013,37.33929,41.0,33.5,1.81292,37.0,26.867645117787003,26.784790030516003,27.161404063566003,35.94,27.071016695634,3.51515,28,USB
06-26-2013,37.33929,41.0,33.5,1.81292,37.0,27.29844052637,27.23021337704,27.48037959125,35.93,27.23779417141,3.51515,28,USB
06-27-2013,37.375,41.0,33.5,1.83529,37.0,27.3666676757,27.2150517883,27.53344515184,36.14,27.39699085318,3.45455,28,USB
06-28-2013,37.375,41.0,33.5,1.83529,37.0,27.39699085318,27.17714781645,27.5940915068,36.15,27.40457164755,3.45455,28,USB
07-01-2013,37.375,41.0,33.5,1.83529,37.0,27.56376832932,27.51070276873,27.77603057168,36.31,27.52586435747,3.45455,28,USB
07-02-2013,37.375,41.0,33.5,1.83529,37.0,27.503121974360003,27.38182926444,27.817724940715,36.3,27.5182835631,3.45455,28,USB
07-03-2013,37.375,41.0,33.5,1.83529,37.0,27.40457164755,27.290859732,27.5940915068,36.35,27.55618753495,3.45455,28,USB
07-05-2013,37.375,41.0,33.5,1.83529,37.0,27.685061039240004,27.65473786176,27.88216169286,36.76,27.86700010412,3.45455,28,USB
07-08-2013,37.66071,42.0,33.5,2.12155,37.5,27.95796963656,27.95796963656,28.19297426203,37.05,28.08684314085,3.45455,28,USB
07-09-2013,37.94643,42.0,33.5,2.21335,38.0,28.21571664514,28.08684314085,28.39765571002,37.29,28.26878220573,3.45455,28,USB
07-10-2013,38.10714,42.0,33.5,2.2534,38.0,28.20813585077,27.91248487034,28.25362061699,37.07,28.10200472959,3.45455,28,USB
07-11-2013,38.24138,42.0,33.5,2.32535,38.0,28.24603982262,27.95038884219,28.306686177580005,37.15,28.16265108455,3.5,29,USB
07-12-2013,38.24138,42.0,33.5,2.32535,38.0,28.24603982262,28.094423935220004,28.56443318616,37.66,28.54927159742,3.5,29,USB
07-15-2013,38.1,42.0,33.5,2.4097,38.0,28.59475636364,28.28394379447,28.60991795238,37.5,28.4279788875,3.45714,30,USB
07-16-2013,38.1,42.0,33.5,2.4097,38.0,28.4279788875,27.99587360841,28.473463653720003,37.27,28.25362061699,3.45714,30,USB
07-17-2013,38.33333,42.0,33.5,2.38164,38.5,27.92764645908,27.40457164755,27.93522725345,36.74,27.851838515380003,3.47059,30,USB
07-18-2013,38.6,43.0,33.5,2.49466,38.5,27.95796963656,27.90490407597,28.13232790707,37.07,28.10200472959,3.47059,30,USB
07-19-2013,38.6,43.0,33.5,2.49466,38.5,28.08684314085,27.954179239375,28.3521709438,37.26,28.24603982262,3.47059,30,USB
07-22-2013,38.82759,43.0,33.5,2.36087,39.0,28.22329743951,28.18539346766,28.41281729876,37.35,28.31426697195,3.51515,29,USB
07-23-2013,38.82759,43.0,33.5,2.36087,39.0,28.31426697195,28.21571664514,28.60233715801,37.54,28.45830206498,3.51515,29,USB
07-24-2013,38.93103,43.0,33.5,2.38792,39.0,28.51894841994,28.390074915650004,28.57201398053,37.54,28.45830206498,3.51515,29,USB
07-25-2013,39.06897,43.0,33.5,2.32944,39.0,28.2763630001,28.17023187892,28.443140476240004,37.46,28.39765571002,3.51515,29,USB
07-26-2013,39.06897,43.0,33.5,2.32944,39.0,28.2763630001,28.154312210743004,28.48104444809,37.54,28.45830206498,3.51515,29,USB
07-29-2013,39.06897,43.0,33.5,2.32944,39.0,28.443140476240004,28.26878220573,28.48862524246,37.49,28.420398093130004,3.51515,29,USB
07-30-2013,39.06897,43.0,33.5,2.32944,39.0,28.59475636364,28.54169080305,28.78427622289,37.7,28.5795947749,3.51515,29,USB
07-31-2013,39.06897,43.0,33.5,2.32944,39.0,28.6554027186,28.2763630001,28.7831391037345,37.32,28.29152458884,3.51515,29,USB
08-01-2013,39.14286,43.0,33.5,2.33704,39.0,28.54927159742,28.503786831200003,28.75395304541,37.66,28.54927159742,3.5,28,USB
08-02-2013,39.14286,43.0,33.5,2.33704,39.0,28.48862524246,28.45830206498,28.67056430734,37.77,28.63266033549,3.5,28,USB
08-05-2013,39.28571,43.0,33.5,2.44376,39.0,28.57201398053,28.496206036830003,28.67814510171,37.74,28.60991795238,3.5,28,USB
08-06-2013,39.28571,43.0,33.5,2.44376,39.0,28.59475636364,28.40523650439,28.59475636364,37.61,28.51136762557,3.5,28,USB
08-07-2013,39.28571,43.0,33.5,2.44376,39.0,28.38249412128,28.048939169,28.38249412128,37.21,28.20813585077,3.5,28,USB
08-08-2013,39.28571,43.0,33.5,2.44376,39.0,28.34459014943,28.094423935220004,28.439350079055,37.35,28.31426697195,3.5,28,USB
08-09-2013,39.28571,43.0,33.5,2.44376,39.0,28.28394379447,28.07926234648,28.34459014943,37.17,28.177812673290003,3.5,28,USB
08-12-2013,39.28571,43.0,33.5,2.44376,39.0,28.094423935220004,27.98829281404,28.264991808545,37.16,28.17023187892,3.5,28,USB
08-13-2013,39.32143,43.0,33.5,2.43198,39.0,28.17023187892,28.00345440278,28.24603982262,37.11,28.13232790707,3.5,28,USB
08-14-2013,39.32143,43.0,33.5,2.43198,39.0,28.16265108455,28.00345440278,28.2005550564,36.97,28.02619678589,3.5,28,USB
08-15-2013,39.32143,43.0,33.5,2.43198,39.0,27.98829281404,27.73054580546,28.048939169,36.77,27.87458089849,3.5,28,USB
08-16-2013,39.32143,43.0,33.5,2.43198,39.0,27.81393454353,27.798772954790003,28.048939169,36.92,27.98829281404,3.5,28,USB
08-19-2013,39.32143,43.0,33.5,2.43198,39.0,27.95038884219,27.760944790883705,27.98071201967,36.66,27.79119216042,3.5,28,USB
08-20-2013,39.32143,43.0,33.5,2.43198,39.0,27.768449777310003,27.719174613905,28.098214332405,36.86,27.94280804782,3.5,28,USB
08-21-2013,39.32143,43.0,33.5,2.43198,39.0,27.851838515380003,27.80635374916,28.13990870144,36.79,27.88974248723,3.5,28,USB
08-22-2013,39.32143,43.0,33.5,2.43198,39.0,27.92764645908,27.8973232816,28.39765571002,37.4,28.3521709438,3.5,28,USB
08-23-2013,39.32143,43.0,33.5,2.43198,39.0,28.48862524246,28.16265108455,28.5132628241625,37.32,28.29152458884,3.5,28,USB
08-26-2013,39.32143,43.0,33.5,2.43198,39.0,28.36733253254,27.98829281404,28.36733253254,36.92,27.98829281404,3.5,28,USB
08-27-2013,39.32143,43.0,33.5,2.43198,39.0,27.745707394200004,27.31360211511,27.798772954790003,36.11,27.37424847007,3.5,28,USB
08-28-2013,39.32143,43.0,33.5,2.43198,39.0,27.37424847007,27.3164828169706,27.552397137765,36.11,27.37424847007,3.5,28,USB
08-29-2013,39.32143,43.0,33.5,2.43198,39.0,27.290859732,27.2150517883,27.58651071243,36.11,27.37424847007,3.5,28,USB
08-30-2013,39.32143,43.0,33.5,2.43198,39.0,27.419733236290003,27.20747099393,27.442475619400003,36.13,27.389410058810004,3.5,28,USB
09-03-2013,39.32143,43.0,33.5,2.43198,39.0,27.63957627302,27.2150517883,27.75328818857,36.06,27.33634449822,3.5,28,USB
09-04-2013,39.32143,43.0,33.5,2.43198,39.0,27.290859732,27.158195830525003,27.472798796880003,36.13,27.389410058810004,3.5,28,USB
09-05-2013,39.32143,43.0,33.5,2.43198,39.0,27.40457164755,27.38182926444,27.916275267525,36.7,27.821515337900003,3.5,28,USB
09-06-2013,39.32143,43.0,33.5,2.43198,39.0,27.88216169286,27.5182835631,27.98071201967,36.47,27.64715706739,3.5,28,USB
09-09-2013,39.39286,43.0,33.5,2.30045,39.0,27.65473786176,27.20747099393,27.6698994505,36.32,27.53344515184,3.5,28,USB
09-10-2013,39.39286,43.0,33.5,2.30045,39.0,27.67748024487,27.67748024487,27.94280804782,36.71,27.829096132270003,3.5,28,USB
09-11-2013,39.39286,43.0,33.5,2.30045,39.0,27.87458089849,27.66231865613,27.90490407597,36.68,27.80635374916,3.5,28,USB
09-12-2013,39.42857,43.0,33.5,2.33267,39.0,27.86700010412,27.620624287095,28.306686177580005,36.87,27.95038884219,3.5,28,USB
09-13-2013,39.64286,43.0,33.5,2.17065,40.0,27.99587360841,27.99587360841,28.22329743951,37.14,28.155070290180003,3.5,28,USB
09-16-2013,39.64286,43.0,33.5,2.17065,40.0,28.503786831200003,28.2763630001,28.526529214310003,37.51,28.43555968187,3.5,28,USB
09-17-2013,39.75,43.0,33.5,2.11077,40.0,28.51894841994,28.29152458884,28.54927159742,37.52,28.443140476240004,3.5,28,USB
09-18-2013,39.82143,43.0,33.5,2.06681,40.0,28.48104444809,28.4279788875,28.98137687651,37.84,28.685725896080005,3.5,28,USB
09-19-2013,39.82143,43.0,33.5,2.06681,40.0,28.83734178348,28.386284518465,28.852503372220003,37.71,28.58717556927,3.5,28,USB
09-20-2013,39.82143,43.0,33.5,2.06681,40.0,28.61749874675,28.450721270610003,28.75395304541,37.85,28.69330669045,3.5,28,USB
09-23-2013,39.82143,43.0,33.5,2.06681,40.0,28.61749874675,28.177812673290003,28.62507954112,37.36,28.32184776632,3.5,28,USB
09-24-2013,39.82143,43.0,33.5,2.06681,40.0,28.3521709438,27.90490407597,28.3521709438,36.9,27.9731312253,3.5,28,USB
09-25-2013,39.82143,43.0,33.5,2.06681,40.0,27.95038884219,27.749497791385,28.08684314085,36.76,27.86700010412,3.5,28,USB
09-26-2013,39.82143,43.0,33.5,2.06681,40.0,27.966170923314,27.744943711973,28.042456168604,36.54,27.874628628966,3.5,28,USB
09-27-2013,39.71429,43.0,33.5,2.08064,40.0,27.722058138386004,27.699172564799003,27.958466113539718,36.5,27.84411453085,3.5,28,USB
09-30-2013,39.71429,43.0,33.5,2.08064,40.0,27.645772893096,27.508459451574,28.027199119546,36.58,27.905142727082,3.5,28,USB
10-01-2013,39.71429,43.0,33.5,2.08064,40.0,27.989056496901,27.840300268585494,28.065341742191,36.71,28.004313545959,3.5,28,USB
10-02-2013,39.85714,43.0,33.5,2.16241,40.0,27.851743055379,27.714429613857,27.90239645825156,36.39,27.760200761031,3.5,28,USB
10-03-2013,40.0,43.0,33.5,2.23207,40.0,27.714429613857,27.638144368567,27.828857481792,36.35,27.729686662915004,3.53125,28,USB
10-04-2013,40.0,43.0,33.5,2.23207,40.0,27.69154404027,27.69154404027,27.981427972372,36.62,27.935656825198,3.53125,28,USB
10-07-2013,39.98276,43.0,33.5,2.19515,40.0,27.729686662915004,27.542787811954497,27.760200761031,36.13,27.561859123277003,3.51515,29,USB
10-08-2013,39.98276,43.0,33.5,2.19515,40.0,27.508459451574,27.226204044001,27.600001745922,35.7,27.233832568530005,3.54545,29,USB
10-09-2013,39.98276,43.0,33.5,2.19515,40.0,27.325374862878,27.249089617588,27.5351592874255,35.96,27.432174206284003,3.54545,29,USB
10-10-2013,39.98276,43.0,33.5,2.19515,40.0,27.645772893096,27.645772893096,28.202655183713,36.94,28.179769610126,3.54545,29,USB
10-11-2013,39.98276,43.0,33.5,2.19515,40.0,28.034827644075,27.897514202553,28.385739772409003,37.05,28.263683379945,3.54545,29,USB
10-14-2013,39.98276,43.0,33.5,2.19515,40.0,28.179769610126,28.145441249745502,28.416253870525,37.18,28.362854198822,3.54545,29,USB
10-15-2013,39.98276,43.0,33.5,2.19515,40.0,28.347597149764,28.050084693133005,28.423882395054,36.88,28.133998462952004,3.54545,29,USB
10-16-2013,40.01724,43.0,33.5,2.20299,40.0,28.294197478061005,28.095855840307,28.751908949801,37.24,28.408625345996004,3.54545,29,USB
10-17-2013,40.08621,43.0,33.5,2.15386,40.0,28.362854198822,28.362854198822,28.828194195091,37.68,28.744280425272,3.54545,29,USB
10-18-2013,40.08621,43.0,33.5,2.15386,40.0,28.873965342265,28.68325222904,29.057049930961004,37.92,28.927365013968004,3.54545,29,USB
10-21-2013,40.08621,43.0,33.5,2.15386,40.0,28.934993538497,28.820565670562,29.079935504548,38.06,29.034164357374003,3.54545,29,USB
10-22-2013,40.08621,43.0,33.5,2.15386,40.0,29.049421406432,28.957879112084,29.156220749838,38.07,29.041792881903003,3.54545,29,USB
10-23-2013,39.98276,43.0,33.5,2.17938,40.0,29.011278783787,28.8243799328265,29.034164357374003,37.98,28.973136161142,3.48485,29,USB
10-24-2013,40.0,43.0,33.5,2.17747,40.0,28.91210796491,28.622224032808003,28.9883932102,37.8,28.83582271962,3.48485,29,USB
10-25-2013,40.0,43.0,33.5,2.17747,40.0,28.896850915852003,28.713766327156,29.179106323425,37.83,28.858708293207,3.48485,29,USB
10-28-2013,40.0,43.0,33.5,2.17747,40.0,28.828194195091,28.698509278098,28.934993538497,37.76,28.805308621504,3.48485,29,USB
