 Date,COP Price Target,COP Price Target - High,COP Price Target - Low,COP Price Target - StdDev,COP Price Target - Median,COP Open,COP Low,COP High,COP Close,COP Adj. Close,COP Rating,COP Price Target - #,Ticker
03-07-2013,63.88235,83.0,50.0,7.0784,62.0,41.867653958424,41.7579356142,41.96726666568,57.86,41.76515392632,3.45455,17,COP
03-08-2013,63.88235,83.0,50.0,7.0784,62.0,41.84455535964,41.74349898996,42.21990758988,58.39,42.14772446868,3.45455,17,COP
03-11-2013,63.88235,83.0,50.0,7.0784,62.0,42.16216109292,41.92395679296,42.29569986714,58.44,42.18381602928,3.45455,17,COP
03-12-2013,63.88235,83.0,50.0,7.0784,62.0,42.27043577472,42.191034341400005,42.53029501104,58.73,42.39314708076,3.45455,17,COP
03-13-2013,63.88235,83.0,50.0,7.0784,62.0,42.41480201712,42.27043577472,42.54473163528,58.78,42.42923864136,3.45455,17,COP
03-14-2013,63.88235,83.0,50.0,7.0784,62.0,42.588041508,42.49420345044,42.99226698672,59.52,42.96339373824,3.45455,17,COP
03-15-2013,63.88235,83.0,50.0,7.0784,62.0,42.6602246292,42.45089357772,42.86955568068,59.07,42.63856969284,3.45455,17,COP
03-18-2013,63.88235,83.0,50.0,7.0784,62.0,42.34983720804,42.2632174626,43.0572317958,59.15,42.6963161898,3.45455,17,COP
03-19-2013,63.88235,83.0,50.0,7.0784,62.0,42.73962606252,42.37871045652,42.93452048976,59.31,42.81180918372,3.45455,17,COP
03-20-2013,63.88235,83.0,50.0,7.0784,62.0,43.30987272,43.04279517156,43.69966157448,60.44,43.62747845328,3.45455,17,COP
03-21-2013,63.88235,83.0,50.0,7.0784,62.0,43.43258402604,43.31709103212,44.05335886836,60.94,43.98839405928,3.45455,17,COP
03-22-2013,63.94118,83.0,50.0,7.10816,62.0,44.11110536532,43.80071794416,44.11110536532,60.91,43.96673912292,3.45455,17,COP
03-25-2013,64.25,83.0,50.0,7.21543,63.0,44.031703932,43.35318259272,44.16885186228,60.21,43.46145727452,3.47619,16,COP
03-26-2013,64.25,83.0,50.0,7.21543,63.0,43.670788326,43.36761921696,43.75740807144,60.44,43.62747845328,3.47619,16,COP
03-27-2013,64.25,83.0,50.0,7.21543,63.0,43.454238962400005,43.33152765636,43.82237288052,60.38,43.58416858056,3.47619,16,COP
03-28-2013,64.25,83.0,50.0,7.21543,63.0,43.5986052048,43.35318259272,43.73575313508,60.1,43.3820558412,3.47619,16,COP
04-01-2013,64.4375,83.0,50.0,7.03535,63.0,43.454238962400005,43.32430934424,43.8151545684,60.48,43.65635170176,3.47619,16,COP
04-02-2013,64.4375,83.0,50.0,7.03535,63.0,43.72853482296,43.2015980382,43.7790630078,60.04,43.33874596848,3.47619,16,COP
04-03-2013,64.4375,83.0,50.0,7.03535,63.0,43.41092908968,42.68187956556,43.5625136442,59.28,42.79015424736,3.47619,16,COP
04-04-2013,64.4375,83.0,50.0,7.03535,63.0,42.74684437464,42.3714921444,42.88399230492,58.88,42.50142176256,3.47619,16,COP
04-05-2013,64.4375,83.0,50.0,7.03535,63.0,42.14050615656,41.90952016872,42.36427383228,58.54,42.25599915048,3.47619,16,COP
04-08-2013,64.4375,83.0,50.0,7.03535,63.0,42.2993090232,42.23434421412,42.83346412008,59.31,42.81180918372,3.47619,16,COP
04-09-2013,64.4375,83.0,50.0,7.03535,63.0,42.95617542612,42.588041508,43.35318259272,59.78,43.15106985336,3.47619,16,COP
04-10-2013,64.4375,83.0,50.0,7.03535,63.0,43.29543609576,43.23047128668,43.7429714472,60.25,43.490330523,3.47619,16,COP
04-11-2013,64.4375,83.0,50.0,7.03535,63.0,43.5986052048,43.18716141396,43.76462638356,60.16,43.42536571392,3.47619,16,COP
04-12-2013,64.625,83.0,50.0,6.981,64.0,43.04279517156,42.64578800496,43.20881635032,59.36,42.84790074432,3.47619,16,COP
04-15-2013,64.625,83.0,50.0,6.981,64.0,42.38592876864,41.2887453264,42.38592876864,57.24,41.31761857488,3.47619,16,COP
04-16-2013,64.625,83.0,50.0,6.981,64.0,41.87342860812,41.059924832196,41.87342860812,57.44,41.46198481728,3.47619,16,COP
04-17-2013,64.625,83.0,50.0,6.981,64.0,41.26709039004,40.696843732560005,41.2887453264,56.81,41.00723115372,3.47619,16,COP
04-18-2013,64.625,83.0,50.0,6.981,64.0,41.11550583552,40.75819938558,41.55582287484,57.32,41.37536507184,3.47619,16,COP
04-19-2013,64.625,83.0,50.0,6.981,64.0,41.60635105968,41.17325233248,41.85899198388,57.49,41.49807637788,3.47619,16,COP
04-22-2013,64.625,83.0,50.0,6.981,64.0,41.56304118696,41.08302343098,41.71462574148,57.39,41.42589325668,3.47619,16,COP
04-23-2013,64.625,83.0,50.0,6.981,64.0,41.58469612332,41.144379084,41.7218440536,57.78,41.70740742936,3.45455,16,COP
04-24-2013,64.625,83.0,50.0,6.981,64.0,41.78680886268,41.78680886268,42.2632174626,58.26,42.05388641112,3.45455,16,COP
04-25-2013,64.625,83.0,50.0,6.981,64.0,42.13328784444,41.66409755664,42.422020329240006,58.37,42.13328784444,3.47826,16,COP
04-26-2013,65.125,83.0,53.0,6.59427,64.0,42.16937940504,42.125347701108,42.588041508,58.91,42.52307669892,3.47826,16,COP
04-29-2013,65.125,83.0,53.0,6.59427,64.0,42.79737255948,42.603199963452,43.3459642806,59.9,43.2376895988,3.47826,16,COP
04-30-2013,65.125,83.0,53.0,6.59427,64.0,43.19437972608,42.95617542612,43.6346967654,60.45,43.6346967654,3.47826,16,COP
05-01-2013,65.125,83.0,53.0,6.59427,64.0,43.4181474018,43.2376895988,43.82959119264,60.01,43.31709103212,3.47826,16,COP
05-02-2013,65.125,83.0,53.0,6.59427,64.0,43.3820558412,43.2737811594,44.19772511076,60.96,44.00283068352,3.47826,16,COP
05-03-2013,65.125,83.0,53.0,6.59427,64.0,44.32765472892,44.212161735,44.73188020764,61.92,44.69578864704,3.47826,16,COP
05-06-2013,65.125,83.0,53.0,6.59427,64.0,44.72466189552,44.54420409252,45.05670425304,62.22,44.91233801064,3.47826,16,COP
05-07-2013,65.125,83.0,53.0,6.59427,64.0,45.02783100456,44.94121125912,45.46814804388,62.84,45.35987336208,3.47826,16,COP
05-08-2013,65.125,83.0,53.0,6.59427,64.0,45.3310001136,44.99173944396,45.43205648328,62.59,45.179415559080006,3.47826,16,COP
05-09-2013,65.125,83.0,53.0,6.59427,64.0,45.157760622720005,44.99173944396,45.39596492268,62.58,45.17219724696,3.47826,16,COP
05-10-2013,65.125,83.0,53.0,6.59427,64.0,45.07114087728,44.62360552584,45.17219724696,62.23,44.91955632276,3.47826,16,COP
05-13-2013,65.125,83.0,53.0,6.59427,64.0,44.83293657732,44.573077341,44.99173944396,62.0,44.753535144,3.47826,16,COP
05-14-2013,65.125,83.0,53.0,6.59427,64.0,44.76797176824,44.63804215008,45.57642272568,63.06,45.51867622872,3.47826,16,COP
05-15-2013,65.125,83.0,53.0,6.59427,64.0,45.35987336208,44.65247877432,45.35987336208,62.42,45.05670425304,3.47826,16,COP
05-16-2013,65.125,83.0,53.0,6.59427,64.0,45.02061269244,44.926774634880005,45.38152829844,62.43,45.06392256516,3.47826,16,COP
05-17-2013,65.125,83.0,53.0,6.59427,64.0,45.03504931668,45.02061269244,45.69913403172,63.31,45.69913403172,3.47826,16,COP
05-20-2013,65.125,83.0,53.0,6.59427,64.0,45.6919157196,45.655824159,46.5264969669144,64.03,46.21885250436,3.47826,16,COP
05-21-2013,65.125,83.0,53.0,6.59427,64.0,46.377655371,46.0528313256,46.752285770028,64.31,46.420965243720005,3.47826,16,COP
05-22-2013,65.125,83.0,53.0,6.59427,64.0,46.340740476306,45.633303928273,46.654346368733,62.74,45.757287653186005,3.47826,16,COP
05-23-2013,65.125,83.0,53.0,6.59427,64.0,45.239473272667006,45.14466218891,45.89272163975273,62.79,45.793753454631,3.47826,16,COP
05-24-2013,65.125,83.0,53.0,6.59427,64.0,45.611424447406,45.34894360860489,45.67217647261337,62.53,45.604131287117,3.47826,16,COP
05-28-2013,65.125,83.0,53.0,6.59427,64.0,46.121945667636005,45.742701332608,46.391792598329,62.84,45.830219256076006,3.47826,16,COP
05-29-2013,65.125,83.0,53.0,6.59427,64.0,45.57495864596101,45.36345699758,45.954202980989,62.78,45.786460294342,3.47826,16,COP
05-30-2013,65.125,83.0,53.0,6.59427,64.0,45.640597088562,45.256247541331696,45.662476569429,62.28,45.421802279892,3.47826,16,COP
05-31-2013,65.125,83.0,53.0,6.59427,64.0,45.305111715268,44.736245212726,45.691649210585,61.34,44.736245212726,3.47826,16,COP
06-03-2013,65.125,83.0,53.0,6.59427,64.0,44.911281059662,44.692486250992005,45.29052539469,62.09,45.283232234401005,3.47826,16,COP
06-04-2013,65.125,83.0,53.0,6.59427,64.0,45.137369028621,44.721658892148,45.275939074112,61.68,44.984212662552,3.47826,16,COP
06-05-2013,65.9375,83.0,53.0,7.51223,64.0,45.188421150644,44.809176815616,45.297818554979,61.62,44.940453700818,3.52174,16,COP
06-06-2013,65.9375,83.0,53.0,7.51223,64.0,44.860228937639,44.4612930698307,45.159248509488,61.91,45.151955349199,3.52174,16,COP
06-07-2013,65.9375,83.0,53.0,7.51223,64.0,45.341577516713,45.042557944864,45.494733882782,62.32,45.450974921048,3.52174,16,COP
06-10-2013,65.9375,83.0,53.0,7.51223,64.0,45.480147562204,45.181127990355,45.538492844516,62.2,45.36345699758,3.52174,16,COP
06-11-2013,65.9375,83.0,53.0,7.51223,64.0,45.013385303708,44.750831533304,45.34551582326906,61.91,45.151955349199,3.52174,16,COP
06-12-2013,65.9375,83.0,53.0,7.51223,64.0,45.41450911960301,44.3373093449177,45.41450911960301,60.88,44.400759839432006,3.52174,16,COP
06-13-2013,65.9375,83.0,53.0,7.51223,64.0,44.247603473363,44.036101824982005,45.013385303708,61.65,44.962333181685,3.52174,16,COP
06-14-2013,65.9375,83.0,53.0,7.51223,64.0,44.976919502263,44.389820098998506,45.006092143419,61.03,44.51015724376701,3.52174,16,COP
06-17-2013,66.25,83.0,53.0,7.36122,64.5,44.816469975905,44.809176815616,45.254059593245,61.94,45.173834830066,3.52174,16,COP
06-18-2013,66.25,83.0,53.0,7.36122,64.5,45.173834830066,45.035264784575,45.385336478447,62.1,45.29052539469,3.47826,16,COP
06-19-2013,66.25,83.0,53.0,7.36122,64.5,45.326991196135,45.006092143419,45.633303928273,61.71,45.006092143419,3.47826,16,COP
06-20-2013,66.25,83.0,53.0,7.36122,64.5,44.583088846657006,43.846479657468,44.641434128969,60.28,43.963170222092,3.47826,16,COP
06-21-2013,66.25,83.0,53.0,7.36122,64.5,44.320535076253,43.43179056343546,44.34241455712,60.36,44.021515504404,3.47826,16,COP
06-24-2013,66.25,83.0,53.0,7.36122,64.5,43.598512207642,42.818144056719,43.682383550965504,59.35,43.28490631521501,3.47826,16,COP
06-25-2013,66.25,83.0,53.0,7.36122,64.5,43.620391688509,43.299492635793,43.7699014744335,59.83,43.634978009087,3.47826,16,COP
06-26-2013,66.25,83.0,53.0,7.36122,64.5,44.028808664693,43.5824672550062,44.08715394700501,60.33,43.999636023537,3.47826,16,COP
06-27-2013,66.25,83.0,53.0,7.36122,64.5,44.211137671918,43.985049702959,44.56120936579,60.34,44.006929183826,3.47826,16,COP
06-28-2013,66.25,83.0,53.0,7.36122,64.5,43.97775654267,43.788134375156,44.320535076253,60.5,44.12361974845,3.47826,16,COP
07-01-2013,66.25,83.0,53.0,7.36122,64.5,44.291362435097,44.291362435097,44.94774686110701,61.23,44.656020449547,3.47826,16,COP
07-02-2013,66.25,83.0,53.0,7.36122,64.5,44.641434128969,44.524743564345,45.3525172571465,61.79,45.064437425731,3.47826,16,COP
07-03-2013,66.3125,83.0,54.0,7.25189,64.5,44.831056296483,44.532036724634,45.224886952089,61.84,45.100903227176005,3.47826,16,COP
07-05-2013,66.3125,83.0,54.0,7.25189,64.5,45.297818554979,44.867522097928,45.5202599437935,62.31,45.443681760759006,3.47826,16,COP
07-08-2013,66.4,83.0,54.0,7.48153,64.0,45.589544966539,45.44375469236189,46.100066186769006,63.04,45.976082461856,3.47826,15,COP
07-09-2013,66.4,83.0,54.0,7.48153,64.0,46.172997789659,46.0964196066245,46.442844720352,63.5,46.31156783515,3.47826,15,COP
07-10-2013,66.4,83.0,54.0,7.48153,64.0,46.399085758618,46.172997789659,46.588707926132,63.53,46.333447316017,3.47826,15,COP
07-11-2013,66.4,83.0,54.0,7.48153,64.0,46.756450612779,46.588707926132,46.997124902316,64.32,46.909606978848,3.47826,15,COP
07-12-2013,66.25,83.0,54.0,7.26722,64.0,46.865848017114,46.858554856825,47.296144474165,64.84,47.288851313876,3.52174,16,COP
07-15-2013,66.25,83.0,54.0,7.26722,64.0,47.252385512431005,47.164867588963006,47.638923007748,65.26,47.595164046014006,3.52174,16,COP
07-16-2013,66.25,83.0,54.0,7.26722,64.0,47.580577725436,47.194040230119,47.69726829006001,64.95,47.369076077055006,3.52174,16,COP
07-17-2013,66.25,83.0,54.0,7.26722,64.0,47.580577725436,47.500352962257,47.872304136996,65.56,47.813958854684,3.52174,16,COP
07-18-2013,66.625,83.0,54.0,7.49896,64.0,48.182495616717006,48.020339443615,48.48137892668454,65.3,48.13090047073,3.52174,16,COP
07-19-2013,66.625,83.0,54.0,7.49896,64.0,48.34465178981901,48.116159000448,48.6468519306,66.0,48.6468519306,3.54545,16,COP
07-22-2013,66.625,83.0,54.0,7.49896,64.0,48.705817811728,48.444156714222494,48.772154427997,65.83,48.521549433203,3.54545,16,COP
07-23-2013,66.625,83.0,54.0,7.49896,64.0,48.624739725177,48.587886049472,48.823749573984,66.12,48.735300752292005,3.5,16,COP
07-24-2013,66.625,83.0,54.0,7.49896,64.0,48.831120309125,48.005597973333,48.831120309125,65.59,48.34465178981901,3.5,16,COP
07-25-2013,66.625,83.0,54.0,7.49896,64.0,48.211978557281,48.13090047073,48.5951830772616,65.71,48.433100611510994,3.5,16,COP
07-26-2013,66.625,83.0,54.0,7.49896,64.0,48.211978557281,48.153012676153,48.447842081793006,65.72,48.440471346652,3.5,16,COP
07-29-2013,66.625,83.0,54.0,7.49896,64.0,48.30779811411401,47.83607106509,48.337281054678,65.18,48.04245164903801,3.5,16,COP
07-30-2013,66.625,83.0,54.0,7.49896,64.0,48.241461497845,47.54861239459101,48.248832232986,64.83,47.784475919103,3.5,16,COP
07-31-2013,66.625,83.0,54.0,7.49896,64.0,47.850812535372,47.806588124526,48.381505465524,64.86,47.806588124526,3.5,16,COP
08-01-2013,66.625,83.0,54.0,7.49896,64.0,48.440471346652,48.294899327617244,48.86060324968901,66.09,48.713188546869,3.5,16,COP
08-02-2013,67.5,83.0,57.0,7.1278,66.0,48.61736899003599,48.492066492639005,49.553452352943005,67.23,49.553452352943005,3.43478,18,COP
08-05-2013,67.72222,83.0,57.0,7.07739,67.5,49.3839254447,49.066983833637,49.68981095305151,67.19,49.523969412379,3.43478,18,COP
08-06-2013,67.72222,83.0,57.0,7.07739,67.5,49.472374266392,49.111208244483,49.730349996327,67.09,49.450262060969,3.43478,18,COP
08-07-2013,67.72222,83.0,57.0,7.07739,67.5,49.332330298713,48.856917882118495,49.361813239277,66.52,49.030130157932,3.43478,18,COP
08-08-2013,67.72222,83.0,57.0,7.07739,67.5,49.413408385264006,48.919569130817,49.597676763789,67.09,49.450262060969,3.43478,18,COP
08-09-2013,67.72222,83.0,57.0,7.07739,67.5,49.39129617984101,48.772154427997,49.398666914982,66.83,49.258622947303,3.43478,18,COP
08-12-2013,67.72222,83.0,57.0,7.07739,67.5,48.88271545511199,48.691076341446,49.030130157932,66.1,48.72055928201,3.43478,18,COP
08-13-2013,68.05556,83.0,57.0,7.40474,67.5,48.963793541663,48.86797398483,49.6013621313595,66.9,49.31021809329,3.47826,18,COP
08-14-2013,68.05556,83.0,57.0,7.40474,67.5,49.494486471815,49.177544860752,49.75246220175,67.16,49.501857206956,3.47826,18,COP
08-15-2013,68.05556,83.0,57.0,7.40474,67.5,49.207027801316,49.103837509342,49.89987690457,67.62,49.840911023442,3.47826,18,COP
08-16-2013,68.05556,83.0,57.0,7.40474,67.5,49.656642644917,49.361813239277,50.054662342531,67.38,49.664013380058,3.47826,18,COP
08-19-2013,68.05556,83.0,57.0,7.40474,67.5,49.686125585480994,48.492066492639005,49.686125585480994,65.83,48.521549433203,3.47826,18,COP
08-20-2013,68.61111,83.0,57.0,7.07216,68.0,48.514178698062,48.322539584396,48.94168133624,65.98,48.632110460318,3.52174,18,COP
08-21-2013,68.61111,83.0,57.0,7.07216,68.0,48.624739725177,48.123529735589,48.661593400882,65.52,48.293056643832,3.52174,18,COP
08-22-2013,68.61111,83.0,57.0,7.07216,68.0,48.337281054678,48.241461497845,48.963793541663,66.15,48.757412957715005,3.52174,18,COP
08-23-2013,69.16667,83.0,57.0,7.53695,68.0,48.838491044266,48.676334871164,49.12594971476501,66.55,49.052242363355,3.52174,18,COP
08-26-2013,69.16667,83.0,57.0,7.53695,68.0,49.081725303919,48.799426148018696,49.339701033854,66.31,48.87534471997101,3.52174,18,COP
08-27-2013,69.16667,83.0,57.0,7.53695,68.0,48.60999825489501,48.602627519754,49.05953939114459,66.02,48.661593400882,3.52174,18,COP
08-28-2013,69.16667,83.0,57.0,7.53695,68.0,48.779525163138,48.779525163138,49.627159704353,66.77,49.214398536457,3.52174,18,COP
08-29-2013,69.16667,83.0,57.0,7.53695,68.0,49.022759422791005,48.63402685145466,49.052242363355,66.16,48.764783692856,3.52174,18,COP
08-30-2013,69.16667,83.0,57.0,7.53695,68.0,48.853232514548,48.735300752292005,49.044871628214,66.3,48.86797398483,3.52174,18,COP
09-03-2013,69.16667,83.0,57.0,7.53695,68.0,49.354442504136,49.022759422791005,49.376554709559,66.79,49.229140006739,3.52174,18,COP
09-04-2013,69.16667,83.0,57.0,7.53695,68.0,49.288105887867005,49.170174125611,50.19470631021,67.66,49.870393964006,3.52174,18,COP
09-05-2013,69.16667,83.0,57.0,7.53695,68.0,49.870393964006,49.722979261186,50.202077045351,67.77,49.951472050556994,3.52174,18,COP
09-06-2013,69.16667,83.0,57.0,7.53695,68.0,50.032550137108,49.715608526045,50.6848601970865,68.2,50.26841366162,3.52174,18,COP
09-09-2013,69.16667,83.0,57.0,7.53695,68.0,50.305267337325,50.157852634505,50.799106591772,68.87,50.762252916067006,3.52174,18,COP
09-10-2013,69.16667,83.0,57.0,7.53695,68.0,50.784365121490005,50.353177115741495,50.835960267477,68.66,50.607467478106,3.52174,18,COP
09-11-2013,69.16667,83.0,57.0,7.53695,68.0,50.659062624093,50.5521869645485,51.1344750406875,69.16,50.976004235156,3.52174,18,COP
09-12-2013,70.05263,83.0,57.0,7.87049,68.0,50.998116440579,50.651691888952,51.012857910860994,68.78,50.695916299798,3.58333,19,COP
09-13-2013,70.05263,83.0,57.0,7.87049,68.0,50.961262764874,50.76962365120799,51.167643348822,69.19,50.998116440579,3.58333,19,COP
09-16-2013,70.05263,83.0,57.0,7.87049,68.0,51.425619078757,50.961262764874,51.45510201932101,69.34,51.108677467694,3.58333,19,COP
09-17-2013,70.05263,83.0,57.0,7.87049,68.0,51.086565262271,51.049711586566005,51.536180105872,69.7,51.37402393277,3.58333,19,COP
09-18-2013,70.05263,83.0,57.0,7.87049,68.0,51.292945846219006,51.16395798125151,52.287995090254,70.56,52.007907154896,3.58333,19,COP
09-19-2013,70.05263,83.0,57.0,7.87049,68.0,52.03739009546,51.639370397846,52.2621975172605,70.84,52.214287738844,3.58333,19,COP
09-20-2013,70.05263,83.0,57.0,7.87049,68.0,52.221658473985,51.795998519592246,52.39855611736901,71.0,52.3322195011,3.58333,19,COP
09-23-2013,70.05263,83.0,57.0,7.87049,68.0,52.081614506306,51.44773128418,52.13320965229301,70.58,52.022648625178,3.52174,19,COP
09-24-2013,70.05263,83.0,57.0,7.87049,68.0,52.059502300883,51.845750981794005,52.361702441664,70.4,51.88997539264,3.52174,19,COP
09-25-2013,70.05263,83.0,57.0,7.87049,68.0,51.956312008909,51.6209435599935,52.103726711729,70.32,51.83100951151199,3.52174,19,COP
09-26-2013,70.05263,83.0,57.0,7.87049,68.0,51.845750981794005,51.514067900449,51.919458333204,70.23,51.764672895243,3.52174,19,COP
09-27-2013,70.05263,83.0,57.0,7.87049,68.0,51.713077749256,51.536180105872,51.875233922358,70.31,51.823638776371,3.52174,19,COP
09-30-2013,70.05263,83.0,57.0,7.87049,68.0,51.366653197629,51.07919452713,51.536180105872,69.51,51.233979965091,3.52174,19,COP
10-01-2013,70.63158,83.0,57.0,8.09945,69.0,51.19712628938599,51.093935997412,51.9305144359155,70.04,51.624628927564,3.52174,19,COP
10-02-2013,70.63158,83.0,57.0,8.09945,69.0,51.609887457282,51.410877608475,52.01527789003699,70.36,51.860492452076,3.52174,19,COP
10-03-2013,70.63158,83.0,57.0,8.09945,69.0,51.735189954679,51.278204375936994,51.83100951151199,70.17,51.72044848439701,3.52174,19,COP
10-04-2013,70.63158,83.0,57.0,8.09945,69.0,51.727819219538006,51.617258192423,52.324848765959,70.97,52.310107295677,3.52174,19,COP
10-07-2013,70.63158,83.0,57.0,8.09945,69.0,51.88997539264,51.705707014115006,52.464892733638,70.88,52.243770679408,3.52174,19,COP
10-08-2013,70.63158,83.0,57.0,8.09945,69.0,52.162692592857,51.705707014115006,52.428039057933,70.17,51.72044848439701,3.52174,19,COP
10-09-2013,70.89474,83.0,57.0,8.28375,69.0,51.772043630384,51.315058051642005,51.8818675839849,69.77,51.425619078757,3.52174,19,COP
10-10-2013,70.89474,83.0,57.0,8.28375,69.0,51.96161278834,51.879724859877,52.93682357276301,71.08,52.914490501364,3.52174,19,COP
10-11-2013,70.89474,83.0,57.0,8.28375,69.0,52.720937215906,52.67738772667795,53.48785488774766,71.71,53.38348500074299,3.52174,19,COP
10-14-2013,70.84211,83.0,57.0,8.29244,69.0,53.07826635829,53.041044572625005,53.621704428999,71.96,53.569593929068,3.52174,19,COP
10-15-2013,70.84211,83.0,57.0,8.29244,69.0,53.524927786270005,53.2085426081175,53.781758107358506,71.89,53.517483429137,3.52174,19,COP
10-16-2013,70.84211,83.0,57.0,8.29244,69.0,53.837590785856,53.74825850026,54.410806285097,72.96,54.314029642368,3.52174,19,COP
10-17-2013,70.84211,83.0,57.0,8.29244,69.0,54.105587642644,54.00136664278201,54.693691856151,73.41,54.649025713353,3.52174,19,COP
10-18-2013,71.26316,83.0,57.0,8.28977,69.0,54.775579784614,54.14280942830901,54.783024141747006,73.43,54.663914427619005,3.52174,19,COP
10-21-2013,71.26316,83.0,57.0,8.28977,69.0,54.738357998949006,54.26951238671266,54.775579784614,73.05,54.381028856565,3.52174,19,COP
10-22-2013,71.52632,83.0,57.0,8.26131,70.0,54.53736035635801,54.254474785304,54.738357998949006,73.26,54.53736035635801,3.52174,19,COP
10-23-2013,71.52632,83.0,57.0,8.26131,70.0,54.284252213836005,53.562149571935,54.284252213836005,72.39,53.889701285787005,3.52174,19,COP
10-24-2013,71.52632,83.0,57.0,8.26131,70.0,54.098143285511,53.926923071452,54.708580570417,73.39,54.634136999087005,3.52174,19,COP
10-25-2013,72.16667,88.0,57.0,8.77655,71.5,54.738357998949006,54.350655879462366,55.16268635553,74.06,55.132908926998006,3.54545,18,COP
10-28-2013,72.44444,88.0,57.0,8.39459,71.5,55.021243570003,54.79046849888,55.132908926998006,73.89,55.006354855737,3.54545,18,COP
10-29-2013,72.44444,88.0,57.0,8.39459,71.5,55.23712992686001,55.0882427842,55.5304375979002,74.34,55.34135092672201,3.54545,18,COP
10-30-2013,72.44444,88.0,57.0,8.39459,71.5,55.38601706952001,54.24703042817101,55.445571926584,73.25,54.52991599922501,3.54545,18,COP
10-31-2013,72.61111,88.0,60.0,8.1113,71.5,54.835134641678,54.552249070624,55.445571926584,73.33,54.589470856289,3.54545,18,COP
11-01-2013,74.55556,88.0,60.0,8.31479,78.0,54.760691070348,53.755702857393,54.760691070348,73.09,54.410806285097,3.54545,18,COP
11-04-2013,74.88889,88.0,60.0,7.95745,78.0,54.619248284821005,54.224697356772005,54.723469284683006,73.33,54.589470856289,3.54545,18,COP
11-05-2013,75.0,90.0,60.0,8.15135,78.0,54.366140142299,53.97158921425,54.552249070624,72.57,54.023699714181,3.54545,18,COP
11-06-2013,75.0,90.0,60.0,8.15135,78.0,54.48524985642701,54.425694999363,55.065909712801,73.9,55.013799212870005,3.54545,18,COP
11-07-2013,75.0,90.0,60.0,8.15135,78.0,54.976577427205,53.800369000191,55.03613228426901,72.51,53.979033571383006,3.54545,18,COP
