 Date,C Price Target,C Price Target - High,C Price Target - Low,C Price Target - StdDev,C Price Target - Median,C Open,C Low,C High,C Close,C Adj. Close,C Rating,C Price Target - #,Ticker
03-06-2013,49.69643,74.0,36.0,7.18299,49.0,36.115022335072,36.05752741664,36.7556799976,44.58,36.616049481408,4.06452,28,C
03-07-2013,49.69643,74.0,36.0,7.18299,49.0,36.599622361856,36.50927320432,37.067795269088,45.0,36.961018992,4.06452,28,C
03-08-2013,49.83929,74.0,36.0,7.14774,49.5,37.765947850048,37.264920703712,38.35732415392,46.68,38.340897034368,4.06452,28,C
03-11-2013,50.76786,74.0,36.0,7.32594,50.0,38.447673311456,38.11091736064,39.359378446592,47.6,39.09654453376,4.12903,28,C
03-12-2013,50.76786,74.0,36.0,7.32594,50.0,38.882991979584006,38.11091736064,38.97334113712,46.95,38.562663148320006,4.12903,28,C
03-13-2013,50.98214,74.0,36.0,7.35877,50.5,38.505168229888,38.053422442208,38.6037309472,46.97,38.579090267872,4.12903,28,C
03-14-2013,50.98214,74.0,36.0,7.35877,50.5,38.653012305856,38.64479874608,39.14525094323168,47.46,38.981554696896,4.12903,28,C
03-15-2013,51.30357,74.0,36.0,7.50873,51.0,39.030836055552,38.538022468992,39.071903854432,47.26,38.817283501376,4.12903,28,C
03-18-2013,51.30357,74.0,36.0,7.50873,51.0,37.815229208704,37.708452931616,38.242334317056,46.24,37.979500404224005,4.12903,28,C
03-19-2013,51.55357,74.0,36.0,7.44424,51.5,38.1930529584,37.28956138304,38.562663148320006,45.79,37.609890214304,4.12903,28,C
03-20-2013,51.55357,74.0,36.0,7.44424,51.5,37.897364806464,37.757734290272,38.160198719296,46.09,37.856297007584,4.12903,28,C
03-21-2013,51.55357,74.0,36.0,7.44424,51.5,37.708452931616,37.141717307072,38.15198515952,45.23,37.149930866848,4.12903,28,C
03-22-2013,51.55357,74.0,36.0,7.44424,51.5,37.396337660128005,36.91995119312,37.404551219904,45.23,37.149930866848,4.12903,28,C
03-25-2013,51.58929,74.0,36.0,7.46307,51.5,37.585249534976,36.410710487008,37.634530893632,44.49,36.542127443424,4.12903,28,C
03-26-2013,51.58929,74.0,36.0,7.46307,51.5,36.706398638944,36.435351166336,37.034941029984005,44.83,36.821388475808,4.12903,28,C
03-27-2013,51.58929,74.0,36.0,7.46307,51.5,36.492846084768,36.271079970816,36.665330840064,44.46,36.517486764096,4.12903,28,C
03-28-2013,51.58929,74.0,36.0,7.46307,51.5,36.50927320432,36.18073081328,36.7556799976,44.24,36.336788449024,4.12903,28,C
04-01-2013,51.58929,74.0,36.0,7.46307,51.5,36.402496927232,35.860401982016,36.722825758496,43.79,35.967178259104,4.12903,28,C
04-02-2013,52.09259,74.0,36.0,7.1181,52.0,36.123235894848,36.041100297088,36.533913883648,44.11,36.230012171936,4.16667,27,C
04-03-2013,52.09259,74.0,36.0,7.1181,52.0,36.115022335072,34.66122225472,36.22179861216,42.5,34.907629048,4.16667,27,C
04-04-2013,52.35185,74.0,36.0,7.16449,53.0,34.932269727328,34.62015445584,35.301879917247994,42.77,35.129395161952004,4.16667,27,C
04-05-2013,52.35185,74.0,36.0,7.16449,53.0,34.2916120648,34.168408668160005,35.449723993216,43.01,35.326520596576,4.16667,27,C
04-08-2013,52.38889,74.0,36.0,7.11849,53.0,35.367588395456,34.940483287104,35.827547742912,43.56,35.778266384256,4.16667,27,C
04-09-2013,52.40741,74.0,36.0,7.09856,53.0,35.885042661343995,35.876829101568,36.369642688128,43.89,36.049313856864,4.16667,27,C
04-10-2013,52.38462,74.0,36.0,7.23281,52.5,36.328574889248,36.287507090368,37.1663579864,45.06,37.010300350656,4.17241,26,C
04-11-2013,52.42308,74.0,36.0,7.22801,52.5,37.04315458976,36.67354439984,37.41276477968,44.87,36.854242714912,4.17241,26,C
04-12-2013,52.42308,74.0,36.0,7.22801,52.5,36.517486764096,36.188944373056,36.804961356256,44.78,36.780320676928,4.17241,26,C
04-15-2013,52.53846,74.0,36.0,7.21233,53.0,37.86451056736,36.821388475808,38.020568203104,44.87,36.854242714912,4.17241,26,C
04-16-2013,53.69231,74.0,36.0,6.70114,53.5,37.683812252288,37.642744453408,38.423032632128,46.66,38.324469914816,4.17241,26,C
04-17-2013,53.69231,74.0,36.0,6.70114,53.5,37.90557836624,37.018513910432,37.954859724896,45.74,37.568822415424,4.17241,26,C
04-18-2013,53.69231,74.0,36.0,6.70114,53.5,37.5770359752,36.854242714912,37.5770359752,45.09,37.034941029984005,4.17241,26,C
04-19-2013,53.69231,74.0,36.0,6.70114,53.5,37.322415622144,36.887096954016,37.3716969808,45.03,36.985659671328,4.17241,26,C
04-22-2013,53.69231,74.0,36.0,6.70114,53.5,37.092435948416,36.566768122752,37.174571546176,45.15,37.08422238864,4.17241,26,C
04-23-2013,53.69231,74.0,36.0,6.70114,53.5,37.314202062368,37.28956138304,38.291615675712,46.46,38.160198719296,4.17241,26,C
04-24-2013,53.69231,74.0,36.0,6.70114,53.5,38.119130920416,38.11091736064,38.956914017568,47.12,38.702293664512,4.17241,26,C
04-25-2013,53.69231,74.0,36.0,6.70114,53.5,38.759788582944,38.52159534944,39.162253011968,47.11,38.694080104736,4.17241,26,C
04-26-2013,52.88,62.0,36.0,5.43559,53.0,38.6037309472,38.184839398624,38.784429262272,46.92,38.538022468992,4.17241,25,C
04-29-2013,53.0,62.0,36.0,5.2915,53.0,38.759788582944,38.365537713696,38.846030960592,46.82,38.455886871232,4.17241,25,C
04-30-2013,53.0,62.0,36.0,5.2915,53.0,38.480527550560005,38.176625838848,38.76800214272,46.66,38.324469914816,4.17241,25,C
05-01-2013,53.0,62.0,36.0,5.2915,53.0,38.176625838848,37.486686817664,38.258761436608,45.87,37.675598692512,4.17241,25,C
05-02-2013,53.0,62.0,36.0,5.2915,53.0,37.78239825101701,37.3757383872585,38.357472805827,46.54,38.234242544082,4.17241,25,C
05-03-2013,53.12,62.0,36.0,5.33906,54.0,38.710732889496,38.505349119921,39.02291621925,46.97,38.587502627751,4.17241,25,C
05-06-2013,53.12,62.0,36.0,5.33906,54.0,38.54642587383601,38.521779821487,39.474760512315,47.48,39.006485517684,4.17241,25,C
05-07-2013,53.12,62.0,36.0,5.33906,54.0,39.261161391957,38.907901308288,39.68014428189,48.11,39.524052617013005,4.17241,25,C
05-08-2013,53.12,62.0,36.0,5.33906,54.0,39.474760512315,39.326884198221,40.633124972718,49.29,40.493464009407,4.17241,25,C
05-09-2013,53.36,62.0,36.0,5.4176,54.0,40.485248658624,39.67201108461484,40.534540763322006,48.6,39.92660480538,4.17241,25,C
05-10-2013,53.36,62.0,36.0,5.4176,54.0,39.885528051465,39.786943842069,40.15663462730401,48.75,40.049835067125,4.17241,25,C
05-13-2013,53.36,62.0,36.0,5.4176,54.0,39.84445129755,39.76229778972,40.23057278435101,48.92,40.189496030436,4.17241,25,C
05-14-2013,53.36,62.0,36.0,5.4176,54.0,40.296295590615,40.271649538266,41.241060930660005,50.09,41.15069207204701,4.17241,25,C
05-15-2013,53.52,62.0,36.0,5.38234,54.0,41.043892511868,40.99870808256151,42.26797977853501,51.34,42.177610919922,4.17241,25,C
05-16-2013,53.52,62.0,36.0,5.38234,54.0,41.8982889933,41.487521454150006,42.194041621488005,50.61,41.577890312763,4.13793,25,C
05-17-2013,53.52,62.0,36.0,5.38234,54.0,42.013303904262,41.725766626857,42.30905653245,51.45,42.26797977853501,4.13793,25,C
05-20-2013,53.52,62.0,36.0,5.38234,54.0,42.276195129318005,42.103672762875,42.80197757943,51.6,42.39121004028,4.13793,25,C
05-21-2013,53.52,62.0,36.0,5.38234,54.0,42.22690302462,42.22690302462,42.867700385694,51.66,42.440502144978,4.13793,25,C
05-22-2013,53.8,62.0,36.0,5.52811,55.0,42.588378459072,41.766843380772,43.450990291287006,51.0,41.8982889933,4.13793,25,C
05-23-2013,53.98,62.5,36.0,5.73146,55.0,40.41952585236,40.403095150794,41.824350836253,50.53,41.51216750649901,4.13793,25,C
05-24-2013,54.26,62.5,36.0,5.57337,55.0,41.142476721264,41.076753915000005,41.520382857282,50.52,41.50395215571601,4.13793,25,C
05-28-2013,54.26,62.5,36.0,5.57337,55.0,42.15296486757301,41.964011799564,42.55551705594,51.79,42.54730170515701,4.13793,25,C
05-29-2013,54.26,62.5,36.0,5.57337,55.0,42.251549076969006,42.14474951679,43.204529767797005,52.28,42.949853893524,4.13793,25,C
05-30-2013,54.5,62.5,36.0,5.6,55.0,42.941638542741,42.916992490392005,44.001418793748,53.27,43.763173621041005,4.13793,25,C
05-31-2013,54.5,62.5,36.0,5.6,55.0,43.763173621041005,42.71160872081701,43.902834584352,51.99,42.71160872081701,4.13793,25,C
06-03-2013,54.5,62.5,36.0,5.6,55.0,42.769116176298006,41.577890312763,42.908777139609,51.96,42.686962668468006,4.13793,25,C
06-04-2013,54.5,62.5,36.0,5.6,55.0,42.62945521298701,41.8982889933,43.229175820146,51.23,42.087242061309,4.13793,25,C
06-05-2013,54.58,62.5,36.0,5.62082,55.0,41.98865785191301,40.879585496208,42.292625830884,50.03,41.101399967349,4.13793,25,C
06-06-2013,54.58,62.5,36.0,5.62082,55.0,40.961739004038,40.772785936029,41.783274082338,50.83,41.758628029989005,4.13793,25,C
06-07-2013,54.86538,62.5,36.0,5.69338,55.5,42.12010346444101,41.775058731555006,42.563732406723005,51.6,42.39121004028,4.16667,26,C
06-10-2013,54.86538,62.5,36.0,5.69338,55.5,42.7198240716,42.07081135974301,42.818408280996,51.93,42.662316616119,4.16667,26,C
06-11-2013,55.05769,62.5,36.0,5.71154,56.5,41.651828469810006,40.928877600906006,41.775058731555006,49.95,41.035677161085005,4.16667,26,C
06-12-2013,55.28846,62.5,36.0,5.74485,57.0,41.34786049083901,40.386664449228,41.446444700235006,49.44,40.616694271152,4.16667,26,C
06-13-2013,55.28846,62.5,36.0,5.74485,57.0,40.485248658624,40.09091182104,41.314999087707,50.29,41.314999087707,4.16667,26,C
06-14-2013,55.28846,62.5,36.0,5.74485,57.0,41.257491632226,40.411310501577,41.3626481222484,49.22,40.435956553926005,4.16667,26,C
06-17-2013,55.28846,62.5,36.0,5.74485,57.0,40.920662250123,40.296295590615,41.397152595537,49.36,40.550971464888,4.16667,26,C
06-18-2013,55.28846,62.5,36.0,5.74485,57.0,40.682417077416005,40.65777102506701,41.282137684575005,50.01,41.084969265783,4.16667,26,C
06-19-2013,55.28846,62.5,36.0,5.74485,57.0,41.06853856421701,40.592048218803,41.32321443849,49.53,40.690632428199,4.16667,26,C
06-20-2013,55.28846,62.5,36.0,5.74485,57.0,40.17306532887,39.05988529777351,40.25932651209151,47.9,39.35153025057,4.16667,26,C
06-21-2013,55.28846,62.5,36.0,5.74485,57.0,39.622636826409,37.388061413433,39.713005685022,46.87,38.505349119921,4.16667,26,C
06-24-2013,55.28846,62.5,36.0,5.74485,57.0,37.601660533791005,37.01837062819801,37.815259654149,45.44,37.330553957952,4.16667,26,C
06-25-2013,55.28846,62.5,36.0,5.74485,57.0,37.922059214328,37.889197811196,38.891470606722,47.0,38.612148680100006,4.16667,26,C
06-26-2013,55.28846,62.5,36.0,5.74485,57.0,39.26937674274,38.653225434015,39.285807444306,47.61,39.11328507786301,4.16667,26,C
06-27-2013,55.28846,62.5,36.0,5.74485,57.0,39.548698669362,39.277592093523005,40.000542962427,48.28,39.66371358032401,4.16667,26,C
06-28-2013,55.36538,62.5,36.0,5.78053,57.0,39.532267967796,39.162577182561,39.75408243893701,47.97,39.409037706051,4.16667,26,C
07-01-2013,55.36538,62.5,36.0,5.78053,57.0,39.84445129755,38.365688156610005,40.41952585236,48.25,39.639067527975,4.16667,26,C
07-02-2013,55.36538,62.5,36.0,5.78053,57.0,39.655498229541,39.244730690391,40.386664449228,48.15,39.556914020145,4.16667,26,C
07-03-2013,55.36538,62.5,36.0,5.78053,57.0,38.998270166901,38.735378941845,39.244730690391,47.67,39.162577182561,4.16667,26,C
07-05-2013,55.36538,62.5,36.0,5.78053,57.0,39.639067527975,39.244730690391,39.910174103814,48.53,39.869097349899,4.16667,26,C
07-08-2013,55.36538,62.5,36.0,5.78053,57.0,40.189496030436,40.09091182104,40.883693171599504,49.52,40.682417077416005,4.16667,26,C
07-09-2013,55.36538,62.5,36.0,5.78053,57.0,41.076753915000005,40.58383286802,41.282137684575005,50.21,41.249276281443,4.16667,26,C
07-10-2013,55.55769,62.5,36.0,5.65401,57.0,41.002815757953,40.682417077416005,41.273922333792,49.63,40.772785936029,4.16667,26,C
07-11-2013,55.55769,62.5,36.0,5.65401,57.0,41.586105663546,40.70706312976501,41.602536365112,50.04,41.109615318132,4.16667,26,C
07-12-2013,55.55769,62.5,36.0,5.65401,57.0,41.199984176745005,41.019246459519,41.766843380772,50.81,41.742197328423,4.16667,26,C
07-15-2013,56.16667,66.0,36.0,5.9799,58.0,42.752685474732,41.90650434408301,42.851269684128,51.81,42.563732406723005,4.19355,27,C
07-16-2013,57.7963,66.0,36.0,6.29853,60.0,42.7198240716,42.317271883233,43.0689764798775,51.83,42.580163108289,4.22581,27,C
07-17-2013,57.7963,66.0,36.0,6.29853,60.0,42.71160872081701,42.53908635437401,43.040222752137005,51.79,42.54730170515701,4.22581,27,C
07-18-2013,57.7963,66.0,36.0,6.29853,60.0,42.851269684128,42.760818672007176,43.29489862641,52.69,43.286683275627,4.22581,27,C
07-19-2013,57.98148,66.0,36.0,6.34572,60.0,43.23739117092901,42.843054333345,43.253821872495,52.35,43.007361349005,4.22581,27,C
07-22-2013,57.90385,66.0,36.0,6.45401,60.0,43.03200740135401,42.851269684128,43.5413591499,53.0,43.5413591499,4.2,26,C
07-23-2013,57.90385,66.0,36.0,6.45401,60.0,43.681020113211005,43.262037223278,43.78781967339,52.88,43.442774940504,4.2,26,C
07-24-2013,58.21154,66.0,36.0,6.40338,60.0,43.524928448334,42.810192930213,43.6769124378195,52.19,42.875915736477,4.2,26,C
07-25-2013,58.28846,66.0,36.0,6.43633,60.5,42.703393370034,42.22690302462,43.29489862641,52.66,43.262037223278,4.2,26,C
07-26-2013,58.28846,66.0,36.0,6.43633,60.5,43.064868804486,42.571947757506,43.09773020761801,52.21,42.892346438043006,4.2,26,C
07-29-2013,58.51923,68.5,36.0,6.68592,60.5,42.63767056377,42.14474951679,42.67874731768501,51.64,42.424071443412,4.2,26,C
07-30-2013,58.51923,68.5,36.0,6.68592,60.5,42.571947757506,42.300841181667,42.7198240716,51.78,42.53908635437401,4.2,26,C
07-31-2013,58.51923,68.5,36.0,6.68592,60.5,42.481578898893005,42.481578898893005,43.508497746768,52.14,42.834838982562005,4.2,26,C
08-01-2013,58.51923,68.5,36.0,6.68592,60.5,43.418240777912,43.336071510732005,43.714050139760005,52.86,43.434674631348,4.2,26,C
08-02-2013,58.51923,68.5,36.0,6.68592,60.5,43.418240777912,43.1388652695,43.59079623899,53.0,43.549711605400006,4.2,26,C
08-05-2013,58.51923,68.5,36.0,6.68592,60.5,43.492193118374,43.34428843745,43.640097799298005,52.87,43.442891558066,4.2,26,C
08-06-2013,58.51923,68.5,36.0,6.68592,60.5,43.212817609962,42.23500333052,43.294986877142,51.48,42.300738744264,4.2,26,C
08-07-2013,58.51923,68.5,36.0,6.68592,60.5,41.914543188518,41.74198772744,42.432209571752,51.5,42.3171725977,4.2,26,C
08-08-2013,58.51923,68.5,36.0,6.68592,60.5,42.801971274062005,41.963844748826006,42.826622054216,51.78,42.547246545804,4.2,26,C
08-09-2013,58.51923,68.5,36.0,6.68592,60.5,42.497944985496005,42.10353250303201,42.728018933600005,51.32,42.169267916776,4.2,26,C
08-12-2013,58.51923,68.5,36.0,6.68592,60.5,41.9063262618,41.61873382667,42.004929382416,50.9,41.82415699462,4.2,26,C
08-13-2013,58.51923,68.5,36.0,6.68592,60.5,41.939193968672,41.692686167132,42.85127283437,51.77,42.53902961908601,4.2,26,C
08-14-2013,58.51923,68.5,36.0,6.68592,60.5,42.68693430001,42.382908011444,43.089563709192,51.59,42.39112493816201,4.2,26,C
08-15-2013,58.51923,68.5,36.0,6.68592,60.5,41.922760115236,41.355792171694,41.98849552898,50.86,41.791289287748,4.2,26,C
08-16-2013,58.51923,68.5,36.0,6.68592,60.5,41.651601533542,41.265405977796,41.972061675544,50.35,41.37222602513,4.2,26,C
08-19-2013,58.51923,68.5,36.0,6.68592,60.5,41.133935150308005,40.50944871974,41.19145363733401,49.33,40.534099499894,4.2,26,C
08-20-2013,58.51923,68.5,36.0,6.68592,60.5,40.484797939586,40.073951603686005,41.290056757950005,49.92,41.018898176256,4.2,26,C
08-21-2013,58.51923,68.5,36.0,6.68592,60.5,40.92029505564,40.28759169835401,41.035332029692,49.16,40.394411745688,4.2,26,C
08-22-2013,58.51923,68.5,36.0,6.68592,60.5,40.805258081588,40.493014866304,41.306490611386,49.91,41.010681249538,4.2,26,C
08-23-2013,58.86,68.5,36.0,6.59321,61.0,41.175019783898,40.829908861742,41.355792171694,49.83,40.944945835794,4.2069,25,C
08-26-2013,58.86,68.5,36.0,6.59321,61.0,40.92029505564,40.755956521280005,41.364009098412005,49.6,40.755956521280005,4.2069,25,C
08-27-2013,58.86,68.5,36.0,6.59321,61.0,40.13147009071201,39.572719073888,40.542316426612,48.24,39.638454487632,4.2069,25,C
08-28-2013,58.86,68.5,36.0,6.59321,61.0,39.48233287999,39.145438884552,40.205422431174,48.31,39.695972974658005,4.2069,25,C
08-29-2013,58.86,68.5,36.0,6.59321,61.0,39.76992531512,39.66310526778601,40.18077165102,48.47,39.827443802146,4.2069,25,C
08-30-2013,58.86,68.5,36.0,6.59321,61.0,40.024650043378,39.27690971204,40.024650043378,48.33,39.712406828094,4.2069,25,C
09-03-2013,58.86,68.5,36.0,6.59321,61.0,40.566967206766,39.737057608248,40.95316276251201,49.37,40.566967206766,4.2069,25,C
09-04-2013,58.86,68.5,36.0,6.59321,61.0,40.517665646458006,40.361544038816,41.04354895641001,49.6,40.755956521280005,4.2069,25,C
09-05-2013,58.86,68.5,36.0,6.59321,61.0,40.96137968923001,40.7740337600596,41.24897212436,49.86,40.969596615948,4.2069,25,C
09-06-2013,58.86,68.5,36.0,6.59321,61.0,41.232538270924,40.172554724302,41.232538270924,49.22,40.443713305996,4.2069,25,C
09-09-2013,58.86,68.5,36.0,6.59321,61.0,40.66557032738201,40.558750280048,41.183236710616,50.09,41.158585930462,4.2069,25,C
09-10-2013,58.86,68.5,36.0,6.59321,61.0,41.692686167132,41.528347632772,42.341823377854006,51.09,41.980278602262,4.2069,25,C
09-11-2013,58.86,68.5,36.0,6.59321,61.0,41.939193968672,41.298273684668,42.004929382416,50.73,41.684469240414,4.2069,25,C
09-12-2013,58.86,68.5,36.0,6.59321,61.0,41.626950753388,41.06269439566295,41.709120020568,50.26,41.298273684668,4.2069,25,C
09-13-2013,59.22917,68.5,45.0,5.27964,60.5,41.322924464822,41.265405977796,41.594083046516,50.49,41.48726299918201,4.21429,24,C
09-16-2013,59.22917,68.5,45.0,5.27964,60.5,42.062447869442,41.692686167132,42.276087964110005,51.0,41.9063262618,4.21429,24,C
09-17-2013,59.0625,68.5,45.0,5.2526,60.0,42.02958016257,41.799506214466,42.136400209904,51.2,42.07066479616,4.2069,24,C
09-18-2013,59.1875,68.5,45.0,5.0925,60.0,41.922760115236,41.889892408364,43.270336096988,52.21,42.900574394678,4.2069,24,C
09-19-2013,59.18,68.5,45.0,4.98975,60.0,43.34428843745,42.64584966642,43.45110848478401,51.95,42.68693430001,4.2333300000000005,25,C
09-20-2013,59.18,68.5,45.0,4.98975,60.0,42.752669713754,42.004929382416,42.81018820078,51.21,42.078881722878,4.2333300000000005,25,C
09-23-2013,59.18,68.5,45.0,4.98975,60.0,41.04354895641001,40.501231793022,41.224321344206,49.57,40.731305741126,4.2333300000000005,25,C
09-24-2013,59.18,68.5,45.0,4.98975,60.0,40.616268767074,40.205422431174,40.657353400664,48.96,40.230073211328005,4.2333300000000005,25,C
09-25-2013,59.18,68.5,45.0,4.98975,60.0,40.295808625072,39.991782336506006,40.706654960972,49.26,40.476581012868,4.2333300000000005,25,C
09-26-2013,59.26,68.5,45.0,5.0737,60.0,40.484797939586,39.852094582300005,40.66557032738201,48.93,40.205422431174,4.2333300000000005,25,C
09-27-2013,59.08,66.0,45.0,4.81597,60.0,40.065734676968,40.008216189942,40.42727945256001,48.89,40.172554724302,4.2333300000000005,25,C
09-30-2013,59.08,66.0,45.0,4.81597,60.0,39.66310526778601,39.301560492194,40.147903944148005,48.51,39.860311509018,4.2333300000000005,25,C
10-01-2013,59.28,66.0,45.0,4.95193,60.0,40.139687017430006,39.786359168556,40.34511018538,48.6,39.93426384948,4.2333300000000005,25,C
10-02-2013,59.28,66.0,45.0,4.95193,60.0,39.786359168556,39.572719073888,40.30394338252282,48.71,40.024650043378,4.2333300000000005,25,C
10-03-2013,59.38462,66.0,45.0,4.88386,60.5,40.106819310558,39.46557034948528,40.246507064764,48.4,39.76992531512,4.2333300000000005,26,C
10-04-2013,59.38462,66.0,45.0,4.88386,60.5,39.81100994871,39.75349146168401,40.419062525842,49.14,40.377977892252005,4.2333300000000005,26,C
10-07-2013,59.33333,66.0,45.0,4.79969,60.0,39.950697702916,39.572719073888,39.991782336506006,48.18,39.589152927324,4.22581,27,C
10-08-2013,59.33333,66.0,45.0,4.79969,60.0,39.622020634196005,39.129005031116,39.81100994871,47.67,39.170089664706005,4.22581,27,C
10-09-2013,59.33333,66.0,45.0,4.79969,60.0,39.424814392964,39.11257117768,39.75349146168401,47.95,39.400163612810005,4.22581,27,C
10-10-2013,59.33333,66.0,45.0,4.79969,60.0,40.09860238384,39.909613069326,40.562858743407006,49.27,40.484797939586,4.22581,27,C
10-11-2013,59.33333,66.0,45.0,4.79969,60.0,40.55053335333,40.01643311666,40.558750280048,49.22,40.443713305996,4.22581,27,C
10-14-2013,59.33333,66.0,45.0,4.79969,60.0,40.123253163994,39.89317921589,41.00246432282,49.6,40.755956521280005,4.22581,27,C
10-15-2013,59.33333,66.0,45.0,4.83046,60.0,40.829908861742,39.97534848307,41.076416663282,48.86,40.147903944148005,4.22581,27,C
10-16-2013,58.88889,66.0,45.0,4.77907,58.0,40.616268767074,40.484797939586,41.82415699462,50.84,41.774855434312,4.22581,27,C
10-17-2013,58.88889,66.0,45.0,4.77907,58.0,41.396876805284,41.322924464822,42.087098649596,51.12,42.004929382416,4.22581,27,C
10-18-2013,58.88889,66.0,45.0,4.77907,58.0,42.210352550366,41.750204654158,42.210352550366,51.15,42.02958016257,4.22581,27,C
10-21-2013,58.88889,66.0,45.0,4.77907,58.0,42.062447869442,41.9063262618,42.374691084726,51.03,41.930977041954,4.22581,27,C
10-22-2013,58.88889,66.0,45.0,4.77907,58.0,42.169267916776,41.561215339644,42.226786403802,50.76,41.709120020568,4.22581,27,C
10-23-2013,58.88889,66.0,45.0,4.77907,58.0,41.470829145746,41.018898176256,41.520130706054005,50.19,41.240755197642,4.22581,27,C
10-24-2013,58.92593,66.0,45.0,4.80683,58.0,41.306490611386,40.895644275486006,41.33935831825801,50.15,41.20788749077,4.22581,27,C
10-25-2013,58.92593,66.0,45.0,4.80683,58.0,41.109284370154,41.04354895641001,41.298273684668,50.06,41.133935150308005,4.22581,27,C
10-28-2013,58.92593,66.0,45.0,4.80683,58.0,41.092850516718,41.051765883128006,41.355792171694,50.15,41.20788749077,4.22581,27,C
10-29-2013,58.92593,66.0,45.0,4.80683,58.0,41.306490611386,41.142152077026005,41.462612219028,50.22,41.265405977796,4.22581,27,C
10-30-2013,58.92593,66.0,45.0,4.80683,58.0,41.4954799259,40.747739594562006,41.4954799259,49.89,40.994247396102,4.22581,27,C
10-31-2013,58.92593,66.0,45.0,4.80683,58.0,40.879187359518,40.081985675989,40.879187359518,48.78,40.090204250046,4.22581,27,C
11-01-2013,58.92593,66.0,45.0,4.80683,58.0,40.164171416559,39.950488491077,40.287450027414,48.74,40.057329953818,4.22581,27,C
11-04-2013,58.92593,66.0,45.0,4.80683,58.0,40.139515694388,39.925832768906,40.386072916098,48.63,39.96692563919101,4.22581,27,C
11-05-2013,58.92593,66.0,45.0,4.80683,58.0,39.86008417645,39.63818267691099,39.958707065134,48.38,39.761461287766,4.22581,27,C
11-06-2013,58.92593,66.0,45.0,4.80683,58.0,40.073767101932,39.769679861823,40.123078546274,48.62,39.958707065134,4.22581,27,C
11-07-2013,58.92593,66.0,45.0,4.80683,58.0,40.213482860901,39.736805565595,40.377854342041005,48.35,39.736805565595,4.22581,27,C
11-08-2013,58.92593,66.0,45.0,4.80683,58.0,39.835428454279,39.835428454279,41.232586043969,49.94,41.043558840658,4.22581,27,C
11-11-2013,58.92593,66.0,45.0,4.80683,58.0,40.920280229803,40.566881545352,41.33942750671,50.17,41.232586043969,4.22581,27,C
