 Date,ABBV Price Target,ABBV Price Target - High,ABBV Price Target - Low,ABBV Price Target - StdDev,ABBV Price Target - Median,ABBV Open,ABBV Low,ABBV High,ABBV Close,ABBV Adj. Close,ABBV Rating,ABBV Price Target - #,Ticker
01-12-2015,71.07143,85.0,54.0,8.20683,72.5,46.85528035801,46.1280841467256,47.270578893592,65.76,46.44563214264,3.88235,14,ABBV
01-13-2015,71.07143,85.0,54.0,8.20683,72.5,46.765848696524,44.76627421634699,47.01490601611899,63.39,45.107838540363,3.88235,14,ABBV
01-14-2015,71.07143,85.0,54.0,8.20683,72.5,44.559912437254,44.019102257562,45.59172133271899,63.7,45.32843216629,3.88235,14,ABBV
01-15-2015,70.85714,82.0,54.0,7.87271,72.5,45.5419098688,44.737810522679,45.620185026387,62.89,44.752042369513,3.88235,14,ABBV
01-16-2015,71.14286,82.0,54.0,7.87271,73.0,44.794737910015,44.574144284088,45.983097120654,64.54,45.926169733318005,3.88235,14,ABBV
01-20-2015,70.26667,82.0,54.0,8.28224,73.0,46.296197751002,44.652419441675,46.459863989593,63.45,45.150534080865,3.88235,15,ABBV
01-21-2015,71.42857,82.0,58.0,7.29691,73.0,44.90147676127,44.317971041076,45.150534080865,62.7,44.61683982459,3.9375,14,ABBV
01-22-2015,71.42857,82.0,58.0,7.29691,73.0,44.97263599544,44.033334104396,45.150534080865,62.98,44.81608568026599,3.9375,14,ABBV
01-23-2015,71.42857,82.0,58.0,7.29691,73.0,45.299968472622,44.367782504995,45.299968472622,62.43,44.424709892331,3.9375,14,ABBV
01-26-2015,71.28571,82.0,58.0,7.43955,73.0,44.303739194242,43.891015636056,44.858781220768,62.83,44.709346829011,3.9375,14,ABBV
01-27-2015,71.28571,82.0,58.0,7.43955,73.0,44.353550658161,44.26104365374,45.18611369795,63.1,44.90147676127,3.9375,14,ABBV
01-28-2015,71.28571,82.0,58.0,7.43955,73.0,45.143418157448,43.89813155947299,45.228809238452,61.85,44.011986334145,3.9375,14,ABBV
01-29-2015,70.92857,82.0,58.0,7.12605,73.0,44.20411626640399,43.82697232530301,45.100722616946,63.12,44.915708608104,3.9375,14,ABBV
01-30-2015,71.69231,82.0,58.0,6.82061,73.0,44.182768496153,42.780931583004,44.602607977756,60.35,42.944597821595,3.9375,13,ABBV
02-02-2015,70.76923,82.0,58.0,6.96313,73.0,43.755813091133,41.734890840705,43.755813091133,60.7,43.19365514119,3.9375,13,ABBV
02-03-2015,70.61538,80.0,58.0,6.73154,73.0,43.83408824872,42.68130865516599,43.947943023392,61.65,43.869667865805,3.9375,13,ABBV
02-04-2015,70.23077,80.0,58.0,6.95208,73.0,41.948368543215,40.311706157305,41.948368543215,56.91,40.49672016614699,4.0,13,ABBV
02-05-2015,70.23077,80.0,58.0,6.95208,73.0,40.9485813031265,39.955909986455,41.457369827442,57.99,41.265239895183,4.0,13,ABBV
02-06-2015,69.84615,80.0,58.0,6.87074,70.0,41.065994039507,40.340169850973,41.151385120510994,56.9,40.48960424273,4.0,13,ABBV
02-09-2015,69.84615,80.0,58.0,6.87074,70.0,39.614345662439,39.265665415006,40.098228454795,55.48,39.479143117516,4.0,13,ABBV
02-10-2015,68.28571,80.0,48.0,8.68849,70.0,39.799359671281,39.56453419852,40.5643214386085,56.89,40.482488319313,3.82353,14,ABBV
02-11-2015,68.28571,80.0,48.0,8.68849,70.0,40.816936719912,40.034185144042,41.151385120510994,56.69,40.340169850973,3.82353,14,ABBV
02-12-2015,68.28571,80.0,48.0,8.68849,70.0,40.84540041358,39.963025909872,40.973487035086,57.05,40.596343093985,3.82353,14,ABBV
02-13-2015,68.28571,80.0,48.0,8.68849,70.0,40.809820796495,40.48960424273,41.34351505277,58.05,41.307935435685,3.82353,14,ABBV
02-17-2015,68.28571,80.0,48.0,8.68849,70.0,41.948368543215,41.20119658443,41.9839481603,58.72,41.784702304624,3.82353,14,ABBV
02-18-2015,68.28571,80.0,48.0,8.68849,70.0,42.090687011555,41.4893914828185,42.32551248431599,59.24,42.154730322308,3.82353,14,ABBV
02-19-2015,68.28571,80.0,48.0,8.68849,70.0,41.927020772964,41.734890840705,42.040875547636,59.0,41.9839481603,3.82353,14,ABBV
02-20-2015,68.28571,80.0,48.0,8.68849,70.0,42.418019488737,42.140498475474,43.649074239878,61.3,43.62061054621,3.82353,14,ABBV
02-23-2015,68.28571,80.0,48.0,8.68849,70.0,43.791392708218,42.866322664008,44.04756595123,60.57,43.101148136769,3.82353,14,ABBV
02-24-2015,68.64286,80.0,48.0,8.3547,70.0,43.300393992445,43.065568519684,43.62061054621,60.87,43.314625839279,3.82353,14,ABBV
02-25-2015,68.64286,80.0,48.0,8.3547,70.0,43.47829207787,42.844974893757,43.47829207787,60.62,43.136727753854,3.82353,14,ABBV
02-26-2015,68.64286,80.0,48.0,8.3547,70.0,42.944597821595,42.887670434259,43.271930298777,60.52,43.065568519684,3.82353,14,ABBV
02-27-2015,68.64286,80.0,48.0,8.3547,70.0,43.072684443101,42.958829668429,43.400016920283,60.5,43.05133667285,3.82353,14,ABBV
03-02-2015,68.64286,80.0,48.0,8.3547,70.0,42.90901820451,42.738236042502,43.229234758275,60.46,43.022872979182,3.82353,14,ABBV
03-03-2015,68.64286,80.0,48.0,8.3547,70.0,42.944597821595,42.29498517285707,43.015757055765,59.62,42.425135412154,3.82353,14,ABBV
03-04-2015,68.64286,80.0,48.0,8.3547,70.0,42.211657709644,42.005295930551,42.994409285514,60.27,42.887670434259,3.82353,14,ABBV
03-05-2015,68.58333,80.0,48.0,8.87373,70.0,40.710197868657,40.3109945649633,42.32551248431599,56.86,40.461140549062,3.86667,12,ABBV
03-06-2015,69.08333,86.0,48.0,9.63897,70.0,40.525183859815,39.450679423848,40.84540041358,55.64,39.592997892188,3.86667,12,ABBV
03-09-2015,69.08333,86.0,48.0,9.63897,70.0,39.799359671281,39.322592802342,39.870518905451,55.54,39.521838658018,3.9375,12,ABBV
03-10-2015,69.08333,86.0,48.0,9.63897,70.0,39.294129108674,38.981028478326,40.06264883770999,55.84,39.735316360528,3.9375,12,ABBV
03-11-2015,69.08333,86.0,48.0,9.63897,70.0,39.984373680123,39.60922219757876,40.47337993733924,56.62,40.290358387054,3.9375,12,ABBV
03-12-2015,69.08333,86.0,48.0,9.63897,70.0,40.404213161726,40.311706157305,41.9163468878385,58.0,41.2723558186,3.9375,12,ABBV
03-13-2015,69.08333,86.0,48.0,9.63897,70.0,41.357746899604,40.806262834786494,41.891441155878994,58.0,41.2723558186,3.9375,12,ABBV
03-16-2015,69.08333,86.0,48.0,9.63897,70.0,41.599688295782,41.50718129136099,42.48206279949,59.12,42.06933924130399,3.9375,12,ABBV
03-17-2015,69.08333,86.0,48.0,9.63897,70.0,41.784702304624,41.77047045779,42.823627123506,59.73,42.50341056974099,3.9375,12,ABBV
03-18-2015,69.08333,86.0,48.0,9.63897,70.0,42.524758339992,42.161846245725,42.994409285514,59.89,42.617265344413,3.9375,12,ABBV
03-19-2015,69.08333,86.0,48.0,9.63897,70.0,42.759583812753,42.688424578583,43.74599311681754,61.19,43.542335388623,3.9375,12,ABBV
03-20-2015,69.08333,86.0,48.0,9.63897,70.0,43.76292901455,42.923250051344,43.926595253141,60.4,42.98017743868,3.9375,12,ABBV
03-23-2015,69.08333,86.0,48.0,9.63897,70.0,42.731120119085,42.425135412154,43.542335388623,60.48,43.037104826016,3.9375,12,ABBV
03-24-2015,69.08333,86.0,48.0,9.63897,70.0,43.158075524104994,42.304164714065,43.279046222194,59.63,42.432251335571,3.9375,12,ABBV
03-25-2015,69.08333,86.0,48.0,9.63897,70.0,42.752467889336,41.421790210357,42.759583812753,58.22,41.428906133774,3.9375,12,ABBV
03-26-2015,69.08333,86.0,48.0,9.63897,70.0,41.258123971766,40.717313792074,41.336399129353,57.27,40.752893409159,3.9375,12,ABBV
03-27-2015,69.08333,86.0,48.0,9.63897,70.0,41.009066652171,40.781357102827,41.307935435685,57.65,41.023298499004994,3.9375,12,ABBV
03-30-2015,69.08333,86.0,48.0,9.63897,70.0,41.222544354681,41.122921426843,41.514297214778,58.24,41.443137980608,3.9375,12,ABBV
03-31-2015,69.08333,86.0,48.0,9.63897,70.0,41.279471742017,41.065994039507,41.848745615377,58.54,41.656615683118,3.9375,12,ABBV
04-01-2015,69.08333,86.0,48.0,9.63897,70.0,41.613920142616,40.083996607961,41.621036066033,57.1,40.63192271107,3.9375,12,ABBV
04-02-2015,69.08333,86.0,48.0,9.63897,70.0,40.873864107248,40.48960424273,41.137153273677,57.01,40.567879400317,3.9375,12,ABBV
04-06-2015,69.08333,86.0,48.0,9.63897,70.0,40.425560931977,40.333053927556,41.194080661013,57.61,40.994834805337,3.9375,12,ABBV
04-07-2015,69.08333,86.0,48.0,9.63897,70.0,41.450253904025,41.1193634651345,41.806050074875,58.42,41.571224602114,3.9375,12,ABBV
04-08-2015,69.08333,86.0,48.0,9.63897,70.0,41.62815198945,41.236776201515,41.969716313466,58.81,41.848745615377,3.9375,12,ABBV
04-09-2015,69.08333,86.0,48.0,9.63897,70.0,42.12626662864,42.019527777384994,43.001525208931,60.32,42.923250051344,3.9375,12,ABBV
04-10-2015,69.08333,86.0,48.0,9.63897,70.0,43.05133667285,42.923250051344,44.353550658161,62.0,44.1187251854,3.9375,12,ABBV
04-13-2015,69.75,86.0,48.0,9.25675,70.0,44.34832336291,43.81020262966,44.59944637176,61.2,43.910651833200006,4.0,12,ABBV
04-14-2015,69.75,86.0,48.0,9.25675,70.0,44.0541506954,43.41558075861,44.34832336291,61.72,44.28374887492,4.0,12,ABBV
04-15-2015,69.75,86.0,48.0,9.25675,70.0,44.55639671310001,44.46312245267,44.98689329970001,62.03,44.50617211133,4.0,12,ABBV
04-16-2015,69.75,86.0,48.0,9.25675,70.0,44.3411484198,44.23352427315,45.13756710501,62.59,44.90796892549,4.0,12,ABBV
04-17-2015,69.75,86.0,48.0,9.25675,70.0,44.57074659932,44.39137302157,45.05146778769,62.29,44.69272063219,4.0,12,ABBV
04-20-2015,69.75,86.0,48.0,9.25675,70.0,45.13756710501,45.0586427308,45.919635904,63.54,45.589588520940005,4.0,12,ABBV
04-21-2015,69.75,86.0,48.0,9.25675,70.0,45.840711529790006,45.39586505697,46.09183453864,63.61,45.63981312271,4.0,12,ABBV
04-22-2015,69.75,86.0,48.0,9.25675,70.0,45.63263817960001,45.6042971543155,46.44340675103,64.52,46.29273294572,4.0,12,ABBV
04-23-2015,70.0,86.0,48.0,9.24662,70.5,46.82367873586001,45.00841812903,46.85955345141001,64.25,46.09900948175,4.0,12,ABBV
04-24-2015,70.58333,86.0,48.0,9.67349,70.5,46.142059140410005,46.020085107540005,47.62009742107001,66.07,47.40484912777,4.0,12,ABBV
04-27-2015,70.58333,86.0,48.0,9.67349,70.5,47.36897441222,46.53668101146,47.82817077126,65.02,46.65148010122,4.0,12,ABBV
04-28-2015,70.58333,86.0,48.0,9.67349,70.5,46.3501324906,46.06313476620001,47.70619673839,66.49,47.70619673839,4.0,12,ABBV
04-29-2015,70.58333,86.0,48.0,9.67349,70.5,47.1393762327,47.003052313610006,47.48377350198001,65.63,47.08915163093,4.0,12,ABBV
04-30-2015,71.16667,86.0,55.0,8.4245,70.5,46.91695299629001,46.14923408352,47.29722498112,64.66,46.39318214926,4.06667,12,ABBV
05-01-2015,71.16667,86.0,55.0,8.4245,70.5,46.70170470299001,45.833536586680005,46.9958773705,64.32,46.14923408352,4.06667,12,ABBV
05-04-2015,71.16667,86.0,55.0,8.4245,70.5,46.14923408352,45.926810847110005,46.9510339760625,64.68,46.40753203548001,4.06667,12,ABBV
05-05-2015,71.16667,86.0,55.0,8.4245,70.5,46.06313476620001,45.76178715558,46.56538078390001,63.86,45.81918670046,4.06667,12,ABBV
05-06-2015,71.16667,86.0,55.0,8.4245,70.5,45.99856027821,45.4891393174,46.299190394519,63.94,45.87658624534,4.06667,12,ABBV
05-07-2015,71.75,86.0,55.0,8.07388,70.5,45.625463236490006,45.625463236490006,46.50080629591,64.7,46.421881921700006,4.06667,12,ABBV
05-08-2015,71.75,86.0,55.0,8.07388,70.5,46.7088796461,46.56538078390001,47.2111256638,65.24,46.80932884964,4.06667,12,ABBV
05-11-2015,71.75,86.0,55.0,8.07388,70.5,46.77345413409,46.694529759880005,47.2111256638,65.2,46.7806290772,4.06667,12,ABBV
05-12-2015,71.75,86.0,55.0,8.07388,70.5,46.45775663725,46.34295754749001,46.83085367897,64.81,46.50080629591,4.06667,12,ABBV
05-13-2015,71.75,86.0,55.0,8.07388,70.5,46.62278032878,46.37165731993,46.86672839452,65.3,46.8523785083,4.06667,12,ABBV
05-14-2015,71.75,86.0,55.0,8.07388,70.5,47.25417532246,46.59408055634,47.54834798997,65.97,47.33309969667,4.06667,12,ABBV
05-15-2015,71.75,86.0,55.0,8.07388,70.5,47.30439992423001,47.29005003801,47.72772156772,65.99,47.34744958289,4.06667,12,ABBV
05-18-2015,71.75,86.0,55.0,8.07388,70.5,47.20395072069001,46.73757941854,47.29005003801,65.61,47.07480174471,4.06667,12,ABBV
05-19-2015,71.75,86.0,55.0,8.07388,70.5,47.14655117581,46.92412793940001,47.44072384332001,65.73,47.16090106203001,4.06667,12,ABBV
05-20-2015,71.75,86.0,55.0,8.07388,70.5,47.29722498112,46.91695299629001,47.49812338820001,65.89,47.275700151790005,4.06667,12,ABBV
05-21-2015,71.75,86.0,55.0,8.07388,70.5,46.96000265495,46.543855954570006,47.214713135355005,65.65,47.10350151715001,4.06667,12,ABBV
05-22-2015,71.75,86.0,55.0,8.07388,70.5,46.98152748428001,46.85955345141001,47.26135026557001,65.48,46.98152748428001,4.06667,12,ABBV
05-26-2015,71.75,86.0,55.0,8.07388,70.5,47.153726118920005,47.11067646026,48.072118837000005,66.1,47.4263739571,4.06667,12,ABBV
05-27-2015,72.15385,86.0,55.0,7.78407,72.0,47.892745259250006,47.76359628327,48.78243820489,67.38,48.34476667518,4.0625,13,ABBV
05-28-2015,72.35714,86.0,55.0,7.62147,72.0,48.37346644762,47.80664594193,48.45239082183,67.47,48.409341163170005,4.0,14,ABBV
05-29-2015,72.35714,86.0,55.0,7.62147,72.0,48.229967585420006,47.63444730729,48.441628407165005,66.59,47.77794616949001,4.0,14,ABBV
06-01-2015,72.35714,86.0,55.0,7.62147,72.0,47.9286199748,47.54117304686001,48.258667357860006,66.93,48.02189423523001,4.0,14,ABBV
06-02-2015,72.35714,86.0,55.0,7.62147,72.0,47.856870543700005,47.59139764863,48.23714252853001,66.62,47.799470998820006,4.0,14,ABBV
06-03-2015,72.35714,86.0,55.0,7.62147,72.0,48.00036940590001,47.799470998820006,48.2873671303,67.01,48.07929378011001,4.0,14,ABBV
06-04-2015,72.35714,86.0,55.0,7.62147,72.0,47.74924639705,47.72772156772,48.69633888757001,67.42,48.37346644762,4.0,14,ABBV
06-05-2015,72.35714,86.0,55.0,7.62147,72.0,48.05776895078001,47.799470998820006,48.613827041805,67.4,48.35911656140001,4.0,14,ABBV
06-08-2015,72.85714,90.0,55.0,8.12278,72.0,48.689163944460006,48.45239082183,48.933112010200006,67.79,48.63893934269001,4.0,14,ABBV
06-09-2015,72.85714,90.0,55.0,8.12278,72.0,48.44521587872,48.438040935610005,48.84701269288,67.67,48.55284002537,4.0,14,ABBV
06-10-2015,72.85714,90.0,55.0,8.12278,72.0,48.54566508226,48.45956576494001,49.10531064484,68.24,48.96181178264,4.0,14,ABBV
06-11-2015,72.85714,90.0,55.0,8.12278,72.0,49.270334336370006,48.53849013915001,49.270334336370006,68.04,48.81831292044001,4.0,14,ABBV
06-12-2015,72.85714,90.0,55.0,8.12278,72.0,48.71068877379,47.77794616949001,48.73938854623001,67.05,48.10799355255,4.0,14,ABBV
06-15-2015,72.85714,90.0,55.0,8.12278,72.0,47.82817077126,47.4263739571,48.10799355255,66.91,48.00754434901,4.0,14,ABBV
06-16-2015,73.13333,90.0,55.0,7.91511,72.0,47.87122042992,47.799470998820006,48.35911656140001,66.77,47.90709514547,4.0,15,ABBV
06-17-2015,73.13333,90.0,55.0,7.91511,72.0,48.05059400767,47.98601951968,48.78243820489,67.77,48.62458945647,4.0,15,ABBV
06-18-2015,73.13333,90.0,55.0,7.91511,72.0,48.63893934269001,48.63893934269001,49.55733206077,68.98,49.49275757278001,4.0,15,ABBV
06-19-2015,73.13333,90.0,55.0,7.91511,72.0,49.148360303500006,49.148360303500006,50.04522819225,69.48,49.851504728280005,4.0,15,ABBV
06-22-2015,73.13333,90.0,55.0,7.91511,72.0,50.11697762335,50.03087830603,50.6550983566,70.12,50.310701087320005,4.0,15,ABBV
06-23-2015,73.13333,90.0,55.0,7.91511,72.0,50.23177671311001,49.912491744715005,50.57617398239,70.02,50.23895165622,4.0,15,ABBV
06-24-2015,73.13333,90.0,55.0,7.91511,72.0,50.59769881172,49.52863228833,50.76272250325,69.22,49.664956207420005,4.0,15,ABBV
06-25-2015,73.13333,90.0,55.0,7.91511,72.0,49.98782864737,49.71518080919001,50.49724960818,69.82,50.09545279402,4.0,15,ABBV
06-26-2015,73.13333,90.0,55.0,7.91511,72.0,50.188727054450005,49.99500359048001,50.6550983566,70.46,50.55464915306,4.0,15,ABBV
06-29-2015,73.13333,90.0,55.0,7.91511,72.0,49.70083092297,48.12951838188,50.23895165622,67.18,48.20126781298001,4.0,15,ABBV
06-30-2015,73.13333,90.0,55.0,7.91511,72.0,48.789613148,47.82817077126,48.94746189642,67.19,48.20844275609,4.0,15,ABBV
07-01-2015,73.13333,90.0,55.0,7.91511,72.0,48.717863716900005,48.56001496848001,49.2201097346,68.51,49.15553524661001,4.0,15,ABBV
07-02-2015,73.13333,90.0,55.0,7.91511,72.0,49.27750927948001,48.63893934269001,49.43535802790001,68.21,48.94028695331,4.0,15,ABBV
07-06-2015,73.13333,90.0,55.0,7.91511,72.0,48.45239082183,48.42369104939,49.50782495331101,68.22,48.94746189642,4.0,15,ABBV
07-07-2015,73.13333,90.0,55.0,7.91511,72.0,49.09096075862001,48.30171701652,49.35643365369001,68.56,49.19140996216,4.0,15,ABBV
07-08-2015,73.13333,90.0,55.0,7.91511,72.0,48.63893934269001,48.48826553738,49.10531064484,67.66,48.54566508226,4.0,15,ABBV
07-09-2015,73.13333,90.0,55.0,7.91511,72.0,49.13401041728001,48.6461142858,49.449707914120005,67.97,48.76808831867,4.0,15,ABBV
07-10-2015,73.13333,90.0,55.0,7.91511,72.0,49.46405780034,49.16988513283,49.8658546145,69.23,49.67213115053001,4.0,15,ABBV
07-13-2015,73.13333,90.0,55.0,7.91511,72.0,50.178104546076,49.997399761626,50.38049390466,69.57,50.28652741674599,4.0,15,ABBV
07-14-2015,73.46667,90.0,55.0,7.96548,73.0,50.38772209603799,50.16364816332,50.97320559765599,69.8,50.45277581844,4.0,15,ABBV
07-15-2015,73.46667,90.0,55.0,7.96548,73.0,50.460004009818,50.098594440918,50.626252411512,69.75,50.41663486155,4.0,15,ABBV
07-16-2015,73.46667,90.0,55.0,7.96548,73.0,50.698534325292,50.474460392574,50.81418538734,69.99,50.59011145462199,4.0,15,ABBV
07-17-2015,73.46667,90.0,55.0,7.96548,73.0,50.59011145462199,50.38049390466,50.687692038225,69.99,50.59011145462199,3.94444,15,ABBV
07-20-2015,73.46667,90.0,55.0,7.96548,73.0,50.597339646,50.496144966708,51.399668888958,70.8,51.17559495624,3.94444,15,ABBV
07-21-2015,74.5625,90.0,55.0,8.18511,76.0,51.182823147618,50.756359856316,51.75385026647999,70.54,50.987661980412,4.0,16,ABBV
07-22-2015,74.5625,90.0,55.0,8.18511,76.0,50.785272621828,50.619024220134,51.06717208557,70.56,51.002118363168,4.0,16,ABBV
07-23-2015,74.5625,90.0,55.0,8.18511,76.0,50.77804443045,50.694920229603,51.269561444154,70.52,50.97320559765599,4.0,16,ABBV
07-24-2015,74.5625,90.0,55.0,8.18511,76.0,48.811976375634,48.68186893082999,49.885362795267,68.08,49.209526901424,4.0,16,ABBV
07-27-2015,74.5625,90.0,55.0,8.18511,76.0,49.484198173788,49.484198173788,51.29124601828799,69.34,50.120279015052,4.0,16,ABBV
07-28-2015,74.5625,90.0,55.0,8.18511,76.0,50.2359300771,49.932346039224,51.638199204432,71.23,51.486407185494,4.0,16,ABBV
07-29-2015,74.875,90.0,55.0,8.47699,76.0,51.529776333762,51.13222580797199,51.688796544078,70.77,51.15391038210599,4.0,16,ABBV
07-30-2015,74.875,90.0,55.0,8.47699,76.0,51.218964104508,50.069681675406,51.23342048726399,70.16,50.712990708048,4.0,16,ABBV
07-31-2015,74.9375,90.0,55.0,8.44444,76.0,50.87201091836399,50.402178478794,50.87201091836399,70.01,50.604567837378,4.0,16,ABBV
08-03-2015,74.9375,90.0,55.0,8.44444,76.0,50.734675282182,50.073295771095,51.168366764862,69.73,50.402178478794,4.0,16,ABBV
08-04-2015,75.25,90.0,55.0,8.42244,77.0,50.626252411512,50.3617006070772,50.879239109742,69.95,50.56119868911,4.0,16,ABBV
08-05-2015,75.25,90.0,55.0,8.42244,77.0,50.66962155977999,50.63348060289,51.059943894192,70.3,50.81418538734,4.0,16,ABBV
08-06-2015,75.25,90.0,55.0,8.42244,77.0,50.864782726986,49.72995668064,51.161138573484,69.24,50.047997101272,4.0,16,ABBV
08-07-2015,75.25,90.0,55.0,8.42244,77.0,49.932346039224,48.98545296870599,50.09136624954,68.62,49.599849235836,4.0,16,ABBV
08-10-2015,75.5,90.0,55.0,8.55862,77.0,49.816694977176,49.51332778504133,50.185332737454,69.21,50.02631252713799,4.0,16,ABBV
08-11-2015,75.5,90.0,55.0,8.55862,77.0,49.5131109393,49.108332222132,50.084138058162,68.25,49.33240615485,4.0,16,ABBV
08-12-2015,75.5,90.0,55.0,8.55862,77.0,49.028822116974,48.60235882567199,49.816694977176,68.75,49.69381572375,4.0,16,ABBV
08-13-2015,75.5,90.0,55.0,8.55862,77.0,49.643218384104,49.303493389338,49.939574230602,68.54,49.542023704812,4.0,16,ABBV
08-14-2015,75.9375,90.0,55.0,8.44444,77.0,49.556480087568,49.44827406263934,50.192560928832,68.65,49.62153380997,4.0,16,ABBV
08-17-2015,75.9375,90.0,55.0,8.44444,77.0,49.664902958238,49.36861939365378,50.46723220119599,69.37,50.141963589186,4.0,16,ABBV
08-18-2015,75.9375,90.0,55.0,8.44444,77.0,50.178104546076,49.635990192726,50.409406670172,68.86,49.773325828908,4.0,16,ABBV
08-19-2015,75.9375,90.0,55.0,8.44444,77.0,49.69381572375,49.303493389338,49.93220147539644,68.59,49.578164661702,4.0,16,ABBV
08-20-2015,75.9375,90.0,55.0,8.44444,77.0,49.1517013704,48.775835418744,49.462513599654,67.48,48.775835418744,4.0,16,ABBV
08-21-2015,75.9375,90.0,55.0,8.44444,77.0,48.24094925677199,47.583183841374,48.544533294648,65.9,47.63378118102,4.05263,16,ABBV
08-24-2015,75.9375,90.0,55.0,8.44444,77.0,44.214846659226,38.938266953286,46.87482108633,63.45,45.86287429341,4.05263,16,ABBV
08-25-2015,75.9375,90.0,55.0,8.44444,77.0,47.062754062158,43.83898070757,47.069982253536,60.71,43.882349855838,4.05263,16,ABBV
08-26-2015,75.9375,90.0,55.0,8.44444,77.0,45.154511538366,44.005229109264,45.696625891716,63.14,45.638800360692,4.05263,16,ABBV
08-27-2015,75.9375,90.0,55.0,8.44444,77.0,46.282109393334,45.5376056814,46.69411630188,64.51,46.629062579478,4.05263,16,ABBV
08-28-2015,75.9375,90.0,55.0,8.44444,77.0,46.19537109679799,45.855646102032,46.824223746684,63.98,46.245968436444,4.05263,16,ABBV
08-31-2015,75.9375,90.0,55.0,8.44444,77.0,46.361619498492,44.9987440141701,46.484498751918,62.41,45.111142390098,4.05263,16,ABBV
09-01-2015,75.9375,90.0,55.0,8.44444,77.0,44.0919674058,43.48479933004799,44.547343462614,60.5,43.7305578369,4.05263,16,ABBV
09-02-2015,75.9375,90.0,55.0,8.44444,77.0,44.496746122968,43.571537626584,44.52565888848,60.98,44.077511023044,4.05263,16,ABBV
09-03-2015,75.9375,90.0,55.0,8.44444,77.0,44.41723601781,44.34495410403,45.017175902184,61.58,44.51120250572399,4.05263,16,ABBV
09-04-2015,75.9375,90.0,55.0,8.44444,77.0,43.83898070757,42.62016307741164,43.94740357823999,59.77,43.202899866306,4.0,16,ABBV
09-08-2015,75.9375,90.0,55.0,8.44444,77.0,43.528168478316,43.304094545598,44.04859825753199,60.57,43.781155176546,4.0,16,ABBV
09-09-2015,75.9375,90.0,55.0,8.44444,77.0,44.467833357456,42.725839235358,44.467833357456,59.26,42.83426210602799,4.0,16,ABBV
09-10-2015,75.625,85.0,55.0,7.99902,77.0,42.906544019808,42.566819025042,43.463114755914,59.58,43.065564230124,4.0,16,ABBV
09-11-2015,75.625,85.0,55.0,7.99902,77.0,43.09447699563599,42.624644556066,43.19567167492799,59.35,42.89931582843,4.0,16,ABBV
09-14-2015,75.625,85.0,55.0,7.99902,77.0,42.957141359454,41.591013189012,43.09447699563599,58.94,42.602959981932,4.0,16,ABBV
09-15-2015,75.625,85.0,55.0,7.99902,77.0,42.63187274744399,42.190953073386,42.964369550832,59.2,42.79089295776,4.0,16,ABBV
09-16-2015,75.0,85.0,55.0,7.87401,77.0,43.0077386991,42.375271953525,43.108933378392,59.51,43.01496689047799,4.0,15,ABBV
09-17-2015,75.0,85.0,55.0,7.87401,77.0,43.051107847368,42.928228593942,44.034141874776,59.86,43.267953588708,4.0,15,ABBV
09-18-2015,75.0,85.0,55.0,7.87401,77.0,42.949913168076,42.624644556066,44.691907290174,61.22,44.250987616116,4.0,15,ABBV
09-21-2015,75.0,85.0,55.0,7.87401,77.0,44.265443998872,42.852332584473,44.626853567772,59.39,42.928228593942,4.0,15,ABBV
09-22-2015,75.0,85.0,55.0,7.87401,77.0,42.046389245826,41.13563713219799,42.111442968228,57.74,41.735577016572,4.0,15,ABBV
09-23-2015,75.0,85.0,55.0,7.87401,77.0,41.85122807862,41.30911372527,42.21263764752,57.43,41.511503083854,4.0,15,ABBV
09-24-2015,75.0,85.0,55.0,7.87401,77.0,41.150093514954,40.420046185776,41.547644040744,56.57,40.889878625346,4.0,15,ABBV
09-25-2015,75.0,85.0,55.0,7.87401,77.0,41.807858930352,39.812878110024,41.836771695864,55.74,40.289938740972,4.0,15,ABBV
09-28-2015,75.0,85.0,55.0,7.87401,77.0,40.036952042742,37.832425954365775,40.065864808254,52.5,37.9480047345,4.05556,15,ABBV
09-29-2015,75.33333,85.0,60.0,7.08676,77.0,38.38169621718,37.499856869064,39.16956907738199,52.79,38.157622284462,4.16667,15,ABBV
09-30-2015,75.33333,85.0,60.0,7.08676,77.0,38.699736637812,38.569629193008,39.3936430101,54.41,39.328589287698,4.16667,15,ABBV
10-01-2015,75.33333,85.0,60.0,7.08676,77.0,39.523750454904,38.981636101554,39.92130098069399,55.13,39.849019066914,4.16667,15,ABBV
10-02-2015,74.66667,85.0,60.0,7.80313,77.0,38.938266953286,38.829844082616,40.36944884613,55.82,40.347764271996,4.16667,15,ABBV
10-05-2015,74.66667,85.0,60.0,7.80313,77.0,40.759771180542,40.073092999632,41.16454989771,56.68,40.969388730504,4.11111,15,ABBV
10-06-2015,74.66667,85.0,60.0,7.80313,77.0,40.665804692628,39.003320675688,40.962160539126,55.08,39.812878110024,4.11111,15,ABBV
10-07-2015,74.66667,85.0,60.0,7.80313,77.0,39.64662970833,38.96717971879799,40.87542224259,55.63,40.210428635814,4.11111,15,ABBV
10-08-2015,74.66667,85.0,60.0,7.80313,77.0,39.849019066914,39.61048875144,40.593522778848,56.04,40.506784482312,4.11111,15,ABBV
10-09-2015,74.66667,85.0,60.0,7.80313,77.0,40.607979161604,40.094777573766,40.8392812857,55.64,40.217656827192,4.11111,15,ABBV
