 Date,DHR Price Target,DHR Price Target - High,DHR Price Target - Low,DHR Price Target - StdDev,DHR Price Target - Median,DHR Open,DHR Low,DHR High,DHR Close,DHR Adj. Close,DHR Rating,DHR Price Target - #,Ticker
09-29-2014,84.83333,93.0,64.0,6.89001,85.5,54.696282621188,54.485436921864,55.241573222888,75.79,55.103432937124005,4.25,18,DHR
09-30-2014,84.83333,93.0,64.0,6.89001,85.5,55.059809688988,54.994374816784,56.09222656154,75.98,55.241573222888,4.25,18,DHR
10-01-2014,84.83333,93.0,64.0,6.89001,85.5,55.03799806492,54.12918039542,55.22703214017599,74.58,54.223697433048,4.25,18,DHR
10-02-2014,85.36842,95.0,64.0,7.08007,86.0,54.180074184912,53.678406831348,54.376378801524005,74.43,54.114639312708,4.28571,19,DHR
10-03-2014,85.26316,95.0,64.0,7.02508,86.0,54.681741538476,54.412731508304,54.92893994458,74.94,54.485436921864,4.28571,19,DHR
10-06-2014,85.15789,95.0,64.0,7.02824,86.0,54.7108237039,54.289132305252,54.96529265136,74.89,54.449084215084,4.28571,19,DHR
10-07-2014,85.26316,95.0,64.0,6.91179,86.0,54.31094392932,53.242174349988005,54.31094392932,73.27,53.271256515412,4.28571,19,DHR
10-08-2014,85.26316,95.0,64.0,6.91179,86.0,53.416667342532,53.009517026596,54.267320681184,74.59,54.230967974404,4.28571,19,DHR
10-09-2014,85.26316,95.0,64.0,6.91179,86.0,54.289132305252,52.885917823544,54.289132305252,72.77,52.907729447612,4.28571,19,DHR
10-10-2014,85.02632,95.0,64.0,6.71697,86.0,52.907729447612,51.79533662014399,53.22741515103532,71.86,52.246110184216,4.28571,19,DHR
10-13-2014,84.71053,95.0,64.0,6.616,85.0,52.522390755744,52.042535026248,53.191280560496,71.7,52.12978152252,4.28571,19,DHR
10-14-2014,84.71053,95.0,64.0,6.616,85.0,52.340627221844,52.035264484892,52.973164319816,72.0,52.3478977632,4.28571,19,DHR
10-15-2014,84.71053,95.0,64.0,6.616,85.0,51.395456845564,50.981035988272005,52.63871941744,71.98,52.333356680488,4.28571,19,DHR
10-16-2014,84.86842,95.0,68.0,5.95563,85.0,52.180675312012,51.77352499607599,54.194615267624,74.19,53.940146320164,4.33333,19,DHR
10-17-2014,85.23684,95.0,68.0,5.61101,86.0,54.52906017,53.969228485588005,54.878046155088,74.79,54.376378801524005,4.33333,19,DHR
10-20-2014,85.23684,95.0,68.0,5.61101,86.0,54.260050139828,53.794735493044,54.463625297796,74.73,54.332755553388,4.33333,19,DHR
10-21-2014,85.23684,95.0,68.0,5.61101,86.0,54.594495042204,54.572683418136,55.517853794416,76.25,55.4378778395,4.33333,19,DHR
10-22-2014,85.23684,95.0,68.0,5.61101,86.0,55.786863824588,54.921669403224,55.786863824588,75.57,54.943481027292,4.33333,19,DHR
10-23-2014,85.23684,95.0,68.0,5.61101,86.0,55.641452997468,55.546935959840006,56.5786257782564,77.36,56.244907930016,4.33333,19,DHR
10-24-2014,85.23684,95.0,68.0,5.61101,86.0,56.208555223236,56.05587385476,56.7102225768,77.96,56.68114041137599,4.33333,19,DHR
10-27-2014,85.19444,95.0,68.0,5.7618,85.5,56.31761334357599,56.259449012728,56.688410952732,77.87,56.615705539172005,4.35,18,DHR
10-28-2014,85.19444,95.0,68.0,5.7618,85.5,56.993773689684,56.935609358836,57.997108396812,79.74,57.975296772744,4.35,18,DHR
10-29-2014,85.19444,95.0,68.0,5.7618,85.5,57.83715648698,57.422735629688,58.106166517152,79.3,57.65539295308,4.35,18,DHR
10-30-2014,85.19444,95.0,68.0,5.7618,85.5,57.422735629688,57.248242637144,58.084354893084,79.71,57.953485148676,4.35,18,DHR
10-31-2014,85.19444,95.0,68.0,5.7618,85.5,58.433340878172,58.20068355478,58.665998201564,80.4,58.45515250224,4.35,18,DHR
11-03-2014,85.19444,95.0,68.0,5.7618,85.5,58.41879979546,57.968026231388,58.440611419528,79.97,58.142519223932,4.35,18,DHR
11-04-2014,85.19444,95.0,68.0,5.7618,85.5,58.149789765288,57.90986190054,58.3460943819,79.99,58.15706030664399,4.35,18,DHR
11-05-2014,85.0,95.0,68.0,5.87117,85.0,58.680539284276,58.062543269016,58.796867945972,80.77,58.724162532412,4.31579,17,DHR
11-06-2014,85.0,95.0,68.0,5.87117,85.0,58.869573359532,58.520587374444,59.113136494958006,81.26,59.080419058856,4.31579,17,DHR
11-07-2014,85.0,95.0,68.0,5.87117,85.0,59.094960141568,58.62237495342799,59.124042306992,81.19,59.029525269364,4.31579,17,DHR
11-10-2014,85.0,95.0,68.0,5.87117,85.0,59.022254728008,58.898655524956006,59.2549120514,81.29,59.102230682924,4.31579,17,DHR
11-11-2014,85.0,95.0,68.0,5.87117,85.0,59.29126475818,58.847761735464,59.393052337164,81.41,59.189477179196,4.31579,17,DHR
11-12-2014,86.70588,106.0,68.0,7.88718,86.0,60.38184596158,59.65479182598,60.410928127004,82.36,59.880178608016,4.42105,17,DHR
11-13-2014,86.70588,106.0,68.0,7.88718,86.0,59.858366983948,59.611168577844,60.047401059204,82.4,59.90926077344,4.42105,17,DHR
11-14-2014,86.70588,106.0,68.0,7.88718,86.0,59.720226698184,59.658427096658,59.967425104288,82.23,59.785661570388,4.42105,17,DHR
11-17-2014,86.70588,106.0,68.0,7.88718,86.0,59.742038322252,59.589356953776,60.01831889378,82.37,59.887449149372,4.42105,17,DHR
11-18-2014,86.70588,106.0,68.0,7.88718,86.0,59.981966187,59.822014277168,60.280058382596,82.58,60.040130517848,4.42105,17,DHR
11-19-2014,87.05882,106.0,68.0,7.80249,88.0,60.040130517848,59.72749723954,60.178270803612,82.57,60.03285997649199,4.42105,17,DHR
11-20-2014,87.05882,106.0,68.0,7.80249,88.0,59.567545329708,59.298535299536,60.09102430734,82.51,59.989236728356005,4.42105,17,DHR
11-21-2014,87.05882,106.0,68.0,7.80249,88.0,60.679938157176,60.512715705988,60.938042375314,83.59,60.774455194804,4.42105,17,DHR
11-24-2014,87.05882,106.0,68.0,7.80249,88.0,60.774455194804,60.44001029242799,60.796266818872,83.51,60.716290863956,4.42105,17,DHR
11-25-2014,87.05882,106.0,68.0,7.80249,88.0,60.701749781244,60.570880036836,60.810807901584,83.38,60.621773826328,4.42105,17,DHR
11-26-2014,87.35294,106.0,68.0,8.18134,88.0,60.88351331514399,60.505445164632,60.88351331514399,83.45,60.67266761582,4.42105,17,DHR
11-28-2014,87.35294,106.0,68.0,8.18134,88.0,60.658126533108,60.607232743616,61.043465224976,83.56,60.752643570736,4.42105,17,DHR
12-01-2014,87.35294,106.0,68.0,8.18134,88.0,60.425469209716,60.040130517848,60.585421119548,83.07,60.39638704429199,4.42105,17,DHR
12-02-2014,87.35294,106.0,68.0,8.18134,88.0,60.665397074464,60.432739751072,60.868972232432,83.58,60.767184653448,4.42105,17,DHR
12-03-2014,87.35294,106.0,68.0,8.18134,88.0,60.898054397856,60.810807901584,61.785060443288,84.85,61.69054340566,4.42105,17,DHR
12-04-2014,87.35294,106.0,68.0,8.18134,88.0,61.392451210064,61.087088473112,61.566944202608006,84.58,61.494238789048,4.42105,17,DHR
12-05-2014,87.35294,106.0,68.0,8.18134,88.0,61.370639585996,61.36336904464,61.792330984644,84.88,61.712355029728,4.42105,17,DHR
12-08-2014,88.0,106.0,68.0,8.70429,88.0,61.625108533456,61.443344999556,61.97409451854399,84.74,61.61056745074399,4.42105,17,DHR
12-09-2014,88.16667,106.0,68.0,8.48692,88.0,60.825348984296,60.738102488024005,61.348827961928,84.36,61.334286879216,4.45,18,DHR
12-10-2014,88.16667,106.0,68.0,8.48692,88.0,61.210687676164,60.38184596158,61.21795821752,83.14,60.447280833784,4.45,18,DHR
12-11-2014,88.25,106.0,68.0,8.52162,88.0,60.607232743616,60.425469209716,61.63237907481199,83.95,61.03619468362,4.45,18,DHR
12-12-2014,90.36111,106.0,68.0,8.89414,93.0,60.629044367684,60.621773826328,61.501509330404,83.76,60.898054397856,4.45,18,DHR
12-15-2014,90.97222,106.0,68.0,8.81361,93.0,61.305204713792,60.27278784124,61.48696824769199,83.39,60.629044367684,4.45,18,DHR
12-16-2014,90.97222,106.0,68.0,8.81361,93.0,60.541797871412,59.749308863608,61.0725473904,82.23,59.785661570388,4.45,18,DHR
12-17-2014,90.97222,106.0,68.0,8.81361,93.0,59.814743735812,59.50938099886,61.181605510740006,83.94,61.028924142264,4.45,18,DHR
12-18-2014,90.97222,106.0,68.0,8.81361,93.0,61.87230693956,61.60351502562868,62.5266556616,86.0,62.5266556616,4.45,18,DHR
12-19-2014,90.97222,106.0,68.0,8.81361,93.0,62.59936107516,62.286727796852,62.984699767028,86.27,62.72296027821199,4.45,18,DHR
12-22-2014,91.25,106.0,68.0,9.04349,93.0,63.06467572194399,62.832018398552,63.40639116567599,87.06,63.297333045336,4.45,18,DHR
12-23-2014,91.25,106.0,68.0,9.04349,93.0,63.54481571712,63.275496337792006,63.683114857856,87.06,63.370122065664006,4.45,18,DHR
12-24-2014,91.25,106.0,68.0,9.04349,93.0,63.37740096780799,63.173591707776005,63.413795478528,86.79,63.173591707776005,4.45,18,DHR
12-26-2014,91.25,106.0,68.0,9.04349,93.0,63.246380729216,63.064408175616,63.468387244608,86.73,63.129918294912,4.45,18,DHR
12-29-2014,91.25,106.0,68.0,9.04349,93.0,62.795088796288,62.729578676992006,63.435632184960006,86.88,63.239101827072,4.45,18,DHR
12-30-2014,91.25,106.0,68.0,9.04349,93.0,63.224544022784,62.52576941696,63.260938533504,86.24,62.773252089856,4.45,18,DHR
12-31-2014,91.25,106.0,68.0,9.04349,93.0,63.006176958464,62.365633569792,63.195428414208,85.71,62.38747027622399,4.45,18,DHR
01-02-2015,91.25,106.0,68.0,9.04349,93.0,62.60583734054401,61.950736147584,62.809646600576,85.72,62.394749178368,4.45,18,DHR
01-05-2015,91.63889,106.0,68.0,8.55993,93.0,62.081756386176,61.47032860608,62.30740235264,84.87,61.77604249612801,4.45,18,DHR
01-06-2015,91.63889,106.0,68.0,8.55993,93.0,61.965293951872,60.833424668480006,62.118150896896005,84.29,61.353866171776005,4.45,18,DHR
01-07-2015,91.63889,106.0,68.0,8.55993,93.0,61.921620539008,61.55767543180799,62.132708701184,84.8,61.72509018112,4.45,18,DHR
01-08-2015,91.63889,106.0,68.0,8.55993,93.0,62.30740235264,62.249171135488,62.79872824736,86.11,62.678626361984,4.45,18,DHR
01-09-2015,91.63889,106.0,68.0,8.55993,93.0,62.896993426304,62.13292706824832,62.977061349888,85.53,62.256450037632,4.45,18,DHR
01-12-2015,91.63889,106.0,68.0,8.55993,93.0,61.899783832576006,61.25196154176,62.154545407616,84.47,61.484886410368,4.4,18,DHR
01-13-2015,91.63889,106.0,68.0,8.55993,93.0,62.103593092608,60.873458630272,62.54760612339201,84.35,61.39753958464,4.4,18,DHR
01-14-2015,91.63889,106.0,68.0,8.55993,93.0,60.764275098112,60.16012622016,61.208288128896,83.02,60.429445599488,4.4,18,DHR
01-15-2015,91.47222,106.0,68.0,8.71536,93.0,60.749717293824,59.694276482944005,60.85162192384,82.03,59.708834287232,4.35,18,DHR
01-16-2015,91.41667,106.0,68.0,8.68947,93.0,59.519582831488,59.14107992,60.152847318016,82.54,60.080058296576006,4.35,18,DHR
01-20-2015,91.41667,106.0,68.0,8.68947,93.0,60.44400340377601,59.97815366656,60.74243839168,82.97,60.393051088768,4.35,18,DHR
01-21-2015,91.97368,106.0,68.0,8.55089,93.0,60.240194143744006,60.014548177280005,60.88801643456001,83.26,60.604139250944,4.38095,19,DHR
01-22-2015,91.97368,106.0,68.0,8.55089,93.0,61.128220205312005,60.531350229504,61.54311762752,84.5,61.5067231168,4.38095,19,DHR
01-23-2015,91.97368,106.0,68.0,8.55089,93.0,61.5067231168,61.201009226752,61.535838725376,84.14,61.244682639616,4.38095,19,DHR
01-26-2015,91.97368,106.0,68.0,8.55089,93.0,61.040873379584,60.575023642368,61.241043188544005,83.66,60.895295336704,4.38095,19,DHR
01-27-2015,92.47368,106.0,70.0,8.4565,94.0,61.477607508224,60.866179728128,62.081756386176,84.64,61.608627746816005,4.38095,19,DHR
01-28-2015,93.36842,106.0,70.0,8.58524,94.0,61.914341636864,60.298425360896005,61.972572854016,82.85,60.30570426304,4.38095,19,DHR
01-29-2015,93.47368,106.0,70.0,8.59234,95.0,60.66964937024,59.839854525824,61.128220205312005,83.93,61.091825694592,4.38095,19,DHR
01-30-2015,93.47368,106.0,70.0,8.59234,95.0,60.78611180454401,59.934480253696,60.938968749568,82.38,59.963595862272,4.38095,19,DHR
02-02-2015,93.47368,106.0,70.0,8.59234,95.0,60.007269275136,59.39584149504,60.968084358144,83.74,60.953526553856,4.38095,19,DHR
02-03-2015,93.47368,106.0,70.0,8.59234,95.0,61.659580061824,61.339308367488,61.965293951872,85.02,61.885226028288,4.38095,19,DHR
02-04-2015,93.47368,106.0,70.0,8.59234,95.0,61.5067231168,61.222845933184,61.928899441152,84.34,61.390260682496006,4.38095,19,DHR
02-05-2015,93.47368,106.0,70.0,8.59234,95.0,61.768763593984,61.710532376832,62.30740235264,85.48,62.220055526912006,4.38095,19,DHR
02-06-2015,93.47368,106.0,70.0,8.59234,95.0,62.16182430976001,61.5067231168,62.45298039552,84.79,61.71781127897601,4.38095,19,DHR
02-09-2015,93.47368,106.0,70.0,8.59234,95.0,61.36114507392,61.222845933184,61.93617834329601,84.45,61.47032860608,4.38095,19,DHR
02-10-2015,93.47368,106.0,70.0,8.59234,95.0,61.812437006848,61.382981780352,62.256450037632,85.46,62.205497722624,4.38095,19,DHR
02-11-2015,93.47368,106.0,70.0,8.59234,95.0,62.169103211904,61.97985175616,62.540327221248,85.66,62.351075765504,4.38095,19,DHR
02-12-2015,93.47368,106.0,70.0,8.59234,95.0,62.533048319104,62.445701493376006,63.060768724544005,86.6,63.03529256704,4.38095,19,DHR
02-13-2015,93.47368,106.0,70.0,8.59234,95.0,62.889714524160006,62.74413648128,63.268217435648005,86.81,63.188149512064,4.38095,19,DHR
02-17-2015,93.47368,106.0,70.0,8.59234,95.0,63.1444760992,62.947945741312,63.304611946368,86.8,63.18087060992,4.38095,19,DHR
02-18-2015,93.47368,106.0,70.0,8.59234,95.0,62.933387937024,62.918830132736,63.741346075008,87.45,63.653999249280005,4.38095,19,DHR
02-19-2015,93.47368,106.0,70.0,8.59234,95.0,63.341006457088,63.319169750656,63.69039376,87.24,63.501142304256,4.38095,19,DHR
02-20-2015,93.47368,106.0,70.0,8.59234,95.0,63.435632184960006,63.006176958464,63.977910394688,87.68,63.82141399859201,4.38095,19,DHR
02-23-2015,93.47368,106.0,70.0,8.59234,95.0,63.515700108544,63.18087060992,63.785019487872,86.86,63.224544022784,4.38095,19,DHR
02-24-2015,93.47368,106.0,70.0,8.59234,95.0,63.020734762752,62.969782447744,63.421074380672,87.04,63.355564261376,4.38095,19,DHR
02-25-2015,93.63158,106.0,70.0,8.73716,95.0,63.319169750656,63.195428414208,63.828692900736,87.22,63.486584499968,4.38095,19,DHR
02-26-2015,93.63158,106.0,70.0,8.73716,95.0,63.421074380672,63.341006457088,64.12712788864,87.81,63.916039726464,4.38095,19,DHR
02-27-2015,93.63158,106.0,70.0,8.73716,95.0,63.843250705024,63.493863402112005,63.952434237184,87.28,63.530257912832,4.38095,19,DHR
03-02-2015,93.63158,106.0,70.0,8.73716,95.0,63.479305597824,63.479305597824,63.937876432896005,87.47,63.668557053568,4.38095,19,DHR
03-03-2015,93.63158,106.0,70.0,8.73716,95.0,63.486584499968,63.08435236749056,63.61760473856,87.05,63.36284316352,4.38095,19,DHR
03-04-2015,93.63158,106.0,70.0,8.73716,95.0,62.300123450496,62.19821882048,62.969782447744,86.11,62.678626361984,4.38095,19,DHR
03-05-2015,93.63158,106.0,70.0,8.73716,95.0,62.83148330700799,62.569442829824,63.006176958464,86.34,62.846041111296,4.38095,19,DHR
03-06-2015,93.63158,106.0,70.0,8.73716,95.0,62.576721731968,61.90706273472,62.693184166272,85.22,62.030804071168,4.38095,19,DHR
03-09-2015,93.63158,106.0,70.0,8.73716,95.0,62.147266505472,61.93617834329601,62.802367698432,86.09,62.664068557696005,4.38095,19,DHR
03-10-2015,93.63158,106.0,70.0,8.73716,95.0,62.074477484032,61.61590664896001,62.154545407616,84.65,61.61590664896001,4.38095,19,DHR
03-11-2015,93.63158,106.0,70.0,8.73716,95.0,61.65230115968,61.36114507392,61.783321398272,84.37,61.412097388928,4.38095,19,DHR
03-12-2015,93.63158,106.0,70.0,8.73716,95.0,61.55767543180799,61.54311762752,62.409306982656,85.56,62.278286744064005,4.38095,19,DHR
03-13-2015,93.63158,106.0,70.0,8.73716,95.0,62.26372893977601,61.404818486784,62.32196015692801,85.2,62.01624626688,4.38095,19,DHR
03-16-2015,93.63158,106.0,70.0,8.73716,95.0,62.227334429056,62.103593092608,63.21726512064,86.8,63.18087060992,4.38095,19,DHR
03-17-2015,93.57895,106.0,70.0,8.74983,95.0,62.773252089856,62.52576941696,62.95755389214208,86.27,62.795088796288,4.38095,19,DHR
03-18-2015,93.57895,106.0,70.0,8.74983,95.0,62.60583734054401,62.059919679744006,63.879645215744006,87.28,63.530257912832,4.38095,19,DHR
03-19-2015,93.57895,106.0,70.0,8.74983,95.0,63.39923767424,62.99889805632,63.719509368576006,87.01,63.333727554944005,4.38095,19,DHR
03-20-2015,93.65789,106.0,70.0,8.76304,95.0,63.58121022784,63.297333044224,63.72678827072,87.15,63.435632184960006,4.38095,19,DHR
03-23-2015,93.65789,106.0,70.0,8.76304,95.0,63.610325836416,63.1444760992,63.69039376,86.77,63.159033903488,4.38095,19,DHR
03-24-2015,93.65789,106.0,70.0,8.76304,95.0,62.977061349888,62.54760612339201,63.122639392768,85.93,62.54760612339201,4.38095,19,DHR
03-25-2015,93.65789,106.0,70.0,8.76304,95.0,62.587703074965,61.494149730615,62.6970584094,84.35,61.494149730615,4.38095,19,DHR
03-26-2015,93.65789,106.0,70.0,8.76304,95.0,61.421246174325006,61.151503016052,61.931571068355005,84.32,61.472278663728,4.38095,19,DHR
03-27-2015,93.65789,106.0,70.0,8.76304,95.0,61.40666546306701,61.31189083989,61.968022846500006,84.85,61.858667512065,4.38095,19,DHR
03-30-2015,93.65789,106.0,70.0,8.76304,95.0,61.968022846500006,61.95344213524201,62.51676791469484,85.6,62.40544418424,4.38095,19,DHR
03-31-2015,93.65789,106.0,70.0,8.76304,95.0,62.252346716031006,61.858667512065,62.339830983579006,84.9,61.895119290210005,4.38095,19,DHR
04-01-2015,93.30556,106.0,70.0,8.87121,95.0,61.807635022662005,60.991115192214,61.85137715643601,83.9,61.16608372731001,4.35,18,DHR
04-02-2015,93.30556,106.0,70.0,8.87121,95.0,61.297310128632006,60.94066593126132,61.625376131937,84.19,61.377504040551,4.35,18,DHR
04-06-2015,93.30556,106.0,70.0,8.87121,95.0,61.078599459762,60.88175985777901,62.230475649144005,84.97,61.94615177961301,4.35,18,DHR
04-07-2015,93.30556,106.0,70.0,8.87121,95.0,61.742021822001,61.69098933259801,62.689768053771,85.33,62.208604582257,4.35,18,DHR
04-08-2015,93.30556,106.0,70.0,8.87121,95.0,62.230475649144005,61.887828934581,62.42002489549801,85.35,62.223185293515,4.35,18,DHR
04-09-2015,93.30556,106.0,70.0,8.87121,95.0,62.033636047161,61.902409645839,62.39815382861101,85.46,62.303379205434,4.35,18,DHR
04-10-2015,93.08333,106.0,70.0,8.67347,95.0,62.573122363707,61.844086800807005,62.5840578971505,84.98,61.95344213524201,4.35,18,DHR
04-13-2015,92.83333,106.0,70.0,8.71302,94.5,62.215894937886006,61.73473146637201,62.390863472982005,85.23,62.13570102596701,4.35,18,DHR
04-14-2015,92.83333,106.0,70.0,8.71302,94.5,61.916990357097006,61.683698976969005,62.390863472982005,85.48,62.317959916692,4.35,18,DHR
04-15-2015,92.83333,106.0,70.0,8.71302,94.5,62.150281737225,62.150281737225,62.52938022993301,85.6,62.40544418424,4.35,18,DHR
04-16-2015,92.83333,106.0,70.0,8.71302,94.5,62.13570102596701,62.04092640279,62.53667058556201,85.44,62.288798494176,4.35,18,DHR
04-17-2015,92.83333,106.0,70.0,8.71302,94.5,61.785763955775,61.049438037246,61.82221573392,84.22,61.399375107438,4.35,18,DHR
04-20-2015,92.83333,106.0,70.0,8.71302,94.5,61.82950608954901,61.632666487566006,62.09924924782201,84.92,61.909700001468,4.35,18,DHR
04-21-2015,92.83333,106.0,70.0,8.71302,94.5,62.055507114048005,61.968022846500006,62.33254062795,85.2,62.11382995908001,4.35,18,DHR
04-22-2015,92.83333,106.0,70.0,8.71302,94.5,62.033636047161,61.69827968822701,62.266927427289,85.25,62.150281737225,4.35,18,DHR
04-23-2015,92.77778,106.0,70.0,8.71497,94.5,61.647247198824,60.98382483658501,62.070087825306,84.69,61.742021822001,4.35,18,DHR
04-24-2015,92.55556,106.0,70.0,8.59084,94.0,61.52331115313101,60.546403498845,61.632666487566006,83.3,60.728662389570005,4.35,18,DHR
04-27-2015,92.66667,106.0,70.0,8.544,94.0,61.253567994858,60.524532431958,61.45769795247,83.09,60.57556492136101,4.35,18,DHR
04-28-2015,92.66667,106.0,70.0,8.544,94.0,60.386015675007,60.203756784282,60.714081678312006,83.26,60.69950096705401,4.35,18,DHR
04-29-2015,92.66667,106.0,70.0,8.544,94.0,60.480790298184,60.225627851169,60.663049188909,82.8,60.36414460812,4.35,18,DHR
04-30-2015,92.66667,106.0,70.0,8.544,94.0,60.291241051830006,59.48201157701101,60.386015675007,81.88,59.693431890252,4.35,18,DHR
05-01-2015,92.66667,106.0,70.0,8.544,94.0,59.846529358461005,59.737174024026,60.320402474346,82.52,60.160014650508,4.35,18,DHR
05-04-2015,92.66667,106.0,70.0,8.544,94.0,60.21833749554,60.167305006137006,60.65575883328,82.69,60.283950696201,4.35,18,DHR
05-05-2015,92.66667,106.0,70.0,8.544,94.0,60.298531407459,59.94859433726701,60.488080653813,82.4,60.07253038296001,4.35,18,DHR
05-06-2015,92.66667,106.0,70.0,8.544,94.0,60.27666034057201,59.686141534623005,60.47349994255501,82.34,60.02878824918601,4.35,18,DHR
05-07-2015,92.66667,106.0,70.0,8.544,94.0,59.977755759783,59.941303981638,60.852598435263005,83.19,60.648468477651,4.35,18,DHR
05-08-2015,92.66667,106.0,70.0,8.544,94.0,61.129631949165,61.049438037246,61.545182220018006,84.03,61.260858350487005,4.35,18,DHR
05-11-2015,92.66667,106.0,70.0,8.544,94.0,61.12234159353601,60.918211635924,61.33368900322072,83.56,60.918211635924,4.35,18,DHR
05-12-2015,92.66667,106.0,70.0,8.544,94.0,60.728662389570005,60.706791322683,62.952220856415,86.0,62.6970584094,4.35,18,DHR
05-13-2015,94.27778,114.0,70.0,9.94879,96.0,65.61320066100001,63.032414768334,65.795459551725,87.35,63.681256419315,4.35,18,DHR
05-14-2015,95.66667,114.0,73.0,9.51607,100.0,64.14054882394201,63.724998553089,64.41758233784401,87.84,64.038483845136,4.35,18,DHR
05-15-2015,95.66667,114.0,73.0,9.51607,100.0,63.994741711362,62.94493050078601,64.213452380232,86.45,63.02512441270501,4.35,18,DHR
05-18-2015,96.11111,114.0,73.0,9.88764,100.0,63.10531832462401,63.10531832462401,63.86351531004,87.26,63.61564321865401,4.35,18,DHR
05-19-2015,96.11111,114.0,73.0,9.88764,100.0,63.622933574283,62.959511212044006,63.746869619976,86.49,63.054285835221,4.35,18,DHR
05-20-2015,96.11111,114.0,73.0,9.88764,100.0,63.06886654647901,62.770034869246295,63.601062507396,87.02,63.440674683558,4.35,18,DHR
05-21-2015,96.11111,114.0,73.0,9.88764,100.0,63.418803616671,63.185512236543005,63.630223929912006,86.9,63.35319041601001,4.35,18,DHR
05-22-2015,97.16667,114.0,73.0,9.00154,100.0,63.38964219415501,63.119899035882,63.834353887524,86.61,63.141770102769,4.35,18,DHR
05-26-2015,97.16667,114.0,73.0,9.00154,100.0,63.10531832462401,62.67154216469851,63.36339691389061,86.18,62.82828481072201,4.35,18,DHR
05-27-2015,97.16667,114.0,73.0,9.00154,100.0,62.82099445509301,62.72097077586312,63.761450331234,87.42,63.732288908718,4.35,18,DHR
05-28-2015,97.16667,114.0,73.0,9.00154,100.0,63.681256419315,63.265706148462,63.79061175375001,87.32,63.659385352428,4.35,18,DHR
05-29-2015,97.16667,114.0,73.0,9.00154,100.0,63.49899752859,62.69341323158551,63.703127486202,86.32,62.930349789528,4.35,18,DHR
06-01-2015,97.16667,114.0,73.0,9.00154,100.0,63.061576190850005,62.733510187545,63.5390944845495,86.9,63.35319041601001,4.35,18,DHR
06-02-2015,97.16667,114.0,73.0,9.00154,100.0,63.02512441270501,62.78454267694801,63.36777112726801,86.79,63.27299650409101,4.35,18,DHR
06-03-2015,97.16667,114.0,73.0,9.00154,100.0,63.302157926607,63.178221880914,63.74322444216151,87.24,63.601062507396,4.35,18,DHR
06-04-2015,97.16667,114.0,73.0,9.00154,100.0,63.10531832462401,62.41273453986901,63.35319041601001,85.8,62.55125129682,4.35,18,DHR
06-05-2015,97.16667,114.0,73.0,9.00154,100.0,62.42002489549801,62.303379205434,62.689768053771,85.89,62.61686449748101,4.35,18,DHR
06-08-2015,97.16667,114.0,73.0,9.00154,100.0,62.39815382861101,61.858667512065,62.55854165244901,84.91,61.902409645839,4.35,18,DHR
06-09-2015,97.16667,114.0,73.0,9.00154,100.0,61.98989391338701,61.74931217763,62.54396094119101,85.2,62.11382995908001,4.35,18,DHR
06-10-2015,97.16667,114.0,73.0,9.00154,100.0,62.303379205434,62.11382995908001,62.77725232131901,86.02,62.711639120658,4.35,18,DHR
06-11-2015,97.16667,114.0,73.0,9.00154,100.0,62.879317300125,62.514799518675005,62.98867263456001,85.93,62.64602591999701,4.35,18,DHR
06-12-2015,97.16667,114.0,73.0,9.00154,100.0,62.565832008078,61.909700001468,62.61686449748101,85.05,62.004474624645,4.35,18,DHR
06-15-2015,97.16667,114.0,73.0,9.00154,100.0,61.67640862134,61.32647155114801,61.785763955775,84.46,61.574343642534,4.35,18,DHR
06-16-2015,97.16667,114.0,73.0,9.00154,100.0,61.494149730615,61.479569019357,61.858667512065,84.63,61.69827968822701,4.35,18,DHR
06-17-2015,97.16667,114.0,73.0,9.00154,100.0,61.73473146637201,61.545182220018006,62.048216758419,84.73,61.771183244517005,4.35,18,DHR
06-18-2015,97.16667,114.0,73.0,9.00154,100.0,61.94615177961301,61.807635022662005,63.010543701447006,85.95,62.66060663125501,4.35,18,DHR
06-19-2015,97.16667,114.0,73.0,9.00154,100.0,62.66060663125501,62.434605606756,62.901188367012,85.84,62.580412719336,4.35,18,DHR
06-22-2015,97.16667,114.0,73.0,9.00154,100.0,62.879317300125,62.80641374383501,63.19280259217201,86.25,62.879317300125,4.35,18,DHR
06-23-2015,97.16667,114.0,73.0,9.00154,100.0,62.80641374383501,62.452831495828505,62.974091923302,85.72,62.492928451788,4.35,18,DHR
06-24-2015,97.16667,114.0,73.0,9.00154,100.0,62.48927752903,62.306731146904994,62.744842464005,85.42,62.37244784447,4.35,18,DHR
06-25-2015,97.16667,114.0,73.0,9.00154,100.0,62.59150350301999,61.9876400709505,62.6462674176575,85.43,62.379749699755,4.35,18,DHR
06-26-2015,97.16667,114.0,73.0,9.00154,100.0,62.69372947701,62.32863671276,62.817861016855,85.76,62.62071092416,4.35,18,DHR
06-29-2015,97.16667,114.0,73.0,9.00154,100.0,62.16799589649,61.74813921760249,62.46007010789,84.75,61.883223540375,4.35,18,DHR
06-30-2015,97.16667,114.0,73.0,9.00154,100.0,62.26292001519499,62.102279198925,62.70833318758,85.59,62.496579384315,4.35,18,DHR
07-01-2015,97.16667,114.0,73.0,9.00154,100.0,62.795955451,62.57689979245,63.04421853069,86.34,63.04421853069,4.35,18,DHR
