 Date,WMT Price Target,WMT Price Target - High,WMT Price Target - Low,WMT Price Target - StdDev,WMT Price Target - Median,WMT Open,WMT Low,WMT High,WMT Close,WMT Adj. Close,WMT Rating,WMT Price Target - #,Ticker
09-21-2015,74.67958,85.0,61.0,6.48001,75.0,54.6550978095,54.329310559812,54.8694315264,63.72,54.629377763472,3.20588,24,WMT
09-22-2015,74.67958,85.0,61.0,6.48001,75.0,54.209283678348,53.939223195054,54.715111250232,63.59,54.517924230684,3.20588,24,WMT
09-23-2015,74.67958,85.0,61.0,6.48001,75.0,54.629377763472,54.110690168574,54.80933235218125,63.72,54.629377763472,3.20588,24,WMT
09-24-2015,74.67958,85.0,61.0,6.48001,75.0,54.320737211136,54.26929711908,54.84799815471,63.83,54.723684598908,3.20588,24,WMT
09-25-2015,74.67958,85.0,61.0,6.48001,75.0,54.92944496713199,54.543644276712,55.26380556549599,63.78,54.680817855528,3.20588,24,WMT
09-28-2015,74.67958,85.0,61.0,6.48001,75.0,54.52649757936,54.423617395248,54.82656478302,63.66,54.577937671416,3.20588,24,WMT
09-29-2015,74.67958,85.0,61.0,6.48001,75.0,54.6550978095,54.2127130178184,54.90372492110401,63.78,54.680817855528,3.20588,24,WMT
09-30-2015,74.67958,85.0,61.0,6.48001,75.0,55.23808551946801,54.809418085668,55.675326301944,64.84,55.589592815184005,3.20588,24,WMT
10-01-2015,74.67958,85.0,61.0,6.48001,75.0,55.521006025776,54.76226466795,55.675326301944,64.27,55.100911940652,3.20588,24,WMT
10-02-2015,74.67958,85.0,61.0,6.48001,75.0,54.663671158176,54.363603954516,55.709619696648005,64.98,55.709619696648005,3.20588,24,WMT
10-05-2015,74.30458,85.0,61.0,6.65091,74.0,55.906806716196,55.846793275464,56.515514472192,65.87,56.47264772881201,3.20588,24,WMT
10-06-2015,73.05458,85.0,42.0,9.27003,74.0,56.189727222504,55.881086670168,56.54123451822,65.68,56.309754103968,3.20588,24,WMT
10-07-2015,72.80458,85.0,42.0,9.26813,73.0,56.446927682784,56.38691424205199,56.892741813936,66.36,56.892741813936,3.20588,24,WMT
10-08-2015,72.59625,85.0,42.0,9.31747,72.655,56.781288281148,56.712701491740006,57.4294334410536,66.88,57.338555945088,3.20588,24,WMT
10-09-2015,72.72125,85.0,42.0,9.27499,72.655,57.389996037144,57.017055369738,57.458582826552,66.69,57.175662320244,3.27273,24,WMT
10-12-2015,72.72125,85.0,42.0,9.27499,72.655,57.158515622892,57.081355484808,57.4414361292,66.93,57.38142268846801,3.27273,24,WMT
10-13-2015,73.97125,85.0,61.0,6.72011,72.655,57.115648879512,56.80700832717601,57.389996037144,66.73,57.209955714948,3.27273,24,WMT
10-14-2015,71.51292,85.0,56.0,7.70931,72.0,57.107075530836,51.457238753352,58.25590425342,60.03,51.465812102028,3.27273,24,WMT
10-15-2015,64.84625,80.0,56.0,6.76347,64.5,51.18289159572,50.248396590036,51.843039443772,59.33,50.865677694708,3.09091,24,WMT
10-16-2015,64.09625,80.0,55.0,6.90059,63.0,50.985704576172,50.042636221812,51.002851273524,58.89,50.488450352964,3.09091,24,WMT
10-19-2015,63.29292,80.0,49.0,7.30029,63.0,50.402716866204,50.1540897546,50.83995764868,58.85,50.45415695826,3.09091,24,WMT
10-20-2015,63.29292,80.0,49.0,7.30029,63.0,50.462730306936,50.214103195332,50.5827571884,58.75,50.3684234715,3.09091,24,WMT
10-21-2015,63.29292,80.0,49.0,7.30029,63.0,50.41129021488,50.214103195332,50.612763908766,58.64,50.274116636064,3.09091,24,WMT
10-22-2015,63.29292,80.0,49.0,7.30029,63.0,50.531317096344,50.274116636064,51.405798661296,58.9,50.49702370164,3.09091,24,WMT
10-23-2015,63.29292,80.0,49.0,7.30029,63.0,50.745650813244,49.914035991672,50.822810951328,58.3,49.98262278108,3.09091,24,WMT
10-26-2015,63.29292,80.0,49.0,7.30029,63.0,50.06835626784,49.699702274772,50.111223011220005,58.02,49.742569018152,3.09091,24,WMT
10-27-2015,63.29292,80.0,49.0,7.30029,63.0,49.733995669476,49.193874702888,49.759715715504,57.48,49.279608189648,3.09091,24,WMT
10-28-2015,63.29292,80.0,49.0,7.30029,63.0,49.433928465816,49.005261032016,49.485368557872,57.64,49.416781768464,3.09091,24,WMT
10-29-2015,63.29292,80.0,49.0,7.30029,63.0,49.485368557872,49.279608189648,49.828302504912,57.96,49.691128926096,3.09091,24,WMT
10-30-2015,63.29292,80.0,49.0,7.30029,63.0,49.493941906548,49.073847821424,49.828302504912,57.24,49.073847821424,3.09091,24,WMT
11-02-2015,63.29292,80.0,49.0,7.30029,63.0,49.116714564804,48.670900433652,49.391061722436,57.61,49.391061722436,3.125,24,WMT
11-03-2015,63.29292,80.0,49.0,7.30029,63.0,49.356768327732,49.322474933028,50.008342827108,58.11,49.819729156236,3.125,24,WMT
11-04-2015,63.29292,80.0,49.0,7.30029,63.0,50.222676544008,49.888315945644,50.376996820176,58.37,50.042636221812,3.125,24,WMT
11-05-2015,63.29292,80.0,49.0,7.30029,63.0,50.162663103276,50.085502965192,50.565610491048,58.61,50.248396590036,3.125,24,WMT
11-06-2015,63.29292,80.0,49.0,7.30029,63.0,50.514170398992,49.991196129756,50.75422416192,58.78,50.394143517528,3.125,24,WMT
11-09-2015,63.29292,80.0,49.0,7.30029,63.0,50.1540897546,49.742569018152,50.394143517528,58.49,50.145516405924,3.125,24,WMT
11-10-2015,63.1612,80.0,49.0,7.18184,62.0,49.991196129756,49.991196129756,50.334130076796,58.68,50.308410030768,3.12121,25,WMT
11-11-2015,63.1612,80.0,49.0,7.18184,62.0,50.1540897546,49.271034840972,50.351276774148,57.58,49.365341676408,3.12121,25,WMT
11-12-2015,63.1612,80.0,49.0,7.18184,62.0,49.416781768464,48.799500663792,49.528235301252,56.95,48.82522070982,3.12121,25,WMT
11-13-2015,63.42423,80.0,49.0,7.16412,63.0,48.645180387624,48.26795304588,48.919527545256,56.42,48.370833229992,3.18182,26,WMT
11-16-2015,63.7212,80.0,49.0,7.14736,64.0,48.345113183964,48.319393137936,49.751142366828,57.87,49.613968788012,3.18182,25,WMT
11-17-2015,63.57808,80.0,50.0,7.03407,63.5,50.874251043384,50.75422416192,52.21169343684,59.92,51.371505266592,3.18182,26,WMT
11-18-2015,64.27038,82.0,50.0,7.09051,63.5,51.474385450704,51.05429136558,52.357440364332,60.93,52.237413482868,3.18182,26,WMT
11-19-2015,64.27038,82.0,50.0,7.09051,63.5,52.400307107712,51.808746049068,52.606067475936,60.7,52.04022646332,3.15152,26,WMT
11-20-2015,64.27038,82.0,50.0,7.09051,63.5,52.280280226248,51.457238753352,52.700374311372,60.07,51.500105496732,3.15152,26,WMT
11-23-2015,64.27038,82.0,50.0,7.09051,63.5,51.688719167604,51.337211871888,52.070233183686,60.26,51.662999121576,3.15152,26,WMT
11-24-2015,64.34385,82.0,50.0,7.10788,63.5,51.39722531262,51.320065174536,51.795886026054,59.92,51.371505266592,3.15152,26,WMT
11-25-2015,64.34385,82.0,50.0,7.10788,63.5,51.440092056,51.33292519755,52.048799811996,60.24,51.645852424224,3.15152,26,WMT
11-27-2015,64.34385,82.0,50.0,7.10788,63.5,51.817319397744,51.328638523212,52.031653114644,59.89,51.345785220564,3.15152,26,WMT
11-30-2015,64.34385,82.0,50.0,7.10788,63.5,51.328638523212,50.351276774148,51.491532148056,58.84,50.445583609584006,3.15152,26,WMT
12-01-2015,64.34385,82.0,50.0,7.10788,63.5,50.694210721188,50.28268998474,50.831384300004,58.99,50.574183839724,3.18182,26,WMT
12-02-2015,64.34385,82.0,50.0,7.10788,63.5,50.669280597291,50.414248388176496,51.257151452199,58.35,50.444506446885,3.18182,26,WMT
12-03-2015,64.34385,82.0,50.0,7.10788,63.5,50.738441874339,50.6563128578445,51.577022358546,59.04,51.041022461424,3.18182,26,WMT
12-04-2015,64.34385,82.0,50.0,7.10788,63.5,51.049667621055,51.032377301793,51.741280391535,59.66,51.577022358546,3.18182,26,WMT
12-07-2015,64.34385,82.0,50.0,7.10788,63.5,51.499215921867,51.499215921867,52.502054439063,60.5,52.30321576755,3.18182,26,WMT
12-08-2015,64.34385,82.0,50.0,7.10788,63.5,51.931473903417,51.43869980445,52.294570607919,59.61,51.533796560391,3.18182,26,WMT
12-09-2015,64.34385,82.0,50.0,7.10788,63.5,51.231215973306,50.91999022659,51.966054541941,59.13,51.11882889810301,3.18182,26,WMT
12-10-2015,64.34385,82.0,50.0,7.10788,63.5,51.11882889810301,51.084248259579006,51.948764222679,59.56,51.490570762236,3.18182,26,WMT
12-11-2015,64.34385,82.0,50.0,7.10788,63.5,51.049667621055,50.842183789911005,51.464635283343,59.36,51.317667569616,3.18182,26,WMT
12-14-2015,64.34385,82.0,50.0,7.10788,63.5,51.26579661183,51.066957940317,52.251344809764,60.39,52.208119011609,3.18182,26,WMT
12-15-2015,64.34385,82.0,50.0,7.10788,63.5,52.424248002384,51.499215921867,52.597151195004,59.64,51.559732039284,3.18182,26,WMT
12-16-2015,64.34385,82.0,50.0,7.10788,63.5,51.966054541941,51.61160299707,52.432893162015,60.3,52.13031257493,3.18182,26,WMT
12-17-2015,64.34385,82.0,50.0,7.10788,63.5,52.156248053823,50.980506344007,52.156248053823,58.98,50.989151503638,3.18182,26,WMT
12-18-2015,64.34385,82.0,50.0,7.10788,63.5,50.945925705483,50.79031283212501,51.35224820814,58.85,50.876764428435,3.18182,26,WMT
12-21-2015,64.34385,82.0,50.0,7.10788,63.5,50.850828949542,50.721151555077,51.507861081498,59.55,51.481925602605,3.18182,26,WMT
12-22-2015,64.34385,82.0,50.0,7.10788,63.5,51.689409433749,51.533796560391,52.476118960170005,60.54,52.337796406074,3.18182,26,WMT
12-23-2015,64.34385,82.0,50.0,7.10788,63.5,52.7354737491,52.251344809764,52.839215664672,61.09,52.813280185779,3.18182,26,WMT
12-24-2015,64.34385,82.0,50.0,7.10788,63.5,52.545280237218,52.458828640908,52.82192534541,60.83,52.588506035373,3.18182,26,WMT
12-28-2015,64.34385,82.0,50.0,7.10788,63.5,52.372377044598,52.30321576755,52.709538270207,60.75,52.519344758325,3.18182,26,WMT
12-29-2015,64.34385,82.0,50.0,7.10788,63.5,52.7354737491,52.718183429838,53.383860721425,61.61,53.262828486591,3.18182,26,WMT
12-30-2015,64.34385,82.0,50.0,7.10788,63.5,53.306054284746,53.159086571019,53.487602636997,61.68,53.323344604008,3.18182,26,WMT
12-31-2015,64.34385,82.0,50.0,7.10788,63.5,53.020764016923,52.882441462827,53.357925242532,61.3,52.99482853803,3.18182,26,WMT
01-04-2016,64.34385,82.0,50.0,7.10788,63.5,52.30321576755,52.182183532716,53.159086571019,61.46,53.133151092126,3.15152,26,WMT
01-05-2016,64.34385,82.0,50.0,7.10788,63.5,53.625925191093,53.470312317735,54.507731473455,62.92,54.395344398252,3.15152,26,WMT
01-06-2016,64.34385,82.0,50.0,7.10788,63.5,54.014957374488,54.006312214857,55.285795840245,63.55,54.939989455005,3.15152,26,WMT
01-07-2016,64.34385,82.0,50.0,7.10788,63.5,54.438570196407,54.395344398252,56.39237627301301,65.03,56.219473080393,3.15152,26,WMT
01-08-2016,64.26692,80.0,50.0,6.92485,63.5,56.262698878548,54.818957220171,56.547989146371,63.54,54.931344295374,3.15152,26,WMT
01-11-2016,64.26692,80.0,50.0,6.92485,63.5,55.121537807256,55.0048281522375,55.73102156124151,64.22,55.519215150282,3.15152,26,WMT
01-12-2016,64.26692,80.0,50.0,6.92485,63.5,55.657537704378,54.8371120553961,55.96011829146301,63.62,55.000505572422,3.15152,26,WMT
01-13-2016,64.26692,80.0,50.0,6.92485,63.5,55.095602328363,53.453021998473,55.095602328363,61.92,53.530828435152,3.15152,26,WMT
01-14-2016,64.26692,80.0,50.0,6.92485,63.5,53.5999897122,53.444376838842,55.000505572422,63.06,54.516376633086,3.15152,26,WMT
01-15-2016,64.19,80.0,50.0,6.96614,63.5,53.210957528805,52.960247899506,54.006312214857,61.93,53.539473594783,3.15152,26,WMT
01-19-2016,64.38231,80.0,50.0,6.91666,64.0,53.81611870297501,53.608634871831,54.29160248268,62.56,54.084118651536,3.15152,26,WMT
01-20-2016,64.38231,80.0,50.0,6.91666,64.0,53.42708651958,52.04386097862,53.885279980023,60.84,52.597151195004,3.15152,26,WMT
01-21-2016,64.38231,80.0,50.0,6.91666,64.0,52.718183429838,52.657667312421,54.282957323049,61.88,53.496247796628005,3.15152,26,WMT
01-22-2016,64.38231,80.0,50.0,6.91666,64.0,53.980376735964,53.712376787403,54.689279825706,62.69,54.196505726739,3.15152,26,WMT
01-25-2016,64.38231,80.0,50.0,6.91666,64.0,54.274312163418,54.075473491905,55.173408765042,63.45,54.853537858695006,3.15152,26,WMT
01-26-2016,64.38231,80.0,50.0,6.91666,64.0,54.775731422016,54.689279825706,55.735344141057,64.0,55.3290216384,3.15152,26,WMT
01-27-2016,64.38231,80.0,50.0,6.91666,64.0,55.41547323470999,55.233924882459,56.34915047485801,63.95,55.285795840245,3.15152,26,WMT
01-28-2016,64.38231,80.0,50.0,6.91666,64.0,55.35495711729301,54.836247539433,55.76992477958101,64.22,55.519215150282,3.15152,26,WMT
01-29-2016,64.38231,80.0,50.0,6.91666,64.0,55.977408610725,55.968763451094,57.516247025043,66.36,57.369279311316,3.15152,26,WMT
02-01-2016,64.38231,80.0,50.0,6.91666,64.0,56.980247127921,56.962956808659,58.72656937338301,67.5,58.35482750925,3.15152,26,WMT
02-02-2016,64.38231,80.0,50.0,6.91666,64.0,58.18192431663,57.300118034268,58.648762936704,66.86,57.801537292866,3.15152,26,WMT
02-03-2016,64.38231,80.0,50.0,6.91666,64.0,58.19056947626101,56.25405371891699,58.35482750925,66.27,57.291472874637,3.15152,26,WMT
02-04-2016,64.38231,80.0,50.0,6.91666,64.0,56.850569733456005,56.202182761131006,57.533537344305,66.42,57.421150269102,3.15152,26,WMT
02-05-2016,63.65154,80.0,48.0,7.57396,63.5,57.801537292866,56.954311649028,58.380762988143005,67.0,57.9225695277,3.18182,26,WMT
02-08-2016,63.65154,80.0,48.0,7.57396,63.5,57.49031154615,56.334453703485295,58.05224692216501,66.9,57.83611793139001,3.18182,26,WMT
02-09-2016,63.84385,80.0,48.0,7.79302,63.5,56.617150423419,55.916892493308005,57.412505109471,65.81,56.893795531611005,3.18182,26,WMT
02-10-2016,63.84385,80.0,48.0,7.79302,63.5,57.222311597589,56.7511503976995,57.568117982829,65.79,56.87650521234901,3.18182,26,WMT
02-11-2016,63.92077,80.0,48.0,7.74468,63.5,56.210827920762,56.003344089618,56.850569733456005,65.32,56.470182709692,3.18182,26,WMT
02-12-2016,63.84963,80.0,48.0,7.6474,63.0,56.643085902312,56.081150526297,57.274182555375,66.18,57.213666437958,3.18182,27,WMT
02-16-2016,63.88667,80.0,48.0,7.61649,63.0,57.585408302091,56.62579558305,57.74966633508,65.9,56.97160196829,3.18182,27,WMT
02-17-2016,63.88667,80.0,48.0,7.61649,63.0,57.14450516090999,56.893795531611005,57.585408302091,66.11,57.153150320541,3.18182,27,WMT
02-18-2016,64.11308,80.0,48.0,7.6719,63.5,55.104247487994,53.902570299285,56.003344089618,64.12,55.432763553972,3.18182,26,WMT
02-19-2016,65.00077,80.0,50.0,6.84443,65.0,55.233924882459,54.844892699064,55.9903763501715,64.66,55.899602174046,3.15152,26,WMT
02-22-2016,65.00077,80.0,50.0,6.84443,65.0,56.15895696297599,56.15895696297599,57.174763219618505,65.63,56.738182658253,3.15152,26,WMT
02-23-2016,65.00077,80.0,50.0,6.84443,65.0,56.919731010504,56.435602071168,57.57676314246,66.48,57.473021226888,3.15152,26,WMT
02-24-2016,65.00077,80.0,50.0,6.84443,65.0,57.222311597589,56.815989094932,58.207859795523,67.12,58.02631144327201,3.15152,26,WMT
02-25-2016,65.00077,80.0,50.0,6.84443,65.0,58.311601711095,58.207859795523,58.899472566003,68.04,58.82166612932401,3.15152,26,WMT
02-26-2016,65.00077,80.0,50.0,6.84443,65.0,58.856246767848,57.31740835353,58.95998868342,66.51,57.498956705781005,3.15152,26,WMT
02-29-2016,65.00077,80.0,50.0,6.84443,65.0,57.602698621353,57.248247076482,57.879343729545006,66.34,57.351988992054,3.15152,26,WMT
03-01-2016,65.00077,80.0,50.0,6.84443,65.0,57.619988940615,57.0580535646,57.827472771759,66.46,57.455730907626,3.15152,26,WMT
03-02-2016,65.00077,80.0,50.0,6.84443,65.0,57.239601916850994,57.0580535646,57.637279259877005,66.21,57.239601916850994,3.15152,26,WMT
03-03-2016,65.00077,80.0,50.0,6.84443,65.0,57.014827766445,56.089795685928,57.23095675722,66.14,57.179085799434,3.15152,26,WMT
03-04-2016,65.00077,80.0,50.0,6.84443,65.0,57.179085799434,57.135860001279006,58.164633997368,66.78,57.732376015818,3.15152,26,WMT
03-07-2016,65.00077,80.0,50.0,6.84443,65.0,57.594053461722005,57.291472874637,59.202053153088,67.89,58.691988734859,3.15152,26,WMT
03-08-2016,65.00077,80.0,50.0,6.84443,65.0,58.553666180763,58.3418597698035,59.193407993457,68.04,58.82166612932401,3.15152,26,WMT
03-09-2016,65.00077,80.0,50.0,6.84443,65.0,59.039395124796,58.455881409888,59.21357832327599,67.53,58.812956966772,3.15152,26,WMT
03-10-2016,65.00077,80.0,50.0,6.84443,65.0,58.83037528662,57.82882189536,59.252769542934,67.41,58.708447047684,3.15152,26,WMT
03-11-2016,65.00077,80.0,50.0,6.84443,65.0,59.02197680494799,58.17718829232,59.170032523656,67.17,58.499427209508,3.15152,26,WMT
03-14-2016,65.00077,80.0,50.0,6.84443,65.0,58.48200888966,58.31653485110399,58.934885205708,67.36,58.664901248064,3.15152,26,WMT
03-15-2016,65.00077,80.0,50.0,6.84443,65.0,58.3513714908,58.3513714908,59.5262371645476,68.09,59.300669922516,3.15152,26,WMT
03-16-2016,65.00077,80.0,50.0,6.84443,65.0,59.170032523656,58.5691004889,59.518398920616,67.99,59.21357832327599,3.15152,26,WMT
03-17-2016,65.00077,80.0,50.0,6.84443,65.0,59.06552260456799,58.577809648824,60.023530196208,67.45,58.74328368738,3.15152,26,WMT
03-18-2016,65.00077,80.0,50.0,6.84443,65.0,58.769411167152,58.1336424927,59.248414962972,66.95,58.30782569118,3.15152,26,WMT
03-21-2016,65.00077,80.0,50.0,6.84443,65.0,58.377498970572,58.325244011028,59.55323556031199,67.97,59.196160003428,3.15152,26,WMT
03-22-2016,65.18593,80.0,50.0,6.78251,65.0,59.2222874832,59.039395124796,59.814510358032,67.87,59.109068404188,3.14706,27,WMT
03-23-2016,65.18593,80.0,50.0,6.78251,65.0,59.230996643124,58.734574527456,59.30937908243999,67.46,58.75199284730399,3.14706,27,WMT
03-24-2016,65.18593,80.0,50.0,6.78251,65.0,58.725865367532,58.68231956791199,59.257124122896,68.0,59.2222874832,3.14706,27,WMT
03-28-2016,65.18593,80.0,50.0,6.78251,65.0,59.161323363732,59.161323363732,59.72306417883,68.12,59.326797402288,3.15152,27,WMT
03-29-2016,65.18593,80.0,50.0,6.78251,65.0,59.35292488206,58.725865367532,59.40439601721084,68.03,59.248414962972,3.15152,27,WMT
03-30-2016,65.70444,80.0,50.0,6.84106,65.0,59.509689760692,59.474853120996,60.0932034756,68.8,59.91902027711999,3.15152,27,WMT
03-31-2016,65.70444,80.0,50.0,6.84106,65.0,59.8754744775,59.631617999628,60.25867751415599,68.49,59.64903631947599,3.15152,27,WMT
04-01-2016,65.70444,80.0,50.0,6.84106,65.0,59.23970580304799,59.23970580304799,60.26738667408,69.06,60.145458435144,3.15625,27,WMT
04-04-2016,65.70444,80.0,50.0,6.84106,65.0,60.0932034756,60.023530196208,60.415442392788,69.1,60.18029507483999,3.15625,27,WMT
04-05-2016,65.70444,80.0,50.0,6.84106,65.0,60.119330955372,59.45743480114799,60.3109324737,68.64,59.779673718336,3.15625,27,WMT
04-06-2016,65.85259,80.0,50.0,6.80243,65.02,59.83192867788,59.67516379924799,60.145458435144,69.04,60.128040115296,3.15625,27,WMT
04-07-2016,65.85259,80.0,50.0,6.80243,65.02,59.945147756892,59.17438710361799,60.032239356132,68.22,59.413889001528,3.15625,27,WMT
04-08-2016,65.85259,80.0,50.0,6.80243,65.02,59.492271440844,59.100359244264,59.561944720236,68.06,59.274542442744,3.15625,27,WMT
04-11-2016,65.85259,80.0,50.0,6.80243,65.02,59.230996643124,58.68231956791199,59.544526400388,67.4,58.69973788776,3.15625,27,WMT
04-12-2016,65.85259,80.0,50.0,6.80243,65.02,58.84779360646799,58.74328368738,59.979984396588,68.8,59.91902027711999,3.15625,27,WMT
04-13-2016,65.85259,80.0,50.0,6.80243,65.02,60.101912635524,59.979984396588,60.458988192408,69.15,60.22384087446,3.15625,27,WMT
04-14-2016,65.85259,80.0,50.0,6.80243,65.02,60.22384087446,59.35292488206,60.30222331377599,68.8,59.91902027711999,3.15625,27,WMT
04-15-2016,65.85259,80.0,50.0,6.80243,65.02,60.04094851605599,60.04094851605599,60.45027903248399,69.06,60.145458435144,3.15625,27,WMT
04-18-2016,65.85259,80.0,50.0,6.80243,65.02,60.13674927521999,59.96256607673999,60.87702786876,69.86,60.842191229064,3.15625,27,WMT
04-19-2016,65.85259,80.0,50.0,6.80243,65.02,60.781227109596,60.5286614718,61.03379274739199,69.77,60.76380878974799,3.15625,27,WMT
04-20-2016,65.85259,80.0,50.0,6.80243,65.02,60.755099629824,60.2072934706044,60.95541030807599,69.21,60.27609583400399,3.15625,27,WMT
04-21-2016,65.85259,80.0,50.0,6.80243,65.02,60.502533992028,59.43130732137599,60.685426350432,68.47,59.631617999628,3.15625,27,WMT
04-22-2016,65.85259,80.0,50.0,6.80243,65.02,59.93643859696799,59.466143961072,60.04094851605599,68.72,59.849346997728,3.15625,27,WMT
04-25-2016,65.85259,80.0,50.0,6.80243,65.02,59.70129127901999,59.274542442744,60.5286614718,69.47,60.502533992028,3.15152,27,WMT
04-26-2016,65.85259,80.0,50.0,6.80243,65.02,60.70284467028,60.18029507483999,60.86823161723675,69.3,60.35447827331999,3.15152,27,WMT
04-27-2016,65.30846,80.0,50.0,6.3292,65.01,60.51995231187599,60.08449431567599,60.772517949672,69.42,60.458988192408,3.15625,26,WMT
04-28-2016,65.30846,80.0,50.0,6.3292,65.01,60.15416759506799,59.8754744775,60.633171390888,68.91,60.01482103628399,3.15625,26,WMT
04-29-2016,65.30846,80.0,50.0,6.3292,65.01,59.858056157652,57.793985255664,59.93643859696799,66.87,58.238152411788,3.15625,26,WMT
05-02-2016,65.33407,80.0,50.0,6.21226,65.02,58.020423413688,57.942040974372,58.96101268548,67.59,58.865211926316,3.12121,27,WMT
05-03-2016,65.33407,80.0,50.0,6.21226,65.02,58.229443251864,58.1336424927,58.782474907038,67.0,58.3513714908,3.12121,27,WMT
05-04-2016,65.33407,80.0,50.0,6.21226,65.02,58.22073409193999,57.863658535056,58.77812032707599,67.19,58.516845529356,3.12121,27,WMT
05-05-2016,65.26,80.0,50.0,6.2277,65.02,58.325244011028,57.985586773992,58.5691004889,67.21,58.53426384920399,3.12121,27,WMT
05-06-2016,65.26,80.0,50.0,6.2277,65.02,58.272989051484,58.17718829232,59.448725641224,68.25,59.4400164813,3.12121,27,WMT
05-09-2016,65.26,80.0,50.0,6.2277,65.02,59.4400164813,59.36163404198399,60.18029507483999,68.95,60.04965767598,3.12121,27,WMT
05-10-2016,65.07214,80.0,50.0,6.1929,65.01,60.023530196208,59.61419967978,60.20642255461199,68.79,59.910311117196,3.12121,28,WMT
05-11-2016,65.07214,80.0,50.0,6.1929,65.01,59.190931195734,57.559166974242,59.2172499735,66.41,58.261001048002,3.12121,28,WMT
05-12-2016,65.14357,80.0,50.0,6.21468,65.01,58.38382201091,58.23468227023599,58.82246830701,66.85,58.64700978857,3.12121,28,WMT
05-13-2016,65.17929,80.0,50.0,6.22237,65.01,58.322411529456005,56.71696608573001,58.38382201091,64.94,56.971380937468,3.12121,28,WMT
05-16-2016,65.25071,80.0,50.0,6.19689,65.01,56.901197530092,56.74328486349601,58.20836349246999,66.02,57.918856937044,3.12121,28,WMT
05-17-2016,65.25071,80.0,50.0,6.19689,65.01,57.953948640732,56.918743381936,58.138180085094,65.1,57.11174775222,3.12121,28,WMT
05-18-2016,65.25071,80.0,50.0,6.19689,65.01,55.286979160444005,55.023791382784,55.9510896527394,63.15,55.40102719743,3.12121,28,WMT
05-19-2016,67.73154,81.0,51.0,6.56625,67.5,59.74362552882,59.2172499735,60.822695417226,69.2,60.70864738024,3.12121,26,WMT
05-20-2016,68.27,81.0,51.0,6.50735,69.0,60.822695417226,60.40159497297,61.533302416908,69.86,61.287660491092,3.12121,26,WMT
05-23-2016,68.61741,81.0,51.0,6.37361,69.0,61.05956441712,60.919197602368,61.463119009532,69.5,60.9718351579,3.12121,27,WMT
05-24-2016,68.61741,81.0,51.0,6.37361,69.0,61.10342904673001,61.01569978751,61.778944342724,70.24,61.621031676128,3.12121,27,WMT
05-25-2016,68.61741,81.0,51.0,6.37361,69.0,61.62980460205,61.621031676128,62.283387583239005,70.48,61.831581898256005,3.12121,27,WMT
05-26-2016,68.61741,81.0,51.0,6.37361,69.0,62.015813342618,61.93685700931999,62.616758768275,70.85,62.15618015737,3.12121,27,WMT
05-27-2016,68.61741,81.0,51.0,6.37361,69.0,62.164953083292,61.84035482417799,62.191271861058,70.75,62.06845089815,3.12121,27,WMT
05-31-2016,68.61741,81.0,51.0,6.37361,69.0,61.919311157476,61.831581898256005,62.2877740462,70.78,62.094769675916,3.12121,27,WMT
06-01-2016,68.61741,81.0,51.0,6.37361,69.0,61.8491277501,61.770171416802,62.204431249941,70.5,61.8491277501,3.12121,27,WMT
06-02-2016,68.61741,81.0,51.0,6.37361,69.0,61.8491277501,61.537688879869,62.2877740462,70.95,62.24390941659,3.12121,27,WMT
06-03-2016,68.61741,81.0,51.0,6.37361,69.0,61.91053823155399,61.866673601944,62.33163867581,70.87,62.173726009214,3.12121,27,WMT
06-06-2016,69.43222,82.0,51.0,6.6213,70.0,62.743966194144,62.2877740462,62.77028497191,71.05,62.33163867581,3.18182,27,WMT
06-07-2016,69.43222,82.0,51.0,6.6213,70.0,62.37550330542,62.15618015737,62.559734749782,71.03,62.314092823966,3.18182,27,WMT
06-08-2016,69.43222,82.0,51.0,6.6213,70.0,62.15618015737,62.11231552776,62.68255571269,71.28,62.533415972016,3.18182,27,WMT
06-09-2016,69.43222,82.0,51.0,6.6213,70.0,62.603599379392,62.15618015737,62.805376675598005,71.09,62.366730379498,3.18182,27,WMT
06-10-2016,69.43222,82.0,51.0,6.6213,70.0,62.2877740462,62.00704041669601,62.647464009002,71.14,62.410595009108,3.18182,27,WMT
06-13-2016,69.43222,82.0,51.0,6.6213,70.0,62.2877740462,61.835968361217,62.445686712796,70.53,61.875446527866,3.18182,27,WMT
06-14-2016,69.43222,82.0,51.0,6.6213,70.0,61.989494564852,61.58593997244,62.436913786874,70.95,62.24390941659,3.18182,27,WMT
06-15-2016,69.43222,82.0,51.0,6.6213,70.0,62.46323256464,62.2877740462,62.827308990403,71.12,62.393049157264,3.18182,27,WMT
06-16-2016,69.43222,82.0,51.0,6.6213,70.0,62.2877740462,62.11231552776,62.69132863861199,71.3,62.55096182386,3.18182,27,WMT
06-17-2016,69.43222,82.0,51.0,6.6213,70.0,62.33163867581,61.761398490880005,62.559734749782,70.95,62.24390941659,3.18182,27,WMT
06-20-2016,69.43222,82.0,51.0,6.6213,70.0,62.559734749782,62.33163867581,62.972062268116,71.1,62.37550330542,3.18182,27,WMT
06-21-2016,69.43222,82.0,51.0,6.6213,70.0,62.24390941659,62.24390941659,62.919424712584,71.46,62.69132863861199,3.18182,27,WMT
06-22-2016,69.43222,82.0,51.0,6.6213,70.0,62.81414960151999,62.783444360793,63.38438978645,71.75,62.94574349035,3.18182,27,WMT
