 Date,DIS Price Target,DIS Price Target - High,DIS Price Target - Low,DIS Price Target - StdDev,DIS Price Target - Median,DIS Open,DIS Low,DIS High,DIS Close,DIS Adj. Close,DIS Rating,DIS Price Target - #,Ticker
02-22-2013,60.59259,70.0,50.0,4.37382,62.0,49.445560100622,49.027377389714005,49.618287742084,54.25,49.31828710165,3.93939,27,DIS
02-25-2013,60.59259,70.0,50.0,4.37382,62.0,49.63646959908,48.71828582078201,49.809197240542005,53.59,48.71828582078201,3.93939,27,DIS
02-26-2013,60.59259,70.0,50.0,4.37382,62.0,48.918286247738,48.727376749280005,49.122832138943,53.9,49.00010460422,3.93939,27,DIS
02-27-2013,60.59259,70.0,50.0,4.37382,62.0,49.00010460422,48.954649961730006,49.691015170068,54.48,49.527378457104,3.93939,27,DIS
02-28-2013,60.59259,70.0,50.0,4.37382,62.0,49.581924028092,49.445560100622,50.036470452992,54.59,49.627378670582,3.93939,27,DIS
03-01-2013,60.59259,70.0,50.0,4.37382,62.0,49.372832672638005,49.36374174414,50.336471093426,55.33,50.300107379434,3.93939,27,DIS
03-04-2013,60.59259,70.0,50.0,4.37382,62.0,50.145561594968,50.000106739,50.763744732832,55.8,50.72738101884,3.93939,27,DIS
03-05-2013,60.59259,70.0,50.0,4.37382,62.0,50.86374494631001,50.81829030382,51.436473441684,56.48,51.345564156704,3.93939,27,DIS
03-06-2013,60.59259,70.0,50.0,4.37382,62.0,51.391018799194,51.13647280125,51.672837582632006,56.36,51.236473014728006,3.93939,27,DIS
03-07-2013,60.59259,70.0,50.0,4.37382,62.0,51.236473014728006,50.918290517298,51.3323823103819,56.32,51.200109300736,3.93939,27,DIS
03-08-2013,60.59259,70.0,50.0,4.37382,62.0,51.418291584688006,51.381927870696,52.281929791998,57.39,52.172838650022,3.93939,27,DIS
03-11-2013,60.59259,70.0,50.0,4.37382,62.0,52.172838650022,52.12738400753201,52.50011207595,57.66,52.418293719468,3.93939,27,DIS
03-12-2013,60.59259,70.0,50.0,4.37382,62.0,52.29102072049601,51.54556458366,52.391020933974005,57.11,51.918292652078,3.93939,27,DIS
03-13-2013,60.59259,70.0,50.0,4.37382,62.0,51.963747294568,51.763746867612,52.213747828263,57.34,52.12738400753201,3.93939,27,DIS
03-14-2013,60.59259,70.0,50.0,4.37382,62.0,52.136474936030005,52.063747508046006,52.563748575436,57.75,52.50011207595,3.93939,27,DIS
03-15-2013,60.59259,70.0,50.0,4.37382,62.0,52.272838863500006,52.12738400753201,52.527384861444006,57.58,52.345566291484,3.93939,27,DIS
03-18-2013,60.59259,70.0,50.0,4.37382,62.0,51.891019866584,51.59101922615,51.991020080062,56.83,51.663746654134,3.93939,27,DIS
03-19-2013,60.59259,70.0,50.0,4.37382,62.0,51.663746654134,50.691017304848,51.86374708109,56.31,51.191018372238005,3.93939,27,DIS
03-20-2013,61.03846,70.0,50.0,4.23793,62.5,51.445564370182005,51.400109727692005,51.95456545678503,56.94,51.763746867612,3.96875,26,DIS
03-21-2013,61.03846,70.0,50.0,4.23793,62.5,51.581928297652006,51.054654444768,51.68192851113,56.31,51.191018372238005,3.96875,26,DIS
03-22-2013,61.03846,70.0,50.0,4.23793,62.5,51.50010994117,51.377382406447005,51.90920172358,56.78,51.618292011644,3.96875,26,DIS
03-25-2013,61.03846,70.0,50.0,4.23793,62.5,51.8182924386,50.786472054077,51.9164744663784,56.21,51.100109087258005,3.96875,26,DIS
03-26-2013,61.03846,70.0,50.0,4.23793,62.5,51.281927657218,51.209200229234,51.572837369154,56.63,51.48192808417401,3.96875,26,DIS
03-27-2013,61.03846,70.0,50.0,4.23793,62.5,51.218291157732,50.900108660302,51.3637460137,56.47,51.336473228206,3.96875,26,DIS
03-28-2013,61.03846,70.0,50.0,4.23793,62.5,51.445564370182005,51.3637460137,51.763746867612,56.8,51.63647386864,3.96875,26,DIS
04-01-2013,61.03846,70.0,50.0,4.23793,62.5,51.718292225122006,51.04556351627,51.945565437572,56.69,51.536473655162,3.96875,26,DIS
04-02-2013,61.03846,70.0,50.0,4.23793,62.5,51.854656152592,51.781928724608,52.236475149508,57.46,52.236475149508,3.96875,26,DIS
04-03-2013,61.03846,70.0,50.0,4.23793,62.5,52.400111862472,51.8182924386,52.50011207595,57.25,52.045565651050005,3.96875,26,DIS
04-04-2013,61.03846,70.0,50.0,4.23793,62.5,52.072838436544,51.981929151564,52.472839290456,57.59,52.35465721998201,3.96875,26,DIS
04-05-2013,61.03846,70.0,50.0,4.23793,62.5,51.718292225122006,51.245563943226,52.481930218954,57.7,52.45465743346001,3.96875,26,DIS
04-08-2013,61.19231,70.0,50.0,4.37668,62.5,52.572839503934,52.509203004448,53.472841425236005,58.82,53.472841425236005,3.96875,26,DIS
04-09-2013,61.03846,70.0,50.0,4.23793,62.5,53.381932140256005,53.200113570296,53.854660422152,59.14,53.763751137172,3.96875,26,DIS
04-10-2013,61.11538,70.0,50.0,4.29066,62.5,53.972842492626,53.94556970713201,54.672843986972005,60.11,54.645571201478,3.96875,26,DIS
04-11-2013,61.26923,70.0,50.0,4.42508,62.5,54.645571201478,54.563752844996,55.154663197366006,60.55,55.04557205539,3.96875,26,DIS
04-12-2013,61.26923,70.0,50.0,4.42508,62.5,54.809207914442005,54.791026057446,55.209208768354,60.55,55.04557205539,3.96875,26,DIS
04-15-2013,61.26923,70.0,50.0,4.42508,62.5,54.781935128948,53.49102328223201,55.154663197366006,58.88,53.527386996224,3.96875,26,DIS
04-16-2013,61.26923,70.0,50.0,4.42508,62.5,53.872842279148,53.709205566184,55.22739062535,60.75,55.22739062535,3.96875,26,DIS
04-17-2013,61.5,70.0,50.0,4.52557,63.0,54.86375348543,54.563752844996,55.16829959011301,60.68,55.163754125864,3.96875,26,DIS
04-18-2013,61.5,70.0,50.0,4.52557,63.0,55.12739041187201,54.43647984602401,55.154663197366006,59.99,54.536480059502,3.96875,26,DIS
04-19-2013,61.73077,70.0,50.0,4.44243,63.0,54.77284420045,54.77284420045,55.963755833688005,61.56,55.963755833688005,3.96875,26,DIS
04-22-2013,62.11538,74.0,50.0,5.01787,63.0,55.991028619182,55.59102776527,56.45466597258,62.01,56.372847616098,3.96875,26,DIS
04-23-2013,62.11538,74.0,50.0,5.01787,63.0,56.72739382752,55.945573976692,56.927394254476,62.59,56.90012146898201,3.96875,26,DIS
04-24-2013,62.34615,74.0,50.0,5.05312,63.0,57.009212610958,55.991028619182,57.18194025242,61.94,56.309211116612,3.96875,26,DIS
04-25-2013,62.34615,74.0,50.0,5.05312,63.0,56.372847616098,55.95466490519,56.518302472066,62.0,56.3637566876,3.96875,26,DIS
04-26-2013,62.34615,74.0,50.0,5.05312,63.0,56.41830225858801,55.95466490519,56.622848149793,61.87,56.245574617126,3.96875,26,DIS
04-29-2013,63.53846,74.0,50.0,5.58315,63.0,57.109212824436,56.90012146898201,57.50012274985,63.0,57.272849537400006,4.03125,26,DIS
04-30-2013,64.26923,74.0,50.0,5.7416,65.0,57.209213037914,56.763757541512,57.345576965384,62.84,57.12739468143201,4.03125,26,DIS
05-01-2013,64.26923,74.0,50.0,5.7416,65.0,57.163758395424,57.09103096744,57.72794141800989,63.21,57.463759035858,4.03125,26,DIS
05-02-2013,64.26923,74.0,50.0,5.7416,65.0,57.63648667732,57.372849750878,58.118305887714,63.88,58.07285124522401,4.03125,26,DIS
05-03-2013,64.8,74.0,50.0,5.60714,65.0,58.34557910016401,58.068305780975,58.95467130953,64.8,58.90921666704,4.06452,25,DIS
05-06-2013,65.48,75.0,50.0,5.76971,66.0,59.172853593482,58.64557974059801,59.627400018382005,65.06,59.145580807988,4.06452,25,DIS
05-07-2013,65.48,75.0,50.0,5.76971,66.0,59.491036090912,58.881943881546,60.08194644328201,66.07,60.063764586286,4.06452,25,DIS
05-08-2013,69.56,75.0,57.0,4.37337,70.0,60.0001280868,58.691034383088,60.0001280868,65.99,59.991037158302,4.06452,25,DIS
05-09-2013,70.65385,85.0,57.0,5.12867,71.5,59.75467301735401,59.554672590398006,61.009221150078005,66.67,60.60922029616601,4.09375,26,DIS
05-10-2013,70.65385,85.0,57.0,5.12867,71.5,60.627402153162,60.30921965573201,61.30013086201401,67.2,61.09103950656001,4.09375,26,DIS
05-13-2013,70.65385,85.0,57.0,5.12867,71.5,60.872857222608,60.836493508616,61.381949218496,67.32,61.200130648536,4.09375,26,DIS
05-14-2013,70.85185,85.0,57.0,5.13307,72.0,61.30013086201401,60.891039079604006,61.35731280226643,67.47,61.336494576006,4.12121,27,DIS
05-15-2013,70.85185,85.0,57.0,5.13307,72.0,61.291039933516,61.07285764956401,61.62740428794201,67.67,61.518313145966005,4.12121,27,DIS
05-16-2013,70.85185,85.0,57.0,5.13307,72.0,61.472858503476,60.181946656760005,61.71831357292201,66.47,60.427401726206,4.12121,27,DIS
05-17-2013,71.18519,85.0,57.0,5.0335,72.0,60.145582942768,59.70921837486401,60.527401939684005,66.58,60.527401939684005,4.0606100000000005,27,DIS
05-20-2013,71.18519,85.0,57.0,5.0335,72.0,60.527401939684005,60.04558272929,60.54558379668,66.12,60.109219228776006,4.0606100000000005,27,DIS
05-21-2013,71.18519,85.0,57.0,5.0335,72.0,60.31831058423,59.736491160358,60.363765226720005,65.83,59.845582302334,4.0606100000000005,27,DIS
05-22-2013,71.18519,85.0,57.0,5.0335,72.0,59.78194580284801,59.33194484219701,60.64567491944298,65.57,59.609218161386,4.0606100000000005,27,DIS
05-23-2013,71.18519,85.0,57.0,5.0335,72.0,58.97285316652601,58.400124671152,59.491036090912,65.23,59.300126592454006,4.0606100000000005,27,DIS
05-24-2013,71.18519,85.0,57.0,5.0335,72.0,58.863762024550006,58.536488598622,59.57285444739401,65.49,59.536490733402,4.0606100000000005,27,DIS
05-28-2013,71.18519,85.0,57.0,5.0335,72.0,59.98194622980401,59.927400658816005,60.69103865264801,66.69,60.627402153162,4.0606100000000005,27,DIS
05-29-2013,71.18519,85.0,57.0,5.0335,72.0,60.33649244122601,59.763763945852,60.436492654704,66.26,60.23649222774801,4.0606100000000005,27,DIS
05-30-2013,71.18519,85.0,57.0,5.0335,72.0,60.400128940712,58.472852099136,61.009221150078005,64.65,58.772852739570006,4.0606100000000005,27,DIS
05-31-2013,70.96429,85.0,57.0,5.07432,72.0,58.700125311586,57.336486036886,59.118308022494006,63.08,57.345576965384,4.0606100000000005,28,DIS
06-03-2013,71.10714,85.0,57.0,4.98812,72.0,57.327395108388,56.845575897994,58.018305674236,63.8,58.00012381724,4.0606100000000005,28,DIS
06-04-2013,71.10714,85.0,57.0,4.98812,72.0,58.118305887714,58.054669388228,59.02739873751401,64.35,58.50012488463,4.0606100000000005,28,DIS
06-05-2013,71.10714,85.0,57.0,4.98812,72.0,58.22739702969,57.09103096744,58.291033529176005,63.12,57.381940679376,4.0606100000000005,28,DIS
06-06-2013,71.10714,85.0,57.0,4.98812,72.0,57.36375882238001,56.400120401592005,57.563759249336,63.14,57.400122536372,4.0606100000000005,28,DIS
06-07-2013,71.10714,85.0,57.0,4.98812,72.0,57.84557803277401,57.50012274985,58.97285316652601,64.85,58.95467130953,4.0606100000000005,28,DIS
06-10-2013,71.10714,85.0,57.0,4.98812,72.0,59.009216880518,57.90921453226001,59.063762451506,63.83,58.027396602734,4.0606100000000005,28,DIS
06-11-2013,71.28571,85.0,57.0,5.03457,72.0,57.563759249336,57.245576751906,58.45467024214,63.8,58.00012381724,4.12121,28,DIS
06-12-2013,71.2069,85.0,57.0,4.96456,72.0,58.472852099136,57.150122002677,58.591034169610005,62.99,57.263758608902,4.08824,29,DIS
06-13-2013,71.2069,85.0,57.0,4.96456,72.0,57.263758608902,56.836484969496006,58.54557952712001,64.3,58.45467024214,4.08824,29,DIS
06-14-2013,71.2069,85.0,57.0,4.96456,72.0,58.19103331569801,57.84557803277401,58.57285231261401,63.8,58.00012381724,4.08824,29,DIS
06-17-2013,71.24138,85.0,57.0,4.97341,72.0,58.45467024214,58.40921559965,59.204671843225,64.49,58.627397883602,4.08824,29,DIS
06-18-2013,71.24138,85.0,57.0,4.97341,72.0,58.736489025578,58.691034383088,59.536490733402,65.29,59.35467216344201,4.08824,29,DIS
06-19-2013,71.24138,85.0,57.0,4.97341,72.0,59.263762878462,58.481943027634,59.59103630439,64.33,58.481943027634,4.08824,29,DIS
06-20-2013,71.24138,85.0,57.0,4.97341,72.0,57.472849964356,56.200119974636,57.74103235504701,61.98,56.345574830604,4.05882,29,DIS
06-21-2013,71.13793,85.0,57.0,4.94608,72.0,56.927394254476,56.200119974636,57.345576965384,62.73,57.027394467954,4.05882,29,DIS
06-24-2013,71.13793,85.0,57.0,4.94608,72.0,56.59102990005,56.200119974636,57.263758608902,62.44,56.763757541512,4.05882,29,DIS
06-25-2013,71.13793,85.0,57.0,4.94608,72.0,57.163758395424,56.8183031125,57.36375882238001,62.57,56.881939611986006,4.05882,29,DIS
06-26-2013,71.13793,85.0,57.0,4.94608,72.0,57.227394894910006,57.045576324950005,57.691032248308005,63.21,57.463759035858,4.05882,29,DIS
06-27-2013,71.13793,85.0,57.0,4.94608,72.0,57.86375988977,57.68194131981001,58.150124137457006,63.72,57.927396389256,4.05882,29,DIS
06-28-2013,71.13793,85.0,57.0,4.94608,72.0,57.963760103248,57.40921346487,58.654670669096,63.15,57.40921346487,4.05882,29,DIS
07-01-2013,71.13793,85.0,57.0,4.94608,72.0,58.036487531232005,57.84557803277401,59.01830780901601,63.93,58.118305887714,4.05882,29,DIS
07-02-2013,71.13793,85.0,57.0,4.94608,72.0,58.027396602734,57.34103150113501,58.309215386172006,63.26,57.509213678348,4.05882,29,DIS
07-03-2013,71.13793,85.0,57.0,4.94608,72.0,57.136485609930006,56.881939611986006,58.027396602734,63.61,57.827396175778006,4.05882,29,DIS
07-05-2013,71.13793,85.0,57.0,4.94608,72.0,58.07285124522401,57.375849757282346,58.13648774471,63.82,58.018305674236,4.05882,29,DIS
07-08-2013,71.17241,85.0,57.0,4.9624,72.0,58.436488385144,58.327397243168,58.90012573854201,64.71,58.827398310558,4.05882,29,DIS
07-09-2013,71.17241,85.0,57.0,4.9624,72.0,59.381944948936,58.772852739570006,59.58194537589201,64.94,59.036489666012,4.05882,29,DIS
07-10-2013,71.17241,85.0,57.0,4.9624,72.0,58.963762238028,58.700125311586,59.36376309194,64.91,59.009216880518,4.05882,29,DIS
07-11-2013,71.17241,85.0,57.0,4.9624,72.0,59.68194558937001,59.68194558937001,60.754675152134,66.58,60.527401939684005,4.05882,29,DIS
07-12-2013,71.17241,85.0,57.0,4.9624,72.0,60.354674298222,59.93649158731401,60.9092209366,66.98,60.891039079604006,4.05882,29,DIS
07-15-2013,71.17241,85.0,57.0,4.9624,72.0,60.927402793596,59.900127873322006,61.236494362528,65.93,59.93649158731401,4.05882,29,DIS
07-16-2013,71.17241,85.0,57.0,4.9624,72.0,59.95467344431,59.02739873751401,60.09103737178,65.03,59.118308022494006,4.05882,29,DIS
07-17-2013,71.17241,85.0,57.0,4.9624,72.0,59.472854233916,58.87285295304801,59.509217947908,65.36,59.418308662928006,4.05882,29,DIS
07-18-2013,71.31034,85.0,57.0,5.03165,72.0,59.72740023186,59.691036517868,60.33649244122601,65.82,59.836491373836,4.05882,29,DIS
07-19-2013,71.41379,85.0,57.0,4.94464,72.0,59.900127873322006,59.009216880518,60.027400872294,65.16,59.236490092968,4.05882,29,DIS
07-22-2013,71.41379,85.0,57.0,4.94464,72.0,59.22739916447001,58.41830652814801,59.391035877434,64.4,58.54557952712001,4.05882,29,DIS
07-23-2013,71.41379,85.0,57.0,4.94464,72.0,58.72739809708,58.481943027634,58.881943881546,64.45,58.591034169610005,4.05882,29,DIS
07-24-2013,71.41379,85.0,57.0,4.94464,72.0,58.71830716858201,58.663761597594,59.20012637897601,64.64,58.763761811072,4.05882,29,DIS
07-25-2013,71.41379,85.0,57.0,4.94464,72.0,58.472852099136,58.41821561886302,58.854671096052,64.55,58.68194345459,4.05882,29,DIS
07-26-2013,71.41379,85.0,57.0,4.94464,72.0,58.609216026606,58.281942600678,59.154671736486,64.98,59.072853380004005,4.05882,29,DIS
07-29-2013,71.62069,85.0,57.0,4.9648,73.0,58.90921666704,58.609216026606,59.118308022494006,64.61,58.736489025578,4.05882,29,DIS
07-30-2013,71.62069,85.0,57.0,4.9648,73.0,58.818307382060006,58.27285167218,58.97285316652601,64.18,58.34557910016401,4.05882,29,DIS
07-31-2013,71.62069,85.0,57.0,4.9648,73.0,58.57285231261401,58.527397670124,59.20012637897601,64.65,58.772852739570006,4.05882,29,DIS
08-01-2013,71.67857,85.0,57.0,5.04305,73.0,59.236490092968,59.204671843225,59.881946016326005,65.36,59.418308662928006,4.0606100000000005,28,DIS
08-02-2013,71.67857,85.0,57.0,5.04305,73.0,59.600127232888006,59.391035877434,60.53649286818201,66.51,60.46376544019801,4.0606100000000005,28,DIS
08-05-2013,71.67857,85.0,57.0,5.04305,73.0,60.454674511700006,59.645581875378,60.49103822569201,66.02,60.018309943796,4.0606100000000005,28,DIS
08-06-2013,71.67857,85.0,57.0,5.04305,73.0,60.08194644328201,59.972855301306005,61.054675792568,67.05,60.95467557909,4.09375,28,DIS
08-07-2013,71.85714,85.0,57.0,5.45576,73.0,59.02739873751401,58.291033529176005,60.27285594174,65.91,59.918309730318,4.09375,28,DIS
08-08-2013,71.82143,85.0,57.0,5.44488,73.0,60.30921965573201,59.277399271209,60.418310797708,65.75,59.77285487435,4.09375,28,DIS
08-09-2013,71.82143,85.0,57.0,5.44488,73.0,59.518308876406,58.72739809708,59.77285487435,64.73,58.845580167554,4.09375,28,DIS
08-12-2013,71.82143,85.0,57.0,5.44488,73.0,58.41830652814801,57.881941746766,58.57285231261401,63.93,58.118305887714,4.09375,28,DIS
08-13-2013,71.82143,85.0,57.0,5.44488,73.0,58.41830652814801,57.641032141569006,58.41830652814801,63.98,58.163760530204,4.09375,28,DIS
08-14-2013,71.82143,85.0,57.0,5.44488,73.0,58.13648774471,57.700123176806,58.336488171666005,63.96,58.14557867320801,4.09375,28,DIS
08-15-2013,71.82143,85.0,57.0,5.44488,73.0,57.527395535344006,56.54557525756,57.563759249336,62.38,56.709211970524,4.09375,28,DIS
08-16-2013,71.82143,85.0,57.0,5.44488,73.0,56.336483902106,56.100119761158005,56.8183031125,62.17,56.518302472066,4.09375,28,DIS
08-19-2013,71.82143,85.0,57.0,5.44488,73.0,56.50012061507,56.209210903134,56.527393400564,61.83,56.209210903134,4.15625,28,DIS
08-20-2013,71.82143,85.0,57.0,5.44488,73.0,56.172847189142,56.172847189142,56.71830289902201,61.88,56.25466554562401,4.15625,28,DIS
08-21-2013,71.82143,85.0,57.0,5.44488,73.0,56.018301404676,55.53648219428201,56.25466554562401,61.14,55.581936836772,4.15625,28,DIS
08-22-2013,71.67857,85.0,57.0,5.43831,72.5,55.745573549736,55.600118693768,56.200119974636,61.64,56.036483261672,4.15625,28,DIS
08-23-2013,71.85185,85.0,57.0,5.46168,73.0,56.327392973608006,55.872846548708,56.354665759102005,61.73,56.118301618154,4.16129,27,DIS
08-26-2013,71.85185,85.0,57.0,5.46168,73.0,56.145574403648,55.754664478234,56.463756901078,61.35,55.77284633523001,4.15625,27,DIS
08-27-2013,71.85185,85.0,57.0,5.46168,73.0,55.363754552820005,55.063753912386005,55.77284633523001,60.69,55.172845054362,4.15625,27,DIS
08-28-2013,71.85185,85.0,57.0,5.46168,73.0,54.945571841912,54.918299056418,55.59102776527,60.81,55.281936196338,4.15625,27,DIS
08-29-2013,71.85185,85.0,57.0,5.46168,73.0,55.245572482346006,55.04557205539,55.92739211969601,61.08,55.527391265784,4.15625,27,DIS
08-30-2013,71.85185,85.0,57.0,5.46168,73.0,55.581936836772,55.04557205539,55.70011890724601,60.83,55.300118053334,4.15625,27,DIS
09-03-2013,72.03846,85.0,57.0,5.4806,73.0,55.836482834716,55.09102669788,56.354665759102005,60.93,55.391027338314,4.19355,26,DIS
09-04-2013,72.0,85.0,57.0,5.45612,73.0,55.38193640981601,55.018299269896005,55.654664264756,61.11,55.554664051278,4.19355,26,DIS
09-05-2013,72.0,85.0,57.0,5.45612,73.0,55.518300337286,55.418300123808,56.00011954768,61.3,55.72739169274,4.19355,26,DIS
09-06-2013,72.0,85.0,57.0,5.45612,73.0,55.881937477206,55.118299483374,56.209210903134,61.39,55.809210049222,4.19355,26,DIS
09-09-2013,72.0,85.0,57.0,5.45612,73.0,56.00011954768,55.70011890724601,56.213756367383006,61.59,55.991028619182,4.19355,26,DIS
09-10-2013,71.85185,85.0,57.0,5.40715,73.0,56.445575044082005,56.300120188114,57.245576751906,62.83,57.118303752934,4.15625,27,DIS
09-11-2013,71.80769,85.0,57.0,5.50538,72.5,57.381940679376,57.254667680404,58.127396816212,63.94,58.127396816212,4.16129,26,DIS
09-12-2013,71.80769,85.0,57.0,5.50538,72.5,58.00012381724,57.645577605818,60.31831058423,65.49,59.536490733402,4.16129,26,DIS
09-13-2013,71.96154,85.0,57.0,5.56418,73.0,59.881946016326005,59.54103619765101,60.936493722094006,66.69,60.627402153162,4.16129,26,DIS
09-16-2013,71.96154,85.0,57.0,5.56418,73.0,61.200130648536,60.795584330375,61.50013128897001,66.94,60.854675365612,4.16129,26,DIS
09-17-2013,71.96154,85.0,57.0,5.56418,73.0,60.754675152134,60.654674938656,61.09103950656001,66.98,60.891039079604006,4.16129,26,DIS
09-18-2013,71.96154,85.0,57.0,5.56418,73.0,60.60922029616601,60.191037585258,61.24558529102601,67.11,61.009221150078005,4.16129,26,DIS
09-19-2013,71.80769,85.0,57.0,5.56099,72.5,60.354674298222,59.45467237692001,60.454674511700006,65.72,59.745582088856,4.12903,26,DIS
09-20-2013,71.80769,85.0,57.0,5.56099,72.5,59.645581875378,59.009216880518,59.854673230832006,65.01,59.10012616549801,4.12903,26,DIS
09-23-2013,71.80769,85.0,57.0,5.56099,72.5,59.12739895099201,58.80012552506401,59.52739980490401,64.75,58.863762024550006,4.12903,26,DIS
09-24-2013,71.80769,85.0,57.0,5.56099,72.5,59.036489666012,58.441033849393,59.236490092968,64.32,58.472852099136,4.12903,26,DIS
09-25-2013,71.80769,85.0,57.0,5.56099,72.5,58.563761384116006,58.36376095716,59.02739873751401,64.45,58.591034169610005,4.12903,26,DIS
09-26-2013,71.80769,85.0,57.0,5.56099,72.5,58.509215813128,58.40921559965,59.35467216344201,65.24,59.309217520952,4.12903,26,DIS
09-27-2013,71.80769,85.0,57.0,5.56099,72.5,59.063762451506,58.809216453562,59.486490626663006,65.19,59.263762878462,4.12903,26,DIS
09-30-2013,71.80769,85.0,57.0,5.56099,72.5,58.845580167554,58.536488598622,59.04558059451001,64.49,58.627397883602,4.12903,26,DIS
10-01-2013,71.80769,85.0,57.0,5.56099,72.5,58.518306741626006,58.509215813128,59.31376298520101,64.83,58.936489452534005,4.12903,26,DIS
10-02-2013,71.80769,85.0,57.0,5.56099,72.5,58.591034169610005,58.54557952712001,59.404672270181,64.88,58.981944095024,4.12903,26,DIS
10-03-2013,71.80769,85.0,57.0,5.56099,72.5,58.836489239056,58.027396602734,59.02739873751401,64.02,58.200124244196,4.12903,26,DIS
10-04-2013,71.80769,85.0,57.0,5.56099,72.5,58.200124244196,58.154669601706,59.48194516241401,65.3,59.36376309194,4.12903,26,DIS
10-07-2013,71.80769,85.0,57.0,5.56099,72.5,58.918307595538,58.700125311586,59.372854020438005,64.59,58.71830716858201,4.12903,26,DIS
10-08-2013,71.80769,85.0,57.0,5.56099,72.5,58.654670669096,58.154669601706,58.881943881546,64.0,58.1819423872,4.12903,26,DIS
10-09-2013,71.80769,85.0,57.0,5.56099,72.5,58.200124244196,57.36375882238001,58.34557910016401,63.59,57.809214318782,4.12903,26,DIS
10-10-2013,71.80769,85.0,57.0,5.56099,72.5,58.618306955104,58.44557931364201,59.700127446366,65.58,59.618309089884,4.12903,26,DIS
10-11-2013,71.80769,85.0,57.0,5.56099,72.5,59.691036517868,59.5455816619,60.53649286818201,66.21,60.191037585258,4.12903,26,DIS
10-14-2013,71.80769,85.0,57.0,5.56099,72.5,59.891036944824,59.800127659844,60.891039079604006,66.83,60.754675152134,4.12903,26,DIS
10-15-2013,71.76,85.0,57.0,5.55899,72.0,60.663765867154005,59.93649158731401,60.854675365612,66.44,60.400128940712,4.13333,25,DIS
10-16-2013,71.76,85.0,57.0,5.55899,72.0,60.581947510672,60.118310157274,60.781947937628,66.35,60.31831058423,4.13333,25,DIS
10-17-2013,71.76,85.0,57.0,5.55899,72.0,60.172855728262,59.98194622980401,60.53649286818201,66.42,60.38194708371601,4.13333,25,DIS
10-18-2013,71.76,85.0,57.0,5.55899,72.0,60.454674511700006,59.99094624901703,61.154676006046,67.15,61.04558486407001,4.13333,25,DIS
10-21-2013,71.76,85.0,57.0,5.55899,72.0,61.154676006046,61.054675792568,61.481949431974,67.61,61.463767574978,4.13333,25,DIS
10-22-2013,71.76,85.0,57.0,5.55899,72.0,61.763768215412,61.59104057395,62.8419523352748,69.0,62.7274066362,4.13333,25,DIS
10-23-2013,72.0,85.0,57.0,5.58156,72.5,62.554678994738005,61.836495643396,62.90922520616001,68.12,61.927404928376006,4.09677,26,DIS
10-24-2013,72.44444,85.0,57.0,5.92755,73.0,61.98195049936401,61.836495643396,62.900134277662,69.05,62.77286127869,4.125,27,DIS
10-25-2013,72.81481,85.0,57.0,5.60448,73.0,63.018316348136,62.700133850706,63.518317415526006,69.26,62.96377077714801,4.125,27,DIS
10-28-2013,72.77778,85.0,57.0,5.61963,73.0,63.04558913363,62.654679208216,63.16377120410401,69.0,62.7274066362,4.125,27,DIS
10-29-2013,72.92593,85.0,57.0,5.5706,73.0,62.83649777817601,62.52286074499501,63.081952847622006,68.92,62.654679208216,4.125,27,DIS
