 Date,GOOG Price Target,GOOG Price Target - High,GOOG Price Target - Low,GOOG Price Target - StdDev,GOOG Price Target - Median,GOOG Open,GOOG Low,GOOG High,GOOG Close,GOOG Adj. Close,GOOG Rating,GOOG Price Target - #,Ticker
01-20-2016,41.84222,47.0,33.5,3.34795,42.5,34.4305,33.663,35.3425,34.9225,34.9225,4.62745,45,GOOG
01-21-2016,42.07159,47.0,33.5,3.27517,42.5,35.109,34.723,35.9595,35.3295,35.3295,4.62,44,GOOG
01-22-2016,42.07159,47.0,33.5,3.27517,42.5,36.18,36.00605,36.4065,36.2625,36.2625,4.62,44,GOOG
01-25-2016,42.17209,47.0,33.5,3.24527,42.5,36.179,35.5005,36.484,35.5835,35.5835,4.62,43,GOOG
01-26-2016,42.17209,47.0,33.5,3.24527,42.5,35.6925,35.324,35.914,35.652,35.652,4.62,43,GOOG
01-27-2016,42.17209,47.0,33.5,3.24527,42.5,35.6835,34.7195,35.91175,34.9995,34.9995,4.62,43,GOOG
01-28-2016,42.17209,47.0,33.5,3.24527,42.5,36.111,35.6175,36.6845,36.548,36.548,4.62,43,GOOG
01-29-2016,42.24186,47.0,33.5,3.16457,42.5,36.5765,36.34,37.249495,37.1475,37.1475,4.62,43,GOOG
02-01-2016,42.27273,47.0,33.5,3.176,42.575,37.523,37.1635,37.893,37.6,37.6,4.62,44,GOOG
02-02-2016,44.69667,54.0,33.5,4.23531,45.5,39.225,38.2325,39.493495,38.2325,38.2325,4.60784,45,GOOG
02-03-2016,44.71413,54.0,33.5,4.19066,45.5,38.511,36.025,38.725,36.3475,36.3475,4.60784,46,GOOG
02-04-2016,44.71413,54.0,33.5,4.19066,45.5,36.1405,35.093,36.35,35.4005,35.4005,4.60784,46,GOOG
02-05-2016,44.71413,54.0,33.5,4.19066,45.5,35.1935,34.0075,35.1995,34.1785,34.1785,4.60784,46,GOOG
02-08-2016,44.71413,54.0,33.5,4.19066,45.5,33.3925,33.153,34.2015,34.137,34.137,4.60784,46,GOOG
02-09-2016,44.71413,54.0,33.5,4.19066,45.5,33.616,33.4385,34.995,33.9055,33.9055,4.60784,46,GOOG
02-10-2016,44.71413,54.0,33.5,4.19066,45.5,34.343,34.1065,35.0655,34.206,34.206,4.60784,46,GOOG
02-11-2016,44.71413,54.0,33.5,4.19066,45.5,33.75,33.443375,34.4675,34.1555,34.1555,4.60784,46,GOOG
02-12-2016,44.71413,54.0,33.5,4.19066,45.5,34.513,33.93,34.6875,34.12,34.12,4.60784,46,GOOG
02-16-2016,44.76304,54.0,33.5,4.16298,45.5,34.649,34.2525,34.9,34.55,34.55,4.60784,46,GOOG
02-17-2016,44.76304,54.0,33.5,4.16298,45.5,34.95,34.569,35.4875,35.42,35.42,4.60784,46,GOOG
02-18-2016,44.76304,54.0,33.5,4.16298,45.5,35.5,34.8015,35.6175,34.8675,34.8675,4.60784,46,GOOG
02-19-2016,44.77391,54.0,33.5,4.16945,45.5,34.7515,34.7025,35.154025,35.0455,35.0455,4.60784,46,GOOG
02-22-2016,44.77391,54.0,33.5,4.16945,45.5,35.3725,35.1255,35.662,35.323,35.323,4.60784,46,GOOG
02-23-2016,44.77391,54.0,33.5,4.16945,45.5,35.0725,34.679,35.42,34.7925,34.7925,4.60784,46,GOOG
02-24-2016,44.77391,54.0,33.5,4.16945,45.5,34.446,34.039,35.0,34.978,34.978,4.60784,46,GOOG
02-25-2016,44.77391,54.0,33.5,4.16945,45.5,35.0005,34.52925,35.299,35.2875,35.2875,4.60784,46,GOOG
02-26-2016,44.77391,54.0,33.5,4.16945,45.5,35.429,35.043,35.6715,35.2535,35.2535,4.60784,46,GOOG
02-29-2016,44.77391,54.0,33.5,4.16945,45.5,35.016,34.884,35.5445,34.8885,34.8885,4.60784,46,GOOG
03-01-2016,44.77391,54.0,33.5,4.16945,45.5,35.181,34.9885,35.9405,35.9405,35.9405,4.60784,46,GOOG
03-02-2016,44.77391,54.0,33.5,4.16945,45.5,35.95,35.6,36.0,35.9425,35.9425,4.60784,46,GOOG
03-03-2016,44.77391,54.0,33.5,4.16945,45.5,35.934,35.301,35.9725,35.621,35.621,4.60784,46,GOOG
03-04-2016,44.93556,54.0,33.5,4.07047,45.5,35.7495,35.301,35.8245,35.5445,35.5445,4.60784,45,GOOG
03-07-2016,45.08636,54.0,33.5,3.99022,45.5,35.345,34.345,35.40456,34.758,34.758,4.60784,44,GOOG
03-08-2016,45.08636,54.0,33.5,3.99022,45.5,34.4295,34.267,35.1895,34.6985,34.6985,4.60784,44,GOOG
03-09-2016,45.08636,54.0,33.5,3.99022,45.5,34.9235,34.7,35.284,35.262,35.262,4.60784,44,GOOG
03-10-2016,45.08636,54.0,33.5,3.99022,45.5,35.406,35.168,35.822,35.641,35.641,4.60784,44,GOOG
03-11-2016,45.08636,54.0,33.5,3.99022,45.5,36.0,35.85625,36.346,36.341,36.341,4.60784,44,GOOG
03-14-2016,45.08636,54.0,33.5,3.99022,45.5,36.3405,36.2575,36.775,36.5245,36.5245,4.60784,44,GOOG
03-15-2016,45.08636,54.0,33.5,3.99022,45.5,36.346,36.2385,36.6145,36.4165,36.4165,4.60784,44,GOOG
03-16-2016,45.08636,54.0,33.5,3.99022,45.5,36.3185,36.2255,36.8735,36.8045,36.8045,4.60784,44,GOOG
03-17-2016,45.08636,54.0,33.5,3.99022,45.5,36.8225,36.8,37.1535,36.889,36.889,4.60784,44,GOOG
03-18-2016,45.08636,54.0,33.5,3.99022,45.5,37.093,36.5915,37.1,36.88,36.88,4.60784,44,GOOG
03-21-2016,45.08636,54.0,33.5,3.99022,45.5,36.825,36.675785,37.125,37.1045,37.1045,4.60784,44,GOOG
03-22-2016,45.08636,54.0,33.5,3.99022,45.5,36.873,36.873,37.25,37.0375,37.0375,4.57692,44,GOOG
03-23-2016,45.08636,54.0,33.5,3.99022,45.5,37.118,36.8075,37.285995,36.903,36.903,4.57692,44,GOOG
03-24-2016,45.08636,54.0,33.5,3.99022,45.5,36.6005,36.55,36.88735,36.765,36.765,4.57692,44,GOOG
03-28-2016,45.08636,54.0,33.5,3.99022,45.5,36.8395,36.625,36.9495,36.6765,36.6765,4.57692,44,GOOG
03-29-2016,45.08636,54.0,33.5,3.99022,45.5,36.7295,36.438,37.3625,37.2385,37.2385,4.57692,44,GOOG
03-30-2016,45.08636,54.0,33.5,3.99022,45.5,37.505,37.437,37.894,37.5265,37.5265,4.57692,44,GOOG
03-31-2016,45.08636,54.0,33.5,3.99022,45.5,37.4625,37.047,37.5425,37.2475,37.2475,4.57692,44,GOOG
04-01-2016,45.08636,54.0,33.5,3.99022,45.5,36.93,36.85,37.517,37.4955,37.4955,4.57692,44,GOOG
04-04-2016,45.05909,54.0,33.5,3.98662,45.5,37.503,37.1215,37.64,37.2645,37.2645,4.57692,44,GOOG
04-05-2016,45.05909,54.0,33.5,3.98662,45.5,36.9,36.7685,37.14,36.89,36.89,4.57692,44,GOOG
04-06-2016,45.05909,54.0,33.5,3.98662,45.5,36.7885,36.778,37.312,37.2845,37.2845,4.57692,44,GOOG
04-07-2016,45.08182,54.0,33.5,3.98336,45.5,37.2685,36.814,37.349995,37.014,37.014,4.57692,44,GOOG
04-08-2016,45.03605,54.0,33.5,4.01796,45.5,37.1985,36.7775,37.2725,36.9575,36.9575,4.56863,43,GOOG
04-11-2016,45.23372,54.0,33.5,3.97419,45.5,37.151,36.8025,37.25,36.805,36.805,4.60784,43,GOOG
04-12-2016,45.23372,54.0,33.5,3.97419,45.5,36.9,36.5505,37.1915,37.1545,37.1545,4.60784,43,GOOG
04-13-2016,45.23372,54.0,33.5,3.97419,45.5,37.458,37.21305,37.719,37.586,37.586,4.60784,43,GOOG
04-14-2016,45.24535,54.0,33.5,3.96396,45.5,37.7005,37.63525,37.8655,37.66,37.66,4.60784,43,GOOG
04-15-2016,45.24535,54.0,33.5,3.96396,45.5,37.699,37.63469,38.05,37.95,37.95,4.60784,43,GOOG
04-18-2016,45.23372,54.0,33.5,3.961,45.5,38.023,37.865,38.4025,38.3305,38.3305,4.60784,43,GOOG
04-19-2016,45.23372,54.0,33.5,3.961,45.5,38.4755,37.4665,38.495,37.6965,37.6965,4.60784,43,GOOG
04-20-2016,45.23372,54.0,33.5,3.961,45.5,37.9,37.5005,37.906575,37.6335,37.6335,4.60784,43,GOOG
04-21-2016,45.23372,54.0,33.5,3.961,45.5,37.769,37.4775,38.0225,37.957,37.957,4.60784,43,GOOG
04-22-2016,44.53372,55.0,33.5,3.8789,45.0,36.315,35.6805,36.806,35.9385,35.9385,4.60784,43,GOOG
04-25-2016,44.53372,55.0,33.5,3.8789,45.0,35.805,35.7795,36.1965,36.1575,36.1575,4.56863,43,GOOG
04-26-2016,44.53372,55.0,33.5,3.8789,45.0,36.271,35.15132,36.2883,35.407,35.407,4.56863,43,GOOG
04-27-2016,44.53372,55.0,33.5,3.8789,45.0,35.3645,34.618255,35.449,35.292,35.292,4.56863,43,GOOG
04-28-2016,44.53372,55.0,33.5,3.8789,45.0,35.413,34.4775,35.7085,34.551,34.551,4.56863,43,GOOG
04-29-2016,44.53372,55.0,33.5,3.8789,45.0,34.535,34.45,34.881,34.6505,34.6505,4.56863,43,GOOG
05-02-2016,44.53372,55.0,33.5,3.8789,45.0,34.8815,34.55,35.032,34.9105,34.9105,4.56863,43,GOOG
05-03-2016,44.53372,55.0,33.5,3.8789,45.0,34.8435,34.6,34.892,34.618,34.618,4.56863,43,GOOG
05-04-2016,44.53372,55.0,33.5,3.8789,45.0,34.5245,34.4505,34.9875,34.785,34.785,4.56863,43,GOOG
05-05-2016,44.53372,55.0,33.5,3.8789,45.0,34.885,34.786,35.115995,35.0715,35.0715,4.56863,43,GOOG
05-06-2016,44.52262,55.0,33.5,3.92413,45.0,34.919,34.905335,35.593,35.556,35.556,4.58,42,GOOG
05-09-2016,44.52262,55.0,33.5,3.92413,45.0,35.6,35.5,35.9355,35.645,35.645,4.58,42,GOOG
05-10-2016,44.52262,55.0,33.5,3.92413,45.0,35.8375,35.786,36.175,36.159,36.159,4.58,42,GOOG
05-11-2016,44.52262,55.0,33.5,3.92413,45.0,36.1705,35.64,36.224,35.7645,35.7645,4.58,42,GOOG
05-12-2016,44.52262,55.0,33.5,3.92413,45.0,35.853,35.45,35.9625,35.6655,35.6655,4.58,42,GOOG
05-13-2016,44.49881,55.0,33.5,3.909,45.0,35.5965,35.463,35.833095,35.5415,35.5415,4.58,42,GOOG
05-16-2016,44.49881,55.0,33.5,3.909,45.0,35.4565,35.2825,35.924,35.8245,35.8245,4.58,42,GOOG
05-17-2016,44.52857,55.0,33.5,3.86198,45.0,35.7995,35.2055,36.076,35.3115,35.3115,4.58,42,GOOG
05-18-2016,44.52857,55.0,33.5,3.86198,45.0,35.1835,35.0315,35.58,35.3315,35.3315,4.58,42,GOOG
05-19-2016,44.52857,55.0,33.5,3.86198,45.0,35.118,34.84,35.3,35.016,35.016,4.58,42,GOOG
05-20-2016,44.52857,55.0,33.5,3.86198,45.0,35.081,35.026,35.729,35.487,35.487,4.58,42,GOOG
05-23-2016,44.52857,55.0,33.5,3.86198,45.0,35.3265,35.209,35.573905,35.212,35.212,4.58,42,GOOG
05-24-2016,44.52857,55.0,33.5,3.86198,45.0,35.343,35.343,36.0485,36.0045,36.0045,4.58,42,GOOG
05-25-2016,44.52857,55.0,33.5,3.86198,45.0,36.038,35.985235,36.3755,36.2635,36.2635,4.58,42,GOOG
05-26-2016,44.52857,55.0,33.5,3.86198,45.0,36.1435,36.014,36.4165,36.206,36.206,4.58,42,GOOG
05-27-2016,44.52857,55.0,33.5,3.86198,45.0,36.2005,36.2,36.6968,36.633,36.633,4.58,42,GOOG
05-31-2016,44.52857,55.0,33.5,3.86198,45.0,36.587,36.563,36.9865,36.786,36.786,4.58,42,GOOG
06-01-2016,44.52857,55.0,33.5,3.86198,45.0,36.7265,36.533,36.8605,36.7075,36.7075,4.58,42,GOOG
06-02-2016,44.52857,55.0,33.5,3.86198,45.0,36.625,36.2085,36.651,36.52,36.52,4.58,42,GOOG
06-03-2016,44.52857,55.0,33.5,3.86198,45.0,36.4635,36.028,36.4745,36.117,36.117,4.58,42,GOOG
06-06-2016,44.52857,55.0,33.5,3.86198,45.0,36.2455,35.7305,36.2455,35.8275,35.8275,4.58,42,GOOG
06-07-2016,44.52857,55.0,33.5,3.86198,45.0,35.992,35.8275,36.099,35.8325,35.8325,4.58,42,GOOG
06-08-2016,44.54643,55.0,33.5,3.85429,45.0,36.198,36.029,36.4285,36.414,36.414,4.58,42,GOOG
06-09-2016,44.54643,55.0,33.5,3.85429,45.0,36.1435,36.116805,36.477,36.429,36.429,4.58,42,GOOG
06-10-2016,44.54643,55.0,33.5,3.85429,45.0,35.9735,35.8215,36.2945,35.9705,35.9705,4.58,42,GOOG
06-13-2016,44.54643,55.0,33.5,3.85429,45.0,35.8255,35.8255,36.272,35.918,35.918,4.58,42,GOOG
06-14-2016,44.54643,55.0,33.5,3.85429,45.0,35.824,35.656,36.1235,35.9135,35.9135,4.58,42,GOOG
06-15-2016,44.77927,55.0,33.5,3.59734,45.0,35.95,35.8655,36.149,35.946,35.946,4.58,41,GOOG
06-16-2016,44.77927,55.0,33.5,3.59734,45.0,35.7455,35.163,35.8325,35.518,35.518,4.58,41,GOOG
06-17-2016,44.77927,55.0,33.5,3.59734,45.0,35.4325,34.422575,35.441,34.586,34.586,4.58,41,GOOG
06-20-2016,44.77927,55.0,33.5,3.59734,45.0,34.9385,34.6705,35.124,34.6855,34.6855,4.58,41,GOOG
06-21-2016,44.77927,55.0,33.5,3.59734,45.0,34.92,34.6005,35.1385,34.797,34.797,4.58,41,GOOG
06-22-2016,44.77927,55.0,33.5,3.59734,45.0,34.953,34.654095,35.043,34.873,34.873,4.58,41,GOOG
06-23-2016,44.63293,55.0,33.5,3.60571,45.0,34.8725,34.35,35.0975,35.0935,35.0935,4.58,41,GOOG
06-24-2016,44.63293,55.0,33.5,3.60571,45.0,33.7585,33.6725,34.47,33.761,33.761,4.58,41,GOOG
06-27-2016,44.6141,55.0,33.5,3.70642,45.0,33.55,33.1642,33.615,33.413,33.413,4.57143,39,GOOG
06-28-2016,44.6141,55.0,33.5,3.70642,45.0,33.9485,33.65,34.0165,34.002,34.002,4.57143,39,GOOG
06-29-2016,44.56282,55.0,33.5,3.74891,45.0,34.15,34.0705,34.37146,34.2055,34.2055,4.57143,39,GOOG
06-30-2016,44.56282,55.0,33.5,3.74891,45.0,34.2735,34.1825,34.616,34.605,34.605,4.57143,39,GOOG
07-01-2016,44.56282,55.0,33.5,3.74891,45.0,34.61,34.606505,35.0325,34.9605,34.9605,4.57143,39,GOOG
07-05-2016,44.56282,55.0,33.5,3.74891,45.0,34.803,34.444,34.847,34.7245,34.7245,4.57143,39,GOOG
07-06-2016,44.56282,55.0,33.5,3.74891,45.0,34.499,34.4545,35.084,34.8885,34.8885,4.57143,39,GOOG
07-07-2016,44.56282,55.0,33.5,3.74891,45.0,34.904,34.41075,34.91,34.768,34.768,4.57143,39,GOOG
07-08-2016,44.56282,55.0,33.5,3.74891,45.0,34.975,34.82175,35.2855,35.2815,35.2815,4.57143,39,GOOG
07-11-2016,44.68289,55.0,33.5,3.81221,45.1,35.4025,35.362,35.8255,35.7545,35.7545,4.5625,38,GOOG
07-12-2016,44.67632,55.0,33.5,3.80971,45.1,35.956,35.7955,36.147,36.032,36.032,4.5625,38,GOOG
07-13-2016,44.67632,55.0,33.5,3.80971,45.1,36.181,35.8425,36.2,35.849,35.849,4.5625,38,GOOG
07-14-2016,44.67632,55.0,33.5,3.80971,45.1,36.079,35.9015,36.1105,36.0475,36.0475,4.5625,38,GOOG
07-15-2016,44.67632,55.0,33.5,3.80971,45.1,36.2865,35.95275,36.287,35.9925,35.9925,4.5625,38,GOOG
07-18-2016,44.67632,55.0,33.5,3.80971,45.1,36.1355,36.0595,36.8065,36.689,36.689,4.5625,38,GOOG
07-19-2016,44.67632,55.0,33.5,3.80971,45.1,36.4945,36.45,36.8495,36.848,36.848,4.5625,38,GOOG
07-20-2016,44.67632,55.0,33.5,3.80971,45.1,36.8665,36.855,37.1065,37.0595,37.0595,4.5625,38,GOOG
07-21-2016,44.67632,55.0,33.5,3.80971,45.1,37.018,36.79155,37.0845,36.9315,36.9315,4.5625,38,GOOG
07-22-2016,44.67632,55.0,33.5,3.80971,45.1,37.093,36.828,37.162,37.137,37.137,4.5625,38,GOOG
07-25-2016,44.59487,55.0,33.5,3.79392,45.0,37.0335,36.875,37.1305,36.9885,36.9885,4.57143,39,GOOG
07-26-2016,44.59487,55.0,33.5,3.79392,45.0,36.952,36.7135,37.0845,36.921,36.921,4.5625,39,GOOG
07-27-2016,44.65897,55.0,33.5,3.82962,45.0,36.914,36.85,37.223,37.0885,37.0885,4.5625,39,GOOG
07-28-2016,44.68462,55.0,33.5,3.86845,45.0,37.352,36.965,37.4325,37.2955,37.2955,4.5625,39,GOOG
07-29-2016,46.10526,52.5,33.5,3.73426,46.325,38.6355,38.3385,38.9275,38.4395,38.4395,4.55319,38,GOOG
08-01-2016,46.02692,52.5,33.5,3.72877,46.25,38.0545,38.0545,39.0215,38.644,38.644,4.55319,39,GOOG
08-02-2016,46.02692,52.5,33.5,3.72877,46.25,38.4345,38.3925,38.792,38.5535,38.5535,4.55319,39,GOOG
08-03-2016,46.02692,52.5,33.5,3.72877,46.25,38.359,38.341,38.6605,38.659,38.659,4.55319,39,GOOG
08-04-2016,46.02692,52.5,33.5,3.72877,46.25,38.611,38.43975,38.7035,38.5805,38.5805,4.55319,39,GOOG
08-05-2016,46.02692,52.5,33.5,3.72877,46.25,38.689,38.617,39.152,39.111,39.111,4.55319,39,GOOG
08-08-2016,46.02692,52.5,33.5,3.72877,46.25,39.1,38.90455,39.1315,39.088,39.088,4.55319,39,GOOG
08-09-2016,46.02692,52.5,33.5,3.72877,46.25,39.055,39.0285,39.447,39.213,39.213,4.55319,39,GOOG
08-10-2016,46.02692,52.5,33.5,3.72877,46.25,39.1875,39.1389,39.340615,39.234,39.234,4.55319,39,GOOG
08-11-2016,46.02692,52.5,33.5,3.72877,46.25,39.25,39.1485,39.4875,39.2425,39.2425,4.55319,39,GOOG
08-12-2016,45.98875,52.5,33.5,3.68957,46.25,39.075,39.02,39.16975,39.161,39.161,4.59574,40,GOOG
08-15-2016,45.98875,52.5,33.5,3.68957,46.25,39.1875,39.0055,39.3745,39.122,39.122,4.59574,40,GOOG
08-16-2016,45.98875,52.5,33.5,3.68957,46.25,39.015,38.6722,39.049,38.857,38.857,4.59574,40,GOOG
08-17-2016,45.98875,52.5,33.5,3.68957,46.25,38.866,38.6765,39.0405,38.9955,38.9955,4.59574,40,GOOG
08-18-2016,46.02561,52.5,33.5,3.65175,46.25,39.0005,38.85,39.143,38.875,38.875,4.60417,41,GOOG
08-19-2016,46.02561,52.5,33.5,3.65175,46.25,38.75,38.6565,38.855,38.771,38.771,4.60417,41,GOOG
08-22-2016,46.02561,52.5,33.5,3.65175,46.25,38.6635,38.50251,38.727,38.6075,38.6075,4.60417,41,GOOG
08-23-2016,46.02561,52.5,33.5,3.65175,46.25,38.774,38.58925,38.822,38.604,38.604,4.60417,41,GOOG
08-24-2016,46.02561,52.5,33.5,3.65175,46.25,38.529,38.3535,38.725,38.482,38.482,4.60417,41,GOOG
08-25-2016,46.02561,52.5,33.5,3.65175,46.25,38.35,38.15923,38.5945,38.4705,38.4705,4.60417,41,GOOG
08-26-2016,46.02561,52.5,33.5,3.65175,46.25,38.45,38.2925,38.803995,38.477,38.477,4.60417,41,GOOG
08-29-2016,46.02561,52.5,33.5,3.65175,46.25,38.437,38.33075,38.7495,38.6075,38.6075,4.60417,41,GOOG
08-30-2016,46.02561,52.5,33.5,3.65175,46.25,38.4665,38.342,38.7233,38.4545,38.4545,4.60417,41,GOOG
08-31-2016,46.02561,52.5,33.5,3.65175,46.25,38.3505,38.269,38.4545,38.3525,38.3525,4.60417,41,GOOG
09-01-2016,46.02561,52.5,33.5,3.65175,46.25,38.4625,38.215,38.551,38.439,38.439,4.60417,41,GOOG
09-02-2016,46.02561,52.5,33.5,3.65175,46.25,38.6505,38.4205,38.695995,38.573,38.573,4.60417,41,GOOG
09-06-2016,45.97625,52.5,33.5,3.68358,46.25,38.6725,38.55,39.1,39.004,39.004,4.59574,40,GOOG
09-07-2016,45.97625,52.5,33.5,3.68358,46.25,39.0,38.81,39.1365,39.0175,39.0175,4.59574,40,GOOG
09-08-2016,45.97625,52.5,33.5,3.68358,46.25,38.9295,38.679,39.0175,38.766,38.766,4.59574,40,GOOG
09-09-2016,45.97625,52.5,33.5,3.68358,46.25,38.505,37.983,38.66225,37.983,37.983,4.59574,40,GOOG
09-12-2016,45.97625,52.5,33.5,3.68358,46.25,37.7565,37.700005,38.5145,38.451,38.451,4.59574,40,GOOG
09-13-2016,45.97625,52.5,33.5,3.68358,46.25,38.224,37.79,38.310975,37.9845,37.9845,4.59574,40,GOOG
09-14-2016,45.97625,52.5,33.5,3.68358,46.25,37.9805,37.9555,38.384,38.1245,38.1245,4.59574,40,GOOG
09-15-2016,45.97625,52.5,33.5,3.68358,46.25,38.1445,37.998,38.69,38.588,38.588,4.59574,40,GOOG
09-16-2016,45.97625,52.5,33.5,3.68358,46.25,38.4875,38.233,38.4875,38.444,38.444,4.59574,40,GOOG
09-19-2016,45.97625,52.5,33.5,3.68358,46.25,38.621,38.22203,38.7,38.285,38.285,4.59574,40,GOOG
09-20-2016,45.97625,52.5,33.5,3.68358,46.25,38.45,38.4265,38.6665,38.5705,38.5705,4.59574,40,GOOG
09-21-2016,45.97625,52.5,33.5,3.68358,46.25,38.633,38.41505,38.858,38.811,38.811,4.59574,40,GOOG
09-22-2016,45.97625,52.5,33.5,3.68358,46.25,39.0,38.922,39.4925,39.3605,39.3605,4.58696,40,GOOG
09-23-2016,45.97625,52.5,33.5,3.68358,46.25,39.3295,39.2075,39.4465,39.345,39.345,4.58696,40,GOOG
09-26-2016,45.97625,52.5,33.5,3.68358,46.25,39.137,38.6535,39.137,38.7105,38.7105,4.58696,40,GOOG
09-27-2016,45.845,52.5,33.5,4.13559,46.25,38.775,38.7154,39.299495,39.1505,39.1505,4.54348,40,GOOG
09-28-2016,45.845,52.5,33.5,4.13559,46.25,38.8925,38.7485,39.0905,39.078,39.078,4.54348,40,GOOG
09-29-2016,45.845,52.5,33.5,4.13559,46.25,39.072,38.7116,39.29,38.7505,38.7505,4.54348,40,GOOG
09-30-2016,46.01154,52.5,33.5,4.13702,46.25,38.8165,38.7045,39.047,38.8645,38.8645,4.54348,39,GOOG
10-03-2016,46.01154,52.5,33.5,4.13702,46.25,38.7125,38.475,38.80325,38.628,38.628,4.54348,39,GOOG
10-04-2016,46.01154,52.5,33.5,4.13702,46.25,38.8015,38.6445,38.9355,38.8215,38.8215,4.54348,39,GOOG
10-05-2016,46.01154,52.5,33.5,4.13702,46.25,38.9655,38.7825,39.1035,38.8235,38.8235,4.54348,39,GOOG
10-06-2016,46.01154,52.5,33.5,4.13702,46.25,38.95,38.777,39.024,38.843,38.843,4.54348,39,GOOG
10-07-2016,46.01154,52.5,33.5,4.13702,46.25,38.983,38.5375,38.983,38.754,38.754,4.54348,39,GOOG
10-10-2016,46.01154,52.5,33.5,4.13702,46.25,38.8855,38.7935,39.469,39.297,39.297,4.54348,39,GOOG
10-11-2016,46.05,52.5,33.5,4.1576,46.25,39.333,39.029,39.614,39.1535,39.1535,4.54348,39,GOOG
10-12-2016,46.05,52.5,33.5,4.1576,46.25,39.188,39.103,39.4065,39.307,39.307,4.54348,39,GOOG
10-13-2016,46.05,52.5,33.5,4.1576,46.25,39.061,38.65,39.061,38.9095,38.9095,4.54348,39,GOOG
10-14-2016,46.05,52.5,33.5,4.1576,46.25,39.0825,38.8,39.1975,38.9265,38.9265,4.54348,39,GOOG
10-17-2016,46.30641,54.5,33.5,4.45224,46.25,38.99,38.875,39.2925,38.998,38.998,4.54348,39,GOOG
10-18-2016,46.30641,54.5,33.5,4.45224,46.25,39.3925,39.27825,40.0805,39.763,39.763,4.54348,39,GOOG
10-19-2016,46.30641,54.5,33.5,4.45224,46.25,39.943,39.88175,40.2315,40.078,40.078,4.54348,39,GOOG
10-20-2016,46.30641,54.5,33.5,4.45224,46.25,40.165,39.8015,40.1985,39.8485,39.8485,4.54348,39,GOOG
10-21-2016,46.30641,54.5,33.5,4.45224,46.25,39.75,39.7,39.975,39.9685,39.9685,4.54348,39,GOOG
10-24-2016,46.30641,54.5,33.5,4.45224,46.25,40.245,40.241,40.759,40.6555,40.6555,4.54348,39,GOOG
10-25-2016,46.30641,54.5,33.5,4.45224,46.25,40.834,40.257,40.834,40.3835,40.3835,4.54348,39,GOOG
10-26-2016,46.30641,54.5,33.5,4.45224,46.25,40.317,39.816,40.349,39.9535,39.9535,4.54348,39,GOOG
10-27-2016,46.30641,54.5,33.5,4.45224,46.25,40.05,39.575,40.1745,39.7675,39.7675,4.53333,39,GOOG
10-28-2016,47.23947,56.0,33.5,4.75478,47.75,40.4175,39.6795,40.7745,39.7685,39.7685,4.52273,38,GOOG
10-31-2016,47.275,56.0,33.5,4.71891,47.75,39.7735,39.2,39.843,39.227,39.227,4.52273,38,GOOG
11-01-2016,47.275,56.0,33.5,4.71891,47.75,39.1445,38.777,39.4745,39.1805,39.1805,4.52273,38,GOOG
11-02-2016,47.275,56.0,33.5,4.71891,47.75,38.91,38.17248,39.0825,38.435,38.435,4.52273,38,GOOG
11-03-2016,47.275,56.0,33.5,4.71891,47.75,38.3625,37.9515,38.4975,38.1065,38.1065,4.52273,38,GOOG
11-04-2016,47.275,56.0,33.5,4.71891,47.75,37.533,37.528055,38.518,38.101,38.101,4.52273,38,GOOG
11-07-2016,47.275,56.0,33.5,4.71891,47.75,38.725,38.6275,39.2595,39.126,39.126,4.52273,38,GOOG
11-08-2016,47.275,56.0,33.5,4.71891,47.75,39.17,39.0095,39.78165,39.5255,39.5255,4.52273,38,GOOG
11-09-2016,47.275,56.0,33.5,4.71891,47.75,38.997,38.5835,39.561325,39.2655,39.2655,4.52273,38,GOOG
11-10-2016,47.275,56.0,33.5,4.71891,47.75,39.5585,37.609,39.5585,38.128,38.128,4.52273,38,GOOG
11-11-2016,47.26892,56.0,33.5,4.78211,48.0,37.827,37.519,38.039,37.701,37.701,4.53488,37,GOOG
11-14-2016,47.58194,56.0,33.5,4.45851,48.25,37.78,36.377,37.8925,36.804,36.804,4.53488,36,GOOG
11-15-2016,47.57973,56.0,33.5,4.39787,48.0,37.3485,37.3485,38.22081,37.9245,37.9245,4.52273,37,GOOG
11-16-2016,47.62027,56.0,33.5,4.36688,48.0,37.76,37.5255,38.318,38.224,38.224,4.52273,37,GOOG
11-17-2016,47.62027,56.0,33.5,4.36688,48.0,38.346,38.2115,38.635,38.5615,38.5615,4.52273,37,GOOG
11-18-2016,47.62027,56.0,33.5,4.36688,48.0,38.5685,38.0,38.75,38.027,38.027,4.52273,37,GOOG
11-21-2016,47.62027,56.0,33.5,4.36688,48.0,38.1305,38.03,38.485,38.46,38.46,4.52273,37,GOOG
11-22-2016,47.62027,56.0,33.5,4.36688,48.0,38.6315,38.35,38.848,38.4135,38.4135,4.52273,37,GOOG
11-23-2016,47.62027,56.0,33.5,4.36688,48.0,38.3865,37.7625,38.414125,38.0495,38.0495,4.52273,37,GOOG
11-25-2016,47.62027,56.0,33.5,4.36688,48.0,38.213,38.026,38.25,38.084,38.084,4.52273,37,GOOG
11-28-2016,47.62027,56.0,33.5,4.36688,48.0,38.0,37.99,38.9765,38.412,38.412,4.52273,37,GOOG
11-29-2016,47.62027,56.0,33.5,4.36688,48.0,38.5765,38.412,38.925,38.542,38.542,4.52273,37,GOOG
