 Date,MCD Price Target,MCD Price Target - High,MCD Price Target - Low,MCD Price Target - StdDev,MCD Price Target - Median,MCD Open,MCD Low,MCD High,MCD Close,MCD Adj. Close,MCD Rating,MCD Price Target - #,Ticker
03-19-2013,101.5,110,83,6.19812,102.5,75.70766698215601,75.26313927564001,75.868616668998,98.4,75.41642469168,3.6875,24,MCD
03-20-2013,101.5,110,83,6.19812,102.5,75.562045836918,75.562045836918,75.79963823178001,98.77,75.700002711354,3.6875,24,MCD
03-21-2013,101.5,110,83,6.19812,102.5,75.49306739970001,75.43175323328401,75.784309690176,98.53,75.51606021210601,3.6875,24,MCD
03-22-2013,101.5,110,83,6.19812,102.5,75.508395941304,75.508395941304,76.3480168076631,99.27,76.083216251454,3.6875,24,MCD
03-25-2013,101.5,110,83,6.19812,102.5,76.228837396692,75.201825109224,76.33613718792,98.24,75.293796358848,3.6875,24,MCD
03-26-2013,101.5,110,83,6.19812,102.5,75.37810333767,75.309124900452,75.61952786793302,98.5,75.49306739970001,3.6875,24,MCD
03-27-2013,101.5,110,83,6.19812,102.5,75.255475004838,75.24781073403601,76.094712657657,98.9,75.79963823178001,3.6875,24,MCD
03-28-2013,101.5,110,83,6.19812,102.5,75.784309690176,75.623360003334,76.474094062356,99.69,76.40511562513801,3.6875,24,MCD
04-01-2013,101.5,110,83,6.19812,102.5,76.190516042682,75.76131687777,76.39745135433601,99.05,75.91460229381,3.6875,24,MCD
04-02-2013,101.5,110,83,6.19812,102.5,76.18285177188001,75.89544161680502,76.964607393684,100.26,76.84197906085201,3.6875,24,MCD
04-03-2013,101.5,110,83,6.19812,102.5,76.803657706842,75.922266564612,77.0259215601,99.25,76.06788770985001,3.6875,24,MCD
04-04-2013,101.66667,110,83,6.31577,102.5,76.29015156310801,76.282487292306,77.26351395496201,100.63,77.12555708052601,3.6875,24,MCD
04-05-2013,102.4,120,83,7.15542,103.0,76.773000623634,76.497086874762,77.773187963295,101.42,77.73103447388401,3.72727,25,MCD
04-08-2013,103.16,120,91,6.18178,103.0,77.470449266616,77.29417103817,77.7923486403,101.5,77.7923486403,3.76471,25,MCD
04-09-2013,103.16,120,91,6.18178,103.0,77.7923486403,77.079571455714,77.7923486403,101.06,77.45512072501201,3.76471,25,MCD
04-10-2013,103.16,120,91,6.18178,103.0,77.50110634982401,77.41679937100201,77.976291139548,101.49,77.784684369498,3.76471,25,MCD
04-11-2013,103.125,120,91,6.33977,103.0,77.66972030746801,77.66972030746801,78.535782908094,101.99,78.167897909598,3.75758,24,MCD
04-12-2013,103.125,120,91,6.33977,103.0,77.7923486403,77.7923486403,79.47848821674,103.59,79.394181237918,3.75758,24,MCD
04-15-2013,103.125,120,91,6.33977,103.0,79.04928905182801,78.275197700826,79.27921717588801,102.15,78.29052624243,3.84375,24,MCD
04-16-2013,104.20833,120,91,7.00583,103.5,78.48213301248,78.190890722004,78.98031061461,103.04,78.97264634380801,3.84375,24,MCD
04-17-2013,104.4,120,91,6.9282,104.0,78.60476134531201,78.17556218040001,79.02629623942201,102.54,78.58943280370801,3.84848,25,MCD
04-18-2013,104.48,120,91,6.98066,104.0,78.236876346816,76.71935072802,78.351840408846,101.91,78.106583743182,3.84848,25,MCD
04-19-2013,105.36,120,91,6.74021,106.0,77.087235726516,76.22117312589,77.746363015488,99.92,76.581393853584,3.81818,25,MCD
04-22-2013,106.0,120,91,6.51153,107.0,76.14453041787,75.401096150076,76.382122812732,99.32,76.121537605464,3.81818,25,MCD
04-23-2013,106.0,120,91,6.51153,107.0,76.083216251454,76.037230626642,76.826650519248,99.76,76.45876552075201,3.81818,25,MCD
04-24-2013,106.0,120,91,6.51153,107.0,76.71168645721801,76.71168645721801,77.59307759944801,101.02,77.424463641804,3.81818,25,MCD
04-25-2013,106.0,120,91,6.51153,107.0,77.616070411854,77.29417103817,77.891984160726,100.94,77.363149475388,3.81818,25,MCD
04-26-2013,106.0,120,91,6.51153,107.0,77.278842496566,76.94927885208001,77.40147082939801,100.89,77.324828121378,3.81818,25,MCD
04-29-2013,106.0,120,91,6.51153,107.0,77.83833426511201,77.52409916223002,78.574104262104,102.18,78.31351905483601,3.81818,25,MCD
04-30-2013,106.0,120,91,6.51153,107.0,78.382497492054,77.83833426511201,78.45147592927201,102.14,78.28286197162801,3.81818,25,MCD
05-01-2013,106.0,120,91,6.51153,107.0,78.16023363879602,77.662056036666,78.512790095688,101.38,77.700377390676,3.81818,25,MCD
05-02-2013,106.0,120,91,6.51153,107.0,77.761691557092,77.50110634982401,78.43614738766802,102.06,78.22154780521201,3.81818,25,MCD
05-03-2013,106.0,120,91,6.51153,107.0,78.88067509418401,78.59709707451,79.202574467868,102.92,78.88067509418401,3.81818,25,MCD
05-06-2013,106.0,120,91,6.51153,107.0,78.758046761352,78.21388353441,78.78870384456,102.07,78.229212076014,3.81818,25,MCD
05-07-2013,106.0,120,91,6.51153,107.0,78.24454061761801,78.014612493558,78.574104262104,102.29,78.397826033658,3.81818,25,MCD
05-08-2013,106.0,120,91,6.51153,107.0,78.39016176285601,77.22519260095201,78.39016176285601,100.95,77.37081374619001,3.81818,25,MCD
05-09-2013,105.96,120,91,6.51448,107.0,77.240521142556,76.228837396692,77.58541332864601,99.69,76.40511562513801,3.81818,25,MCD
05-10-2013,106.20833,120,91,6.53184,107.0,76.60438666599,76.18285177188001,76.79599343604,100.2,76.79599343604,3.84375,24,MCD
05-13-2013,106.20833,120,91,6.53184,107.0,76.658036561604,76.48942260396001,77.17920697614001,100.38,76.933950310476,3.84375,24,MCD
05-14-2013,106.20833,120,91,6.53184,107.0,77.01059301849601,76.979935935288,77.784684369498,101.2,77.56242051624001,3.84375,24,MCD
05-15-2013,106.20833,120,91,6.53184,107.0,77.63906322426,77.63906322426,78.19855499280601,101.95,78.13724082639001,3.84375,24,MCD
05-16-2013,106.20833,120,91,6.53184,107.0,77.853662806716,77.28650676736801,78.00694822275601,101.12,77.50110634982401,3.84375,24,MCD
05-17-2013,106.20833,120,91,6.53184,107.0,77.48577780822,77.25584968416,78.09891947238,101.54,77.823005723508,3.84375,24,MCD
05-20-2013,106.20833,120,91,6.53184,107.0,77.59307759944801,77.59307759944801,78.129576555588,101.54,77.823005723508,3.84375,24,MCD
05-21-2013,106.20833,120,91,6.53184,107.0,77.90731270233,77.73103447388401,78.650746970124,102.14,78.28286197162801,3.84375,24,MCD
05-22-2013,106.20833,120,91,6.53184,107.0,78.31351905483601,77.723370203082,78.485965147881,101.74,77.976291139548,3.84375,24,MCD
05-23-2013,106.20833,120,91,6.53184,107.0,77.516434891428,76.9094246439096,77.80001291110202,101.03,77.432127912606,3.84375,24,MCD
05-24-2013,106.20833,120,91,6.53184,107.0,77.148549892932,76.43577270834601,77.148549892932,100.29,76.86497187325801,3.84375,24,MCD
05-28-2013,106.20833,120,91,6.53184,107.0,77.45512072501201,77.31716385057601,78.129576555588,101.24,77.59307759944801,3.84375,24,MCD
05-29-2013,106.20833,120,91,6.53184,107.0,77.133221351328,75.32445344205601,77.133221351328,99.05,75.91460229381,3.84375,24,MCD
05-30-2013,106.20833,120,91,6.53184,107.0,76.022742755736,74.76367883893201,76.154056170372,97.07,74.979959757156,3.84375,24,MCD
05-31-2013,106.20833,120,91,6.53184,107.0,74.840922024012,74.587950592875,75.474316141668,96.57,74.59374383175599,3.84375,24,MCD
06-03-2013,106.08333,120,91,6.76952,107.0,74.748230201916,74.59374383175599,75.690597059892,97.96,75.667424104368,3.84375,24,MCD
06-04-2013,106.08333,120,91,6.76952,107.0,75.706045696908,75.420245912112,76.223575036944,98.37,75.98412116319601,3.84375,24,MCD
06-05-2013,106.08333,120,91,6.76952,107.0,75.79873751900399,74.246149498896,75.821910474528,96.42,74.477879054136,3.84375,24,MCD
06-06-2013,106.08333,120,91,6.76952,107.0,74.454706098612,73.504614922128,74.794576112964,96.68,74.678711335344,3.84375,24,MCD
06-07-2013,106.08333,120,91,6.76952,107.0,74.972235438648,74.92588952759999,76.231299355452,98.28,75.914602296624,3.84375,24,MCD
06-10-2013,106.04167,120,91,6.74215,107.0,77.08869870984,76.563445051296,77.382222813144,99.53,76.880142110124,3.90323,24,MCD
06-11-2013,106.08333,120,91,6.73867,107.0,76.48620186621599,75.752391607956,76.849244836092,98.23,75.875980704084,3.90323,24,MCD
06-12-2013,106.08333,120,91,6.73867,107.0,76.26992094799199,75.752391607956,76.54799641428,98.24,75.883705022592,3.90323,24,MCD
06-13-2013,106.08333,120,91,6.73867,107.0,75.77556456347999,75.597905237796,76.52482345875599,98.88,76.378061407104,3.90323,24,MCD
06-14-2013,106.08333,120,91,6.73867,107.0,76.339439814564,75.875980704084,76.795174606536,98.42,76.022742755736,3.90323,24,MCD
06-17-2013,106.08333,120,91,6.73867,107.0,76.70248278444,75.9308233654908,77.003731206252,98.74,76.26992094799199,3.90323,24,MCD
06-18-2013,106.08333,120,91,6.73867,107.0,76.455304592184,76.43213163666,77.274082354032,99.75,77.05007711729999,3.90323,24,MCD
06-19-2013,106.08333,120,91,6.73867,107.0,77.01917984326799,76.107710259324,77.293393150302,98.81,76.323991177548,3.90323,24,MCD
06-20-2013,106.08333,120,91,6.73867,107.0,75.98412116319601,74.632365424296,76.223575036944,96.79,74.76367883893201,3.90323,24,MCD
06-21-2013,106.08333,120,91,6.73867,107.0,75.203964993888,74.8401495921612,75.5052134157,97.23,75.103548853284,3.90323,24,MCD
06-24-2013,106.08333,120,91,6.73867,107.0,74.570570876232,74.168906313816,75.474316141668,97.29,75.149894764332,3.90323,24,MCD
06-25-2013,106.08333,120,91,6.73867,107.0,75.628802511828,75.034029986712,75.690597059892,97.52,75.327554090016,3.90323,24,MCD
06-26-2013,106.08333,120,91,6.73867,107.0,75.976396844688,75.72921865243201,76.578893688312,98.84,76.347164133072,3.90323,24,MCD
06-27-2013,106.08333,120,91,6.73867,107.0,76.81834756206,76.571169369804,77.104147346856,99.65,76.97283393222,3.90323,24,MCD
06-28-2013,106.08333,120,91,6.73867,107.0,76.864693473108,76.41668299964401,77.328152583588,99.0,76.4707532292,3.90323,24,MCD
07-01-2013,106.08333,120,91,6.73867,107.0,76.74110437697999,76.67158551040801,77.47491463524,99.82,77.104147346856,3.90323,24,MCD
07-02-2013,105.91304,120,91,6.83287,107.0,77.104147346856,76.772001651012,77.6294010054,99.93,77.189114850444,3.86667,23,MCD
07-03-2013,105.91304,120,91,6.83287,107.0,77.20456348746,77.01917984326799,77.675746916448,100.35,77.51353622778,3.86667,23,MCD
07-05-2013,105.91304,120,91,6.83287,107.0,77.776163057052,76.6638611919,77.892027834672,99.86,77.135044620888,3.86667,23,MCD
07-08-2013,105.91304,120,91,6.83287,107.0,77.459465998224,76.89559074713999,77.6294010054,99.88,77.15049325790399,3.86667,23,MCD
07-09-2013,105.81818,120,91,6.97812,106.5,77.42856872419199,76.62523959936,77.528984864796,99.99,77.23546076149199,3.86207,22,MCD
07-10-2013,105.81818,120,91,6.97812,106.5,77.35904985762001,76.77972596952,77.521260546288,99.98,77.227736442984,3.86207,22,MCD
07-11-2013,105.81818,120,91,6.97812,106.5,77.8225089681,77.057801435808,77.984719656768,100.79,77.85340624213201,3.86207,22,MCD
07-12-2013,106.13636,120,91,7.00192,108.0,77.698919871972,77.6294010054,78.641286729948,101.58,78.463627404264,3.86207,22,MCD
07-15-2013,106.30435,120,91,6.89319,109.0,78.47907604128,77.78388737556,78.579492181884,100.75,77.8225089681,3.83871,23,MCD
07-16-2013,106.65217,120,91,6.81819,109.0,77.382222813144,76.83379619907599,78.10830875289601,100.88,77.92292510870399,3.83871,23,MCD
07-17-2013,106.21739,120,91,6.58692,109.0,77.28180667254,76.70248278444,77.51353622778,100.1,77.32042826508,3.77419,23,MCD
07-18-2013,106.21739,120,91,6.58692,109.0,77.613952368384,77.23546076149199,77.83795760511599,100.18,77.382222813144,3.77419,23,MCD
07-19-2013,106.21739,120,91,6.58692,109.0,77.39767145016,76.880142110124,77.559882138828,100.27,77.451741679716,3.77419,23,MCD
07-22-2013,105.18182,120,91,6.64445,107.0,75.5052134157,74.972235438648,75.644251148844,97.58,75.373900001064,3.76667,22,MCD
07-23-2013,104.77273,120,91,6.48727,106.0,75.35072704554,74.678711335344,75.482040460176,96.76,74.740505883408,3.73333,22,MCD
07-24-2013,104.77273,120,91,6.48727,106.0,75.08810021626799,74.38518723204,75.23486226792001,96.66,74.663262698328,3.73333,22,MCD
07-25-2013,104.77273,120,91,6.48727,106.0,74.670987016836,74.586019513248,75.381624319572,97.49,75.30438113449199,3.73333,22,MCD
07-26-2013,104.77273,120,91,6.48727,106.0,75.1189974903,74.864094979536,75.760115926464,98.03,75.721494333924,3.73333,22,MCD
07-29-2013,104.77273,120,91,6.48727,106.0,75.667424104368,75.227137949412,75.721494333924,97.87,75.597905237796,3.73333,22,MCD
07-30-2013,104.77273,120,91,6.48727,106.0,75.6983213784,75.578594441526,76.115434577832,98.37,75.98412116319601,3.73333,22,MCD
07-31-2013,104.77273,120,91,6.48727,106.0,75.945499570656,75.412521593604,76.115434577832,98.08,75.760115926464,3.73333,22,MCD
08-01-2013,104.77273,120,91,6.48727,106.0,76.177229125896,75.945499570656,76.656136873392,99.0,76.4707532292,3.73333,22,MCD
08-02-2013,104.77273,120,91,6.48727,106.0,76.323991177548,76.04591571126,76.62523959936,99.2,76.62523959936,3.73333,22,MCD
08-05-2013,104.68182,120,91,6.60844,106.0,76.478477547708,76.339439814564,76.806761084298,99.31,76.710207102948,3.73333,22,MCD
08-06-2013,104.68182,120,91,6.60844,106.0,76.725655739964,75.98412116319601,76.77972596952,98.69,76.231299355452,3.74194,22,MCD
08-07-2013,104.52381,120,91,6.72323,105.0,76.16178048888,75.906877978116,76.46302891069199,98.33,75.953223889164,3.73333,21,MCD
08-08-2013,104.52381,120,91,6.72323,105.0,76.192677762912,75.265759541952,76.46302891069199,98.04,75.72921865243201,3.73333,21,MCD
08-09-2013,104.52381,120,91,6.72323,105.0,75.62107819332,74.979959757156,76.00729411872,97.62,75.404797275096,3.73333,21,MCD
08-12-2013,104.52381,120,91,6.72323,105.0,75.30438113449199,74.92588952759999,75.54383500824,97.04,74.956786801632,3.73333,21,MCD
08-13-2013,104.52381,120,91,6.72323,105.0,74.941338164616,74.23842518038799,75.00313271268,96.45,74.50105200966,3.73333,21,MCD
08-14-2013,104.52381,120,91,6.72323,105.0,74.33884132099199,73.875382210512,74.439257461596,96.11,74.23842518038799,3.73333,21,MCD
08-15-2013,104.52381,120,91,6.72323,105.0,73.80586334393999,73.53165003690599,74.08393881022799,95.39,73.682274247812,3.73333,21,MCD
08-16-2013,104.52381,120,91,6.72323,105.0,73.53551219616,73.38875014450801,73.7672417514,95.03,73.404198781524,3.73333,21,MCD
08-19-2013,104.52381,120,91,6.72323,105.0,73.473717648096,73.41964741854,74.14573335829199,95.48,73.751793114384,3.73333,21,MCD
08-20-2013,104.52381,120,91,6.72323,105.0,73.774966069908,73.659101292288,74.07621449172001,95.5,73.7672417514,3.73333,21,MCD
08-21-2013,104.52381,120,91,6.72323,105.0,73.697722884828,73.465993329588,74.014419943656,95.11,73.465993329588,3.73333,21,MCD
08-22-2013,104.52381,120,91,6.72323,105.0,73.666825610796,73.543236514668,73.914003803052,95.46,73.736344477368,3.73333,21,MCD
08-23-2013,104.52381,120,91,6.72323,105.0,73.821311980956,73.311506959428,73.906279484544,95.13,73.481441966604,3.73333,21,MCD
08-26-2013,104.52381,120,91,6.72323,105.0,73.659101292288,73.45826901107999,74.110973925006,95.31,73.620479699748,3.73333,21,MCD
08-27-2013,104.52381,120,91,6.72323,105.0,73.272885366888,72.616318293708,73.53118657779552,94.84,73.257436729872,3.73333,21,MCD
08-28-2013,104.52381,120,91,6.72323,105.0,73.381025826,73.381025826,74.40449802831,96.08,74.215252224864,3.73333,21,MCD
08-29-2013,104.52381,120,91,6.72323,105.0,74.48000078902001,73.74026215076,74.73696263178401,94.86,73.864849710888,3.73333,21,MCD
08-30-2013,104.52381,120,91,6.72323,105.0,73.973863826,73.304205690312,74.075091218604,94.36,73.475513585488,3.73333,21,MCD
09-03-2013,104.52381,120,91,6.72323,105.0,74.05173105108,73.288632245296,74.191892056224,94.52,73.600101145616,3.73333,21,MCD
09-04-2013,104.52381,120,91,6.72323,105.0,73.5845277006,73.459940140472,74.254185836288,95.16,74.098451386128,3.73333,21,MCD
09-05-2013,104.7619,120,91,6.46533,105.0,74.230825668764,74.036157606064,75.110725312168,95.66,74.487787511528,3.73333,21,MCD
09-06-2013,104.7619,120,91,6.46533,105.0,74.65130868419601,74.1685318887,75.33654026490001,96.26,74.954990862008,3.73333,21,MCD
09-09-2013,104.7619,120,91,6.46533,105.0,74.923843971976,74.916057249468,75.36768715493201,96.45,75.10293858966,3.73333,21,MCD
09-10-2013,104.80952,120,91,6.46322,105.0,75.60907555268,75.1418722022,75.811530337888,96.89,75.445554380012,3.73333,21,MCD
09-11-2013,104.59091,120,91,6.3936,105.0,75.266459762328,75.040644809596,75.889397562968,97.46,75.889397562968,3.70968,22,MCD
09-12-2013,104.59091,120,91,6.3936,105.0,75.904971007984,75.58571538515599,76.19307974078,97.18,75.671369332744,3.70968,22,MCD
09-13-2013,104.59091,120,91,6.3936,105.0,75.795956892872,75.632435720204,76.03734529062001,97.35,75.80374361538,3.70968,22,MCD
09-16-2013,104.59091,120,91,6.3936,105.0,76.216439908304,75.84267722792,76.442254861036,97.71,76.084065625668,3.70968,22,MCD
09-17-2013,104.59091,120,91,6.3936,105.0,75.982838233064,75.912757730492,76.59300580879089,97.92,76.247586798336,3.70968,22,MCD
09-18-2013,104.59091,120,91,6.3936,105.0,76.20865318579601,76.02955856811201,77.080766106692,98.7,76.85495115396,3.70968,22,MCD
09-19-2013,104.59091,120,91,6.3936,105.0,76.6992167038,75.5312083276,76.707003426308,97.92,76.247586798336,3.70968,22,MCD
09-20-2013,104.59091,120,91,6.3936,105.0,76.07627890316,75.45334110252,76.34881419094,96.9,75.45334110252,3.7,22,MCD
09-23-2013,104.59091,120,91,6.3936,105.0,75.507848160076,75.391047322456,75.982838233064,97.28,75.749236557824,3.7,22,MCD
09-24-2013,104.59091,120,91,6.3936,105.0,75.640222442712,75.422194212488,76.77708392888,97.78,76.138572683224,3.7,22,MCD
09-25-2013,104.59091,120,91,6.3936,105.0,76.15414612824,75.850463950428,76.302093855892,97.62,76.013985123096,3.7,22,MCD
09-26-2013,104.59091,120,91,6.3936,105.0,76.224226630812,76.14635940573201,76.559055698656,98.19,76.457828306052,3.7,22,MCD
09-27-2013,104.59091,120,91,6.3936,105.0,76.224226630812,75.5312083276,76.302093855892,97.12,75.624648997696,3.7,22,MCD
09-30-2013,104.59091,120,91,6.3936,105.0,75.110725312168,74.059517773588,75.289819929852,96.21,74.916057249468,3.7,22,MCD
10-01-2013,104.72727,120,91,6.15099,105.0,74.89269708194401,74.63573523918,75.056218254612,96.13,74.853763469404,3.7,22,MCD
10-02-2013,104.72727,120,91,6.15099,105.0,74.425493731464,73.202978297708,74.659095406704,95.28,74.191892056224,3.7,22,MCD
10-03-2013,104.81818,120,91,6.15435,105.5,74.09066466362,73.670181648188,74.133491637414,94.67,73.716901983236,3.7,22,MCD
10-04-2013,104.81818,120,91,6.15435,105.5,73.670181648188,73.50666047552001,73.81812937584,94.7,73.74026215076,3.7,22,MCD
10-07-2013,104.81818,120,91,6.15435,105.5,73.397646360408,73.30404995586184,73.81812937584,94.36,73.475513585488,3.7,22,MCD
10-08-2013,104.81818,120,91,6.15435,105.5,73.405433082916,73.148471240152,73.646821480664,93.94,73.148471240152,3.7,22,MCD
10-09-2013,104.81818,120,91,6.15435,105.5,73.05503057005599,72.525533439512,73.164044685168,93.27,72.626760832116,3.7,22,MCD
10-10-2013,104.81818,120,91,6.15435,105.5,73.366499470376,72.80974881105399,73.537807365552,94.44,73.537807365552,3.7,22,MCD
10-11-2013,104.81818,120,91,6.15435,105.5,73.732475428252,73.452153417964,73.81812937584,94.74,73.771409040792,3.7,22,MCD
10-14-2013,104.81818,120,91,6.15435,105.5,73.514447198028,73.33535258034401,73.880423155904,94.72,73.755835595776,3.7,22,MCD
10-15-2013,104.81818,120,91,6.15435,105.5,73.187404852692,72.76692183726,73.35092602536001,93.8,73.03945712504,3.7,22,MCD
10-16-2013,104.81818,120,91,6.15435,105.5,73.42879325044,73.304205690312,74.160745166192,95.22,74.145171721176,3.7,22,MCD
10-17-2013,104.81818,120,91,6.15435,105.5,74.121811553652,73.70132853822001,74.378773396416,95.47,74.339839783876,3.7,22,MCD
10-18-2013,104.71429,120,91,6.2803,105.0,74.51893440156,73.600101145616,74.51893440156,95.2,74.12959827616001,3.68966,21,MCD
10-21-2013,104.52381,120,91,6.19231,105.0,72.96158989996,72.603400664592,73.85706298838,94.59,73.654608203172,3.68966,21,MCD
10-22-2013,103.71429,115,91,5.32865,105.0,73.724688705744,73.358712747868,74.355413228892,95.12,74.067304496096,3.68966,21,MCD
10-23-2013,103.71429,115,91,5.32865,105.0,74.036157606064,73.140684517644,74.12959827616001,94.21,73.358712747868,3.68966,21,MCD
10-24-2013,103.54545,115,91,5.26331,104.5,73.514447198028,73.382072915392,73.825916098348,94.68,73.724688705744,3.66667,22,MCD
10-25-2013,103.54545,115,91,5.26331,104.5,73.802555930824,73.471620224234,73.93493021346,94.78,73.802555930824,3.66667,22,MCD
10-28-2013,103.54545,115,91,5.26331,104.5,73.732475428252,73.724688705744,74.534507846576,95.37,74.261972558796,3.66667,22,MCD
10-29-2013,103.54545,115,91,5.26331,104.5,74.456640621496,74.20746550124,74.826509940626,96.05,74.79146968934,3.66667,22,MCD
10-30-2013,103.7619,115,91,5.29065,105.0,74.884910359436,74.542294569084,75.10293858966,96.03,74.775896244324,3.68966,21,MCD
10-31-2013,103.7619,115,91,5.29065,105.0,74.90827052696001,74.838190024388,75.29760665236,96.52,75.157445647216,3.68966,21,MCD
11-01-2013,103.7619,115,91,5.29065,105.0,75.157445647216,75.157445647216,75.920544453,97.24,75.718089667792,3.68966,21,MCD
11-04-2013,103.7619,115,91,5.29065,105.0,75.733663112808,75.398834044964,75.920544453,97.31,75.77259672534801,3.68966,21,MCD
11-05-2013,103.7619,115,91,5.29065,105.0,75.827103782904,75.546781772616,76.11521251570001,97.41,75.850463950428,3.71429,21,MCD
11-06-2013,103.7619,115,91,5.29065,105.0,76.045132013128,75.897184285476,76.457828306052,97.9,76.23201335332001,3.71429,21,MCD
11-07-2013,103.59091,115,91,5.22806,104.5,76.27873368836799,75.359900432424,76.37996108097201,97.2,75.68694277776001,3.68966,22,MCD
11-08-2013,103.59091,115,91,5.22806,104.5,75.663582610236,75.001711197056,75.76481000284,97.01,75.538995050108,3.68966,22,MCD
11-11-2013,103.59091,115,91,5.22806,104.5,75.398834044964,75.37547387744,75.912757730492,97.09,75.60128883017201,3.68966,22,MCD
11-12-2013,103.59091,115,91,5.22806,104.5,75.58571538515599,75.41440748998,76.12299923820801,97.66,76.045132013128,3.68966,22,MCD
11-13-2013,103.59091,115,91,5.22806,104.5,75.897184285476,75.77259672534801,76.403321248496,98.11,76.395534525988,3.68966,22,MCD
11-14-2013,103.59091,115,91,5.22806,104.5,76.450041583544,75.671369332744,76.85495115396,97.56,75.967264788048,3.68966,22,MCD
11-15-2013,103.27273,115,91,5.1273,104.5,75.88161084046,75.06400497712,76.084065625668,96.92,75.468914547536,3.68966,22,MCD
11-18-2013,103.27273,115,91,5.1273,104.5,75.45334110252,75.45334110252,76.14635940573201,97.65,76.03734529062001,3.68966,22,MCD
