 Date,TGT Price Target,TGT Price Target - High,TGT Price Target - Low,TGT Price Target - StdDev,TGT Price Target - Median,TGT Open,TGT Low,TGT High,TGT Close,TGT Adj. Close,TGT Rating,TGT Price Target - #,Ticker
03-19-2013,70.6687,80.0,58,5.86107,71.0,51.133089193852,50.33186932139199,51.270441171988,66.46,50.713402593992,3.89286,23,TGT
03-20-2013,70.6687,80.0,58,5.86107,71.0,51.102566532044,51.04922818053451,52.552392967924,68.52,52.28531967710399,3.89286,23,TGT
03-21-2013,70.6687,80.0,58,5.86107,71.0,51.980093059024,51.445946477384,52.094553040804,68.05,51.92667840085999,3.89286,23,TGT
03-22-2013,70.6687,80.0,58,5.86107,71.0,52.07166104444799,51.919047735408,52.46464031522599,68.42,52.209013022584,3.89286,23,TGT
03-25-2013,70.6687,80.0,58,5.86107,71.0,52.445563651596,52.018246386284,52.567654298828,68.41,52.20138235713199,3.89286,23,TGT
03-26-2013,70.6687,80.0,58,5.86107,71.0,52.209013022584,51.84655641361399,52.476086313404,68.61,52.353995666172,3.89286,23,TGT
03-27-2013,70.92957,80.0,58,5.91428,72.0,52.26242768074799,52.26242768074799,53.292567516768,69.05,52.68974494606,3.89286,23,TGT
03-28-2013,70.92957,80.0,58,5.91428,72.0,52.79657426238799,52.121260369886,52.979710233236,68.45,52.23190501894,3.89286,23,TGT
04-01-2013,71.19909,80.0,58,5.90744,72.0,52.11744503716,52.0792917099,52.52187030611599,68.66,52.392148993432,3.92593,22,TGT
04-02-2013,71.40783,80.0,58,5.85996,72.0,52.62106895699199,52.125075702612,52.735528938772,68.83,52.52187030611599,3.96429,23,TGT
04-03-2013,71.40783,80.0,58,5.85996,72.0,51.88852507359999,51.54514512826,52.315842338912,67.98,51.873263742696,3.92857,23,TGT
04-04-2013,71.40783,80.0,58,5.85996,72.0,52.033507717188,52.033507717188,52.52187030611599,68.79,52.491347644308,3.92857,23,TGT
04-05-2013,71.6687,80.0,58,5.92467,73.0,52.094553040804,51.781695757272,52.567654298828,68.85,52.53713163701999,3.92857,23,TGT
04-08-2013,71.6687,80.0,58,5.92467,73.0,52.57528496428,52.49897830975999,53.025494225948,69.26,52.849988920552,3.92857,23,TGT
04-09-2013,71.6687,80.0,58,5.92467,73.0,52.94155690597599,52.483716978856,53.00260222959199,68.92,52.590546295184,3.92857,23,TGT
04-10-2013,71.6687,80.0,58,5.92467,73.0,52.659222284252,52.407410324336,52.83472758964799,68.86,52.544762302472,3.92857,23,TGT
04-11-2013,71.6687,80.0,58,5.92467,73.0,52.712636942416,52.636330287896,53.345982174932,69.12,52.743159604224,3.92857,23,TGT
04-12-2013,71.6687,80.0,58,5.92467,73.0,52.682114280608,52.682114280608,53.19626851876376,69.49,53.025494225948,3.92857,23,TGT
04-15-2013,71.6687,80.0,58,5.92467,73.0,52.79657426238799,52.23953568439199,53.15521553863199,68.48,52.254797015296,4.03704,23,TGT
04-16-2013,72.0575,80.0,58,5.88354,74.0,51.62145178278,51.43068514648,52.407410324336,68.38,52.178490360776,4.0,24,TGT
04-17-2013,72.07167,80.0,58,5.82564,74.0,52.178490360776,51.980093059024,52.598176960636,68.76,52.468455647952,4.0,24,TGT
04-18-2013,71.905,80.0,58,5.96665,74.0,52.445563651596,51.743542430012,52.53713163701999,68.29,52.109814371708,4.0,24,TGT
04-19-2013,71.905,80.0,58,5.96665,74.0,52.506608975212,51.980093059024,52.819466258744,69.04,52.682114280608,4.0,24,TGT
04-22-2013,71.905,80.0,58,5.96665,74.0,52.598176960636,52.163229029872,52.79657426238799,69.1,52.72789827332,4.0,24,TGT
04-23-2013,71.905,80.0,58,5.96665,74.0,52.81183559329199,52.720267607868,53.353612840384,69.69,53.178107534988,4.0,24,TGT
04-24-2013,71.905,80.0,58,5.96665,74.0,53.33835150948,52.89577291326399,53.7961914366,69.71,53.19336886589199,4.0,24,TGT
04-25-2013,71.905,80.0,58,5.96665,74.0,53.37650483674,53.30019818222,54.170094043748,70.67,53.925912749284,4.0,24,TGT
04-26-2013,71.905,80.0,58,5.96665,74.0,53.826714098408,53.76566877479199,54.162463378296,70.52,53.811452767504,4.0,24,TGT
04-29-2013,71.905,80.0,58,5.96665,74.0,53.87249809111999,53.70462345117599,53.9869580729,70.64,53.90302075292799,4.0,24,TGT
04-30-2013,71.905,80.0,58,5.96665,74.0,53.826714098408,53.51385681487599,53.90302075292799,70.56,53.841975429312,4.0,24,TGT
05-01-2013,71.77043,80.0,58,6.05922,74.0,53.75803810934,53.66647012391599,54.048003396516,70.54,53.826714098408,4.0,23,TGT
05-02-2013,71.77043,80.0,58,6.05922,74.0,53.063647553208,52.46082498249999,53.2238915277,69.19,52.79657426238799,4.0,23,TGT
05-03-2013,71.98783,80.0,58,6.08146,74.0,53.15521553863199,52.979710233236,53.96406607654399,70.5,53.7961914366,4.0,23,TGT
05-06-2013,71.98783,80.0,58,6.08146,74.0,53.689362120272,53.21626086224799,53.689362120272,70.03,53.437550160356,4.0,23,TGT
05-07-2013,72.2487,80.0,58,6.28738,74.0,53.597794134848,53.45281149125999,53.9869580729,70.55,53.83434476386,4.0,23,TGT
05-08-2013,72.55304,80.0,58,6.09563,74.0,53.75803810934,53.086539549564,53.75803810934,69.8,53.26204485496,4.0,23,TGT
05-09-2013,72.59652,80.0,58,6.12356,74.0,53.33835150948,52.933926240524,53.475703487616,69.48,53.017863560496,4.0,23,TGT
05-10-2013,72.59652,80.0,58,6.12356,74.0,52.598176960636,52.57528496428,53.21626086224799,69.74,53.21626086224799,4.0,23,TGT
05-13-2013,72.59652,80.0,58,6.12356,74.0,53.285293198055,52.963142296325,53.45902457720226,69.44,53.26228241936,4.0,23,TGT
05-14-2013,72.59652,80.0,58,6.12356,74.0,53.285293198055,53.032174632410005,53.538411763700005,69.44,53.26228241936,4.0,23,TGT
05-15-2013,72.59652,80.0,58,6.12356,74.0,53.361995793705,53.31597423631501,54.0561542843375,70.39,53.990957078035,4.0,23,TGT
05-16-2013,72.68348,80.0,58,6.19921,74.0,53.561422542395,53.432562181703005,53.960276039775,70.0,53.691816955,4.0,23,TGT
05-17-2013,72.68348,80.0,58,6.19921,74.0,53.70715747413,53.70715747413,54.64292914106,71.06,54.504864468890005,4.0,23,TGT
05-20-2013,72.68348,80.0,58,6.19921,74.0,54.389810575415,53.93726526108,54.53554550715,70.65,54.19038382672501,4.0,23,TGT
05-21-2013,72.68348,80.0,58,6.19921,74.0,54.21339460542001,54.029308375860005,55.156836531915,71.26,54.65826966019001,4.0,23,TGT
05-22-2013,72.68348,80.0,58,6.19921,74.0,53.31597423631501,51.83814532592645,53.46170916805001,68.4,52.46457542460001,4.0,23,TGT
05-23-2013,73.50957,83.0,58,6.1192,74.0,51.966008552875,51.873965438095,53.131888006755,68.67,52.67167243285501,4.0,23,TGT
05-24-2013,73.50957,83.0,58,6.1192,74.0,52.518267241555,52.364862050255,53.48471994674501,69.72,53.47704968718,4.0,23,TGT
05-28-2013,73.50957,83.0,58,6.1192,74.0,53.92192474195,53.101206968495006,54.489523949760006,69.51,53.31597423631501,4.0,23,TGT
05-29-2013,73.50957,83.0,58,6.1192,74.0,53.21626086197,53.070525930235,53.607444099785006,69.42,53.246941900230006,4.0,23,TGT
05-30-2013,73.66043,83.0,58,6.09128,74.19,53.29296345762,53.26228241936,54.113681231075,69.82,53.55375228283,4.0,23,TGT
05-31-2013,73.66043,83.0,58,6.09128,74.19,53.47704968718,53.27762293849,54.13669200977,69.5,53.30830397675,4.0,23,TGT
06-03-2013,73.66043,83.0,58,6.09128,74.19,53.30830397675,53.26228241936,54.558556285845,71.05,54.497194209325,4.0,23,TGT
06-04-2013,73.9213,83.0,62,5.51635,74.19,55.126155493655006,54.74256581280935,55.816478854505,71.51,54.850026149315006,4.0,23,TGT
06-05-2013,73.9213,83.0,62,5.51635,74.19,54.90371796627,53.576763061525,55.02644211931,70.17,53.82221136760501,4.0,23,TGT
06-06-2013,73.9213,83.0,62,5.51635,74.19,53.89124370369001,53.35432553414,53.898913963255,70.26,53.89124370369001,4.0,23,TGT
06-07-2013,73.9213,83.0,62,5.51635,74.19,54.067659673685,53.607444099785006,54.36679979672,70.36,53.96794629934001,4.0,23,TGT
06-10-2013,73.9213,83.0,62,5.51635,74.19,53.94493552064501,53.469379427615,54.267086422375,69.88,53.59977384022,4.0,23,TGT
06-11-2013,73.9213,83.0,62,5.51635,74.19,53.35432553414,53.33898501501001,54.12135149064,70.0,53.691816955,4.0,23,TGT
06-12-2013,73.9213,83.0,62,5.51635,74.19,53.960276039775,53.016834113280005,54.19038382672501,69.43,53.25461215979501,4.0,23,TGT
06-13-2013,73.9213,83.0,62,5.51635,74.19,53.25461215979501,53.009163853715,53.54608202326501,69.59,53.377336312835006,4.0,23,TGT
06-14-2013,73.9213,83.0,62,5.51635,74.19,53.21626086197,52.886439700675005,53.408017351095,69.03,52.94780177719501,4.0,23,TGT
06-17-2013,73.9213,83.0,62,5.51635,74.19,52.99382333458501,52.99382333458501,53.69572878737815,69.86,53.58443332109,4.0,23,TGT
06-18-2013,73.9213,83.0,62,5.51635,74.19,53.576763061525,53.3850065724,53.86056266543,70.16,53.81454110804,4.0,23,TGT
06-19-2013,73.9213,83.0,62,5.51635,74.19,53.80687084847501,52.733034509375,53.94493552064501,68.88,52.83274788372,4.0,23,TGT
06-20-2013,73.9213,83.0,62,5.51635,74.19,52.472245684165,52.44156464590501,52.99382333458501,68.66,52.66400217329,4.0,23,TGT
06-21-2013,73.9213,83.0,62,5.51635,74.19,52.99382333458501,52.40321334808,53.13955826632,68.83,52.794396585895,4.0,23,TGT
06-24-2013,73.9213,83.0,62,5.51635,74.19,52.303499973735,52.035040888960005,52.72536424981,68.29,52.380202569385006,4.0,23,TGT
06-25-2013,73.9213,83.0,62,5.51635,74.19,52.63332113503001,52.522102371337496,53.19562786374015,69.13,53.024504372845,4.0,23,TGT
06-26-2013,73.9213,83.0,62,5.51635,74.19,53.30830397675,52.794396585895,53.322110443967006,69.12,53.016834113280005,4.0,23,TGT
06-27-2013,73.9213,83.0,62,5.51635,74.19,53.35432553414,52.594969837205,53.41568761066,68.79,52.76371554763501,4.0,23,TGT
06-28-2013,73.9213,83.0,62,5.51635,74.19,52.64866165416,52.56428879894501,53.0781961898,68.86,52.81740736459,4.0,23,TGT
07-01-2013,73.9213,83.0,62,5.51635,74.19,53.070525930235,53.009163853715,53.737838512390006,69.33,53.17790956414501,4.0,23,TGT
07-02-2013,73.9213,83.0,62,5.51635,74.19,53.21626086197,53.147228525885005,53.96794629934001,69.56,53.35432553414,4.0,23,TGT
07-03-2013,73.9213,83.0,62,5.51635,74.19,53.06285567067001,52.89410996024,53.26987597632935,69.38,53.21626086197,4.0,23,TGT
07-05-2013,73.9213,83.0,62,5.51635,74.19,53.58443332109,53.41568761066,54.04464889499,70.25,53.883573444125005,4.0,23,TGT
07-08-2013,73.9213,83.0,62,5.51635,74.19,54.04464889499,53.960276039775,54.62758862193,71.18,54.59690758367001,4.0,23,TGT
07-09-2013,73.9213,83.0,62,5.51635,74.19,54.62758862193,54.62758862193,55.202858089305,71.77,55.049452898005,4.0,23,TGT
07-10-2013,73.9213,83.0,62,5.51635,74.19,55.08780419583,54.773323553665,55.402284837995005,72.03,55.248879646695,4.0,23,TGT
07-11-2013,73.9213,83.0,62,5.51635,74.19,55.56336028886,55.30257146365,55.94687326711,72.57,55.663073663205,4.0,23,TGT
07-12-2013,73.9213,83.0,62,5.51635,74.19,55.110814974525,54.995761081050006,55.65540340364001,72.56,55.65540340364001,3.92593,23,TGT
07-15-2013,73.69045,83.0,62,5.53061,74.095,55.59404132712001,55.33325250191,55.72075401513381,72.35,55.494327952775,3.92593,22,TGT
07-16-2013,73.69045,83.0,62,5.53061,74.095,55.57870080799,55.23353912756501,55.6860844419,72.07,55.279560684955,3.92593,22,TGT
07-17-2013,73.69045,83.0,62,5.53061,74.095,55.325582242345,55.225868868000006,55.728270869507504,72.61,55.69375470146501,3.92593,22,TGT
07-18-2013,73.69045,83.0,62,5.53061,74.095,55.79346807581,55.37927405930001,55.992894824500006,72.42,55.54801976973,3.92593,22,TGT
07-19-2013,73.69045,83.0,62,5.53061,74.095,55.647733144075005,55.51733873147,55.862500411895,72.55,55.647733144075005,3.92593,22,TGT
07-22-2013,73.69045,83.0,62,5.53061,74.095,55.71676548016001,55.663073663205,56.05425690102,73.03,56.015905603195,3.92593,22,TGT
07-23-2013,73.69045,83.0,62,5.53061,74.095,55.992894824500006,55.847159892765006,56.2728592986225,73.25,56.18465131362501,3.92593,22,TGT
07-24-2013,73.69045,83.0,62,5.53061,74.095,56.307375466665,56.015905603195,56.37640780275,73.32,56.23834313058,3.92593,22,TGT
07-25-2013,73.69045,83.0,62,5.53061,74.095,56.046586641455,54.59690758367001,56.11370141264875,71.82,55.08780419583,3.92593,22,TGT
07-26-2013,73.69045,83.0,62,5.53061,74.095,54.896047706705,54.113681231075,54.911388225835005,71.46,54.81167485149,3.92593,22,TGT
07-29-2013,73.69045,83.0,62,5.53061,74.095,54.88837744714001,54.40515109454501,54.96508004279,71.51,54.850026149315006,3.92593,22,TGT
07-30-2013,73.69045,83.0,62,5.53061,74.095,54.942069264095,54.757983034535,55.264220165825,71.42,54.780993813230005,3.92593,22,TGT
07-31-2013,73.69045,83.0,62,5.53061,74.095,54.9190584854,54.497194209325,55.14916627235001,71.25,54.650599400625005,3.92593,22,TGT
08-01-2013,73.78136,85.0,62,5.69683,74.095,54.988090821485,54.79633433236,55.16450679148001,71.58,54.90371796627,3.92593,22,TGT
08-02-2013,73.78136,85.0,62,5.69683,74.095,54.85769640888,54.727301996275,54.90371796627,71.5,54.84235588975,3.92593,22,TGT
08-05-2013,73.78136,85.0,62,5.69683,74.095,54.850026149315006,54.67361017932001,55.279560684955,71.99,55.218198608435,3.92593,22,TGT
08-06-2013,73.78136,85.0,62,5.69683,74.095,55.126155493655006,54.31310797976501,55.17217705104501,71.79,55.06479341713501,3.92593,22,TGT
08-07-2013,73.78136,85.0,62,5.69683,74.095,54.995761081050006,54.29776746063501,55.11848523409,71.68,54.980420561920006,3.92593,22,TGT
08-08-2013,73.78136,85.0,62,5.69683,74.095,54.98801411888935,54.3054377202,54.98801411888935,71.22,54.62758862193,3.88889,22,TGT
08-09-2013,73.78136,85.0,62,5.69683,74.095,54.619918362365,54.00706462312151,54.635258881495005,70.72,54.244075643680006,3.88889,22,TGT
08-12-2013,73.78136,85.0,62,5.69683,74.095,54.05998941412,53.93726526108,54.41282135411,70.76,54.274756681940005,3.88889,22,TGT
08-13-2013,73.44304,85.0,62,5.79318,74.0,54.29009720107,54.03697863542501,54.65826966019001,71.19,54.604577843235,3.88889,23,TGT
08-14-2013,73.44304,85.0,62,5.79318,74.0,54.221064864985,53.653465657175005,54.328448498895,70.04,53.722497993260006,3.88889,23,TGT
08-15-2013,73.44304,85.0,62,5.79318,74.0,53.15489878545,52.72536424981,53.30830397675,69.08,52.98615307502,3.88889,23,TGT
08-16-2013,73.44304,85.0,62,5.79318,74.0,52.78672632633,52.55661853938,52.95938386913816,68.58,52.60264009677,3.88889,23,TGT
08-19-2013,73.44304,85.0,62,5.79318,74.0,52.67210799808,52.60264009480001,53.05804079408,68.24,52.67210799808,3.92857,23,TGT
08-20-2013,73.44304,85.0,62,5.79318,74.0,52.67210799808,52.44826697640001,52.96348725906001,67.95,52.44826697640001,3.89286,23,TGT
08-21-2013,72.87783,85.0,62,5.92369,73.0,51.267312620640006,50.27932466288,51.660964072560006,65.5,50.557196276000006,3.85714,23,TGT
08-22-2013,70.83435,85.0,61,5.95105,70.0,50.12495154448,49.45342847944,50.47229106088,64.24,49.58464563008,3.67857,23,TGT
08-23-2013,70.83435,85.0,61,5.95105,70.0,49.89339186688,49.49202175904001,49.99373439384,64.35,49.6695508452,3.67857,23,TGT
08-26-2013,70.83435,85.0,61,5.95105,70.0,49.808486651760006,49.4765844472,50.094076920800006,64.13,49.49974041496,3.67857,23,TGT
08-27-2013,70.74739,83.0,61,5.7548,70.0,49.06749568344,48.77418675848,49.29905536104,63.26,48.82821734992,3.67857,23,TGT
08-28-2013,70.45783,83.0,61,5.74184,70.0,48.843654661760006,48.7433121348,49.07135501140001,63.27,48.83593600584,3.67857,23,TGT
08-29-2013,70.45783,83.0,61,5.74184,70.0,48.78962407032,48.6661255756,49.013465092,63.15,48.7433121348,3.67857,23,TGT
08-30-2013,70.02409,83.0,61,5.49002,69.5,48.820498694,48.735593478880006,48.92855987688,63.31,48.86681062952,3.62963,22,TGT
09-03-2013,70.02409,83.0,61,5.49002,69.5,49.04433971568,48.92084122096001,49.25274342552,63.59,49.08293299528,3.62963,22,TGT
09-04-2013,70.02409,83.0,61,5.49002,69.5,49.08293299528,48.96715315648,49.2450247696,63.55,49.0520583716,3.62963,22,TGT
09-05-2013,69.88773,83.0,61,5.40128,69.5,49.13696358672,48.982590468320005,49.3222113288,63.46,48.982590468320005,3.62963,22,TGT
09-06-2013,69.26333,80.0,61,4.68892,69.0,49.06749568344,48.697000199280005,49.22186880184,63.29,48.85137331768,3.57692,21,TGT
09-09-2013,69.34227,80.0,61,4.59537,69.5,48.90540390912,48.8976852532,49.41483519984,63.93,49.34536729656,3.55556,22,TGT
09-10-2013,69.34227,80.0,61,4.59537,69.5,49.74673740440001,49.553771006400005,50.086358264880005,64.73,49.96285977016001,3.55556,22,TGT
09-11-2013,69.34227,80.0,61,4.59537,69.5,49.96285977016001,49.8239239636,50.17898213592001,64.99,50.16354482408,3.55556,22,TGT
09-12-2013,69.34227,80.0,61,4.59537,69.5,50.27160600696,49.13696358672,50.35265189412,64.09,49.46886579128,3.55556,22,TGT
09-13-2013,69.34227,80.0,61,4.59537,69.5,49.58464563008,49.15240089856,49.78919001196,63.76,49.21415014592,3.55556,22,TGT
09-16-2013,69.34227,80.0,61,4.59537,69.5,49.61552025376,49.17555686632,49.74673740440001,63.79,49.23730611368,3.55556,22,TGT
09-17-2013,69.34227,80.0,61,4.59537,69.5,49.31449267288,49.31449267288,49.73901874848,64.38,49.69270681296,3.55556,22,TGT
09-18-2013,69.34227,80.0,61,4.59537,69.5,49.57692697416,49.56148966232,50.58035224376,65.48,50.54175896416,3.55556,22,TGT
09-19-2013,69.34227,80.0,61,4.59537,69.5,50.626664179280006,50.17126348,50.626664179280006,65.39,50.47229106088,3.55556,22,TGT
09-20-2013,69.34227,80.0,61,4.59537,69.5,50.43369778128,49.8239239636,50.547933888896,64.55,49.8239239636,3.55556,22,TGT
09-23-2013,69.34227,80.0,61,4.59537,69.5,49.81620530768001,49.53061503864001,49.90111052280001,64.4,49.70814412480001,3.55556,22,TGT
09-24-2013,69.34227,80.0,61,4.59537,69.5,49.46886579128,49.23730611368,49.592364286000006,63.91,49.32992998472,3.55556,22,TGT
09-25-2013,69.34227,80.0,61,4.59537,69.5,49.36852326432,48.46544052168,49.399397888,63.24,48.81278003808001,3.55556,22,TGT
09-26-2013,69.80565,80.0,61,4.99231,70.0,48.951715844640006,48.7433121348,49.32992998472,63.37,48.91312256504,3.57143,23,TGT
09-27-2013,69.80565,80.0,61,4.99231,70.0,48.90540390912,48.85137331768,49.61552025376,63.94,49.35308595248,3.57143,23,TGT
09-30-2013,69.80565,80.0,61,4.99231,70.0,49.02890240384001,48.92084122096001,49.39360889606,63.98,49.38396057616,3.57143,23,TGT
10-01-2013,69.37087,80.0,61,4.99999,70.0,49.35308595248,49.14468224264,49.46114713536,63.91,49.32992998472,3.57143,23,TGT
10-02-2013,69.37087,80.0,61,4.99999,70.0,49.18327552224,48.78190541440001,49.18327552224,63.65,49.1292449308,3.57143,23,TGT
10-03-2013,69.37087,80.0,61,4.99999,70.0,49.090651651200005,48.70471885520001,49.19099417816,63.45,48.9748718124,3.57143,23,TGT
10-04-2013,69.37087,80.0,61,4.99999,70.0,48.96715315648,48.697000199280005,48.9748718124,63.41,48.94399718872,3.57143,23,TGT
10-07-2013,69.37087,80.0,61,4.99999,70.0,48.72015616704,48.36509799472,48.8655756445728,62.68,48.380535306560006,3.57143,23,TGT
10-08-2013,69.37087,80.0,61,4.99999,70.0,48.411409930240005,47.878822671760005,48.50403380128,62.13,47.95600923096001,3.57143,23,TGT
10-09-2013,69.37087,80.0,61,4.99999,70.0,48.02547713424,47.95600923096001,48.47701850556,62.69,48.38825396248,3.57143,23,TGT
10-10-2013,69.37087,80.0,61,4.99999,70.0,48.75103079072,48.63525095192,49.074905593123205,63.45,48.9748718124,3.57143,23,TGT
10-11-2013,69.37087,80.0,61,4.99999,70.0,48.735593478880006,48.203006220400006,48.8034404644168,63.21,48.78962407032,3.57143,23,TGT
10-14-2013,69.37087,80.0,61,4.99999,70.0,48.4731591776,48.4731591776,49.18327552224,63.65,49.1292449308,3.57143,23,TGT
10-15-2013,69.37087,80.0,61,4.99999,70.0,49.02118374792,48.54262708088,49.0520583716,62.93,48.57350170456,3.57143,23,TGT
10-16-2013,69.37087,80.0,61,4.99999,70.0,48.70471885520001,48.68928154336,49.3222113288,63.9,49.3222113288,3.57143,23,TGT
10-17-2013,69.37087,80.0,61,4.99999,70.0,49.1292449308,49.06749568344,50.07863960896,64.86,50.06320229712,3.57143,23,TGT
10-18-2013,69.37087,80.0,61,4.99999,70.0,50.302480630640005,49.72358143664,50.371948533920005,64.67,49.916547834640006,3.57143,23,TGT
10-21-2013,69.37087,80.0,61,4.99999,70.0,49.95514111424,49.53061503864001,50.11723288856001,64.7,49.9397038024,3.57143,23,TGT
10-22-2013,69.37087,80.0,61,4.99999,70.0,50.00917170568001,49.75445606032,50.52632165232,65.12,50.263887351040005,3.57143,23,TGT
10-23-2013,69.37087,80.0,61,4.99999,70.0,50.17126348,49.58464563008,50.31019928656001,64.27,49.60780159784,3.57143,23,TGT
10-24-2013,69.37087,80.0,61,4.99999,70.0,49.72358143664,49.399397888,49.8239239636,64.13,49.49974041496,3.57143,23,TGT
10-25-2013,69.37087,80.0,61,4.99999,70.0,49.52289638272,49.09837030712,49.53833369456001,64.07,49.45342847944,3.57143,23,TGT
10-28-2013,69.32739,80.0,61,5.05059,70.0,49.29905536104,49.059777027520006,50.21371608756001,64.88,50.07863960896,3.57143,23,TGT
10-29-2013,69.20591,80.0,61,5.13114,69.0,50.02460901752001,49.553771006400005,50.094076920800006,64.32,49.64639487744,3.51852,22,TGT
10-30-2013,68.88238,80.0,61,5.02788,68.0,49.661832189280005,49.013465092,50.9045357924,65.71,50.71928805032,3.46154,21,TGT
10-31-2013,68.97762,80.0,61,4.99118,68.0,50.98944100752001,49.90111052280001,51.027262421528,64.79,50.00917170568001,3.46154,21,TGT
11-01-2013,68.97762,80.0,61,4.99118,68.0,50.086358264880005,49.58464563008,50.11723288856001,64.62,49.877954555040006,3.44,21,TGT
11-04-2013,68.97762,80.0,61,4.99118,68.0,50.14810751224,50.03039800946,50.449135093120006,65.22,50.34107391024,3.46154,21,TGT
11-05-2013,68.97762,80.0,61,4.99118,68.0,50.2484500392,49.8625172432,50.364229878,64.63,49.88567321096,3.46154,21,TGT
11-06-2013,68.97762,80.0,61,4.99118,68.0,50.2098567596,50.00145304976,51.00487831936,65.7,50.71156939440001,3.46154,21,TGT
11-07-2013,68.97762,80.0,61,4.99118,68.0,50.85822385688,50.02460901752001,50.93541041608,64.82,50.03232767344,3.46154,21,TGT
11-08-2013,68.97762,80.0,61,4.99118,68.0,49.978297082000005,49.808486651760006,50.27160600696,65.11,50.25616869512,3.46154,21,TGT
