 Date,ACN Price Target,ACN Price Target - High,ACN Price Target - Low,ACN Price Target - StdDev,ACN Price Target - Median,ACN Open,ACN Low,ACN High,ACN Close,ACN Adj. Close,ACN Rating,ACN Price Target - #,Ticker
06-09-2015,99.35417,112.0,86,7.13921,100.0,83.90531340356,83.0157021655,84.0286258524,94.94,83.62345637764,3.78571,24,ACN
06-10-2015,99.35417,112.0,86,7.13921,100.0,83.9405455318,83.84365717914,85.36744672552,96.52,85.01512544311998,3.78571,24,ACN
06-11-2015,99.35417,112.0,86,7.13921,100.0,85.13843789196,85.0415495393,85.59645555908,96.92,85.36744672552,3.78571,24,ACN
06-12-2015,99.35417,112.0,86,7.13921,100.0,84.83015676986,84.49545155158,85.17367002019999,96.1,84.6451880966,3.78571,24,ACN
06-15-2015,99.35417,112.0,86,7.13921,100.0,83.75557685854,83.40325557614,84.5130676157,95.79,84.37213910274001,3.78571,24,ACN
06-16-2015,99.35417,112.0,86,7.13921,100.0,84.45141139127999,84.21359452566,85.372731544756,96.7,85.17367002019999,3.78571,24,ACN
06-17-2015,99.35417,112.0,86,7.13921,100.0,85.42910294993999,84.58353187217999,85.71095997585999,96.93,85.37625475758,3.78571,24,ACN
06-18-2015,99.52083,112.0,86,7.14067,100.0,85.49075917436,85.25294230874,86.0544732262,97.31,85.71095997585999,3.78571,24,ACN
06-19-2015,99.4375,112.0,86,7.20433,100.0,85.42029491788,85.25294230874,86.01924109795999,97.02,85.45552704612,3.78571,24,ACN
06-22-2015,99.4375,112.0,86,7.20433,100.0,85.99281700178,85.91354471324,87.25236558636,98.59,86.83838807954,3.81481,24,ACN
06-23-2015,99.875,112.0,86,7.12573,100.0,87.23474952224,86.08089732238,87.58266678861,98.25,86.5389149895,3.81481,24,ACN
06-24-2015,99.875,112.0,86,7.12573,100.0,86.32752222006,85.25294230874,86.6710354704,97.77,86.11612945062,3.81481,24,ACN
06-25-2015,102.29167,113.0,87,7.02068,101.5,88.26088525722999,87.34044590695999,88.49429810682,99.48,87.62230293288,3.81481,24,ACN
06-26-2015,104.0,113.0,87,6.5192,104.0,88.05389650382,86.77673185511999,88.38860172209999,99.0,87.199517394,3.78571,24,ACN
06-29-2015,104.0,113.0,87,6.5192,104.0,86.44202663684,85.03274150724,87.26117361841999,96.68,85.15605395608,3.78571,24,ACN
06-30-2015,104.125,113.0,90,6.21364,104.0,86.04566519414,85.05916560341998,86.04566519414,96.78,85.24413427668,3.78571,24,ACN
07-01-2015,104.125,113.0,90,6.21364,104.0,86.08970535443999,85.71095997585999,87.01454872074,98.06,86.37156238036,3.78571,24,ACN
07-02-2015,104.08696,113.0,90,6.34455,103.0,86.57414711774,85.00631741106,86.95289249631999,97.33,85.72857603998,3.81481,23,ACN
07-06-2015,104.125,113.0,90,6.21364,104.0,84.94466118663999,84.83015676986,85.94877684148,97.34,85.73738407204,3.78571,24,ACN
07-07-2015,104.125,113.0,90,6.21364,104.0,86.14255354679999,85.1296298599,87.2875977146,98.68,86.91766036808,3.78571,24,ACN
07-08-2015,104.125,113.0,90,6.21364,104.0,87.5958788367,85.39387082169999,87.5958788367,97.62,85.98400896972,3.78571,24,ACN
07-09-2015,104.125,113.0,90,6.21364,104.0,87.0233567528,86.0104330659,87.27878968254,97.75,86.09851338649999,3.78571,24,ACN
07-10-2015,104.125,113.0,90,6.21364,104.0,86.96170052837999,86.34513828418,87.44614229167999,98.78,87.00574068867999,3.78571,24,ACN
07-13-2015,104.125,113.0,90,6.21364,104.0,87.5077985161,87.27878968254,88.75413505259,100.55,88.56476236329999,3.78571,24,ACN
07-14-2015,104.125,113.0,90,6.21364,104.0,88.08912863206,87.84250373438,88.84661938922,100.74,88.73211497243999,3.71429,24,ACN
07-15-2015,104.56,115.0,90,6.4503,105.0,88.57357039536,87.7720394779,88.70569087626,99.95,88.0362804397,3.75862,25,ACN
07-16-2015,104.56,115.0,90,6.4503,105.0,88.56476236329999,88.56476236329999,89.50722179371999,101.45,89.3574852487,3.75862,25,ACN
07-17-2015,104.36,115.0,90,6.72238,105.0,89.45437360136,88.23005714502,89.45437360136,100.48,88.50310613888,3.75862,25,ACN
07-20-2015,104.36,115.0,90,6.72238,105.0,88.69688284419999,88.37098565798,89.12847641514,100.72,88.71449890832,3.75862,25,ACN
07-21-2015,104.125,115.0,90,6.75964,104.0,88.40621778622,88.25648124119999,89.15490051132,100.39,88.42383385033999,3.71429,24,ACN
07-22-2015,104.125,115.0,90,6.75964,104.0,88.35336959386,88.3011379637442,90.282328615,102.33,90.13259206998,3.67857,24,ACN
07-23-2015,104.125,115.0,90,6.75964,104.0,90.282328615,89.99166355701999,90.99577921186,102.42,90.21186435852,3.67857,24,ACN
07-24-2015,104.125,115.0,90,6.75964,104.0,89.99166355701999,88.85542742127998,90.5465695768,101.17,89.11086035102,3.67857,24,ACN
07-27-2015,104.125,115.0,90,6.75964,104.0,88.66165071596,88.11555272824,88.96993183806,100.39,88.42383385033999,3.67857,24,ACN
07-28-2015,104.125,115.0,90,6.75964,104.0,88.88185151745999,88.47668204269999,89.63053424256,101.69,89.56887801814,3.67857,24,ACN
07-29-2015,104.54167,115.0,90,6.80061,106.0,89.56887801814,89.41914147311999,90.46729728826,102.45,90.2382884547,3.67857,24,ACN
07-30-2015,104.54167,115.0,90,6.80061,106.0,89.89477520436,89.49841376165999,90.71392218594,102.66,90.42325712796,3.67857,24,ACN
07-31-2015,104.54167,115.0,90,6.80061,106.0,90.722730218,90.66107399358,91.59472539194,103.11,90.81961857066,3.67857,24,ACN
08-03-2015,104.54167,115.0,90,6.80061,106.0,90.87246676302,90.18103624631,91.40975671868,103.21,90.90769889125998,3.67857,24,ACN
08-04-2015,104.54167,115.0,90,6.80061,106.0,90.90769889125998,90.81961857066,92.1320153476,103.42,91.09266756452,3.67857,24,ACN
08-05-2015,104.54167,115.0,90,6.80061,106.0,92.48433663,91.71803784078,92.77500168798,104.5,92.043935027,3.67857,24,ACN
08-06-2015,104.54167,115.0,90,6.80061,106.0,91.8677743858,90.722730218,92.35662016513,103.1,90.8108105386,3.67857,24,ACN
08-07-2015,104.54167,115.0,90,6.80061,106.0,90.74915431418,90.39683303178,91.45379687898,103.74,91.37452459044,3.67857,24,ACN
08-10-2015,104.54167,115.0,90,6.80061,106.0,91.87658241786,91.72684587284,92.81023381622,105.2,92.6604972712,3.67857,24,ACN
08-11-2015,104.54167,115.0,90,6.80061,106.0,92.29936795674,91.08385953246,92.4402964697,103.58,91.23359607748,3.67857,24,ACN
08-12-2015,105.0,119.0,90,7.36546,106.0,90.52895351268,90.14140010204,91.4714129431,103.77,91.40094868662,3.67857,24,ACN
08-13-2015,105.0,119.0,90,7.36546,106.0,91.63876555224,90.42766114399,91.68280571254,103.39,91.06624346834,3.67857,24,ACN
08-14-2015,105.58333,119.0,90,7.72936,108.0,90.722730218,90.21186435852,91.18955591718,103.45,91.1190916607,3.67857,24,ACN
08-17-2015,105.58333,119.0,90,7.72936,108.0,91.01339527598,90.22067239058,91.19836394924,103.48,91.14551575688,3.67857,24,ACN
08-18-2015,105.58333,119.0,90,7.72936,108.0,91.28644426984,90.8108105386,91.67840169651,103.86,91.48022097516,3.67857,24,ACN
08-19-2015,105.58333,119.0,90,7.72936,108.0,91.62995752018,90.29994467912,91.74446193696,102.87,90.60822580122,3.67857,24,ACN
08-20-2015,105.58333,119.0,90,7.72936,108.0,90.00047158908001,87.96581618322,91.30406033396,99.97,88.05389650382,3.67857,24,ACN
08-21-2015,105.58333,119.0,90,7.72936,108.0,87.52541458022,85.51718327054,87.86892783056,97.13,85.55241539877998,3.67857,24,ACN
08-24-2015,105.58333,119.0,90,7.72936,108.0,80.45256483604,77.88942750658,84.4689393750794,92.67,81.62403310002,3.67857,24,ACN
08-25-2015,105.58333,119.0,90,7.72936,108.0,84.04624191652,81.0779351123,84.34571500656,92.14,81.15720740084,3.67857,24,ACN
08-26-2015,105.58333,119.0,90,7.72936,108.0,83.08616642198,81.3862162344,83.91412143561999,95.04,83.71153669824,3.67857,24,ACN
08-27-2015,105.58333,119.0,90,7.72936,108.0,84.74207644925998,82.76026923575999,84.997509379,95.73,84.31929091038,3.67857,24,ACN
08-28-2015,105.58333,119.0,90,7.72936,108.0,83.99339372416,83.60584031351999,84.67601620881,95.85,84.4249872951,3.67857,24,ACN
08-31-2015,105.58333,119.0,90,7.72936,108.0,83.86127324325999,82.96285397314,84.25323066992999,94.27,83.03331822962,3.67857,24,ACN
09-01-2015,105.58333,119.0,90,7.72936,108.0,80.92819856727999,80.75203792608,82.35509976099999,92.29,81.28932788174001,3.67857,24,ACN
09-02-2015,105.58333,119.0,90,7.72936,108.0,82.43437204954,81.31575197791999,83.1918628067,94.43,83.17424674258,3.67857,24,ACN
09-03-2015,105.58333,119.0,90,7.72936,108.0,83.68511260206,83.37683147995999,84.50425958363999,95.61,84.21359452566,3.67857,24,ACN
09-04-2015,105.79167,119.0,90,7.44972,108.0,83.06855035785999,82.51364433808,83.78200095472,94.45,83.1918628067,3.67857,24,ACN
09-08-2015,105.79167,119.0,90,7.44972,108.0,84.79492464161999,84.56591580806,85.73738407204,97.12,85.54360736672,3.75,24,ACN
09-09-2015,105.79167,119.0,90,7.44972,108.0,85.80784832852,83.96696962797999,86.18659370709999,95.52,84.13432223711999,3.75,24,ACN
09-10-2015,105.79167,119.0,90,7.44972,108.0,84.01981782034,83.99339372416,85.75500013615999,96.81,85.27055837286,3.75,24,ACN
09-11-2015,105.79167,119.0,90,7.44972,108.0,85.07678166754,84.557107776,85.83251081828799,97.35,85.74619210409999,3.75,24,ACN
09-14-2015,105.79167,119.0,90,7.44972,108.0,85.79904029645999,84.9094290584,85.87831258499999,96.51,85.00631741106,3.75,24,ACN
09-15-2015,105.91667,119.0,90,7.41011,108.0,85.43791098199999,84.68042022483999,86.86481217572,98.24,86.53010695744,3.75,24,ACN
09-16-2015,105.91667,119.0,90,7.41011,108.0,86.51249089331999,86.37156238036,87.5077985161,98.96,87.16428526575999,3.75,24,ACN
09-17-2015,105.91667,119.0,90,7.41011,108.0,87.16428526575999,86.62699531009999,88.02747240763999,98.53,86.78553988718,3.75,24,ACN
09-18-2015,105.91667,119.0,90,7.41011,108.0,83.49133589674,83.49133589674,86.76792382306,97.53,85.90473668118,3.75,24,ACN
09-21-2015,106.25,119.0,90,7.25862,108.0,86.36275434829999,86.01924109795999,87.31402181077999,98.43,86.69745956658001,3.75,24,ACN
09-22-2015,106.25,119.0,90,7.25862,108.0,85.55241539877998,84.6892282569,86.16897764298,97.67,86.02804913002,3.75,24,ACN
09-23-2015,106.25,119.0,90,7.25862,108.0,86.16016961092,85.71976800792,86.63580334215999,97.86,86.19540173915999,3.75,24,ACN
09-24-2015,106.16667,117.0,90,6.61228,106.5,84.35452303861999,84.26644271802,86.318714188,97.77,86.11612945062,3.78571,24,ACN
09-25-2015,106.13043,117.0,90,6.53622,106.0,86.63580334215999,84.88300496222,86.67984350245999,96.94,85.38506278963999,3.74074,23,ACN
09-28-2015,106.13043,117.0,90,6.53622,106.0,85.02393347518,84.3809471348,85.71976800792,95.95,84.5130676157,3.74074,23,ACN
09-29-2015,106.13043,117.0,90,6.53622,106.0,84.63638006453999,84.14313026917999,85.23973026065,96.6,85.08558969959999,3.74074,23,ACN
09-30-2015,106.13043,117.0,90,6.53622,106.0,86.00162503384,85.747953710512,86.65341940628,98.26,86.54772302156,3.74074,23,ACN
10-01-2015,106.13043,117.0,90,6.53622,106.0,86.73269169481999,85.48195114229999,87.199517394,98.44,86.70626759864,3.74074,23,ACN
10-02-2015,106.13043,117.0,90,6.53622,106.0,85.50837523848,84.83015676986,87.56945474052,99.39,87.54303064433999,3.74074,23,ACN
10-05-2015,106.13043,117.0,90,6.53622,106.0,88.05389650382,88.02747240763999,89.67457440286,101.62,89.50722179371999,3.74074,23,ACN
10-06-2015,106.13043,117.0,90,6.53622,106.0,89.401525409,88.86423545334,89.7978868517,101.5,89.401525409,3.74074,23,ACN
10-07-2015,106.13043,117.0,90,6.53622,106.0,89.841927012,89.20774870368,90.39683303178,102.62,90.38802499972,3.74074,23,ACN
10-08-2015,106.13043,117.0,90,6.53622,106.0,90.29113664706,90.00927962114,92.72215349562,105.01,92.49314466206,3.74074,23,ACN
10-09-2015,106.13043,117.0,90,6.53622,106.0,92.58122498266,92.19367157202,93.7890704190478,104.78,92.29055992468,3.74074,23,ACN
10-12-2015,106.58333,117.0,90,6.7572,106.5,92.21128763614,92.14082337966,92.67811333532,105.05,92.5283767903,3.78571,24,ACN
10-13-2015,106.58333,117.0,90,6.7572,106.5,90.722730218,90.48491335238,92.14963141172,103.48,91.14551575688,3.78571,24,ACN
10-14-2015,106.58333,117.0,90,6.7572,106.5,91.003073072872,90.09500092912,91.65296784242,102.43,91.190029102468,3.78571,24,ACN
10-15-2015,106.88,117.0,90,6.77832,107.0,91.74199452318,90.936303062302,91.74199452318,102.3,91.07429441748,3.82759,25,ACN
10-16-2015,106.88,117.0,90,6.77832,107.0,91.6974811828,90.967462400568,91.706383850876,103.01,91.706383850876,3.82759,25,ACN
10-19-2015,106.88,117.0,90,6.77832,107.0,91.501622485128,91.332471791684,91.982366561232,103.1,91.78650786356,3.82759,25,ACN
10-20-2015,106.88,117.0,90,6.77832,107.0,92.000171897384,91.555038493584,92.267251939664,103.47,92.115906582372,3.82759,25,ACN
10-21-2015,106.88,117.0,90,6.77832,107.0,92.561039986172,91.16332109824,92.961660049592,102.52,91.270153115152,3.82759,25,ACN
10-22-2015,106.88,117.0,90,6.77832,107.0,91.60845450204,91.60845450204,94.911344358236,106.46,94.777804337096,3.82759,25,ACN
10-23-2015,106.88,117.0,90,6.77832,107.0,95.52562845548,94.608653643652,96.353576586548,107.99,96.139912552724,3.82759,25,ACN
10-26-2015,106.88,117.0,90,6.77832,107.0,96.033080535812,95.61465513624,96.540532616144,107.97,96.122107216572,3.82759,25,ACN
10-27-2015,106.88,117.0,90,6.77832,107.0,95.74819515738,95.516725787404,96.335771250396,107.87,96.033080535812,3.82759,25,ACN
10-28-2015,106.88,117.0,90,6.77832,107.0,96.050885871964,95.61465513624,97.804711482936,109.73,97.688976797948,3.7931,25,ACN
10-29-2015,106.88,117.0,90,6.77832,107.0,97.101400704932,95.6876570144632,97.377383415288,107.95,96.10430188042,3.7931,25,ACN
10-30-2015,106.88,117.0,90,6.77832,107.0,96.19332856118,95.43660177472,96.496019275764,107.2,95.43660177472,3.7931,25,ACN
11-02-2015,107.16,117.0,90,6.83918,109.0,95.329769757808,95.329769757808,96.086496544268,107.6,95.79270849776,3.7931,25,ACN
11-03-2015,107.16,117.0,90,6.83918,109.0,95.285256417428,95.151716396288,95.872832510444,107.31,95.534531123556,3.7931,25,ACN
11-04-2015,107.16,117.0,90,6.83918,109.0,95.552336459708,94.777804337096,95.552336459708,106.52,94.831220345552,3.7931,25,ACN
11-05-2015,107.16,117.0,90,6.83918,109.0,94.831220345552,94.288157592916,95.222937740896,106.09,94.448405618284,3.7931,25,ACN
11-06-2015,107.16,117.0,90,6.83918,109.0,93.762900176432,93.558138810684,94.5908483075,106.0,94.3682816056,3.7931,25,ACN
11-09-2015,107.16,117.0,90,6.83918,109.0,93.682776163748,93.07739473458,94.12719735410192,104.88,93.371182781088,3.7931,25,ACN
11-10-2015,107.16,117.0,90,6.83918,109.0,93.104102738808,93.0328813942,93.65606815952,105.07,93.540333474532,3.7931,25,ACN
11-11-2015,107.16,117.0,90,6.83918,109.0,93.74509484028,93.513625470304,94.021077550636,105.1,93.56704147876,3.7931,25,ACN
11-12-2015,107.16,117.0,90,6.83918,109.0,93.317766772632,92.730190679616,93.682776163748,104.32,92.872633368832,3.7931,25,ACN
11-13-2015,107.16,117.0,90,6.83918,109.0,92.5877479904,91.715286518952,93.0328813942,103.15,91.83102120394,3.7931,25,ACN
11-16-2015,107.16,117.0,90,6.83918,109.0,92.311765280044,92.196030595056,94.742193664792,106.33,94.662069652108,3.7931,25,ACN
11-17-2015,107.16,117.0,90,6.83918,109.0,94.72438832864,93.81186485085,95.21403507282,106.29,94.626458979804,3.7931,25,ACN
11-18-2015,107.16,117.0,90,6.83918,109.0,95.178424400516,94.626458979804,96.1488152208,107.88,96.041983203888,3.7931,25,ACN
11-19-2015,107.16,117.0,90,6.83918,109.0,96.041983203888,95.294159085504,96.531629948068,107.28,95.507823119328,3.7931,25,ACN
11-20-2015,107.16,117.0,90,6.83918,109.0,95.774903161608,95.774903161608,96.424797931156,107.97,96.122107216572,3.7931,25,ACN
11-23-2015,107.16,117.0,90,6.83918,109.0,96.122107216572,95.74819515738,96.513824611916,107.84,96.006372531584,3.7931,25,ACN
11-24-2015,107.16,117.0,90,6.83918,109.0,95.605752468164,95.000371038996,95.917345850824,107.35,95.57014179586,3.7931,25,ACN
11-25-2015,107.16,117.0,90,6.83918,109.0,95.872832510444,95.276353749352,95.917345850824,107.1,95.34757509396,3.7931,25,ACN
11-27-2015,107.16,117.0,90,6.83918,109.0,95.311964421656,95.196229736668,95.930699852938,107.46,95.668071144696,3.7931,25,ACN
11-30-2015,107.16,117.0,90,6.83918,109.0,95.774903161608,95.34757509396,95.961859191204,107.22,95.454407110872,3.7931,25,ACN
12-01-2015,107.16,117.0,90,6.83918,109.0,95.516725787404,95.454407110872,96.3713819227,108.13,96.264549905788,3.7931,25,ACN
12-02-2015,107.4,117.0,90,6.7587,109.0,96.068691208116,95.712584485076,96.7257081121248,107.59,95.783805829684,3.7931,25,ACN
12-03-2015,107.4,117.0,90,6.7587,109.0,95.739292489304,93.807413516812,96.300160578092,105.93,94.305962929068,3.7931,25,ACN
12-04-2015,107.4,117.0,90,6.7587,109.0,94.626458979804,94.5908483075,97.270551398376,109.1,97.12810870916,3.7931,25,ACN
12-07-2015,107.8,117.0,90,7.01427,110.0,97.154816713388,96.362479254624,97.61775545334,108.94,96.985666019944,3.7931,25,ACN
12-08-2015,107.8,117.0,90,7.01427,110.0,95.676973812772,95.60717689505616,97.252746062224,108.91,96.958958015716,3.7931,25,ACN
12-09-2015,107.8,117.0,90,7.01427,110.0,96.647364633056,95.027079043224,97.599950117188,107.29,95.516725787404,3.7931,25,ACN
12-10-2015,108.08,117.0,90,6.95655,110.0,95.516725787404,95.116105723984,96.5939486246,107.6,95.79270849776,3.7931,25,ACN
12-11-2015,108.08,117.0,90,6.95655,110.0,94.777804337096,93.495820134152,95.009273707072,105.3,93.74509484028,3.7931,25,ACN
12-14-2015,108.83333,117.0,98,6.01849,110.0,94.092298895244,93.807413516812,95.356477762036,106.36,94.688777656336,3.82143,24,ACN
12-15-2015,108.83333,117.0,98,6.01849,110.0,95.507823119328,94.786707005172,96.139912552724,106.72,95.009273707072,3.82143,24,ACN
12-16-2015,109.48,125.0,98,6.694,110.0,95.543433791632,95.116105723984,97.234940726072,109.08,97.110303373008,3.86207,25,ACN
12-17-2015,110.68,125.0,98,7.49784,112.0,95.2585484132,91.911145216624,95.39208843434,103.26,91.928950552776,3.86207,25,ACN
12-18-2015,112.08,125.0,98,6.74045,112.0,91.813215867788,90.727090362516,91.813215867788,101.93,90.744895698668,3.86207,25,ACN
12-21-2015,112.08,125.0,98,6.74045,112.0,91.626259838192,90.976365068644,91.991269229308,102.99,91.688578514724,3.86207,25,ACN
12-22-2015,112.08,125.0,98,6.74045,112.0,91.955658557004,91.466011812824,92.534331981944,103.76,92.374083956576,3.86207,25,ACN
12-23-2015,112.08,125.0,98,6.74045,112.0,92.641163998856,92.3651812885,93.16642141534,104.42,92.961660049592,3.86207,25,ACN
12-24-2015,112.28,125.0,98,6.74993,113.0,92.783606688072,92.756898683844,93.291058768404,104.23,92.792509356148,3.86207,25,ACN
12-28-2015,112.28,125.0,98,6.74993,113.0,92.267251939664,92.06801022812311,92.76580135192,104.08,92.658969335008,3.86207,25,ACN
12-29-2015,112.28,125.0,98,6.74993,113.0,93.0328813942,93.0328813942,94.0095040821372,105.32,93.762900176432,3.86207,25,ACN
12-30-2015,112.28,125.0,98,6.74993,113.0,93.74509484028,93.397890785316,94.7119245933336,105.86,94.243644252536,3.86207,25,ACN
12-31-2015,112.28,125.0,98,6.74993,113.0,93.83412152104,92.926049377288,94.305962929068,104.5,93.0328813942,3.86207,25,ACN
01-04-2016,112.28,125.0,98,6.74993,113.0,91.359179795912,89.89023956337199,91.38588780014,101.83,90.655869017908,3.86207,25,ACN
01-05-2016,112.28,125.0,98,6.74993,113.0,90.780506370972,90.335372967172,91.581746497812,102.36,91.127710425936,3.86207,25,ACN
01-06-2016,112.28,125.0,98,6.74993,113.0,89.747796874156,89.50742483610401,91.750897191256,102.16,90.949657064416,3.86207,25,ACN
01-07-2016,112.28,125.0,98,6.74993,113.0,88.8041140581,87.99397126318401,89.77450487838401,99.16,88.278856641616,3.86207,25,ACN
01-08-2016,112.28,125.0,98,6.74993,113.0,88.563742020048,87.2461471448,88.857530066556,98.2,87.42420050632,3.86207,25,ACN
01-11-2016,112.32,125.0,98,6.78068,113.0,87.673475212448,87.31291715537,88.777406053872,99.23,88.341175318148,3.86207,25,ACN
01-12-2016,112.32,125.0,98,6.78068,113.0,88.99107008769599,88.523680013706,90.175124941804,101.01,89.92585023567601,3.86207,25,ACN
01-13-2016,112.32,125.0,98,6.78068,113.0,90.264151622564,87.904944582424,90.5846476733,99.26,88.367883322376,3.86207,25,ACN
01-14-2016,112.32,125.0,98,6.78068,113.0,88.243245969312,88.056289939716,91.225639774772,101.88,90.700382358288,3.86207,25,ACN
01-15-2016,112.32,125.0,98,6.78068,113.0,87.904944582424,87.64676720822,89.92585023567601,99.27,88.37678599045199,3.86207,25,ACN
01-19-2016,112.32,125.0,98,6.78068,113.0,89.169123449216,88.830822062328,90.76270103482,101.38,90.255248954488,3.86207,25,ACN
01-20-2016,112.32,125.0,98,6.78068,113.0,88.350077986224,86.480517690264,89.195831453444,99.06,88.189829960856,3.86207,25,ACN
01-21-2016,112.32,125.0,98,6.78068,113.0,88.17202462470401,87.2461471448,88.946556747316,98.29,87.504324519004,3.86207,25,ACN
01-22-2016,112.32,125.0,98,6.78068,113.0,88.839724730404,88.634963364656,91.127710425936,102.24,91.020878409024,3.86207,25,ACN
01-25-2016,112.32,125.0,98,6.78068,113.0,90.994170404796,90.130611601424,91.83102120394,101.75,90.5846476733,3.86207,25,ACN
01-26-2016,112.32,125.0,98,6.78068,113.0,90.620258345604,90.31756763102,91.813215867788,102.53,91.279055783228,3.86207,25,ACN
01-27-2016,112.32,125.0,98,6.78068,113.0,91.403693136292,90.210735614108,92.23164126736,101.96,90.771603702896,3.86207,25,ACN
01-28-2016,112.32,125.0,98,6.78068,113.0,91.555038493584,90.442204984084,92.222738599284,103.08,91.768702527408,3.86207,25,ACN
01-29-2016,112.32,125.0,98,6.78068,113.0,92.026879901612,91.911145216624,94.05668822294,105.54,93.958758874104,3.86207,25,ACN
02-01-2016,112.32,125.0,98,6.78068,113.0,93.2554480961,93.237642759948,95.08049505168,106.28,94.617556311728,3.86207,25,ACN
02-02-2016,112.32,125.0,98,6.78068,113.0,93.718386836052,92.09810124622,94.029980218712,103.82,92.427499965032,3.86207,25,ACN
02-03-2016,112.32,125.0,98,6.78068,113.0,92.98836805382,89.578646180712,93.193129419568,102.1,90.89624105596,3.86207,25,ACN
02-04-2016,112.32,125.0,98,6.78068,113.0,91.003073072872,90.255248954488,91.715286518952,102.73,91.457109144748,3.86207,25,ACN
02-05-2016,112.32,125.0,98,6.78068,113.0,91.181126434392,87.762501893208,91.33078028474957,98.97,88.10970594817199,3.86207,25,ACN
02-08-2016,112.32,125.0,98,6.78068,113.0,86.04428695454,83.10640648946,86.04428695454,95.07,84.637665398532,3.86207,25,ACN
02-09-2016,112.32,125.0,98,6.78068,113.0,83.693982582476,81.37038621464,84.646568066608,93.32,83.07969848523199,3.86207,25,ACN
02-10-2016,112.16,125.0,98,6.71524,113.0,84.067894641668,83.80170486619559,85.234144159624,94.21,83.872035943996,3.86207,25,ACN
02-11-2016,112.16,125.0,98,6.71524,113.0,82.38529037530401,82.1271130011,83.613858569792,93.43,83.177627834068,3.86207,25,ACN
02-12-2016,112.16,125.0,98,6.71524,113.0,84.067894641668,83.67617724632399,84.57534672199999,94.7,84.30826667972,3.86207,25,ACN
02-16-2016,112.16,125.0,98,6.71524,113.0,85.679277563424,85.002674789648,86.436004349884,96.91,86.275756324516,3.86207,25,ACN
02-17-2016,112.16,125.0,98,6.71524,113.0,87.014677774824,87.005775106748,88.946556747316,99.01,88.14531662047601,3.86207,25,ACN
02-18-2016,112.26923,125.0,98,6.60744,113.0,88.688379373112,87.522129855156,90.023779584512,98.52,87.709085884752,3.9,26,ACN
02-19-2016,112.26923,125.0,98,6.60744,113.0,87.522129855156,87.183828468268,88.154219288552,98.95,88.09190061202,3.9,26,ACN
02-22-2016,112.26923,125.0,98,6.60744,113.0,89.1673429156008,88.652768700808,89.551938176484,100.35,89.33827414266,3.9,26,ACN
02-23-2016,112.26923,125.0,98,6.60744,113.0,89.32937147458401,88.62606069658,89.63206218916801,99.65,88.71508737734,3.9,26,ACN
02-24-2016,112.26923,125.0,98,6.60744,113.0,87.82482056974,87.174925800192,88.688379373112,99.55,88.62606069658,3.9,26,ACN
02-25-2016,112.26923,125.0,98,6.60744,113.0,88.99107008769599,88.278856641616,89.854628891068,100.91,89.836823554916,3.9,26,ACN
02-26-2016,112.26923,125.0,98,6.60744,113.0,90.344275635248,89.87243422722,90.89624105596,101.12,90.023779584512,3.9,26,ACN
02-29-2016,112.26923,125.0,98,6.60744,113.0,89.63206218916801,89.151318113064,90.566842337148,100.26,89.258150129976,3.9,26,ACN
03-01-2016,112.11538,125.0,98,6.70434,113.0,90.255248954488,89.9169475676,92.09810124622,103.45,92.09810124622,3.9,26,ACN
03-02-2016,112.11538,125.0,98,6.70434,113.0,92.124809250448,90.789409039048,92.124809250448,102.66,91.394790468216,3.9,26,ACN
03-03-2016,112.11538,125.0,98,6.70434,113.0,91.20783443862,90.077195592968,91.56394116166,102.8,91.51942782128,3.9,26,ACN
03-04-2016,112.11538,125.0,98,6.70434,113.0,91.777605195484,91.314666455532,92.18712792698,103.18,91.857729208168,3.9,26,ACN
03-07-2016,112.11538,125.0,98,6.70434,113.0,91.198931770544,90.3620809714,91.305763787456,102.4,91.16332109824,3.9,26,ACN
03-08-2016,112.11538,125.0,98,6.70434,113.0,90.5846476733,90.237443618336,91.644065174344,102.62,91.359179795912,3.9,26,ACN
03-09-2016,112.11538,125.0,98,6.70434,113.0,91.635162506268,91.359179795912,92.071393241992,103.4,92.05358790584,3.9,26,ACN
03-10-2016,112.11538,125.0,98,6.70434,113.0,92.267251939664,90.89624105596,92.94385471344,103.58,92.213835931208,3.9,26,ACN
03-11-2016,112.11538,125.0,98,6.70434,113.0,93.023978726124,92.730190679616,94.19022824408,105.68,94.083396227168,3.9,26,ACN
03-14-2016,112.11538,125.0,98,6.70434,113.0,93.56704147876,93.451306793772,94.99146837092,106.32,94.653166984032,3.9,26,ACN
03-15-2016,112.11538,125.0,98,6.70434,113.0,94.421697614056,93.83412152104,95.516725787404,107.07,95.320867089732,3.9,26,ACN
03-16-2016,112.26923,125.0,98,6.60744,113.0,95.472212447024,94.599750975576,96.07750484951124,107.59,95.783805829684,3.9,26,ACN
03-17-2016,112.26923,125.0,98,6.60744,113.0,95.783805829684,95.427699106644,96.745293981892,108.56,96.647364633056,3.9,26,ACN
03-18-2016,112.5,125.0,98,6.23421,113.0,96.798709990348,95.427699106644,96.798709990348,107.77,95.944053855052,3.9,26,ACN
03-21-2016,112.61538,125.0,98,6.27006,113.5,95.552336459708,95.383185766264,96.90554200726,108.16,96.291257910016,3.9,26,ACN
