 Date,AXP Price Target,AXP Price Target - High,AXP Price Target - Low,AXP Price Target - StdDev,AXP Price Target - Median,AXP Open,AXP Low,AXP High,AXP Close,AXP Adj. Close,AXP Rating,AXP Price Target - #,Ticker
03-14-2013,65.52174,78,53,6.12812,65.0,56.673895279404,56.561275187898005,56.95977705015,65.38,56.639242943556,3.62963,23,AXP
03-15-2013,65.86957,78,53,6.10989,68.0,56.864483126568,56.604590607708005,57.548866759566,66.09,57.254321904858,3.62963,23,AXP
03-18-2013,65.68182,78,53,6.18199,66.5,56.362024256772,56.102131737912,57.288974240706,65.78,56.985766302036,3.62963,22,AXP
03-19-2013,65.68182,78,53,6.18199,66.5,57.167691065238,56.13678407376,57.297637324668,65.13,56.42266584450599,3.62963,22,AXP
03-20-2013,65.68182,78,53,6.18199,66.5,56.69988453129,56.69988453129,57.29304589016814,66.0,57.1763541492,3.62963,22,AXP
03-21-2013,65.68182,78,53,6.18199,66.5,57.029081721846,56.530954394031,57.167691065238,65.41,56.665232195442,3.62963,22,AXP
03-22-2013,65.68182,78,53,6.18199,66.5,56.821167706758,56.777852286948,57.47956208786999,66.22,57.366941996364,3.62963,22,AXP
03-25-2013,65.68182,78,53,6.18199,66.5,57.687476102958,57.02041863788399,57.843411614274,66.1,57.26298498882,3.62963,22,AXP
03-26-2013,65.68182,78,53,6.18199,66.5,57.52287750768001,57.496888255794005,58.25057656048799,67.17,58.189934972754,3.62963,22,AXP
03-27-2013,65.68182,78,53,6.18199,66.5,57.69613918691999,57.69613918691999,58.267902728412,67.15,58.172608804830006,3.62963,22,AXP
03-28-2013,65.68182,78,53,6.18199,66.5,58.311218148222,58.0426625454,58.458490575576,67.46,58.441164407652,3.62963,22,AXP
04-01-2013,65.68182,78,53,6.18199,66.5,58.406512071804,58.051325629362005,58.69239384255,67.26,58.267902728412,3.62963,22,AXP
04-02-2013,65.68182,78,53,6.18199,66.5,58.371859735956,58.12929338501999,58.701056926512,67.64,58.597099918968,3.62963,22,AXP
04-03-2013,66.13636,80,53,6.81773,66.5,58.788252976136,57.38067139438401,58.814319301724,66.25,57.5631356735,3.62963,22,AXP
04-04-2013,66.68182,80,53,6.28408,67.0,57.71084485183201,57.60657954948,58.180038712416,66.73,57.980196882908,3.62963,22,AXP
04-05-2013,66.68182,80,53,6.28408,67.0,57.146074464092,56.277196944492,57.17214078968,65.3,56.73770202988,3.62963,22,AXP
04-08-2013,67.0,80,53,6.51572,67.0,56.963610184976005,56.589992851548,57.15337303525665,65.6,56.99836528576,3.62963,22,AXP
04-09-2013,67.0,80,53,6.51572,67.0,57.033120386544006,56.60737040194001,57.06787548732801,65.22,56.668191828312,3.62963,22,AXP
04-10-2013,67.0,80,53,6.51572,67.0,56.86803365782001,56.789834681056,56.980987735368,65.4,56.82458978184,3.62963,22,AXP
04-11-2013,67.0,80,53,6.51572,67.0,56.885411208212,56.650814277920006,57.28075047963,65.74,57.120008138504,3.62963,22,AXP
04-12-2013,67.0,80,53,6.51572,67.0,56.876722433016,56.63343672752801,57.21558466566,65.68,57.06787548732801,3.62963,22,AXP
04-15-2013,67.0,80,53,6.51572,67.0,56.937543859388,55.686360231164,56.99836528576,64.1,55.69504900636,3.62963,22,AXP
04-16-2013,67.0,80,53,6.51572,67.0,56.042600014200005,55.842758184692,56.52048264998,64.59,56.120798990964005,3.62963,22,AXP
04-17-2013,67.09091,80,53,6.41666,67.0,55.71242655675201,55.112901068228005,55.877513285476006,64.13,55.721115331948,3.62963,22,AXP
04-18-2013,67.95455,80,54,5.82688,67.5,55.642916355184006,55.295365347344,57.2494708889244,65.04,56.511793874784,3.62963,22,AXP
04-19-2013,67.95455,80,54,5.82688,67.5,56.763768355468,56.763768355468,58.432013193100005,67.24,58.423324417904,3.62963,22,AXP
04-22-2013,67.95455,80,54,5.82688,67.5,58.31905911555201,57.5631356735,58.432013193100005,66.66,57.919375456536,3.62963,22,AXP
04-23-2013,67.95455,80,54,5.82688,67.5,58.049707084476005,57.901997906144,58.68398767378401,67.45,58.60578869702,3.62963,22,AXP
04-24-2013,67.95455,80,54,5.82688,67.5,58.571033596236,58.24954891398401,58.753497875352,67.42,58.579722371432005,3.62963,22,AXP
04-25-2013,67.95455,80,54,5.82688,67.5,58.8664519529,58.770875425744,59.99599272838,68.13,59.196625410348,3.62963,22,AXP
04-26-2013,67.95455,80,54,5.82688,67.5,59.187936635152006,58.71005399937199,59.435566728238,67.75,58.8664519529,3.62963,22,AXP
04-29-2013,67.95455,80,54,5.82688,67.5,59.09236010799601,58.744809100156,59.25744683672001,67.63,58.762186650548,3.62963,22,AXP
04-30-2013,67.95455,80,54,5.82688,67.5,58.979406030448,58.73612032496,59.500732542208006,68.41,59.439911115836,3.62963,22,AXP
05-01-2013,67.95455,80,54,5.82688,67.5,59.3008907127,59.222691735936,59.8248238570188,68.28,59.326957038288,3.62963,22,AXP
05-02-2013,67.95455,80,54,5.82688,67.5,59.45728866622801,59.40515601505201,60.360921286612005,69.38,60.282722309848,3.62963,22,AXP
05-03-2013,67.95455,80,54,5.82688,67.5,60.751916170432,60.734538620040006,61.768502868364,70.23,61.02126820150801,3.62963,22,AXP
05-06-2013,67.95455,80,54,5.82688,67.5,61.012579426312,60.77798249602,61.325375333368,70.06,60.87355902317601,3.62963,22,AXP
05-07-2013,68.31818,80,54,5.94204,68.0,60.882247798372,60.786671271216,61.221110031016,70.24,61.029956976704,3.62963,22,AXP
05-08-2013,68.31818,80,54,5.94204,68.0,60.751916170432,60.4460712835328,61.18635493023201,70.31,61.090778403076,3.62963,22,AXP
05-09-2013,68.31818,80,54,5.94204,68.0,61.038645751900006,60.569451891316,61.26455390699601,70.21,61.003890651116,3.62963,22,AXP
05-10-2013,68.63636,80,54,6.35714,68.0,60.960446775136,60.521663627738,61.038645751900006,70.08,60.890936573568,3.62963,22,AXP
05-13-2013,68.63636,80,54,6.35714,68.0,60.899625348764005,60.24796720906401,61.003890651116,69.79,60.63896209288401,3.62963,22,AXP
05-14-2013,68.90909,80,54,6.28063,69.0,60.77798249602,60.69118163181196,62.220319178556,71.51,62.133431426596005,3.62963,22,AXP
05-15-2013,68.90909,80,54,6.28063,69.0,61.977033473068,61.977033473068,63.46281403158401,72.78,63.236905876488,3.62963,22,AXP
05-16-2013,68.90909,80,54,6.28063,69.0,63.089196698156,62.672135488748,63.38461505482,72.23,62.759023240708,3.62963,22,AXP
05-17-2013,68.90909,80,54,6.28063,69.0,62.80246711668801,62.78508956629601,63.758232388248,73.32,63.706099737072,3.62963,22,AXP
05-20-2013,69.45455,84,54,7.00472,69.0,63.697410961876,63.619211985112,64.76613031098401,74.4,64.64448745824001,3.62963,22,AXP
05-21-2013,69.72727,84,54,7.13622,69.0,64.705308884612,64.64448745824001,65.565497629016,75.11,65.261390497156,3.62963,22,AXP
05-22-2013,69.72727,84,54,7.13622,69.0,65.539431303428,64.540222155888,66.912257784396,74.44,64.679242559024,3.62963,22,AXP
05-23-2013,69.72727,84,54,7.13622,69.0,64.19267114804799,63.958074217756,65.157125194804,74.69,64.896461938924,3.62963,22,AXP
05-24-2013,69.72727,84,54,7.13622,69.0,64.37513542716401,64.27955890000801,65.46992110186,75.27,65.400410900292,3.62963,22,AXP
05-28-2013,70.18182,84,54,7.26534,70.0,65.956492512836,65.93911496244401,67.007834311552,76.16,66.173711892736,3.62963,22,AXP
05-29-2013,70.18182,84,54,7.26534,70.0,65.86091598568,65.504676202644,66.603806264938,75.83,65.886982311268,3.62963,22,AXP
05-30-2013,71.40909,89,54,8.32662,71.0,66.052069039992,65.965181288032,66.81668125724,76.14,66.15633434234401,3.62963,22,AXP
05-31-2013,71.40909,89,54,8.32662,71.0,66.147645567148,65.782717008916,67.238086854246,75.71,65.782717008916,3.62963,22,AXP
06-03-2013,71.40909,89,54,8.32662,71.0,65.93911496244401,65.71407568486761,66.616839427732,76.47,66.443063923812,3.62963,22,AXP
06-04-2013,71.40909,89,54,8.32662,71.0,66.46913024940001,65.999936388816,67.112099613904,76.06,66.086824140776,3.62963,22,AXP
06-05-2013,71.40909,89,54,8.32662,71.0,66.01731393920801,64.853018062944,66.277977195088,74.76,64.957283365296,3.62963,22,AXP
06-06-2013,71.40909,89,54,8.32662,71.0,64.9485945901,64.853018062944,66.25191086950001,76.24,66.243222094304,3.62963,22,AXP
06-07-2013,71.45455,89,54,8.35968,71.0,66.62552820292801,66.42568637342,67.87671183115201,78.04,67.80720162958401,3.62963,22,AXP
06-10-2013,71.45455,89,54,8.35968,71.0,67.755068978408,67.503094497724,68.306806203354,78.28,68.01573223428801,3.62963,22,AXP
06-11-2013,71.45455,89,54,8.35968,71.0,67.433584296156,66.46913024940001,67.64211490086,76.52,66.486507799792,3.62963,22,AXP
06-12-2013,71.45455,89,54,8.35968,71.0,66.851436358024,64.88777316372801,66.9035690092,74.72,64.922528264512,3.60714,22,AXP
06-13-2013,71.45455,89,54,8.35968,71.0,64.696620109416,64.114472171284,65.39172212509601,75.21,65.34827824911599,3.60714,22,AXP
06-14-2013,71.90909,89,54,8.64402,72.0,64.98334969088401,63.184773225312,65.148436419608,72.97,63.401992605212,3.57143,22,AXP
06-17-2013,71.90909,89,54,8.64402,72.0,64.027584419324,63.766921163444,64.48374511711401,73.84,64.15791604726401,3.57143,22,AXP
06-18-2013,71.90909,89,54,8.64402,72.0,64.366446651968,64.323002775988,65.574186404212,74.98,65.148436419608,3.57143,22,AXP
06-19-2013,71.90909,89,54,8.64402,72.0,65.09630376843201,64.462023179124,65.25270172196,74.23,64.496778279908,3.57143,22,AXP
06-20-2013,71.90909,89,54,8.64402,72.0,64.088405845696,63.26297220207601,64.292592062802,72.92,63.358548729232005,3.57143,22,AXP
06-21-2013,71.90909,89,54,8.64402,72.0,63.758232388248,62.88066609345201,64.114472171284,73.31,63.697410961876,3.57143,22,AXP
06-24-2013,72.5,89,54,8.79954,74.0,63.054441597372,62.281140604928005,63.289038527664005,72.01,62.56787018639601,3.57143,22,AXP
06-25-2013,72.5,89,54,8.79954,74.0,63.106574248548,63.045752822176006,63.99282931854001,73.23,63.62790076030801,3.57143,22,AXP
06-26-2013,72.5,89,54,8.79954,74.0,63.984140543344,63.714788512268,64.5141558303,73.9,64.21004869844,3.57143,22,AXP
06-27-2013,72.5,89,54,8.79954,74.0,64.627109907848,64.627109907848,65.539431303428,75.12,65.270079272352,3.57143,22,AXP
06-28-2013,72.5,89,54,8.79954,74.0,65.17450274519601,64.583666031868,65.452543551468,74.76,64.957283365296,3.57143,22,AXP
07-01-2013,72.5,89,54,8.79954,74.0,65.62631905538801,65.539431303428,66.430030761018,75.64,65.72189558254401,3.57143,22,AXP
07-02-2013,72.59091,89,54,8.82486,75.0,65.73932613632901,64.75449995929,66.48883986398701,74.62,65.033388788186,3.57143,22,AXP
07-03-2013,72.59091,89,54,8.82486,75.0,64.510472234006,64.414604199073,65.17283320263401,74.58,64.998527684574,3.57143,22,AXP
07-05-2013,72.59091,89,54,8.82486,75.0,65.634742825493,65.46915258333601,66.55856207121101,76.31,66.50627041579301,3.57143,22,AXP
07-08-2013,72.90909,89,54,9.20429,75.0,67.029186969973,66.976895314555,67.81486909262846,77.04,67.142485556712,3.57143,22,AXP
07-09-2013,73.36364,89,54,8.84485,75.0,67.752554869922,67.177346660324,67.935575663885,77.61,67.639256283183,3.57143,22,AXP
07-10-2013,73.63636,89,54,9.13308,75.0,67.447520213317,66.18380520738201,67.60430802681198,76.33,66.523700967599,3.57143,22,AXP
07-11-2013,74.22727,92,54,9.85777,75.0,67.57824935186201,66.72415231336801,67.647971559086,76.94,67.055332797682,3.57143,22,AXP
07-12-2013,74.22727,92,54,9.85777,75.0,67.395228557899,67.36036745428702,68.371339459035,78.33,68.26675614819901,3.57143,22,AXP
07-15-2013,76.17391,92,54,10.23061,76.0,68.510783873483,67.54338824825,68.528214425289,77.85,67.848422904855,3.62069,23,AXP
07-16-2013,76.65217,92,54,9.95908,77.0,68.05758952652701,67.76127014582501,68.27547142410201,78.27,68.214464492781,3.62069,23,AXP
07-17-2013,76.72727,92,54,9.92784,77.5,65.669603929105,65.033388788186,67.49981186873501,76.8,66.93331893504,3.51724,22,AXP
07-18-2013,78.95652,92,61,7.69799,80.0,65.748041412232,64.37102781955801,66.018214965225,74.01,64.501756958103,3.48276,23,AXP
07-19-2013,78.95652,92,61,7.69799,80.0,64.16186119788601,64.031132059341,65.1362290438414,74.06,64.545333337618,3.48276,23,AXP
07-22-2013,78.36364,92,61,7.33947,79.0,64.86779854602901,64.676062476163,65.53887479056,74.72,65.120541547216,3.42857,22,AXP
07-23-2013,78.36364,92,61,7.33947,79.0,65.39071510020901,64.8024339767565,65.52144423875401,74.41,64.850367994223,3.42857,22,AXP
07-24-2013,78.36364,92,61,7.33947,79.0,65.233840133955,65.14668737492501,66.297103794121,75.36,65.67831920500801,3.42857,22,AXP
07-25-2013,78.45455,92,61,7.28465,79.0,65.41686092791801,65.39071510020901,66.070506620643,75.77,66.035645517031,3.42857,22,AXP
07-26-2013,78.45455,92,61,7.28465,79.0,65.80033306765,64.850367994223,65.843909447165,75.34,65.66088865320201,3.42857,22,AXP
07-29-2013,78.45455,92,61,7.28465,79.0,65.504013686948,64.780645786999,65.67831920500801,75.06,65.41686092791801,3.42857,22,AXP
07-30-2013,78.45455,92,61,7.28465,79.0,65.782902515844,65.216409582149,65.835194171262,75.19,65.530159514657,3.42857,22,AXP
07-31-2013,78.45455,92,61,7.28465,79.0,65.49529841104501,64.031132059341,66.114083000158,73.77,64.292590336431,3.42857,22,AXP
08-01-2013,78.45455,92,61,7.28465,79.0,64.954951305059,64.93752075325301,66.32324962183,75.63,65.913631654389,3.42857,22,AXP
08-02-2013,78.45455,92,61,7.28465,79.0,65.904916378486,65.3645692725,66.00087156617803,75.69,65.965923309807,3.42857,22,AXP
08-05-2013,78.45455,92,61,7.28465,79.0,65.774187239941,65.547590066463,66.27095796641201,75.93,66.17508993147901,3.42857,22,AXP
08-06-2013,78.45455,92,61,7.28465,79.0,66.122798276061,65.774187239941,66.32324962183,75.81,66.070506620643,3.42857,22,AXP
08-07-2013,78.45455,92,61,7.28465,79.0,65.765471964038,65.233840133955,65.9807392788421,75.14,65.486583135142,3.42857,22,AXP
08-08-2013,78.45455,92,61,7.28465,79.0,66.05307606883702,65.782902515844,67.342936902481,76.19,66.401687104957,3.42857,22,AXP
08-09-2013,78.63636,92,61,7.39499,79.0,66.392971829054,65.373284548403,66.549846795308,75.5,65.80033306765,3.42857,22,AXP
08-12-2013,78.63636,92,61,7.39499,79.0,65.460437307433,65.268701237567,65.896201102583,75.49,65.791617791747,3.42857,22,AXP
08-13-2013,78.63636,92,61,7.39499,79.0,65.791617791747,65.268701237567,66.619569002532,76.23,66.43654820856901,3.42857,22,AXP
08-14-2013,78.63636,92,61,7.39499,79.0,66.27095796641201,66.018214965225,66.610853726629,75.88,66.131513551964,3.42857,22,AXP
08-15-2013,78.63636,92,61,7.39499,79.0,65.599881721881,65.033388788186,65.73932613632901,74.88,65.259985961664,3.42857,22,AXP
08-16-2013,78.63636,92,61,7.39499,79.0,65.242555409858,65.059534615895,65.669603929105,75.17,65.512728962851,3.42857,22,AXP
08-19-2013,78.63636,92,61,7.39499,79.0,65.46915258333601,64.75449995929,65.547590066463,74.34,64.789361062902,3.42857,22,AXP
08-20-2013,78.63636,92,61,7.39499,79.0,64.850367994223,64.31873616414,65.076965167701,74.27,64.728354131581,3.42857,22,AXP
08-21-2013,78.63636,92,61,7.39499,79.0,64.501756958103,63.839395989475,64.780645786999,73.44,64.004986231632,3.42857,22,AXP
08-22-2013,78.63636,92,61,7.39499,79.0,64.196722301498,63.97012512802001,64.4930416822,73.86,64.37102781955801,3.42857,22,AXP
08-23-2013,78.63636,92,61,7.39499,79.0,64.37974309546101,63.734812678639,64.4930416822,73.65,64.18800702559501,3.42857,22,AXP
08-26-2013,78.63636,92,61,7.39499,79.0,64.283875060528,63.99627095572901,64.90265964964101,73.61,64.153145921983,3.42857,22,AXP
08-27-2013,78.63636,92,61,7.39499,79.0,63.44720857384,62.5451775178795,63.56050716057901,71.91,62.671549018473,3.42857,22,AXP
08-28-2013,78.63636,92,61,7.39499,79.0,62.488528224510006,62.349083810062005,63.04630588230201,72.01,62.758701777503006,3.42857,22,AXP
08-29-2013,78.63636,92,61,7.39499,79.0,62.58439625944301,62.383944913674,63.29033360758601,72.22,62.941722571466,3.42857,22,AXP
08-30-2013,78.63636,92,61,7.39499,79.0,62.880715640145006,62.288076878741,62.959153123272,71.91,62.671549018473,3.42857,22,AXP
09-03-2013,78.63636,92,61,7.39499,79.0,63.264187779877005,62.872000364242005,63.978840403923,72.43,63.12474336542901,3.42857,22,AXP
09-04-2013,78.63636,92,61,7.39499,79.0,63.203180848556,62.95043784736901,64.0529202490985,73.14,63.743527954542,3.42857,22,AXP
09-05-2013,78.63636,92,61,7.39499,79.0,63.760958506348,63.525646056967005,64.69349302796901,73.8,64.31873616414,3.42857,22,AXP
09-06-2013,78.63636,92,61,7.39499,79.0,64.42331947497601,63.09859753772001,64.510472234006,73.35,63.926548748505,3.42857,22,AXP
09-09-2013,78.63636,92,61,7.39499,79.0,64.13571537017701,63.75224323044501,64.327451440043,73.66,64.196722301498,3.42857,22,AXP
09-10-2013,78.63636,92,61,7.39499,79.0,64.684777752066,64.4930416822,65.068249891798,74.6,65.01595823638,3.42857,22,AXP
09-11-2013,78.63636,92,61,7.39499,79.0,65.10311099541,64.84165271832,65.556305342366,75.18,65.52144423875401,3.42857,22,AXP
09-12-2013,78.63636,92,61,7.39499,79.0,65.617312273687,65.338423444791,65.896201102583,75.29,65.617312273687,3.42857,22,AXP
09-13-2013,78.63636,92,61,7.39499,79.0,65.870055274874,65.425576203821,66.018214965225,75.3,65.62602754959,3.42857,22,AXP
09-16-2013,78.63636,92,61,7.39499,79.0,66.53241624350201,65.748041412232,66.610853726629,75.6,65.88748582667999,3.42857,22,AXP
09-17-2013,78.72727,92,61,7.42344,79.0,65.88748582667999,65.88748582667999,67.1076244531,76.92,67.03790224587601,3.42857,22,AXP
09-18-2013,78.72727,92,61,7.42344,79.0,67.098909177197,66.70672176156201,67.81356180124301,77.64,67.665402110892,3.42857,22,AXP
09-19-2013,78.72727,92,61,7.42344,79.0,67.81356180124301,67.23835359164501,67.89199928437,77.57,67.604395179571,3.42857,22,AXP
09-20-2013,78.72727,92,61,7.42344,79.0,67.647971559086,67.23835359164501,67.883284008467,77.32,67.386513281996,3.42857,22,AXP
09-23-2013,78.72727,92,61,7.42344,79.0,67.36036745428702,66.349395449539,67.682832662698,76.44,66.619569002532,3.42857,22,AXP
09-24-2013,78.72727,92,61,7.42344,79.0,66.575992623017,66.201235759188,67.055332797682,76.07,66.297103794121,3.42857,22,AXP
09-25-2013,78.72727,92,61,7.42344,79.0,66.349395449539,65.904916378486,66.72415231336801,75.99,66.227381586897,3.42857,22,AXP
09-26-2013,78.72727,92,61,7.42344,79.0,66.2360968628,66.044360792934,67.1076244531,76.32,66.514985691696,3.42857,22,AXP
09-27-2013,78.72727,92,61,7.42344,79.0,66.288388518218,65.73932613632901,66.314534345927,75.89,66.140228827867,3.42857,22,AXP
09-30-2013,78.72727,92,61,7.42344,79.0,65.338423444791,65.050819339992,66.105367724255,75.52,65.817763619456,3.42857,22,AXP
10-01-2013,78.72727,92,61,7.42344,79.0,65.92234693029201,65.756756688135,66.24481213870301,75.93,66.17508993147901,3.42857,22,AXP
10-02-2013,78.72727,92,61,7.42344,79.0,65.676809860365,64.837601322285,65.816677950045,74.58,65.19601330209,3.42857,22,AXP
10-03-2013,78.72727,92,61,7.42344,79.0,64.785150788655,64.07706858465,64.94250238954501,74.02,64.70647498820999,3.42857,22,AXP
10-04-2013,78.72727,92,61,7.42344,79.0,64.58409040974,64.348063008405,64.97318595171856,74.31,64.959985900755,3.42857,22,AXP
10-07-2013,78.72727,92,61,7.42344,79.0,64.25190369675,63.72739836045,64.278128963565,72.94,63.76236538287,3.42857,22,AXP
10-08-2013,78.72727,92,61,7.42344,79.0,63.841041183315,63.054283178865,63.90223347255,72.22,63.13295897931,3.42857,22,AXP
10-09-2013,78.72727,92,61,7.42344,79.0,63.27282706899,63.01057440084,63.56130500395499,72.22,63.13295897931,3.42857,22,AXP
10-10-2013,78.72727,92,61,7.42344,79.0,63.980909272995,63.82355767210501,65.274689102535,74.66,65.26594734692999,3.42857,22,AXP
10-11-2013,78.72727,92,61,7.42344,79.0,65.274689102535,65.047403456805,65.9521751619225,75.4,65.9128372617,3.42857,22,AXP
10-14-2013,78.72727,92,61,7.42344,79.0,65.851644972465,65.65058459355,66.533501909655,76.07,66.498534887235,3.42857,22,AXP
10-15-2013,78.81818,92,61,7.32763,79.0,66.113897640615,65.764227416415,66.7511716242195,75.25,65.781710927625,3.42857,22,AXP
10-16-2013,78.81818,92,61,7.32763,79.0,66.12263939622,65.956546039725,67.092974268375,76.32,66.71707877736,3.42857,22,AXP
10-17-2013,80.18182,92,65,6.75302,82.0,68.13324318536999,68.0108586069,70.28371506420001,80.23,70.135105218915,3.42857,22,AXP
10-18-2013,80.18182,92,65,6.75302,82.0,70.030204151655,69.330863703255,70.52848422114,80.52,70.38861613146,3.42857,22,AXP
10-21-2013,80.18182,92,65,6.75302,82.0,70.344907353435,70.205039263755,70.79947864489499,80.4,70.28371506420001,3.42857,22,AXP
10-22-2013,80.18182,92,65,6.75302,82.0,70.607160021585,70.309940331015,70.956830245785,80.87,70.694577577635,3.42857,22,AXP
10-23-2013,80.68182,92,65,6.0557,82.0,70.42358315388,69.942786595605,70.65086879961,80.63,70.484775443115,3.46429,22,AXP
10-24-2013,80.68182,92,65,6.0557,82.0,70.607160021585,70.327423842225,70.8082204005,80.9,70.72080284445,3.46429,22,AXP
10-25-2013,80.68182,92,65,6.0557,82.0,70.59841826598,70.59841826598,72.268093586535,82.61,72.215643052905,3.46429,22,AXP
10-28-2013,80.68182,92,65,6.0557,82.0,72.31180236456,71.708621227815,72.67895609997,82.76,72.34676938698,3.46429,22,AXP
10-29-2013,80.68182,92,65,6.0557,82.0,72.66147258876,72.49537923226501,73.20346143626999,83.66,73.13352739143,3.46429,22,AXP
10-30-2013,81.04545,92,65,6.35665,82.0,73.16849441385,72.38173640939999,73.282137236715,83.1,72.64398907754999,3.46429,22,AXP
10-31-2013,81.04545,92,65,6.35665,82.0,72.372994653795,71.411401537245,72.547829765895,81.8,71.5075608489,3.46429,22,AXP
11-01-2013,81.04545,92,65,6.35665,82.0,71.78729702826,71.49881909329501,72.24186831972,82.16,71.82226405067999,3.46429,22,AXP
11-04-2013,81.04545,92,65,6.35665,82.0,72.040807940805,71.463852070875,72.24186831972,81.93,71.621203671765,3.46429,22,AXP
11-05-2013,81.04545,92,65,6.35665,82.0,71.35895100361499,70.886896200945,71.796038783865,81.9,71.59497840495,3.46429,22,AXP
11-06-2013,81.04545,92,65,6.35665,82.0,72.163192519275,71.52897815013225,72.20690129729999,82.12,71.78729702826,3.46429,22,AXP
11-07-2013,81.04545,92,65,6.35665,82.0,71.970873895965,70.70331933324,72.20690129729999,80.92,70.73828635566001,3.46429,22,AXP
11-08-2013,81.04545,92,65,6.35665,82.0,71.079214824255,70.87815444534,71.638687182975,81.78,71.49007733769,3.46429,22,AXP
11-11-2013,81.04545,92,65,6.35665,82.0,71.323983981195,70.974313756995,71.40265978164001,81.4,71.1578906247,3.46429,22,AXP
11-12-2013,81.04545,92,65,6.35665,82.0,71.00928077941501,70.44106666509,71.114181846675,81.03,70.834445667315,3.46429,22,AXP
11-13-2013,81.04545,92,65,6.35665,82.0,70.43232490948499,70.12636346331,71.219082913935,81.44,71.19285764712,3.46429,22,AXP
11-14-2013,81.04545,92,65,6.35665,82.0,71.341467492405,71.114181846675,71.603720160555,81.89,71.586236649345,3.46429,22,AXP
11-15-2013,81.27273,92,65,6.57946,82.0,72.58279678831501,72.005840918385,72.7794862894275,82.8,72.38173640939999,3.46429,22,AXP
