 Date,CHTR Price Target,CHTR Price Target - High,CHTR Price Target - Low,CHTR Price Target - StdDev,CHTR Price Target - Median,CHTR Open,CHTR Low,CHTR High,CHTR Close,CHTR Adj. Close,CHTR Rating,CHTR Price Target - #,Ticker
06-03-2015,223.01156,261.0042,173.63415,22.61738,226.71975,195.77527,188.774607,196.958637,189.382879,189.382879,4.27778,17,CHTR
06-04-2015,223.01156,261.0042,173.63415,22.61738,226.71975,188.409643,188.011501,190.621543,189.482415,189.482415,4.27778,17,CHTR
06-05-2015,223.33684,261.0042,173.63415,22.6127,226.71975,189.58195,188.111037,192.6952,192.396593,192.396593,4.27778,17,CHTR
06-08-2015,223.27179,261.0042,173.63415,22.56942,226.71975,191.041804,188.022561,191.804799,189.216987,189.216987,4.27778,17,CHTR
06-09-2015,223.27179,261.0042,173.63415,22.56942,226.71975,189.670426,186.728599,192.114576,191.329351,191.329351,4.27778,17,CHTR
06-10-2015,223.27179,261.0042,173.63415,22.56942,226.71975,192.24729,189.880557,192.490599,190.654722,190.654722,4.27778,17,CHTR
06-11-2015,223.27179,261.0042,173.63415,22.56942,226.71975,190.69896,189.8142,192.368944,192.346825,192.346825,4.27778,17,CHTR
06-12-2015,223.27179,261.0042,173.63415,22.56942,226.71975,191.174518,188.243751,192.424242,190.510948,190.510948,4.27778,17,CHTR
06-15-2015,223.27179,261.0042,173.63415,22.56942,226.71975,189.880557,188.011501,190.289758,189.327582,189.327582,4.27778,17,CHTR
06-16-2015,223.27179,261.0042,173.63415,22.56942,226.71975,189.382879,187.215217,191.063923,187.978323,187.978323,4.27778,17,CHTR
06-17-2015,223.27179,261.0042,173.63415,22.56942,226.71975,188.608714,187.469586,189.37182,188.022561,188.022561,4.27778,17,CHTR
06-18-2015,223.27179,261.0042,173.63415,22.56942,226.71975,188.498119,187.093563,189.888409,188.520238,188.520238,4.27778,17,CHTR
06-19-2015,223.27179,261.0042,173.63415,22.56942,226.71975,189.073213,187.392169,189.504534,187.646538,187.646538,4.27778,17,CHTR
06-22-2015,223.27179,261.0042,173.63415,22.56942,226.71975,188.752488,187.847047,190.267639,188.354346,188.354346,4.27778,17,CHTR
06-23-2015,223.27179,261.0042,173.63415,22.56942,226.71975,188.796726,187.735014,190.721079,188.111037,188.111037,4.27778,17,CHTR
06-24-2015,223.27179,261.0042,173.63415,22.56942,226.71975,188.011501,185.799601,188.376465,186.330457,186.330457,4.27778,17,CHTR
06-25-2015,223.27179,261.0042,173.63415,22.56942,226.71975,187.005087,184.417164,188.088918,185.622649,185.622649,4.27778,17,CHTR
06-26-2015,223.27179,261.0042,173.63415,22.56942,226.71975,186.153505,184.959079,191.063923,189.670426,189.670426,4.27778,17,CHTR
06-29-2015,224.57291,261.0042,173.63415,23.96283,226.71975,188.863083,184.184914,189.382879,186.396814,186.396814,4.27778,17,CHTR
06-30-2015,224.57291,261.0042,173.63415,23.96283,226.71975,187.325812,186.098208,189.471355,189.393939,189.393939,4.27778,17,CHTR
07-01-2015,224.57291,261.0042,173.63415,23.96283,226.71975,191.296173,186.606945,192.23623,191.981862,191.981862,4.27778,17,CHTR
07-02-2015,224.57291,261.0042,173.63415,23.96283,226.71975,192.822384,189.626188,193.530192,190.002211,190.002211,4.27778,17,CHTR
07-06-2015,224.57291,261.0042,173.63415,23.96283,226.71975,189.006856,188.028091,192.512718,192.512718,192.512718,4.27778,17,CHTR
07-07-2015,224.57291,261.0042,173.63415,23.96283,226.71975,193.408537,188.343286,194.536606,193.452775,193.452775,4.27778,17,CHTR
07-08-2015,224.57291,261.0042,173.63415,23.96283,226.71975,191.639017,188.630833,192.855562,190.522008,190.522008,4.27778,17,CHTR
07-09-2015,224.57291,261.0042,173.63415,23.96283,226.71975,192.357885,189.725724,193.950453,190.942269,190.942269,4.27778,17,CHTR
07-10-2015,224.57291,261.0042,173.63415,23.96283,226.71975,192.634372,191.904445,196.184472,196.184472,196.184472,4.27778,17,CHTR
07-13-2015,225.92101,261.0042,173.63415,23.94184,227.8257,196.803804,194.127405,197.898694,197.456314,197.456314,4.31579,18,CHTR
07-14-2015,225.92101,261.0042,173.63415,23.94184,227.8257,198.164122,195.222295,198.838752,195.841627,195.841627,4.31579,18,CHTR
07-15-2015,225.92101,261.0042,173.63415,23.94184,227.8257,194.90157,193.618668,201.725282,200.176952,200.176952,4.31579,18,CHTR
07-16-2015,227.14984,261.0042,173.63415,25.06044,227.8257,200.917938,200.628179,203.649635,202.532625,202.532625,4.31579,18,CHTR
07-17-2015,227.14984,261.0042,173.63415,25.06044,227.8257,203.030303,201.371378,205.656934,205.341738,205.341738,4.31579,18,CHTR
07-20-2015,227.14984,261.0042,173.63415,25.06044,227.8257,205.419155,204.64499,207.586817,207.376686,207.376686,4.31579,18,CHTR
07-21-2015,227.14984,261.0042,173.63415,25.06044,227.8257,208.051316,204.180491,208.880778,204.899358,204.899358,4.31579,18,CHTR
07-22-2015,227.14984,261.0042,173.63415,25.06044,227.8257,204.324264,204.324264,206.436629,205.773059,205.773059,4.31579,18,CHTR
07-23-2015,227.14984,261.0042,173.63415,25.06044,227.8257,206.502986,202.167662,206.636806,203.229374,203.229374,4.31579,18,CHTR
07-24-2015,227.14984,261.0042,173.63415,25.06044,227.8257,204.844061,202.941827,206.702057,203.859765,203.859765,4.31579,18,CHTR
07-27-2015,227.14984,261.0042,173.63415,25.06044,227.8257,203.494802,199.358548,205.861535,201.150188,201.150188,4.31579,18,CHTR
07-28-2015,227.14984,261.0042,173.63415,25.06044,227.8257,201.559389,201.282902,204.495686,204.235788,204.235788,4.31579,18,CHTR
07-29-2015,227.14984,261.0042,173.63415,25.06044,227.8257,203.715992,200.862641,206.823711,203.881884,203.881884,4.31579,18,CHTR
07-30-2015,227.14984,261.0042,173.63415,25.06044,227.8257,202.366733,202.366733,208.526874,207.874364,207.874364,4.31579,18,CHTR
07-31-2015,227.14984,261.0042,173.63415,25.06044,227.8257,209.013492,205.156491,210.119442,205.551869,205.551869,4.31579,18,CHTR
08-03-2015,227.14984,261.0042,173.63415,25.06044,227.8257,206.746295,205.629285,209.710241,207.155496,207.155496,4.31579,18,CHTR
08-04-2015,229.77738,261.0042,173.63415,24.83295,232.2495,202.610042,202.610042,212.641008,211.789427,211.789427,4.31579,17,CHTR
08-05-2015,232.835,276.4875,173.63415,26.28161,232.2495,215.69343,202.897589,216.168989,208.526874,208.526874,4.31579,17,CHTR
08-06-2015,232.835,276.4875,173.63415,26.28161,232.2495,209.422694,193.651846,209.422694,207.089139,207.089139,4.31579,17,CHTR
08-07-2015,232.835,276.4875,173.63415,26.28161,232.2495,201.813758,198.573324,207.824596,203.328909,203.328909,4.31579,17,CHTR
08-10-2015,232.835,276.4875,173.63415,26.28161,232.2495,204.578633,203.398031,207.542579,204.401681,204.401681,4.31579,17,CHTR
08-11-2015,232.835,276.4875,173.63415,26.28161,232.2495,203.030303,199.380667,204.600752,200.541915,200.541915,4.31579,17,CHTR
08-12-2015,232.835,276.4875,173.63415,26.28161,232.2495,199.97788,196.803804,201.614687,200.243309,200.243309,4.31579,17,CHTR
08-13-2015,232.835,276.4875,173.63415,26.28161,232.2495,199.137358,198.119884,201.437735,199.778809,199.778809,4.31579,17,CHTR
08-14-2015,232.835,276.4875,173.63415,26.28161,232.2495,199.281132,197.246184,200.143773,198.87193,198.87193,4.31579,17,CHTR
08-17-2015,232.835,276.4875,173.63415,26.28161,232.2495,202.20084,198.639681,207.542579,206.790533,206.790533,4.31579,17,CHTR
08-18-2015,232.835,276.4875,173.63415,26.28161,232.2495,205.142667,205.142667,209.28998,208.814421,208.814421,4.31579,17,CHTR
08-19-2015,232.835,276.4875,173.63415,26.28161,232.2495,211.236452,206.823711,212.751603,208.139792,208.139792,4.31579,17,CHTR
08-20-2015,232.835,276.4875,173.63415,26.28161,232.2495,205.717761,202.101305,207.420924,202.101305,202.101305,4.31579,17,CHTR
08-21-2015,232.835,276.4875,173.63415,26.28161,232.2495,199.026763,194.503428,200.774165,196.339305,196.339305,4.31579,17,CHTR
08-24-2015,232.835,276.4875,173.63415,26.28161,232.2495,185.998672,179.064366,198.905109,189.670426,189.670426,4.31579,17,CHTR
08-25-2015,232.835,276.4875,173.63415,26.28161,232.2495,192.988276,189.438177,196.073877,189.438177,189.438177,4.31579,17,CHTR
08-26-2015,232.835,276.4875,173.63415,26.28161,232.2495,194.68038,189.891616,196.759566,196.416721,196.416721,4.31579,17,CHTR
08-27-2015,232.835,276.4875,173.63415,26.28161,232.2495,197.887635,196.560495,201.99071,200.895819,200.895819,4.31579,17,CHTR
08-28-2015,235.89263,276.4875,185.7996,21.86962,232.2495,199.612917,197.201946,200.829462,200.829462,200.829462,4.31579,17,CHTR
08-31-2015,234.32316,276.4875,185.7996,21.59392,232.2495,200.475558,198.728157,201.891174,200.851581,200.851581,4.27778,16,CHTR
09-01-2015,234.32316,276.4875,185.7996,21.59392,232.2495,199.657155,195.642556,205.795178,196.593673,196.593673,4.27778,16,CHTR
09-02-2015,234.32316,276.4875,185.7996,21.59392,232.2495,197.976111,195.874806,199.789869,198.717097,198.717097,4.27778,16,CHTR
09-03-2015,234.32316,276.4875,185.7996,21.59392,232.2495,200.176952,199.911523,203.881884,202.256138,202.256138,4.27778,16,CHTR
09-04-2015,234.32316,276.4875,185.7996,21.59392,232.2495,199.723512,198.993585,203.456093,202.410971,202.410971,4.27778,16,CHTR
09-08-2015,234.32316,276.4875,185.7996,21.59392,232.2495,205.286441,202.499447,206.613581,206.049546,206.049546,4.27778,16,CHTR
09-09-2015,234.32316,276.4875,185.7996,21.59392,232.2495,209.013492,204.41274,209.013492,204.656049,204.656049,4.27778,16,CHTR
09-10-2015,234.32316,276.4875,185.7996,21.59392,232.2495,204.114134,202.046007,206.160141,203.815527,203.815527,4.27778,16,CHTR
09-11-2015,234.32316,276.4875,185.7996,21.59392,232.2495,202.576863,201.282902,205.164675,203.992479,203.992479,4.27778,16,CHTR
09-14-2015,234.32316,276.4875,185.7996,21.59392,232.2495,203.605397,203.092236,204.821942,204.125193,204.125193,4.27778,16,CHTR
09-15-2015,234.32316,276.4875,185.7996,21.59392,232.2495,203.616456,202.399911,208.493696,208.482636,208.482636,4.27778,16,CHTR
09-16-2015,234.32316,276.4875,185.7996,21.59392,232.2495,209.27892,205.098429,209.444813,207.763769,207.763769,4.27778,16,CHTR
09-17-2015,234.32316,276.4875,185.7996,21.59392,232.2495,208.670648,208.007078,214.487945,212.585711,212.585711,4.27778,16,CHTR
09-18-2015,237.2588,284.22915,185.7996,24.01576,232.2495,211.302809,210.152621,214.399469,211.667772,211.667772,4.31579,17,CHTR
09-21-2015,237.2588,284.22915,185.7996,24.01576,232.2495,212.287104,212.010617,215.660252,215.107277,215.107277,4.31579,17,CHTR
09-22-2015,237.2588,284.22915,185.7996,24.01576,232.2495,213.061269,211.855784,214.863968,213.912851,213.912851,4.31579,17,CHTR
09-23-2015,237.2588,284.22915,185.7996,24.01576,232.2495,213.691661,211.147976,214.476885,211.656713,211.656713,4.31579,17,CHTR
09-24-2015,237.2588,284.22915,185.7996,24.01576,232.2495,210.495465,203.494802,213.116567,204.523335,204.523335,4.31579,17,CHTR
09-25-2015,237.2588,284.22915,185.7996,24.01576,232.2495,206.536164,201.006414,207.248396,202.975005,202.975005,4.31579,17,CHTR
09-28-2015,237.2588,284.22915,185.7996,24.01576,232.2495,202.267197,189.570891,204.406104,190.333996,190.333996,4.31579,17,CHTR
09-29-2015,239.34059,319.61955,185.7996,29.01142,232.2495,189.847378,183.952665,193.459411,185.091793,185.091793,4.31579,17,CHTR
09-30-2015,239.34059,319.61955,185.7996,29.01142,232.2495,186.905551,186.905551,194.923689,194.481309,194.481309,4.31579,17,CHTR
10-01-2015,239.34059,319.61955,185.7996,29.01142,232.2495,195.465604,193.873036,201.868944,201.028533,201.028533,4.31579,17,CHTR
10-02-2015,239.34059,319.61955,185.7996,29.01142,232.2495,199.071001,194.846272,203.395266,202.543685,202.543685,4.31579,17,CHTR
10-05-2015,239.34059,319.61955,185.7996,29.01142,232.2495,203.339969,202.554744,209.201504,207.387746,207.387746,4.31579,17,CHTR
10-06-2015,239.34059,319.61955,185.7996,29.01142,232.2495,207.255032,204.092015,208.250387,205.175846,205.175846,4.31579,17,CHTR
10-07-2015,239.34059,319.61955,185.7996,29.01142,232.2495,207.188675,202.532625,208.316744,204.600752,204.600752,4.31579,17,CHTR
10-08-2015,239.34059,319.61955,185.7996,29.01142,232.2495,204.036717,203.738111,207.697412,207.653174,207.653174,4.31579,17,CHTR
10-09-2015,239.34059,319.61955,185.7996,29.01142,232.2495,206.646759,204.445919,209.212563,206.40345,206.40345,4.31579,17,CHTR
10-12-2015,239.34059,319.61955,185.7996,29.01142,232.2495,206.005308,205.098429,207.431984,205.618226,205.618226,4.31579,17,CHTR
10-13-2015,239.34059,319.61955,185.7996,29.01142,232.2495,204.733466,203.019243,207.96284,206.679938,206.679938,4.31579,17,CHTR
10-14-2015,239.34059,319.61955,185.7996,29.01142,232.2495,207.210794,201.725282,208.759124,202.112364,202.112364,4.31579,17,CHTR
10-15-2015,239.34059,319.61955,185.7996,29.01142,232.2495,203.008184,203.008184,206.823711,205.51869,205.51869,4.31579,17,CHTR
10-16-2015,239.34059,319.61955,185.7996,29.01142,232.2495,206.071665,205.175846,207.199734,207.111258,207.111258,4.31579,17,CHTR
10-19-2015,239.34059,319.61955,185.7996,29.01142,232.2495,206.790533,204.092015,207.841185,206.049546,206.049546,4.31579,17,CHTR
10-20-2015,239.34059,319.61955,185.7996,29.01142,232.2495,206.038487,204.20261,207.133377,205.242203,205.242203,4.31579,17,CHTR
10-21-2015,239.34059,319.61955,185.7996,29.01142,232.2495,205.640345,193.629727,206.326034,193.928334,193.928334,4.31579,17,CHTR
10-22-2015,239.34059,319.61955,185.7996,29.01142,232.2495,195.742092,194.824153,199.856226,197.279362,197.279362,4.31579,17,CHTR
10-23-2015,239.34059,319.61955,185.7996,29.01142,232.2495,199.071001,196.571554,202.388852,202.388852,202.388852,4.31579,17,CHTR
10-26-2015,239.34059,319.61955,185.7996,29.01142,232.2495,202.388852,201.459854,204.775492,203.516921,203.516921,4.31579,17,CHTR
10-27-2015,239.34059,319.61955,185.7996,29.01142,232.2495,203.384207,199.867285,205.153727,200.276487,200.276487,4.31579,17,CHTR
10-28-2015,239.34059,319.61955,185.7996,29.01142,232.2495,200.0,198.119884,204.534395,203.605397,203.605397,4.31579,17,CHTR
10-29-2015,241.61755,319.61955,185.7996,28.97683,237.77925,202.521566,202.521566,215.566246,213.813315,213.813315,4.31579,17,CHTR
10-30-2015,242.91866,319.61955,185.7996,28.0144,237.77925,213.658482,210.119442,215.018801,211.170095,211.170095,4.31579,17,CHTR
11-02-2015,241.95728,319.61955,185.7996,28.78908,240.54412,213.724839,206.126963,214.1451,207.188675,207.188675,4.31579,18,CHTR
11-03-2015,241.95728,319.61955,185.7996,28.78908,240.54412,205.950011,204.335324,209.544348,209.334218,209.334218,4.31579,18,CHTR
11-04-2015,241.95728,319.61955,185.7996,28.78908,240.54412,208.969254,208.228268,211.700951,210.241097,210.241097,4.31579,18,CHTR
11-05-2015,241.95728,319.61955,185.7996,28.78908,240.54412,209.909312,206.978544,211.50188,209.27892,209.27892,4.31579,18,CHTR
11-06-2015,241.95728,319.61955,185.7996,28.78908,240.54412,208.980314,207.575757,210.639239,210.418049,210.418049,4.31579,18,CHTR
11-09-2015,241.95728,319.61955,185.7996,28.78908,240.54412,209.124087,207.608936,212.120327,210.307454,210.307454,4.31579,18,CHTR
11-10-2015,243.309,319.61955,185.7996,28.60206,243.309,209.865074,208.648529,212.143331,210.982083,210.982083,4.35,19,CHTR
11-11-2015,243.309,319.61955,185.7996,28.60206,243.309,213.282459,209.94249,213.282459,211.457642,211.457642,4.35,19,CHTR
11-12-2015,243.309,319.61955,185.7996,28.60206,243.309,211.203273,208.537934,212.696306,212.342402,212.342402,4.35,19,CHTR
11-13-2015,243.309,319.61955,185.7996,28.60206,243.309,210.351692,205.496571,214.111922,206.237558,206.237558,4.35,19,CHTR
11-16-2015,243.61621,319.61955,185.7996,29.3553,243.86198,206.19332,202.455209,206.41451,205.363857,205.363857,4.31579,18,CHTR
11-17-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.96107,203.870825,206.746295,204.20261,204.20261,4.31579,18,CHTR
11-18-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.142667,203.616456,207.785888,207.708471,207.708471,4.31579,18,CHTR
11-19-2015,243.61621,319.61955,185.7996,29.3553,243.86198,208.880778,205.330679,208.880778,205.850475,205.850475,4.31579,18,CHTR
11-20-2015,243.61621,319.61955,185.7996,29.3553,243.86198,208.051316,204.611811,208.051316,206.237558,206.237558,4.31579,18,CHTR
11-23-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.784118,205.601636,209.425458,206.85689,206.85689,4.31579,18,CHTR
11-24-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.883654,203.804468,207.487281,205.828356,205.828356,4.31579,18,CHTR
11-25-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.706702,204.578633,207.310329,205.806237,205.806237,4.31579,18,CHTR
11-27-2015,243.61621,319.61955,185.7996,29.3553,243.86198,205.2975,204.468038,207.918602,207.07808,207.07808,4.31579,18,CHTR
11-30-2015,243.61621,319.61955,185.7996,29.3553,243.86198,207.631055,204.556514,208.759124,207.210794,207.210794,4.31579,18,CHTR
12-01-2015,243.61621,319.61955,185.7996,29.3553,243.86198,207.531519,206.171201,210.849369,208.891838,208.891838,4.31579,18,CHTR
12-02-2015,243.61621,319.61955,185.7996,29.3553,243.86198,209.024552,206.215439,210.882548,206.558283,206.558283,4.31579,18,CHTR
12-03-2015,243.61621,319.61955,185.7996,29.3553,243.86198,206.491926,198.506967,208.117673,199.944702,199.944702,4.31579,18,CHTR
12-04-2015,243.61621,319.61955,185.7996,29.3553,243.86198,199.635036,199.082061,205.817297,204.080955,204.080955,4.31579,18,CHTR
12-07-2015,243.61621,319.61955,185.7996,29.3553,243.86198,203.240433,202.587923,209.190444,207.708471,207.708471,4.31579,18,CHTR
12-08-2015,243.61621,319.61955,185.7996,29.3553,243.86198,206.348153,205.341738,209.654943,206.359212,206.359212,4.31579,18,CHTR
12-09-2015,243.61621,319.61955,185.7996,29.3553,243.86198,206.093784,203.494802,208.460517,204.943596,204.943596,4.31579,18,CHTR
12-10-2015,243.61621,319.61955,185.7996,29.3553,243.86198,204.268967,202.162132,204.921477,203.09666,203.09666,4.31579,18,CHTR
12-11-2015,243.61621,319.61955,185.7996,29.3553,243.86198,200.154833,194.215881,204.600752,196.88122,196.88122,4.31579,18,CHTR
12-14-2015,243.61621,319.61955,185.7996,29.3553,243.86198,197.633266,191.558836,198.451669,193.331121,193.331121,4.31579,18,CHTR
12-15-2015,243.61621,319.61955,185.7996,29.3553,243.86198,195.907984,195.310771,201.255253,197.135589,197.135589,4.31579,18,CHTR
12-16-2015,243.61621,319.61955,185.7996,29.3553,243.86198,197.876575,197.876575,204.047777,202.731696,202.731696,4.31579,18,CHTR
12-17-2015,243.61621,319.61955,185.7996,29.3553,243.86198,203.063481,202.234019,204.899358,202.42203,202.42203,4.31579,18,CHTR
12-18-2015,243.61621,319.61955,185.7996,29.3553,243.86198,200.8737,196.748506,201.09489,197.179827,197.179827,4.31579,18,CHTR
12-21-2015,243.61621,319.61955,185.7996,29.3553,243.86198,198.020349,195.808449,199.259013,199.126299,199.126299,4.31579,18,CHTR
12-22-2015,243.61621,319.61955,185.7996,29.3553,243.86198,206.668878,197.047113,206.668878,200.176952,200.176952,4.31579,18,CHTR
12-23-2015,243.61621,319.61955,185.7996,29.3553,243.86198,201.470913,199.447024,204.047777,200.176952,200.176952,4.31579,18,CHTR
12-24-2015,243.61621,319.61955,185.7996,29.3553,243.86198,200.840522,199.458084,202.278257,201.161247,201.161247,4.31579,18,CHTR
12-28-2015,243.61621,319.61955,185.7996,29.3553,243.86198,199.867285,197.965051,201.526211,201.371378,201.371378,4.31579,18,CHTR
12-29-2015,243.61621,319.61955,185.7996,29.3553,243.86198,202.057067,201.260783,205.52975,204.788763,204.788763,4.31579,18,CHTR
12-30-2015,243.61621,319.61955,185.7996,29.3553,243.86198,204.20261,202.941827,205.264322,203.738111,203.738111,4.31579,18,CHTR
12-31-2015,243.61621,319.61955,185.7996,29.3553,243.86198,203.041362,201.924353,204.678168,202.499447,202.499447,4.31579,18,CHTR
01-04-2016,243.61621,319.61955,185.7996,29.3553,243.86198,199.690333,194.105286,201.32714,196.339305,196.339305,4.31579,18,CHTR
01-05-2016,243.61621,319.61955,185.7996,29.3553,243.86198,196.073877,193.087812,196.21765,193.729263,193.729263,4.31579,18,CHTR
01-06-2016,243.61621,319.61955,185.7996,29.3553,243.86198,191.716434,190.931209,193.839858,192.778146,192.778146,4.31579,18,CHTR
01-07-2016,243.61621,319.61955,185.7996,29.3553,243.86198,189.349701,188.431762,194.89051,192.0261,192.0261,4.31579,18,CHTR
01-08-2016,243.61621,319.61955,185.7996,29.3553,243.86198,193.673965,192.645432,198.396372,193.419597,193.419597,4.31579,18,CHTR
01-11-2016,243.61621,319.61955,185.7996,29.3553,243.86198,193.541251,191.274054,196.062817,194.238,194.238,4.31579,18,CHTR
01-12-2016,243.61621,319.61955,185.7996,29.3553,243.86198,194.713558,191.174518,199.059942,193.895155,193.895155,4.31579,18,CHTR
01-13-2016,243.61621,319.61955,185.7996,29.3553,243.86198,193.939393,185.025436,195.498783,185.788542,185.788542,4.31579,18,CHTR
01-14-2016,243.61621,319.61955,185.7996,29.3553,243.86198,185.998672,185.711125,193.054633,190.566246,190.566246,4.31579,18,CHTR
01-15-2016,243.61621,319.61955,185.7996,29.3553,243.86198,185.766423,180.29197,187.447467,182.570227,182.570227,4.31579,18,CHTR
01-19-2016,243.61621,319.61955,185.7996,29.3553,243.86198,184.605175,181.961955,186.020791,185.113912,185.113912,4.31579,18,CHTR
01-20-2016,243.61621,319.61955,185.7996,29.3553,243.86198,183.709356,177.770294,189.957973,188.575536,188.575536,4.31579,18,CHTR
01-21-2016,243.61621,319.61955,185.7996,29.3553,243.86198,188.420703,184.660473,190.765317,187.403229,187.403229,4.31579,18,CHTR
01-22-2016,243.61621,319.61955,185.7996,29.3553,243.86198,190.002211,188.818845,193.541251,193.231585,193.231585,4.31579,18,CHTR
01-25-2016,242.63314,301.92435,185.7996,26.995,243.86198,193.430656,189.869497,195.211236,190.599424,190.599424,4.31579,18,CHTR
01-26-2016,242.63314,301.92435,185.7996,26.995,243.86198,191.008626,188.177394,194.580844,190.411413,190.411413,4.31579,18,CHTR
01-27-2016,242.63314,301.92435,185.7996,26.995,243.86198,190.278699,181.973014,190.776376,182.802477,182.802477,4.31579,18,CHTR
01-28-2016,242.63314,301.92435,185.7996,26.995,243.86198,184.892722,181.729705,186.949789,185.025436,185.025436,4.31579,18,CHTR
01-29-2016,242.63314,301.92435,185.7996,26.995,243.86198,187.425348,186.04291,190.968148,189.515593,189.515593,4.31579,18,CHTR
02-01-2016,242.63314,301.92435,185.7996,26.995,243.86198,187.613359,184.760008,195.731032,194.370714,194.370714,4.31579,18,CHTR
02-02-2016,242.63314,301.92435,185.7996,26.995,243.86198,192.23623,189.062154,195.664675,190.223401,190.223401,4.31579,18,CHTR
02-03-2016,242.63314,301.92435,185.7996,26.995,243.86198,191.959743,189.493474,195.631165,195.144879,195.144879,4.31579,18,CHTR
02-04-2016,244.87034,301.92435,185.7996,25.78397,244.41495,197.10241,185.915726,200.121654,188.564476,188.564476,4.31579,17,CHTR
02-05-2016,244.41495,301.92435,185.7996,25.44392,244.41495,177.173191,177.173191,189.117451,186.396814,186.396814,4.31579,17,CHTR
02-08-2016,243.11383,301.92435,185.7996,27.37346,244.41495,183.289095,172.671975,183.289095,179.816412,179.816412,4.31579,17,CHTR
02-09-2016,243.11383,301.92435,185.7996,27.37346,244.41495,177.438619,174.695863,183.344392,182.525989,182.525989,4.31579,17,CHTR
02-10-2016,243.11383,301.92435,185.7996,27.37346,244.41495,182.570227,178.035832,191.086042,178.146427,178.146427,4.31579,17,CHTR
02-11-2016,243.11383,301.92435,185.7996,27.37346,244.41495,175.956646,172.760451,178.719309,176.432205,176.432205,4.31579,17,CHTR
02-12-2016,243.11383,301.92435,185.7996,27.37346,244.41495,178.998009,177.095775,186.396814,185.523114,185.523114,4.31579,17,CHTR
02-16-2016,243.11383,301.92435,185.7996,27.37346,244.41495,188.04468,181.751824,188.04468,186.828135,186.828135,4.31579,17,CHTR
02-17-2016,243.11383,301.92435,185.7996,27.37346,244.41495,187.668657,184.710241,192.435301,190.123866,190.123866,4.31579,17,CHTR
02-18-2016,243.11383,301.92435,185.7996,27.37346,244.41495,189.692545,185.136031,194.193762,190.157044,190.157044,4.31579,17,CHTR
02-19-2016,243.11383,301.92435,185.7996,27.37346,244.41495,188.686131,185.965494,193.043574,191.959743,191.959743,4.31579,17,CHTR
02-22-2016,243.11383,301.92435,185.7996,27.37346,244.41495,192.988276,192.733908,196.516257,195.808449,195.808449,4.31579,17,CHTR
02-23-2016,243.11383,301.92435,185.7996,27.37346,244.41495,194.66932,192.68967,196.626741,192.866622,192.866622,4.31579,17,CHTR
02-24-2016,243.11383,301.92435,185.7996,27.37346,244.41495,191.14134,187.668657,194.437071,194.414952,194.414952,4.31579,17,CHTR
02-25-2016,243.11383,301.92435,185.7996,27.37346,244.41495,196.704268,195.78633,203.074541,202.43309,202.43309,4.36842,17,CHTR
02-26-2016,243.11383,301.92435,185.7996,27.37346,244.41495,203.450564,199.402786,203.494802,200.409201,200.409201,4.36842,17,CHTR
02-29-2016,242.65844,301.92435,185.7996,27.30193,243.309,199.679274,198.130944,204.285556,198.584383,198.584383,4.36842,17,CHTR
03-01-2016,242.65844,301.92435,185.7996,27.30193,243.309,200.265428,198.971466,204.291086,203.859765,203.859765,4.36842,17,CHTR
03-02-2016,242.65844,301.92435,185.7996,27.30193,243.309,202.388852,199.115239,203.30679,201.150188,201.150188,4.36842,17,CHTR
03-03-2016,242.65844,301.92435,185.7996,27.30193,243.309,200.829462,199.922583,205.950011,203.129838,203.129838,4.36842,17,CHTR
03-04-2016,242.65844,301.92435,185.7996,27.30193,243.309,204.092015,200.840522,204.998894,204.357443,204.357443,4.36842,17,CHTR
03-07-2016,242.65844,301.92435,185.7996,27.30193,243.309,203.738111,202.941827,206.143552,204.932537,204.932537,4.36842,17,CHTR
03-08-2016,242.65844,301.92435,185.7996,27.30193,243.309,204.224729,202.057067,205.927892,202.300376,202.300376,4.36842,17,CHTR
03-09-2016,242.65844,301.92435,185.7996,27.30193,243.309,203.53904,202.665339,206.536164,206.314974,206.314974,4.36842,17,CHTR
03-10-2016,242.65844,301.92435,185.7996,27.30193,243.309,207.166556,202.112364,207.498341,204.611811,204.611811,4.36842,17,CHTR
03-11-2016,242.65844,301.92435,185.7996,27.30193,243.309,206.690997,205.341738,207.918602,207.487281,207.487281,4.36842,17,CHTR
03-14-2016,242.65844,301.92435,185.7996,27.30193,243.309,206.591462,205.275381,207.686352,205.706702,205.706702,4.36842,17,CHTR
03-15-2016,242.65844,301.92435,185.7996,27.30193,243.309,205.330679,203.074541,206.901128,206.735235,206.735235,4.36842,17,CHTR
03-16-2016,242.65844,301.92435,185.7996,27.30193,243.309,206.735235,206.690997,219.608493,219.155054,219.155054,4.36842,17,CHTR
03-17-2016,242.65844,301.92435,185.7996,27.30193,243.309,219.221411,217.374474,223.844282,222.318071,222.318071,4.36842,17,CHTR
03-18-2016,243.12468,301.92435,185.7996,26.60226,243.86198,221.621322,221.00199,224.485733,222.295952,222.295952,4.36842,18,CHTR
