 Date,VZ Price Target,VZ Price Target - High,VZ Price Target - Low,VZ Price Target - StdDev,VZ Price Target - Median,VZ Open,VZ Low,VZ High,VZ Close,VZ Adj. Close,VZ Rating,VZ Price Target - #,Ticker
05-13-2013,53.01852,58,40,3.86935,54.0,33.754163458796995,33.485816900919,33.792498681351,52.55,33.575265753545,3.79412,27,VZ
05-14-2013,53.01852,58,40,3.86935,54.0,33.54331973475,33.48377235571611,33.977785590362,53.17,33.971396386603,3.79412,27,VZ
05-15-2013,53.01852,58,40,3.86935,54.0,33.958617979085,33.73499584752,34.2876619726735,53.6,34.24613214824,3.79412,27,VZ
05-16-2013,53.23214,59,40,3.95845,54.0,34.207796925686,33.9490341734465,34.207796925686,53.2,33.99056399788,3.8,28,VZ
05-17-2013,53.23214,59,40,3.95845,54.0,34.163072499372994,33.901115145254,34.220575333204,53.35,34.086402054265,3.8,28,VZ
05-20-2013,53.23214,59,40,3.95845,54.0,34.048066831711,33.60721177234,34.11834807306,52.74,33.696660624966,3.8,28,VZ
05-21-2013,53.23214,59,40,3.95845,54.0,33.658325402412,33.191913528005,33.722217440002,52.07,33.268583973113,3.8,28,VZ
05-22-2013,53.23214,59,40,3.95845,54.0,33.15996750921,32.693555634803,33.498595308437,51.47,32.885231747572995,3.8,28,VZ
05-23-2013,53.23214,59,40,3.95845,54.0,32.629663597213,32.610495985936,33.262194769354,51.89,33.153578305451,3.8,28,VZ
05-24-2013,53.23214,59,40,3.95845,54.0,32.961902192681,32.706334042321,33.038572637788995,51.39,32.834118117501,3.8,28,VZ
05-28-2013,53.23214,59,40,3.95845,54.0,33.076907860343,32.233532964155,33.211081139281994,50.82,32.469933503238,3.8,28,VZ
05-29-2013,53.2931,59,40,3.90295,54.0,32.118527296493,31.396547271726,32.182419334082994,49.57,31.671283033363,3.83333,29,VZ
05-30-2013,53.2931,59,40,3.90295,54.0,31.613780199531995,31.358212049172,31.984354017554,49.08,31.358212049172,3.83333,29,VZ
05-31-2013,53.2931,59,40,3.90295,54.0,31.24320638151,30.970067920812745,31.907683572446,48.48,30.974859823631995,3.83333,29,VZ
06-03-2013,53.2931,59,40,3.90295,54.0,30.942913804837,30.521226356743,31.121811510089,48.66,31.089865491293995,3.83333,29,VZ
06-04-2013,53.2931,59,40,3.90295,54.0,31.089865491293995,30.917356989801,31.601001792014,48.84,31.204871158956,3.83333,29,VZ
06-05-2013,53.2931,59,40,3.90295,54.0,31.249595585268995,30.815129729656995,31.262373992787,48.3,30.859854155969995,3.83333,29,VZ
06-06-2013,53.2931,59,40,3.90295,54.0,30.859854155969995,30.764016099585,32.003521628831,49.97,31.926851183722995,3.83333,29,VZ
06-07-2013,53.2931,59,40,3.90295,54.0,32.054635258903,31.799067108543,32.144084111529,50.24,32.099359685216,3.83333,29,VZ
06-10-2013,53.2931,59,40,3.90295,54.0,32.50187952203299,32.022689240107994,32.50187952203299,50.53,32.284646594227,3.83333,29,VZ
06-11-2013,53.2931,59,40,3.90295,54.0,32.086581277697995,31.901294368687,32.450765891961,50.18,32.061024462662,3.83333,29,VZ
06-12-2013,53.2931,59,40,3.90295,54.0,32.246311371672995,31.780538417641896,32.303814205504,49.9,31.88212675741,3.83333,29,VZ
06-13-2013,53.2931,59,40,3.90295,54.0,31.875737553651,31.818234719819998,32.399652261888995,50.64,32.354927835576,3.83333,29,VZ
06-14-2013,53.2931,59,40,3.90295,54.0,32.3236207371569,32.297425001745,32.757447672393,51.07,32.629663597213,3.83333,29,VZ
06-17-2013,53.2931,59,40,3.90295,54.0,32.872453340055,32.169640926565,32.987459007717,50.71,32.399652261888995,3.83333,29,VZ
06-18-2013,53.2931,59,40,3.90295,54.0,32.476322706997,32.43159828068399,33.0225996283915,51.55,32.936345377645,3.83333,29,VZ
06-19-2013,53.43103,59,42,3.68998,55.0,32.783004487429,31.971575610036,32.872453340055,50.05,31.977964813794998,3.83333,29,VZ
06-20-2013,53.43103,59,42,3.68998,55.0,31.747953478471,31.21445496459449,31.856569942374,48.96,31.281541604064,3.83333,29,VZ
06-21-2013,53.43103,59,42,3.68998,55.0,31.581834180737,31.37099045669,31.805456312302,49.52,31.639337014568,3.83333,29,VZ
06-24-2013,53.43103,59,42,3.68998,55.0,31.339044437894994,31.185703547679,31.569055773218995,49.12,31.383768864208,3.83333,29,VZ
06-25-2013,53.43103,59,42,3.68998,55.0,31.581834180737,31.581834180737,32.380484650612,50.44,32.227143760396,3.83333,29,VZ
06-26-2013,53.43103,59,42,3.68998,55.0,32.45715509572,32.099359685216,32.482711910756,50.66,32.367706243094,3.83333,29,VZ
06-27-2013,53.43103,59,42,3.68998,55.0,32.559382355863995,32.540214744587,32.90439935885,51.0,32.5849391709,3.83333,29,VZ
06-28-2013,53.55357,59,42,3.69686,55.0,32.540214744587,32.156862519047,32.731890857356994,50.34,32.163251722806,3.85714,28,VZ
07-01-2013,53.55357,59,42,3.69686,55.0,32.131305704011,32.061024462662,32.361317039335,50.36,32.176030130323994,3.85714,28,VZ
07-02-2013,53.55357,59,42,3.69686,55.0,32.176030130323994,32.067413666421,32.610495985936,50.63,32.348538631817,3.85714,28,VZ
07-03-2013,53.55357,59,42,3.69686,55.0,32.303814205504,32.233532964155,32.7734206817905,51.01,32.59132837465899,3.85714,28,VZ
07-05-2013,53.66071,59,42,3.75132,55.0,32.77661528367,32.163251722806,32.77661528367,51.3,32.77661528367,3.85714,28,VZ
07-08-2013,53.66071,59,42,3.75132,55.0,32.9799161363,32.786296276399995,33.17998999152999,51.17,33.02509410361,3.85714,28,VZ
07-09-2013,53.66071,59,42,3.75132,55.0,33.2380759495,32.83147424371,33.289707912139995,50.96,32.88956020168,3.85714,28,VZ
07-10-2013,53.66071,59,42,3.75132,55.0,32.876652211019994,32.54104445386,32.97346214097,50.54,32.61849239782,3.85714,28,VZ
07-11-2013,53.66071,59,42,3.75132,55.0,32.915376183,32.76693429041,33.10254204757,51.21,33.050910084929995,3.85714,28,VZ
07-12-2013,53.66071,59,42,3.75132,55.0,33.07672606625,32.40551055193,33.1089960429,50.41,32.53459045853,3.85714,28,VZ
07-15-2013,53.64286,59,42,3.75323,55.0,32.3990565566,31.8827369302,32.41196454726,49.96,32.24416066868,3.85714,28,VZ
07-16-2013,53.64286,59,42,3.75323,55.0,32.10862676675,32.08281078543,32.56040643985,50.28,32.45068851924,3.85714,28,VZ
07-17-2013,53.71429,59,42,3.64356,55.0,32.670124360459994,32.63785438381,33.086407059245,50.74,32.74757230442,3.85714,28,VZ
07-18-2013,53.71429,58,42,3.59421,55.0,32.26997665,31.74720302827,32.48295849589,49.97,32.250614664009994,3.85714,28,VZ
07-19-2013,53.44828,58,42,3.39966,54.0,32.30224662665,32.08281078543,32.44423452391,49.95,32.23770667335,3.85714,29,VZ
07-22-2013,53.44828,58,42,3.39966,54.0,32.16671272472,32.03117882279,32.47005050523,50.27,32.44423452391,3.85714,29,VZ
07-23-2013,53.44828,58,42,3.39966,54.0,32.48295849589,32.28933863599,32.563633437514994,50.36,32.50232048188,3.85714,29,VZ
07-24-2013,53.44828,58,42,3.39966,54.0,32.37324057527999,32.23125267802,32.61203840249,50.38,32.51522847254,3.85714,29,VZ
07-25-2013,53.44828,58,42,3.39966,54.0,32.457142514569995,32.3345166033,32.786296276399995,50.71,32.72821031843,3.85714,29,VZ
07-26-2013,53.44828,58,42,3.39966,54.0,32.74757230442,32.59913041183,32.967008145639994,51.02,32.92828417366,3.85714,29,VZ
07-29-2013,53.44828,58,42,3.39966,54.0,32.93473816899,32.86374422036,33.39297183742,51.49,33.23162195417,3.85714,29,VZ
07-30-2013,53.44828,58,42,3.39966,54.0,33.52205174402,32.46359650989999,33.52205174402,50.42,32.54104445386,3.85714,29,VZ
07-31-2013,53.44828,58,42,3.39966,54.0,32.44423452391,31.91500690685,32.56686043518,49.48,31.934368892839995,3.85714,29,VZ
08-01-2013,53.64286,58,42,3.29734,54.5,32.30224662665,32.03117882279,32.39260256127,50.01,32.276430645329995,3.82353,28,VZ
08-02-2013,53.64286,58,42,3.29734,54.5,32.160258729389994,32.14735073873,32.55395244452,50.25,32.43132653325,3.82353,28,VZ
08-05-2013,53.64286,58,42,3.29734,54.5,32.34097059863,32.23770667335,32.49586648655,50.21,32.40551055193,3.82353,28,VZ
08-06-2013,53.64286,58,42,3.29734,54.5,32.39260256127,32.150577736395,32.41196454726,50.09,32.328062607970004,3.82353,28,VZ
08-07-2013,53.64286,58,42,3.29734,54.5,32.22479868269,32.169939722385,32.43132653325,49.93,32.22479868269,3.82353,28,VZ
08-08-2013,53.64286,58,42,3.29734,54.5,32.30870062198,31.92146090218,32.31515461731,49.62,32.02472482746,3.82353,28,VZ
08-09-2013,53.64286,58,42,3.29734,54.5,32.0763567901,31.63748510766,32.1408967434,49.32,31.83110496756,3.82353,28,VZ
08-12-2013,53.64286,58,42,3.29734,54.5,31.80528898624,31.73429503761,32.111853764415,49.65,32.04408681345,3.82353,28,VZ
08-13-2013,53.64286,58,42,3.29734,54.5,32.03763281812,31.64393910299,32.06344879944,49.15,31.72138704695,3.82353,28,VZ
08-14-2013,53.64286,58,42,3.29734,54.5,31.6891170703,31.44386524776,31.79883499091,48.89,31.55358316837,3.82353,28,VZ
08-15-2013,53.64286,58,42,3.29734,54.5,31.40514127578,31.25024538786,31.61166912634,48.54,31.32769333182,3.82353,28,VZ
08-16-2013,53.64286,58,42,3.29734,54.5,31.16634344857,30.54675989689,31.32123933649,47.71,30.79201171943,3.82353,28,VZ
08-19-2013,53.64286,58,42,3.29734,54.5,30.68874779415,30.62420784085,31.03726354197,47.5,30.6564778175,3.82353,28,VZ
08-20-2013,53.64286,58,42,3.29734,54.5,30.68229379882,30.6564778175,31.09534949994,47.91,30.921091626029995,3.82353,28,VZ
08-21-2013,53.64286,58,42,3.29734,54.5,30.84364368207,30.485446941255,30.84364368207,47.27,30.50803592491,3.82353,28,VZ
08-22-2013,53.55357,58,42,3.29323,54.0,30.62420784085,30.16597417242,30.62420784085,47.02,30.34668604166,3.82353,28,VZ
08-23-2013,53.55357,58,42,3.29323,54.0,30.34668604166,30.30150807435,30.7855577241,47.61,30.72747176613,3.82353,28,VZ
08-26-2013,53.55357,58,42,3.29323,54.0,30.67583980349,30.29505407902,30.67583980349,46.94,30.29505407902,3.82353,28,VZ
08-27-2013,53.44643,58,42,3.48297,54.0,30.06271024714,29.84972840125,30.333778051,46.95,30.30150807435,3.82353,28,VZ
08-28-2013,53.44643,58,42,3.48297,54.0,30.25633010704,30.03689426582,30.28214608836,46.56,30.04980225648,3.82353,28,VZ
08-29-2013,53.42593,58,42,3.54522,54.0,31.37932529446,30.70165578481,31.40514127578,47.82,30.86300566806,3.93548,27,VZ
08-30-2013,53.31481,58,42,3.57239,54.0,30.86945966339,30.401545001965,30.95981559801,47.38,30.57902987354,3.93548,27,VZ
09-03-2013,53.36538,58,42,3.32114,54.0,29.37858674216,29.09461094764,29.97880830785,46.01,29.69483251333,3.86667,26,VZ
09-04-2013,53.48077,58,42,3.21798,54.0,29.50121265343,29.4947586581,30.37895601831,46.78,30.19179015374,3.96667,26,VZ
09-05-2013,53.48077,58,42,3.21798,54.0,30.40477199963,29.898133366225,30.70810978014,46.64,30.10143421912,3.96667,26,VZ
09-06-2013,53.48077,58,42,3.21798,54.0,30.34023204633,29.71419449932,30.35959403232,46.34,29.90781435922,3.93333,26,VZ
09-09-2013,53.48077,58,42,3.21798,54.0,29.91426835455,29.57220660206,29.9465383312,45.91,29.63029256003,3.93333,26,VZ
09-10-2013,53.48077,58,42,3.21798,54.0,29.66256253668,29.34631676551,30.072391240135,46.47,29.99171629851,3.93333,26,VZ
09-11-2013,53.48077,58,42,3.21798,54.0,30.00462428917,29.89490636856,30.2692380977,46.52,30.02398627516,3.93333,26,VZ
09-12-2013,53.48077,58,42,3.21798,54.0,30.0756182378,29.97235431252,30.66938580816,47.35,30.55966788755,3.93333,26,VZ
09-13-2013,53.48077,58,42,3.21798,54.0,30.8500976774,30.69520178948,31.21152141588,47.76,30.82428169608,4.0,26,VZ
09-16-2013,53.48077,58,42,3.21798,54.0,31.17925143923,31.01790155598,31.3018773505,48.3,31.172797443899995,4.0,26,VZ
09-17-2013,53.42593,58,42,3.17018,54.0,31.28251536451,31.15427447730289,31.4309572571,48.57,31.34705531781,3.96774,27,VZ
09-18-2013,53.32692,58,42,3.18935,54.0,31.30833134583,30.89527564471,31.51485919639,48.72,31.44386524776,3.96774,26,VZ
09-19-2013,53.32692,58,42,3.18935,54.0,31.37932529446,31.12116548126,31.55358316837,48.51,31.30833134583,3.96774,26,VZ
09-20-2013,53.32692,58,42,3.18935,54.0,31.35996330847,30.68229379882,31.35996330847,47.78,30.83718968674,3.96774,26,VZ
09-23-2013,53.32692,58,42,3.18935,54.0,30.79201171943,30.57257587821,30.979177584,47.981,30.966914992873,3.96774,26,VZ
09-24-2013,53.32692,58,42,3.18935,54.0,30.77910372877,30.25633010704,30.7855577241,47.27,30.50803592491,3.96774,26,VZ
09-25-2013,53.32692,58,42,3.18935,54.0,30.5273979109,30.17888216308,30.55966788755,46.945,30.298281076685,3.96774,26,VZ
09-26-2013,53.32692,58,42,3.18935,54.0,30.366048027649995,30.366048027649995,30.79201171943,47.67,30.76619573811,3.96774,26,VZ
09-27-2013,53.32692,58,42,3.18935,54.0,30.60484585486,30.13370419577,30.62420784085,47.0,30.333778051,3.96774,26,VZ
09-30-2013,53.32692,58,42,3.18935,54.0,30.05625625181,29.89490636856,30.278919090695,46.675,30.124023202775,3.96774,26,VZ
10-01-2013,53.32692,58,42,3.18935,54.0,30.08852622846,30.03044027049,30.333778051,46.99,30.32732405567,3.96774,26,VZ
10-02-2013,53.32692,58,42,3.18935,54.0,30.23051412572,29.90136036389,30.320870060339995,46.79,30.19824414907,3.96774,26,VZ
10-03-2013,53.32692,58,42,3.18935,54.0,30.12725020044,30.02398627516,30.44994996694,47.01,30.34023204633,3.96774,26,VZ
10-04-2013,53.32692,58,42,3.18935,54.0,30.366048027649995,30.10788821445,30.411225994959995,47.1,30.3983180043,3.96774,26,VZ
10-07-2013,53.32692,58,42,3.18935,54.0,30.25633010704,30.17888216308,30.75328774745,47.29,30.52094391557,3.96774,26,VZ
10-08-2013,53.25,58,42,3.1478,54.0,30.494835325184,30.044462115116,30.501362473156,46.05,30.05751641106,3.96774,26,VZ
10-09-2013,53.14,58,42,3.16076,54.0,30.161950778612,30.064043559032005,30.533998213016,46.2,30.155423630640005,3.96667,25,VZ
10-10-2013,53.14,58,42,3.16076,54.0,30.44914528938,30.155423630640005,30.586215396792,46.86,30.586215396792,3.96667,25,VZ
10-11-2013,53.14,58,42,3.16076,54.0,30.553579656932,30.455672437352,30.736339800148,47.09,30.736339800148,3.96667,25,VZ
10-14-2013,53.14,58,42,3.16076,54.0,30.540525360988,30.4693794480932,30.742866948120003,46.81,30.553579656932,3.96667,25,VZ
10-15-2013,53.14,58,42,3.16076,54.0,30.54705250896,30.201113666444005,30.638432580568,46.32,30.233749406304003,3.96667,25,VZ
10-16-2013,53.14,58,42,3.16076,54.0,30.41650954952,30.28596659008,30.964789979168,47.25,30.8407741677,3.96667,25,VZ
10-17-2013,53.14,58,42,3.16076,54.0,31.702357700004,31.408636041264,32.136413040142,48.9,31.91775358308,3.96667,25,VZ
10-18-2013,53.94231,59,42,3.12658,54.0,32.218002389792,32.093986578324,32.674902747832,50.01,32.642267007972,4.03333,26,VZ
10-21-2013,54.05556,59,42,3.122,54.0,32.642267007972,32.63573986,33.033895886292,50.58,33.014314442376,4.06452,27,VZ
10-22-2013,54.09259,59,42,3.09132,54.0,33.001260146432,32.73364707958,33.48426909636,51.14,33.379834728808,4.06452,27,VZ
10-23-2013,54.09259,59,42,3.09132,54.0,33.308036101116,33.138330253844,33.536486280136,50.82,33.170965993704,4.06452,27,VZ
10-24-2013,54.09259,59,42,3.09132,54.0,33.314563249088,32.844608595104,33.412470468668,50.42,32.909880074824,4.06452,27,VZ
10-25-2013,54.09259,59,42,3.09132,54.0,32.851135743076,32.707538487692,33.144857401816004,50.71,33.099167366012004,4.06452,27,VZ
10-28-2013,54.09259,59,42,3.09132,54.0,33.086113070068,32.818500003216,33.105694513984,50.57,33.007787294404004,4.06452,27,VZ
10-29-2013,53.98077,59,42,3.09615,54.0,33.040423034264,33.014314442376,33.608284907828,51.09,33.347198988948,4.06452,26,VZ
10-30-2013,53.98077,59,42,3.09615,54.0,33.543013428108004,32.890298630908,33.54954057608,50.53,32.981678702516,4.06452,26,VZ
10-31-2013,53.98077,59,42,3.09615,54.0,32.955570110628,32.66837559986,33.229710325452,50.51,32.968624406572,4.06452,26,VZ
11-01-2013,54.04,59,42,3.14299,54.0,33.151384549788,32.854399317062004,33.588703463912005,50.49,32.955570110628,4.06452,25,VZ
11-04-2013,54.04,59,42,3.14299,54.0,33.236237473424005,32.981678702516,33.347198988948,51.08,33.340671840976,4.06452,25,VZ
11-05-2013,54.04,59,42,3.14299,54.0,33.164438845732,32.687957043776,33.203601733564,50.1,32.701011339720004,4.06452,25,VZ
11-06-2013,54.04,59,42,3.14299,54.0,32.883771482936005,32.86419003902,33.193811011606,50.61,33.033895886292,4.06452,25,VZ
11-07-2013,54.04,59,42,3.14299,54.0,32.99473299846,32.66837559986,33.2884546572,50.17,32.746701375524005,4.06452,25,VZ
11-08-2013,54.04,59,42,3.14299,54.0,32.674902747832,32.322436757344,32.792391411328005,50.2,32.76628281944,4.06452,25,VZ
11-11-2013,54.04,59,42,3.14299,54.0,32.714065635664,32.485615456644005,32.7989185593,49.96,32.609631268112004,4.06452,25,VZ
11-12-2013,54.04,59,42,3.14299,54.0,32.642267007972,32.492142604616,32.939252240698,50.16,32.740174227552,4.06452,25,VZ
11-13-2013,54.04,59,42,3.14299,54.0,32.557414084336,32.218002389792,32.63573986,49.99,32.629212712028,4.06452,25,VZ
11-14-2013,54.04,59,42,3.14299,54.0,32.694484191748,32.694484191748,32.916407222796,50.27,32.811972855244,4.06452,25,VZ
11-15-2013,54.04,59,42,3.14299,54.0,32.740174227552,32.550886936364,32.909880074824,50.31,32.838081447132005,4.06452,25,VZ
11-18-2013,54.04,59,42,3.14299,54.0,32.86419003902,32.857662891048,33.16437357425228,50.76,33.131803105872,4.06452,25,VZ
11-19-2013,54.04,59,42,3.14299,54.0,33.177493141676,32.962097258600004,33.32109039706,50.78,33.144857401816004,4.06452,25,VZ
